GEMEENTE,CBS_GEMEENTECODE,BETREFT,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Breukelen,WK190402,Scheendijk,WK19040211,1904010000032427,Port Broclede,46,b,,3621VP,Breukelen,5.020723,52.179442,129933.93,465763.46,"POLYGON Z ((129928.819 465734.038 0,129928.891 465731.355 0,129928.494 465731.28 0,129928.109 465731.155 0,129927.744 465730.982 0,129927.403 465730.764 0,129927.094 465730.504 0,129926.82 465730.207 0,129926.586 465729.877 0,129926.396 465729.521 0,129926.253 465729.142 0,129926.159 465728.749 0,129926.117 465728.347 0,129926.126 465727.943 0,129926.187 465727.543 0,129926.298 465727.154 0,129926.458 465726.783 0,129926.663 465726.435 0,129926.912 465726.116 0,129927.199 465725.832 0,129927.52 465725.586 0,129927.87 465725.384 0,129928.243 465725.227 0,129928.633 465725.12 0,129929.033 465725.063 0,129929.102 465723.191 0,129929.189 465723.193 0,129944.09 465723.52 0,129944.05 465725.3 0,129980.017 465726.131 0,129979.897 465731.503 0,129979.78 465736.731 0,129941.505 465735.84 0,129940.619 465776.686 0,129928.513 465776.426 0,129929.353 465739.825 0,129932.434 465739.933 0,129932.578 465735.629 0,129928.779 465735.508 0,129928.819 465734.038 0))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Breukelen,WK190402,Kievitsbuurt,WK19040204,1904010000033298,De Plassen Zuid,448,,,3621PZ,Breukelen,5.03425,52.164477,130851.02,464093.86,"POLYGON ((130848.379 464095.148,130849.957 464089.493,130855.76 464091.219,130854.272 464096.755,130848.379 464095.148))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Breukelen,WK190402,Scheendijk,WK19040211,1904010000031276,Scheendijk,20,,9,3621VC,Breukelen,5.020074,52.181862,129890.88,466032.93,"POLYGON Z ((129889.109 466037.869 0,129888.507 466029.594 0,129891.653 466029.568 0,129892.12 466037.721 0,129889.109 466037.869 0))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Nieuwer Ter Aa,WK190404,Polder Oukoop,WK19040401,0311010000000147,Oukoop,4,b,,3626AW,Nieuwer Ter Aa,4.992197,52.219552,128007.16,470236.32,"POLYGON Z ((128006.304 470241.15 0,128006.233 470240.753 0,128004.24 470241.11 0,128003.353 470236.119 0,128005.308 470235.764 0,128004.708 470232.463 0,128010.041 470231.485 0,128011.628 470240.154 0,128006.304 470241.15 0))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Breukelen,WK190402,Scheendijk,WK19040211,1904010000032428,Port Broclede,46,c,,3621VP,Breukelen,5.020723,52.179505,129933.93,465770.45,"POLYGON Z ((129928.819 465734.038 0,129928.891 465731.355 0,129928.494 465731.28 0,129928.109 465731.155 0,129927.744 465730.982 0,129927.403 465730.764 0,129927.094 465730.504 0,129926.82 465730.207 0,129926.586 465729.877 0,129926.396 465729.521 0,129926.253 465729.142 0,129926.159 465728.749 0,129926.117 465728.347 0,129926.126 465727.943 0,129926.187 465727.543 0,129926.298 465727.154 0,129926.458 465726.783 0,129926.663 465726.435 0,129926.912 465726.116 0,129927.199 465725.832 0,129927.52 465725.586 0,129927.87 465725.384 0,129928.243 465725.227 0,129928.633 465725.12 0,129929.033 465725.063 0,129929.102 465723.191 0,129929.189 465723.193 0,129944.09 465723.52 0,129944.05 465725.3 0,129980.017 465726.131 0,129979.897 465731.503 0,129979.78 465736.731 0,129941.505 465735.84 0,129940.619 465776.686 0,129928.513 465776.426 0,129929.353 465739.825 0,129932.434 465739.933 0,129932.578 465735.629 0,129928.779 465735.508 0,129928.819 465734.038 0))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Nieuwersluis,WK190409,Polder Sticht,WK19040903,0329010000003189,Stationsweg,26,,,3631AK,Nieuwersluis,5.000797,52.200698,128583.64,468135.5,"POLYGON ((128577.652 468132.907,128588.389 468131.026,128589.413 468136.873,128588.504 468137.031,128588.684 468138.059,128578.862 468139.788,128577.652 468132.907))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Breukelen,WK190402,Kievitsbuurt,WK19040204,1904010000033458,De Plassen Noord,216,,,3621PN,Breukelen,5.035651,52.177352,130953.83,465525.92,"POLYGON ((130948.084 465529.339,130948.155 465523.227,130956.569 465523.379,130956.468 465529.591,130948.084 465529.339))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Breukelen,WK190402,Scheendijk,WK19040211,1904010000031421,Scheendijk,16,,18,3621VC,Breukelen,5.021356,52.180028,129977.53,465828.41,"POLYGON ((129971.22 465827.577,129971.334 465824.645,129973.453 465824.725,129973.456 465824.635,129973.473 465824.315,129983.684 465824.837,129983.308 465830.723,129973.239 465830.249,129973.267 465829.651,129973.342 465827.657,129971.22 465827.577))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Breukelen,WK190402,Kievitsbuurt,WK19040204,1904010000033643,De Plassen Noord,65,,,3621PN,Breukelen,5.03523,52.182284,130927.66,466074.8,"POLYGON ((130922.322 466073.325,130931.147 466072.835,130931.192 466076.311,130934.891 466076.211,130935.092 466080.055,130922.601 466080.501,130922.322 466073.325))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Breukelen,WK190402,Kievitsbuurt,WK19040204,1904010000033809,De Plassen Noord,22,,,3621PN,Breukelen,5.027684,52.183716,130412.37,466236.64,"POLYGON ((130410.16 466234.755,130420.825 466234.077,130420.938 466236.338,130425.574 466236.036,130425.762 466238.75,130410.537 466239.805,130410.16 466234.755))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Breukelen,WK190402,Scheendijk,WK19040211,1904010000033797,Scheendijk,11,,40,3621VC,Breukelen,5.023068,52.177896,130093.47,465590.7,"POLYGON ((130087.502 465590.423,130090.659 465590.449,130090.684 465588.352,130095.129 465588.403,130095.129 465590.474,130098.16 465590.499,130098.185 465595.803,130087.527 465595.828,130087.502 465590.423))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Breukelen,WK190402,Kievitsbuurt,WK19040204,1904010000033786,De Plassen Noord,167,,,3621PN,Breukelen,5.042858,52.178781,131447.53,465682.52,"POLYGON ((131442.348 465688.607,131443.66 465678.983,131449.07 465679.668,131447.9 465689.385,131442.348 465688.607))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Maarssen,WK190401,Bethunepolder-zuid,WK19040102,1904010000031360,Maarsseveensevaart,3,,18,3601CC,Maarssen,5.057598,52.14619,132439.2,462051.78,"POLYGON ((132434.467 462056.598,132436.691 462049.201,132437.313 462049.392,132437.626 462048.369,132443.076 462050.038,132442.763 462051.061,132443.384 462051.252,132441.111 462058.528,132434.467 462056.598))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Nieuwersluis,WK190409,Polder Het Honderd,WK19040904,0329010000002372,Rijksstraatweg,6,a,,3631AC,Nieuwersluis,5.006408,52.186899,128959.16,466598.2,"POLYGON ((128945.447 466601.133,128948.105 466589.821,128973.075 466595.719,128972.404 466598.561,128972.674 466598.608,128972.704 466598.482,128975.85 466599.228,128975.995 466598.733,128987.244 466600.554,128987.151 466601.064,128986.791 466603.288,128987.857 466603.436,128987.653 466604.85,128987.623 466604.998,128987.587 466605.145,128987.547 466605.29,128987.502 466605.435,128987.451 466605.577,128987.396 466605.718,128987.335 466605.856,128987.27 466605.993,128987.201 466606.127,128987.126 466606.258,128987.047 466606.387,128986.964 466606.513,128986.876 466606.636,128986.784 466606.756,128986.688 466606.873,128986.588 466606.986,128986.484 466607.096,128986.377 466607.202,128986.265 466607.304,128986.151 466607.402,128986.032 466607.496,128985.911 466607.586,128985.789 466607.67,128985.664 466607.75,128985.536 466607.826,128985.406 466607.897,128985.273 466607.964,128985.139 466608.026,128985.002 466608.084,128984.863 466608.137,128984.723 466608.185,128984.581 466608.228,128984.437 466608.266,128984.293 466608.3,128984.147 466608.328,128984.001 466608.352,128983.853 466608.37,128983.706 466608.384,128983.557 466608.392,128983.409 466608.395,128983.261 466608.393,128983.112 466608.386,128982.965 466608.374,128982.817 466608.357,128981.479 466608.157,128980.379 466614.757,128973.515 466613.676,128973.19 466615.409,128973.147 466615.548,128968.617 466614.738,128968.606 466614.639,128967.864 466614.528,128967.84 466614.666,128967.419 466614.6,128967.293 466615.375,128979.939 466617.37,128980.086 466616.359,128993.487 466618.314,128993.488 466618.309,128995.493 466606.107,129011.169 466608.66,129008.059 466627.756,129002.929 466626.921,129001.638 466633.947,128965.305 466627.876,128966.164 466622.291,128963.705 466621.89,128965.25 466612.342,128969.931 466613.109,128970.477 466609.951,128973.996 466610.505,128974.558 466607.265,128970.556 466606.337,128970.39 466607.038,128945.447 466601.133))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Nieuwersluis,WK190409,Polder Het Honderd,WK19040904,1904010000033320,Rijksstraatweg,6,b,,3631AC,Nieuwersluis,5.006614,52.187127,128973.38,466623.42,"POLYGON ((128963.705 466621.89,128965.25 466612.342,128969.931 466613.109,128970.477 466609.951,128973.996 466610.505,128974.558 466607.265,128970.556 466606.337,128972.404 466598.561,128972.674 466598.608,128972.704 466598.482,128975.85 466599.228,128975.995 466598.733,128987.244 466600.554,128987.151 466601.064,128986.791 466603.288,128987.857 466603.436,128987.653 466604.85,128987.623 466604.998,128987.587 466605.145,128987.547 466605.29,128987.502 466605.435,128987.451 466605.577,128987.396 466605.718,128987.335 466605.856,128987.27 466605.993,128987.201 466606.127,128987.126 466606.258,128987.047 466606.387,128986.964 466606.513,128986.876 466606.636,128986.784 466606.756,128986.688 466606.873,128986.588 466606.986,128986.484 466607.096,128986.377 466607.202,128986.265 466607.304,128986.151 466607.402,128986.032 466607.496,128985.911 466607.586,128985.789 466607.67,128985.664 466607.75,128985.536 466607.826,128985.406 466607.897,128985.273 466607.964,128985.139 466608.026,128985.002 466608.084,128984.863 466608.137,128984.723 466608.185,128984.581 466608.228,128984.437 466608.266,128984.293 466608.3,128984.147 466608.328,128984.001 466608.352,128983.853 466608.37,128983.706 466608.384,128983.557 466608.392,128983.409 466608.395,128983.261 466608.393,128983.112 466608.386,128982.965 466608.374,128982.817 466608.357,128981.479 466608.157,128980.379 466614.757,128973.515 466613.676,128973.19 466615.409,128973.147 466615.548,128968.617 466614.738,128968.606 466614.639,128967.864 466614.528,128967.84 466614.666,128967.419 466614.6,128967.293 466615.375,128979.939 466617.37,128980.086 466616.359,128993.487 466618.314,128993.488 466618.309,128995.493 466606.107,129011.169 466608.66,129008.059 466627.756,129002.929 466626.921,129001.638 466633.947,128965.305 466627.876,128966.164 466622.291,128963.705 466621.89))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Nieuwersluis,WK190409,Polder Het Honderd,WK19040904,0329010000002371,Rijksstraatweg,6,,,3631AC,Nieuwersluis,5.006212,52.187501,128946.16,466665.21,"POLYGON ((128937.822 466671.811,128939.971 466658.82,128940.678 466658.937,128941.569 466653.549,128954.361 466655.665,128954.005 466657.817,128953.685 466659.753,128953.467 466661.068,128954.102 466661.173,128951.956 466674.154,128948.169 466673.528,128947.75 466676.045,128943.364 466675.321,128941.824 466675.067,128942.241 466672.542,128937.822 466671.811))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Tienhoven,WK190407,Molenpolder,WK19040701,1904010000032873,Nedereindsevaart,22,b,,3612AL,Tienhoven,5.092062,52.150005,134799.91,462466.07,"POLYGON ((134794.48 462464.925,134798.357 462461.747,134803.187 462467.599,134799.456 462470.504,134798.326 462468.964,134798.006 462469.227,134794.48 462464.925))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Tienhoven,WK190407,Molenpolder,WK19040701,0333010000010573,Westbroekse Binnenweg,80,a,C32,3612AK,Tienhoven,5.101026,52.139311,135408.73,461273.84,"POLYGON ((135401.093 461278.159,135404.521 461275.945,135402.231 461272.399,135403.045 461271.885,135401.833 461270.025,135404.494 461268.367,135407.138 461266.719,135408.286 461268.416,135409.458 461267.731,135409.591 461267.645,135412.297 461271.637,135414.426 461274.777,135403.477 461281.849,135401.093 461278.159))"
Stichtse Vecht,G1904,StichtseVecht-logiesfunctie,Breukelen,WK190402,Kievitsbuurt,WK19040204,1904010000033609,De Plassen Noord,68,,,3621PN,Breukelen,5.030846,52.182416,130627.9,466090.94,"POLYGON ((130612.484 466089.692,130618.122 466088.897,130618.339 466090.993,130622.845 466090.415,130622.749 466088.584,130630.796 466087.668,130631.543 466093.402,130622.893 466094.27,130622.965 466095.956,130618.243 466096.318,130618.074 466094.487,130613.352 466094.993,130612.484 466089.692))"
