Nummer;Totaal van;Jaar;Maand;Type;Land bij nationaliteit;Aantal AMV
11;Jaar, Land bij nationaliteit, Aantal AMV;2017;;Alleenstaande minderjarige vreemdelingen;Tunisia;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2017;;Alleenstaande minderjarige vreemdelingen;Turkey;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2017;;Alleenstaande minderjarige vreemdelingen;Uganda;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2017;;Alleenstaande minderjarige vreemdelingen;Ukraine;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2017;;Alleenstaande minderjarige vreemdelingen;Unknown;20
11;Jaar, Land bij nationaliteit, Aantal AMV;2017;;Alleenstaande minderjarige vreemdelingen;Viet Nam;10
11;Jaar, Land bij nationaliteit, Aantal AMV;2017;;Alleenstaande minderjarige vreemdelingen;Yemen;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Albania;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Algeria;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Eritrea;100
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Ethiopia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Gambia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Iran (Islamic Republic of);0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Iraq;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Libyan Arab Jamahiriya;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Somalia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Stateless;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Sudan;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Tunisia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;1;Alleenstaande minderjarige vreemdelingen;Yemen;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;2;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;2;Alleenstaande minderjarige vreemdelingen;Albania;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;2;Alleenstaande minderjarige vreemdelingen;Algeria;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;2;Alleenstaande minderjarige vreemdelingen;Burundi;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;2;Alleenstaande minderjarige vreemdelingen;China (including Hong Kong);0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;2;Alleenstaande minderjarige vreemdelingen;Eritrea;50
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;2;Alleenstaande minderjarige vreemdelingen;Ethiopia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;2;Alleenstaande minderjarige vreemdelingen;Gabon;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;2;Alleenstaande minderjarige vreemdelingen;Guinea;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;2;Alleenstaande minderjarige vreemdelingen;Guinea-Bissau;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;2;Alleenstaande minderjarige vreemdelingen;Nigeria;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;2;Alleenstaande minderjarige vreemdelingen;Somalia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;2;Alleenstaande minderjarige vreemdelingen;Sudan;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;2;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;2;Alleenstaande minderjarige vreemdelingen;Unknown;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Albania;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Algeria;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Cote d'Ivoire;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Egypt;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Eritrea;50
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Gambia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Guinea;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Guinea-Bissau;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Iraq;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Nigeria;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Pakistan;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Sudan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Uganda;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Unknown;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Viet Nam;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;3;Alleenstaande minderjarige vreemdelingen;Yemen;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Albania;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Algeria;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;China (including Hong Kong);0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Cote d'Ivoire;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Eritrea;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Ethiopia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Ghana;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Guinea;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Iran (Islamic Republic of);0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Libyan Arab Jamahiriya;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Nigeria;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Somalia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Sudan;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Tunisia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Unknown;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;4;Alleenstaande minderjarige vreemdelingen;Viet Nam;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Albania;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Algeria;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;China (including Hong Kong);0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Congo, the Republic of the;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Eritrea;40
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Gambia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Guinea;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;India;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Iran (Islamic Republic of);0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Iraq;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Libyan Arab Jamahiriya;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Senegal;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Sierra Leone;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Somalia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Sri Lanka;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Stateless;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Sudan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Tanzania, United Republic of;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Tunisia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;5;Alleenstaande minderjarige vreemdelingen;Unknown;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Afghanistan;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Albania;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Algeria;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Belarus;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;China (including Hong Kong);0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Congo, the Republic of the;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Eritrea;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Ethiopia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Gambia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Guinea;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Iran (Islamic Republic of);0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Iraq;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Mali;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Morocco;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Sierra Leone;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Somalia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Sudan;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Turkey;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Unknown;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;6;Alleenstaande minderjarige vreemdelingen;Viet Nam;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Albania;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Algeria;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Chad;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Congo, the Republic of the;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Eritrea;40
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Gambia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Guinea;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;India;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Iran (Islamic Republic of);0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Iraq;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Libyan Arab Jamahiriya;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Morocco;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Niger;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Sierra Leone;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Somalia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Sudan;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Unknown;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;7;Alleenstaande minderjarige vreemdelingen;Viet Nam;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Afghanistan;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Albania;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Algeria;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Chad;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Egypt;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Eritrea;50
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Ethiopia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Gambia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Ghana;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Guinea;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Iraq;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Libyan Arab Jamahiriya;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Somalia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Sudan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Ukraine;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Unknown;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;8;Alleenstaande minderjarige vreemdelingen;Viet Nam;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Afghanistan;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Cameroon;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Chad;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Congo, the Democratic Republic of the;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Congo, the Republic of the;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Cote d'Ivoire;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Cuba;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Eritrea;50
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Ethiopia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Gambia;0
