FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkingen,symbol,se_anno_cad_data,gdb_geomattr_data,shape
trend_2010_100.16,1301628,13,1628,81,125,44,-2.255,>2020,- - - 4 - -,3,,,"POLYGON ((37309.4450000003 410145.13500000164, 37474.36499999836 410298.92599999905, 37610.765000000596 410152.6550000012, 37445.84400000051 409998.86400000006, 37309.4450000003 410145.13500000164))"
trend_2010_100.17,1301648,13,1648,78,116,38,-1.292,>2020,- - - 4 - -,3,,,"POLYGON ((37425.94299999997 410022.19000000134, 37521.95699999854 410108.6409999989, 37655.78299999982 409960.01300000027, 37559.76900000125 409873.5610000007, 37425.94299999997 410022.19000000134))"
trend_2010_100.18,1301668,13,1668,63,81,18,-2.946,2016,- - - 4 - -,3,,,"POLYGON ((37573.4450000003 409860.13599999994, 37788.90100000054 410061.0520000011, 37925.300999999046 409914.7820000015, 37709.84400000051 409713.86499999836, 37573.4450000003 409860.13599999994))"
trend_2010_100.19,1301688,13,1688,36,64,28,-3.596,2017,- - - 4 - -,3,,,"POLYGON ((37709.4450000003 409714.13500000164, 37972.438999999315 409959.3819999993, 38108.83900000155 409813.11100000143, 37845.84400000051 409567.86400000006, 37709.4450000003 409714.13500000164))"
trend_2010_100.20,1301697,13,1697,22,54,32,-3.827,2018,- - - 4 - -,3,,,"POLYGON ((37934.90500000119 409476.88800000027, 38148.90799999982 409794.16099999845, 38314.71599999815 409682.3220000006, 38100.71299999952 409365.05000000075, 37934.90500000119 409476.88800000027))"
trend_2010_100.21,1301706,13,1706,52,94,42,-3.088,>2020,- - - 4 - -,3,,,"POLYGON ((38229.01099999994 409312.51399999857, 38334.62700000033 409602.69099999964, 38522.56500000134 409534.2870000005, 38416.949999999255 409244.1099999994, 38229.01099999994 409312.51399999857))"
trend_2010_100.22,1301719,13,1719,82,144,62,-1.001,>2020,- - - 4 - -,3,,,"POLYGON ((38360.01099999994 409266.5150000006, 38394.24799999967 409360.5780000016, 38582.186000000685 409292.1739999987, 38547.949999999255 409198.11100000143, 38360.01099999994 409266.5150000006))"
trend_2010_100.23,1500120,15,120,247,276,29,1.495,-,- - - - - -,1,,,"POLYGON ((36476.58700000122 403371.0560000017, 36437.89400000125 403515.4620000012, 36631.07899999991 403567.2250000015, 36669.77199999988 403422.8200000003, 36476.58700000122 403371.0560000017))"
trend_2010_100.24,1500140,15,140,182,226,44,2.574,-,- - 3 - - -,1,,,"POLYGON ((36283.58700000122 403318.0549999997, 36216.96700000018 403566.68499999866, 36410.15199999884 403618.44900000095, 36476.77299999818 403369.8189999983, 36283.58700000122 403318.0549999997))"
trend_2010_100.25,1500160,15,160,178,229,51,1.982,-,- - 3 - - -,1,,,"POLYGON ((36090.58700000122 403266.0560000017, 36039.289000000805 403457.5020000003, 36232.47500000149 403509.2659999989, 36283.77199999988 403317.8200000003, 36090.58700000122 403266.0560000017))"
trend_2010_100.26,1500180,15,180,154,186,32,-2.392,>2020,- - 3 - - -,3,,,"POLYGON ((36090.77199999988 403264.8189999983, 36152.68200000003 403033.76999999955, 35959.495999999344 402982.006000001, 35897.58700000122 403213.0560000017, 36090.77199999988 403264.8189999983))"
trend_2010_100.27,1500200,15,200,83,103,20,-4.477,2014,- - 3 - - -,3,,,"POLYGON ((35897.77199999988 403211.8189999983, 36013.64499999955 402779.3740000017, 35820.460000000894 402727.6099999994, 35704.58700000122 403160.0549999997, 35897.77199999988 403211.8189999983))"
trend_2010_100.28,1500220,15,220,54,52,-2,-5.44,-,1 - 3 - - -,4,,,"POLYGON ((35704.77199999988 403158.8200000003, 35845.5700000003 402633.35599999875, 35652.38500000164 402581.5920000002, 35511.58700000122 403107.0560000017, 35704.77199999988 403158.8200000003))"
trend_2010_100.29,1500240,15,240,43,43.001,0,-4.388,2010,- - 3 - - -,3,,,"POLYGON ((35512.77199999988 403105.8189999983, 35626.34200000018 402681.97100000083, 35433.15700000152 402630.20699999854, 35319.58700000122 403054.0560000017, 35512.77199999988 403105.8189999983))"
trend_2010_100.30,1500260,15,260,32,38,6,-3.134,2012,- - 3 - - -,3,,,"POLYGON ((35318.77199999988 403052.8189999983, 35399.88599999994 402750.09800000116, 35206.70100000128 402698.33399999887, 35125.58700000122 403001.0549999997, 35318.77199999988 403052.8189999983))"
trend_2010_100.31,1500280,15,280,20,42,22,-5.008,2014,- - 3 - - -,3,,,"POLYGON ((35143.107999999076 403003.47399999946, 35264.26199999824 402517.5489999987, 35070.20300000161 402469.1649999991, 34949.04899999872 402955.08900000155, 35143.107999999076 403003.47399999946))"
trend_2010_100.32,910845,9,10845,91,139,48,-0.089,>2020,- - - - - -,3,,,"POLYGON ((72631.89499999955 453091.5329999998, 72638.61199999973 453085.6939999983, 72507.39999999851 452934.7520000003, 72500.68299999833 452940.59099999815, 72631.89499999955 453091.5329999998))"
trend_2010_100.33,910883,9,10883,82,133,51,-0.763,>2020,- - - - 5 -,3,,,"POLYGON ((72384.89499999955 452806.53400000185, 72442.48000000045 452756.4759999998, 72311.26799999923 452605.53400000185, 72253.68299999833 452655.5920000002, 72384.89499999955 452806.53400000185))"
trend_2010_100.34,301560,3,1560,-9,23,32,8.9,-,- - - 4 5 6,1,,,"POLYGON ((183094.49300000072 609714.5870000012, 183032.41000000015 610602.4189999998, 183231.92300000042 610616.370000001, 183294.00600000098 609728.5379999988, 183094.49300000072 609714.5870000012))"
trend_2010_100.35,301580,3,1580,-1,24,25,4.15,-,- - - 4 5 6,1,,,"POLYGON ((183294.49300000072 609731.5870000012, 183265.54399999976 610145.5760000013, 183465.05700000003 610159.5269999988, 183494.00600000098 609745.5379999988, 183294.49300000072 609731.5870000012))"
trend_2010_100.36,301600,3,1600,6,23,17,4.09,-,- - - 4 5 6,1,,,"POLYGON ((183476.22399999946 609745.4719999991, 183440.5780000016 610152.9149999991, 183639.81700000167 610170.3469999991, 183675.46299999952 609762.9030000009, 183476.22399999946 609745.4719999991))"
trend_2010_100.37,301620,3,1620,7,-7,-14,-4.378,-,1 - - - 5 6,4,,,"POLYGON ((183873.46299999952 609780.9030000009, 183911.62000000104 609344.7690000013, 183712.38100000098 609327.3379999995, 183674.22399999946 609763.4719999991, 183873.46299999952 609780.9030000009))"
trend_2010_100.38,301640,3,1640,10,-11,-21,-5.807,-,1 - - - 5 6,4,,,"POLYGON ((184073.46299999952 609799.9030000009, 184124.07499999925 609221.4129999988, 183924.8359999992 609203.9820000008, 183874.2250000015 609782.4719999991, 184073.46299999952 609799.9030000009))"
trend_2010_100.39,301660,3,1660,7,-10,-17,-6.419,-,1 - - - 5 6,4,,,"POLYGON ((184272.46299999952 609818.9030000009, 184328.40799999982 609179.4459999986, 184129.16899999976 609162.0139999986, 184073.22399999946 609801.4719999991, 184272.46299999952 609818.9030000009))"
trend_2010_100.40,301680,3,1680,13,-17,-30,-7.202,-,1 - - - 5 6,4,,,"POLYGON ((184471.46299999952 609836.9030000009, 184534.23299999908 609119.443, 184334.99399999902 609102.0119999982, 184272.22399999946 609819.4719999991, 184471.46299999952 609836.9030000009))"
trend_2010_100.41,301700,3,1700,20,-7,-27,-6.616,-,1 - - - 5 6,4,,,"POLYGON ((184672.46299999952 609855.9030000009, 184730.125 609196.8209999986, 184530.88599999994 609179.3900000006, 184473.22399999946 609838.4719999991, 184672.46299999952 609855.9030000009))"
trend_2010_100.42,301720,3,1720,19,-1,-20,-6.109,-,1 - - - - 6,4,,,"POLYGON ((184872.46299999952 609874.9030000009, 184925.70699999854 609266.3280000016, 184726.46700000018 609248.8960000016, 184673.22399999946 609857.4719999991, 184872.46299999952 609874.9030000009))"
trend_2010_100.43,301740,3,1740,21,0,-21,-6.247,-,1 - - - - 6,4,,,"POLYGON ((185071.46299999952 609893.9030000009, 185125.90900000185 609271.5799999982, 184926.6700000018 609254.1490000002, 184872.22399999946 609876.4719999991, 185071.46299999952 609893.9030000009))"
trend_2010_100.44,301760,3,1760,24,10,-14,-4.675,-,1 - - - - 6,4,,,"POLYGON ((185270.46299999952 609911.9030000009, 185311.20899999887 609446.182, 185111.9690000005 609428.7509999983, 185071.22399999946 609894.4719999991, 185270.46299999952 609911.9030000009))"
trend_2010_100.45,301780,3,1780,19,4,-15,-5.898,-,1 - - - - 6,4,,,"POLYGON ((185468.46299999952 609930.9030000009, 185519.86800000072 609343.3469999991, 185320.62900000066 609325.9160000011, 185269.22399999946 609913.4719999991, 185468.46299999952 609930.9030000009))"
trend_2010_100.46,301800,3,1800,24,13,-11,-4.471,-,1 - - - - 6,4,,,"POLYGON ((185667.46299999952 609948.9030000009, 185706.43100000173 609503.5040000007, 185507.19200000167 609486.0729999989, 185468.22399999946 609931.4719999991, 185667.46299999952 609948.9030000009))"
trend_2010_100.47,301820,3,1820,22,19,-3,-3.288,-,1 - - - - 6,4,,,"POLYGON ((185865.46400000155 609967.9030000009, 185894.12000000104 609640.3539999984, 185694.88100000098 609622.9230000004, 185666.2250000015 609950.4719999991, 185865.46400000155 609967.9030000009))"
trend_2010_100.48,301840,3,1840,25,27,2,-2.102,2010,- - - - - 6,3,,,"POLYGON ((186064.46299999952 609986.9030000009, 186082.78299999982 609777.5029999986, 185883.54399999976 609760.0720000006, 185865.22399999946 609969.4719999991, 186064.46299999952 609986.9030000009))"
trend_2010_100.49,301860,3,1860,29,30,1,-1.771,2010,- - - - - 6,3,,,"POLYGON ((186268.46299999952 610005.9030000009, 186283.8990000002 609829.4770000018, 186084.66000000015 609812.0460000001, 186069.22399999946 609988.4719999991, 186268.46299999952 610005.9030000009))"
trend_2010_100.50,301880,3,1880,37,31,-6,-0.706,-,1 - - - - 6,4,,,"POLYGON ((186467.46299999952 610023.9030000009, 186473.6169999987 609953.5720000006, 186274.37799999863 609936.1409999989, 186268.22399999946 610006.4719999991, 186467.46299999952 610023.9030000009))"
trend_2010_100.51,301900,3,1900,38,31,-7,-0.79,-,1 - - - - 6,4,,,"POLYGON ((186645.9210000001 610042.9530000016, 186654.1790000014 609964.3850000016, 186455.2740000002 609943.4800000004, 186447.01700000092 610022.0469999984, 186645.9210000001 610042.9530000016))"
trend_2010_100.52,301920,3,1920,39,35,-4,-0.521,-,1 - - - - 6,4,,,"POLYGON ((186864.46299999952 610060.9030000009, 186869.00400000066 610009.0009999983, 186669.7650000006 609991.5700000003, 186665.22399999946 610043.4719999991, 186864.46299999952 610060.9030000009))"
trend_2010_100.53,301940,3,1940,45,44,-1,0.178,-,1 - - - - 6,2,,,"POLYGON ((186864.22399999946 610062.4719999991, 186862.67300000042 610080.2039999999, 187061.91200000048 610097.6350000016, 187063.46299999952 610079.9030000009, 186864.22399999946 610062.4719999991))"
trend_2010_100.54,301960,3,1960,52,46,-6,-0.23,-,1 - - - - 6,4,,,"POLYGON ((187261.46299999952 610098.9030000009, 187263.46799999848 610075.9899999984, 187064.22899999842 610058.5590000004, 187062.22399999946 610081.4719999991, 187261.46299999952 610098.9030000009))"
trend_2010_100.55,301980,3,1980,59,51,-8,-0.046,-,1 - - - - 6,4,,,"POLYGON ((187461.46299999952 610116.9030000009, 187461.86400000006 610112.3200000003, 187262.625 610094.8889999986, 187262.22399999946 610099.4719999991, 187461.46299999952 610116.9030000009))"
trend_2010_100.56,302000,3,2000,58,53,-5,-1.177,-,1 - - - - 6,4,,,"POLYGON ((187730.53200000152 610132.620000001, 187732.5859999992 610014.938000001, 187532.6160000004 610011.4479999989, 187530.561999999 610129.129999999, 187730.53200000152 610132.620000001))"
trend_2010_100.57,302020,3,2020,102,81,-21,-1.787,-,1 - - - - -,4,,,"POLYGON ((188017.50600000098 610110.5870000012, 188005.04100000113 609932.3220000006, 187805.52800000086 609946.2729999982, 187817.99300000072 610124.5379999988, 188017.50600000098 610110.5870000012))"
trend_2010_100.58,302040,3,2040,130,116,-14,-2.391,-,1 - - - - -,4,,,"POLYGON ((188235.77600000054 610095.4719999991, 188214.936999999 609857.2820000015, 188015.69799999893 609874.7129999995, 188036.53700000048 610112.9030000009, 188235.77600000054 610095.4719999991))"
trend_2010_100.59,302060,3,2060,167,146,-21,-2.838,-,1 - - - - -,4,,,"POLYGON ((188418.50699999928 610087.5870000012, 188398.7100000009 609804.4780000001, 188199.19700000063 609818.4290000014, 188218.99399999902 610101.5379999988, 188418.50699999928 610087.5870000012))"
trend_2010_100.60,302080,3,2080,195,177,-18,-2.942,-,1 - - - - -,4,,,"POLYGON ((188617.50600000098 610076.5870000012, 188596.9840000011 609783.1039999984, 188397.47100000083 609797.0549999997, 188417.99300000072 610090.5379999988, 188617.50600000098 610076.5870000012))"
trend_2010_100.61,302100,3,2100,223,206,-17,-3.609,-,1 - - - - -,4,,,"POLYGON ((188816.50600000098 610064.5870000012, 188791.33100000024 609704.5659999996, 188591.81799999997 609718.5170000009, 188616.99300000072 610078.5379999988, 188816.50600000098 610064.5870000012))"
trend_2010_100.62,302120,3,2120,257,236,-21,-3.245,-,1 - - - - -,4,,,"POLYGON ((189018.50699999928 610053.5870000012, 188995.87099999934 609729.8770000003, 188796.35799999908 609743.8289999999, 188818.99399999902 610067.5379999988, 189018.50699999928 610053.5870000012))"
trend_2010_100.63,302140,3,2140,283,264,-19,-3.455,-,1 - - - - -,4,,,"POLYGON ((189219.50699999928 610042.5870000012, 189195.4059999995 609697.9290000014, 188995.89299999923 609711.879999999, 189019.99399999902 610056.5379999988, 189219.50699999928 610042.5870000012))"
trend_2010_100.64,302160,3,2160,307,291,-16,-2.989,-,1 - - - - -,4,,,"POLYGON ((189415.50600000098 610030.5870000012, 189394.6559999995 609732.4149999991, 189195.14299999923 609746.3660000004, 189215.99399999902 610044.5379999988, 189415.50600000098 610030.5870000012))"
trend_2010_100.65,701462,7,1462,32,92,60,3.802,-,- - - - 5 -,1,,,"POLYGON ((106643.17799999937 537823.4990000017, 106277.70699999854 537928.2960000001, 106332.83399999887 538120.5480000004, 106698.30600000173 538015.7509999983, 106643.17799999937 537823.4990000017))"
trend_2010_100.66,701483,7,1483,18,74,56,2.714,-,- - - - 5 -,1,,,"POLYGON ((106587.45800000057 537645.745000001, 106327.91699999943 537725.0940000005, 106386.3909999989 537916.3550000004, 106645.93299999833 537837.004999999, 106587.45800000057 537645.745000001))"
trend_2010_100.67,705225,7,5225,205,270,65,1.707,-,- - - - - -,1,,,"POLYGON ((99496.13800000027 500876.5009999983, 99329.81300000101 500914.8999999985, 99374.80299999937 501109.7740000002, 99541.12799999863 501071.375, 99496.13800000027 500876.5009999983))"
trend_2010_100.68,705250,7,5250,228,275,47,-0.061,>2020,- - - - - -,3,,,"POLYGON ((99538.56500000134 500984.76900000125, 99544.1799999997 500982.38599999994, 99466.03400000185 500798.28500000015, 99460.41899999976 500800.66800000146, 99538.56500000134 500984.76900000125))"
trend_2010_100.69,705275,7,5275,218,272,54,1.053,-,- - - - - -,1,,,"POLYGON ((99362.41899999976 500569.66800000146, 99265.48999999836 500610.811999999, 99343.63599999994 500794.9129999988, 99440.56599999964 500753.76900000125, 99362.41899999976 500569.66800000146))"
trend_2010_100.70,705300,7,5300,226,273,47,1.464,-,- - - - - -,1,,,"POLYGON ((99265.41899999976 500339.66800000146, 99130.65700000152 500396.87099999934, 99208.80299999937 500580.97300000116, 99343.56500000134 500523.76900000125, 99265.41899999976 500339.66800000146))"
trend_2010_100.71,705325,7,5325,217,277,60,1.567,-,- - - - - -,1,,,"POLYGON ((99168.41899999976 500109.66800000146, 99024.17599999905 500170.8960000016, 99102.32200000063 500354.9970000014, 99246.56500000134 500293.76900000125, 99168.41899999976 500109.66800000146))"
trend_2010_100.72,705350,7,5350,211,285,74,2.741,-,- - - - - -,1,,,"POLYGON ((99070.41899999976 499879.66800000146, 98818.1090000011 499986.7679999992, 98896.25499999896 500170.868999999, 99148.56500000134 500063.76900000125, 99070.41899999976 499879.66800000146))"
trend_2010_100.73,705375,7,5375,230,311,81,4.422,-,- - - - - -,1,,,"POLYGON ((98973.41899999976 499649.66800000146, 98566.37200000137 499822.44900000095, 98644.51799999923 500006.55000000075, 99051.56500000134 499833.76900000125, 98973.41899999976 499649.66800000146))"
trend_2010_100.74,705400,7,5400,250,333,83,4.211,-,- - - - - -,1,,,"POLYGON ((98869.41899999976 499403.66899999976, 98481.79500000179 499568.2049999982, 98559.94099999964 499752.3060000017, 98947.56500000134 499587.76900000125, 98869.41899999976 499403.66899999976))"
trend_2010_100.75,705425,7,5425,250,368,118,3.977,-,- - - - - -,1,,,"POLYGON ((98771.41899999976 499172.66800000146, 98405.33399999887 499328.061999999, 98483.48099999875 499512.1629999988, 98849.56500000134 499356.76900000125, 98771.41899999976 499172.66800000146))"
trend_2010_100.76,705450,7,5450,250,409,159,3.659,-,- - - - - -,1,,,"POLYGON ((98674.41899999976 498942.66800000146, 98337.60700000077 499085.63699999824, 98415.75299999863 499269.73800000176, 98752.56599999964 499126.76900000125, 98674.41899999976 498942.66800000146))"
trend_2010_100.77,705475,7,5475,250,459,209,5.352,-,- - - - - -,1,,,"POLYGON ((98576.41899999976 498712.66800000146, 98083.7650000006 498921.7870000005, 98161.91099999845 499105.88800000027, 98654.56500000134 498896.76900000125, 98576.41899999976 498712.66800000146))"
trend_2010_100.78,805650,8,5650,1080,1397,317,4.593,-,- - - - - -,1,,,"POLYGON ((98507.45800000057 496814.743999999, 98068.22700000182 496949.0309999995, 98126.70199999958 497140.29199999943, 98565.93200000003 497006.00499999896, 98507.45800000057 496814.743999999))"
trend_2010_100.79,805675,8,5675,941,1190,249,4.336,-,- - - - - -,1,,,"POLYGON ((98432.45800000057 496575.743999999, 98017.8049999997 496702.5170000009, 98076.27899999917 496893.77800000086, 98490.93299999833 496767.00499999896, 98432.45800000057 496575.743999999))"
trend_2010_100.80,805700,8,5700,805,1031,226,6.48,-,- - - - - -,1,,,"POLYGON ((98358.45800000057 496337.74500000104, 97738.77299999818 496527.2019999996, 97797.24700000137 496718.4629999995, 98416.93299999833 496529.006000001, 98358.45800000057 496337.74500000104))"
trend_2010_100.81,805725,8,5725,675,882,207,5.139,-,- - - - - -,1,,,"POLYGON ((98284.45800000057 496098.74500000104, 97793.01300000027 496248.99500000104, 97851.48699999973 496440.256000001, 98342.93200000003 496290.006000001, 98284.45800000057 496098.74500000104))"
trend_2010_100.82,805750,8,5750,552,746,194,4.227,-,- - - - - -,1,,,"POLYGON ((98211.45800000057 495859.74500000104, 97807.22800000012 495983.3299999982, 97865.70199999958 496174.59099999815, 98269.93200000003 496051.006000001, 98211.45800000057 495859.74500000104))"
trend_2010_100.83,1701354,17,1354,113,117,4,0.27,-,- - - 4 - 6,1,,,"POLYGON ((14964.01000000164 379437.48600000143, 14954.77499999851 379462.8570000008, 15142.71400000155 379531.26099999994, 15151.947999998927 379505.8900000006, 14964.01000000164 379437.48600000143))"
trend_2010_100.84,1701363,17,1363,97,101,4,-1.428,2012,- - - 4 - 6,3,,,"POLYGON ((14909.651999998838 379421.10599999875, 14978.883000001311 379296.2100000009, 14803.958999998868 379199.2479999997, 14734.72899999842 379324.14400000125, 14909.651999998838 379421.10599999875))"
trend_2010_100.85,1701372,17,1372,118,117,-1,-2.274,-,1 - - 4 - 6,4,,,"POLYGON ((14702.140000000596 379295.56599999964, 14842.140999998897 379116.3720000014, 14684.539000000805 378993.23999999836, 14544.537999998778 379172.43400000036, 14702.140000000596 379295.56599999964))"
trend_2010_100.86,1701381,17,1381,126,131,5,-2.097,2012,- - - 4 - 6,3,,,"POLYGON ((14630.140000000596 379240.56599999964, 14759.243999999017 379075.3200000003, 14601.642000000924 378952.188000001, 14472.537999998778 379117.43400000036, 14630.140000000596 379240.56599999964))"
trend_2010_100.87,1701391,17,1391,137,137.001,0,-3.522,2010,- - - 4 - 6,3,,,"POLYGON ((14551.140000000596 379179.56599999964, 14767.975999999791 378902.02899999917, 14610.374000001699 378778.8960000016, 14393.537999998778 379056.43400000036, 14551.140000000596 379179.56599999964))"
trend_2010_100.88,201000,2,1000,257,818,561,7.605,-,- - - - - -,1,,,"POLYGON ((211410.49399999902 613985.5870000012, 211357.44399999827 614744.2340000011, 211556.95699999854 614758.1849999987, 211610.00600000098 613999.5379999988, 211410.49399999902 613985.5870000012))"
trend_2010_100.89,201020,2,1020,252,826,574,8.277,-,- - - - - -,1,,,"POLYGON ((211609.49399999902 613999.5870000012, 211551.75600000098 614825.2710000016, 211751.26900000125 614839.2219999991, 211809.00699999928 614013.5379999988, 211609.49399999902 613999.5870000012))"
trend_2010_100.90,201040,2,1040,200,832,632,9.628,-,- - - - - -,1,,,"POLYGON ((211810.49399999902 614013.5870000012, 211743.33199999854 614974.0419999994, 211942.8449999988 614987.9930000007, 212010.00600000098 614027.5379999988, 211810.49399999902 614013.5870000012))"
trend_2010_100.91,300100,3,100,19,86,67,-3.742,>2020,- - - - - -,3,,,"POLYGON ((169155.32400000095 606072.6539999992, 169476.07600000128 606265.381000001, 169579.08399999887 606093.9479999989, 169258.33199999854 605901.2210000008, 169155.32400000095 606072.6539999992))"
trend_2010_100.92,300101,3,101,19,84,65,-3.49,>2020,- - - - - -,3,,,"POLYGON ((169099.35200000182 606220.0929999985, 169422.9389999993 606350.8310000002, 169497.8599999994 606165.3940000013, 169174.27299999818 606034.6570000015, 169099.35200000182 606220.0929999985))"
trend_2010_100.93,300102,3,102,23,85,62,-3.523,>2020,- - - - - -,3,,,"POLYGON ((169069.51099999994 606357.0920000002, 169411.34600000083 606442.3209999986, 169459.73099999875 606248.2619999982, 169117.89499999955 606163.0329999998, 169069.51099999994 606357.0920000002))"
trend_2010_100.94,300103,3,103,21,86,65,-3.408,>2020,- - - - - -,3,,,"POLYGON ((169059.2659999989 606479.3790000007, 169397.52600000054 606520.9129999988, 169421.8999999985 606322.4030000009, 169083.6400000006 606280.870000001, 169059.2659999989 606479.3790000007))"
trend_2010_100.95,300104,3,104,28,89,61,-3.761,>2020,- - - - - -,3,,,"POLYGON ((169064 606602, 169440.1000000015 606602, 169440.1000000015 606402, 169064 606402, 169064 606602))"
trend_2010_100.96,300120,3,120,93,142,49,-3.719,>2020,- - - - - -,3,,,"POLYGON ((169075.09899999946 606836.8139999993, 169446.77299999818 606823.8350000009, 169439.79300000146 606623.9569999985, 169068.11899999902 606636.9360000007, 169075.09899999946 606836.8139999993))"
trend_2010_100.97,300140,3,140,94,177,83,-3.048,>2020,- - - - - -,3,,,"POLYGON ((169082.09899999946 607036.8139999993, 169386.71400000155 607026.1770000011, 169379.7340000011 606826.2989999987, 169075.12000000104 606836.9360000007, 169082.09899999946 607036.8139999993))"
trend_2010_100.98,300200,3,200,165,154,-11,-9.045,-,1 - - 4 5 6,4,,,"POLYGON ((169084 607162, 169988.5 607162, 169988.5 606962, 169084 606962, 169084 607162))"
trend_2010_100.99,300201,3,201,160,157,-3,-10.002,-,1 - - 4 5 6,4,,,"POLYGON ((169121.45600000024 607350.9750000015, 170103.27899999917 607160.1279999986, 170065.11800000072 606963.8029999994, 169083.29399999976 607154.6499999985, 169121.45600000024 607350.9750000015))"
trend_2010_100.100,300202,3,202,170,160,-10,-9.498,-,1 - - 4 5 6,4,,,"POLYGON ((169194.27299999818 607529.3429999985, 170074.91200000048 607173.5419999994, 169999.9910000004 606988.1050000004, 169119.35200000182 607343.9070000015, 169194.27299999818 607529.3429999985))"
trend_2010_100.101,300203,3,203,190,167,-23,-10.81,-,1 - - 4 5 6,4,,,"POLYGON ((169278.33199999854 607662.7789999992, 170204.9299999997 607106.0229999982, 170101.9219999984 606934.5899999999, 169175.32499999925 607491.3460000008, 169278.33199999854 607662.7789999992))"
