ID;GUID;NAAM;OPMERKINGEN;ZONE_NAAM;WABO;SGH;BEHEER_DERDEN;TYPE_ECOLOGISCHE_VERBINDINGSZO;BUURT_CODE;BUURT_OMSC;STADSDEEL_CODE;STADSDEEL_OMSC;WIJK_CODE;WIJK_OMSC;BEHEERGEBIEDEN_OMSC;COUNTER
4632268;{C94C66DA-CE66-49CC-9939-58F3ACCA24B0};Scheveningse Zone, deelgebied M;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;5;Van Stolkprk./Schev.Bosjes;4;Scheveningen;6;Van Stolkpark en Scheveningse Bosjes;;256
4632269;{FD2B9921-0C2C-40E7-994E-3628ACEC5086};Vijverzone;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;257
4632270;{9CB8CEA3-F410-4D08-814E-218E234066EA};Vijverzone;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;258
4632271;{BE989BEC-6BF0-448B-A0B9-6ECE3A81E0CE};Vijverzone;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;259
4632272;{0FEBDE23-BFC8-43E0-B62B-86BFBFABD6E7};Vijverzone;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;260
4632273;{34D3EDD0-F4D4-40AA-A04C-D5BE72519E75};Vijverzone;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;261
4632274;{783EBE58-0682-4531-8F78-61E4E7D07067};Vijverzone;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;262
4632275;{A87EA1A4-F95E-428A-B936-50C3CFB82FC8};Vijverzone;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;263
4632284;{418B19CC-282F-44FD-B044-079DC0F1365B};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;;264
4632285;{3A0722A2-55B6-48D6-A529-200299BA7494};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;;265
4632286;{5768D288-0B01-4903-80BC-5C4339BAE35B};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;;266
4632287;{B712675F-1ECF-4055-8406-EACFE17602CF};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;;267
4632288;{DDDE2222-8ABA-4500-94DB-13BDA1F11426};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;;268
4632289;{160CF7F7-101A-4D56-93E5-9536F85D141E};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;;269
4632290;{C674EC6E-788F-4D1C-BF21-6DD8750B1091};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;;270
4632291;{BB5D9BFB-F48B-4FEA-8FCB-A14C31F342AC};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;;271
4632292;{DA357D1C-15A2-44D5-895E-FFCACA2B89BE};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;72;Rijslag;4;Scheveningen;7;Scheveningen;;272
4632293;{9C40664B-F9B8-497F-A7E1-841DEEDAE28E};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;72;Rijslag;4;Scheveningen;7;Scheveningen;;273
4632294;{48C3D989-46AD-47FC-B12B-2EBCD297D2A2};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;72;Rijslag;4;Scheveningen;7;Scheveningen;;274
4632295;{0CC52EA9-92AD-4225-8E04-8A7E9B80FD57};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;72;Rijslag;4;Scheveningen;7;Scheveningen;;275
4632296;{CC039590-F717-4C52-B825-1D9F4FFAB4E8};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;72;Rijslag;4;Scheveningen;7;Scheveningen;;276
4632297;{D822666F-9E14-49B7-9D92-6D10FD036AB5};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;72;Rijslag;4;Scheveningen;7;Scheveningen;;277
4632298;{57B321B8-7260-45A2-B870-0BD3BA034AD8};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;72;Rijslag;4;Scheveningen;7;Scheveningen;;278
4632299;{4E09CAE6-0681-469E-838E-EF621AD29E06};Scheveningse Zone, deelgebied I;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;72;Rijslag;4;Scheveningen;7;Scheveningen;;279
4632276;{61F2B36C-F5C7-43C1-8E5C-724AF3330CB0};Vijverzone;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;280
4632277;{F55FE3A2-6CE9-4229-9BBB-6B250639A4FC};Scheveningse Zone, deelgebied M;;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;5;Van Stolkprk./Schev.Bosjes;4;Scheveningen;6;Van Stolkpark en Scheveningse Bosjes;;281
4632311;{D70A54BA-59F4-4068-8273-302D2C01D5AA};Zone Leidschenveen, deelgebied D;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;118;De Lanen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;327
4632312;{FC45C68C-A415-479D-850F-41D5D34865D8};Zone Leidschenveen, deelgebied B;Plas-draszone of natuurvriendelijke oever aanleggen;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;117;De Rivieren;8;Leidschenveen-Ypenburg;43;Forepark;;328
4632313;{13A1D7CB-AEDF-44DB-A056-4E730660395D};Zone Leidschenveen, deelgebied M;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;119;De Velden;8;Leidschenveen-Ypenburg;44;Leidschenveen;;329
4632314;{12D08AAA-8DB9-47B2-A65E-9D0F6451A736};Zone Leidschenveen, deelgebied N;Gras ecologisch beheren. struweel  en bomen aanplanten;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;119;De Velden;8;Leidschenveen-Ypenburg;44;Leidschenveen;;330
4632315;{6B143399-D407-43F5-98AF-2AE697B77C10};Zone Leidschenveen, deelgebied M;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;119;De Velden;8;Leidschenveen-Ypenburg;44;Leidschenveen;;331
4632316;{2CDB881D-8AD9-40E2-9103-03CCF05C8553};Zone Leidschenveen, deelgebied Z;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;332
4632321;{E8202651-3C6E-4B11-86E4-515D8F3B9EC7};Zone Leidschenveen, deelgebied X;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;296
4632322;{C0FD27FE-9D58-4788-A836-577AABC4DACC};Zone Leidschenveen, deelgebied X;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;297
4632323;{890FC210-3A6F-404B-B5AE-0E415C786262};Zone Leidschenveen, deelgebied X;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;298
4632324;{CB612BF7-20AB-4571-A452-B182AA3E89E9};Zone Leidschenveen, deelgebied X;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;299
4632325;{594E0808-D564-4B5D-8B4B-56F0CFE84EFE};Zone Leidschenveen, deelgebied X;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;300
4632326;{57EBDB0B-A317-4A5E-B90E-35C4B62EB60F};Zone Leidschenveen, deelgebied X;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;301
4632327;{9C9AEBC6-1A21-426F-AF5E-1A37D9A6F367};Zone Leidschenveen, deelgebied X;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;302
4632328;{616DC521-4BAA-4F95-BABF-3009C012AA9A};Zone Leidschenveen, deelgebied X;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;303
4632329;{30B12A49-24E6-4DFA-810A-D3F8AFEFF31C};Zone Leidschenveen, deelgebied X;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;304
4632330;{3225490E-8BE6-4E35-8989-CB60BCE40D51};Zone Leidschenveen, deelgebied X;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;305
4632331;{AAA2A835-37AD-4F41-9547-CDBAA7879121};Zone Leidschenveen, deelgebied X;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;306
4632332;{FA6D1B03-7CC1-4371-9866-C1E95D4725EC};Zone Leidschenveen, deelgebied X;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;120;De Vissen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;307
4632333;{A679E449-AFB9-4729-9D33-9E97D31CA376};Zone Leidschenveen, deelgebied H;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;121;Rietbuurt;8;Leidschenveen-Ypenburg;44;Leidschenveen;;308
4632334;{37980BDF-4D67-4AB4-B424-649C2DA461E0};Zone Leidschenveen, deelgebied H;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;121;Rietbuurt;8;Leidschenveen-Ypenburg;44;Leidschenveen;;309
4632335;{A6F0C491-9601-400A-9388-A13317975BFC};Zone Leidschenveen, deelgebied H;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;119;De Velden;8;Leidschenveen-Ypenburg;44;Leidschenveen;;310
4632336;{7C74D9D8-EB6F-4308-B4FE-45515ED3017B};Zone Nieuweveensepad;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;121;Rietbuurt;8;Leidschenveen-Ypenburg;44;Leidschenveen;;311
4632337;{092083F4-4AE1-4D1D-AE87-CD26F7271376};Zone Leidschenveen;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;121;Rietbuurt;8;Leidschenveen-Ypenburg;44;Leidschenveen;;312
4632338;{045A2CA1-8880-4D0D-8D7A-71C21FAF18C0};Zone Leidschenveen;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;117;De Rivieren;8;Leidschenveen-Ypenburg;43;Forepark;;313
4632339;{82487381-9C48-4C83-AB47-97A450677E4E};Zone Leidschenveen, deelgebied J;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;119;De Velden;8;Leidschenveen-Ypenburg;44;Leidschenveen;;314
4632340;{005543C4-CA5A-4ACE-9837-36676C1884CB};Houtzone, deelgebied P;;Houtzone;Ja;Ja;Nee;Ecologische verbindingszone;76;Duinzigt;7;Haagse Hout;4;Benoordenhout;;315
4632300;{D7B718BD-331B-42C1-AE6A-B30889A09436};Eco-lint;;Eco-lint;Nee;Nee;Nee;Uitbreiding ecologische verbindingszone;101;Erasmus Veld;2;Escamp;40;Wateringse Veld;;316
4632301;{2A949D6C-C36C-4ACE-986F-B5CA0DFA0363};Eco-lint;;Eco-lint;Nee;Nee;Nee;Uitbreiding ecologische verbindingszone;101;Erasmus Veld;2;Escamp;40;Wateringse Veld;;317
4632302;{35E73D3A-91EF-4B41-8B4B-A2E7B64DE2A3};Eco-lint;;Eco-lint;Nee;Nee;Nee;Uitbreiding ecologische verbindingszone;101;Erasmus Veld;2;Escamp;40;Wateringse Veld;;318
4632303;{1A9FEC16-2E10-440D-9D39-E93AE408D6D6};Zone Middachtenweg;;Erasmuszone;Ja;Ja;Nee;Ecologische verbindingszone;20;Moerwijk-oost;2;Escamp;36;Moerwijk;Middachtenweg;319
4632304;{05AC56D1-94F6-4781-97DF-93299F3849AF};Zone Middachtenweg;;Erasmuszone;Ja;Ja;Nee;Ecologische verbindingszone;20;Moerwijk-oost;2;Escamp;36;Moerwijk;Erasmusweg;320
4632305;{7C1B078B-A8DA-4C7D-A6AC-1B21C9784DC2};Groene Assen;;Groene Assen Zuidwestzone;Ja;Ja;Nee;Ecologische verbindingszone;88;Morgenstond-west;2;Escamp;34;Morgenstond;;321
4632306;{F3430B3E-F9D7-488D-A827-C5FECAD74457};Zone Rijnerwatering;;Wateringse Veldzone;Ja;Ja;Nee;Ecologische verbindingszone;105;Zonne Veld;2;Escamp;40;Wateringse Veld;Middenweg;322
4632307;{A8E32B9C-24D0-45B9-99DB-E4E7C589E1D8};Zone Rijnerwatering;;Wateringse Veldzone;Ja;Ja;Nee;Ecologische verbindingszone;105;Zonne Veld;2;Escamp;40;Wateringse Veld;Rijner Wateringkade;323
4632308;{CFAE8D44-5F08-4DC0-B01E-41CAC70EADE7};Scheveningse Zone, deelgebied M;struweel beter ontwikkelen;Scheveningse zone;Ja;Ja;Nee;Ecologische verbindingszone;5;Van Stolkprk./Schev.Bosjes;4;Scheveningen;6;Van Stolkpark en Scheveningse Bosjes;;324
4632309;{23B665E3-7788-4531-9241-1955D2040D15};Laakzone, deelgebied N;Gras ecologisch beheren, deels ecologische oevers aanleggen;Laakzone;Ja;Ja;Nee;Ecologische verbindingszone;26;Noordpolderbuurt;6;Laak;38;Laakkwartier en Spoorwijk;;325
4632310;{4B4F4077-CE4E-49D1-A2F9-8B938538F8E2};Zone Leidschenveen, deelgebied C;;Leidschenveenzone;Ja;Ja;Nee;Ecologische verbindingszone;118;De Lanen;8;Leidschenveen-Ypenburg;44;Leidschenveen;;326
4632362;{C4A0704C-4EF9-477F-84B5-F3741D668D19};Zone Veenbespad;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;365
4632363;{C3CEA8ED-661A-4BCD-AFE5-6C778891B569};Zone Ypenburg;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;366
4632364;{F5982F33-B13A-43B8-9999-DFEF9220EAEE};Zone Ypenburg;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;367
4632365;{E726D87A-20CC-4803-88B0-63B4D436D8BF};Zone Veenbespad;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;368
4632366;{51D05F92-66E0-4868-9D27-CA24A99C89A1};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;369
4632367;{13B1E47B-4E63-4ED4-8EA7-0B266F0E34A3};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;370
4632368;{85701512-BCE6-4C90-A274-88B7EC4CC554};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;371
4632369;{4FA08EC3-8AA4-4FD1-81E3-FE32A92341DF};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;372
4632370;{3165C14D-C6DA-4BB0-88AD-A18CCD92CC39};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;373
4632371;{EFEC1D03-B532-4FBC-A01C-EBF5708EC74C};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;374
4632372;{909D134B-377A-4827-9D5E-80CF3EADADAA};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;375
4632373;{8503A492-55DC-4A19-992B-05ED75616565};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;376
4632374;{25CFEE10-E84D-440A-9E05-DC266A946821};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;377
4632375;{61E7236F-8AD9-4925-961E-E4AB03142641};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;378
4632376;{D776005C-D43C-4C18-A77D-4242FE3F0DB1};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;379
4632341;{1D442B75-74AD-4D01-B2C7-8034709B45C2};Zone Ypenburg, gebied maatregel 21;Aalscholversingel;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;112;Morgenweide;8;Leidschenveen-Ypenburg;42;Ypenburg;;380
4632342;{A6D5E349-5E01-4D00-82D9-B6EA7A398CBC};Houtzone, deelgebied 8;Boombrug aanleggen voor Eekhoorn, uitvoeren alleen als dit nodig blijkt te zijn;Houtzone;Ja;Ja;Nee;Ecologische verbindingszone;75;Uilennest;7;Haagse Hout;4;Benoordenhout;;381
4632343;{06BA628C-7AC9-4D7C-A6C9-2DC614FE45B7};Houtzone, deelgebied 8;Boombrug aanleggen voor Eekhoorn, uitvoeren alleen als dit nodig blijkt te zijn;Houtzone;Ja;Ja;Nee;Ecologische verbindingszone;75;Uilennest;7;Haagse Hout;4;Benoordenhout;;382
4632344;{A26EA540-307A-48C8-94C2-5D3938BDDF30};Houtzone, deelgebied 8;Boombrug aanleggen voor Eekhoorn, uitvoeren alleen als dit nodig blijkt te zijn;Houtzone;Ja;Ja;Nee;Ecologische verbindingszone;75;Uilennest;7;Haagse Hout;4;Benoordenhout;;383
4632345;{3AB7B09D-81D2-4921-BDCD-76EDB27E9DA8};Houtzone, deelgebied 8;Boombrug aanleggen voor Eekhoorn, uitvoeren alleen als dit nodig blijkt te zijn;Houtzone;Ja;Ja;Nee;Ecologische verbindingszone;75;Uilennest;7;Haagse Hout;4;Benoordenhout;;384
4632346;{6A193433-08B6-4F7F-BE8A-24C0F59F97D8};Houtzone, deelgebied G;Ecologische oever aanleggen (oever verlagen).gras ecologisch beheren;Houtzone;Ja;Ja;Nee;Ecologische verbindingszone;75;Uilennest;7;Haagse Hout;4;Benoordenhout;;385
4632347;{0E1EBE20-6BD8-4702-9D67-B9A42C45A97F};Haagse Beekzone;;Haagse Beekzone;Ja;Ja;Nee;Ecologische verbindingszone;90;Ockenburgh;1;Loosduinen;15;Kijkduin en Ockenburgh;;386
4632348;{F3BB8D43-A0BC-4071-9B15-E4170093F04C};Zone Brasserskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;387
4632440;{254A0EC5-0D87-4FC1-8069-B9EEB8AF7392};Zone Ypenburg, delgebied F1;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;113;Singels;8;Leidschenveen-Ypenburg;42;Ypenburg;;388
4632441;{D3F54462-6C68-46ED-8B5C-6EC81AA58ECA};Zone Ypenburgse Boslaan;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;112;Morgenweide;8;Leidschenveen-Ypenburg;42;Ypenburg;;389
4632442;{E0EFB132-2578-4F94-9571-A3216DC4F4F4};Zone Ypenburgse Boslaan;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;112;Morgenweide;8;Leidschenveen-Ypenburg;42;Ypenburg;;390
4632349;{618392B8-CC92-4CEE-A74E-986953963B68};Zone Brasserskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;333
4632350;{173FF3D8-CBBF-4968-8C71-8902A584D710};Zone Brasserskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;334
4632351;{257D6C85-C22F-4A54-9587-5A394FF46196};Zone Brasserskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;335
4632352;{9573D4D8-D47B-4918-AAFD-46F7F9D7E6E8};Zone Brasserskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;336
4632353;{B2708CFC-C042-42DB-B822-45F6BDBBC3BD};Zone Brasserskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;337
4632354;{BFF6622B-2C07-4F99-B178-9B2E958E467C};Zone Brasserskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;338
4632355;{A0607579-CCE7-449C-8CE0-E2C2CA16240D};Zone Brasserskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;339
4632356;{B6E14A2B-CBFB-421F-95C3-2BBE20951C21};Zone Brasserskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;340
4632357;{4C28CF5F-9D3F-4DB0-97AF-0F91102DDC86};Zone Brasserskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;341
4632358;{8F205FE7-87CD-4337-8B03-042BD450777A};Zone Brasserskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;342
4632359;{2D69D143-7C96-4815-AE72-E44B7BE5512B};Zone Ypenburg;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;343
4632377;{C8B95E70-3223-4341-BAFB-33BAECBA5559};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;344
4632378;{FFD77D02-894A-4C70-8CBD-8A61DE6D9DF9};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;345
4632379;{8939309C-CA06-4954-97A4-573179A2EA4A};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;346
4632380;{1E8D0867-9BAF-4329-95C5-C391B4AE0AF3};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;347
4632381;{3C13A243-04F4-4D68-AE66-D06CA8A20B70};Zone Brasserhoutweg;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;348
4632382;{394A706C-38D2-4C49-BD59-A2B87356C79B};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;349
4632383;{D529B9CF-76F7-48DF-A1CE-0CC40334C44F};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;350
4632384;{4D9859B3-02E9-4010-9F71-6AEB5DDF4821};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;351
4632385;{E3844167-4BF3-4B77-953E-D801C47D6C86};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;352
4632386;{893D221A-9E74-44E2-AD86-D5F3B5AD4E26};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;353
4632387;{995991FF-33D1-471B-BF9B-CCCB0445B3FF};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;354
4632388;{BEA6555A-F580-4F9E-913B-21F8D0262110};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;355
4632389;{52CAEB3A-8CA0-4C2D-AD2C-B3B8B57DAAC8};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;356
4632390;{F08DD4A6-0DD5-4367-BC47-0E681AE7D7E0};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;357
4632391;{8624001A-94B1-4ECF-AB58-C0F3AC1FB127};Zone Dwarskade;;Ypenburgzone;Ja;Ja;Nee;Ecologische verbindingszone;115;De Bras;8;Leidschenveen-Ypenburg;42;Ypenburg;;358
