WKM_ZAAK,WKM_DATUMCREATIE,WKM_HOOFDCAT,WKM_SUBCAT,WKM_SUBSUBCAT,ZK_DATUMAFGEHANDELD,STRAATNAAM,POSTCODE,WOONPLAATS,X_RD,Y_RD,longitude,latitude
"702555","20111206","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20111207","Haringvlietstraat","3313EB","Dordrecht","108697.966","425188.925","4.715739361899974","51.81340013904422"
"702586","20111206","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111228","Nijverheidstraat","3316AP","Dordrecht","103792.306","423796.288","4.644810202637711","51.800454900954804"
"702623","20111206","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20111212","Pijl","3328KR","Dordrecht","105619.393","421507.441","4.6716228760378","51.780047767958635"
"702636","20111206","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Er is een paal platgereden en gevaarlijk ","20111207","Van Oldenbarneveltplein","3317ES","Dordrecht","105144.957","422796.929","4.6645627739598465","51.79159531101226"
"703049","20111206","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20111212","Papendrechtsestraat","3313CT","Dordrecht","106836.403","425861.574","4.6886517180804175","51.81928821262688"
"704129","20111208","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20111209","Lindelaan","3319XK","Dordrecht","108338.141","422695.61","4.710857661128434","51.790960623779796"
"704149","20111208","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20111208","Wouwstraat","3312TR","Dordrecht","106693.567","424882.429","4.686716916650734","51.81047552307679"
"704302","20111208","Dieren","Anders, mijn keuze staat er niet bij ","","","Frida Katz-erf","3315VP","Dordrecht","109449.452","423280.265","4.726887661454273","51.79630718777207"
"704517","20111208","Water","Ik wil graag dat de sloot wordt uitgediept (uitbaggeren)","","20111216","Haaswijkweg Oost","3319GC","Dordrecht","108135.099","423504.089","4.707805460956274","51.79821012263348"
"704584","20111208","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20111213","Weeskinderendijk","3314CM","Dordrecht","104372.965","424690.036","4.653097017048537","51.80854065469553"
"704835","20111209","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Anders, mijn keuze staat er niet bij ","","20111212","Zeedijk","3329LC","Dordrecht","108098.437","421474.391","4.707548809791732","51.77996437261599"
"705390","20111209","Straatverlichting en Verkeerslichten","Verkeerslichten","De drukknop op de paal werkt niet ","20120112","Van Baerlestraat","3314BL","Dordrecht","104643.045","424272.014","4.657073739967486","51.80480801003653"
"705461","20111211","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111223","Mahonie","3315MJ","Dordrecht","108441.637","424531.39","4.712110851421383","51.80746899633105"
"705468","20111211","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111216","Heelalstraat","3328GH","Dordrecht","106200.994","421446.327","4.680058874447022","51.7795496010784"
"705598","20111212","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","","Stadspolderring","3315CL","Dordrecht","109789.658","423868.52","4.731742252768697","51.8016220064356"
"705794","20111212","Straatverlichting en Verkeerslichten","Anders, mijn keuze staat er niet bij ","","20111213","Voorstraat","3311CW","Dordrecht","105171.685","425244.914","4.664597852168307","51.813599646994405"
"705809","20111212","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Ik wil graag een paal laten verwijderen ","20111220","Standhasenstraat","3312LM","Dordrecht","106688.977","424217.908","4.686743110281975","51.804502540510086"
"705864","20111212","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20111214","Charlotte de Bourbonstraat","3314JL","Dordrecht","105667.238","424121.148","4.6719439042582405","51.80354351923674"
"705887","20111212","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20111230","De Sitterstraat","3318AD","Dordrecht","106117.645","422590.719","4.678689713480228","51.78982792993352"
"701719","20111203","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111216","P.A. de Kok-plein","3318JW","Dordrecht","105986.467","422028.112","4.676868126259723","51.784759813043614"
"702166","20111205","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20111207","Pearl Buck-erf","3315BE","Dordrecht","109337.286","423514.078","4.72523094881814","51.79839951170943"
"703064","20111206","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20120104","Grotekerksbuurt","3311CB","Dordrecht","105042","425275.68","4.662712884681589","51.81386456880318"
"703256","20111206","Graffiti","Overige graffiti","Op een woning / bedrijf (particulier gebouw)","","Pelserstraat","3311VP","Dordrecht","104960.483","425224.487","4.6615382249440644","51.81339715586617"
"703386","20111207","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20111207","Willem de Zwijgerlaan","3314NX","Dordrecht","105601.594","423567.518","4.671071212205544","51.79856180462892"
"703445","20111207","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111207","Bellevuestraat","3311JB","Dordrecht","104846.903","424771.802","4.6599568404336065","51.80931834121425"
"703733","20111207","Straatverlichting en Verkeerslichten","Straatverlichting","De electriciteitskabels zijn zichtbaar, dit is gevaarlijk","20111212","Baanhoekweg","3313LA","Dordrecht","109257.187","425477.503","4.723810361734624","51.81603994598633"
"703838","20111207","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20111208","Merwedestraat","3313GS","Dordrecht","107469.621","425707.783","4.6978561724552","51.81796027085862"
"703870","20111207","Straatverlichting en Verkeerslichten","Straatverlichting","De lampenkap is kapot ","20111208","Baanhoekweg","3313LA","Dordrecht","109393.685","425296.619","4.72581365070702","51.81442535969306"
"703873","20111207","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20111214","Van Ravesteyn-erf","3315DZ","Dordrecht","109459.174","424311.78","4.726892909067429","51.805579111551786"
"704898","20111209","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20111212","Zeedijk","3329LC","Dordrecht","108098.437","421474.391","4.707548809791732","51.77996437261599"
"705026","20111209","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","","Hooikade","3311CD","Dordrecht","104782.112","425408.68","4.658925000681957","51.81503660940655"
"705392","20111210","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111214","Poolsterhof","3318RK","Dordrecht","106476.034","422544.512","4.683890366284268","51.78944388491014"
"705458","20111211","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111216","Vlietweg","3314AV","Dordrecht","104631.071","424600.14","4.656852399406949","51.80775604659875"
"705726","20111212","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111214","Poolsterhof","3318RK","Dordrecht","106478.678","422568.305","4.683925353353097","51.78965796223247"
"705964","20111212","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20111213","Abeelstraat","3329AH","Dordrecht","108096.73","422405.95","4.707397975438538","51.78833697435867"
"706023","20111212","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20120116","Berlage-erf","3315JJ","Dordrecht","109203.273","424140.406","4.723205454775272","51.804017891002395"
"706024","20111212","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20120103","Essenburg","3328CC","Dordrecht","105726.631","420944.664","4.67325675581569","51.77499908373305"
"706034","20111212","post/anders","","","20111214","Krispijnseweg","3314KC","Dordrecht","105123.346","424089.57","4.6640633801264","51.80321137068194"
"706049","20111212","Groenvoorziening ","Plantsoenen","Ik wil graag onkruid uit een plantsoen laten verwijderen","20111219","Oberonlaan","3318EN","Dordrecht","105682.615","422432.584","4.672407284610751","51.788368389585834"
"706054","20111212","Speelplaatsen (spelen en parkmeubilair)","Er is schade aan het hek rond een speelplaats","","20111213","Keteldiep","3313TD","Dordrecht","109048.743","425204.788","4.720823799343889","51.81357170404161"
"706055","20111212","Speelplaatsen (spelen en parkmeubilair)","Er is schade aan het hek rond een speelplaats","","20111213","Keteldiep","3313TD","Dordrecht","109048.743","425204.788","4.720823799343889","51.81357170404161"
"706218","20111212","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20111221","Chico Mendesring","3315WX","Dordrecht","107972.889","424369.348","4.705336558503031","51.80597329549967"
"706234","20111212","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111216","Poolsterhof","3318RL","Dordrecht","106572.973","422546.978","4.685294960104133","51.78947446345544"
"706242","20111212","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111213","Piersonstraat","3317RG","Dordrecht","105456.481","422629.813","4.669101801218345","51.79012103086476"
"706271","20111213","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111216","Achterhakkers","3311JA","Dordrecht","104685.408","425082.068","4.65757016459653","51.81209239755638"
"706312","20111213","Groenvoorziening ","Bomen","Er is een loshangende gevaarlijke tak ","","Van Ravesteyn-erf","3315DZ","Dordrecht","109447.779","424276.078","4.726732399089663","51.80525729695868"
"701521","20111202","Putten en Huisaansluiting Riool","Putten op straat","Anders, mijn keuze staat er niet bij ","20111208","Marowijne","3315PJ","Dordrecht","108383.648","424827.988","4.711230128784894","51.81012993276936"
"701523","20111202","Putten en Huisaansluiting Riool","Putten op straat","Anders, mijn keuze staat er niet bij ","","Marowijne","3315PJ","Dordrecht","108383.648","424827.988","4.711230128784894","51.81012993276936"
"701653","20111202","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111221","Van Ravesteyn-erf","3315DV","Dordrecht","109669.777","424295.484","4.729948428561235","51.80544978567579"
"701664","20111202","Putten en Huisaansluiting Riool","Anders, mijn keuze staat er niet bij ","","20111208","Buitenrust","3319WC","Dordrecht","107275.313","423648.263","4.695322255434026","51.7994331069171"
"701685","20111202","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Er staat een paal scheef ","20111206","Plein 1940-1945","3313CV","Dordrecht","107666.588","425609.216","4.700726114417978","51.81709111303704"
"701686","20111202","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil in het plantsoen","20111206","Markettenweg","3314JE","Dordrecht","105794.375801119","424441.122768726","4.673741607618993","51.80643060582331"
"702497","20111205","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Er is een paal platgereden en gevaarlijk ","20111206","Colorado","3315WD","Dordrecht","108146.873","424597.493","4.707828162338729","51.808038456058696"
"702508","20111206","Vuil en Containers","Ondergrondse Huisvuil Verzamelcontainers","Er is een storing aan de container","20111207","Hooikade","3311CD","Dordrecht","104850.316","425474.739","4.659904465507456","51.81563646409755"
"702792","20111206","Straatverlichting en Verkeerslichten","Straatverlichting","Anders, mijn keuze staat er niet bij ","20111207","S.M. Hugo van Gijnweg","3317JD","Dordrecht","105354.159","423274.429","4.667526435285683","51.79590562926111"
"703243","20111206","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111209","Poolsterhof","3318RL","Dordrecht","106572.973","422546.978","4.685294960104133","51.78947446345544"
"703867","20111207","Straten, Stoepen, Wegen en Meubilair","Asfalt","Er zit een scheur en/of hobbel in het asfalt ","20111213","Dijkstraat","3311SK","Dordrecht","106199.488","425310.479","4.679492530360364","51.81427975807113"
"704030","20111208","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20111208","Oranjelaan","3311DK","Dordrecht","106300.805","424953.696","4.681011933349086","51.81108192372269"
"704066","20111208","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20111212","Rudyard Kipling-erf","3315AD","Dordrecht","109187.379","423743.065","4.723027603882784","51.80044533876119"
"704071","20111208","Graffiti","Overige graffiti","Op een woning / bedrijf (particulier gebouw)","","Bagijnhof","3311KE","Dordrecht","105506.636","425051.619","4.669482532185607","51.81189216765355"
"704116","20111208","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111216","Sint Jorisweg","3311PK","Dordrecht","105882.78","425290.602","4.674902777783686","51.81407332182109"
"704357","20111208","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111209","Poolsterhof","3318RL","Dordrecht","106529.974","422551.864","4.684671090892474","51.789514647689664"
"704519","20111208","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20111213","Henriëtte Roland Holst-erf","3315TD","Dordrecht","109775.21","423496.514","4.731581387719004","51.79827728929426"
"704532","20111208","Straatverlichting en Verkeerslichten","Straatverlichting","De lampenkap is kapot ","20111209","Kinkelenburg","3328AE","Dordrecht","106447.327","421065.565","4.6836815370331975","51.77614883004734"
"704769","20111209","Vuil en Containers","Er ligt gevaarlijk afval op de weg","","20111209","Mijlweg","3316BE","Dordrecht","104023.841","422459.322","4.6483634156243925","51.788459738109324"
"704865","20111209","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Anders, mijn keuze staat er niet bij ","20111214","Torenstraat","3311TP","Dordrecht","105747.364","425812.335","4.67286485797493","51.818750593627065"
"704867","20111209","Anders, mijn keuze staat er niet bij","","","20111212","Gorterstraat","3319BK","Dordrecht","107804.362","423228.043","4.703048761209558","51.795701202766935"
"704920","20111209","Vuil en Containers","Zwerfvuil","Anders, mijn keuze staat er niet bij ","","Krispijnseweg","3314KA","Dordrecht","105039.605","424402.923","4.662804134564505","51.80602022652505"
"704944","20111209","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111209","Stevenshof","3319AX","Dordrecht","106954.113","422426.523","4.690835542243806","51.78842475303333"
"705031","20111209","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","","Hooikade","3311CD","Dordrecht","104782.112","425408.68","4.658925000681957","51.81503660940655"
"701716","20111203","Straatverlichting en Verkeerslichten","Straatverlichting","De electriciteitskabels zijn zichtbaar, dit is gevaarlijk","20111206","Crayensteynstraat","3312NA","Dordrecht","106680.191","424252.97","4.686610838321308","51.80481691058984"
"701755","20111204","Straten, Stoepen, Wegen en Meubilair","Glas op straat of bij een speelplaats","Er ligt glas op straat","20111205","Vlietweg","3314AV","Dordrecht","104886.31","424587.327","4.660554924419367","51.80766386375437"
"701760","20111204","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","20120103","Mina Krüseman-erf","3315GA","Dordrecht","109803.264","423687.331","4.731963150766065","51.799994602718414"
"701821","20111205","Water","Ik wil graag riet laten verwijderen ","","20111216","Balsa","3315NK","Dordrecht","108614.052","424878.765","4.714564117906774","51.810605503932614"
"702031","20111205","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20111212","Loevestein","3328JM","Dordrecht","105301.026","421087.05","4.667070030705611","51.776241122422945"
"702058","20111205","Groenvoorziening ","Bomen","Ik wil graag een boom laten snoeien","20111212","Boogschutter","3328KA","Dordrecht","105545.451","421626.617","4.6705344518328005","51.78111236095971"
"702120","20111205","Vuil en Containers","Grofvuil","Ik wil graag dat (illegaal) gedumpt vuil wordt opgeruimd","20111205","Krispijnseweg","3314KN","Dordrecht","105259.707","423732.004","4.666091624538254","51.80000981427062"
"702135","20111205","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111209","Poolsterhof","3318RK","Dordrecht","106472.73","422514.765","4.683846648206387","51.78917623664258"
"702202","20111205","Vuil en Containers","Zwerfvuil","Anders, mijn keuze staat er niet bij ","","Van Godewijckstraat","3311GX","Dordrecht","105186.832","424964.986","4.664857785894248","51.811085077291594"
"702983","20111206","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Anders, mijn keuze staat er niet bij ","20111208","Suze Groeneweg-erf","3315XL","Dordrecht","108857.088","423683.157","4.718247482251869","51.79987969502159"
"702995","20111206","Vuil en Containers","Grofvuil","Ik wil graag dat (illegaal) gedumpt vuil wordt opgeruimd","20111207","Suze Groeneweg-erf","3315XJ","Dordrecht","108863.688","423559.735","4.718359603359082","51.79877093995417"
"703003","20111206","Putten en Huisaansluiting Riool","Putten op straat","We hebben last van een verstopte put en nu staat er water op straat ","20120104","Van den Heuvelstraat","3317WP","Dordrecht","104669.877","422793.671","4.657677605888634","51.79152340768308"
"703234","20111206","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111209","Poolsterhof","3318RK","Dordrecht","106478.678","422568.305","4.683925353353097","51.78965796223247"
"703250","20111206","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111207","Suze Groeneweg-erf","3315XJ","Dordrecht","108845.471","423580.707","4.71809273269388","51.79895792811953"
"703594","20111207","Vuil en Containers","Zwerfvuil","Anders, mijn keuze staat er niet bij ","20111207","Schaperstraat","3317LP","Dordrecht","104871.794","422316.663","4.660673137096508","51.78725431819855"
"703610","20111207","Dieren","We hebben overlast van ratten","","20111208","Singel","3311HD","Dordrecht","105275.985","424769.496","4.666178583292521","51.8093360088611"
"703613","20111207","Vuil en Containers","Grofvuil","Ik wil graag dat (illegaal) gedumpt vuil wordt opgeruimd","20111208","Besarstraat","3312GV","Dordrecht","106481.716","424699.127","4.683670822657085","51.808809665509116"
"703614","20111207","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111209","Poolsterhof","3318RM","Dordrecht","106536.477","422518.279","4.68477003740628","51.789213355529064"
"703667","20111207","post/anders","","","20111215","Nieuweweg","3314JS","Dordrecht","105902.701","423618.198","4.67542885057185","51.799043868473234"
"703672","20111207","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20111213","Besarstraat","3312GV","Dordrecht","106471.829","424705.317","4.6835266008851235","51.808864440449305"
"703737","20111207","Straatverlichting en Verkeerslichten","Straatverlichting","De lampenkap is kapot ","20111208","Grevelingenweg","3313LB","Dordrecht","109048.789","426035.564","4.720714121722684","51.82103858577691"
"704310","20111208","Graffiti","Overige graffiti","Op een openbaar gebouw","","Steegoversloot","3311PP","Dordrecht","105634.062","425467.269","4.6712709404815556","51.815639213667566"
"704882","20111209","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20111212","Blaauwweg","3328XP","Dordrecht","106279.358","421642.809","4.6811667329790865","51.78132239347981"
"704904","20111209","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111209","Vredenburg","3328DG","Dordrecht","106241.205","420871.692","4.680722359143177","51.7743883739727"
"705081","20111209","Straatverlichting en Verkeerslichten","Straatverlichting","De electriciteitskabels zijn zichtbaar, dit is gevaarlijk","20111212","Palissander","3315MR","Dordrecht","108182.268","424251.21","4.708388191614854","51.804929089452415"
"705285","20111209","Straatverlichting en Verkeerslichten","Anders, mijn keuze staat er niet bij ","","20111213","Aletta Jacobs-erf","3315EL","Dordrecht","109925.075","423139.868","4.733800247122352","51.795083908779546"
"705355","20111209","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","","Blauwpoortsplein","3311AC","Dordrecht","104941.16","425488.09","4.661219896589931","51.81576461645284"
"705366","20111209","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20111214","Viottakade","3314EN","Dordrecht","104528.913","424233.967","4.655424614016659","51.80445574362982"
"705376","20111209","Putten en Huisaansluiting Riool","Putten op straat","Anders, mijn keuze staat er niet bij ","20120208","Uranuslaan","3318EV","Dordrecht","105717.327","422402.333","4.672914656484783","51.78809956346438"
"701693","20111202","Straten, Stoepen, Wegen en Meubilair","Afvalbakken","Anders, mijn keuze staat er niet bij ","20111212","Jakartastraat","3312GZ","Dordrecht","106577.131","424483.936","4.685084371405572","51.806883857344175"
"701694","20111202","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20111212","Jakartastraat","3312GZ","Dordrecht","106568.55","424503.044","4.68495728529989","51.807054851807564"
"701726","20111203","Vuil en Containers","Grofvuil","Ik wil graag dat (illegaal) gedumpt vuil wordt opgeruimd","20111205","Gravenstraat","3311BC","Dordrecht","105345.609","425604.849","4.667068228360151","51.81685015352565"
"701729","20111203","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20111216","Vrieseweg","3311NZ","Dordrecht","106038.977","424825.025","4.677233643580004","51.80990254775976"
"701730","20111203","post/anders","","","20111206","Schipbeekstraat","3313AS","Dordrecht","108475.928","425514.54","4.712475857520799","51.81630824442862"
"701769","20111204","Speelplaatsen (spelen en parkmeubilair)","Anders, mijn keuze staat er niet bij ","","20111212","Veststraat","3311SV","Dordrecht","105850.173","425550.705","4.674393001918854","51.81640819342367"
"701788","20111204","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20111206","Van Ewijckstraat","3317AS","Dordrecht","104237.596","422900.952","4.651396572423223","51.7924484905531"
"701858","20111205","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20111212","Jakartastraat","3312GZ","Dordrecht","106568.55","424503.044","4.68495728529989","51.807054851807564"
"702048","20111205","Bruggen, Muren, Hekken en Kunstobjecten","Anders, mijn keuze staat er niet bij ","","20111215","Boogschutter","3328KA","Dordrecht","105545.451","421626.617","4.6705344518328005","51.78111236095971"
"702392","20111205","Speelplaatsen (spelen en parkmeubilair)","Anders, mijn keuze staat er niet bij ","","20111215","Rigelhof","3318CZ","Dordrecht","106224.603","422192.906","4.68029587550056","51.78626180519027"
"702624","20111206","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","","Brouwersdijk","3314GX","Dordrecht","105203.525","423648.436","4.665289206871208","51.799253715049254"
"702642","20111206","Vuil en Containers","Glasbakken","Anders, mijn keuze staat er niet bij ","20111206","Wijnstraat","3311BT","Dordrecht","105565.814","425888.669","4.670221040931754","51.819420608283544"
"702760","20111206","Dieren","Anders, mijn keuze staat er niet bij ","","20111207","Voorstraat","3311CW","Dordrecht","105169.714","425246.644","4.664569022132843","51.81361501978807"
"702814","20111206","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","","Lyra","3328NH","Dordrecht","105646.225","421321.158","4.67203819827421","51.77837585658668"
"702926","20111206","Dieren","Anders, mijn keuze staat er niet bij ","","20111206","Reeweg Oost","3312CV","Dordrecht","106778.142","424348.91","4.688017563734092","51.805687671157806"
"703180","20111206","Putten en Huisaansluiting Riool","Anders, mijn keuze staat er niet bij ","","20111209","Oberonlaan","3318EM","Dordrecht","105671.243","422472.046","4.672236855538105","51.7887220625538"
"703349","20111207","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111209","Krispijnseweg","3314KD","Dordrecht","105139.338","424028.97","4.664303949372896","51.802668140281746"
"703358","20111207","Straatverlichting en Verkeerslichten","Anders, mijn keuze staat er niet bij ","","20111207","Spaarnestraat","3313AW","Dordrecht","108497.182","425363.692","4.712804351127964","51.81495422064413"
"703416","20111207","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20111214","Van Ravesteyn-erf","3315DZ","Dordrecht","109459.174","424311.78","4.726892909067429","51.805579111551786"
"703999","20111207","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20111212","Javastraat","3312XE","Dordrecht","106331.186","424780.178","4.681476857182632","51.80952502987629"
"704461","20111208","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20111212","Hovenlaan","3329BC","Dordrecht","109366.655","422902.608","4.725737253300039","51.7929060877298"
"704502","20111208","Straten, Stoepen, Wegen en Meubilair","Verkeersdrempels","Er is ongelijkheid in de verkeersdrempel","20111213","Jan Ligthartlaan","3312KE","Dordrecht","106267.311","423882.201","4.68067711572579","51.80144862111135"
"704782","20111209","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111209","Poolsterhof","3318RM","Dordrecht","106503.242","422530.705","4.684286625038995","51.789322153260265"
"705062","20111209","Groenvoorziening ","Hagen","","20111219","Regenboogstraat","3328HS","Dordrecht","106328.85","421554.74","4.681896260842698","51.78053515660039"
"705214","20111209","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Anders, mijn keuze staat er niet bij ","","20120110","Voorstraat","3311ER","Dordrecht","105694.02","425829.975","4.672088728003251","51.81890442601826"
"705309","20111209","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","20111216","Vloed","3312WD","Dordrecht","107105.492","424839.706","4.69269565356219","51.81012703745488"
"705389","20111209","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20111214","Admiraalsplein","3317BA","Dordrecht","104471.398","422846.486","4.654793223183095","51.79198017047272"
"705431","20111211","Vuil en Containers","Grofvuil","Er ligt grofvuil op straat","20111213","Dubbeldamseweg Zuid","3314JA","Dordrecht","105865.689","424381.005","4.674784071402976","51.805896562307325"
"705439","20111211","Vuil en Containers","Grofvuil","Ik wil graag dat (illegaal) gedumpt vuil wordt opgeruimd","20111213","Frida Katz-erf","3315VK","Dordrecht","109380.399","423268.433","4.725888275235569","51.7961952059398"
"705572","20111212","Putten en Huisaansluiting Riool","Huisaansluiting Riool","Het stinkt in huis ","20111213","Werkenmondestraat","3312JV","Dordrecht","106474.292","423866.018","4.683679959638231","51.80132120077695"
"705578","20111212","Putten en Huisaansluiting Riool","Huisaansluiting Riool","Het stinkt in huis ","20111213","Werkenmondestraat","3312JV","Dordrecht","106474.292","423866.018","4.683679959638231","51.80132120077695"
"705590","20111212","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20111215","Stadspolderring","3315CL","Dordrecht","109789.658","423868.52","4.731742252768697","51.8016220064356"
"705591","20111212","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","","Stadspolderring","3315CL","Dordrecht","109789.658","423868.52","4.731742252768697","51.8016220064356"
"705594","20111212","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","","Stadspolderring","3315CL","Dordrecht","109789.658","423868.52","4.731742252768697","51.8016220064356"
"705595","20111212","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","","Stadspolderring","3315CL","Dordrecht","109789.658","423868.52","4.731742252768697","51.8016220064356"
"705597","20111212","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","","Stadspolderring","3315CL","Dordrecht","109789.658","423868.52","4.731742252768697","51.8016220064356"
"705640","20111212","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111228","J.J.A. Goeverneurstraat","3314RP","Dordrecht","105115.326","423920.244","4.663971506787699","51.80168879030686"
"706320","20111213","Vuil en Containers","Afvalbakken","Ik wil graag een afvalbak laten plaatsen ","20111214","Riouwstraat","3312XM","Dordrecht","106393.065","424694.754","4.682386065728364","51.80876264868362"
"275950","20100121","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100122","Krispijnseweg","3314KD","Dordrecht","105135.911","424041.941","4.664252399357924","51.802784414580096"
"275262","20100121","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100125","Sint Jacobsplein","3311CV","Dordrecht","105097.752","425298.799","4.663517999932822","51.81407734476847"
"275765","20100121","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100125","Salvia","3317JN","Dordrecht","105729.474","423135.508","4.6729864139686015","51.794690279694095"
"276804","20100125","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Anders, mijn keuze staat er niet bij ","20100126","Lenghenhof","3311TE","Dordrecht","105468.783","425084.768","4.668928912348653","51.81218674425498"
"275136","20100120","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100127","Rudyard Kipling-erf","3315AK","Dordrecht","108951.614","423821.682","4.719599350796051","51.80113254294491"
