FID,OVW_STARTDATUM,SENSOR_ID,LOCATIEOMSCHRIJVING,OPMERKING,LATITUDE,LONGITUDE,MEETMOMENT,LUCHTVOCHTIGHEID,TEMPERATUUR,GEOMETRIE,OVW_MAX_SIZE
Klimaatdata.2271919,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/10/2020 18:40:17,82.67,11.16,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271920,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/10/2020 21:38:43,82.63,10.86,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271921,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/10/2020 00:37:12,83.3,9.97,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271922,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/10/2020 03:35:48,84.2,9.02,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271923,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/10/2020 06:34:28,85.07,8.09,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271924,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/10/2020 09:33:12,85.23,9.64,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271925,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/10/2020 12:31:42,84.33,11.86,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271926,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/10/2020 15:30:08,83.63,11.96,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271927,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/10/2020 18:28:35,82.96,11.66,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271928,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/10/2020 21:27:05,83.96,10.69,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271929,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 00:25:36,85.67,11.68,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271930,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 03:24:07,86.57,9.77,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271931,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 06:22:45,87.07,9.1,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271932,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 09:21:26,87.25,10,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271933,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 12:19:57,87.21,10.43,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271934,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 15:18:31,87.26,11.49,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271935,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 18:17:10,87.85,8.6,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271936,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 21:15:48,88.08,9.55,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271937,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 00:14:23,88.22,9.67,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271938,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 03:13:05,88.64,8.14,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271939,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 06:11:54,88.69,7.71,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271940,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 09:10:41,88.45,9.29,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271941,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 12:09:11,86.91,12.71,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271942,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 15:07:35,86.9,11.37,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271943,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 18:06:05,87.76,11.03,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271944,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 21:04:33,88.33,11.91,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271945,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 00:02:54,88.72,13.12,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271761,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 03:01:12,88.66,13.92,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271762,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 05:59:28,88.53,14.35,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271763,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 08:57:41,88.26,15.04,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271764,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 11:55:46,87.45,15.93,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271765,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 14:53:51,87.22,15.25,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271766,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 17:52:08,88.58,14.12,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271767,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 20:50:24,89.17,14.13,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271768,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 23:48:43,89.59,14.01,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271769,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,31/10/2020 02:47:01,89.83,13.95,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271770,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,31/10/2020 05:45:18,89.91,13.52,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271771,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,31/10/2020 08:43:36,89.97,13.37,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271772,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,31/10/2020 11:41:51,89.31,15.46,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271773,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,31/10/2020 14:40:00,86.97,15.8,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271774,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,31/10/2020 17:38:06,85.75,14.84,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271775,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,31/10/2020 20:36:24,87.59,13.72,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271776,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,31/10/2020 23:34:41,87.97,11.93,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271777,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,06/10/2020 14:50:33,93.21,13.65,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271778,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,06/10/2020 17:48:48,93.12,14.64,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271779,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,06/10/2020 20:47:07,93.05,12.55,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271780,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,06/10/2020 23:45:28,93.26,12.25,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271781,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/10/2020 02:43:55,93.66,11.16,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271782,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/10/2020 05:42:23,93.96,11.55,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271783,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/10/2020 08:40:53,94.25,11.19,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271784,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/10/2020 11:39:19,94.09,13.99,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271785,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/10/2020 14:37:32,93.6,15.4,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271786,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/10/2020 17:35:44,93.2,14.54,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271787,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/10/2020 20:34:05,93.25,12.14,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271788,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/10/2020 23:32:30,93.15,12.17,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271789,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/10/2020 02:31:00,93.35,11.17,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271790,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/10/2020 05:29:33,93.45,11.02,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271791,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/10/2020 08:28:04,93.89,11.54,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271792,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/10/2020 11:26:26,94.14,14.27,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271793,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/10/2020 14:24:39,94.49,15.04,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271794,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/10/2020 17:22:49,94.75,15.51,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271795,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/10/2020 20:21:01,95.1,13.45,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271796,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/10/2020 23:19:21,95.09,12.35,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271797,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/10/2020 02:17:48,95.1,11.75,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271798,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/10/2020 16:47:47,90.68,13.38,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271799,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/10/2020 19:46:08,90.22,11.1,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271800,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/10/2020 22:44:39,90.53,9.19,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271801,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/10/2020 01:43:19,90.73,8.2,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271802,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/10/2020 04:42:01,90.75,7.8,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271803,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/10/2020 07:40:45,90.71,8.25,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271804,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/10/2020 10:39:18,90.26,11.49,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271805,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/10/2020 13:37:38,89.86,12.67,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271806,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/10/2020 16:35:48,87.25,14.37,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271807,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/10/2020 19:34:07,86.94,11.46,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271808,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/10/2020 22:32:36,87.49,9.36,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271809,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,13/10/2020 01:31:17,88.26,8.89,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271810,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,13/10/2020 04:30:00,88.63,8.75,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271811,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,13/10/2020 07:28:43,88.87,8.59,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271812,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,13/10/2020 10:27:27,88.77,10.05,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271813,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,13/10/2020 13:25:56,87.61,13.53,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271814,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,13/10/2020 19:22:35,85.75,10.99,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271815,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,13/10/2020 22:21:09,85.93,10.5,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271816,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/10/2020 01:19:48,86.8,7.93,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271817,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/10/2020 04:18:39,87.26,6.88,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271818,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/10/2020 07:17:31,87.41,7.91,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271819,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/10/2020 10:16:16,87.56,10.26,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271820,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/10/2020 13:14:45,86.19,12.41,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271821,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/10/2020 16:13:07,83.27,12.73,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271822,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/10/2020 19:11:36,83.43,10.43,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271823,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/10/2020 22:10:13,84.03,9.49,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271824,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/10/2020 01:08:53,84.08,9.42,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271825,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/10/2020 04:07:36,83.97,9.34,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271826,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/10/2020 07:06:17,83.82,9.17,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271827,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/10/2020 10:05:00,83.93,10.03,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271828,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/10/2020 13:03:32,83.37,12.06,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271829,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/10/2020 16:01:57,81.31,12.3,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271830,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/10/2020 19:00:24,80.83,10.84,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271831,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/10/2020 21:58:58,81.63,9.81,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271832,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/10/2020 00:57:38,82.53,8.45,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271833,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/10/2020 03:56:26,83.25,7.93,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271834,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/10/2020 06:55:15,83.63,7.76,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271835,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/10/2020 09:54:03,83.91,8.51,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271836,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/10/2020 12:52:38,82.25,12.02,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271837,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/10/2020 15:51:00,80.61,12.34,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271838,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/10/2020 18:49:23,79.86,10.82,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271839,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,16/10/2020 21:47:55,81.16,9.39,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271840,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/10/2020 00:46:33,82.19,8.89,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271841,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/10/2020 03:45:16,83.13,8.3,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271842,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/10/2020 06:44:02,83.4,8.37,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271843,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/10/2020 09:42:44,83.03,9.26,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271844,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/10/2020 12:41:17,82.31,11.46,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271845,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/10/2020 15:39:43,81.49,12.54,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271846,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/10/2020 18:38:06,81.31,11.85,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271847,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,17/10/2020 21:36:47,82.56,7.66,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271848,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/10/2020 00:35:41,83.38,6.26,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271849,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/10/2020 03:34:42,84.18,5.82,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271850,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/10/2020 06:33:30,84.79,8.45,POINT (47.975235466892244 3.313610199241911),0

Klimaatdata.2271851,2023-02-03,86,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/10/2020 09:32:11,85.35,9.4,POINT (47.975235466892244 3.313610199241911),0

