Nummer;Totaal van;Jaar;Maand;Land van herkomst;Aantal ontvangen in opvang
3;Jaar, Land van herkomst;2021;*Alle*;El Salvador;50
3;Jaar, Land van herkomst;2021;*Alle*;Eritrea;2070
3;Jaar, Land van herkomst;2021;*Alle*;Ethiopië;490
3;Jaar, Land van herkomst;2021;*Alle*;Filipijnen;20
3;Jaar, Land van herkomst;2021;*Alle*;Frankrijk;10
3;Jaar, Land van herkomst;2021;*Alle*;Gambia;360
3;Jaar, Land van herkomst;2021;*Alle*;Gazastrook en Westelijke Jordaanoever met inbegrip van Oost-Jeruzalem;20
3;Jaar, Land van herkomst;2021;*Alle*;Georgië;120
3;Jaar, Land van herkomst;2021;*Alle*;Ghana;80
3;Jaar, Land van herkomst;2021;*Alle*;Guinee;210
3;Jaar, Land van herkomst;2021;*Alle*;Guinee-Bissau;10
3;Jaar, Land van herkomst;2021;*Alle*;Haïti;10
3;Jaar, Land van herkomst;2021;*Alle*;Honduras;10
3;Jaar, Land van herkomst;2021;*Alle*;India;110
3;Jaar, Land van herkomst;2021;*Alle*;Indonesië;10
3;Jaar, Land van herkomst;2021;*Alle*;Irak;1500
3;Jaar, Land van herkomst;2021;*Alle*;Iran;690
3;Jaar, Land van herkomst;2021;*Alle*;Israël;40
3;Jaar, Land van herkomst;2021;*Alle*;Ivoorkust;30
3;Jaar, Land van herkomst;2021;*Alle*;Jamaica;20
3;Jaar, Land van herkomst;2021;*Alle*;Jemen;1940
3;Jaar, Land van herkomst;2021;*Alle*;Joegoslavië;20
3;Jaar, Land van herkomst;2021;*Alle*;Jordanië;60
3;Jaar, Land van herkomst;2021;*Alle*;Kameroen;50
3;Jaar, Land van herkomst;2021;*Alle*;Kazachstan;20
3;Jaar, Land van herkomst;2021;*Alle*;Kenya;10
3;Jaar, Land van herkomst;2021;*Alle*;Kirgizië;10
3;Jaar, Land van herkomst;2021;*Alle*;Koeweit;40
3;Jaar, Land van herkomst;2021;*Alle*;Kosovo;20
3;Jaar, Land van herkomst;2021;*Alle*;Libanon;100
3;Jaar, Land van herkomst;2021;*Alle*;Liberia;30
3;Jaar, Land van herkomst;2021;*Alle*;Libië;320
3;Jaar, Land van herkomst;2021;*Alle*;Litouwen;10
3;Jaar, Land van herkomst;2021;*Alle*;Macedonië;40
3;Jaar, Land van herkomst;2021;*Alle*;Maleisië;10
3;Jaar, Land van herkomst;2021;*Alle*;Mali;50
3;Jaar, Land van herkomst;2021;*Alle*;Marokko;1360
3;Jaar, Land van herkomst;2021;*Alle*;Mauritanië;10
3;Jaar, Land van herkomst;2021;*Alle*;Mexico;10
3;Jaar, Land van herkomst;2021;*Alle*;Moldavië;60
3;Jaar, Land van herkomst;2021;*Alle*;Mongolië;10
3;Jaar, Land van herkomst;2021;*Alle*;Myanmar;30
3;Jaar, Land van herkomst;2021;*Alle*;Nederland;30
3;Jaar, Land van herkomst;2021;*Alle*;Nicaragua;10
3;Jaar, Land van herkomst;2021;*Alle*;Niger;10
3;Jaar, Land van herkomst;2021;*Alle*;Nigeria;1140
3;Jaar, Land van herkomst;2021;*Alle*;Oekraïne;80
3;Jaar, Land van herkomst;2021;*Alle*;Oezbekistan;20
3;Jaar, Land van herkomst;2021;*Alle*;Onbekend;950
3;Jaar, Land van herkomst;2021;*Alle*;Pakistan;750
3;Jaar, Land van herkomst;2021;*Alle*;Palestijnse autoriteit;10
3;Jaar, Land van herkomst;2021;*Alle*;Peru;10
3;Jaar, Land van herkomst;2021;*Alle*;Rusland;370
3;Jaar, Land van herkomst;2021;*Alle*;Rwanda;10
3;Jaar, Land van herkomst;2021;*Alle*;Saoedi-Arabië;170
3;Jaar, Land van herkomst;2021;*Alle*;Senegal;90
3;Jaar, Land van herkomst;2021;*Alle*;Servië;30
3;Jaar, Land van herkomst;2021;*Alle*;Sierra Leone;150
3;Jaar, Land van herkomst;2021;*Alle*;Soedan;290
3;Jaar, Land van herkomst;2021;*Alle*;Somalië;1180
3;Jaar, Land van herkomst;2021;*Alle*;Sri Lanka;50
3;Jaar, Land van herkomst;2021;*Alle*;Suriname;20
3;Jaar, Land van herkomst;2021;*Alle*;Syrië;17310
3;Jaar, Land van herkomst;2021;*Alle*;Tadzjikistan;30
3;Jaar, Land van herkomst;2021;*Alle*;Tanzania;10
3;Jaar, Land van herkomst;2021;*Alle*;Thailand;10
3;Jaar, Land van herkomst;2021;*Alle*;Togo;10
3;Jaar, Land van herkomst;2021;*Alle*;Trinidad en Tobago;20
3;Jaar, Land van herkomst;2021;*Alle*;Tsjaad;20
3;Jaar, Land van herkomst;2021;*Alle*;Tunesië;370
3;Jaar, Land van herkomst;2021;*Alle*;Turkije;3280
3;Jaar, Land van herkomst;2021;*Alle*;Turkmenistan;20
3;Jaar, Land van herkomst;2021;*Alle*;Turks- en Caicoseilanden;10
3;Jaar, Land van herkomst;2021;*Alle*;Uganda;150
3;Jaar, Land van herkomst;2021;*Alle*;Venezuela;90
3;Jaar, Land van herkomst;2021;*Alle*;Verenigde Arabische Emiraten;60
3;Jaar, Land van herkomst;2021;*Alle*;Verenigde Staten van Amerika;10
3;Jaar, Land van herkomst;2021;*Alle*;Vietnam;10
3;Jaar, Land van herkomst;2021;*Alle*;Zimbabwe;10
3;Jaar, Land van herkomst;2021;*Alle*;Zuid-Afrika;10
3;Jaar, Land van herkomst;2021;*Alle*;Zuid-Korea;10
3;Jaar, Land van herkomst;2021;*Alle*;Zuid-Soedan;10
4;Jaar, Maand, Land van herkomst;2021;01;Afghanistan;50
4;Jaar, Maand, Land van herkomst;2021;01;Algerije;130
4;Jaar, Maand, Land van herkomst;2021;01;Angola;10
4;Jaar, Maand, Land van herkomst;2021;01;Azerbeidzjan;10
4;Jaar, Maand, Land van herkomst;2021;01;Belarus;10
4;Jaar, Maand, Land van herkomst;2021;01;China;10
4;Jaar, Maand, Land van herkomst;2021;01;Egypte;20
4;Jaar, Maand, Land van herkomst;2021;01;Eritrea;70
4;Jaar, Maand, Land van herkomst;2021;01;Ethiopië;20
4;Jaar, Maand, Land van herkomst;2021;01;Gambia;30
4;Jaar, Maand, Land van herkomst;2021;01;Ghana;10
4;Jaar, Maand, Land van herkomst;2021;01;Guinee;10
4;Jaar, Maand, Land van herkomst;2021;01;Irak;110
4;Jaar, Maand, Land van herkomst;2021;01;Iran;40
4;Jaar, Maand, Land van herkomst;2021;01;Jemen;90
4;Jaar, Maand, Land van herkomst;2021;01;Libanon;10
4;Jaar, Maand, Land van herkomst;2021;01;Libië;20
4;Jaar, Maand, Land van herkomst;2021;01;Macedonië;10
4;Jaar, Maand, Land van herkomst;2021;01;Mali;10
4;Jaar, Maand, Land van herkomst;2021;01;Marokko;90
4;Jaar, Maand, Land van herkomst;2021;01;Nigeria;80
4;Jaar, Maand, Land van herkomst;2021;01;Oekraïne;10
4;Jaar, Maand, Land van herkomst;2021;01;Onbekend;40
4;Jaar, Maand, Land van herkomst;2021;01;Pakistan;40
4;Jaar, Maand, Land van herkomst;2021;01;Rusland;20
4;Jaar, Maand, Land van herkomst;2021;01;Senegal;10
4;Jaar, Maand, Land van herkomst;2021;01;Sierra Leone;20
4;Jaar, Maand, Land van herkomst;2021;01;Soedan;20
4;Jaar, Maand, Land van herkomst;2021;01;Somalië;20
4;Jaar, Maand, Land van herkomst;2021;01;Syrië;620
4;Jaar, Maand, Land van herkomst;2021;01;Tunesië;30
4;Jaar, Maand, Land van herkomst;2021;01;Turkije;70
4;Jaar, Maand, Land van herkomst;2021;01;Uganda;20
4;Jaar, Maand, Land van herkomst;2021;01;Venezuela;10
4;Jaar, Maand, Land van herkomst;2021;02;Afghanistan;70
4;Jaar, Maand, Land van herkomst;2021;02;Algerije;80
4;Jaar, Maand, Land van herkomst;2021;02;Belarus;10
4;Jaar, Maand, Land van herkomst;2021;02;China;10
4;Jaar, Maand, Land van herkomst;2021;02;Egypte;10
4;Jaar, Maand, Land van herkomst;2021;02;El Salvador;10
4;Jaar, Maand, Land van herkomst;2021;02;Eritrea;70
4;Jaar, Maand, Land van herkomst;2021;02;Ethiopië;10
4;Jaar, Maand, Land van herkomst;2021;02;Gambia;20
4;Jaar, Maand, Land van herkomst;2021;02;Georgië;10
4;Jaar, Maand, Land van herkomst;2021;02;Guinee;20
4;Jaar, Maand, Land van herkomst;2021;02;India;10
4;Jaar, Maand, Land van herkomst;2021;02;Irak;110
4;Jaar, Maand, Land van herkomst;2021;02;Iran;30
4;Jaar, Maand, Land van herkomst;2021;02;Jemen;100
4;Jaar, Maand, Land van herkomst;2021;02;Libanon;10
4;Jaar, Maand, Land van herkomst;2021;02;Libië;30
4;Jaar, Maand, Land van herkomst;2021;02;Macedonië;10
4;Jaar, Maand, Land van herkomst;2021;02;Mali;10
4;Jaar, Maand, Land van herkomst;2021;02;Marokko;90
4;Jaar, Maand, Land van herkomst;2021;02;Nigeria;100
4;Jaar, Maand, Land van herkomst;2021;02;Oezbekistan;10
4;Jaar, Maand, Land van herkomst;2021;02;Onbekend;30
4;Jaar, Maand, Land van herkomst;2021;02;Pakistan;30
4;Jaar, Maand, Land van herkomst;2021;02;Rusland;20
4;Jaar, Maand, Land van herkomst;2021;02;Senegal;10
4;Jaar, Maand, Land van herkomst;2021;02;Sierra Leone;20
4;Jaar, Maand, Land van herkomst;2021;02;Soedan;10
4;Jaar, Maand, Land van herkomst;2021;02;Somalië;20
4;Jaar, Maand, Land van herkomst;2021;02;Syrië;700
4;Jaar, Maand, Land van herkomst;2021;02;Tunesië;30
4;Jaar, Maand, Land van herkomst;2021;02;Turkije;110
4;Jaar, Maand, Land van herkomst;2021;02;Uganda;10
4;Jaar, Maand, Land van herkomst;2021;03;Afghanistan;130
4;Jaar, Maand, Land van herkomst;2021;03;Algerije;120
4;Jaar, Maand, Land van herkomst;2021;03;Armenië;10
4;Jaar, Maand, Land van herkomst;2021;03;Azerbeidzjan;10
4;Jaar, Maand, Land van herkomst;2021;03;Belarus;20
4;Jaar, Maand, Land van herkomst;2021;03;China;10
4;Jaar, Maand, Land van herkomst;2021;03;Egypte;20
4;Jaar, Maand, Land van herkomst;2021;03;Eritrea;200
4;Jaar, Maand, Land van herkomst;2021;03;Ethiopië;50
4;Jaar, Maand, Land van herkomst;2021;03;Gambia;30
4;Jaar, Maand, Land van herkomst;2021;03;Georgië;10
4;Jaar, Maand, Land van herkomst;2021;03;Ghana;10
4;Jaar, Maand, Land van herkomst;2021;03;Guinee;20
4;Jaar, Maand, Land van herkomst;2021;03;Irak;60
4;Jaar, Maand, Land van herkomst;2021;03;Iran;70
4;Jaar, Maand, Land van herkomst;2021;03;Jemen;110
4;Jaar, Maand, Land van herkomst;2021;03;Jordanië;20
4;Jaar, Maand, Land van herkomst;2021;03;Libanon;10
4;Jaar, Maand, Land van herkomst;2021;03;Libië;20
4;Jaar, Maand, Land van herkomst;2021;03;Macedonië;10
4;Jaar, Maand, Land van herkomst;2021;03;Maleisië;10
4;Jaar, Maand, Land van herkomst;2021;03;Mali;10
4;Jaar, Maand, Land van herkomst;2021;03;Marokko;100
4;Jaar, Maand, Land van herkomst;2021;03;Nigeria;110
4;Jaar, Maand, Land van herkomst;2021;03;Onbekend;50
4;Jaar, Maand, Land van herkomst;2021;03;Pakistan;70
4;Jaar, Maand, Land van herkomst;2021;03;Rusland;30
4;Jaar, Maand, Land van herkomst;2021;03;Saoedi-Arabië;10
4;Jaar, Maand, Land van herkomst;2021;03;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2021;03;Soedan;10
4;Jaar, Maand, Land van herkomst;2021;03;Somalië;40
4;Jaar, Maand, Land van herkomst;2021;03;Syrië;860
4;Jaar, Maand, Land van herkomst;2021;03;Tunesië;30
4;Jaar, Maand, Land van herkomst;2021;03;Turkije;110
4;Jaar, Maand, Land van herkomst;2021;03;Uganda;20
4;Jaar, Maand, Land van herkomst;2021;04;Afghanistan;90
4;Jaar, Maand, Land van herkomst;2021;04;Algerije;90
4;Jaar, Maand, Land van herkomst;2021;04;Armenië;10
4;Jaar, Maand, Land van herkomst;2021;04;Azerbeidzjan;10
4;Jaar, Maand, Land van herkomst;2021;04;Belarus;10
4;Jaar, Maand, Land van herkomst;2021;04;China;10
4;Jaar, Maand, Land van herkomst;2021;04;Colombia;10
4;Jaar, Maand, Land van herkomst;2021;04;Congo;10
4;Jaar, Maand, Land van herkomst;2021;04;Cuba;10
4;Jaar, Maand, Land van herkomst;2021;04;Egypte;10
4;Jaar, Maand, Land van herkomst;2021;04;Eritrea;190
4;Jaar, Maand, Land van herkomst;2021;04;Ethiopië;50
4;Jaar, Maand, Land van herkomst;2021;04;Filipijnen;10
4;Jaar, Maand, Land van herkomst;2021;04;Gambia;40
4;Jaar, Maand, Land van herkomst;2021;04;Georgië;10
4;Jaar, Maand, Land van herkomst;2021;04;Guinee;10
4;Jaar, Maand, Land van herkomst;2021;04;Irak;100
4;Jaar, Maand, Land van herkomst;2021;04;Iran;40
4;Jaar, Maand, Land van herkomst;2021;04;Ivoorkust;10
4;Jaar, Maand, Land van herkomst;2021;04;Jemen;120
4;Jaar, Maand, Land van herkomst;2021;04;Libanon;10
4;Jaar, Maand, Land van herkomst;2021;04;Libië;10
4;Jaar, Maand, Land van herkomst;2021;04;Marokko;100
4;Jaar, Maand, Land van herkomst;2021;04;Nigeria;100
4;Jaar, Maand, Land van herkomst;2021;04;Onbekend;30
4;Jaar, Maand, Land van herkomst;2021;04;Pakistan;50
4;Jaar, Maand, Land van herkomst;2021;04;Rusland;30
4;Jaar, Maand, Land van herkomst;2021;04;Saoedi-Arabië;10
4;Jaar, Maand, Land van herkomst;2021;04;Senegal;10
4;Jaar, Maand, Land van herkomst;2021;04;Servië;10
4;Jaar, Maand, Land van herkomst;2021;04;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2021;04;Soedan;10
4;Jaar, Maand, Land van herkomst;2021;04;Somalië;30
4;Jaar, Maand, Land van herkomst;2021;04;Syrië;980
4;Jaar, Maand, Land van herkomst;2021;04;Tunesië;10
4;Jaar, Maand, Land van herkomst;2021;04;Turkije;100
4;Jaar, Maand, Land van herkomst;2021;04;Turkmenistan;10
4;Jaar, Maand, Land van herkomst;2021;04;Uganda;10
4;Jaar, Maand, Land van herkomst;2021;05;Afghanistan;50
4;Jaar, Maand, Land van herkomst;2021;05;Albanië;10
4;Jaar, Maand, Land van herkomst;2021;05;Algerije;100
4;Jaar, Maand, Land van herkomst;2021;05;Armenië;10
4;Jaar, Maand, Land van herkomst;2021;05;Egypte;10
4;Jaar, Maand, Land van herkomst;2021;05;Eritrea;190
4;Jaar, Maand, Land van herkomst;2021;05;Ethiopië;50
4;Jaar, Maand, Land van herkomst;2021;05;Gambia;30
4;Jaar, Maand, Land van herkomst;2021;05;Georgië;20
4;Jaar, Maand, Land van herkomst;2021;05;Ghana;10
4;Jaar, Maand, Land van herkomst;2021;05;Guinee;20
4;Jaar, Maand, Land van herkomst;2021;05;Irak;100
4;Jaar, Maand, Land van herkomst;2021;05;Iran;50
4;Jaar, Maand, Land van herkomst;2021;05;Ivoorkust;10
4;Jaar, Maand, Land van herkomst;2021;05;Jemen;60
4;Jaar, Maand, Land van herkomst;2021;05;Libië;20
4;Jaar, Maand, Land van herkomst;2021;05;Mali;10
4;Jaar, Maand, Land van herkomst;2021;05;Marokko;90
4;Jaar, Maand, Land van herkomst;2021;05;Moldavië;10
4;Jaar, Maand, Land van herkomst;2021;05;Nigeria;90
4;Jaar, Maand, Land van herkomst;2021;05;Oekraïne;10
4;Jaar, Maand, Land van herkomst;2021;05;Onbekend;30
4;Jaar, Maand, Land van herkomst;2021;05;Pakistan;30
4;Jaar, Maand, Land van herkomst;2021;05;Rusland;40
4;Jaar, Maand, Land van herkomst;2021;05;Saoedi-Arabië;20
4;Jaar, Maand, Land van herkomst;2021;05;Servië;10
4;Jaar, Maand, Land van herkomst;2021;05;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2021;05;Soedan;20
4;Jaar, Maand, Land van herkomst;2021;05;Somalië;50
4;Jaar, Maand, Land van herkomst;2021;05;Syrië;900
4;Jaar, Maand, Land van herkomst;2021;05;Tadzjikistan;10
4;Jaar, Maand, Land van herkomst;2021;05;Tunesië;30
4;Jaar, Maand, Land van herkomst;2021;05;Turkije;140
4;Jaar, Maand, Land van herkomst;2021;05;Uganda;10
4;Jaar, Maand, Land van herkomst;2021;05;Venezuela;10
4;Jaar, Maand, Land van herkomst;2021;06;Afghanistan;150
4;Jaar, Maand, Land van herkomst;2021;06;Albanië;10
4;Jaar, Maand, Land van herkomst;2021;06;Algerije;130
4;Jaar, Maand, Land van herkomst;2021;06;Azerbeidzjan;10
4;Jaar, Maand, Land van herkomst;2021;06;Belarus;10
4;Jaar, Maand, Land van herkomst;2021;06;China;10
4;Jaar, Maand, Land van herkomst;2021;06;Colombia;10
4;Jaar, Maand, Land van herkomst;2021;06;Congo;10
4;Jaar, Maand, Land van herkomst;2021;06;Egypte;20
4;Jaar, Maand, Land van herkomst;2021;06;Eritrea;210
4;Jaar, Maand, Land van herkomst;2021;06;Ethiopië;60
4;Jaar, Maand, Land van herkomst;2021;06;Gambia;30
4;Jaar, Maand, Land van herkomst;2021;06;Georgië;20
4;Jaar, Maand, Land van herkomst;2021;06;Ghana;10
4;Jaar, Maand, Land van herkomst;2021;06;Guinee;20
4;Jaar, Maand, Land van herkomst;2021;06;Irak;90
4;Jaar, Maand, Land van herkomst;2021;06;Iran;50
4;Jaar, Maand, Land van herkomst;2021;06;Israël;10
4;Jaar, Maand, Land van herkomst;2021;06;Jemen;140
4;Jaar, Maand, Land van herkomst;2021;06;Libië;30
4;Jaar, Maand, Land van herkomst;2021;06;Macedonië;10
4;Jaar, Maand, Land van herkomst;2021;06;Marokko;120
4;Jaar, Maand, Land van herkomst;2021;06;Moldavië;10
4;Jaar, Maand, Land van herkomst;2021;06;Nigeria;110
4;Jaar, Maand, Land van herkomst;2021;06;Onbekend;20
4;Jaar, Maand, Land van herkomst;2021;06;Pakistan;30
4;Jaar, Maand, Land van herkomst;2021;06;Rusland;30
4;Jaar, Maand, Land van herkomst;2021;06;Saoedi-Arabië;20
4;Jaar, Maand, Land van herkomst;2021;06;Senegal;10
4;Jaar, Maand, Land van herkomst;2021;06;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2021;06;Soedan;20
4;Jaar, Maand, Land van herkomst;2021;06;Somalië;60
4;Jaar, Maand, Land van herkomst;2021;06;Syrië;1310
4;Jaar, Maand, Land van herkomst;2021;06;Tsjaad;10
4;Jaar, Maand, Land van herkomst;2021;06;Tunesië;30
4;Jaar, Maand, Land van herkomst;2021;06;Turkije;290
4;Jaar, Maand, Land van herkomst;2021;06;Uganda;10
4;Jaar, Maand, Land van herkomst;2021;06;Venezuela;10
4;Jaar, Maand, Land van herkomst;2021;06;Verenigde Arabische Emiraten;10
4;Jaar, Maand, Land van herkomst;2021;07;Afghanistan;140
4;Jaar, Maand, Land van herkomst;2021;07;Algerije;110
4;Jaar, Maand, Land van herkomst;2021;07;Azerbeidzjan;10
4;Jaar, Maand, Land van herkomst;2021;07;Belarus;10
4;Jaar, Maand, Land van herkomst;2021;07;Burkina Faso;10
4;Jaar, Maand, Land van herkomst;2021;07;China;20
4;Jaar, Maand, Land van herkomst;2021;07;Colombia;10
4;Jaar, Maand, Land van herkomst;2021;07;Egypte;20
4;Jaar, Maand, Land van herkomst;2021;07;Eritrea;200
4;Jaar, Maand, Land van herkomst;2021;07;Ethiopië;30
4;Jaar, Maand, Land van herkomst;2021;07;Gambia;30
4;Jaar, Maand, Land van herkomst;2021;07;Georgië;10
4;Jaar, Maand, Land van herkomst;2021;07;Ghana;10
4;Jaar, Maand, Land van herkomst;2021;07;Guinee;20
4;Jaar, Maand, Land van herkomst;2021;07;India;10
4;Jaar, Maand, Land van herkomst;2021;07;Irak;100
4;Jaar, Maand, Land van herkomst;2021;07;Iran;70
4;Jaar, Maand, Land van herkomst;2021;07;Jemen;80
4;Jaar, Maand, Land van herkomst;2021;07;Kosovo;10
4;Jaar, Maand, Land van herkomst;2021;07;Libanon;10
4;Jaar, Maand, Land van herkomst;2021;07;Liberia;10
4;Jaar, Maand, Land van herkomst;2021;07;Libië;20
4;Jaar, Maand, Land van herkomst;2021;07;Marokko;120
4;Jaar, Maand, Land van herkomst;2021;07;Myanmar;10
4;Jaar, Maand, Land van herkomst;2021;07;Nigeria;100
4;Jaar, Maand, Land van herkomst;2021;07;Onbekend;60
4;Jaar, Maand, Land van herkomst;2021;07;Pakistan;70
4;Jaar, Maand, Land van herkomst;2021;07;Rusland;30
4;Jaar, Maand, Land van herkomst;2021;07;Saoedi-Arabië;20
4;Jaar, Maand, Land van herkomst;2021;07;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2021;07;Soedan;20
4;Jaar, Maand, Land van herkomst;2021;07;Somalië;110
4;Jaar, Maand, Land van herkomst;2021;07;Sri Lanka;10
4;Jaar, Maand, Land van herkomst;2021;07;Syrië;1450
4;Jaar, Maand, Land van herkomst;2021;07;Tadzjikistan;10
4;Jaar, Maand, Land van herkomst;2021;07;Tunesië;20
4;Jaar, Maand, Land van herkomst;2021;07;Turkije;680
4;Jaar, Maand, Land van herkomst;2021;07;Uganda;10
4;Jaar, Maand, Land van herkomst;2021;08;Afghanistan;1680
4;Jaar, Maand, Land van herkomst;2021;08;Albanië;10
4;Jaar, Maand, Land van herkomst;2021;08;Algerije;130
4;Jaar, Maand, Land van herkomst;2021;08;Armenië;10
4;Jaar, Maand, Land van herkomst;2021;08;Azerbeidzjan;10
4;Jaar, Maand, Land van herkomst;2021;08;Belarus;10
4;Jaar, Maand, Land van herkomst;2021;08;China;60
4;Jaar, Maand, Land van herkomst;2021;08;Colombia;10
4;Jaar, Maand, Land van herkomst;2021;08;Egypte;20
4;Jaar, Maand, Land van herkomst;2021;08;El Salvador;10
4;Jaar, Maand, Land van herkomst;2021;08;Eritrea;170
4;Jaar, Maand, Land van herkomst;2021;08;Ethiopië;30
4;Jaar, Maand, Land van herkomst;2021;08;Gambia;40
4;Jaar, Maand, Land van herkomst;2021;08;Georgië;10
4;Jaar, Maand, Land van herkomst;2021;08;Ghana;10
4;Jaar, Maand, Land van herkomst;2021;08;Guinee;20
4;Jaar, Maand, Land van herkomst;2021;08;India;40
4;Jaar, Maand, Land van herkomst;2021;08;Irak;80
4;Jaar, Maand, Land van herkomst;2021;08;Iran;60
4;Jaar, Maand, Land van herkomst;2021;08;Israël;10
4;Jaar, Maand, Land van herkomst;2021;08;Jemen;140
4;Jaar, Maand, Land van herkomst;2021;08;Kameroen;10
4;Jaar, Maand, Land van herkomst;2021;08;Libanon;20
4;Jaar, Maand, Land van herkomst;2021;08;Libië;20
4;Jaar, Maand, Land van herkomst;2021;08;Marokko;130
4;Jaar, Maand, Land van herkomst;2021;08;Moldavië;10
4;Jaar, Maand, Land van herkomst;2021;08;Nigeria;90
4;Jaar, Maand, Land van herkomst;2021;08;Oekraïne;10
4;Jaar, Maand, Land van herkomst;2021;08;Onbekend;280
4;Jaar, Maand, Land van herkomst;2021;08;Pakistan;50
4;Jaar, Maand, Land van herkomst;2021;08;Rusland;30
4;Jaar, Maand, Land van herkomst;2021;08;Saoedi-Arabië;10
4;Jaar, Maand, Land van herkomst;2021;08;Senegal;10
4;Jaar, Maand, Land van herkomst;2021;08;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2021;08;Soedan;30
4;Jaar, Maand, Land van herkomst;2021;08;Somalië;180
4;Jaar, Maand, Land van herkomst;2021;08;Sri Lanka;10
4;Jaar, Maand, Land van herkomst;2021;08;Syrië;1410
4;Jaar, Maand, Land van herkomst;2021;08;Tunesië;30
4;Jaar, Maand, Land van herkomst;2021;08;Turkije;750
4;Jaar, Maand, Land van herkomst;2021;08;Uganda;10
4;Jaar, Maand, Land van herkomst;2021;08;Venezuela;10
4;Jaar, Maand, Land van herkomst;2021;08;Verenigde Arabische Emiraten;10
4;Jaar, Maand, Land van herkomst;2021;09;Afghanistan;200
4;Jaar, Maand, Land van herkomst;2021;09;Albanië;10
4;Jaar, Maand, Land van herkomst;2021;09;Algerije;150
4;Jaar, Maand, Land van herkomst;2021;09;Azerbeidzjan;10
4;Jaar, Maand, Land van herkomst;2021;09;Belarus;10
4;Jaar, Maand, Land van herkomst;2021;09;China;30
4;Jaar, Maand, Land van herkomst;2021;09;Colombia;20
4;Jaar, Maand, Land van herkomst;2021;09;Congo;10
4;Jaar, Maand, Land van herkomst;2021;09;Egypte;30
4;Jaar, Maand, Land van herkomst;2021;09;Eritrea;120
4;Jaar, Maand, Land van herkomst;2021;09;Ethiopië;60
4;Jaar, Maand, Land van herkomst;2021;09;Gambia;30
4;Jaar, Maand, Land van herkomst;2021;09;Ghana;10
4;Jaar, Maand, Land van herkomst;2021;09;Guinee;20
4;Jaar, Maand, Land van herkomst;2021;09;India;10
4;Jaar, Maand, Land van herkomst;2021;09;Irak;110
4;Jaar, Maand, Land van herkomst;2021;09;Iran;60
4;Jaar, Maand, Land van herkomst;2021;09;Jemen;250
4;Jaar, Maand, Land van herkomst;2021;09;Jordanië;10
4;Jaar, Maand, Land van herkomst;2021;09;Kameroen;10
4;Jaar, Maand, Land van herkomst;2021;09;Kazachstan;10
4;Jaar, Maand, Land van herkomst;2021;09;Koeweit;10
4;Jaar, Maand, Land van herkomst;2021;09;Libanon;10
4;Jaar, Maand, Land van herkomst;2021;09;Libië;20
4;Jaar, Maand, Land van herkomst;2021;09;Macedonië;10
4;Jaar, Maand, Land van herkomst;2021;09;Marokko;140
4;Jaar, Maand, Land van herkomst;2021;09;Moldavië;20
4;Jaar, Maand, Land van herkomst;2021;09;Myanmar;10
4;Jaar, Maand, Land van herkomst;2021;09;Nederland;10
