Locatie,Meetpunt-omschrijving,Latitude,Longitude,Type,datum,Meetwaarde(n),Eenheid code,Detectiegrens,Waarnemingssoort,Signaalwaarde
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,15-9-2015,60,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,14-4-2015,10,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,12-5-2015,10,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,9-6-2015,50,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,23-6-2015,100,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,7-7-2015,30,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,21-7-2015,200,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,4-8-2015,340,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,18-8-2015,65,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,1-9-2015,240,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,15-9-2015,660,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,14-4-2015,2,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,12-5-2015,0,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,9-6-2015,2,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,23-6-2015,78,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,7-7-2015,5,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,21-7-2015,25,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,4-8-2015,75,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,18-8-2015,38,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,1-9-2015,18,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Musicalkade,Musicalkade t.o. nr. 26,52.107070,5.044571,Regulier,15-9-2015,100,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,14-4-2015,160,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,12-5-2015,150,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,9-6-2015,20,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,23-6-2015,75,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,7-7-2015,50,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,21-7-2015,180,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,4-8-2015,90,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,18-8-2015,300,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,1-9-2015,20,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,15-9-2015,50,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,14-4-2015,20,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,12-5-2015,950,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,9-6-2015,76,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,23-6-2015,52,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,7-7-2015,6,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,21-7-2015,30,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,4-8-2015,75,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,18-8-2015,150,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,1-9-2015,6,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
Kersentuin,Atalantahof t.h.v. paaltje,52.088468,5.047975,Regulier,15-9-2015,5,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,2-6-2014,380,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,16-6-2014,10,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,30-6-2014,45,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,14-7-2014,180,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,28-7-2014,140,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,29-7-2014,8800,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,30-7-2014,5400,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,1-8-2014,420,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,4-8-2014,280,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,11-8-2014,200,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,15-8-2014,600,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,18-8-2014,800,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,19-8-2014,290,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,20-8-2014,200,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,25-8-2014,160,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,8-9-2014,20,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,22-9-2014,52,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,2-6-2014,26,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,16-6-2014,15,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,30-6-2014,14,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,14-7-2014,10,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,28-7-2014,110,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,29-7-2014,260,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,30-7-2014,120,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,1-8-2014,84,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,4-8-2014,6,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,11-8-2014,90,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,15-8-2014,40,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,18-8-2014,75,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,19-8-2014,120,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Aanvullend,20-8-2014,50,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,25-8-2014,95,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,8-9-2014,12,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Vlonder de Munt,52.087641,5.095088,Regulier,22-9-2014,36,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Muntbrug,52.087103,5.095138,,6-5-2013,15,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Muntbrug,52.087103,5.095138,,21-5-2013,197,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Muntbrug,52.087103,5.095138,,3-6-2013,46,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Muntbrug,52.087103,5.095138,,17-6-2013,15,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Muntbrug,52.087103,5.095138,,1-7-2013,30,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Muntbrug,52.087103,5.095138,,15-7-2013,10,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Muntbrug,52.087103,5.095138,,29-7-2013,15,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Muntbrug,52.087103,5.095138,,12-8-2013,15,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Muntbrug,52.087103,5.095138,,26-8-2013,46,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Muntbrug,52.087103,5.095138,,9-9-2013,15,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Muntbrug,52.087103,5.095138,,23-9-2013,15,n/dl,,E_COLI [n/dl] [KVE] [OW],1800
De Munt,Muntbrug,52.087103,5.095138,,6-5-2013,15,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Muntbrug,52.087103,5.095138,,21-5-2013,15,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Muntbrug,52.087103,5.095138,,3-6-2013,94,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Muntbrug,52.087103,5.095138,,17-6-2013,375,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Muntbrug,52.087103,5.095138,,1-7-2013,15,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Muntbrug,52.087103,5.095138,,15-7-2013,46,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Muntbrug,52.087103,5.095138,,29-7-2013,805,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Muntbrug,52.087103,5.095138,,12-8-2013,45,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Muntbrug,52.087103,5.095138,,26-8-2013,94,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Muntbrug,52.087103,5.095138,,9-9-2013,213,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
De Munt,Muntbrug,52.087103,5.095138,,23-9-2013,160,n/dl,,INTTNLETRCCN [n/dl] [KVE] [OW],400
