FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_2009.180,2009,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258120 600359.9998000003, 258099.9998999983 600359.9998000003, 258099.9998999983 600380, 258120 600380, 258120 600359.9998000003))"
zostera_noltei_2009.184,2009,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258140 600359.9998000003, 258120 600359.9998000003, 258120 600380, 258140 600380, 258140 600359.9998000003))"
zostera_noltei_2009.185,2009,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258099.9998999983 600359.9998000003, 258079.9998999983 600359.9998000003, 258079.9998999983 600380, 258099.9998999983 600380, 258099.9998999983 600359.9998000003))"
zostera_noltei_2009.191,2009,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258120 600380, 258099.9998999983 600380, 258099.9998999983 600400, 258120 600400, 258120 600380))"
zostera_noltei_2009.192,2009,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258140 600380, 258120 600380, 258120 600400, 258140 600400, 258140 600380))"
zostera_noltei_2009.197,2009,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258140 600400, 258120 600400, 258120 600419.9998999983, 258140 600419.9998999983, 258140 600400))"
zostera_noltei_2009.198,2009,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258160 600400, 258140 600400, 258140 600419.9998999983, 258160 600419.9998999983, 258160 600400))"
zostera_noltei_2009.205,2009,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258419.9998999983 600500.0001999997, 258399.9998999983 600500.0001999997, 258399.9998999983 600520.0001000017, 258419.9998999983 600520.0001000017, 258419.9998999983 600500.0001999997))"
zostera_noltei_2009.322,2009,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258439.9998999983 600500.0001999997, 258419.9998999983 600500.0001999997, 258419.9998999983 600520.0001000017, 258439.9998999983 600520.0001000017, 258439.9998999983 600500.0001999997))"
zostera_noltei_2009.327,2009,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258459.99980000034 600500.0001999997, 258439.9998999983 600500.0001999997, 258439.9998999983 600520.0001000017, 258459.99980000034 600520.0001000017, 258459.99980000034 600500.0001999997))"
zostera_noltei_2009.396,2009,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258399.9998999983 600520.0001000017, 258380 600520.0001000017, 258380 600540.0001000017, 258399.9998999983 600540.0001000017, 258399.9998999983 600520.0001000017))"
zostera_noltei_2009.397,2009,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258399.9998999983 600500.0001999997, 258380 600500.0001999997, 258380 600520.0001000017, 258399.9998999983 600520.0001000017, 258399.9998999983 600500.0001999997))"
