OBJECTID,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,DROOGVALLEND,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,TIJDSTIP_REGISTRATIE,Shape__Area,Shape__Length
398,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,494.204,283,,2016/02/29 13:44:48+00,494.204161,533.689382855919
399,G1719,Drimmelen,bestaand,0,"oever, slootkant",,83.563,283,,2016/02/29 13:44:48+00,83.55936358,331.08308274346
400,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,725.136,283,,2021/12/05 04:32:09+00,725.1359835,867.738251604795
401,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,68.443,283,,2016/02/29 13:44:48+00,68.4425985,118.997728399679
402,G1719,Drimmelen,bestaand,0,"oever, slootkant",,19.48,283,,2016/02/29 13:44:48+00,19.477898375,98.6627992496289
403,G1773,Olst-Wijhe,bestaand,0,"oever, slootkant",,198.766,283,,2016/04/21 13:24:07+00,198.7664,143.485904112601
404,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,98.473,283,,2023/01/04 12:10:11+00,98.473132,198.078929218699
405,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,761.307,283,,2016/03/28 12:23:28+00,761.306531,1382.60115536417
406,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,79.818,283,,2016/03/28 12:25:01+00,79.8175195,69.8191790413183
407,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,20.091,283,,2016/03/28 12:25:56+00,20.09085,44.4261539822012
408,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,223.838,283,,2021/05/27 08:41:11+00,223.838443,501.999291529367
409,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,154.866,283,,2016/02/29 13:47:12+00,154.865615,285.477913068553
410,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,530.628,283,,2016/02/29 13:47:12+00,530.628484,806.19311048059
411,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,128.976,283,,2016/04/04 16:17:31+00,128.9757915,244.342213930646
412,W0539,Waterschap De Dommel,bestaand,0,"oever, slootkant",,662.459,283,,2016/04/04 16:17:31+00,662.4585065,633.594089267653
413,W0539,Waterschap De Dommel,bestaand,0,"oever, slootkant",,281.331,283,,2021/06/10 11:14:58+00,281.330694,623.260192354022
414,W0539,Waterschap De Dommel,bestaand,0,"oever, slootkant",,804.566,283,,2019/10/08 16:35:08+00,804.5655405,875.390070879773
415,W0616,Hoogheemraadschap van Rijnland,bestaand,0,"oever, slootkant",,254.171,283,,2022/03/24 07:30:27+00,254.1705465,124.399535682985
416,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,99.985,283,,2022/03/23 15:17:44+00,99.98127153,234.476165126219
417,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,15.585,283,,2016/04/04 16:17:31+00,15.585193,74.4580003909224
418,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,"oever, slootkant",,63.305,283,,2020/11/20 00:29:58+00,63.304597,69.8685620836824
419,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,"oever, slootkant",,264.813,283,,2022/08/16 16:15:34+00,264.813126,651.733858849815
420,W0152,Waterschap Rijn en IJssel,bestaand,0,"oever, slootkant",,27.335,283,,2022/11/10 08:37:22+00,27.359703755,52.7761163392931
421,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,1918.923,283,,2017/03/17 10:23:36+00,1918.912752305,2444.11093986022
422,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,3157.476,283,,2022/07/18 14:12:32+00,3157.471674445,3794.30878292228
423,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,859.685,283,,2016/02/29 13:47:12+00,859.69410883,1335.5048419261
424,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,668.701,283,,2022/01/26 10:23:26+00,668.69333645,1320.6402642993
425,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,52.362,283,,2016/02/29 13:47:12+00,52.36209431,106.281623690927
426,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,836.731,283,,2017/03/17 10:23:37+00,836.717682045,1364.82920602474
427,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,132.464,283,,2020/11/18 11:33:10+00,132.463963,224.9520903662
428,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,104.661,283,,2016/02/29 13:47:12+00,104.662140995,212.950573025204
429,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,166.507,283,,2016/04/04 16:17:31+00,166.507373,477.946755918379
430,W0152,Waterschap Rijn en IJssel,bestaand,0,"oever, slootkant",,810.326,283,,2016/04/18 10:32:01+00,810.325586,1132.3268867846
431,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,132.099,283,,2020/06/29 12:13:26+00,132.0986835,305.212604919534
432,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,212.668,283,,2022/09/05 08:41:21+00,212.667548,635.414123389314
433,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,20.675,283,,2016/03/28 12:22:56+00,20.67534,78.0636948272341
434,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,11.988,283,,2016/03/28 12:26:10+00,11.9881535,49.0615766999673
435,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,100.715,283,,2016/03/28 12:24:50+00,100.714742,345.727872463021
436,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,352.021,283,,2020/12/01 11:49:35+00,352.020643,686.427563189773
437,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,12.141,283,,2016/03/28 12:26:09+00,12.141222,21.32312702523
438,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,1.055,283,,2016/03/28 12:26:49+00,1.054686,4.58762597835764
439,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,3.213,283,,2016/03/28 12:26:35+00,3.213296,29.1150169361545
440,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,185.854,283,,2016/03/28 12:22:55+00,185.8544705,129.432285894709
441,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,21.613,283,,2016/03/28 12:25:54+00,21.6127915,74.3679218893796
442,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,2.524,283,,2016/03/28 12:26:39+00,2.5244275,20.31623949468
443,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,161.476,283,,2016/03/28 12:24:28+00,161.4760795,326.163228641677
444,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,20.266,283,,2016/03/28 12:25:55+00,20.265686,50.5917458074574
445,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,22.9,283,,2016/03/28 12:25:52+00,22.900283,80.328309545707
446,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,4.677,283,,2016/03/28 12:26:28+00,4.677245,48.7144789908434
447,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,15.725,283,,2016/03/28 12:26:02+00,15.7250115,133.481524636244
448,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,72.22,283,,2023/01/20 01:23:04+00,72.2203865,159.565131934626
449,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,84.664,283,,2016/03/28 12:24:59+00,84.6643275,110.596895731642
450,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,50.061,283,,2019/09/23 02:27:27+00,50.061161,99.1130247173498
451,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,1.959,283,,2016/03/28 12:26:43+00,1.959246,7.88593968692653
452,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,1.547,283,,2016/03/28 12:26:46+00,1.547036,8.48242750677557
453,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,24.487,283,,2016/03/28 12:25:50+00,24.487017,88.8008932304268
454,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,154.484,283,,2022/01/17 13:51:38+00,154.48432,309.922561070913
455,W0664,Waterschap Drents Overijsselse Delta,bestaand,0,"oever, slootkant",,1473.411,283,,2021/06/10 10:39:24+00,1473.410901,1482.91965551944
456,W0664,Waterschap Drents Overijsselse Delta,bestaand,0,"oever, slootkant",,236.082,283,,2016/04/21 13:24:07+00,236.081821,206.203983345491
457,W0654,Waterschap Aa en Maas,bestaand,0,"oever, slootkant",,102.481,283,,2022/09/16 08:41:31+00,102.496667195,449.219024521151
458,W0654,Waterschap Aa en Maas,bestaand,0,"oever, slootkant",,241.856,283,,2018/01/11 21:47:21+00,241.855792,393.447760716365
459,W0654,Waterschap Aa en Maas,bestaand,0,"oever, slootkant",,32.646,283,,2015/12/01 09:26:38+00,32.6393339,162.834301751324
460,W0539,Waterschap De Dommel,bestaand,0,"oever, slootkant",,282.24,283,,2021/01/19 10:48:59+00,282.23083717,516.417057482686
461,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,326.591,283,,2016/03/28 12:23:56+00,326.591141,428.286189036848
462,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,640.414,283,,2022/04/21 10:53:07+00,640.417716035,1330.45623629416
463,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,563.542,283,,2020/11/19 06:49:16+00,563.53717354,971.148424150952
464,G1982,Land van Cuijk,bestaand,0,"oever, slootkant",,188.177,283,,2022/01/17 10:45:22+00,188.176528,271.562328642913
465,W0647,Waterschap Noorderzijlvest,bestaand,0,"oever, slootkant",,137.271,283,,2020/01/02 20:27:03+00,137.2709005,254.906549868538
466,W0654,Waterschap Aa en Maas,bestaand,0,"oever, slootkant",,523.953,283,,2015/09/04 10:48:27+00,523.952535,1438.66237009028
467,W0654,Waterschap Aa en Maas,bestaand,0,"oever, slootkant",,69.74,283,,2021/07/08 08:30:26+00,69.73218898,137.395641352058
468,G1982,Land van Cuijk,bestaand,0,"oever, slootkant",,127.329,283,,2022/01/17 10:45:19+00,127.322274755,256.96777428041
469,G1982,Land van Cuijk,bestaand,0,"oever, slootkant",,356.232,283,,2022/01/17 10:45:20+00,356.2322965,891.301310298607
470,G1982,Land van Cuijk,bestaand,0,"oever, slootkant",,69.984,283,,2022/01/17 10:45:19+00,69.985328575,170.249524104375
471,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,1404.567,283,,2018/07/17 14:10:17+00,1404.5664028,2340.72952267442
472,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,497.293,283,,2016/02/29 13:44:48+00,497.293029,636.751249933388
473,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,660.531,283,,2020/02/20 09:20:02+00,660.542974675,1069.75259708724
474,G1719,Drimmelen,bestaand,0,"oever, slootkant",,271.954,283,,2016/02/29 13:44:48+00,271.911322185,186.201007332054
475,G1719,Drimmelen,bestaand,0,"oever, slootkant",,319.385,283,,2016/02/29 13:44:48+00,319.372535645,461.329191464954
476,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,179.284,283,,2016/02/29 13:44:48+00,179.283537,333.202818402766
477,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,89.513,283,,2021/11/22 04:01:12+00,89.5384969,205.950775934891
478,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,138.126,283,,2021/11/22 04:01:12+00,137.953940715,232.294298487072
479,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,103.392,283,,2021/11/22 06:03:39+00,103.3916445,326.60295120005
480,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,46.027,283,,2016/04/04 16:17:31+00,46.0265475,58.5948974013678
481,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,124.965,283,,2019/12/30 07:11:29+00,124.9653375,354.029908144358
482,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,200.683,283,,2016/04/04 16:17:31+00,200.683365,596.202679739374
483,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,19.353,283,,2016/04/04 16:17:31+00,19.352518,113.731164474208
484,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,71.052,283,,2016/04/04 16:17:31+00,71.049676695,201.351818645647
485,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,"oever, slootkant",,1486.133,283,,2019/05/17 14:33:50+00,1486.24108974,2320.18618613145
486,G1982,Land van Cuijk,bestaand,0,"oever, slootkant",,60.812,283,,2022/01/17 10:45:23+00,60.8116075,104.263199846305
487,G1982,Land van Cuijk,bestaand,0,"oever, slootkant",,420.728,283,,2022/01/17 10:45:22+00,420.724452685,1040.03876179423
488,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,57.721,283,,2016/02/29 13:44:48+00,57.05020203,141.65407673734
489,G1719,Drimmelen,bestaand,0,"oever, slootkant",,1134.333,283,,2020/02/13 13:53:57+00,1134.3329785,2371.77405966164
490,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,409.751,283,,2016/02/29 13:44:48+00,409.735803155,585.721600198177
491,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,413.216,283,,2021/02/11 10:00:34+00,413.215909,532.810874260466
492,W0539,Waterschap De Dommel,bestaand,0,"oever, slootkant",,129.531,283,,2019/03/21 11:01:51+00,129.530827,333.759843004515
493,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,20.22,283,,2016/03/28 12:25:56+00,20.2202065,45.795914215598
494,G0772,Eindhoven,bestaand,0,"oever, slootkant",,636.888,283,,2018/09/20 18:03:47+00,636.8877545,404.369861618364
495,W0539,Waterschap De Dommel,bestaand,0,"oever, slootkant",,193.451,283,,2020/07/28 12:31:22+00,193.4514855,333.174310728392
496,W0539,Waterschap De Dommel,bestaand,0,"oever, slootkant",,187.93,283,,2022/02/02 09:19:13+00,187.9304085,314.867142134911
497,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,49.839,283,,2016/03/28 12:25:21+00,49.838856,124.450027139984
498,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,38.163,283,,2016/03/28 12:25:33+00,38.163061,61.6069009441092
499,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,91.96,283,,2022/01/24 16:07:44+00,91.95959,314.326557731928
500,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,2.903,283,,2016/03/28 12:26:37+00,2.9026965,7.81925813697186
501,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,24.497,283,,2016/03/28 12:25:50+00,24.4969665,47.4285650691606
502,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,213.065,283,,2016/03/28 12:24:15+00,213.064965,318.307231008813
503,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,14.022,283,,2016/03/28 12:26:05+00,14.0221595,51.1661648417375
504,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,145.439,283,,2016/03/28 12:24:33+00,145.4387055,220.519356675245
505,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,48.235,283,,2016/03/28 12:25:22+00,48.2346495,101.66943163558
506,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,1.098,283,,2016/03/28 12:26:49+00,1.097768,4.19563310948484
507,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,46.791,283,,2021/11/18 08:48:40+00,46.79111,66.5563123730188
508,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,25.279,283,,2021/11/18 08:48:40+00,25.278795,42.5323657682243
509,G1507,Horst aan de Maas,bestaand,0,"oever, slootkant",,1216.996,283,,2018/05/24 15:11:55+00,1217.590098315,822.108806708449
510,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,36.775,283,,2016/03/28 12:25:35+00,36.775096,114.560545897718
511,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,1674.319,283,,2021/05/27 11:17:07+00,1674.318873,3129.80167922112
512,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,17.297,283,,2016/03/28 12:26:00+00,17.29703,22.9678707118391
513,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,400.889,283,,2016/03/28 12:23:48+00,400.888617,392.673303070206
514,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,6.231,283,,2016/03/28 12:26:23+00,6.230708,20.8641931904737
515,G0772,Eindhoven,bestaand,0,"oever, slootkant",,2245.203,283,,2020/04/10 15:37:25+00,2245.28238164,1790.58654203139
516,W0646,Waterschap Hunze en Aa's,bestaand,0,"oever, slootkant",,17754.176,283,,2020/09/18 05:53:57+00,17754.03952789,10522.7446907887
517,W0654,Waterschap Aa en Maas,bestaand,0,"oever, slootkant",,239.198,283,,2021/11/23 01:15:03+00,239.19391407,1196.94411965225
518,W0654,Waterschap Aa en Maas,bestaand,0,"oever, slootkant",,36.569,283,,2018/01/11 21:47:21+00,36.5686995,83.8091456948935
519,G0757,Boxtel,bestaand,0,"oever, slootkant",,368.094,283,,2022/05/31 13:45:07+00,368.0944115,449.421387373473
520,W0539,Waterschap De Dommel,bestaand,0,"oever, slootkant",,363.306,283,,2021/10/18 10:51:18+00,363.306484,509.76325500584
521,W0653,Wetterskip Fryslân,bestaand,0,"oever, slootkant",,587.909,283,,2019/09/09 15:27:42+00,587.909024,1254.82659121066
522,G1949,het Bildt,bestaand,0,"oever, slootkant",,499.54,283,,2019/09/09 15:27:42+00,499.5397615,736.169317404059
523,G0757,Boxtel,bestaand,0,"oever, slootkant",,84.654,283,,2016/03/03 08:57:17+00,84.6543325,229.351295556825
524,G0794,Helmond,bestaand,0,"oever, slootkant",,256.256,283,,2019/05/16 11:18:20+00,256.25244293,562.917133472738
525,W0539,Waterschap De Dommel,bestaand,0,"oever, slootkant",,85.245,283,,2016/04/04 14:57:36+00,85.245163,218.961284664897
526,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,15.665,283,,2016/04/04 14:57:36+00,15.664905,67.8042392641523
527,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,144.342,283,,2016/04/04 14:57:36+00,144.341789,447.487456970627
528,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,110.064,283,,2016/04/04 14:57:36+00,110.063627,145.349478820241
529,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,234.783,283,,2016/04/04 14:57:36+00,234.773487405,556.050721007822
530,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,83.73,283,,2021/10/06 14:07:21+00,83.72961,302.461251978566
531,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,278.734,283,,2016/04/04 14:57:36+00,278.7341,596.19993484151
532,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,223.067,283,,2016/04/04 14:57:36+00,223.067275,549.01415946518
533,G0757,Boxtel,bestaand,0,"oever, slootkant",,132.606,283,,2021/04/22 10:04:22+00,132.606427,373.002600514823
534,G0794,Helmond,bestaand,0,"oever, slootkant",,245.112,283,,2019/05/16 11:18:20+00,245.111067755,821.800239144273
535,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,700.514,283,,2021/10/06 14:07:21+00,700.5135295,1529.41023140039
536,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,181.702,283,,2016/04/04 14:57:36+00,181.702227,381.966012291571
537,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,151.837,283,,2019/10/15 09:26:17+00,151.8371655,509.355458826544
538,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,54.762,283,,2022/11/16 12:16:36+00,54.7622785,117.012132076457
539,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,184.14,283,,2016/04/04 14:57:36+00,184.13837108,531.349015610715
540,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,307.585,283,,2016/04/04 14:57:36+00,307.584752,485.647285281773
541,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,101.888,283,,2016/04/04 14:57:36+00,101.887725,221.904320589009
542,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,427.045,283,,2022/11/10 06:55:31+00,427.039008175,638.857166564013
543,W0654,Waterschap Aa en Maas,bestaand,0,"oever, slootkant",,124.741,283,,2021/01/28 08:14:18+00,124.7406675,624.762223786215
544,W0654,Waterschap Aa en Maas,bestaand,0,"oever, slootkant",,216.109,283,,2015/12/14 07:02:05+00,216.109455,1080.86713340818
545,G0828,Oss,bestaand,0,"oever, slootkant",,566.574,283,,2016/02/22 14:27:42+00,566.5736705,205.52831134573
546,W0652,Waterschap Brabantse Delta,bestaand,0,"oever, slootkant",,2653.437,283,,2021/01/28 12:22:41+00,2653.436861,1791.90187152639
547,W0647,Waterschap Noorderzijlvest,bestaand,0,"oever, slootkant",,435.473,283,,2021/02/15 12:38:37+00,435.4733715,1042.77077247975
548,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,41.926,283,,2016/03/28 12:25:29+00,41.925519,159.596836997296
549,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,136.334,283,,2016/03/28 12:24:36+00,136.333706,251.30410035701
550,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,116.916,283,,2016/03/28 12:24:44+00,116.9157345,225.011023036051
551,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,3.2,283,,2016/03/28 12:26:35+00,3.199626,8.55174380616909
552,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,706.583,283,,2016/03/28 12:23:30+00,706.5829655,528.007542181543
553,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,5.219,283,,2016/03/28 12:26:26+00,5.219189,12.1577912609629
554,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,33.304,283,,2016/03/28 12:25:39+00,33.3042355,103.686497167101
555,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,46.279,283,,2016/03/28 12:25:24+00,46.279167,57.0876284582529
556,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,97.886,283,,2016/03/28 12:24:51+00,97.886287,295.410620055375
557,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"oever, slootkant",,1.313,283,,2016/03/28 12:26:47+00,1.312921,4.60243298308917
558,W0654,Waterschap Aa en Maas,bestaand,0,"oever, slootkant",,136.535,283,,2018/12/15 14:49:30+00,136.5352915,239.064164651404
559,W0654,Waterschap Aa en Maas,bestaand,0,"oever, slootkant",,89.974,283,,2018/01/11 21:47:21+00,89.95620402,160.302043855594
560,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,109.721,283,,2016/04/04 14:57:36+00,109.7209135,136.849990666113
561,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,33.284,283,,2016/04/04 14:57:36+00,33.2839645,89.5861025612417
562,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,32.303,283,,2016/04/04 14:57:36+00,32.302736,69.468740066124
563,W0539,Waterschap De Dommel,bestaand,0,"oever, slootkant",,684.157,283,,2019/10/15 09:26:17+00,684.1574075,1507.9090954922
564,W0653,Wetterskip Fryslân,bestaand,0,"oever, slootkant",,352.096,283,,2022/12/06 15:38:08+00,352.095621,510.645448103702
565,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,102.476,283,,2018/12/17 07:02:13+00,102.476335,211.909044082289
566,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,29.132,283,,2016/04/04 14:57:36+00,29.1319485,116.553522043319
567,G0757,Boxtel,bestaand,0,"oever, slootkant",,1337.166,283,,2022/03/07 08:41:15+00,1337.165841,2784.26775502212
568,G0757,Boxtel,bestaand,0,"oever, slootkant",,119.413,283,,2022/03/15 14:59:04+00,119.4125665,223.79654945317
569,W0539,Waterschap De Dommel,bestaand,0,"oever, slootkant",,4208.101,283,,2021/10/18 13:40:44+00,4208.101137,3544.40679686685
570,G0757,Boxtel,bestaand,0,"oever, slootkant",,92.978,283,,2022/05/31 14:26:09+00,92.9777355,202.988248426921
571,W0616,Hoogheemraadschap van Rijnland,bestaand,0,"oever, slootkant",,4538.189,283,,2015/12/23 18:03:01+00,4538.189243,2131.06921487697
572,W0616,Hoogheemraadschap van Rijnland,bestaand,0,"oever, slootkant",,90.261,283,,2016/03/02 10:34:54+00,90.260688,101.055496106678
573,W0616,Hoogheemraadschap van Rijnland,bestaand,0,"oever, slootkant",,24.312,283,,2016/03/02 10:34:54+00,24.312426,35.3602085624648
574,G0363,Amsterdam,bestaand,0,"oever, slootkant",,147.732,283,,2016/02/15 13:44:35+00,147.720636805,264.907026912963
575,G0363,Amsterdam,bestaand,0,"oever, slootkant",,40.78,283,,2020/02/03 13:45:37+00,40.79905052,44.1338516644249
576,G0363,Amsterdam,bestaand,0,"oever, slootkant",,315.175,283,,2016/02/25 12:24:28+00,315.16367722,548.804080577023
577,W0539,Waterschap De Dommel,bestaand,0,"oever, slootkant",,57.394,283,,2016/04/04 14:57:36+00,57.393745,219.281462195729
578,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,121.982,283,,2016/04/04 14:57:36+00,121.9823925,193.312572369771
579,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,144.247,283,,2016/04/04 14:57:36+00,144.2466335,256.69302704132
580,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,399.733,283,,2016/04/04 14:57:36+00,399.7329815,765.667686905653
581,G1658,Heeze-Leende,bestaand,0,"oever, slootkant",,30.722,283,,2016/04/04 14:57:36+00,30.721944,57.4366035470517
582,W0662,Waterschap Vallei en Veluwe,bestaand,0,"oever, slootkant",,169.825,283,,2016/03/30 19:30:40+00,169.824613,234.831151750256
583,W0662,Waterschap Vallei en Veluwe,bestaand,0,"oever, slootkant",,134.239,283,,2021/08/16 16:21:19+00,134.23895191,437.456926449407
584,W0662,Waterschap Vallei en Veluwe,bestaand,0,"oever, slootkant",,18.054,283,,2016/03/30 19:30:46+00,18.054361,145.921722554419
585,W0662,Waterschap Vallei en Veluwe,bestaand,0,"oever, slootkant",,79.952,283,,2021/08/16 16:21:19+00,79.951715,139.95132404052
586,W0662,Waterschap Vallei en Veluwe,bestaand,0,"oever, slootkant",,76.11,283,,2022/08/09 01:17:14+00,75.93932403,106.485175706057
