FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
ecoduct.6168,140468,436537,9068,Lage Veld,39C-132,39C-132-01,Lage Veld,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,A2,over RW,140.468,436.537,2010,39C-132-01,1676,RWS MN / MN District Zuid,1676,,,POINT (140468 436537)
ecoduct.6244,101156,448334,9178,Noordelijke Dwarsweg,38A-139,38A-139-02,Faunapassage Noordelijke Dwarsweg,Wildtunnel onder de rijksweg,Ecoduct,Droog,HWN,A12,in RW,101.156,448.334,2009,38A-139-02,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (101156 448334)
ecoduct.6259,136384,441644,9201,Ecoduct,38F-175,38F-175-01,Ecoduct Autenasekade,Ecoduct over de Rijksweg A2,Ecoduct,Droog,HWN,A2,over RW,136.384,441.644,2009,38F-359-01,1676,RWS MN / MN District Zuid,1676,,,POINT (136384 441644)
ecoduct.6420,113577,453176,9403,Faunapassage Enkele Wiericke,31D-123,31D-123-02,Faunapassage Enkele Wiericke,Zuidelijke ecoduct in de rijksweg,Ecoduct,Droog,HWN,A12,in RW,113.577,453.176,2012,31D-123-02,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (113577 453176)
ecoduct.6466,13000,305000,9463,Ecoduct,85K-100-15,85K-100-1515,Ecoduct,v. 2010-11,Ecoduct,Droog,HWN,,,13,305,,85K-100-15,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
ecoduct.6573,182427,445245,9585,Wolfhezerheide 2011,40A-124,40A-124-01,Wolfhezerheide 2011,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,A50,over RW,182.427,445.245,2011,40A-124-01,1680,RWS ON / ON District Zuid,1680,,,POINT (182427 445245)
ecoduct.6575,177325,484285,9587,Hulshorst,26H-113,26H-113-01,Hulshorst,Noordelijk ecoduct over de rijksweg,Ecoduct,Droog,HWN,A28,over RW,177.325,484.285,2011,26H-113-01,1679,RWS ON / ON District Noord,1679,,,POINT (177325 484285)
ecoduct.6576,177339,484257,9588,Hulshorst,26H-113,26H-113-02,Hulshorst,Zuidelijk ecoduct over de rijksweg,Ecoduct,Droog,HWN,A28,over RW,177.339,484.257,2011,26H-113-02,1679,RWS ON / ON District Noord,1679,,,POINT (177339 484257)
ecoduct.6577,197907,493673,9589,Tolhuis,27B-115,27B-115-01,Tolhuis,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,A50,over RW,197.907,493.673,2011,27B-115-01,1679,RWS ON / ON District Noord,1679,,,POINT (197907 493673)
ecoduct.6578,187071,466751,9590,Hoog Buurlo,33A-111,33A-111-01,Hoog Buurlo,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,A1,over RW,187.071,466.751,2011,33A-111-01,1679,RWS ON / ON District Noord,1679,,,POINT (187071 466751)
ecoduct.6579,182072,448276,9591,Jac. P. Thijsse 2011,40A-125,40A-125-01,Jac. P. Thijsse 2011,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,A12,over RW,182.072,448.276,2011,40A-125-01,1680,RWS ON / ON District Zuid,1680,,,POINT (182072 448276)
ecoduct.6580,202055,447786,9592,Middachten,40E-105,40E-105-01,Middachten,Ecoduct in de provinciale weg,Ecoduct,Droog,HWN,A348,in RW,202.055,447.786,2012,40E-105-01,885,PROVINCIE,885,,,POINT (202055 447786)
ecoduct.6581,225443,487168,9593,Nijverdal,28C-104,28C-104-01,Twilhaar,Ecoduct over de Rijksweg,Ecoduct,Droog,HWN,N35,over RW,225.443,487.168,2011,28C-104-01,1678,RWS ON / ON District Oost,1678,,,POINT (225443 487168)
ecoduct.6582,183508,451702,9594,Oud Reemst,33C-100,33C-100-01,Oud Reemst,Ecoduct over de provinciale weg,Ecoduct,Droog,HWN,N310,over RW,183.508,451.702,2011,33C-100-01,885,PROVINCIE,885,,,POINT (183508 451702)
ecoduct.6583,147178,457908,9595,Sterrenberg,32C-115,32C-115-01,Sterrenberg,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,A28,over RW,147.178,457.908,2011,32C-115-01,1676,RWS MN / MN District Zuid,1676,,,POINT (147178 457908)
ecoduct.6584,141181,466576,9596,Zwaluwenberg,32A-126,32A-126-01,Zwaluwenberg,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,A27,over RW,141.181,466.576,2013,32A-126-01,1676,RWS MN / MN District Zuid,1676,,,POINT (141181 466576)
ecoduct.6600,226627,521667.00000000006,9616,Suthwalda (Ecoduct),22A-107,22A-107-01,Suthwalda,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,N48,over RW,226.627,521.667,2011,22A-107-01,1687,RWS NN / NN District Oost,1687,,,POINT (226627 521667)
ecoduct.6601,225965,517876.99999999994,9617,Stiggeltie (Ecoduct),22A-108,22A-108-01,Stiggeltie,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,N48,over RW,225.965,517.877,2011,22A-108-01,1687,RWS NN / NN District Oost,1687,,,POINT (225965 517877)
ecoduct.6608,180649,323095,9681,Ecoducten A2 Kruisberg,62A-118,62A-118-01,Kalverbosch,Oostelijk ecoduct over de rijksweg,Ecoduct,Droog,HWN,A2,over RW,180.649,323.095,2011,62A-118-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (180649 323095)
ecoduct.6609,180490,323173,9682,Ecoducten A2 Kruisberg,62A-118,62A-118-02,Bunderbosch,Westelijk ecoduct over de rijksweg,Ecoduct,Droog,HWN,A2,over RW,180.49,323.173,2011,62A-118-02,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (180490 323173)
ecoduct.6674,195070,352560,9758,Proefinspectie objecten 2012 2013,88A-100,88A-10017,Kruutsboum,Ecoduct over Rijksweg 73 (C dummy),Ecoduct,Droog,HWN,A73,over RW,195.07,352.56,2006,88A-100-17,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (195070 352560)
ecoduct.6730,145552,452211,9845,Kromme Rijn,32C-116,32C-116-01,Kromme Rijn,Noordelijke ecoduiker in de rijksweg,Ecoduct,Droog,HWN,A12,in RW,145.552,452.211,2012,32C-116-01,1676,RWS MN / MN District Zuid,1676,,,POINT (145552 452211)
ecoduct.6731,145551,452199,9846,Kromme Rijn,32C-116,32C-116-02,Kromme Rijn,Zuidelijke ecoduiker in de rijksweg,Ecoduct,Droog,HWN,A12,in RW,145.551,452.199,2012,32C-116-02,1676,RWS MN / MN District Zuid,1676,,,POINT (145551 452199)
ecoduct.6736,150718,453015,9851,Mollebos,32D-119,32D-119-01,Mollebos,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,A12,over RW,150.718,453.015,2012,32D-119-01,1676,RWS MN / MN District Zuid,1676,,,POINT (150718 453015)
ecoduct.6744,156727,451654,9859,Heygraaf,32D-122,32D-122-01,Heygraaf,Ecoduct onder de rijksweg,Ecoduct,Droog,HWN,A12,in RW,156.727,451.654,2012,32D-122-01,1676,RWS MN / MN District Zuid,1676,,,POINT (156727 451654)
ecoduct.6745,158470,451488,9860,Rumelaar,32D-123,32D-123-01,Rumelaar,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,A12,over RW,158.47,451.488,2012,32D-123-01,1676,RWS MN / MN District Zuid,1676,,,POINT (158470 451488)
ecoduct.7174,202058,447773,10298,Middachten,40E-105,40E-105-02,Middachten,Zuidelijk ecoduct in de provinciale weg,Ecoduct,Droog,HWN,A348,in RW,202.058,447.773,2012,40E-105-02,885,PROVINCIE,885,,,POINT (202058 447773)
ecoduct.7194,228403,538931,10347,Dwingelderveld,17A-103,17A-103-01,Dwingelderveld,Westelijk ecoduct over de rijksweg,Ecoduct,Droog,HWN,A28,over RW,228.403,538.931,2012,17A-103-01,1687,RWS NN / NN District Oost,1687,,,POINT (228403 538931)
ecoduct.7195,228450,538931,10348,Dwingelderveld,17A-103,17A-103-02,Dwingelderveld,Oostelijk ecoduct over de rijksweg,Ecoduct,Droog,HWN,A28,over RW,228.45,538.931,2012,17A-103-02,1687,RWS NN / NN District Oost,1687,,,POINT (228450 538931)
ecoduct.7196,228475,538931,10349,Dwingelderveld,17A-103,17A-103-03,Dwingelderveld,Ecoduct over de Moraineweg,Ecoduct,Droog,HWN,A28,niet RW,228.475,538.931,2012,17A-103-03,1687,RWS NN / NN District Oost,1687,,,POINT (228475 538931)
ecoduct.7285,83853,440855,10452,Landtunnel A4 Delft-Schiedam,37E-202,37E-20210,Zweth,Eco- aquaduct in de Zweth,Ecoduct,Droog,HWN,A4,over RW,83.853,440.855,2013,37E-202-10,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (83853 440855)
ecoduct.7317,26741,375813,10487,Ecoduiker Tragel-West,48C-102,48C-102-01,Ecoduiker Tragel-West,Ecoduiker in de Tragel-West,Ecoduct,Droog,HWN,N61,in RW,26.741,375.813,2013,48C-102-01,885,PROVINCIE,885,,,POINT (26741 375813)
ecoduct.7340,169059,417231,10511,Herperduin,45E-106,45E-106-01,Herperduin,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,A50,over RW,169.059,417.231,2013,45E-106-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (169059 417231)
ecoduct.7341,164057,376433,10512,Groote Heide,51G-119,51G-119-01,Groote Heide,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,A2,over RW,164.057,376.433,2013,51G-119-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (164057 376433)
ecoduct.7345,38294,370957,10516,Reepassage Braakman,54B-107,54B-107-01,Reepassage Braakman,Ecoduct in de rijksweg,Ecoduct,Droog,HWN,N61,in RW,38.294,370.957,2014,54B-107-01,1673,RWS ZD / ZD District Zuid,1673,,,POINT (38294 370957)
ecoduct.7346,173364,366015,10517,Natuurbrug Weerterbergen,57F-116,57F-116-01,Natuurbrug Weerterbergen,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,A2,over RW,173.364,366.015,2013,57F-116-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (173364 366015)
ecoduct.7387,236340,554297,10565,Faunapassage Deurzerdiep,12D-120,12D-120-01,Faunapassage Deurzerdiep,Ecoduct in de rijksweg,Ecoduct,Droog,HWN,N33,in RW,236.34,554.297,2014,12D-120-01,1687,RWS NN / NN District Oost,1687,,,POINT (236340 554297)
ecoduct.7388,242021,556192,10566,Faunapassage Rolderdiep,12G-106,12G-106-01,Faunapassage Rolderdiep,Ecoduct in de rijksweg,Ecoduct,Droog,HWN,N33,in RW,242.021,556.192,2014,12G-106-01,1687,RWS NN / NN District Oost,1687,,,POINT (242021 556192)
ecoduct.7425,142730,475182,10619,Laarderhoogt,26C-107,26C-107-01,Laarderhoogt A1,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,A1,over RW,142.73,475.182,2014,26C-107-01,1666,RWS WNN / WNN District Zuid,1666,,,POINT (142730 475182)
ecoduct.7426,142836,475345,10620,Laarderhoogt,26C-107,26C-107-02,Laarderhoogt NS,Ecoduct over de Naarderstraat ,Ecoduct,Droog,HWN,1,niet RW,142.836,475.345,2014,26C-107-02,1666,RWS WNN / WNN District Zuid,1666,,,POINT (142836 475345)
ecoduct.7573,13000,305000,10796,Ecoducten,86K-100-14,86K-100-1414,Ecoducten,v.1.3,Ecoduct,Droog,HWN,,,13,305,,86K-100-14,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
ecoduct.7879,179500,467581,11104,Ecoduct Kootwijkerzand,32F-108,32F-108-01,Ecoduct Kootwijkerzand,Noordelijk ecoduct in de hfd.rijbaan,Ecoduct,Droog,HWN,A1,over RW,179.5,467.581,2018,32F-108-01,1679,RWS ON / ON District Noord,1679,,,POINT (179500 467581)
ecoduct.7880,179512,467510,11105,Ecoduct Kootwijkerzand,32F-108,32F-108-02,Ecoduct Kootwijkerzand,Zuidelijk ecoduct in de hfd.rijbaan,Ecoduct,Droog,HWN,A1,over RW,179.512,467.51,2018,32F-108-02,1679,RWS ON / ON District Noord,1679,,,POINT (179512 467510)
ecoduct.8095,219817,440522,11330,Koekendaal,40F-102,40F-102-01,Koekendaal,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,A18,over RW,219.817,440.522,2018,40F-102-01,1678,RWS ON / ON District Oost,1678,,,POINT (219817 440522)
ecoduct.8096,251497,470994,11331,Oudste Grond,34F-122,34F-122-01,Oudste Grond,Ecoduct over de rijksweg,Ecoduct,Droog,HWN,A35,over RW,251.497,470.994,2018,34F-122-01,1678,RWS ON / ON District Oost,1678,,,POINT (251497 470994)
ecoduct.8128,112428,488630,11365,Ecopassage,25B-141,25B-141-01,Ecopassage,Ecoduct in de rijksweg,Ecoduct,Droog,HWN,N200,in RW,112.428,488.63,2020,25B-141-01,1666,RWS WNN / WNN District Zuid,1666,,,POINT (112428 488630)
ecoduct.8148,213218,472597,11385,Zwormer,33F-305,33F-305-04,Streekoduct Zwormer,Ecoduct langs de Oxersteeg,Ecoduct,Droog,HWN,A1,over RW,213.218,472.597,2019,33F-305-04,1679,RWS ON / ON District Noord,1679,,,POINT (213218 472597)
ecoduct.8227,183691,468461,11464,dr. Harm E. van de Veen,33A-110,33A-110-02,dr. Harm E. van de Veen,Zuidelijk ecoduct over de rijksweg,Ecoduct,Droog,HWN,A1,over RW,183.691,468.461,1998,33A-110-00,1679,RWS ON / ON District Noord,1679,,,POINT (183691 468461)
ecoduct.8254,238469,478413,11492,Wolves,28D-112,28D-112-02,Wolves 2020,Ecoduct in de Wolvesweg,Ecoduct,Droog,HWN,A1,over RW,238.469,478.413,,28D-112-02,1678,RWS ON / ON District Oost,1678,,,POINT (238469 478413)
ecoduct.8268,91403,461323,11506,Knooppunt Ommedijk,30H-174,30H-174-05,Fietsviaduct Ommedijk en Ecopassage Ommedijk,Ecoduct in de Ommedijk,Ecoduct,Droog,HWN,N434,in RW,91.403,461.323,2018,30H-174-05,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (91403 461323)
