AANTAL_ARMATUREN,MAST_AANSLUITKASTJETYPE,MAST_BEREIKBAARHEID,MAST_CONSERVERINGSMETHODE,MAST_HOOGTE,MAST_KLEUR,MAST_NUMMER,MAST_PLAATSINGSDATUM,MAST_TYPE,MAST_VERFDATUM,PLAATS,STRAAT,WIJK
1,Eleq LS-94 5L2402/ 2303,Normaal,,6.5,,024 00200,20120719000000,"127312 ALU 6,5M EU 700mm HDPE",,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,6.5,,025 00200,20120719000000,Aluminium 6.5m UE 700mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,6.5,,026 00200,20120719000000,Aluminium 6.5m UE 700mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,6.5,,027 00200,20180719000000,"127312 ALU 6,5M EU 700mm HDPE",,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,6.5,,028 00200,20041001000000,Aluminium 6.5m UE 700mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,6.5,,029 00200,20151218000000,"127312 ALU 6,5M EU 700mm HDPE",,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,031 00200,20131209000000,127296 Aluminium 6.0m con. UE 750mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,032 00200,20190225000000,"127310 Aluminium 6,0m UE 750mm HDPE",,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,6.5,,033 00200,20061218000000,Aluminium 6.5m UE 700mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Weidmuller klemmen,Normaal,,6.5,,034 00200,19800401000000,Aluminium 6.5m UE 700mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,6.5,,035 00200,20151218000000,Aluminium 6.5m UE 700mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Weidmuller klemmen,Normaal,,6,,036 00200,19960801000000,127296 Aluminium 6.0m con. UE 750mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Weidmuller klemmen,Normaal,,6.5,,037 00200,19800401000000,Aluminium 6.5m UE 700mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Weidmuller klemmen,Normaal,,6.5,,038 00200,19820801000000,Aluminium 6.5m UE 700mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,039 00200,20180102000000,"127310 Aluminium 6,0m UE 750mm HDPE",,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,6.5,,040 00200,19820801000000,Aluminium 6.5m UE 700mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,041 00200,20140916000000,127290 Aluminium 6.0m verl. UE 750mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,042 00200,20171114000000,"127310 Aluminium 6,0m UE 750mm HDPE",,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Weidmuller klemmen,Normaal,,6.5,,043 00200,19820801000000,Aluminium 6.5m UE 700mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,6.5,,044 00200,20141020000000,127292 Aluminium 6.5m Verj. UE 700mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,4,,045 00200,20130101000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Gesloten aansluitkast,Normaal,,8,,046 00200,20130101000000,Aluminium 8.0m UE 1250mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Gesloten aansluitkast,Normaal,,8,,047 00200,20010615000000,Aluminium 8.0m UE 1250mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Gesloten aansluitkast,Normaal,,8,,048 00200,20010615000000,Aluminium 8.0m UE 1250mm,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Gesloten aansluitkast,Normaal,,4,,049 00200,20130109000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Gesloten aansluitkast,Normaal,,4.5,,050 00200,20120802000000,"127030 Staal Verzinkt 4,5m TOP76",,Sliedrecht,Craijensteijn,Sliedrecht-West
3,,Normaal,,2.5,,T3363006,19971218000000,Abri Future/150/3/LR143/VL/B2/I0,,Sliedrecht,Craijensteijn,Sliedrecht-West
1,Eleq LS-94 5L2402/ 2303,Normaal,,6.5,,001 00210,20140115000000,127292 Aluminium 6.5m Verj. UE 700mm,,Sliedrecht,Cruquiusstraat,Sliedrecht-Noord
1,Gesloten aansluitkast,Normaal,,6.5,,002 00210,20010501000000,Aluminium 6.5m UE 700mm,,Sliedrecht,Cruquiusstraat,Sliedrecht-Noord
1,Gesloten aansluitkast,Normaal,,6.5,,003 00210,20030801000000,Aluminium 6.5m UE 700mm,,Sliedrecht,Cruquiusstraat,Sliedrecht-Noord
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,004 00210,20200515000000,"127310 Aluminium 6,0m UE 750mm HDPE",,Sliedrecht,Cruquiusstraat,Sliedrecht-Noord
1,Gesloten aansluitkast,Normaal,,6.5,,001 00530,20131010000000,127292 Aluminium 6.5m Verj. UE 700mm,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Eleq LS-94 5L2302 aarde nul,Normaal,,6.5,,001A00530,20001001000000,Aluminium 6.5m UE 700mm,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,002 00530,19880101000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,003 00530,20130806000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,004 00530,19890201000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,004A00530,20130806000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,005 00530,20130806000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,006 00530,19810401000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,006A00530,20120831000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,007 00530,19960901000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,008 00530,19960901000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,009 00530,19890201000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Eleq LS-94 5L2303,Normaal,,6,,010 00530,20171025000000,"127310 Aluminium 6,0m UE 750mm HDPE",,Sliedrecht,De Horst,Sliedrecht-Oost
2,Weidmuller klemmen,Normaal,,6,,011 00530,20091001000000,Aluminium 6.0m con. UD 750mm,,Sliedrecht,De Horst,Sliedrecht-Oost
2,Weidmuller klemmen,Normaal,,6,,012 00530,20091001000000,Aluminium 6.0m con. UD 750mm,,Sliedrecht,De Horst,Sliedrecht-Oost
2,Weidmuller klemmen,Normaal,,6,,013 00530,20091001000000,Aluminium 6.0m con. UD 750mm,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,014 00530,20041001000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,6.5,,014A00530,20130826000000,127292 Aluminium 6.5m Verj. UE 700mm,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,6,,015 00530,20131010000000,127291 Aluminium 6.0m verl. UE 500mm,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,016 00530,20041001000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,017 00530,19850601000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,018 00530,20041001000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,019 00530,20130806000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,020 00530,20130806000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,020A00530,19960901000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,6.5,,021 00530,20001001000000,Aluminium 6.5m UE 700mm,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,022 00530,19960901000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,023 00530,20130806000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,023A00530,20130806000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Weidmuller klemmen,Ladder,,4,,024 00530,19850501000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,6.5,,025 00530,20120718000000,Aluminium 6.5m UE 700mm,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Eleq LS-94 5L2302 aarde nul,Normaal,,6.5,,026 00530,20001001000000,Aluminium 6.5m UE 700mm,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,027 00530,20041001000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,028 00530,20041001000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,029 00530,19890201000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,6.5,,030 00530,20130819000000,127292 Aluminium 6.5m Verj. UE 700mm,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,031 00530,19820901000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,032 00530,19960901000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,033 00530,19960901000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,034 00530,20130806000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,035 00530,20130806000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,036 00530,19960901000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,037 00530,19881201000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,037A00530,20120831000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,038 00530,19960901000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,039 00530,20041001000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Eleq LS-94 5L2402/ 2303,Normaal,,6.5,,040 00530,20001001000000,Aluminium 6.5m UE 700mm,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,6.5,,041 00530,20130826000000,127292 Aluminium 6.5m Verj. UE 700mm,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,6.5,,042 00530,20120718000000,Aluminium 6.5m UE 700mm,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,6.5,,043 00530,20130826000000,127292 Aluminium 6.5m Verj. UE 700mm,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,044 00530,20041001000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,045 00530,19960901000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,046 00530,20130806000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,047 00530,20041001000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,048 00530,20041001000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Ladder,,4,,049 00530,20041001000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Ladder,,4,,049A00530,19880601000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Ladder,,4,,050 00530,20041001000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,052 00530,20130806000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,053 00530,20041001000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,054 00530,20041001000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Ladder,,4,,055 00530,20041001000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Horst,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,001 00680,19901201000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Klopstraat,Sliedrecht-Centrum
1,Gesloten aansluitkast,Normaal,,4,,005 00680,20051001000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Klopstraat,Sliedrecht-Centrum
1,Weidmuller klemmen,Normaal,,4.5,,001 00700,19651201000000,"Muurarmatuur 04,5m",,Sliedrecht,De Korverstoep,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,002 00700,19870601000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Korverstoep,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,003 00700,19870601000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Korverstoep,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,4,,004 00700,19901201000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Korverstoep,Sliedrecht-Oost
1,Weidmuller klemmen,Normaal,,6.5,,001 01300,19850501000000,Aluminium 6.5m UE 700mm,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Weidmuller klemmen,Ladder,,4,,002 01300,19941201000000,"127021 Staal gegalvaniseerd 04,0m con.",,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Weidmuller klemmen,Normaal,,6.5,,003 01300,19850501000000,Aluminium 6.5m UE 700mm,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Ladder,,4,,004 01300,20051201000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Ladder,,4,,005 01300,20051201000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Weidmuller klemmen,Normaal,,6.5,,006 01300,19750501000000,Aluminium 6.5m UE 700mm,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Ladder,,4,,008 01300,20051201000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Ladder,,4,,011 01300,20051201000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Weidmuller klemmen,Normaal,,6.5,,012 01300,19850501000000,Aluminium 6.5m UE 700mm,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Ladder,,4,,014 01300,20051201000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Weidmuller klemmen,Normaal,,6.5,,015 01300,19850501000000,Aluminium 6.5m UE 700mm,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Ladder,,4,,017 01300,20051201000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Weidmuller klemmen,Normaal,,6.5,,018 01300,19850501000000,Aluminium 6.5m UE 700mm,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Ladder,,4,,019 01300,20051201000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Weidmuller klemmen,Normaal,,6.5,,020 01300,19870601000000,Aluminium 6.5m UE 700mm,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Ladder,,4,,021 01300,20051201000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Normaal,,6.5,,022 01300,19701201000000,Aluminium 6.5m UE 700mm,,Sliedrecht,De Savornin Lohmanlaan,Sliedrecht-Centrum
1,Eleq LS-94 5L2402/ 2303,Normaal,,4,,001 01700,20191216000000,127288 Aluminium 4.0m con HDPE,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,002 01700,19920801000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,003 01700,19851201000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,004 01700,19860401000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,005 01700,19860301000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,005A01700,19860801000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,006 01700,20120320000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,007 01700,19860101000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,008 01700,19860801000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,,Normaal,,4,,009 01700,20071128000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,010 01700,20070503000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,011 01700,19860401000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,012 01700,19850801000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,014 01700,19850801000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,015 01700,19850801000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Eleq LS-94 5L2402/ 2303,Normaal,,4,,016 01700,20191008000000,127288 Aluminium 4.0m con HDPE,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,017 01700,19850901000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Gesloten aansluitkast,Normaal,,4,,018 01700,19850901000000,Aluminium 4.0m zonder MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,Eleq LS-94 5L2402/ 2303,Normaal,,4,,019 01700,20150211000000,127289 Aluminium 4.0m con.+MVB,,Sliedrecht,De Wiel,Sliedrecht-Oost
1,,Normaal,,6.5,,020 01700,20060816000000,Aluminium 6.5m UE 700mm,,Sliedrecht,De Wiel,Sliedrecht-Oost
2,Eleq LS-94 5L2402/ 2303,Normaal,,6,,002 00230,20201117000000,Aluminium 6.0m DU 1250mm HDPE reclame,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Eleq LS-94 5L2402/ 2303,Normaal,,6,,003 00230,20180530000000,Aluminium 6.0m DU 1250mm HDPE reclame,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Weidmuller klemmen,Normaal,,6.5,,004 00230,19951201000000,Aluminium 6.5m DU,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Normaal,,6.5,,004A00230,20000601000000,Aluminium 6.5m UE 700mm,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Normaal,,6,,005 00230,20000601000000,127296 Aluminium 6.0m con. UE 750mm,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
1,Weidmuller klemmen,Normaal,,6,,005A00230,20060301000000,127296 Aluminium 6.0m con. UE 750mm,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
1,Weidmuller klemmen,Normaal,,6.5,,006 00230,20040901000000,Aluminium 6.5m UE 700mm,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Normaal,,6,,006A00230,20121214000000,127291 Aluminium 6.0m verl. UE 500mm,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Gesloten aansluitkast,Normaal,,4,,007 00230,20080715000000,Staal 4.0m KORA RVS,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
1,Weidmuller klemmen,Normaal,,6,,007A00230,20000601000000,127296 Aluminium 6.0m con. UE 750mm,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Weidmuller klemmen,Normaal,,6.5,,008 00230,19951201000000,Aluminium 6.5m DU,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Eleq LS-94 5L2402/ 2303,Normaal,,6,,009 00230,20180530000000,Aluminium 6.0m DU 1250mm HDPE reclame,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Eleq LS-94 5L2402/ 2303,Normaal,,6,,009A00230,20180530000000,Aluminium 6.0m DU 1250mm HDPE reclame,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Weidmuller klemmen,Normaal,,6.5,,010 00230,19951201000000,Aluminium 6.5m DU,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Normaal,,6,,010A00230,20000601000000,127296 Aluminium 6.0m con. UE 750mm,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
1,Weidmuller klemmen,Normaal,,6,,011 00230,20000601000000,127296 Aluminium 6.0m con. UE 750mm,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Weidmuller klemmen,Normaal,,6.5,,011A00230,19951201000000,Aluminium 6.5m DU,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Eleq LS-94 5L2402/ 2303,Normaal,,6,,012 00230,20180530000000,Aluminium 6.0m DU 1250mm HDPE reclame,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Normaal,,6,,013 00230,19700601000000,127296 Aluminium 6.0m con. UE 750mm,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
1,Weidmuller klemmen,Normaal,,6,,014 00230,19700601000000,127296 Aluminium 6.0m con. UE 750mm,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Weidmuller klemmen,Normaal,,6.5,,015 00230,19951201000000,Aluminium 6.5m DU,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Eleq LS-94 5L2402/ 2303,Normaal,,6,,016 00230,20180530000000,Aluminium 6.0m DU 1250mm HDPE reclame,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Weidmuller klemmen,Normaal,,6.5,,017 00230,19951201000000,Aluminium 6.5m DU,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Eleq LS-94 5L2402/ 2303,Normaal,,6,,018 00230,20180530000000,Aluminium 6.0m DU 1250mm HDPE reclame,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Weidmuller klemmen,Normaal,,6.5,,019 00230,19951201000000,Aluminium 6.5m DU,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Normaal,,6,,020 00230,19700601000000,127296 Aluminium 6.0m con. UE 750mm,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
1,Gesloten aansluitkast,Normaal,,6,,021 00230,20051001000000,127296 Aluminium 6.0m con. UE 750mm,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Eleq LS-94 5L2402/ 2303,Normaal,,6,,022 00230,20161115000000,127293 Aluminium 6.0m verl. UD 1250,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Eleq LS-94 5L2402/ 2303,Normaal,,6.5,,023 00230,20151113000000,Aluminium 6.5m DU 750mm + HDPE,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
2,Eleq LS-94 5L2303,Normaal,,6,,024 00230,20070301000000,Aluminium 6.0m con. UD 750mm,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
3,,Normaal,,2.5,,T3363001,19971217000000,Abri Future/150/3/LR143/VL/B2/I0,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
3,,Normaal,,2.5,,T3363007,19981217000000,Abri Future/150/3/LR143/VL/B2/I0,,Sliedrecht,Deltalaan,Sliedrecht-Centrum
