FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertijd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_lrl_2017.11,2017_10_16_11_00_24_509300664_RGB_lrl,509300664,2017-10-16,11:00:24,UC-E-1-30912269-f100,6.7,125,198671.799,490510.939,4792.83,-0.1024,-0.2444,0.1755,,POINT (198680.00059999898 490512.39759999886)
beeldmiddenoverzicht_lrl_2017.12,2017_10_16_11_00_37_509300665_RGB_lrl,509300665,2017-10-16,11:00:37,UC-E-1-30912269-f100,6.7,125,199913.507,490520.964,4790.719,-0.096,-0.2791,0.8191,,POINT (199921.6138000004 490522.44590000063)
beeldmiddenoverzicht_lrl_2017.13,2017_10_16_11_00_51_509300666_RGB_lrl,509300666,2017-10-16,11:00:51,UC-E-1-30912269-f100,6.7,125,201154.285,490520.628,4791.041,0.0002,-0.2163,359.8649,,POINT (201162.3740000017 490522.00560000166)
beeldmiddenoverzicht_lrl_2017.14,2017_10_16_11_01_04_509300667_RGB_lrl,509300667,2017-10-16,11:01:04,UC-E-1-30912269-f100,6.7,125,202391.895,490507.772,4790.989,0.0188,-0.1015,359.4969,,POINT (202399.65410000086 490509.04780000076)
beeldmiddenoverzicht_lrl_2017.15,2017_10_16_11_01_17_509300668_RGB_lrl,509300668,2017-10-16,11:01:17,UC-E-1-30912269-f100,6.7,125,203634.105,490501.303,4789.465,-0.2163,-0.1992,0.4236,,POINT (203643.55260000005 490502.6970000006)
beeldmiddenoverzicht_lrl_2017.16,2017_10_16_11_01_30_509300669_RGB_lrl,509300669,2017-10-16,11:01:30,UC-E-1-30912269-f100,6.7,125,204873.204,490513.718,4791.071,-0.0409,-0.2818,0.5149,,POINT (204881.28240000084 490515.0687999986)
beeldmiddenoverzicht_lrl_2017.17,2017_10_16_11_01_44_509300670_RGB_lrl,509300670,2017-10-16,11:01:44,UC-E-1-30912269-f100,6.7,125,206116.004,490520.604,4791.814,-0.1623,-0.3159,0.9202,,POINT (206124.30909999833 490522.1314999983)
beeldmiddenoverzicht_lrl_2017.18,2017_10_16_11_01_57_509300671_RGB_lrl,509300671,2017-10-16,11:01:57,UC-E-1-30912269-f100,6.7,125,207348.694,490523.574,4794.239,-0.0014,-0.2428,359.9587,,POINT (207358.12810000032 490524.9587999992)
beeldmiddenoverzicht_lrl_2017.19,2017_10_16_11_02_10_509300672_RGB_lrl,509300672,2017-10-16,11:02:10,UC-E-1-30912269-f100,6.7,125,208591.898,490509.518,4794.245,0.0743,-0.1918,359.1155,,POINT (208601.39539999887 490510.7276000008)
beeldmiddenoverzicht_lrl_2017.20,2017_10_16_11_02_24_509300673_RGB_lrl,509300673,2017-10-16,11:02:24,UC-E-1-30912269-f100,6.7,125,209837.034,490498.998,4791.53,-0.0824,-0.1514,0.427,,POINT (209846.47210000083 490500.39079999924)
beeldmiddenoverzicht_lrl_2017.21,2017_10_16_11_02_37_509300674_RGB_lrl,509300674,2017-10-16,11:02:37,UC-E-1-30912269-f100,6.7,125,211073.252,490515.658,4790.962,-0.1519,-0.1288,0.7851,,POINT (211081.38529999927 490517.06980000064)
beeldmiddenoverzicht_lrl_2017.22,2017_10_16_11_02_51_509300675_RGB_lrl,509300675,2017-10-16,11:02:51,UC-E-1-30912269-f100,6.7,125,212312.448,490516.284,4792.173,-0.0988,-0.1157,0.1384,,POINT (212320.50140000135 490517.6383999996)
beeldmiddenoverzicht_lrl_2017.23,2017_10_16_11_03_04_509300676_RGB_lrl,509300676,2017-10-16,11:03:04,UC-E-1-30912269-f100,6.7,125,213547.886,490503.384,4792.063,-0.0962,-0.1851,359.4106,,POINT (213555.8398000002 490504.564100001)
beeldmiddenoverzicht_lrl_2017.24,2017_10_16_11_03_17_509300677_RGB_lrl,509300677,2017-10-16,11:03:17,UC-E-1-30912269-f100,6.7,125,214792.528,490510.832,4791.279,-0.2263,-0.2174,1.2133,,POINT (214800.53840000182 490512.27629999816)
beeldmiddenoverzicht_lrl_2017.25,2017_10_16_11_03_31_509300678_RGB_lrl,509300678,2017-10-16,11:03:31,UC-E-1-30912269-f100,6.7,125,216030.098,490528.505,4791.26,0.1277,-0.2333,0.4259,,POINT (216038.17639999837 490529.8964000009)
beeldmiddenoverzicht_lrl_2017.26,2017_10_16_11_03_44_509300679_RGB_lrl,509300679,2017-10-16,11:03:44,UC-E-1-30912269-f100,6.7,125,217273.049,490522.149,4792.54,-0.1082,-0.1402,359.6508,,POINT (217282.44900000095 490523.4301000014)
beeldmiddenoverzicht_lrl_2017.27,2017_10_16_11_03_58_509300680_RGB_lrl,509300680,2017-10-16,11:03:58,UC-E-1-30912269-f100,6.7,125,218510.984,490506.394,4793.752,-0.3104,-0.1184,359.7451,,POINT (218520.25030000135 490507.73580000177)
beeldmiddenoverzicht_lrl_2017.28,2017_10_16_11_04_11_509300681_RGB_lrl,509300681,2017-10-16,11:04:11,UC-E-1-30912269-f100,6.7,125,219751.156,490501.544,4793.327,-0.0718,-0.1689,0.34,,POINT (219759.21880000085 490502.93879999965)
beeldmiddenoverzicht_lrl_2017.29,2017_10_16_11_04_25_509300682_RGB_lrl,509300682,2017-10-16,11:04:25,UC-E-1-30912269-f100,6.7,125,220995.245,490519.848,4793.249,0.0471,-0.1738,0.5289,,POINT (221004.56060000136 490521.2393000014)
beeldmiddenoverzicht_lrl_2017.30,2017_10_16_11_04_38_509300683_RGB_lrl,509300683,2017-10-16,11:04:38,UC-E-1-30912269-f100,6.7,125,222233.249,490511.737,4794.619,-0.0257,-0.141,359.5244,,POINT (222241.34750000015 490513.03079999983)
beeldmiddenoverzicht_lrl_2017.31,2017_10_16_11_04_52_509300684_RGB_lrl,509300684,2017-10-16,11:04:52,UC-E-1-30912269-f100,6.7,125,223473.877,490500.76,4794.72,-0.2246,-0.0997,0.276,,POINT (223478.93420000002 490502.1389000006)
beeldmiddenoverzicht_lrl_2017.32,2017_10_16_11_05_05_509300685_RGB_lrl,509300685,2017-10-16,11:05:05,UC-E-1-30912269-f100,6.7,125,224716.385,490504.056,4794.766,-0.069,-0.1784,0.3908,,POINT (224724.29949999973 490505.4662999995)
beeldmiddenoverzicht_lrl_2017.33,2017_10_16_11_05_18_509300686_RGB_lrl,509300686,2017-10-16,11:05:18,UC-E-1-30912269-f100,6.7,125,225948.669,490509.094,4795.522,-0.0362,-0.1519,0.6544,,POINT (225958.0086000003 490510.498399999)
beeldmiddenoverzicht_lrl_2017.34,2017_10_16_11_05_32_509300687_RGB_lrl,509300687,2017-10-16,11:05:32,UC-E-1-30912269-f100,6.7,125,227200.187,490515.571,4794.127,-0.1002,-0.2062,0.2784,,POINT (227207.97509999946 490516.8563000001)
beeldmiddenoverzicht_lrl_2017.35,2017_10_16_11_05_45_509300688_RGB_lrl,509300688,2017-10-16,11:05:45,UC-E-1-30912269-f100,6.7,125,228428.204,490523.298,4793.796,-0.0714,-0.2026,0.4151,,POINT (228437.50580000132 490524.6732000001)
beeldmiddenoverzicht_lrl_2017.36,2017_10_16_11_05_59_509300689_RGB_lrl,509300689,2017-10-16,11:05:59,UC-E-1-30912269-f100,6.7,125,229671.955,490517.52,4794.75,0.0145,-0.2397,0.0723,,POINT (229676.9844999984 490518.8145999983)
beeldmiddenoverzicht_lrl_2017.37,2017_10_16_11_06_12_509300690_RGB_lrl,509300690,2017-10-16,11:06:12,UC-E-1-30912269-f100,6.7,125,230912.5,490515.002,4795.256,0.0898,-0.1775,359.6174,,POINT (230920.16919999942 490516.32930000126)
beeldmiddenoverzicht_lrl_2017.38,2017_10_16_11_06_25_509300691_RGB_lrl,509300691,2017-10-16,11:06:25,UC-E-1-30912269-f100,6.7,125,232154.514,490508.478,4794.313,-0.238,-0.1587,0.5588,,POINT (232160.77329999954 490509.88809999824)
beeldmiddenoverzicht_lrl_2017.39,2017_10_16_11_06_39_509300692_RGB_lrl,509300692,2017-10-16,11:06:39,UC-E-1-30912269-f100,6.7,125,233391.698,490523.897,4793.792,0.2323,-0.1359,0.5461,,POINT (233400.83929999918 490525.33949999884)
beeldmiddenoverzicht_lrl_2017.40,2017_10_16_11_06_52_509300693_RGB_lrl,509300693,2017-10-16,11:06:52,UC-E-1-30912269-f100,6.7,125,234628.795,490508.963,4795.283,0.0384,-0.1156,359.0144,,POINT (234637.93100000173 490510.2289999984)
beeldmiddenoverzicht_lrl_2017.41,2017_10_16_11_07_06_509300694_RGB_lrl,509300694,2017-10-16,11:07:06,UC-E-1-30912269-f100,6.7,125,235868.137,490505.46,4794.059,-0.1979,-0.0992,0.2733,,POINT (235875.80150000006 490506.9037999995)
beeldmiddenoverzicht_lrl_2017.42,2017_10_16_11_07_19_509300695_RGB_lrl,509300695,2017-10-16,11:07:19,UC-E-1-30912269-f100,6.7,125,237110.124,490510.641,4793.65,-0.1436,-0.114,0.7358,,POINT (237117.9668999985 490512.19590000063)
beeldmiddenoverzicht_lrl_2017.43,2017_10_16_11_07_32_509300696_RGB_lrl,509300696,2017-10-16,11:07:32,UC-E-1-30912269-f100,6.7,125,238352.405,490517.531,4794.733,-0.0429,-0.1565,0.697,,POINT (238360.31969999894 490519.0282999985)
beeldmiddenoverzicht_lrl_2017.44,2017_10_16_11_10_34_509200697_RGB_lrl,509200697,2017-10-16,11:10:34,UC-E-1-30912269-f100,6.7,125,238353.478,494301.242,4801.01,-0.0921,0.3734,179.4219,,POINT (238346.93510000035 494302.5427000001)
beeldmiddenoverzicht_lrl_2017.45,2017_10_16_11_10_50_509200698_RGB_lrl,509200698,2017-10-16,11:10:50,UC-E-1-30912269-f100,6.7,125,237111.758,494311.135,4796.274,-0.0764,0.2386,180.175,,POINT (237106.41699999943 494312.1939999983)
beeldmiddenoverzicht_lrl_2017.46,2017_10_16_11_11_05_509200699_RGB_lrl,509200699,2017-10-16,11:11:05,UC-E-1-30912269-f100,6.7,125,235872.761,494300.051,4793.48,-0.198,0.1543,180.0119,,POINT (235867.55359999835 494300.8178000003)
beeldmiddenoverzicht_lrl_2017.47,2017_10_16_11_11_21_509200700_RGB_lrl,509200700,2017-10-16,11:11:21,UC-E-1-30912269-f100,6.7,125,234635.867,494298.353,4793.945,-0.1969,0.0933,179.832,,POINT (234629.76590000093 494299.00719999894)
beeldmiddenoverzicht_lrl_2017.48,2017_10_16_11_11_37_509200701_RGB_lrl,509200701,2017-10-16,11:11:37,UC-E-1-30912269-f100,6.7,125,233389.542,494308.977,4794.999,0.033,0.0626,180.1086,,POINT (233384.7864000015 494309.52320000157)
beeldmiddenoverzicht_lrl_2017.49,2017_10_16_11_11_52_509200702_RGB_lrl,509200702,2017-10-16,11:11:52,UC-E-1-30912269-f100,6.7,125,232153.872,494304.153,4794.638,0.0292,0.1326,180.1836,,POINT (232148.09259999916 494304.5700000003)
beeldmiddenoverzicht_lrl_2017.50,2017_10_16_11_12_08_509200703_RGB_lrl,509200703,2017-10-16,11:12:08,UC-E-1-30912269-f100,6.7,125,230914.505,494312.493,4795.179,0.0676,0.1417,179.4273,,POINT (230910.11059999838 494313.1499999985)
beeldmiddenoverzicht_lrl_2017.51,2017_10_16_11_12_23_509200704_RGB_lrl,509200704,2017-10-16,11:12:23,UC-E-1-30912269-f100,6.7,125,229672.815,494316.929,4794.657,0.2306,0.1802,180.7626,,POINT (229668.3999999985 494317.4219000004)
beeldmiddenoverzicht_lrl_2017.52,2017_10_16_11_12_39_509200705_RGB_lrl,509200705,2017-10-16,11:12:39,UC-E-1-30912269-f100,6.7,125,228436.586,494297.528,4791.903,-0.112,0.0573,180.3387,,POINT (228430.9989 494298.1453000009)
beeldmiddenoverzicht_lrl_2017.53,2017_10_16_11_12_55_509200706_RGB_lrl,509200706,2017-10-16,11:12:55,UC-E-1-30912269-f100,6.7,125,227193.249,494303.538,4792.767,-0.1298,0.1294,178.6498,,POINT (227191.32129999995 494304.2960000001)
beeldmiddenoverzicht_lrl_2017.54,2017_10_16_11_13_10_509200707_RGB_lrl,509200707,2017-10-16,11:13:10,UC-E-1-30912269-f100,6.7,125,225956.875,494309.028,4794.109,0.2293,0.1419,180.8293,,POINT (225952.4849999994 494309.6579999998)
beeldmiddenoverzicht_lrl_2017.55,2017_10_16_11_13_26_509200708_RGB_lrl,509200708,2017-10-16,11:13:26,UC-E-1-30912269-f100,6.7,125,224713.922,494311.143,4796.19,-0.0481,0.2227,180.1824,,POINT (224709.55629999936 494311.93499999866)
beeldmiddenoverzicht_lrl_2017.56,2017_10_16_11_13_42_509200709_RGB_lrl,509200709,2017-10-16,11:13:42,UC-E-1-30912269-f100,6.7,125,223471.951,494299.702,4791.944,-0.0403,0.0986,179.5264,,POINT (223468.73360000178 494300.5335999988)
beeldmiddenoverzicht_lrl_2017.57,2017_10_16_11_13_57_509200710_RGB_lrl,509200710,2017-10-16,11:13:57,UC-E-1-30912269-f100,6.7,125,222235.817,494310.793,4793.987,0.315,0.1911,181.1623,,POINT (222231.35190000013 494311.4138999991)
beeldmiddenoverzicht_lrl_2017.58,2017_10_16_11_14_13_509200711_RGB_lrl,509200711,2017-10-16,11:14:13,UC-E-1-30912269-f100,6.7,125,220997.056,494299.459,4793.047,-0.0557,0.214,180.1546,,POINT (220992.58089999855 494300.21920000017)
beeldmiddenoverzicht_lrl_2017.59,2017_10_16_11_14_28_509200712_RGB_lrl,509200712,2017-10-16,11:14:28,UC-E-1-30912269-f100,6.7,125,219750.92,494303.037,4793.662,0.0959,0.1825,180.0874,,POINT (219746.41110000014 494303.7049999982)
beeldmiddenoverzicht_lrl_2017.60,2017_10_16_11_14_44_509200713_RGB_lrl,509200713,2017-10-16,11:14:44,UC-E-1-30912269-f100,6.7,125,218514.419,494299.322,4793.743,0.1235,0.143,179.9594,,POINT (218509.86809999868 494299.9521000013)
beeldmiddenoverzicht_lrl_2017.61,2017_10_16_11_15_00_509200714_RGB_lrl,509200714,2017-10-16,11:15:00,UC-E-1-30912269-f100,6.7,125,217277.505,494318.012,4795.248,0.0009,0.1927,179.7583,,POINT (217271.96040000021 494318.6365999989)
beeldmiddenoverzicht_lrl_2017.62,2017_10_16_11_15_15_509200715_RGB_lrl,509200715,2017-10-16,11:15:15,UC-E-1-30912269-f100,6.7,125,216034.781,494304.787,4792.717,0.1489,0.1166,180.9933,,POINT (216029.0949999988 494305.3000999987)
beeldmiddenoverzicht_lrl_2017.63,2017_10_16_11_15_31_509200716_RGB_lrl,509200716,2017-10-16,11:15:31,UC-E-1-30912269-f100,6.7,125,214790.371,494300.314,4794.252,0.0627,0.1971,180.0861,,POINT (214786.0544999987 494300.95479999855)
beeldmiddenoverzicht_lrl_2017.64,2017_10_16_11_15_47_509200717_RGB_lrl,509200717,2017-10-16,11:15:47,UC-E-1-30912269-f100,6.7,125,213549.561,494302.128,4792.436,0.1346,0.139,179.7111,,POINT (213545.05629999936 494302.7338999994)
beeldmiddenoverzicht_lrl_2017.65,2017_10_16_11_16_02_509200718_RGB_lrl,509200718,2017-10-16,11:16:02,UC-E-1-30912269-f100,6.7,125,212317.557,494304.217,4794.169,0.059,0.1181,180.2287,,POINT (212313.1788999997 494304.7091999985)
beeldmiddenoverzicht_lrl_2017.66,2017_10_16_11_16_18_509200719_RGB_lrl,509200719,2017-10-16,11:16:18,UC-E-1-30912269-f100,6.7,125,211076.565,494314.509,4797.22,0.0114,0.1437,180.1344,,POINT (211072.3062000014 494315.0133000016)
beeldmiddenoverzicht_lrl_2017.67,2017_10_16_11_16_34_509200720_RGB_lrl,509200720,2017-10-16,11:16:34,UC-E-1-30912269-f100,6.7,125,209828.186,494310.166,4794.583,0.0689,0.1533,180.041,,POINT (209825.0811999999 494310.64829999954)
beeldmiddenoverzicht_lrl_2017.68,2017_10_16_11_16_49_509200721_RGB_lrl,509200721,2017-10-16,11:16:49,UC-E-1-30912269-f100,6.7,125,208596.05,494307.438,4797.095,0.1259,0.1091,180.4191,,POINT (208590.42590000108 494307.9600000009)
beeldmiddenoverzicht_lrl_2017.69,2017_10_16_11_17_05_509200722_RGB_lrl,509200722,2017-10-16,11:17:05,UC-E-1-30912269-f100,6.7,125,207351.976,494300.272,4792.649,0.0621,0.1208,179.9555,,POINT (207346.36980000138 494300.9189000018)
beeldmiddenoverzicht_lrl_2017.70,2017_10_16_11_17_20_509200723_RGB_lrl,509200723,2017-10-16,11:17:20,UC-E-1-30912269-f100,6.7,125,206115.769,494309.634,4797.646,-0.019,0.2168,179.9802,,POINT (206110.1726000011 494310.2972000018)
beeldmiddenoverzicht_lrl_2017.71,2017_10_16_11_17_36_509200724_RGB_lrl,509200724,2017-10-16,11:17:36,UC-E-1-30912269-f100,6.7,125,204877.047,494312.273,4796.242,0.155,0.2021,180.4724,,POINT (204872.69539999962 494312.96240000054)
beeldmiddenoverzicht_lrl_2017.72,2017_10_16_11_17_51_509200725_RGB_lrl,509200725,2017-10-16,11:17:51,UC-E-1-30912269-f100,6.7,125,203630.664,494300.757,4796.604,-0.1494,0.0965,179.5921,,POINT (203626.31870000064 494301.7188999988)
beeldmiddenoverzicht_lrl_2017.73,2017_10_16_11_18_07_509200726_RGB_lrl,509200726,2017-10-16,11:18:07,UC-E-1-30912269-f100,6.7,125,202391.169,494298.689,4794.994,0.0727,0.1372,179.703,,POINT (202386.7923000008 494299.6473999992)
beeldmiddenoverzicht_lrl_2017.74,2017_10_16_11_18_22_509200727_RGB_lrl,509200727,2017-10-16,11:18:22,UC-E-1-30912269-f100,6.7,125,201156.847,494309.497,4793.778,0.1825,0.1971,180.3945,,POINT (201151.3002000004 494310.3881999999)
beeldmiddenoverzicht_lrl_2017.75,2017_10_16_11_18_38_509200728_RGB_lrl,509200728,2017-10-16,11:18:38,UC-E-1-30912269-f100,6.7,125,199911.284,494305.482,4794.659,-0.0624,0.1322,179.5083,,POINT (199905.82090000063 494306.43719999865)
beeldmiddenoverzicht_lrl_2017.76,2017_10_16_11_18_54_509200729_RGB_lrl,509200729,2017-10-16,11:18:54,UC-E-1-30912269-f100,6.7,125,198667.513,494305.514,4793.768,0.17,0.2083,180.6374,,POINT (198663.03290000185 494306.2745000012)
beeldmiddenoverzicht_lrl_2017.77,2017_10_16_11_19_09_509200730_RGB_lrl,509200730,2017-10-16,11:19:09,UC-E-1-30912269-f100,6.7,125,197435.018,494299.245,4794.802,0.1583,0.1776,180.0571,,POINT (197429.28060000017 494300.0496000014)
beeldmiddenoverzicht_lrl_2017.78,2017_10_16_11_19_25_509200731_RGB_lrl,509200731,2017-10-16,11:19:25,UC-E-1-30912269-f100,6.7,125,196195.511,494294.866,4789.274,0.0462,0.0877,180.5057,,POINT (196189.8033999987 494295.6435999982)
beeldmiddenoverzicht_lrl_2017.79,2017_10_16_11_19_41_509200732_RGB_lrl,509200732,2017-10-16,11:19:41,UC-E-1-30912269-f100,6.7,125,194953.743,494300.383,4794.154,0.1432,0.1616,180.52,,POINT (194953.10590000078 494301.1413999982)
beeldmiddenoverzicht_lrl_2017.80,2017_10_16_11_19_56_509200733_RGB_lrl,509200733,2017-10-16,11:19:56,UC-E-1-30912269-f100,6.7,125,193715.77,494296.556,4793.133,0.0073,0.1138,180.0641,,POINT (193711.25360000134 494297.33989999816)
beeldmiddenoverzicht_lrl_2017.81,2017_10_16_11_20_12_509200734_RGB_lrl,509200734,2017-10-16,11:20:12,UC-E-1-30912269-f100,6.7,125,192475.523,494310.449,4796.162,0.1658,0.2314,180.1216,,POINT (192471.10649999976 494311.2226999998)
beeldmiddenoverzicht_lrl_2017.82,2017_10_16_11_20_28_509200735_RGB_lrl,509200735,2017-10-16,11:20:28,UC-E-1-30912269-f100,6.7,125,191231.461,494306.663,4793,0.2042,0.2498,180.2302,,POINT (191228.246199999 494307.3720000014)
beeldmiddenoverzicht_lrl_2017.83,2017_10_16_11_20_43_509200736_RGB_lrl,509200736,2017-10-16,11:20:43,UC-E-1-30912269-f100,6.7,125,189991.038,494306.706,4795.528,-0.0255,0.1754,180.1881,,POINT (189986.72179999948 494307.40509999916)
beeldmiddenoverzicht_lrl_2017.84,2017_10_16_11_20_59_509200737_RGB_lrl,509200737,2017-10-16,11:20:59,UC-E-1-30912269-f100,6.7,125,188752.823,494298.856,4793.716,0.069,0.1467,180.2637,,POINT (188748.65689999983 494299.54100000113)
beeldmiddenoverzicht_lrl_2017.85,2017_10_16_11_21_15_509200738_RGB_lrl,509200738,2017-10-16,11:21:15,UC-E-1-30912269-f100,6.7,125,187517.778,494304.117,4792.612,0.0834,0.113,180.2318,,POINT (187512.4098000005 494304.90729999915)
beeldmiddenoverzicht_lrl_2017.86,2017_10_16_11_21_31_509200739_RGB_lrl,509200739,2017-10-16,11:21:31,UC-E-1-30912269-f100,6.7,125,186278.185,494295.908,4790.731,0.0414,0.1527,180.3494,,POINT (186272.78830000013 494296.6539000012)
beeldmiddenoverzicht_lrl_2017.87,2017_10_16_11_24_27_509100740_RGB_lrl,509100740,2017-10-16,11:24:27,UC-E-1-30912269-f100,6.7,125,186269.602,498080.679,4785.066,-0.4168,-0.1548,359.7319,,POINT (186278.50299999863 498081.8612000011)
beeldmiddenoverzicht_lrl_2017.88,2017_10_16_11_24_41_509100741_RGB_lrl,509100741,2017-10-16,11:24:41,UC-E-1-30912269-f100,6.7,125,187513.695,498081.719,4788.078,-0.6019,-0.162,0.7802,,POINT (187520.95589999855 498083.02149999887)
beeldmiddenoverzicht_lrl_2017.89,2017_10_16_11_24_54_509100742_RGB_lrl,509100742,2017-10-16,11:24:54,UC-E-1-30912269-f100,6.7,125,188757.448,498096.995,4789.643,-0.2926,-0.2085,0.3254,,POINT (188764.74309999868 498098.3022999987)
beeldmiddenoverzicht_lrl_2017.90,2017_10_16_11_25_07_509100743_RGB_lrl,509100743,2017-10-16,11:25:07,UC-E-1-30912269-f100,6.7,125,189994.984,498102.748,4789.049,-0.4652,-0.1819,0.5095,,POINT (190003.70259999856 498104.07140000165)
beeldmiddenoverzicht_lrl_2017.91,2017_10_16_11_25_21_509100744_RGB_lrl,509100744,2017-10-16,11:25:21,UC-E-1-30912269-f100,6.7,125,191235.755,498109.403,4790.295,0.1935,-0.1516,359.7758,,POINT (191242.86169999838 498110.7104000002)
beeldmiddenoverzicht_lrl_2017.92,2017_10_16_11_25_34_509100745_RGB_lrl,509100745,2017-10-16,11:25:34,UC-E-1-30912269-f100,6.7,125,192473.934,498095.635,4791.47,-0.0722,-0.1008,359.665,,POINT (192482.65370000154 498096.96979999915)
beeldmiddenoverzicht_lrl_2017.93,2017_10_16_11_25_47_509100746_RGB_lrl,509100746,2017-10-16,11:25:47,UC-E-1-30912269-f100,6.7,125,193714.294,498092.832,4792.662,-0.1027,-0.1279,0.4062,,POINT (193721.75829999894 498094.4408)
beeldmiddenoverzicht_lrl_2017.94,2017_10_16_11_26_00_509100747_RGB_lrl,509100747,2017-10-16,11:26:00,UC-E-1-30912269-f100,6.7,125,194948.906,498095.843,4792.954,-0.0417,-0.1434,0.1169,,POINT (194956.27120000124 498097.52760000154)
beeldmiddenoverzicht_lrl_2017.95,2017_10_16_11_26_14_509100748_RGB_lrl,509100748,2017-10-16,11:26:14,UC-E-1-30912269-f100,6.7,125,196190.068,498096.645,4797.031,-0.0526,-0.1679,0.4368,,POINT (196197.8060999997 498098.4237000011)
beeldmiddenoverzicht_lrl_2017.96,2017_10_16_11_26_27_509100749_RGB_lrl,509100749,2017-10-16,11:26:27,UC-E-1-30912269-f100,6.7,125,197436.484,498106.805,4793.964,-0.023,-0.1038,0.2945,,POINT (197445.79030000046 498108.59050000086)
beeldmiddenoverzicht_lrl_2017.97,2017_10_16_11_26_40_509100750_RGB_lrl,509100750,2017-10-16,11:26:40,UC-E-1-30912269-f100,6.7,125,198670.403,498107.412,4791.593,-0.0614,-0.1327,0.0167,,POINT (198678.2300999984 498109.25510000065)
beeldmiddenoverzicht_lrl_2017.98,2017_10_16_11_26_53_509100751_RGB_lrl,509100751,2017-10-16,11:26:53,UC-E-1-30912269-f100,6.7,125,199909.299,498099.813,4791.82,-0.1509,-0.1472,359.8788,,POINT (199916.86800000072 498101.6057999991)
beeldmiddenoverzicht_lrl_2017.99,2017_10_16_11_27_07_509100752_RGB_lrl,509100752,2017-10-16,11:27:07,UC-E-1-30912269-f100,6.7,125,201161.467,498087.544,4792.062,-0.077,-0.1987,359.6809,,POINT (201169.08350000158 498089.27699999884)
beeldmiddenoverzicht_lrl_2017.100,2017_10_16_11_27_20_509100753_RGB_lrl,509100753,2017-10-16,11:27:20,UC-E-1-30912269-f100,6.7,125,202390.511,498090.266,4792.013,-0.1845,-0.2258,0.5542,,POINT (202397.99309999868 498092.064199999)
beeldmiddenoverzicht_lrl_2017.101,2017_10_16_11_27_33_509100754_RGB_lrl,509100754,2017-10-16,11:27:33,UC-E-1-30912269-f100,6.7,125,203636.02,498093.625,4792.827,0.0103,-0.1673,0.078,,POINT (203643.68890000135 498095.3244000003)
