OBJECTID;NAME;ITEM_NUMBER;TYPE_LICHTMAST;YEAR_OF_CONSTRUCTION;EIGENAAR;HOOGTE_LICHTPUNT;STATUS_LICHTMAST;DATE_MODIFIED;BEHEERDER_OMS;STRAATNAAM_LICHTMASTNR;X;Y;LONG;LAT
57879;0506;0506;Lichtmast;;Onbekend;32;Onbekend;2013-03-14;Onbekend;2e Antonie Heinsiusstraat 0506;78692.5839999989;456043.021000002;4.273815379401315;52.087384627838
57882;0507;0507;Lichtmast;;Onbekend;32;Onbekend;2013-03-14;Onbekend;2e Antonie Heinsiusstraat 0507;78685.5119999982;456027.074000001;4.273715780133393;52.08724034293112
57880;0508;0508;Lichtmast;;Onbekend;32;Onbekend;2013-03-14;Onbekend;2e Antonie Heinsiusstraat 0508;78667.2809999995;456025.568999998;4.273450160629779;52.087224304681534
57881;0509;0509;Lichtmast;;Onbekend;32;Onbekend;2013-03-14;Onbekend;2e Antonie Heinsiusstraat 0509;78657.8539999984;456008.072000001;4.2733165549125545;52.08706576542498
57829;0510;0510;Lichtmast;;Onbekend;32;Onbekend;2013-03-14;Onbekend;2e Antonie Heinsiusstraat 0510;78643.4629999995;456009.079999998;4.273106392177033;52.08707283935238
61607;0001;0001;Lichtmast;;Gemeente Den Haag;50;Onbekend;2012-06-20;Gemeente Den Haag;2e Braamstraat 0001;78442.7771000005;454455.750100002;4.270527328811402;52.07308588858271
41762;0002;0002;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;2e Braamstraat 0002;78442.4571000002;454446.173099998;4.270524810335278;52.07299977907983
58598;0003;0003;Lichtmast;;Gemeente Den Haag;50;Onbekend;2012-06-20;Gemeente Den Haag;2e Braamstraat 0003;78427.3051000014;454437.686099999;4.270305745534944;52.07292141466183
65159;0004;0004;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2018-10-15;Gemeente Den Haag;2e Braamstraat 0004;78415.677099999;454440.7031;4.270135492128963;52.07294691968809
38839;0005;0005;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2018-10-15;Gemeente Den Haag;2e Braamstraat 0005;78394.7690999992;454419.537099998;4.269835331815499;52.072753816573154
18209;0501;0501;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0501;83131.995099999;455562.0031;4.338680693748124;52.083655910296315
57708;0502;0502;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0502;83144.8240999989;455558.294100002;4.338868614542642;52.08362424324937
57709;0503;0503;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0503;83144.4741000012;455543.9681;4.338866526778531;52.08349545275562
57704;0504;0504;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0504;83155.9090999998;455542.204100002;4.3390337026188455;52.08348108388369
57706;0505;0505;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0505;83156.2259999998;455526.870999999;4.339041554644956;52.08334332930258
57705;0506;0506;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2013-06-04;Gemeente Den Haag;2e De Carpentierstraat 0506;83169.370099999;455522.735100001;4.339234160166138;52.083307866081604
88215;0507;0507;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0507;83170.3508000001;455506.490800001;4.339251886306363;52.08316200881057
54945;0508;0508;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0508;83185.2410999984;455499.766100001;4.3394705078012334;52.08310350666319
54942;0509;0509;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0509;83182.3621000014;455489.0601;4.339430765658285;52.08300692041431
54944;0510;0510;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2013-06-04;Gemeente Den Haag;2e De Carpentierstraat 0510;83195.2960000001;455485.162999999;4.33962025297046;52.082973575342734
54941;0511;0511;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0511;83194.9721000008;455470.8211;4.339618547125214;52.08284464533763
54943;0512;0512;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0512;83208.7780999988;455465.676100001;4.339821017515804;52.08280019838832
54940;0513;0513;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2013-06-04;Gemeente Den Haag;2e De Carpentierstraat 0513;83208.9811000004;455450.5891;4.339827153742501;52.08266464062058
54958;0514;0514;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0514;83220.5161000006;455448.805100001;4.339995789074578;52.08265010360171
17346;0515;0515;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-07-09;Gemeente Den Haag;2e De Carpentierstraat 0515;83221.7961000018;455432.122099999;4.340017970607995;52.08250034247604
17348;0516;0516;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-07-13;Gemeente Den Haag;2e De Carpentierstraat 0516;83236.8544999994;455425.1239;4.340239097451894;52.08243940278178
54953;0517;0517;Lichtmast;2023-02-02;Gemeente Den Haag;32;Onbekend;2012-07-13;Gemeente Den Haag;2e De Carpentierstraat 0517;83236.8121000007;455410.425099999;4.340241571092689;52.08230730185855
22457;0006;0006;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e De Riemerstraat 0006;80430.4670999982;455257.8851;4.299339738104067;52.08056564255425
18589;0007;0007;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e De Riemerstraat 0007;80436.3491000012;455276.984099999;4.299421359128057;52.08073807204847
31357;0008;0008;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e De Riemerstraat 0008;80420.7320999987;455290.116099998;4.299190696993949;52.080853982534414
63303;0009;0009;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e De Riemerstraat 0009;80416.379999999;455307.559;4.299123403248668;52.08101015084225
23778;0010;0010;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e De Riemerstraat 0010;80405.7840999998;455323.1461;4.298965441123084;52.0811488004628
63716;0011;0011;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e De Riemerstraat 0011;80393.1380000003;455338.945999999;4.298777526652838;52.08128908600688
31387;0013;0013;Lichtmast;;Gemeente Den Haag;86;In bedrijf;2012-06-20;Gemeente Den Haag;2e De Riemerstraat 0013;80372.4690999985;455374.813099999;4.298468197930484;52.081608628327444
40032;0004;0004;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2021-03-25;Gemeente Den Haag;2e Eeldepad 0004;78776.6810999997;451110.5781;4.27614334279811;52.04306989512604
20255;0005;0005;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2021-03-25;Gemeente Den Haag;2e Eeldepad 0005;78757.1171000004;451093.050099999;4.2758621314048995;52.04290968546085
78275;0006;0006;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2021-03-25;Gemeente Den Haag;2e Eeldepad 0006;78736.1816000007;451078.686799999;4.275560228206107;52.04277772670908
28071;0001;0021;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2021-05-31;Gemeente Den Haag;2e Joan Maetsuyckerstraat 0001;83300.7391000018;455730.5011;4.341106783190576;52.08519204790669
34882;0002;0023;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2021-05-31;Gemeente Den Haag;2e Joan Maetsuyckerstraat 0002;83303.7730999999;455703.7051;4.341156674855159;52.0849516300952
194460;0502;0502;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2016-09-19;Gemeente Den Haag;2e Louise de Colignystraat 0502;83053.5164999999;455349.0722;4.337580817673434;52.081732148676096
194461;0503;0503;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2016-09-19;Gemeente Den Haag;2e Louise de Colignystraat 0503;83061.6519000009;455337.849599998;4.337701851963792;52.08163235027621
194459;0504;0504;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-08-23;Gemeente Den Haag;2e Louise de Colignystraat 0504;83074.1933999993;455346.891800001;4.337882882899649;52.08171524006034
194462;0505;0505;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-08-23;Gemeente Den Haag;2e Louise de Colignystraat 0505;83084.9364;455335.507800002;4.338041986397698;52.08161432954726
194463;0506;0506;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2013-08-23;Gemeente Den Haag;2e Louise de Colignystraat 0506;83097.5260000005;455344.635000002;4.338223701594479;52.08169798893562
194464;0507;0507;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2017-03-13;Gemeente Den Haag;2e Louise de Colignystraat 0507;83107.7820000015;455333.043000001;4.3383757444479025;52.08159514547316
194465;0508;0508;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-08-23;Gemeente Den Haag;2e Louise de Colignystraat 0508;83120.625;455342.249000002;4.338561139830799;52.08167954540381
194466;0509;0509;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2016-09-19;Gemeente Den Haag;2e Louise de Colignystraat 0509;83124.3975999989;455331.3957;4.33861845580781;52.0815824985259
194456;0510;0510;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2013-08-23;Gemeente Den Haag;2e Louise de Colignystraat 0510;83140.9083000012;455340.184599999;4.338857438639162;52.08166362566382
62246;0511;0511;Lichtmast;;Gemeente Den Haag;60;Onbekend;2016-09-19;Gemeente Den Haag;2e Louise de Colignystraat 0511;83150.0344999991;455328.7194;4.338992973343801;52.08156177430722
194455;0512;0512;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2016-09-19;Gemeente Den Haag;2e Louise de Colignystraat 0512;83160.0119999982;455338.235199999;4.339136506706583;52.08164858562115
163736;0513;0513;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2016-09-19;Gemeente Den Haag;2e Louise de Colignystraat 0513;83171.0260999985;455326.906399999;4.339299549937955;52.081548204645344
61766;0001;0001;Lichtmast;;Gemeente Den Haag;60;Onbekend;2012-06-20;Gemeente Den Haag;2e Messstraat 0001;79289.9990999997;458607.8501;4.28196088462543;52.110515881158776
63613;0002;0002;Lichtmast;;Gemeente Den Haag;60;Onbekend;2012-06-20;Gemeente Den Haag;2e Messstraat 0002;79304.3011000007;458593.333099999;4.282172859241442;52.110387379113725
58758;0003;0003;Lichtmast;;Gemeente Den Haag;60;Onbekend;2012-06-20;Gemeente Den Haag;2e Messstraat 0003;79319.1900999993;458578.292100001;4.28239351672391;52.11025424797954
130787;0004;0004;Parkeermeter;;Gemeente Den Haag;60;In bedrijf;2013-04-11;Gemeente Den Haag;2e Messstraat 0004;79333.2190999985;458564.1151;4.282601428720536;52.11012876326436
59311;0005;0005;Lichtmast;;Gemeente Den Haag;60;Onbekend;2012-06-20;Gemeente Den Haag;2e Messstraat 0005;79351.9640999995;458556.176100001;4.282876787149933;52.110059981677246
61140;0006;0006;Lichtmast;;Gemeente Den Haag;60;Onbekend;2012-06-20;Gemeente Den Haag;2e Messstraat 0006;79361.7881000005;458535.147100002;4.283024843877802;52.109872344779355
40754;0007;0007;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;2e Messstraat 0007;79379.8990999982;458527.869100001;4.283290799772838;52.10980941570921
44148;0008;0008;Lichtmast;;Gemeente Den Haag;60;Onbekend;2012-06-20;Gemeente Den Haag;2e Messstraat 0008;79388.6440999992;458508.000100002;4.283422847929188;52.10963205532242
130784;0009;0009;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2013-04-11;Gemeente Den Haag;2e Messstraat 0009;79409.4426000007;458497.874699999;4.283728658985975;52.109543903966866
43557;0010;0010;Lichtmast;;Gemeente Den Haag;60;Onbekend;2012-06-20;Gemeente Den Haag;2e Messstraat 0010;79417.1011000015;458479.3211;4.283844554860728;52.10937821567879
38882;0011;0011;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;2e Messstraat 0011;79435.256099999;458470.450100001;4.2841115022222915;52.10930097502834
35961;0012;0012;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;2e Messstraat 0012;79441.7540999986;458447.960099999;4.284211331246386;52.10909975284228
43737;0013;0013;Lichtmast;;Gemeente Den Haag;60;Onbekend;2012-06-20;Gemeente Den Haag;2e Messstraat 0013;79454.9741000012;458425.566100001;4.284409247356666;52.10890031114436
35088;0014;0014;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;2e Messstraat 0014;79475.2760999985;458406.188099999;4.284709856189204;52.10872893958465
170457;0001;0001;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2017-03-13;Gemeente Den Haag;2e Schuytstraat 0001;79503.8559999988;455517.969999999;4.285766616021504;52.082777386102414
63602;0002;0002;Lichtmast;;Gemeente Den Haag;32;Onbekend;2017-03-13;Gemeente Den Haag;2e Schuytstraat 0002;79489.2410000004;455506.383000001;4.28555599580367;52.08267126444462
58750;0003;0003;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0003;79468.7630000003;455510.802999999;4.285256310802526;52.08270819253858
65306;0004;0004;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0004;79455.506000001;455499.631999999;4.285065408702471;52.08260599371334
59318;0005;0005;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0005;79435.6600000002;455504.208000001;4.2847749079716095;52.08264440873284
61151;0006;0006;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0006;79420.745000001;455492.719000001;4.284559893037217;52.08253912505428
42886;0007;0007;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0007;79402.1770000011;455497.493000001;4.284287990189744;52.08257949267961
44153;0008;0008;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0008;79385.7939999998;455485.666999999;4.284051638250634;52.082470979134456
64602;0009;0009;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0009;79366.4389999993;455490.469999999;4.283768249254982;52.08251149870075
11139;0010;0010;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0010;79351.3680999987;455479.122099999;4.283550931999819;52.08240745991277
59522;0011;0011;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0011;79332.3969999999;455484.480000001;4.283273019679743;52.08245301744694
66379;0012;0012;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0012;79316.1970000006;455474.844999999;4.2830388541352;52.082364216702835
66005;0014;0014;Lichtmast;;Gemeente Den Haag;32;Onbekend;2017-03-13;Gemeente Den Haag;2e Schuytstraat 0014;79281.9549999982;455476.859999999;4.282538933067263;52.08237764340693
64968;0015;0015;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0015;79272.2520000003;455486.978;4.282395153321112;52.08246724367444
42007;0016;0016;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2017-03-13;Gemeente Den Haag;2e Schuytstraat 0016;79250.574000001;455483.734999999;4.282079664777452;52.08243513464888
27424;0017;0017;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2017-03-13;Gemeente Den Haag;2e Schuytstraat 0017;79235.5359999985;455496.48;4.281857480787701;52.082547612379365
59683;0018;0018;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0018;79215.6700000018;455493.686000001;4.2815683232990684;52.08251978493959
39323;0001;0001;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0001;80411.9530999996;454326.208099999;4.299273337350696;52.072190420967544
18845;0003;0003;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0003;80388.8121000007;454314.491099998;4.298938425802289;52.07208200659525
63366;0004;0004;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0004;80396.9041000009;454299.230099998;4.299059769506797;52.07194595004464
38813;0005;0005;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0005;80363.5381000005;454299.527100001;4.298573119816889;52.07194412392569
40036;0006;0006;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0006;80369.0181000009;454282.601100002;4.298656736977467;52.07179275289645
9869;0007;0007;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0007;80340.5130999982;454285.870099999;4.298240327823605;52.07181828894345
24817;0008;0008;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0008;80344.8101000004;454268.1721;4.298306862848044;52.0716598209413
32072;0009;0009;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0009;80317.1691000015;454272.009100001;4.297902930313373;52.0716905767179
12872;0010;0010;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0010;80320.4200999998;454253.614100002;4.297954364900728;52.071525704122685
21479;0011;0011;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0011;80294.313099999;454258.4791;4.297572578851312;52.07156590395707
36171;0012;0012;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0012;80298.5480999984;454240.5931;4.297638252850833;52.071405738463966
12067;0013;0013;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0013;80270.7410999984;454244.066100001;4.297231981071134;52.071433198387815
35321;0014;0014;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0014;80270.302099999;454223.8561;4.297230003836991;52.07125151732899
32895;0015;0015;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0015;80246.9620999992;454229.7641;4.2968883423184785;52.07130146142676
35689;0016;0016;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0016;80246.9921000004;454209.735100001;4.296893166257242;52.07112147025731
39504;0017;0017;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0017;80223.3000999987;454214.1241;4.296546704924627;52.07115771501774
59608;0018;0018;Lichtmast;;Gemeente Den Haag;50;Onbekend;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0018;80221.7641000003;454194.747099999;4.296528550516895;52.070983371793055
64667;0019;0019;Lichtmast;;Gemeente Den Haag;50;Onbekend;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0019;80197.1490999982;454200.282099999;4.296168378769854;52.071029789624575
28501;0020;0020;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0020;80198.0001000017;454180.3651;4.296185153571201;52.07085091587369
28078;0021;0021;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0021;80171.6020999998;454185.625100002;4.2957990415223355;52.0708946204349
22145;0022;0022;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0022;80173.2930999994;454165.8411;4.29582803817422;52.070717055449705
40191;0023;0023;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0023;80149.495099999;454171.816100001;4.295479685567626;52.070767535711525
13655;0024;0024;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0024;80149.1680999994;454151.632100001;4.295479343031063;52.07058610341452
34614;0025;0025;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0025;80124.6730999984;454156.974100001;4.295120965693533;52.070630799830205
8794;0026;0026;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0026;80123.8541000001;454136.698100001;4.2951134700770295;52.07044847424497
40345;0027;0027;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0027;80100.2331000008;454143.083099999;4.2947676099576535;52.07050266089162
10510;0028;0028;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0028;80100.4191000015;454122.860100001;4.294774759788746;52.07032094748006
5249;0029;0029;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0029;80085.2780999988;454133.974100001;4.294551523870417;52.07041877834326
10678;0030;0030;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0030;80081.0991000012;454111.300099999;4.294495559120815;52.0702144481015
3758;0031;0031;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;'s-Gravenzandelaan 0031;80068.0910999998;454123.662099998;4.294303154071111;52.07032378242747
60559;0032;0032;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2022-11-08;Gemeente Den Haag;'s-Gravenzandelaan 0032;80061.4371999987;454096.9034;4.2942119967399535;52.070082409163604
2011;0033;0033;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2022-11-08;Gemeente Den Haag;'s-Gravenzandelaan 0033;80051.3601999991;454113.360399999;4.294061434224597;52.070228940268166
15088;0001;0001;Lichtmast;2023-02-01;Gemeente Den Haag;60;In bedrijf;2014-09-19;Gemeente Den Haag;'t Hoenstraat 0001;81082.5480000004;456878.281;4.3084998433234105;52.09521513981279
6109;0002;0002;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2014-09-19;Gemeente Den Haag;'t Hoenstraat 0002;81099.1180000007;456896.030999999;4.308737766412038;52.09537686676131
19322;0003;0003;Lichtmast;2023-02-01;Gemeente Den Haag;60;In bedrijf;2014-09-19;Gemeente Den Haag;'t Hoenstraat 0003;81120.7980999984;456898.875100002;4.309053482957927;52.09540532011929
65164;0004;0004;Lichtmast;2023-02-01;Gemeente Den Haag;60;Onbekend;2014-09-19;Gemeente Den Haag;'t Hoenstraat 0004;81136.6030000001;456916.438000001;4.3092802860320365;52.09556526243596
20733;0005;0005;Lichtmast;2023-02-01;Gemeente Den Haag;60;In bedrijf;2014-09-19;Gemeente Den Haag;'t Hoenstraat 0005;81158.1959999986;456919.125;4.309594767415749;52.09559229090966
4256;0006;0006;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2014-09-19;Gemeente Den Haag;'t Hoenstraat 0006;81171.5789999999;456934.844000001;4.309786634623427;52.095735338520534
9723;0007;0007;Lichtmast;2023-02-01;Gemeente Den Haag;60;In bedrijf;2014-09-19;Gemeente Den Haag;'t Hoenstraat 0007;81195.3680000007;456939.094000001;4.310132821106037;52.095776704726944
1550;0008;0008;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2014-09-19;Gemeente Den Haag;'t Hoenstraat 0008;81208.5560000017;456954.905999999;4.310321825430357;52.09592056123271
31937;0009;0009;Lichtmast;2023-02-01;Gemeente Den Haag;60;In bedrijf;2014-09-19;Gemeente Den Haag;'t Hoenstraat 0009;81229.1730000004;456957.281;4.310622136540317;52.095944652991534
11269;0010;0010;Lichtmast;2023-02-01;Gemeente Den Haag;60;In bedrijf;2014-09-19;Gemeente Den Haag;'t Hoenstraat 0010;81247.0709999986;456975.75;4.310879292730272;52.096113014085226
21381;0011;0011;Lichtmast;2023-02-01;Gemeente Den Haag;60;In bedrijf;2014-09-19;Gemeente Den Haag;'t Hoenstraat 0011;81269.3599999994;456979.030999999;4.311203805957581;52.096145469135095
36094;0012;0012;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2014-09-19;Gemeente Den Haag;'t Hoenstraat 0012;81289.2349999994;456989.75;4.311491488180072;52.096244445104624
4720;0001;0001;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2017-03-09;Gemeente Den Haag;1e Braamstraat 0001;78361.8159999996;454484.649999999;4.269340142582107;52.073334405290574
37092;0002;0002;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;1e Braamstraat 0002;78353.620099999;454471.168099999;4.269223644679565;52.07321211389347
40425;0003;0003;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2017-03-09;Gemeente Den Haag;1e Braamstraat 0003;78335.4230000004;454469.999000002;4.268958529056654;52.07319908903758
7347;0004;0004;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;1e Braamstraat 0004;78326.6081000008;454456.1481;4.268833088259809;52.073073395496
2921;0005;0005;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;1e Braamstraat 0005;78309.1941;454455.397100002;4.268579299964843;52.073064235519624
36881;0006;0006;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;1e Braamstraat 0006;78300.4001000002;454441.439100001;4.268454189474497;52.07293758199891
421;0007;0007;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2017-03-09;Gemeente Den Haag;1e Braamstraat 0007;78282.0480000004;454440.486000001;4.268186766727781;52.07292647506418
25464;0001;0001;Lichtmast;;Gemeente Den Haag;33;In bedrijf;2012-06-20;Gemeente Den Haag;1e De Riemerstraat 0001;80533.5430999994;455115.1151;4.300874373218605;52.079296478767326
14550;0002;0002;Lichtmast;;Gemeente Den Haag;33;In bedrijf;2014-02-26;Gemeente Den Haag;1e De Riemerstraat 0002;80529.9880999997;455134.903099999;4.300818202134444;52.07947383007012
14326;0003;0003;Lichtmast;;Gemeente Den Haag;33;In bedrijf;2012-06-20;Gemeente Den Haag;1e De Riemerstraat 0003;80512.996100001;455145.930100001;4.300567954300341;52.079570641327614
33036;0004;0004;Lichtmast;;Gemeente Den Haag;33;In bedrijf;2012-06-20;Gemeente Den Haag;1e De Riemerstraat 0004;80507.2080999985;455169.840100002;4.300478311562874;52.0797847353707
