FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,shape_le_1,se_anno_cad_data,gdb_geomattr_data,shape
trend_2016_25.11,200160,2,160,806,2169.93,1363.93,15.93,-,- - - - - -,1,1196.49989142,1196.49989142,,,"POLYGON ((204253.76309999824 609546.2857999988, 203931.5720999986 609312.2003000006, 203814.01509999856 609474.003800001, 204136.2060999982 609708.0890999995, 204253.76309999824 609546.2857999988))"
trend_2016_25.12,200180,2,180,791,2003.92,1212.92,5.96,-,- - - - - -,1,698.00007986,698.00007986,,,"POLYGON ((204134.76309999824 609709.2861000001, 204014.21950000152 609621.7060999982, 203896.6625000015 609783.5095000006, 204017.2060999982 609871.0894999988, 204134.76309999824 609709.2861000001))"
trend_2016_25.13,200200,2,200,732,1855.58,1123.58,9.72,-,- - - - - -,1,885.99997708,885.99997708,,,"POLYGON ((204017.76289999858 609871.2859000005, 203821.17179999873 609728.4541000016, 203703.6147999987 609890.2575000003, 203900.20580000058 610033.0892999992, 204017.76289999858 609871.2859000005))"
trend_2016_25.14,200201,2,201,723,1509.52,786.52,2.8,-,- - - - - -,1,539.99971424,539.99971424,,,"POLYGON ((203931.9941000007 609982.2052999996, 203870.18780000135 609949.3423000015, 203776.29349999875 610125.9318999983, 203838.09980000183 610158.7947999984, 203931.9941000007 609982.2052999996))"
trend_2016_25.15,200202,2,202,580,1420.15,840.15,5.65,-,- - - - - -,1,682.49996223,682.49996223,,,"POLYGON ((203870.25879999995 610088.2670999989, 203738.3905000016 610037.6475000009, 203666.7168999985 610224.3638000004, 203798.58509999886 610274.9831000008, 203870.25879999995 610088.2670999989))"
trend_2016_25.16,200203,2,203,510,1345.84,835.84,5.49,-,- - - - - -,1,674.49982775,674.49982775,,,"POLYGON ((203816.12029999867 610217.625500001, 203682.38809999824 610186.7509000003, 203637.39790000021 610381.6248999983, 203771.13010000065 610412.499499999, 203816.12029999867 610217.625500001))"
trend_2016_25.17,200204,2,204,480,1304.95,824.95,6.5,-,- - - - - -,1,724.99989468,724.99989468,,,"POLYGON ((203780.52809999883 610353.2555, 203618.64649999887 610339.0927999988, 203601.2153000012 610538.3315000013, 203763.09690000117 610552.4945, 203780.52809999883 610353.2555))"
trend_2016_25.18,200205,2,205,460,1286.18,826.18,8.19,-,- - - - - -,1,809.50020318,809.50020318,,,"POLYGON ((203764.14130000025 610492.4494999982, 203559.67190000042 610503.1653000005, 203570.13910000026 610702.8913000003, 203774.6085000001 610692.1755000018, 203764.14130000025 610492.4494999982))"
trend_2016_25.19,200206,2,206,450,1284.03,834.03,8.39,-,- - - - - -,1,819.50026454,819.50026454,,,"POLYGON ((203765.82290000096 610615.1444999985, 203559.25930000097 610651.5670999996, 203593.98910000175 610848.5287999995, 203800.55249999836 610812.1061000004, 203765.82290000096 610615.1444999985))"
trend_2016_25.20,200220,2,220,440,1281.46,841.46,5.59,-,- - - - - -,1,679.50023786,679.50023786,,,"POLYGON ((203800.82279999927 610817.1442999989, 203663.19579999894 610841.4118000008, 203697.92550000176 611038.373300001, 203835.5522999987 611014.1059000008, 203800.82279999927 610817.1442999989))"
trend_2016_25.21,200240,2,240,420,1344.69,924.69,10.52,-,- - - - - -,1,926.00000684,926.00000684,,,"POLYGON ((203834.82290000096 611015.1444999985, 203575.81850000098 611060.8139000013, 203610.54809999838 611257.7754999995, 203869.55249999836 611212.1061000004, 203834.82290000096 611015.1444999985))"
trend_2016_25.22,200260,2,260,380,1315.11,935.11,-2,>2026,- - - - - -,3,500.00010421,500.00010421,,,"POLYGON ((203903.55249999836 611409.1057999991, 203952.79289999977 611400.4233000018, 203918.06329999864 611203.4618000016, 203868.82290000096 611212.1440999992, 203903.55249999836 611409.1057999991))"
trend_2016_25.23,200280,2,280,340,1276.32,936.32,4.01,-,- - - - - -,1,600.50012277,600.50012277,,,"POLYGON ((203902.82279999927 611407.1444999985, 203804.09580000117 611424.5527999997, 203838.8253000006 611621.5142999999, 203937.5522999987 611604.1061000004, 203902.82279999927 611407.1444999985))"
trend_2016_25.24,200300,2,300,280,1137.12,857.12,-3.79,>2026,- - - - - -,3,589.4996157,589.4996157,,,"POLYGON ((203971.5522999987 611801.1057999991, 204064.86279999837 611784.6524999999, 204030.13309999928 611587.6911000013, 203936.82279999927 611604.1440999992, 203971.5522999987 611801.1057999991))"
trend_2016_25.25,200301,2,301,280,960.99,680.99,-12.96,>2026,- - - - - -,3,1048.00021208,1048.00021208,,,"POLYGON ((204026.04129999876 611949.1145000011, 204332.38929999992 611843.6303000003, 204267.27580000088 611654.5265000015, 203960.9277999997 611760.0108000003, 204026.04129999876 611949.1145000011))"
trend_2016_25.26,200302,2,302,280,813.43,533.43,-20.1,>2026,- - - - - -,3,1404.9998784,1404.9998784,,,"POLYGON ((204102.99390000105 612086.7947999984, 204546.6750999987 611850.8852999993, 204452.78079999983 611674.2958999984, 204009.09950000048 611910.2052999996, 204102.99390000105 612086.7947999984))"
trend_2016_25.27,200303,2,303,280,699.37,419.37,-28.45,>2026,- - - - - -,3,1822.49989489,1822.49989489,,,"POLYGON ((204224.79129999876 612236.0273000002, 204777.5362999998 611788.4230999984, 204651.67229999974 611632.993900001, 204098.9272999987 612080.5980999991, 204224.79129999876 612236.0273000002))"
trend_2016_25.28,200304,2,304,280,685.23,405.23,-20.52,>2026,- - - - - -,3,1425.99989344,1425.99989344,,,"POLYGON ((204372.82310000062 612359.3414999992, 204702.57330000028 611966.3608000018, 204549.3643000014 611837.8033000007, 204219.6143000014 612230.7839000002, 204372.82310000062 612359.3414999992))"
trend_2016_25.29,200320,2,320,290,660.67,370.67,-23.89,>2026,- - - - - -,3,1594.50002881,1594.50002881,,,"POLYGON ((204522.82349999994 612486.3418000005, 204906.72830000147 612028.8214999996, 204753.51929999888 611900.2641000003, 204369.61450000107 612357.7840999998, 204522.82349999994 612486.3418000005))"
trend_2016_25.30,300201,3,201,160,143.19,-16.81,-7.87,-,- - - - - -,4,793.5000065,793.5000065,,,"POLYGON ((169121.45589999855 607350.9750999995, 169314.59109999985 607313.4334999993, 169276.42929999903 607117.1081000008, 169083.29410000145 607154.6497999988, 169121.45589999855 607350.9750999995))"
trend_2016_25.31,300202,3,202,170,150.73,-19.27,-7.98,-,- - - - - -,4,799.00012286,799.00012286,,,"POLYGON ((169194.27309999987 607529.3434999995, 169379.2463000007 607454.6094999984, 169304.3249000013 607269.1728000008, 169119.35179999843 607343.9068000019, 169194.27309999987 607529.3434999995))"
trend_2016_25.32,300203,3,203,190,155.44,-34.56,-9.52,-,- - - - - -,4,876.00000061,876.00000061,,,"POLYGON ((169278.3322999999 607662.7795000002, 169482.33810000122 607540.2003000006, 169379.33049999923 607368.7668999992, 169175.3247999996 607491.3458999991, 169278.3322999999 607662.7795000002))"
trend_2016_25.33,300204,3,204,210,169.78,-40.22,-9.41,-,- - - - - -,4,870.50035226,870.50035226,,,"POLYGON ((169382.23189999908 607781.4173000008, 169562.4439000003 607630.2014999986, 169433.8863000013 607476.9924999997, 169253.67430000007 607628.2082999982, 169382.23189999908 607781.4173000008))"
trend_2016_25.34,300220,3,220,360,277.35,-82.65,-5.45,-,- - - - - -,4,672.50003349,672.50003349,,,"POLYGON ((169526.9028000012 607947.5337999985, 169629.73189999908 607858.1455000006, 169498.52010000125 607707.2038000003, 169395.69090000167 607796.5918000005, 169526.9028000012 607947.5337999985))"
trend_2016_25.35,300240,3,240,440,321.89,-118.11,-5.13,-,- - - - - -,4,656.50006413,656.50006413,,,"POLYGON ((169656.90309999883 608100.5337999985, 169753.69449999928 608016.3940999992, 169622.48279999942 607865.4521000013, 169525.691300001 607949.5918000005, 169656.90309999883 608100.5337999985))"
trend_2016_25.36,300260,3,260,450,320.84,-129.16,-15.22,-,- - - - - -,4,1160.99998757,1160.99998757,,,"POLYGON ((169787.90289999917 608252.5337999985, 170075.0698999986 608002.9030999988, 169943.85810000077 607851.9613000005, 169656.69110000134 608101.5918000005, 169787.90289999917 608252.5337999985))"
trend_2016_25.37,300280,3,280,450,282.64,-167.36,-27,-,- - - - - -,4,1750.00010308,1750.00010308,,,"POLYGON ((169919.90309999883 608406.5335000008, 170429.33210000023 607963.693500001, 170298.12029999867 607812.7518000007, 169788.691300001 608255.5914999992, 169919.90309999883 608406.5335000008))"
trend_2016_25.38,300300,3,300,455,239.68,-215.32,-37.9,-,- - - - - -,4,1899.99996496,1899.99996496,,,"POLYGON ((170049.77230000123 608555.4395000003, 170607.13109999895 608053.5918000005, 170473.30490000173 607904.9627999999, 169915.94629999995 608406.8104999997, 170049.77230000123 608555.4395000003))"
trend_2016_25.39,300301,3,301,460,241.17,-218.83,-37.31,-,- - - - - -,4,1899.99986521,1899.99986521,,,"POLYGON ((170131.18980000168 608622.0381000005, 170633.0375000015 608064.679299999, 170484.40879999846 607930.8533000015, 169982.56080000103 608488.2118999995, 170131.18980000168 608622.0381000005))"
trend_2016_25.40,300302,3,302,465,247.95,-217.05,-33.43,-,- - - - - -,4,1900.00001927,1900.00001927,,,"POLYGON ((170249.71649999917 608696.9818999991, 170669.1110999994 608075.2038000003, 170503.30380000174 607963.3651, 170083.90890000015 608585.1433000006, 170249.71649999917 608696.9818999991))"
trend_2016_25.41,300303,3,303,475,261.12,-213.88,-31.05,-,- - - - - -,4,1900.0003709,1900.0003709,,,"POLYGON ((170394.00580000132 608760.5744999982, 170710.96950000152 608080.8438000008, 170529.70789999887 607996.3198999986, 170212.7441000007 608676.0509000011, 170394.00580000132 608760.5744999982))"
trend_2016_25.42,300304,3,304,480,270.63,-209.37,-30.54,-,- - - - - -,4,1899.99950905,1899.99950905,,,"POLYGON ((170494.98910000175 608790.0568999983, 170739.16530000046 608080.9180999994, 170550.06179999933 608015.8044999987, 170305.88549999893 608724.9433000013, 170494.98910000175 608790.0568999983))"
trend_2016_25.43,300320,3,320,560,321.91,-238.09,-47.33,-,- - - - - -,4,1900.0002394,1900.0002394,,,"POLYGON ((170663.9897999987 608847.0568999983, 170908.16589999944 608137.9178999998, 170719.06210000068 608072.804299999, 170474.88589999825 608781.9433000013, 170663.9897999987 608847.0568999983))"
trend_2016_25.44,300340,3,340,620,378.11,-241.89,-51.43,-,- - - - - -,4,1899.9998515,1899.9998515,,,"POLYGON ((170836.9893000014 608906.0568000004, 171081.16530000046 608196.9178000018, 170892.06179999933 608131.8040999994, 170647.88580000028 608840.9431000017, 170836.9893000014 608906.0568000004))"
trend_2016_25.45,300360,3,360,660,441.55,-218.45,-49.63,-,- - - - - -,4,1899.99976235,1899.99976235,,,"POLYGON ((171043.09010000154 608972.9644999988, 171274.85289999843 608259.6721000001, 171084.64180000126 608197.8687999994, 170852.87889999896 608911.1611000001, 171043.09010000154 608972.9644999988))"
trend_2016_25.46,300380,3,380,670,514.13,-155.87,-42.66,-,- - - - - -,4,1900.00028105,1900.00028105,,,"POLYGON ((171233.98950000107 609040.0568000004, 171478.16580000147 608330.9178999998, 171289.06190000102 608265.8040999994, 171044.88580000028 608974.9431000017, 171233.98950000107 609040.0568000004))"
trend_2016_25.47,300400,3,400,670,599.24,-70.76,-37.62,-,- - - - - -,4,1899.99977392,1899.99977392,,,"POLYGON ((171444.9893000014 609111.0568999983, 171689.16530000046 608401.9178999998, 171500.06179999933 608336.804299999, 171255.88580000028 609045.9433000013, 171444.9893000014 609111.0568999983))"
trend_2016_25.48,300401,3,401,670,661.32,-8.68,-28.67,-,- - - - - -,4,1833.49993348,1833.49993348,,,"POLYGON ((171583.35049999878 609133.7060999982, 171720.11290000007 608430.1248999983, 171523.7875000015 608391.9631000012, 171387.0251000002 609095.5443000011, 171583.35049999878 609133.7060999982))"
trend_2016_25.49,300402,3,402,675,724.86,49.86,-28.8,2017,- - - - - -,3,1839.99979265,1839.99979265,,,"POLYGON ((171706.00649999827 609137.5383000001, 171756.23110000044 608419.2923000008, 171556.7184999995 608405.3409000002, 171506.49379999936 609123.5870999992, 171706.00649999827 609137.5383000001))"
trend_2016_25.50,300420,3,420,725,887.7,162.7,-21.79,2023,- - - - - -,3,1489.49997425,1489.49997425,,,"POLYGON ((171904.00679999962 609149.5381000005, 171942.00649999827 608606.1151, 171742.49379999936 608592.1638999991, 171704.49390000105 609135.5868999995, 171904.00679999962 609149.5381000005))"
trend_2016_25.51,300440,3,440,770,1057.92,287.92,-10.39,>2026,- - - - - -,3,919.49990797,919.49990797,,,"POLYGON ((172104.00679999962 609161.5383000001, 172122.12590000033 608902.4211000018, 171922.61309999973 608888.4699000008, 171904.49390000105 609147.5870999992, 172104.00679999962 609161.5383000001))"
trend_2016_25.52,300460,3,460,810,1197.61,387.61,0.26,-,- - - - - -,1,412.99998518,412.99998518,,,"POLYGON ((172103.49390000105 609158.5868999995, 172103.04050000012 609165.0711000003, 172302.55330000073 609179.0223000012, 172303.00679999962 609172.5381000005, 172103.49390000105 609158.5868999995))"
trend_2016_25.53,300480,3,480,850,1322.4,472.4,13.49,-,- - - - - -,1,1074.49986873,1074.49986873,,,"POLYGON ((172304.49390000105 609170.5872999988, 172280.9684999995 609507.0157999992, 172480.4813000001 609520.9668999985, 172504.00679999962 609184.5384999998, 172304.49390000105 609170.5872999988))"
trend_2016_25.54,300500,3,500,830,1406.15,576.15,23.96,-,- - - - - -,1,1598.00007444,1598.00007444,,,"POLYGON ((172539.15480000153 609187.8850999996, 172518.2498999983 609786.5201000012, 172718.12810000032 609793.5001000017, 172739.03290000185 609194.8649000004, 172539.15480000153 609187.8850999996))"
trend_2016_25.55,300520,3,520,790,1465.74,675.74,33.4,-,- - - - - -,1,1900,1900,,,"POLYGON ((172785.00030000135 609193.0001000017, 172785.00030000135 609943.0001000017, 172985.00030000135 609943.0001000017, 172985.00030000135 609193.0001000017, 172785.00030000135 609193.0001000017))"
trend_2016_25.56,300540,3,540,780,1468.84,688.84,37.85,-,- - - - - -,1,1900,1900,,,"POLYGON ((172981.9998999983 609193.0001000017, 172981.9998999983 609943.0001000017, 173181.9998999983 609943.0001000017, 173181.9998999983 609193.0001000017, 172981.9998999983 609193.0001000017))"
trend_2016_25.57,300560,3,560,680,1414.78,734.78,38.24,-,- - - - - -,1,1900,1900,,,"POLYGON ((173177.00030000135 609193.0001000017, 173177.00030000135 609943.0001000017, 173377.00030000135 609943.0001000017, 173377.00030000135 609193.0001000017, 173177.00030000135 609193.0001000017))"
trend_2016_25.58,300580,3,580,650,1304.14,654.14,33.97,-,- - - - - -,1,1900,1900,,,"POLYGON ((173378.00030000135 609193.0001000017, 173378.00030000135 609943.0001000017, 173578.00030000135 609943.0001000017, 173578.00030000135 609193.0001000017, 173378.00030000135 609193.0001000017))"
trend_2016_25.59,300600,3,600,575,1161.16,586.16,21.28,-,- - - - - -,1,1464.00020394,1464.00020394,,,"POLYGON ((173558.56210000068 609191.129900001, 173549.2773000002 609723.0489000008, 173749.24689999968 609726.5395000018, 173758.53180000186 609194.6204999983, 173558.56210000068 609191.129900001))"
trend_2016_25.60,300620,3,620,540,970.8,430.8,4.03,-,- - - - - -,1,601.50008512,601.50008512,,,"POLYGON ((173743.15450000018 609194.8850999996, 173739.63850000128 609295.5738999993, 173939.5164999999 609302.5538000017, 173943.03280000016 609201.8651, 173743.15450000018 609194.8850999996))"
trend_2016_25.61,300640,3,640,475,1119.97,644.97,29.72,-,- - - - - -,1,1885.99984339,1885.99984339,,,"POLYGON ((173943.15450000018 609200.8852999993, 173917.22430000082 609943.4327999987, 174117.1024999991 609950.4125000015, 174143.03280000016 609207.8652999997, 173943.15450000018 609200.8852999993))"
trend_2016_25.62,300660,3,660,425,987.19,562.19,17.76,-,- - - - - -,1,1288.0002458,1288.0002458,,,"POLYGON ((174143.15450000018 609206.8849, 174127.65909999982 609650.6145000011, 174327.53730000183 609657.5943000019, 174343.03280000016 609213.8647999987, 174143.15450000018 609206.8849))"
trend_2016_25.63,300680,3,680,400,832.32,432.32,3.83,-,- - - - - -,1,591.50015563,591.50015563,,,"POLYGON ((174343.15450000018 609212.8849, 174339.81289999932 609308.5767999999, 174539.69110000134 609315.556499999, 174543.03280000016 609219.8649000004, 174343.15450000018 609212.8849))"
trend_2016_25.64,300700,3,700,350,721.47,371.47,-4.94,>2026,- - - - - -,3,646.99991891,646.99991891,,,"POLYGON ((174743.03280000016 609225.8651, 174747.3429000005 609102.440299999, 174547.4648000002 609095.4604999982, 174543.15450000018 609218.8850999996, 174743.03280000016 609225.8651))"
trend_2016_25.65,300720,3,720,325,596.34,271.34,-16.25,>2026,- - - - - -,3,1212.49985319,1212.49985319,,,"POLYGON ((174913.00649999827 609241.5383000001, 174941.3451000005 608836.2780999988, 174741.8322999999 608822.3267999999, 174713.49379999936 609227.5870999992, 174913.00649999827 609241.5383000001))"
trend_2016_25.66,300740,3,740,275,500.96,225.96,-24.59,2025,- - - - - -,3,1629.49995727,1629.49995727,,,"POLYGON ((175113.00649999827 609255.5381000005, 175155.88929999992 608642.2855000012, 174956.3764999993 608628.3343000002, 174913.49379999936 609241.5868000016, 175113.00649999827 609255.5381000005))"
trend_2016_25.67,300760,3,760,225,429.8,204.8,-31.13,2022,- - - - - -,3,1899.99993865,1899.99993865,,,"POLYGON ((175312.00679999962 609268.5381000005, 175364.32409999892 608520.3651, 175164.8112999983 608506.4138999991, 175112.49390000105 609254.5868999995, 175312.00679999962 609268.5381000005))"
trend_2016_25.68,300780,3,780,200,407.76,207.76,-29.52,2023,- - - - - -,3,1875.99981451,1875.99981451,,,"POLYGON ((175512.00679999962 609282.5383000001, 175563.48690000176 608546.3361000009, 175363.97410000116 608532.3849, 175312.49390000105 609268.5870999992, 175512.00679999962 609282.5383000001))"
trend_2016_25.69,300800,3,800,150,395.91,245.91,-26.6,2025,- - - - - -,3,1730.00034688,1730.00034688,,,"POLYGON ((175728.51929999888 609294.8588999994, 175763.32279999927 608630.7701000012, 175563.59679999948 608620.3031000011, 175528.7932999991 609284.3918000013, 175728.51929999888 609294.8588999994))"
trend_2016_25.70,300820,3,820,130,423.07,293.07,-20.39,>2026,- - - - - -,3,1419.50025201,1419.50025201,,,"POLYGON ((175960.53189999983 609295.620099999, 175969.42830000073 608785.9477999993, 175769.4587999992 608782.4572999999, 175760.56230000034 609292.1297999993, 175960.53189999983 609295.620099999))"
trend_2016_25.71,300840,3,840,100,403.36,303.36,-17.45,>2026,- - - - - -,3,1272.49984147,1272.49984147,,,"POLYGON ((176160.53189999983 609298.6204999983, 176168.14550000057 608862.436900001, 175968.17610000074 608858.9464999996, 175960.56230000034 609295.129900001, 176160.53189999983 609298.6204999983))"
trend_2016_25.72,300860,3,860,80,399.8,319.8,-12.25,>2026,- - - - - -,3,1012.50021322,1012.50021322,,,"POLYGON ((176361.53189999983 609301.6202999987, 176366.87680000067 608995.4169000015, 176166.9070999995 608991.9265000001, 176161.56230000034 609298.129900001, 176361.53189999983 609301.6202999987))"
trend_2016_25.73,300880,3,880,60,383.46,323.46,-9.41,>2026,- - - - - -,3,870.50019612,870.50019612,,,"POLYGON ((176561.53189999983 609303.620099999, 176565.6378000006 609068.4059000015, 176365.66809999943 609064.9155000001, 176361.56230000034 609300.1297999993, 176561.53189999983 609303.620099999))"
trend_2016_25.74,300900,3,900,50,388.53,338.53,-2.8,>2026,- - - - - -,3,539.99978751,539.99978751,,,"POLYGON ((176760.53189999983 609306.6204999983, 176761.75349999964 609236.631099999, 176561.78409999982 609233.1407999992, 176560.56230000034 609303.129900001, 176760.53189999983 609306.6204999983))"
trend_2016_25.75,300920,3,920,20,365.93,345.93,-1.14,>2026,- - - - - -,3,457.00002677,457.00002677,,,"POLYGON ((176960.53189999983 609309.6202999987, 176961.02930000052 609281.1248000003, 176761.0599000007 609277.6341000013, 176760.56230000034 609306.129900001, 176960.53189999983 609309.6202999987))"
trend_2016_25.76,300940,3,940,20,349.56,329.56,2.98,-,- - - - - -,1,549.00024217,549.00024217,,,"POLYGON ((176960.56230000034 609309.1301000006, 176959.26209999993 609383.6187999994, 177159.23180000111 609387.1092999987, 177160.53189999983 609312.6204999983, 176960.56230000034 609309.1301000006))"
trend_2016_25.77,300960,3,960,30,345.01,315.01,8.73,-,- - - - - -,1,836.49983849,836.49983849,,,"POLYGON ((177161.56230000034 609312.129900001, 177157.75349999964 609530.3467999995, 177357.72289999947 609533.8370999992, 177361.53189999983 609315.6204999983, 177161.56230000034 609312.129900001))"
trend_2016_25.78,300980,3,980,40,313.48,273.48,10.24,-,- - - - - -,1,912.00029275,912.00029275,,,"POLYGON ((177360.56230000034 609315.1297999993, 177356.09450000152 609571.0907999985, 177556.064100001 609574.5813000016, 177560.53189999983 609318.620099999, 177360.56230000034 609315.1297999993))"
trend_2016_25.79,301000,3,1000,50,295.41,245.41,12.74,-,- - - - - -,1,1037.00035154,1037.00035154,,,"POLYGON ((177561.56230000034 609318.129900001, 177556.003800001 609636.5815000013, 177755.9732999988 609640.0720999986, 177761.53189999983 609321.6204999983, 177561.56230000034 609318.129900001))"
trend_2016_25.80,301020,3,1020,48,277.86,229.86,15.26,-,- - - - - -,1,1162.99993964,1162.99993964,,,"POLYGON ((177784.56230000034 609321.129900001, 177777.90430000052 609702.571800001, 177977.8739 609706.0621000007, 177984.53189999983 609324.6202999987, 177784.56230000034 609321.129900001))"
trend_2016_25.81,301040,3,1040,30,263.91,233.91,17.79,-,- - - - - -,1,1289.49979977,1289.49979977,,,"POLYGON ((177984.56230000034 609324.1297999993, 177976.80050000176 609768.811900001, 178176.7699000016 609772.3022999987, 178184.53189999983 609327.620099999, 177984.56230000034 609324.1297999993))"
trend_2016_25.82,301060,3,1060,22,239.45,217.45,18.02,-,- - - - - -,1,1301.00015667,1301.00015667,,,"POLYGON ((178181.56210000068 609327.129900001, 178173.6997999996 609777.5612999983, 178373.66930000111 609781.0518999994, 178381.53180000186 609330.6204999983, 178181.56210000068 609327.129900001))"
trend_2016_25.83,301080,3,1080,38,245.84,207.84,21.55,-,- - - - - -,1,1477.50012043,1477.50012043,,,"POLYGON ((178381.56210000068 609329.129900001, 178372.15949999914 609867.7978000008, 178572.12909999862 609871.2883000001, 178581.53180000186 609332.6202999987, 178381.56210000068 609329.129900001))"
trend_2016_25.84,301100,3,1100,32,218.48,186.48,18.77,-,- - - - - -,1,1338.50020738,1338.50020738,,,"POLYGON ((178546.7932999991 609327.3914999999, 178522.2344999984 609795.9985000007, 178721.96049999818 609806.4657999985, 178746.51909999922 609337.8588000014, 178546.7932999991 609327.3914999999))"
trend_2016_25.85,301120,3,1120,2,189.23,187.23,18.72,-,- - - - - -,1,1335.99979441,1335.99979441,,,"POLYGON ((178724.49350000173 609341.5870999992, 178691.84750000015 609808.4468999989, 178891.36030000076 609822.3982999995, 178924.0062999986 609355.5383000001, 178724.49350000173 609341.5870999992))"
trend_2016_25.86,301140,3,1140,-7,163.27,170.27,13.99,-,- - - - - -,1,1099.49995004,1099.49995004,,,"POLYGON ((178891.22450000048 609354.4719000012, 178860.74190000072 609702.8909000009, 179059.98090000078 609720.3220999986, 179090.46350000054 609371.9030999988, 178891.22450000048 609354.4719000012))"
trend_2016_25.87,301160,3,1160,-16,138.75,154.75,13.56,-,- - - - - -,1,1078.00019378,1078.00019378,,,"POLYGON ((179090.22450000048 609371.4723000005, 179060.67880000174 609709.1823000014, 179259.9178000018 609726.613499999, 179289.46350000054 609388.9034999982, 179090.22450000048 609371.4723000005))"
trend_2016_25.88,200340,2,340,303,639.7,336.7,-23.66,>2026,- - - - - -,3,1582.99972298,1582.99972298,,,"POLYGON ((204675.82330000028 612615.3414999992, 205056.0320999995 612162.2263000011, 204902.82330000028 612033.6688000001, 204522.61450000107 612486.7839000002, 204675.82330000028 612615.3414999992))"
trend_2016_25.89,200360,2,360,345,642.18,297.18,-24.16,>2026,- - - - - -,3,1608.00037933,1608.00037933,,,"POLYGON ((204830.82310000062 612745.3414999992, 205219.06689999998 612282.6504999995, 205065.8579000011 612154.0931000002, 204677.61410000175 612616.7839000002, 204830.82310000062 612745.3414999992))"
trend_2016_25.90,200380,2,380,355,627.22,272.22,-27.47,2025,- - - - - -,3,1773.50033052,1773.50033052,,,"POLYGON ((204982.82310000062 612874.3412999995, 205424.2575000003 612348.2602999993, 205271.04850000143 612219.7027999982, 204829.61410000175 612745.7839000002, 204982.82310000062 612874.3412999995))"
trend_2016_25.91,200400,2,400,375,586.61,211.61,-37.23,2021,- - - - - -,3,1900.00026918,1900.00026918,,,"POLYGON ((205134.82310000062 613002.3412999995, 205616.9138999991 612427.8079000004, 205463.70490000024 612299.250500001, 204981.61410000175 612873.7839000002, 205134.82310000062 613002.3412999995))"
