FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkingen,symbol,se_anno_cad_data,gdb_geomattr_data,shape
trend_2015_100.11,304900,3,4900,140,168.12,28.12,-0.44,>2025,- - - - - -,3,,,"POLYGON ((169683.19079999998 605209.2468000017, 169714.84180000052 605239.8115000017, 169853.77329999954 605095.9437999986, 169822.122299999 605065.378800001, 169683.19079999998 605209.2468000017))"
trend_2015_100.12,304901,3,4901,142,167.16,25.16,-0.33,>2025,- - - - - -,3,,,"POLYGON ((169622.41849999875 605295.1138000004, 169648.42289999872 605315.4305000007, 169771.5551000014 605157.8282999992, 169745.5507999994 605137.511500001, 169622.41849999875 605295.1138000004))"
trend_2015_100.13,304902,3,4902,141,168.93,27.93,-0.19,>2025,- - - - - -,3,,,"POLYGON ((169563.32449999824 605402.6543000005, 169579.61080000177 605412.4398999996, 169682.61829999834 605241.0064999983, 169666.33210000023 605231.2208999991, 169563.32449999824 605402.6543000005))"
trend_2015_100.14,304916,3,4916,149,177.78,28.78,0.02,-,- - - - - -,1,,,"POLYGON ((169583.33210000023 605368.2208000012, 169581.61789999902 605367.1904999986, 169478.61030000076 605538.6240999997, 169480.32449999824 605539.6541000009, 169583.33210000023 605368.2208000012))"
trend_2015_100.15,304928,3,4928,146,179.43,33.43,-0.5,>2025,- - - - - -,3,,,"POLYGON ((169415.3247999996 605645.6545000002, 169458.18310000002 605671.4065000005, 169561.19079999998 605499.9730999991, 169518.3322999999 605474.2210999988, 169415.3247999996 605645.6545000002))"
trend_2015_100.16,304941,3,4941,144,168.96,24.96,-0.96,>2025,- - - - - -,3,,,"POLYGON ((169350.3247999996 605752.6543000005, 169432.61279999837 605802.0978999995, 169535.62049999833 605630.6645000018, 169453.3322999999 605581.2208999991, 169350.3247999996 605752.6543000005))"
trend_2015_100.17,304953,3,4953,109,152.37,43.37,-0.18,>2025,- - - - - -,3,,,"POLYGON ((169285.32449999824 605859.6541000009, 169300.75349999964 605868.924899999, 169403.76110000163 605697.4913000017, 169388.33210000023 605688.2208000012, 169285.32449999824 605859.6541000009))"
trend_2015_100.18,304966,3,4966,64,124.12,60.12,-0.35,>2025,- - - - - -,3,,,"POLYGON ((169220.32449999824 605965.6545000002, 169250.3253000006 605983.6809, 169353.33289999887 605812.247299999, 169323.33210000023 605794.2208999991, 169220.32449999824 605965.6545000002))"
trend_2015_100.19,300100,3,100,19,85.05,66.05,-1.11,>2025,- - - - - -,3,,,"POLYGON ((169155.32449999824 606072.6545000002, 169250.4701000005 606129.8234999999, 169353.47780000046 605958.3900999986, 169258.33210000023 605901.2208999991, 169155.32449999824 606072.6545000002))"
trend_2015_100.20,300101,3,101,19,81.09,62.09,-1.36,>2025,- - - - - -,3,,,"POLYGON ((169099.35209999979 606220.0938000008, 169225.44929999858 606271.0401000008, 169300.37049999833 606085.6033000015, 169174.2734999992 606034.6568999998, 169099.35209999979 606220.0938000008))"
trend_2015_100.21,300102,3,102,23,77.11,54.11,-1.88,>2025,- - - - - -,3,,,"POLYGON ((169069.51110000163 606357.0923000015, 169251.9268000014 606402.5734999999, 169300.31109999865 606208.5142999999, 169117.89550000057 606163.0331000015, 169069.51110000163 606357.0923000015))"
trend_2015_100.22,300103,3,103,21,76.14,55.14,-2.14,>2025,- - - - - -,3,,,"POLYGON ((169059.2664999999 606479.3797999993, 169271.67130000144 606505.4598000012, 169296.04509999976 606306.9505000003, 169083.64029999822 606280.8704999983, 169059.2664999999 606479.3797999993))"
trend_2015_100.23,300104,3,104,28,75.72,47.72,-2.61,>2025,- - - - - -,3,,,"POLYGON ((169064.00030000135 606602.000500001, 169325.00030000135 606602.000500001, 169325.00030000135 606402.000500001, 169064.00030000135 606402.000500001, 169064.00030000135 606602.000500001))"
trend_2015_100.24,300120,3,120,93,115.85,22.85,-4.36,2020,- - - - - -,3,,,"POLYGON ((169075.09950000048 606836.8145000003, 169510.8339000009 606821.5982999988, 169503.85390000045 606621.7201000005, 169068.11980000138 606636.9362999983, 169075.09950000048 606836.8145000003))"
trend_2015_100.25,300140,3,140,94,132.42,38.42,-6.61,2020,- - - - - -,3,,,"POLYGON ((169082.09950000048 607036.8145000003, 169742.69689999893 607013.7459000014, 169735.7168999985 606813.867800001, 169075.11980000138 606836.9362999983, 169082.09950000048 607036.8145000003))"
trend_2015_100.26,300200,3,200,165,125.16,-39.84,-6.9,-,- - - - - -,4,,,"POLYGON ((169083.9998999983 607162.0003000014, 169773.9998999983 607162.0003000014, 169773.9998999983 606962.0003000014, 169083.9998999983 606962.0003000014, 169083.9998999983 607162.0003000014))"
trend_2015_100.27,300201,3,201,160,121.04,-38.96,-7.87,-,- - - - - -,4,,,"POLYGON ((169121.4560999982 607350.9752999991, 169893.9968000017 607200.8088000007, 169855.8348999992 607004.4833000004, 169083.29430000111 607154.6499000005, 169121.4560999982 607350.9752999991))"
trend_2015_100.28,300202,3,202,170,125.34,-44.66,-7.98,-,- - - - - -,4,,,"POLYGON ((169194.27329999954 607529.3438000008, 169934.1660999991 607230.4074999988, 169859.24480000138 607044.9708999991, 169119.35190000013 607343.9068999998, 169194.27329999954 607529.3438000008))"
trend_2015_100.29,300203,3,203,190,129.52,-60.48,-9.52,-,- - - - - -,4,,,"POLYGON ((169278.3322999999 607662.7795000002, 170094.3557999991 607172.4633000009, 169991.34809999913 607001.0298999995, 169175.3247999996 607491.3460999988, 169278.3322999999 607662.7795000002))"
trend_2015_100.30,300204,3,204,210,139.94,-70.06,-9.41,-,- - - - - -,4,,,"POLYGON ((169382.23189999908 607781.4173000008, 170103.07979999855 607176.5540999994, 169974.52230000123 607023.3451000005, 169253.67430000007 607628.2082999982, 169382.23189999908 607781.4173000008))"
trend_2015_100.31,300220,3,220,360,246.24,-113.76,-5.45,-,- - - - - -,4,,,"POLYGON ((169526.9028000012 607947.5339000002, 169938.21950000152 607589.9818000011, 169807.00780000165 607439.0397999994, 169395.69090000167 607796.5918999985, 169526.9028000012 607947.5339000002))"
trend_2015_100.32,300240,3,240,440,298.07,-141.93,-5.13,-,- - - - - -,4,,,"POLYGON ((169656.90309999883 608100.5339000002, 170044.06909999996 607763.9754999988, 169912.8572999984 607613.0337999985, 169525.691300001 607949.5918999985, 169656.90309999883 608100.5339000002))"
trend_2015_100.33,300260,3,260,450,281.63,-168.37,-15.22,-,- - - - - -,4,,,"POLYGON ((169787.90289999917 608252.5337999985, 170936.57090000063 607254.0119000003, 170805.35909999907 607103.0698999986, 169656.69110000134 608101.5918000005, 169787.90289999917 608252.5337999985))"
trend_2015_100.34,300280,3,280,450,263.88,-186.12,-27,-,- - - - - -,4,,,"POLYGON ((169919.9032999985 608406.5335000008, 171957.6191000007 606635.1741000004, 171826.40729999915 606484.2322999984, 169788.69150000066 608255.5918000005, 169919.9032999985 608406.5335000008))"
trend_2015_100.35,300300,3,300,455,233.4,-221.6,-37.9,-,- - - - - -,4,,,"POLYGON ((170049.7725000009 608555.4398000017, 172866.29129999876 606019.434799999, 172732.4653000012 605870.8057999983, 169915.94629999995 608406.810800001, 170049.7725000009 608555.4398000017))"
trend_2015_100.36,300301,3,301,460,232.97,-227.03,-37.31,-,- - - - - -,4,,,"POLYGON ((170131.18980000168 608622.0381000005, 172627.71609999985 605849.3647999987, 172479.0870999992 605715.5384999998, 169982.56080000103 608488.2118999995, 170131.18980000168 608622.0381000005))"
trend_2015_100.37,300302,3,302,465,241.8,-223.2,-33.43,-,- - - - - -,4,,,"POLYGON ((170249.71649999917 608696.9820999987, 172119.0982999988 605925.5095000006, 171953.29089999944 605813.6708999984, 170083.90890000015 608585.1435000002, 170249.71649999917 608696.9820999987))"
trend_2015_100.38,300303,3,303,475,256.15,-218.85,-30.92,-,- - - - - -,4,,,"POLYGON ((170394.00580000132 608760.5744999982, 171700.74130000174 605958.2708999999, 171519.47989999875 605873.747299999, 170212.7441000007 608676.0509000011, 170394.00580000132 608760.5744999982))"
trend_2015_100.39,300304,3,304,480,268.12,-211.88,-30.41,-,- - - - - -,4,,,"POLYGON ((170494.98910000175 608790.0568999983, 171485.04190000147 605914.7349000014, 171295.93829999864 605849.6213000007, 170305.88549999893 608724.9433000013, 170494.98910000175 608790.0568999983))"
trend_2015_100.40,300320,3,320,560,312.31,-247.69,-47.33,-,- - - - - -,4,,,"POLYGON ((170663.9897999987 608847.0571000017, 172204.9039000012 604371.9178000018, 172015.8000999987 604306.8040999994, 170474.88610000163 608781.943500001, 170663.9897999987 608847.0571000017))"
trend_2015_100.41,300340,3,340,620,377.5,-242.5,-49.97,-,- - - - - -,4,,,"POLYGON ((170836.98950000107 608906.0568000004, 172463.85350000113 604181.3005000018, 172274.7498999983 604116.186900001, 170647.88580000028 608840.9431000017, 170836.98950000107 608906.0568000004))"
trend_2015_100.42,300360,3,360,660,456.15,-203.85,-49.03,-,- - - - - -,4,,,"POLYGON ((171043.0903000012 608972.9644999988, 172558.20080000162 604309.9345000014, 172367.9893000014 604248.131099999, 170852.87909999862 608911.1611000001, 171043.0903000012 608972.9644999988))"
trend_2015_100.43,300380,3,380,670,555.52,-114.48,-42.43,-,- - - - - -,4,,,"POLYGON ((171233.9897999987 609040.0568000004, 172615.37530000135 605028.2215000018, 172426.27149999887 604963.1079000011, 171044.88589999825 608974.9431000017, 171233.9897999987 609040.0568000004))"
trend_2015_100.44,300400,3,400,670,658.1,-11.9,-27.82,-,- - - - - -,4,,,"POLYGON ((171444.98950000107 609111.0571000017, 172350.7201000005 606480.6242999993, 172161.61630000174 606415.5108000003, 171255.88580000028 609045.943500001, 171444.98950000107 609111.0571000017))"
trend_2015_100.45,300401,3,401,670,698.58,28.58,-27.86,2016,- - - - - -,3,,,"POLYGON ((171583.35049999878 609133.7063000016, 172114.94449999928 606398.8929000013, 171918.6191000007 606360.7311000004, 171387.0251000002 609095.5445000008, 171583.35049999878 609133.7063000016))"
trend_2015_100.46,300402,3,402,675,762.54,87.54,-27.98,2018,- - - - - -,3,,,"POLYGON ((171706.00679999962 609137.5384999998, 171901.1853 606346.3542999998, 171701.6724999994 606332.4030999988, 171506.49390000105 609123.5872999988, 171706.00679999962 609137.5384999998))"
trend_2015_100.47,300420,3,420,725,919.09,194.09,-20.85,2024,- - - - - -,3,,,"POLYGON ((171904.00679999962 609149.5383000001, 172049.44909999892 607069.6173, 171849.9362999983 607055.6658999994, 171704.49390000105 609135.5870999992, 171904.00679999962 609149.5383000001))"
trend_2015_100.48,300440,3,440,770,1079.53,309.53,-9.09,>2025,- - - - - -,3,,,"POLYGON ((172104.00690000132 609161.5384999998, 172167.41550000012 608254.752799999, 171967.9028000012 608240.8015000001, 171904.4941000007 609147.5872999988, 172104.00690000132 609161.5384999998))"
trend_2015_100.49,300460,3,460,810,1205.28,395.28,0.96,-,- - - - - -,1,,,"POLYGON ((172103.49390000105 609158.5868999995, 172096.79729999974 609254.3531000018, 172296.31010000035 609268.304299999, 172303.00679999962 609172.5381000005, 172103.49390000105 609158.5868999995))"
trend_2015_100.50,300480,3,480,850,1317.77,467.77,14.31,-,- - - - - -,1,,,"POLYGON ((172304.49390000105 609170.5872999988, 172204.6724999994 610598.1015000008, 172404.1853 610612.0529000014, 172504.00679999962 609184.5388000011, 172304.49390000105 609170.5872999988))"
trend_2015_100.51,300500,3,500,830,1376.28,546.28,21.37,-,- - - - - -,1,,,"POLYGON ((172539.1548999995 609187.8852999993, 172464.5747999996 611323.5835000016, 172664.45289999992 611330.5634999983, 172739.0331000015 609194.8652999997, 172539.1548999995 609187.8852999993))"
trend_2015_100.52,300520,3,520,790,1417.74,627.74,29.17,-,- - - - - -,1,,,"POLYGON ((172785.000500001 609193.0001000017, 172785.000500001 612110.0001000017, 172985.000500001 612110.0001000017, 172985.000500001 609193.0001000017, 172785.000500001 609193.0001000017))"
trend_2015_100.53,300540,3,540,780,1411.83,631.83,32.79,-,- - - - - -,1,,,"POLYGON ((172981.9998999983 609193.0001000017, 172981.9998999983 612472.0001000017, 173181.9998999983 612472.0001000017, 173181.9998999983 609193.0001000017, 172981.9998999983 609193.0001000017))"
trend_2015_100.54,300560,3,560,680,1343.02,663.02,30.56,-,- - - - - -,1,,,"POLYGON ((173177.00030000135 609193.0001000017, 173177.00030000135 612249.0001000017, 173377.00030000135 612249.0001000017, 173377.00030000135 609193.0001000017, 173177.00030000135 609193.0001000017))"
trend_2015_100.55,300580,3,580,650,1203.26,553.26,20.85,-,- - - - - -,1,,,"POLYGON ((173378.00030000135 609193.0001000017, 173378.00030000135 611278.0001000017, 173578.00030000135 611278.0001000017, 173578.00030000135 609193.0001000017, 173378.00030000135 609193.0001000017))"
trend_2015_100.56,300600,3,600,575,1083.13,508.13,9.85,-,- - - - - -,1,,,"POLYGON ((173558.56210000068 609191.1301000006, 173541.37150000036 610175.9800999984, 173741.34109999985 610179.4704999998, 173758.53180000186 609194.6204999983, 173558.56210000068 609191.1301000006))"
trend_2015_100.57,300620,3,620,540,941.2,401.2,-1.61,>2025,- - - - - -,3,,,"POLYGON ((173943.03290000185 609201.8652999997, 173948.65179999918 609040.9633000009, 173748.7734999992 609033.9833000004, 173743.15480000153 609194.8852999993, 173943.03290000185 609201.8652999997))"
trend_2015_100.58,300640,3,640,475,873.94,398.94,-4.2,>2025,- - - - - -,3,,,"POLYGON ((174143.03290000185 609207.8652999997, 174157.69079999998 608788.121100001, 173957.8125 608781.1413000003, 173943.15480000153 609200.8854999989, 174143.03290000185 609207.8652999997))"
trend_2015_100.59,300660,3,660,425,789.07,364.07,-10.95,>2025,- - - - - -,3,,,"POLYGON ((174343.03290000185 609213.8649000004, 174381.2479000017 608119.5318999998, 174181.36980000138 608112.552099999, 174143.15480000153 609206.8849, 174343.03290000185 609213.8649000004))"
trend_2015_100.60,300680,3,680,400,696.29,296.29,-17.33,>2025,- - - - - -,3,,,"POLYGON ((174543.03290000185 609219.8649000004, 174603.5137999989 607487.9208000004, 174403.63549999893 607480.9408, 174343.15480000153 609212.8850999996, 174543.03290000185 609219.8649000004))"
trend_2015_100.61,300700,3,700,350,642.32,292.32,-18.57,>2025,- - - - - -,3,,,"POLYGON ((174743.03290000185 609225.8652999997, 174807.8412999995 607369.9965000004, 174607.96310000122 607363.0164999999, 174543.15480000153 609218.8852999993, 174743.03290000185 609225.8652999997))"
trend_2015_100.62,300720,3,720,325,581.98,256.98,-21.7,>2025,- - - - - -,3,,,"POLYGON ((174913.00649999827 609241.5383000001, 175064.37810000032 607076.8242999986, 174864.8652999997 607062.8731000014, 174713.49379999936 609227.5870999992, 174913.00649999827 609241.5383000001))"
trend_2015_100.63,300740,3,740,275,512.35,237.35,-26.93,2023,- - - - - -,3,,,"POLYGON ((175113.00679999962 609255.5381000005, 175300.86089999974 606569.0980999991, 175101.34809999913 606555.1468999982, 174913.49390000105 609241.5868000016, 175113.00679999962 609255.5381000005))"
trend_2015_100.64,300760,3,760,225,457.9,232.9,-30.74,2022,- - - - - -,3,,,"POLYGON ((175312.00690000132 609268.5381000005, 175526.43829999864 606202.0262999982, 175326.92550000176 606188.075100001, 175112.4941000007 609254.5868999995, 175312.00690000132 609268.5381000005))"
trend_2015_100.65,300780,3,780,200,444.75,244.75,-27.43,2023,- - - - - -,3,,,"POLYGON ((175512.00679999962 609282.5383000001, 175703.3487999998 606546.2203000002, 175503.83590000123 606532.2688999996, 175312.49390000105 609268.5870999992, 175512.00679999962 609282.5383000001))"
trend_2015_100.66,300800,3,800,150,437.12,287.12,-23.53,>2025,- - - - - -,3,,,"POLYGON ((175728.51929999888 609294.8590999991, 175851.66589999944 606945.0837999992, 175651.93989999965 606934.6165000014, 175528.7932999991 609284.3918999992, 175728.51929999888 609294.8590999991))"
trend_2015_100.67,300820,3,820,130,463.77,333.77,-16.78,>2025,- - - - - -,3,,,"POLYGON ((175960.53189999983 609295.6202999987, 175989.81709999964 607617.8759000003, 175789.84750000015 607614.3852999993, 175760.56230000034 609292.129900001, 175960.53189999983 609295.6202999987))"
trend_2015_100.68,300840,3,840,100,443.29,343.29,-12.9,>2025,- - - - - -,3,,,"POLYGON ((176160.5320999995 609298.6204999983, 176183.04580000043 608008.8170999996, 175983.07609999925 608005.3264999986, 175960.5625 609295.1301000006, 176160.5320999995 609298.6204999983))"
trend_2015_100.69,300860,3,860,80,434.58,354.58,-7.88,>2025,- - - - - -,3,,,"POLYGON ((176361.53189999983 609301.6204999983, 176375.28449999914 608513.7404999994, 176175.31489999965 608510.2501000017, 176161.56230000034 609298.1301000006, 176361.53189999983 609301.6204999983))"
trend_2015_100.70,300880,3,880,60,427.34,367.34,-2.23,>2025,- - - - - -,3,,,"POLYGON ((176561.5320999995 609303.620099999, 176565.42390000075 609080.6541000009, 176365.45430000126 609077.1638000011, 176361.5625 609300.1297999993, 176561.5320999995 609303.620099999))"
trend_2015_100.71,300900,3,900,50,430.42,380.42,4.58,-,- - - - - -,1,,,"POLYGON ((176560.5625 609303.1303000003, 176552.56929999962 609761.0604999997, 176752.5388999991 609764.5509000011, 176760.5320999995 609306.6207999997, 176560.5625 609303.1303000003))"
trend_2015_100.72,300920,3,920,20,409.69,389.69,7.89,-,- - - - - -,1,,,"POLYGON ((176760.56230000034 609306.129900001, 176746.79250000045 610095.0099, 176946.76190000027 610098.5003000014, 176960.53189999983 609309.6204999983, 176760.56230000034 609306.129900001))"
trend_2015_100.73,300940,3,940,20,387.97,367.97,12.09,-,- - - - - -,1,,,"POLYGON ((176960.5625 609309.1301000006, 176939.4624999985 610517.9459000006, 177139.43210000172 610521.4365000017, 177160.5320999995 609312.6204999983, 176960.5625 609309.1301000006))"
trend_2015_100.74,300960,3,960,30,367.26,337.26,15.33,-,- - - - - -,1,,,"POLYGON ((177161.56230000034 609312.129900001, 177134.80790000036 610844.8964999989, 177334.7773000002 610848.3869000003, 177361.53189999983 609315.6204999983, 177161.56230000034 609312.129900001))"
trend_2015_100.75,300980,3,980,40,337.25,297.25,17.2,-,- - - - - -,1,,,"POLYGON ((177360.56230000034 609315.1297999993, 177330.54430000111 611034.867800001, 177530.5137999989 611038.3583000004, 177560.53189999983 609318.620099999, 177360.56230000034 609315.1297999993))"
trend_2015_100.76,301000,3,1000,50,309.36,259.36,18.09,-,- - - - - -,1,,,"POLYGON ((177561.5625 609318.1303000003, 177529.99109999835 611126.8548000008, 177729.96079999954 611130.3451000005, 177761.5320999995 609321.6207999997, 177561.5625 609318.1303000003))"
trend_2015_100.77,301020,3,1020,48,286.11,238.11,19.81,-,- - - - - -,1,,,"POLYGON ((177784.5625 609321.129900001, 177749.9893000014 611301.8282999992, 177949.9587999992 611305.3187999986, 177984.5320999995 609324.6204999983, 177784.5625 609321.129900001))"
trend_2015_100.78,301040,3,1040,30,266.38,236.38,21.45,-,- - - - - -,1,,,"POLYGON ((177984.56230000034 609324.1297999993, 177947.12689999864 611468.8031000011, 178147.09650000185 611472.2934999987, 178184.53189999983 609327.620099999, 177984.56230000034 609324.1297999993))"
trend_2015_100.79,301060,3,1060,22,233.32,211.32,20.22,-,- - - - - -,1,,,"POLYGON ((178181.56210000068 609327.1303000003, 178146.2734999992 611348.8222999983, 178346.24289999902 611352.3128000014, 178381.53180000186 609330.6207999997, 178181.56210000068 609327.1303000003))"
trend_2015_100.80,301080,3,1080,38,236.72,198.72,23.38,-,- - - - - -,1,,,"POLYGON ((178381.56210000068 609329.129900001, 178340.7584999986 611666.7738000005, 178540.7281000018 611670.2642999999, 178581.53180000186 609332.6204999983, 178381.56210000068 609329.129900001))"
trend_2015_100.81,301100,3,1100,32,211.38,179.38,20.93,-,- - - - - -,1,,,"POLYGON ((178546.7932999991 609327.3914999999, 178437.25409999862 611417.5230999999, 178636.9800999984 611427.9902999997, 178746.51929999888 609337.8588000014, 178546.7932999991 609327.3914999999))"
trend_2015_100.82,301120,3,1120,2,172.05,170.05,19,-,- - - - - -,1,,,"POLYGON ((178724.49379999936 609341.5872999988, 178591.9563000016 611236.9589000009, 178791.46909999847 611250.9103000015, 178924.00649999827 609355.5384999998, 178724.49379999936 609341.5872999988))"
trend_2015_100.83,301140,3,1140,-7,161.12,168.12,18.18,-,- - - - - -,1,,,"POLYGON ((178891.22480000183 609354.4721000008, 178732.77580000088 611165.5540999994, 178932.01449999958 611182.9851000011, 179090.46379999816 609371.9032999985, 178891.22480000183 609354.4721000008))"
trend_2015_100.84,301160,3,1160,-16,144.12,160.12,20.27,-,- - - - - -,1,,,"POLYGON ((179090.22480000183 609371.4725000001, 178913.56010000035 611390.7591000013, 179112.79890000075 611408.1900999993, 179289.46379999816 609388.9034999982, 179090.22480000183 609371.4725000001))"
trend_2015_100.85,301180,3,1180,-30,89.2,119.2,7.25,-,- - - - - -,1,,,"POLYGON ((179291.22480000183 609388.4723000005, 179228.03680000082 610110.7135000005, 179427.27580000088 610128.1444999985, 179490.46379999816 609405.9034999982, 179291.22480000183 609388.4723000005))"
trend_2015_100.86,301200,3,1200,-30,92.83,122.83,12.9,-,- - - - - -,1,,,"POLYGON ((179489.22430000082 609405.4721000008, 179376.7932999991 610690.5632999986, 179576.03229999915 610707.9945, 179688.46330000088 609422.9032999985, 179489.22430000082 609405.4721000008))"
trend_2015_100.87,301220,3,1220,-25,54.25,79.25,6.14,-,- - - - - -,1,,,"POLYGON ((179706.49390000105 609425.5868000016, 179663.6634999998 610038.0910999998, 179863.1763000004 610052.0425000004, 179906.00679999962 609439.5381000005, 179706.49390000105 609425.5868000016))"
trend_2015_100.88,301240,3,1240,-34,46.7,80.7,6.54,-,- - - - - -,1,,,"POLYGON ((179904.49390000105 609442.5872999988, 179858.87330000103 610094.9941000007, 180058.38610000163 610108.9455000013, 180104.00679999962 609456.5388000011, 179904.49390000105 609442.5872999988))"
trend_2015_100.89,301260,3,1260,-25,37.76,62.76,5.39,-,- - - - - -,1,,,"POLYGON ((180105.49390000105 609459.5870999992, 180067.89510000125 609997.2740999982, 180267.40790000185 610011.2252999991, 180305.00679999962 609473.5383000001, 180105.49390000105 609459.5870999992))"
trend_2015_100.90,301280,3,1280,-31,16.3,47.3,2.33,-,- - - - - -,1,,,"POLYGON ((180284.22450000048 609473.4719000012, 180263.9173000008 609705.5852999985, 180463.15630000085 609723.0164999999, 180483.46350000054 609490.9030999988, 180284.22450000048 609473.4719000012))"
trend_2015_100.91,301300,3,1300,-38,20.55,58.55,6.6,-,- - - - - -,1,,,"POLYGON ((180483.22480000183 609490.4719000012, 180425.70190000162 610147.9604999982, 180624.94090000167 610165.3918000013, 180682.46379999816 609507.9030999988, 180483.22480000183 609490.4719000012))"
trend_2015_100.92,301320,3,1320,-34,26.26,60.26,9.49,-,- - - - - -,1,,,"POLYGON ((180700.49350000173 609510.5868999995, 180634.2947999984 610457.2751000002, 180833.80750000104 610471.2265000008, 180900.0062999986 609524.5381000005, 180700.49350000173 609510.5868999995))"
trend_2015_100.93,301340,3,1340,-34,21.89,55.89,9.84,-,- - - - - -,1,,,"POLYGON ((180899.49390000105 609527.5868999995, 180830.85350000113 610509.1898999996, 181030.36630000174 610523.1413000003, 181099.00679999962 609541.5381000005, 180899.49390000105 609527.5868999995))"
trend_2015_100.94,301360,3,1360,-41,17.8,58.8,7.9,-,- - - - - -,1,,,"POLYGON ((181082.22480000183 609541.4723000005, 181013.3718000017 610328.4660999998, 181212.61080000177 610345.8973000012, 181281.46379999816 609558.9034999982, 181082.22480000183 609541.4723000005))"
trend_2015_100.95,301380,3,1380,-33,6.95,39.95,2.32,-,- - - - - -,1,,,"POLYGON ((181280.22430000082 609558.4723000005, 181260.00429999828 609789.5894999988, 181459.24329999834 609807.0207999982, 181479.46330000088 609575.9034999982, 181280.22430000082 609558.4723000005))"
trend_2015_100.96,200100,2,100,725,2409.1,1684.1,12.5,-,- - - - - -,1,,,"POLYGON ((205419.0331000015 608732.1349, 205375.40879999846 607482.8964999989, 205175.53049999848 607489.8762999997, 205219.1548999995 608739.1149000004, 205419.0331000015 608732.1349))"
trend_2015_100.97,200101,2,101,705,2369.78,1664.78,-12.7,>2025,- - - - - -,3,,,"POLYGON ((205065.02479999885 608772.4558999985, 205307.35209999979 610019.1224999987, 205503.67749999836 609980.9607999995, 205261.35009999946 608734.2941000015, 205065.02479999885 608772.4558999985))"
trend_2015_100.98,200102,2,102,700,2221.52,1521.52,-18.51,>2025,- - - - - -,3,,,"POLYGON ((204918.01529999822 608829.5150999986, 205551.09479999915 610568.8861000016, 205739.0331000015 610500.4820999987, 205105.95389999822 608761.1110999994, 204918.01529999822 608829.5150999986))"
trend_2015_100.99,200103,2,103,689,2076.9,1387.9,-9.72,>2025,- - - - - -,3,,,"POLYGON ((204781.72580000013 608908.8564999998, 205252.96079999954 609758.9868000001, 205427.88479999825 609662.0249000005, 204956.64979999885 608811.8944999985, 204781.72580000013 608908.8564999998))"
