FID,hectomtrng,afstand,wvk_id,wvk_begdat,zijde,hecto_lttr,se_anno_cad_data,gdb_geomattr_data,shape
nwb_wegen_hectopunten_2009.1,306,82,216300053,2000-11-01T00:00:00, ,x,,,POINT (108372.3209999986 450459.3209999986)
nwb_wegen_hectopunten_2009.2,305,2,216300053,2000-11-01T00:00:00, ,x,,,POINT (108314.98600000143 450403.98800000176)
nwb_wegen_hectopunten_2009.3,306,98,216300055,2000-11-01T00:00:00, ,p,,,POINT (108360.5604000017 450475.96460000053)
nwb_wegen_hectopunten_2009.4,305,2,216300055,2000-11-01T00:00:00, ,p,,,POINT (108289.70600000024 450411.6420000009)
nwb_wegen_hectopunten_2009.5,76,18,234203007,2000-11-01T00:00:00, ,q,,,POINT (117085.30099999905 401574.2049999982)
nwb_wegen_hectopunten_2009.6,93,29,236205003,2000-11-01T00:00:00, ,p,,,POINT (118292.98200000077 402753.2969999984)
nwb_wegen_hectopunten_2009.7,92,103,236205005,2000-11-01T00:00:00, ,p,,,POINT (118252.90199999884 402664.8720000014)
nwb_wegen_hectopunten_2009.8,1339,112,305193011,2000-08-01T00:00:00, ,p,,,POINT (152924 396702)
nwb_wegen_hectopunten_2009.9,1338,9,305193011,2000-08-01T00:00:00, ,p,,,POINT (152894 396801)
nwb_wegen_hectopunten_2009.10,208,70,117214030,2001-02-01T00:00:00,Li, ,,,POINT (59055.85300000012 407255.2490000017)
nwb_wegen_hectopunten_2009.11,207,172,117214033,2001-02-01T00:00:00,Re, ,,,POINT (58966.28000000119 407225.1160000004)
nwb_wegen_hectopunten_2009.12,206,77,117214033,2001-02-01T00:00:00,Re, ,,,POINT (58873.36199999973 407205.34899999946)
nwb_wegen_hectopunten_2009.13,680,71,397546007,2001-01-01T00:00:00, ,x,,,POINT (199009.15199999884 573142.8819999993)
nwb_wegen_hectopunten_2009.14,205,963,115214005,2001-02-01T00:00:00, , ,,,POINT (58776.2340000011 407189.6099999994)
nwb_wegen_hectopunten_2009.15,204,863,115214005,2001-02-01T00:00:00, , ,,,POINT (58678.68800000101 407168.9910000004)
nwb_wegen_hectopunten_2009.16,203,764,115214005,2001-02-01T00:00:00, , ,,,POINT (58581.53000000119 407149.4690000005)
nwb_wegen_hectopunten_2009.17,202,665,115214005,2001-02-01T00:00:00, , ,,,POINT (58484.36199999973 407129.99599999934)
nwb_wegen_hectopunten_2009.18,201,566,115214005,2001-02-01T00:00:00, , ,,,POINT (58387.19399999827 407110.5240000002)
nwb_wegen_hectopunten_2009.19,200,467,115214005,2001-02-01T00:00:00, , ,,,POINT (58290.02600000054 407091.05099999905)
nwb_wegen_hectopunten_2009.20,199,368,115214005,2001-02-01T00:00:00, , ,,,POINT (58192.857999999076 407071.5789999999)
nwb_wegen_hectopunten_2009.21,198,269,115214005,2001-02-01T00:00:00, , ,,,POINT (58094.93100000173 407056.811999999)
nwb_wegen_hectopunten_2009.22,197,170,115214005,2001-02-01T00:00:00, , ,,,POINT (57996.03400000185 407052)
nwb_wegen_hectopunten_2009.23,196,71,115214005,2001-02-01T00:00:00, , ,,,POINT (57897.09800000116 407056.5529999994)
nwb_wegen_hectopunten_2009.24,116,81,135261013,2001-01-01T00:00:00, , ,,,POINT (68014.66899999976 430637.625)
nwb_wegen_hectopunten_2009.25,115,181,135261013,2001-01-01T00:00:00, , ,,,POINT (68114.1950000003 430647.0329999998)
nwb_wegen_hectopunten_2009.26,114,281,135261013,2001-01-01T00:00:00, , ,,,POINT (68213.87799999863 430653.4270000011)
nwb_wegen_hectopunten_2009.27,113,381,135261013,2001-01-01T00:00:00, , ,,,POINT (68313.62099999934 430659.0249999985)
nwb_wegen_hectopunten_2009.28,112,481,135261013,2001-01-01T00:00:00, , ,,,POINT (68413.45100000128 430662.63800000027)
nwb_wegen_hectopunten_2009.29,111,581,135261013,2001-01-01T00:00:00, , ,,,POINT (68513.30000000075 430665.83399999887)
nwb_wegen_hectopunten_2009.30,110,680,135261013,2001-01-01T00:00:00, , ,,,POINT (68613.10799999908 430669.9310000017)
nwb_wegen_hectopunten_2009.31,109,780,135261013,2001-01-01T00:00:00, , ,,,POINT (68712.82699999958 430675.9290000014)
nwb_wegen_hectopunten_2009.32,108,880,135261013,2001-01-01T00:00:00, , ,,,POINT (68812.29199999943 430685.2355000004)
nwb_wegen_hectopunten_2009.33,107,980,135261013,2001-01-01T00:00:00, , ,,,POINT (68911.57999999821 430696.1579999998)
nwb_wegen_hectopunten_2009.34,106,1080,135261013,2001-01-01T00:00:00, , ,,,POINT (69010.68699999899 430708.72100000083)
nwb_wegen_hectopunten_2009.35,105,1180,135261013,2001-01-01T00:00:00, , ,,,POINT (69109.64799999818 430722.313000001)
nwb_wegen_hectopunten_2009.36,104,1280,135261013,2001-01-01T00:00:00, , ,,,POINT (69208.05299999937 430739.4750000015)
nwb_wegen_hectopunten_2009.37,103,1380,135261013,2001-01-01T00:00:00, , ,,,POINT (69306.25299999863 430757.82499999925)
nwb_wegen_hectopunten_2009.38,102,1480,135261013,2001-01-01T00:00:00, , ,,,POINT (69403.94099999964 430778.6099999994)
nwb_wegen_hectopunten_2009.39,101,1580,135261013,2001-01-01T00:00:00, , ,,,POINT (69501.2190000005 430801.3500000015)
nwb_wegen_hectopunten_2009.40,100,1679,135261013,2001-01-01T00:00:00, , ,,,POINT (69598.30099999905 430824.84800000116)
nwb_wegen_hectopunten_2009.41,99,1779,135261013,2001-01-01T00:00:00, , ,,,POINT (69694.49599999934 430851.8040000014)
nwb_wegen_hectopunten_2009.42,98,1879,135261013,2001-01-01T00:00:00, , ,,,POINT (69790.38399999961 430879.7809999995)
nwb_wegen_hectopunten_2009.43,97,1979,135261013,2001-01-01T00:00:00, , ,,,POINT (69885.51300000027 430910.28400000185)
nwb_wegen_hectopunten_2009.44,2,31,236377060,2001-01-01T00:00:00,Re, ,,,POINT (118037.9140000008 488663.33999999985)
nwb_wegen_hectopunten_2009.45,1017,158,291350003,2001-01-01T00:00:00, ,q,,,POINT (145867.47899999842 475173.4789999984)
nwb_wegen_hectopunten_2009.46,1016,59,291350003,2001-01-01T00:00:00, ,q,,,POINT (145828.31700000167 475082.4620000012)
nwb_wegen_hectopunten_2009.47,2498,38,549555002,2000-11-01T00:00:00, ,p,,,POINT (274826.97300000116 577929.311999999)
nwb_wegen_hectopunten_2009.48,854,201,320302024,2000-11-01T00:00:00, ,q,,,POINT (160314.67500000075 451455.17500000075)
nwb_wegen_hectopunten_2009.49,853,103,320302024,2000-11-01T00:00:00, ,q,,,POINT (160216.21299999952 451461.9070000015)
nwb_wegen_hectopunten_2009.50,102,52,381062004,2001-03-01T00:00:00, , ,,,POINT (190677 331113)
nwb_wegen_hectopunten_2009.51,313,29,386047021,2001-03-01T00:00:00, , ,,,POINT (193369 323810)
nwb_wegen_hectopunten_2009.52,312,125,386047021,2001-03-01T00:00:00, , ,,,POINT (193446 323752)
nwb_wegen_hectopunten_2009.53,311,225,386047021,2001-03-01T00:00:00, , ,,,POINT (193527 323694)
nwb_wegen_hectopunten_2009.54,310,325,386047021,2001-03-01T00:00:00, , ,,,POINT (193605 323632)
nwb_wegen_hectopunten_2009.55,309,428,386047021,2001-03-01T00:00:00, , ,,,POINT (193685 323567)
nwb_wegen_hectopunten_2009.56,308,523,386047021,2001-03-01T00:00:00, , ,,,POINT (193760 323508)
nwb_wegen_hectopunten_2009.57,284,21,391044072,2001-03-01T00:00:00, , ,,,POINT (195673.69000000134 322109.91600000113)
nwb_wegen_hectopunten_2009.58,390,578,391183001,2001-03-01T00:00:00, , ,,,POINT (196419 392058)
nwb_wegen_hectopunten_2009.59,389,482,391183001,2001-03-01T00:00:00, , ,,,POINT (196328 392029)
nwb_wegen_hectopunten_2009.60,388,385,391183001,2001-03-01T00:00:00, , ,,,POINT (196235 392001)
nwb_wegen_hectopunten_2009.61,387,283,391183001,2001-03-01T00:00:00, , ,,,POINT (196137 391972)
nwb_wegen_hectopunten_2009.62,386,184,391183001,2001-03-01T00:00:00, , ,,,POINT (196042 391944)
nwb_wegen_hectopunten_2009.63,385,80,391183001,2001-03-01T00:00:00, , ,,,POINT (195942 391917)
nwb_wegen_hectopunten_2009.64,1181,91,386231014,2001-03-01T00:00:00, , ,,,POINT (193174 415756)
nwb_wegen_hectopunten_2009.65,322,374,377189005,2001-03-01T00:00:00, , ,,,POINT (188921 394745)
nwb_wegen_hectopunten_2009.66,321,273,377189005,2001-03-01T00:00:00, , ,,,POINT (188821 394733)
