FID,locatie,shape_leng,jaar,type_ws,hoofdgeb,gebied,gdb_geomattr_data,shape
steilrand_maas_2014.11,Beugen,17.21431913,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194764.78840000182 410498.6644000001, 194765.4294999987 410497.42229999974, 194765.82660000026 410496.62900000066, 194766.0747999996 410495.6693000011, 194766.82299999893 410495.0179999992, 194767.77600000054 410493.5540000014, 194767.82979999855 410492.3471000008, 194768.1710000001 410491.02749999985, 194768.90729999915 410489.1700000018, 194770.7349999994 410489.02699999884, 194770.87099999934 410487.51000000164, 194770.51700000092 410486.45699999854, 194770.3999999985 410485.12000000104, 194770.60700000077 410484.3260000013)"
steilrand_maas_2014.12,Zandmeren (bij Kerkdriel),5.72820772,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152693.59299999848 418711.1020000018, 152693.73600000143 418711.71599999815, 152693.86499999836 418712.01999999955, 152694.5 418711.9519999996, 152695.26399999857 418712.0920000002, 152695.43499999866 418712.14499999955, 152695.8660000004 418712.5020000003, 152696.02600000054 418712.9789999984, 152695.88500000164 418713.43299999833, 152696.13199999928 418713.8020000011, 152696.7890000008 418714.1579999998, 152697.08999999985 418714.4840000011)"
steilrand_maas_2014.13,Zandmeren (bij Kerkdriel),9.65438597,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152702.7349999994 418720.6710000001, 152703.05999999866 418721.3029999994, 152703.5390000008 418721.5210000016, 152704.0300000012 418721.64499999955, 152704.34099999815 418722.1220000014, 152704.6259999983 418722.4829999991, 152705.0949999988 418722.8350000009, 152705.19399999827 418723.21499999985, 152705.5549999997 418723.5249999985, 152706.15300000086 418723.9140000008, 152706.6090000011 418724.2179999985, 152706.92799999937 418724.7120000012, 152707.68499999866 418724.9770000018, 152708.1009999998 418725.10500000045, 152708.4219999984 418725.4079999998, 152708.92599999905 418726.0179999992, 152709.51000000164 418726.3440000005, 152709.85700000077 418726.61199999973)"
steilrand_maas_2014.14,Zandmeren (bij Kerkdriel),17.62326739,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152718.73099999875 418737.69200000167, 152719.4290000014 418738.9120000005, 152720.21200000122 418739.98600000143, 152720.8660000004 418741.1229999997, 152721.31500000134 418741.76000000164, 152721.82600000128 418742.2749999985, 152722.36800000072 418742.86100000143, 152722.60200000182 418743.83399999887, 152723.01300000027 418744.26900000125, 152723.36499999836 418744.54399999976, 152723.80200000107 418744.9219999984, 152723.63599999994 418746.03500000015, 152723.93200000003 418746.65399999917, 152724.65199999884 418747.23800000176, 152725.1959999986 418747.7039999999, 152725.57600000128 418748.38500000164, 152725.9050000012 418748.64400000125, 152726.48800000176 418749.0320000015, 152727.09600000083 418749.99500000104, 152727.64200000092 418750.7039999999, 152728.24399999902 418751.8139999993)"
steilrand_maas_2014.15,Zandmeren (bij Kerkdriel),6.38090249,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152888.5450000018 418863.66699999943, 152887.65900000185 418862.78599999845, 152887.12700000033 418862.6079999991, 152886.98000000045 418862.0399999991, 152886.4699999988 418861.34099999815, 152886.62000000104 418860.3229999989, 152886.7490000017 418859.5769999996, 152886.3350000009 418858.86199999973, 152886.26999999955 418858.3599999994)"
steilrand_maas_2014.16,Hedel - Casterens Hoeve,6.3521809,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (148616.61499999836 416546.8533000015, 148615.2089000009 416546.66750000045, 148613.91409999877 416544.79740000144, 148612.3225999996 416542.66690000147)"
steilrand_maas_2014.17,Zandmeren (bij Kerkdriel),9.47939699,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152300.61560000107 418441.72309999913, 152302.69700000063 418442.91739999875, 152303.27650000155 418443.26099999994, 152303.96180000156 418443.7008999996, 152304.43030000106 418444.0278000012, 152304.99650000036 418444.311900001, 152305.4545999989 418444.6004999988, 152305.98530000076 418444.8601000011, 152306.314100001 418444.95490000024, 152306.61840000004 418445.0852999985, 152306.95059999824 418445.36609999835, 152307.50030000135 418445.55999999866, 152308.71090000123 418446.5496000014)"
steilrand_maas_2014.18,Zandmeren (bij Kerkdriel),16.65058003,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152216.31430000067 418410.9523999989, 152215.3445999995 418410.69900000095, 152214.70549999923 418410.70439999923, 152213.37849999964 418410.0465000011, 152212.47089999914 418409.0095999986, 152211.06700000167 418408.6484000012, 152209.90480000153 418409.18389999866, 152209.22239999846 418409.1598000005, 152208.05590000004 418408.45329999924, 152207.8616000004 418407.8114, 152208.5749000013 418407.1895999983, 152207.87359999865 418406.4534999989, 152207.64559999853 418405.6666000001, 152206.9199000001 418404.59589999914, 152206.7248999998 418403.7652999982, 152206.0799999982 418403.1314000003, 152205.2329000011 418402.9305000007)"
steilrand_maas_2014.19,Zandmeren (bij Kerkdriel),21.5959208,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152201.75279999897 418400.9085999988, 152201.08260000125 418401.41490000114, 152199.88749999925 418401.61890000105, 152199.17749999836 418402.0978000015, 152198.47509999946 418402.1077999994, 152198.14059999958 418401.61410000175, 152198.14790000021 418400.62310000136, 152197.91039999947 418400.3720000014, 152197.28009999916 418400.9054999985, 152197.26399999857 418401.5683000013, 152196.74560000002 418402.2373000011, 152196.09840000048 418402.31379999965, 152195.71279999986 418401.63859999925, 152195.58460000157 418400.7595999986, 152195.5423000008 418399.7034999989, 152194.66809999943 418399.241799999, 152193.97430000082 418398.62750000134, 152193.41600000113 418398.80040000007, 152192.76449999958 418398.46979999915, 152192.48479999974 418397.5128999986, 152191.55710000172 418396.8167999983, 152190.63450000063 418396.7098999992, 152189.86279999837 418396.1237999983, 152186.88599999994 418395.42540000007)"
steilrand_maas_2014.20,Zandmeren (bij Kerkdriel),50.75205684,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152117.89079999924 418368.6303000003, 152117.94680000097 418372.17350000143, 152118.92210000008 418373.28979999945, 152118.6523000002 418374.6442999989, 152119.682599999 418375.3953999989, 152121.37680000067 418375.7435000017, 152122.3414000012 418376.27760000154, 152125.51260000095 418377.0395000018, 152127.68450000137 418377.63010000065, 152128.33909999952 418377.1777999997, 152129.30559999868 418377.5843000002, 152130.0625 418378.9208999984, 152130.97800000012 418378.7765999995, 152132.25459999964 418380.1697999984, 152132.79800000042 418379.9417999983, 152132.90729999915 418379.1574999988, 152133.4197999984 418379.03709999844, 152134.7034999989 418379.91959999874, 152135.33810000122 418380.18389999866, 152136.0749000013 418380.1748000011, 152138.18389999866 418382.22580000013, 152139.01539999992 418382.4536000006, 152139.98189999908 418382.1726000011, 152140.65480000153 418382.5062999986, 152141.55939999968 418383.1279999986, 152143.1585999988 418383.23900000006, 152144.2564000003 418383.3920999989, 152145.29210000113 418383.76029999927, 152146.10190000013 418384.14499999955, 152147.46759999916 418384.0956000015, 152148.17159999907 418384.3216000013, 152149.9112999998 418384.22839999944, 152151.74940000102 418384.1169999987, 152152.21799999848 418384.31010000035, 152152.4985000007 418384.8896000013, 152153.00360000134 418385.2798999995, 152154.7580000013 418385.5403999984, 152155.44179999828 418385.10810000077, 152156.66899999976 418385.82279999927, 152157.05200000107 418386.51579999924)"
steilrand_maas_2014.21,Zandmeren (bij Kerkdriel),14.91804609,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152660.56529999897 418698.2589999996, 152661.67929999903 418698.6209000014, 152661.7787999995 418699.564100001, 152663.14759999886 418700.10449999943, 152664.02959999815 418700.7978999987, 152665.59760000184 418701.7804999985, 152666.65040000156 418702.1755999997, 152668.2511 418703.1442999989, 152668.95960000157 418703.1085000001, 152669.92830000073 418703.78649999946, 152670.06340000033 418704.29890000075, 152672.6638999991 418705.66429999843)"
steilrand_maas_2014.22,De Paaldere 't Wildt,19.40952172,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153232.2349999994 419997.5029999986, 153233.79899999872 419999.4149999991, 153235.29800000042 420000.45600000024, 153236.43200000003 420001.29399999976, 153237.1959999986 420002.2349999994, 153237.88100000098 420003.4979999997, 153238.436999999 420004.1950000003, 153239.50299999863 420004.15199999884, 153240.10200000182 420004.9279999994, 153240.35599999875 420005.26199999824, 153241.97199999914 420006.44900000095, 153242.60799999908 420007.0210000016, 153243.56500000134 420007.6279999986, 153244.43100000173 420007.2829999998, 153246.3660000004 420008.34899999946, 153246.9037999995 420008.51199999824)"
steilrand_maas_2014.23,De Paaldere 't Wildt,7.64126365,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153246.1559999995 420308.39400000125, 153247.7250000015 420309.9140000008, 153248.75200000033 420310.3020000011, 153250.1339999996 420310.26199999824, 153251.63100000098 420310.74500000104, 153253.0159999989 420310.51900000125)"
steilrand_maas_2014.24,De Paaldere 't Wildt,4.99996011,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153329.66849999875 420991.3295999989, 153330.48999999836 420991.5931000002, 153330.67540000007 420992.47580000013, 153331.48800000176 420993.1568999998, 153332.80160000175 420993.45809999853, 153333.12249999866 420994.2208000012)"
steilrand_maas_2014.25,De Paaldere 't Wildt,5.52877197,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153426.19249999896 421371.11239999905, 153425.1405000016 421370.23739999905, 153423.88749999925 421370.3403999992, 153423.12249999866 421370.17639999837, 153422.65879999846 421369.6050999984, 153422.09200000018 421369.6235000007, 153421.27430000156 421369.6048000008)"
steilrand_maas_2014.26,De Paaldere 't Wildt,20.30364297,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153336.35080000013 421038.23490000144, 153336.84899999946 421038.5460000001, 153336.90190000087 421039.2239000015, 153337.77059999853 421039.6248999983, 153338.33949999884 421040.21189999953, 153337.6704000011 421041.1942999996, 153336.7960000001 421041.7199999988, 153336.1000000015 421042.4360000007, 153335.7109999992 421042.9979999997, 153335.54800000042 421043.9510000013, 153335.36100000143 421044.57400000095, 153335.28200000152 421045.88899999857, 153335.44799999893 421046.6070000008, 153336.04100000113 421047.31799999997, 153336.43100000173 421048.00499999896, 153337.77199999988 421049.81500000134, 153338.35799999908 421050.70699999854, 153338.5460000001 421051.91600000113, 153338.28799999878 421052.5799999982, 153337.56700000167 421052.81599999964, 153336.99399999902 421052.6570000015, 153336.28200000152 421053.83300000057)"
steilrand_maas_2014.27,De Paaldere 't Wildt,5.36341101,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153812.84380000085 422194.9299999997, 153815.84450000152 422199.375500001)"
steilrand_maas_2014.28,De Paaldere 't Wildt,40.38101281,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153891.66299999878 422464.2980000004, 153893.12700000033 422466.9840000011, 153894.3599999994 422467.2340000011, 153894.21200000122 422468.59600000083, 153894.63100000098 422469.5309999995, 153896.01000000164 422469.8669999987, 153896.60700000077 422470.25499999896, 153897.28799999878 422471.8720000014, 153897.8110000007 422472.9230000004, 153897.96200000122 422474.69099999964, 153898.54899999872 422475.4459999986, 153899.2800000012 422475.9690000005, 153900.19700000063 422477.3530000001, 153901.05799999833 422478.1979999989, 153902.2490000017 422479.45699999854, 153903.13100000098 422480.2650000006, 153904.14299999923 422482.006000001, 153904.60200000182 422483.2479999997, 153905.57840000093 422485.54630000144, 153906.07180000097 422486.9140000008, 153906.2723999992 422488.27899999917, 153906.36300000176 422490.0780000016, 153907.186999999 422491.7890000008, 153908.05600000173 422493.19299999997, 153909.28799999878 422494.80000000075, 153909.91800000146 422495.9389999993, 153910.5450000018 422497.66600000113)"
steilrand_maas_2014.29,De Paaldere 't Wildt,15.77937897,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153879.9530000016 422442.00499999896, 153881.01900000125 422442.37099999934, 153881.46700000018 422443.2039999999, 153881.34699999914 422444.21599999815, 153882.07200000063 422446.21599999815, 153882.74300000072 422447.3299999982, 153883.86300000176 422448.61300000176, 153884.5799999982 422450.3209999986, 153885.07499999925 422451.68499999866, 153886.2664999999 422451.95760000125, 153886.26579999924 422453.1853, 153887.60539999977 422454.3920999989)"
steilrand_maas_2014.30,De Paaldere 't Wildt,26.98469543,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153864.3200000003 422417.01000000164, 153864.93400000036 422417.7199999988, 153865.69099999964 422417.62099999934, 153866.67399999872 422417.86499999836, 153867.07299999893 422418.90199999884, 153867.61400000006 422420.5379999988, 153867.90700000152 422421.4519999996, 153869.18200000003 422421.6620000005, 153869.8839999996 422422.1429999992, 153869.4919999987 422423.64499999955, 153870.0450000018 422424.81500000134, 153871.08900000155 422425.8599999994, 153871.82400000095 422426.69299999997, 153872.6799999997 422427.69299999997, 153872.49599999934 422428.3260000013, 153872.91800000146 422428.4670000002, 153873.5240000002 422429.00400000066, 153873.21400000155 422429.9679999985, 153874.02699999884 422430.8969999999, 153874.1490000002 422431.79100000113, 153875.34200000018 422433.0540000014, 153875.48999999836 422434.3830000013, 153875.1499999985 422435.0309999995, 153877.12079999968 422436.8942999989)"
steilrand_maas_2014.31,Beugen,11.13203939,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194534.55600000173 411439.9979999997, 194535.3759999983 411437.6719999984, 194536.4290000014 411435.9990000017, 194537.57699999958 411433.15900000185, 194537.9910000004 411431.2280000001, 194538.42399999872 411429.63500000164)"
steilrand_maas_2014.32,Beugen,7.82012946,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194526.23099999875 411484.62999999896, 194526.43499999866 411484.1810000017, 194526.3990000002 411483.7109999992, 194526.33700000122 411483.2170000002, 194526.1719999984 411482.82400000095, 194526.06799999997 411482.3139999993, 194526.04850000143 411480.5023000017, 194526.08540000021 411478.38809999824, 194526.51049999893 411476.96559999883)"
steilrand_maas_2014.33,Coehoorn,2.6258808,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180591.4200000018 418549.68299999833, 180593.88500000164 418548.77800000086)"
steilrand_maas_2014.34,Coehoorn,3.70961547,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181116.28500000015 418381.06799999997, 181116.813000001 418381.4600000009, 181117.31700000167 418381.26399999857, 181117.87200000137 418381.2749999985, 181118.34699999914 418381.35500000045, 181118.84600000083 418381.19099999964, 181119.37700000033 418380.79300000146, 181119.34699999914 418380.5089999996)"
steilrand_maas_2014.35,Bergen,5.65695363,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (199692.45600000024 400507.60599999875, 199692.5469999984 400507.94000000134, 199692.19399999827 400508.32400000095, 199691.936999999 400508.55000000075, 199691.86499999836 400508.9549999982, 199691.74700000137 400509.4290000014, 199691.6099999994 400509.76300000027, 199691.4219999984 400510.0709999986, 199691.19099999964 400510.1270000003, 199690.6790000014 400510.5020000003, 199690.3110000007 400510.6490000002, 199690.19200000167 400510.69299999997, 199689.80999999866 400510.77899999917, 199689.4389999993 400510.7829999998, 199688.78599999845 400510.6460000016)"
steilrand_maas_2014.36,Zandmeren (bij Kerkdriel),2.60049051,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153073.58999999985 419288.0870000012, 153072.82600000128 419288.36400000006, 153072.39299999923 419288.88699999824, 153072.6640000008 419289.3379999995, 153073.11899999902 419289.7019999996)"
steilrand_maas_2014.37,Keentse oevers,3.08299218,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176471.3449999988 421426.91800000146, 176471.54300000146 421426.368999999, 176471.63800000027 421425.8590000011, 176471.95199999958 421425.05700000003, 176472.36499999836 421424.6319999993, 176472.8599999994 421424.4519999996)"
steilrand_maas_2014.38,Keentse oevers,8.85151074,2014,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176473.20100000128 421423.0170000009, 176472.8740000017 421422.3449999988, 176472.83700000122 421422.256000001, 176472.98699999973 421422.0229999982, 176473.14799999818 421421.8900000006, 176473.37999999896 421421.9140000008, 176473.66699999943 421421.7969999984, 176473.8209999986 421421.4149999991, 176474.0150000006 421420.96599999815, 176473.97100000083 421420.8049999997, 176473.94200000167 421420.7349999994, 176473.66000000015 421420.4079999998, 176473.81899999827 421420.0159999989, 176474.02100000158 421419.91099999845, 176474.22300000116 421419.56700000167, 176474.44099999964 421419.09899999946, 176474.62000000104 421418.618999999, 176474.64299999923 421418.1279999986, 176474.71200000122 421417.6779999994, 176474.90300000086 421417.2740000002, 176475.1889999993 421416.9479999989, 176475.1959999986 421416.5170000009, 176475.4050000012 421416.2479999997, 176475.59299999848 421416.0089999996, 176475.73299999908 421415.61100000143)"
steilrand_maas_2014.39,Zandmeren (bij Kerkdriel),5.18867054,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153073.25400000066 419283.15199999884, 153073.41099999845 419284.08999999985, 153073.375 419284.6739999987, 153073.79300000146 419285.2950000018, 153073.74500000104 419285.74500000104, 153073.96200000122 419286.16699999943, 153073.92300000042 419286.6319999993, 153073.6330000013 419287.38500000164, 153073.58999999985 419288.0870000012)"
steilrand_maas_2014.40,Zandmeren (bij Kerkdriel),2.12857319,2014,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153073.98099999875 419291.08900000155, 153074.3040000014 419292.23900000006, 153074.62200000137 419292.51399999857, 153075.04800000042 419292.80099999905)"
steilrand_maas_2014.41,Koningssteen - De Engel,6.95967626,2014,Rivieren,Maas,Grensmaas,,"LINESTRING (188175.436999999 351199.43299999833, 188175.438000001 351199.7419999987, 188175.75200000033 351200.58100000024, 188176.35799999908 351201.2479999997, 188176.96700000018 351201.9670000002, 188177.50200000033 351202.2120000012, 188177.80099999905 351202.3960000016, 188177.39600000158 351203.0920000002, 188177.19000000134 351203.70699999854, 188177.03599999845 351204.3139999993, 188177.04899999872 351204.82400000095, 188177.25699999928 351205.14400000125)"
steilrand_maas_2014.42,Beugen,8.65210296,2014,Rivieren,Maas,Zandmaas,,"LINESTRING (194872.03500000015 409355.2719999999, 194871.76799999923 409350.9840000011, 194871.56500000134 409348.256000001, 194870.84200000018 409346.8060000017)"
steilrand_maas_2014.43,Koningssteen - De Engel,4.16423991,2014,Rivieren,Maas,Grensmaas,,"LINESTRING (188179.63199999928 351208.6339999996, 188180.26999999955 351208.96599999815, 188180.8509999998 351209.12099999934, 188181.2960000001 351209.15100000054, 188181.92599999905 351209.1790000014, 188182.14499999955 351209.7049999982, 188182.3209999986 351210.3740000017, 188182.51700000092 351210.83999999985)"
steilrand_maas_2014.44,Koningssteen - De Engel,1.7135273,2014,Rivieren,Maas,Grensmaas,,"LINESTRING (188315.09699999914 351338.0240000002, 188315.35799999908 351338.45800000057, 188315.38599999994 351338.90399999917, 188315.78700000048 351339.18499999866, 188316.03799999878 351339.28599999845)"
