OBJECTID;BRT_KOPPEL;BOUWBLOKNR;AREA_M2;SHAPE_LENG;SHAPE_AREA;AUTOBEZIT2015;AUTOSPERHECTARE2015;AUTOBEZIT2016;AUTOSPERHECTARE2016;AUTOBEZIT2017;AUTOSPERHECTARE2017;AUTOBEZIT2018;AUTOSPERHECTARE2018;AUTOBEZIT2019;AUTOSPERHECTARE2019;AUTOBEZIT2020;AUTOSPERHECTARE2020;AUTOBEZIT2021;AUTOSPERHECTARE2021
419;113 Singels;11824;11400.2526974;476.403341308;11400.2526974;70;61.402147705;72;63.1564947823;70;61.402147705;0;0;0;0;0;0;0;0
420;101 Erasmus Veld;11825;327.188658003;104.718303027;327.188658003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421;101 Erasmus Veld;11828;2711.48580293;209.002073708;2711.48580293;9;33.1921339595;8;29.5041190751;13;47.944193497;0;0;0;0;0;0;0;0
422;115 De Bras;11830;10313.5549871;453.43095573;10313.5549871;41;39.7535089029;38;36.8447155685;37;35.8751177904;0;0;0;0;0;0;0;0
423;102 Hoge Veld;11831;5286.41707352;302.595696182;5286.41707352;11;20.8080441763;14;26.4829653153;17;32.1578864542;0;0;0;0;0;0;0;0
424;98 Dreven en Gaarden;11835;18937.6696359;558.2960723;18937.6696359;111;58.6133363471;132;69.7023459263;130;68.6462497759;0;0;0;0;0;0;0;0
425;101 Erasmus Veld;11837;1346.68072004;154.352440344;1346.68072004;6;44.5539904947;5;37.1283254122;3;22.2769952473;0;0;0;0;0;0;0;0
426;96 Zijden/Steden/Zichten;11840;2047;181.98130141;2047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
427;113 Singels;11841;11064.1243134;473.214036405;11064.1243134;60;54.2293256117;58;52.4216814247;61;55.1331477053;0;0;0;0;0;0;0;0
428;115 De Bras;11843;6260.69119268;398.827213332;6260.69119268;22;35.1398900264;18;28.7508191125;18;28.7508191125;0;0;0;0;0;0;0;0
429;102 Hoge Veld;11845;6700.1053785;340.102846175;6700.1053785;9;13.4326245508;11;16.4176522287;14;20.8951937456;0;0;0;0;0;0;0;0
430;114 Waterbuurt;11848;14817.7002332;785.257750802;14817.7002332;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;114 Waterbuurt;11849;24360.6802354;1081.23512696;24360.6802354;1;0.410497568351;1;0.410497568351;1;0.410497568351;0;0;0;0;0;0;0;0
432;98 Dreven en Gaarden;11851;6151.80184697;351.3700781;6151.80184697;21;34.1363400876;20;32.5108000835;17;27.634180071;0;0;0;0;0;0;0;0
433;101 Erasmus Veld;11852;1459.09843401;158.756819132;1459.09843401;12;82.2425665075;10;68.5354720896;10;68.5354720896;0;0;0;0;0;0;0;0
434;102 Hoge Veld;11853;10628.791324;464.243824061;10628.791324;39;36.6927892468;41;38.5744707467;39;36.6927892468;0;0;0;0;0;0;0;0
435;98 Dreven en Gaarden;11854;7532.83135188;365.882745446;7532.83135188;51;67.7036264555;60;79.6513252418;58;76.996281067;0;0;0;0;0;0;0;0
436;98 Dreven en Gaarden;11855;1878.43194554;390.564981405;1878.43194554;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437;115 De Bras;11861;27825.3946628;1045.03763163;27825.3946628;67;24.0787240619;64;23.0005722383;65;23.3599561795;0;0;0;0;0;0;0;0
438;98 Dreven en Gaarden;11862;26558.7458458;1094.96829199;26558.7458458;0;0;0;0;0;0;0;0;0;0;0;0;0;0
439;115 De Bras;11865;7893.52255139;374.142286923;7893.52255139;23;29.1378150252;23;29.1378150252;22;27.8709535024;0;0;0;0;0;0;0;0
363;115 De Bras;11732;14003.6792525;571.713866814;14003.6792525;47;33.5626081921;44;31.4203140522;44;31.4203140522;0;0;0;0;0;0;0;0
364;115 De Bras;11735;8884.03808166;382.712736576;8884.03808166;0;0;0;0;0;0;0;0;0;0;0;0;0;0
365;113 Singels;11736;9069.35009906;413.779587705;9069.35009906;58;63.9516606664;62;68.3621200227;59;65.0542755055;0;0;0;0;0;0;0;0
366;102 Hoge Veld;11737;18804.0035979;666.618969389;18804.0035979;59;31.3762969108;58;30.8444952683;63;33.5035034811;0;0;0;0;0;0;0;0
367;102 Hoge Veld;11738;7104.31225048;355.497831297;7104.31225048;49;68.9721936092;46;64.7494062453;45;63.3418104574;0;0;0;0;0;0;0;0
368;98 Dreven en Gaarden;11739;7636.91535046;383.833989492;7636.91535046;23;30.116871727;23;30.116871727;30;39.2828761657;0;0;0;0;0;0;0;0
369;115 De Bras;11740;803.388487485;174.726060427;803.388487485;0;0;0;0;0;0;0;0;0;0;0;0;0;0
370;98 Dreven en Gaarden;11742;7900.52299995;354.612461969;7900.52299995;35;44.3008646392;35;44.3008646392;34;43.0351256495;0;0;0;0;0;0;0;0
371;115 De Bras;11743;50939.221642;1237.35235044;50939.221642;0;0;0;0;0;0;0;0;0;0;0;0;0;0
372;98 Dreven en Gaarden;11744;1410.04911558;262.851523981;1410.04911558;0;0;0;0;0;0;0;0;0;0;0;0;0;0
373;98 Dreven en Gaarden;11745;2999.7346931;219.079715882;2999.7346931;18;60.0053066073;16;53.3380503176;18;60.0053066073;0;0;0;0;0;0;0;0
374;115 De Bras;11746;1912.87839905;751.902413312;1912.87839905;0;0;0;0;0;0;0;0;0;0;0;0;0;0
375;115 De Bras;11749;1183.68695104;332.660861351;1183.68695104;0;0;0;0;0;0;0;0;0;0;0;0;0;0
376;98 Dreven en Gaarden;11750;726;178.753909755;726;0;0;0;0;0;0;0;0;0;0;0;0;0;0
377;115 De Bras;11751;28.8174175006;21.5805820534;28.8174175006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
378;98 Dreven en Gaarden;11753;13543.5;472.559039756;13543.5;53;39.1331635102;56;41.3482482372;57;42.0866098128;0;0;0;0;0;0;0;0
379;98 Dreven en Gaarden;11760;1878.96054248;179.393183871;1878.96054248;14;74.5092815069;12;63.8650984345;12;63.8650984345;0;0;0;0;0;0;0;0
380;113 Singels;11761;9709.88406635;456.731528709;9709.88406635;63;64.8823400666;59;60.7628264116;59;60.7628264116;0;0;0;0;0;0;0;0
381;114 Waterbuurt;11762;4102.79198252;278.05983754;4102.79198252;13;31.6857399921;14;34.1231046069;13;31.6857399921;0;0;0;0;0;0;0;0
382;101 Erasmus Veld;11763;3545.04825598;238.675347865;3545.04825598;1;2.82083607272;2;5.64167214544;1;2.82083607272;0;0;0;0;0;0;0;0
383;115 De Bras;11766;11567.9333823;504.19062692;11567.9333823;48;41.494014889;45;38.9006389584;43;37.1717216714;0;0;0;0;0;0;0;0
384;102 Hoge Veld;11768;7688.52773583;365.42558397;7688.52773583;25;32.5159781677;28;36.4178955478;29;37.7185346745;0;0;0;0;0;0;0;0
385;115 De Bras;11769;6708.14894856;477.961158651;6708.14894856;0;0;0;0;0;0;0;0;0;0;0;0;0;0
386;113 Singels;11771;13527.1288954;518.665573568;13527.1288954;74;54.7048827377;77;56.922648254;73;53.9656275655;0;0;0;0;0;0;0;0
387;115 De Bras;11778;11429.2528207;487.577630036;11429.2528207;45;39.3726525311;41;35.872861195;48;41.9974960332;0;0;0;0;0;0;0;0
388;98 Dreven en Gaarden;11779;1913.04687752;180.51408983;1913.04687752;15;78.4089515854;15;78.4089515854;12;62.7271612683;0;0;0;0;0;0;0;0
389;102 Hoge Veld;11782;11311.329821;649.142781597;11311.329821;0;0;0;0;5;4.4203467489;0;0;0;0;0;0;0;0
390;101 Erasmus Veld;11783;1481.5859835;169.071293606;1481.5859835;0;0;0;0;0;0;0;0;0;0;0;0;0;0
391;115 De Bras;11786;4398.44048304;325.399212645;4398.44048304;14;31.8294633154;16;36.3765295033;15;34.1029964094;0;0;0;0;0;0;0;0
392;98 Dreven en Gaarden;11787;2042.53966401;216.152282145;2042.53966401;0;0;0;0;0;0;0;0;0;0;0;0;0;0
326;102 Hoge Veld;11678;7380.00519566;355.575450645;7380.00519566;50;67.750629809;48;65.0406046167;49;66.3956172129;0;0;0;0;0;0;0;0
327;101 Erasmus Veld;11679;1472.45731703;167.451134525;1472.45731703;0;0;0;0;0;0;0;0;0;0;0;0;0;0
328;115 De Bras;11680;41122.6314563;1095.18905875;41122.6314563;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;102 Hoge Veld;11681;1846.05035128;330.403912557;1846.05035128;0;0;0;0;0;0;0;0;0;0;0;0;0;0
330;102 Hoge Veld;11682;2423.95284441;229.103856596;2423.95284441;0;0;0;0;0;0;0;0;0;0;0;0;0;0
331;115 De Bras;11685;374.174647019;108.274288685;374.174647019;0;0;0;0;0;0;0;0;0;0;0;0;0;0
332;115 De Bras;11686;13263.7379425;900.239538589;13263.7379425;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;98 Dreven en Gaarden;11687;374.5;81.698080963;374.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
334;98 Dreven en Gaarden;11688;7808.01531644;356.62946277;7808.01531644;31;39.7027909701;34;43.5449965479;29;37.1413205849;0;0;0;0;0;0;0;0
335;102 Hoge Veld;11689;5852.84898041;332.30199056;5852.84898041;0;0;0;0;0;0;0;0;0;0;0;0;0;0
336;102 Hoge Veld;11690;6857.26581901;347.342408837;6857.26581901;34;49.582444224;32;46.6658298579;29;42.2909083087;0;0;0;0;0;0;0;0
337;115 De Bras;11691;9168.5090561;426.639452025;9168.5090561;36;39.2648355144;35;38.174145639;34;37.0834557636;0;0;0;0;0;0;0;0
338;98 Dreven en Gaarden;11697;11958.5;441.090261024;11958.5;64;53.5184178618;62;51.8459673036;59;49.3372914663;0;0;0;0;0;0;0;0
339;113 Singels;11698;6218.86882063;351.66565145;6218.86882063;36;57.8883411732;37;59.4963506502;31;49.848293788;0;0;0;0;0;0;0;0
340;114 Waterbuurt;11699;48814.4650094;1088.03497117;48814.4650094;2;0.409714620372;2;0.409714620372;3;0.614571930558;0;0;0;0;0;0;0;0
341;114 Waterbuurt;11701;2511.20576104;202.131481796;2511.20576104;10;39.8215078794;13;51.7679602432;10;39.8215078794;0;0;0;0;0;0;0;0
342;114 Waterbuurt;11702;5268.82661794;323.44123318;5268.82661794;38;72.1223201208;44;83.5100548767;45;85.4080106694;0;0;0;0;0;0;0;0
504;102 Hoge Veld;11996;6516.56453904;322.633516527;6516.56453904;6;9.20730541999;0;0;1;1.53455090333;0;0;0;0;0;0;0;0
505;96 Zijden/Steden/Zichten;11997;9848;411.350602632;9848;39;39.6019496344;35;35.5402112104;38;38.5865150284;0;0;0;0;0;0;0;0
506;113 Singels;12000;9311.28739504;413.395326326;9311.28739504;46;49.4024059707;46;49.4024059707;48;51.5503366651;0;0;0;0;0;0;0;0
507;113 Singels;12002;673.320171543;214.455822677;673.320171543;0;0;0;0;0;0;0;0;0;0;0;0;0;0
508;98 Dreven en Gaarden;12006;27204.0679998;681.208606645;27204.0679998;80;29.407366575;92;33.8184715612;78;28.6721824106;0;0;0;0;0;0;0;0
509;101 Erasmus Veld;12009;5640.65244157;804.984563656;5640.65244157;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510;98 Dreven en Gaarden;12011;27281.2039807;812.350078391;27281.2039807;138;50.5842777678;137;50.2177250304;142;52.0504887176;0;0;0;0;0;0;0;0
511;113 Singels;12015;7065.41505742;440.475946495;7065.41505742;0;0;0;0;0;0;0;0;0;0;0;0;0;0
512;96 Zijden/Steden/Zichten;12016;647.545506974;134.113999224;647.545506974;0;0;0;0;0;0;0;0;0;0;0;0;0;0
513;113 Singels;12019;11869.586983;495.864362683;11869.586983;70;58.9742508314;65;54.7618043434;68;57.2892722362;0;0;0;0;0;0;0;0
514;96 Zijden/Steden/Zichten;12020;9533.5;403.799760286;9533.5;47;49.2998374154;42;44.0551738606;47;49.2998374154;0;0;0;0;0;0;0;0
515;102 Hoge Veld;12021;5320.9598544;366.63906471;5320.9598544;0;0;0;0;0;0;0;0;0;0;0;0;0;0
516;96 Zijden/Steden/Zichten;12022;42302.9087327;821.784233336;42302.9087327;0;0;0;0;0;0;0;0;0;0;0;0;0;0
517;96 Zijden/Steden/Zichten;12023;12421;561.079015008;12421;0;0;0;0;0;0;0;0;0;0;0;0;0;0
518;96 Zijden/Steden/Zichten;12028;10444.1330001;447.873654583;10444.1330001;71;67.9807505317;76;72.7681273297;80;76.5980287681;0;0;0;0;0;0;0;0
519;97 Kraayenstein;12029;8257.92828097;404.630833888;8257.92828097;0;0;0;0;0;0;0;0;0;0;0;0;0;0
520;98 Dreven en Gaarden;12030;1266;380.858839022;1266;0;0;0;0;0;0;0;0;0;0;0;0;0;0
521;101 Erasmus Veld;12037;6395.25253928;324.873178315;6395.25253928;0;0;0;0;0;0;0;0;0;0;0;0;0;0
522;113 Singels;12041;19395.6963941;576.782355424;19395.6963941;122;62.9005515044;126;64.9628646684;129;66.5095995415;0;0;0;0;0;0;0;0
523;102 Hoge Veld;12042;1276.61932995;152.186734873;1276.61932995;0;0;7;54.8323202992;7;54.8323202992;0;0;0;0;0;0;0;0
524;98 Dreven en Gaarden;12043;13986;547.715662231;13986;98;70.0700700701;94;67.2100672101;91;65.0650650651;0;0;0;0;0;0;0;0
525;96 Zijden/Steden/Zichten;12049;7414;347.551832448;7414;26;35.068788778;34;45.8591853251;33;44.5103857567;0;0;0;0;0;0;0;0
560;113 Singels;12133;9417.51265174;417.106518731;9417.51265174;42;44.5977632876;42;44.5977632876;43;45.6596147944;0;0;0;0;0;0;0;0
561;101 Erasmus Veld;12134;46121.7675513;991.890005704;46121.7675513;2;0.433634725247;3;0.65045208787;3;0.65045208787;0;0;0;0;0;0;0;0
562;102 Hoge Veld;12137;12330.298257;2888.84781762;12330.298257;0;0;0;0;0;0;0;0;0;0;0;0;0;0
563;98 Dreven en Gaarden;12140;1998.74224083;547.543173186;1998.74224083;0;0;0;0;0;0;0;0;0;0;0;0;0;0
564;101 Erasmus Veld;12143;3207.28391214;460.268795746;3207.28391214;0;0;0;0;0;0;0;0;0;0;0;0;0;0
565;96 Zijden/Steden/Zichten;12144;10750;548.383682111;10750;76;70.6976744186;79;73.488372093;87;80.9302325581;0;0;0;0;0;0;0;0
566;87 Venen/Oorden/Raden;12146;5953.51299654;800.396208895;5953.51299654;0;0;0;0;0;0;0;0;0;0;0;0;0;0
567;97 Kraayenstein;12147;10339.121884;427.569321895;10339.121884;0;0;0;0;24;23.2128030497;0;0;0;0;0;0;0;0
568;96 Zijden/Steden/Zichten;12148;6258.68494644;315.29971874;6258.68494644;29;46.33561243;32;51.1289516469;30;47.933392169;0;0;0;0;0;0;0;0
569;99 De Uithof;12149;786;136.578223053;786;0;0;0;0;0;0;0;0;0;0;0;0;0;0
570;101 Erasmus Veld;12150;53937.2754095;991.301323009;53937.2754095;0;0;0;0;0;0;0;0;0;0;0;0;0;0
571;98 Dreven en Gaarden;12151;231.416633996;62.6574451745;231.416633996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
572;112 Morgenweide;12155;2324.91260891;256.958831641;2324.91260891;0;0;0;0;0;0;0;0;0;0;0;0;0;0
526;107 Vliegeniersbuurt;12050;10955.7194076;949.440495566;10955.7194076;0;0;0;0;0;0;0;0;0;0;0;0;0;0
527;113 Singels;12052;2799.49774413;394.044725079;2799.49774413;0;0;0;0;0;0;0;0;0;0;0;0;0;0
528;113 Singels;12054;11588.960183;493.550202877;11588.960183;46;39.6929485248;44;37.9671681542;51;44.0073994514;0;0;0;0;0;0;0;0
529;98 Dreven en Gaarden;12056;7899.5;356.934607044;7899.5;23;29.1157668207;23;29.1157668207;27;34.1793784417;0;0;0;0;0;0;0;0
530;96 Zijden/Steden/Zichten;12057;9372;400.792956565;9372;39;41.6133162612;37;39.4793000427;35;37.3452838242;0;0;0;0;0;0;0;0
531;97 Kraayenstein;12060;1642.16286559;343.362988641;1642.16286559;0;0;0;0;0;0;0;0;0;0;0;0;0;0
532;107 Vliegeniersbuurt;12061;14766.6467331;1145.11953386;14766.6467331;0;0;0;0;0;0;0;0;0;0;0;0;0;0
533;98 Dreven en Gaarden;12063;25277.5093978;796.282955679;25277.5093978;90;35.6047736285;90;35.6047736285;93;36.7915994161;0;0;0;0;0;0;0;0
534;98 Dreven en Gaarden;12064;7759.5;476.881707513;7759.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
535;97 Kraayenstein;12069;13235.8745156;474.878605862;13235.8745156;0;0;0;0;1;0.755522424167;0;0;0;0;0;0;0;0
536;113 Singels;12070;7491.89165596;461.138393417;7491.89165596;0;0;0;0;0;0;0;0;0;0;0;0;0;0
537;113 Singels;12074;10993.101896;483.616698783;10993.101896;56;50.9410360513;60;54.5796814836;52;47.3023906191;0;0;0;0;0;0;0;0
538;113 Singels;12075;9327.09508724;416.656594713;9327.09508724;41;43.957952199;43;46.1022425501;45;48.2465329013;0;0;0;0;0;0;0;0
539;96 Zijden/Steden/Zichten;12076;8006.12450006;359.484579262;8006.12450006;47;58.7050576089;48;59.9541013878;49;61.2031451667;0;0;0;0;0;0;0;0
540;98 Dreven en Gaarden;12087;13714.0579999;596.290533201;13714.0579999;48;35.0005811557;49;35.7297599298;47;34.2714023817;0;0;0;0;0;0;0;0
541;96 Zijden/Steden/Zichten;12090;9592.5;405.19006384;9592.5;49;51.0815741465;48;50.0390930414;46;47.9541308314;0;0;0;0;0;0;0;0
542;98 Dreven en Gaarden;12101;13372.2529994;497.560880193;13372.2529994;80;59.8253712397;85;63.5644569422;84;62.8166398017;0;0;0;0;0;0;0;0
543;98 Dreven en Gaarden;12106;4404.56299982;998.103657485;4404.56299982;0;0;0;0;0;0;0;0;0;0;0;0;0;0
544;113 Singels;12107;1784.34299354;268.88545162;1784.34299354;0;0;0;0;0;0;0;0;0;0;0;0;0;0
545;113 Singels;12109;10757.6717535;482.459606438;10757.6717535;44;40.9010434676;45;41.8306126373;46;42.760181807;0;0;0;0;0;0;0;0
546;113 Singels;12110;8922.39556013;410.438257433;8922.39556013;50;56.0387618583;51;57.1595370955;47;52.6764361468;0;0;0;0;0;0;0;0
547;101 Erasmus Veld;12111;107167.489504;1513.24604816;107167.489504;1;0.0933118807418;1;0.0933118807418;2;0.186623761484;0;0;0;0;0;0;0;0
548;98 Dreven en Gaarden;12114;27044.5163734;809.655952567;27044.5163734;16;5.91617161094;19;7.025453788;20;7.39521451368;0;0;0;0;0;0;0;0
549;97 Kraayenstein;12116;9788.62674347;425.077002292;9788.62674347;0;0;0;0;1;1.02159375999;0;0;0;0;0;0;0;0
550;115 De Bras;12120;21185.7181634;1028.39181437;21185.7181634;0;0;0;0;0;0;0;0;0;0;0;0;0;0
551;102 Hoge Veld;12121;42535.5500324;1475.56139471;42535.5500324;16;3.76155944564;18;4.23175437635;21;4.93704677241;0;0;0;0;0;0;0;0
552;113 Singels;12122;20890.253291;856.609704776;20890.253291;0;0;0;0;0;0;0;0;0;0;0;0;0;0
553;96 Zijden/Steden/Zichten;12123;17013.5;603.270397465;17013.5;64;37.617186352;60;35.266112205;58;34.0905751315;0;0;0;0;0;0;0;0
554;114 Waterbuurt;12126;125515.248528;1960.75201619;125515.248528;0;0;0;0;0;0;0;0;0;0;0;0;0;0
555;113 Singels;12127;440.701238421;140.485353925;440.701238421;0;0;0;0;0;0;0;0;0;0;0;0;0;0
556;98 Dreven en Gaarden;12128;12247.4946137;499.102672131;12247.4946137;20;16.3298704191;18;14.6968833772;13;10.6144157724;0;0;0;0;0;0;0;0
557;107 Vliegeniersbuurt;12129;1010.0440975;123.635288103;1010.0440975;0;0;0;0;0;0;0;0;0;0;0;0;0;0
558;98 Dreven en Gaarden;12130;10239.6214584;438.29294242;10239.6214584;58;56.6427189087;63;61.5257119181;60;58.5959161125;0;0;0;0;0;0;0;0
559;113 Singels;12131;7523.31943752;359.41260296;7523.31943752;16;21.2672080893;17;22.5964085949;15;19.9380075837;0;0;0;0;0;0;0;0
455;113 Singels;11889;582.605430596;211.716503445;582.605430596;0;0;0;0;0;0;0;0;0;0;0;0;0;0
456;98 Dreven en Gaarden;11891;6078.62101196;311.539706139;6078.62101196;48;78.9652783182;55;90.4810480729;56;92.1261580378;0;0;0;0;0;0;0;0
457;98 Dreven en Gaarden;11893;10648.2675445;438.137200763;10648.2675445;62;58.225434082;64;60.1036738911;60;56.3471942729;0;0;0;0;0;0;0;0
458;113 Singels;11896;8303.18304996;391.467780078;8303.18304996;45;54.1960832722;41;49.378653648;40;48.174296242;0;0;0;0;0;0;0;0
459;98 Dreven en Gaarden;11900;31382.1651414;813.674582674;31382.1651414;148;47.1605446384;142;45.2486306666;138;43.974021352;0;0;0;0;0;0;0;0
460;102 Hoge Veld;11901;2151.26051848;209.907493821;2151.26051848;0;0;0;0;0;0;0;0;0;0;0;0;0;0
461;102 Hoge Veld;11904;9048.79541546;423.966996473;9048.79541546;0;0;0;0;47;51.9406151229;0;0;0;0;0;0;0;0
462;98 Dreven en Gaarden;11906;2730.24547202;627.29572466;2730.24547202;0;0;0;0;0;0;0;0;0;0;0;0;0;0
463;101 Erasmus Veld;11909;6074.56298141;365.34765579;6074.56298141;1;1.64620895867;2;3.29241791734;7;11.5234627107;0;0;0;0;0;0;0;0
464;113 Singels;11911;11873.4415629;490.096069016;11873.4415629;73;61.4817528796;70;58.9551055009;75;63.1661844653;0;0;0;0;0;0;0;0
465;98 Dreven en Gaarden;11915;3627.48052402;268.911478915;3627.48052402;25;68.9183576161;29;79.9452948347;34;93.728966358;0;0;0;0;0;0;0;0
466;102 Hoge Veld;11916;5464.49889895;298.501959964;5464.49889895;12;21.959927565;13;23.7899215288;16;29.27990342;0;0;0;0;0;0;0;0
467;102 Hoge Veld;11918;49378.5305092;928.87893346;49378.5305092;5;1.01258582393;7;1.4176201535;45;9.11327241535;0;0;0;0;0;0;0;0
468;98 Dreven en Gaarden;11929;27774.1309305;664.90367897;27774.1309305;0;0;0;0;13;4.68061450151;0;0;0;0;0;0;0;0
469;113 Singels;11930;10514.9182554;424.1993954;10514.9182554;54;51.3556060907;52;49.4535466058;52;49.4535466058;0;0;0;0;0;0;0;0
470;98 Dreven en Gaarden;11931;8442.31708094;372.322319742;8442.31708094;58;68.7015181305;59;69.8860270638;56;66.332500264;0;0;0;0;0;0;0;0
471;102 Hoge Veld;11932;4843.07494306;284.632969964;4843.07494306;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472;96 Zijden/Steden/Zichten;11935;9255;394.229832659;9255;45;48.6223662885;39;42.1393841167;34;36.7368989735;0;0;0;0;0;0;0;0
473;113 Singels;11936;11367.8183619;481.971865233;11367.8183619;74;65.0960436244;72;63.336691094;66;58.0586335028;0;0;0;0;0;0;0;0
474;114 Waterbuurt;11937;14503.6434462;497.527565452;14503.6434462;50;34.4740962403;49;33.7846143155;48;33.0951323907;0;0;0;0;0;0;0;0
475;115 De Bras;11939;1578.58105154;758.524234302;1578.58105154;0;0;0;0;0;0;0;0;0;0;0;0;0;0
476;102 Hoge Veld;11940;2087.90149145;221.197919857;2087.90149145;0;0;0;0;0;0;0;0;0;0;0;0;0;0
477;115 De Bras;11941;189.840806231;70.8671035668;189.840806231;0;0;0;0;0;0;0;0;0;0;0;0;0;0
478;102 Hoge Veld;11942;47678.013348;1113.14810876;47678.013348;9;1.88766254464;11;2.30714311012;17;3.56558480655;0;0;0;0;0;0;0;0
479;113 Singels;11943;15974.0004723;977.485091808;15974.0004723;0;0;0;0;0;0;0;0;0;0;0;0;0;0
480;102 Hoge Veld;11947;493.204542542;114.283545626;493.204542542;0;0;0;0;0;0;0;0;0;0;0;0;0;0
481;102 Hoge Veld;11948;346.531314574;134.336972915;346.531314574;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482;113 Singels;11950;8946.7447342;406.731847007;8946.7447342;41;45.8267238175;43;48.0621737598;44;49.179898731;0;0;0;0;0;0;0;0
483;114 Waterbuurt;11953;3930.36536332;251.133219154;3930.36536332;20;50.8858544975;17;43.2529763229;22;55.9744399473;0;0;0;0;0;0;0;0
484;102 Hoge Veld;11954;341.755589994;65.9167893998;341.755589994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
485;98 Dreven en Gaarden;11955;5432.37226515;314.767939373;5432.37226515;26;47.8612266077;27;49.7020430157;27;49.7020430157;0;0;0;0;0;0;0;0
486;115 De Bras;11957;14449.5481289;526.744852991;14449.5481289;27;18.6857054346;27;18.6857054346;29;20.0698317631;0;0;0;0;0;0;0;0
487;102 Hoge Veld;11958;6561.03220347;326.881520016;6561.03220347;10;15.2415042174;20;30.4830084349;26;39.6279109654;0;0;0;0;0;0;0;0
488;113 Singels;11959;19339.6941829;576.231890741;19339.6941829;119;61.531479699;119;61.531479699;116;59.9802659251;0;0;0;0;0;0;0;0
489;98 Dreven en Gaarden;11960;1999.62619854;465.17132157;1999.62619854;0;0;0;0;0;0;0;0;0;0;0;0;0;0
490;113 Singels;11961;910.078731117;340.288817154;910.078731117;0;0;0;0;0;0;0;0;0;0;0;0;0;0
491;113 Singels;11962;24219.9392067;998.224915735;24219.9392067;0;0;0;0;0;0;0;0;0;0;0;0;0;0
492;113 Singels;11967;2797.78312505;395.967512745;2797.78312505;0;0;0;0;0;0;0;0;0;0;0;0;0;0
493;96 Zijden/Steden/Zichten;11968;9282;399.936705575;9282;43;46.3262227968;37;39.8620986856;41;44.1715147598;0;0;0;0;0;0;0;0
494;98 Dreven en Gaarden;11969;6573.98094151;462.648287158;6573.98094151;0;0;0;0;0;0;0;0;0;0;0;0;0;0
495;102 Hoge Veld;11972;294.622108497;117.480118467;294.622108497;0;0;0;0;0;0;0;0;0;0;0;0;0;0
496;98 Dreven en Gaarden;11974;12953.9462219;720.042991137;12953.9462219;0;0;0;0;0;0;0;0;0;0;0;0;0;0
497;113 Singels;11977;8648.73065988;402.217301194;8648.73065988;46;53.1869956517;44;50.8745175799;41;47.4058004722;0;0;0;0;0;0;0;0
498;102 Hoge Veld;11979;5435.6417285;306.568493313;5435.6417285;0;0;0;0;0;0;0;0;0;0;0;0;0;0
499;98 Dreven en Gaarden;11985;1327.20087096;146.106394346;1327.20087096;0;0;0;0;0;0;0;0;0;0;0;0;0;0
500;96 Zijden/Steden/Zichten;11987;8438.20124269;1161.7648728;8438.20124269;0;0;0;0;0;0;0;0;0;0;0;0;0;0
501;113 Singels;11989;12090.9821271;495.267331851;12090.9821271;66;54.5861364331;68;56.2402617796;69;57.0673244528;0;0;0;0;0;0;0;0
502;114 Waterbuurt;11991;28228.927648;784.712907429;28228.927648;0;0;0;0;0;0;0;0;0;0;0;0;0;0
503;87 Venen/Oorden/Raden;11993;130.083294505;52.1000276374;130.083294505;0;0;0;0;0;0;0;0;0;0;0;0;0;0
585;96 Zijden/Steden/Zichten;12189;1268.00313961;212.134032027;1268.00313961;0;0;0;0;0;0;0;0;0;0;0;0;0;0
586;101 Erasmus Veld;12195;3059.18712326;283.060225656;3059.18712326;0;0;31;101.334108542;1;3.26884221105;0;0;0;0;0;0;0;0
587;113 Singels;12196;14266.0351548;478.018055693;14266.0351548;37;25.9357274804;39;27.3376586955;42;29.4405555182;0;0;0;0;0;0;0;0
588;96 Zijden/Steden/Zichten;12198;6340.64572498;323.521593135;6340.64572498;18;28.3882758645;18;28.3882758645;19;29.9654023015;0;0;0;0;0;0;0;0
589;96 Zijden/Steden/Zichten;12199;23458.083243;684.949515374;23458.083243;144;61.3860896086;132;56.2705821412;122;52.0076592517;0;0;0;0;0;0;0;0
590;97 Kraayenstein;12201;99933.4001811;2834.6959948;99933.4001811;50;5.00333221019;55;5.50366543121;55;5.50366543121;0;0;0;0;0;0;0;0
591;113 Singels;12204;11499.5324973;489.903680901;11499.5324973;66;57.3936375374;60;52.1760341249;61;53.0456346937;0;0;0;0;0;0;0;0
592;96 Zijden/Steden/Zichten;12206;10668.0529025;413.538952975;10668.0529025;65;60.9295816154;68;63.7417161515;71;66.5538506876;0;0;0;0;0;0;0;0
