FID,jaar,type_ws,hoofdgeb,gebied,locatie,gdb_geomattr_data,shape
talud_maas_2010.11,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152618.54300000146 418668.91800000146, 152616.59099999815 418667.936999999, 152615.12799999863 418667.5769999996, 152614.10599999875 418667.6220000014, 152612.2419999987 418667.8979999982, 152610.5009999983 418667.6270000003, 152609.11199999973 418666.811999999, 152608.15700000152 418666.48699999973, 152601.90799999982 418666.1700000018, 152597.64600000158 418666.41099999845)"
talud_maas_2010.12,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152689.64799999818 418707.30999999866, 152679.75 418699.6550000012, 152666.02600000054 418690.55799999833, 152655.6790000014 418684.8260000013, 152634.21799999848 418674.35500000045)"
talud_maas_2010.13,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152734.99799999967 418692.86499999836, 152744.74799999967 418702.5870000012, 152753.44299999997 418709.1810000017, 152758.9699999988 418714.39499999955, 152761.2580000013 418717.30000000075)"
talud_maas_2010.14,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147799.9360000007 416699.6229999997, 147806.4459999986 416696.05000000075, 147817.311999999 416694.73800000176, 147822.69799999893 416693.85500000045, 147840.41699999943 416693.88599999994, 147849.05700000003 416694.58900000155, 147853.48999999836 416695.65199999884, 147857.73299999908 416698.5729999989, 147859.16000000015 416700.44900000095, 147861.03599999845 416701.9530000016, 147865.30600000173 416701.33100000024, 147877.0850000009 416697.4670000002)"
talud_maas_2010.15,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147893.1649999991 416692.3909999989, 147905.32400000095 416687.31700000167)"
talud_maas_2010.16,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152961.69299999997 418993.4930000007, 152965.57200000063 418999.9829999991, 152969.67700000107 419007.5639999993, 152976.23900000006 419018.7870000005, 152979.0390000008 419023.881000001)"
talud_maas_2010.17,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153390.79899999872 421253.3440000005, 153393.2250000015 421253.8819999993, 153394.9140000008 421255.30900000036, 153396.82299999893 421255.2100000009, 153402.24300000072 421253.55099999905, 153421.7969999984 421249.0639999993)"
talud_maas_2010.18,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153421.84699999914 421258.4629999995, 153411.8759999983 421261.8229999989, 153405.94000000134 421264.8260000013, 153401.54300000146 421265.8449999988, 153399.75 421266.5780000016, 153398.0089999996 421266.7259999998, 153397.3299999982 421266.9219999984)"
talud_maas_2010.19,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153417.61199999973 421344.78400000185, 153418.62200000137 421351.29100000113, 153419.41600000113 421355.5760000013, 153420.49700000137 421361.0799999982, 153421.52800000086 421364.5179999992, 153423.56700000167 421367.5489999987, 153425.9059999995 421369.9919999987, 153427.51199999824 421372.5469999984, 153428.2259999998 421375.90300000086, 153428.9759999998 421382.98099999875, 153428.99500000104 421391.1640000008, 153429.3999999985 421394.5179999992, 153429.53200000152 421395.61300000176)"
talud_maas_2010.20,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153459.54100000113 421474.30900000036, 153459.03500000015 421478.8289999999, 153458.95699999854 421481.6429999992, 153460.58799999952 421486.6030000001, 153463.8990000002 421493.3599999994, 153467.71400000155 421501.43299999833, 153469.5249999985 421505.33900000155, 153471.79199999943 421511.6700000018, 153473.40700000152 421520.09600000083)"
talud_maas_2010.21,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153485.95100000128 421579.43400000036, 153487.563000001 421581.86400000006, 153489.06599999964 421585.7659999989, 153490.81899999827 421590.81500000134, 153491.73999999836 421595.19099999964, 153493.07499999925 421598.8579999991, 153494.13599999994 421601.2710000016, 153495.47199999914 421603.38699999824, 153496.55700000003 421605.3819999993, 153498.32400000095 421609.28500000015, 153499.43499999866 421612.58399999887, 153500.58199999854 421616.56599999964, 153501.6409999989 421620.09899999946, 153502.74500000104 421624.09800000116, 153504.22800000012 421628.125, 153506.03599999845 421633.0520000011, 153507.63100000098 421638.7419999987, 153508.98600000143 421643.3909999989, 153510.81500000134 421650.0460000001)"
talud_maas_2010.22,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153520.21499999985 421654.8990000002, 153521.57499999925 421661.45600000024, 153522.71599999815 421665.88500000164, 153525.27199999988 421669.6640000008, 153528.24700000137 421673.4470000006, 153529.86199999973 421677.19200000167, 153530.86499999836 421682.65100000054, 153531.14699999988 421687.686999999, 153532.13100000098 421691.68299999833, 153536.33999999985 421699.01000000164, 153540.5240000002 421706.47300000116, 153541.33399999887 421708.6039999984)"
talud_maas_2010.23,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153182.22700000182 419007.0929999985, 153191.83700000122 419002.5639999993, 153197.79800000042 419000.30900000036, 153201.0780000016 419001.13500000164, 153207.96499999985 419008.07499999925, 153214.56700000167 419016.1469999999, 153219.91899999976 419024.8960000016, 153221.87999999896 419026.92500000075, 153222.86499999836 419027.6079999991, 153222.96299999952 419029.12999999896, 153223.50699999928 419031.48000000045, 153227.1099999994 419038.0870000012, 153229.7199999988 419041.46499999985, 153234.08799999952 419048.0560000017, 153236.94299999997 419053.0949999988, 153240.38800000027 419061.00499999896, 153241.65399999917 419066.5850000009, 153241.67700000107 419072.9439999983, 153241.6490000002 419080.1429999992, 153240.92500000075 419089.7100000009, 153239.48999999836 419093.1860000007, 153239 419094.9829999991, 153239.7659999989 419100.0920000002, 153239.90300000086 419102.6860000007, 153238.69799999893 419104.1220000014, 153234.2960000001 419105.2740000002, 153220.40900000185 419108.2589999996)"
talud_maas_2010.24,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153227.28700000048 419044.33999999985, 153227.73600000143 419046.5089999996, 153228.05000000075 419047.99599999934, 153228.71200000122 419048.993999999, 153228.52699999884 419050.24599999934, 153228.50600000098 419051.3960000016, 153229.21599999815 419052.36100000143, 153229.41000000015 419053.3020000011, 153229.29399999976 419054.8830000013, 153229.54399999976 419056.11499999836, 153229.5460000001 419057.4059999995, 153229.94399999827 419058.063000001, 153230.77699999884 419058.43400000036, 153231.70899999887 419058.62099999934, 153231.91800000146 419059.27699999884, 153231.67700000107 419060.23900000006, 153231.60599999875 419060.8779999986, 153231.54899999872 419062.70699999854, 153231.41699999943 419063.3830000013, 153231.87299999967 419063.8570000008, 153232.78500000015 419064.2470000014, 153233.2490000017 419064.7349999994, 153233.6160000004 419065.4470000006, 153233.22300000116 419066.1499999985, 153232.50600000098 419066.62999999896, 153231.33900000155 419067.47199999914, 153231.11100000143 419068.0370000005)"
talud_maas_2010.25,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153233.96499999985 419075.0689999983, 153233.66099999845 419076.0780000016, 153234.20699999854 419076.80799999833, 153234.65300000086 419077.90100000054, 153234.88899999857 419079.70699999854, 153235.09800000116 419081.22100000083, 153235.22899999842 419082.2030000016, 153234.8909999989 419082.9479999989, 153235.0390000008 419084.0480000004, 153235.4210000001 419084.71400000155, 153235.70600000024 419085.6020000018, 153236.27100000158 419086.38800000027, 153236.66299999878 419086.72199999914)"
talud_maas_2010.26,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153221.3200000003 419110.2719999999, 153233.8759999983 419107.7259999998, 153236.6559999995 419109.1400000006, 153240.01999999955 419113.5370000005, 153242.1409999989 419117.8979999982, 153244.1009999998 419122.631000001, 153246.45899999887 419126.7329999991, 153251.82600000128 419136.2809999995, 153255.91000000015 419144.125, 153258.1950000003 419149.71599999815, 153262.33900000155 419158.76000000164, 153264.36300000176 419164.78500000015, 153265.57400000095 419170.2010000013, 153267.3669999987 419176.8269999996, 153268.63500000164 419183.2820000015, 153269.55200000107 419188.6030000001, 153269.78400000185 419196.90900000185, 153268.48699999973 419204.34600000083, 153266.38199999928 419214.4670000002, 153264.3440000005 419220.58399999887, 153261.7749999985 419222.0949999988, 153257.87700000033 419222.5760000013, 153247.6559999995 419223.9519999996)"
talud_maas_2010.27,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153247.90900000185 419225.57499999925, 153261.72700000182 419224.88500000164, 153263.11400000006 419227.11499999836, 153264.75299999863 419230.8049999997, 153269.60599999875 419242.0799999982, 153272.39600000158 419249.6400000006, 153274.64200000092 419257.2580000013, 153277.3590000011 419266.9539999999, 153278.30000000075 419273.51999999955)"
talud_maas_2010.28,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152728.4759999998 418752.55999999866, 152727.20100000128 418750.16600000113, 152725.9759999998 418749.11499999836, 152724.48800000176 418747.91899999976, 152723.59899999946 418746.59800000116, 152723.52800000086 418745.5020000003, 152722.72899999842 418743.9670000002, 152721.4219999984 418741.68400000036, 152719.12000000104 418738.7719999999, 152719.08100000024 418738.73900000006, 152718.3289999999 418738.5450000018, 152717.30999999866 418736.9140000008, 152716.75200000033 418734.4530000016, 152714.88100000098 418732.33199999854, 152709.188000001 418727.02600000054, 152704.313000001 418722.5469999984, 152701.64299999923 418719.66699999943, 152699.10500000045 418717.0870000012, 152698.19900000095 418716.03599999845, 152696.6330000013 418715.16099999845, 152695.82299999893 418713.20600000024, 152694.66800000146 418712.1579999998, 152693.14699999988 418711.37099999934, 152691.56599999964 418710.90199999884)"
talud_maas_2010.29,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152768.9530000016 418723.0879999995, 152772.37900000066 418727.7980000004, 152780.00600000098 418738.54100000113, 152790.72800000012 418750.7589999996, 152799.438000001 418758.41600000113, 152804.78700000048 418764.40900000185, 152811.48200000077 418770.7679999992, 152817.04399999976 418776.5689999983, 152832.4299999997 418794.08999999985, 152843.28799999878 418806.2250000015, 152853.98200000077 418819.8350000009, 152862.9450000003 418833.00499999896)"
talud_maas_2010.30,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152706.07699999958 418845.24500000104, 152713.06599999964 418837.5929999985, 152717.13500000164 418832.08199999854, 152721.5850000009 418825.688000001, 152723.71599999815 418820.38500000164, 152723.27899999917 418816.5949999988, 152725.66800000146 418813.8539999984, 152732.74500000104 418808.75, 152734.92500000075 418802.14400000125, 152737.44000000134 418796.8359999992, 152743.2340000011 418788.24599999934, 152746.20199999958 418783.5179999992)"
talud_maas_2010.31,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152879.4290000014 418932.34899999946, 152871.9549999982 418918.37099999934, 152864.51999999955 418904.1479999982, 152862.85500000045 418901.0780000016, 152853.4990000017 418890.7960000001, 152836.62000000104 418873.5309999995, 152802.76799999923 418837.69999999925, 152792.32499999925 418826.9140000008, 152781.6640000008 418825.6499999985, 152774.2259999998 418823.95899999887, 152764.19200000167 418822.1479999982, 152747.7809999995 418826.16600000113, 152733.26700000092 418836.0879999995, 152716.46299999952 418853.16699999943)"
talud_maas_2010.32,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153263.48699999973 419541.77899999917, 153270.3669999987 419542.84899999946, 153274.0700000003 419544.87000000104, 153275.98000000045 419549.6579999998, 153277.5700000003 419562.6220000014, 153277.9210000001 419565.5170000009, 153278.08399999887 419570.45800000057, 153277.99500000104 419574.01000000164, 153278.3139999993 419577.52600000054, 153278.34899999946 419583.2729999982, 153277.63500000164 419589.08100000024, 153275.9609999992 419597.15199999884, 153274.71599999815 419601.0240000002, 153274.26999999955 419604.6700000018, 153274.75699999928 419608.26399999857, 153273.66699999943 419615.41800000146, 153271.78200000152 419622.48999999836, 153270.32499999925 419630.28400000185, 153268.18499999866 419639.9239999987, 153266.65300000086 419645.2679999992, 153263.98699999973 419650.23999999836, 153263.47700000182 419650.436999999, 153262.39499999955 419649.9219999984, 153261.50200000033 419649.73699999973, 153259.96700000018 419649.08100000024, 153259.12900000066 419649.2980000004, 153258.52100000158 419649.61400000006, 153258.53500000015 419650.2829999998, 153259.38899999857 419651.6000000015, 153259.3209999986 419653.0460000001, 153260.67500000075 419653.1490000002, 153260.90100000054 419653.8990000002, 153260.6090000011 419654.5729999989, 153259.91800000146 419654.9360000007, 153237.50400000066 419652.3579999991)"
talud_maas_2010.33,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153237.18299999833 419655.30099999905, 153247.65700000152 419656.0949999988, 153253.58399999887 419656.45699999854)"
talud_maas_2010.34,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153261.47700000182 419656.8819999993, 153263.6160000004 419658.81700000167, 153264.6000000015 419661.2049999982, 153265.82600000128 419669.7589999996, 153266.65300000086 419680.4459999986, 153266.22700000182 419696.06500000134, 153263.86899999902 419706.96599999815, 153262.01700000092 419716.33100000024, 153261.47300000116 419721.2289999984, 153261.2419999987 419724.936999999, 153260.08900000155 419731.2520000003, 153257.90700000152 419736.6479999982)"
talud_maas_2010.35,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153257.50200000033 419717.76399999857, 153257.1959999986 419719.1070000008, 153257.61300000176 419720.2010000013, 153258.01700000092 419721.3260000013, 153258.08700000122 419722.7329999991, 153258.09299999848 419724.4279999994, 153257.20100000128 419725.50400000066, 153256.31500000134 419726.7670000009, 153255.35500000045 419727.5249999985, 153254.5940000005 419727.9919999987, 153254.58700000122 419728.9519999996, 153254.3209999986 419729.83300000057, 153254.16299999878 419730.36199999973, 153253.5009999983 419731.4679999985, 153252.60399999842 419731.563000001, 153252.3599999994 419732.2179999985, 153252.8509999998 419733.27899999917, 153253.59600000083 419733.5940000005, 153254.57200000063 419734.2019999996, 153255.21400000155 419735.3299999982, 153255.6409999989 419736.2740000002, 153255.80900000036 419737.1220000014)"
talud_maas_2010.36,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153254.44000000134 419751.33399999887, 153252.06799999997 419751.7650000006, 153248.7969999984 419753.23800000176, 153244.49399999902 419754.42599999905, 153241.33799999952 419755.90199999884, 153239.08300000057 419758.55999999866, 153238.42700000107 419761.4759999998)"
talud_maas_2010.37,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (152822.9840000011 418537.0170000009, 152839.78799999878 418551.1330000013, 152859.6710000001 418566.3660000004, 152878.5159999989 418579.4149999991, 152887.561999999 418585.11100000143, 152891.75299999863 418588.2179999985)"
talud_maas_2010.38,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (152909.74399999902 418592.76900000125, 152916.71599999815 418600.30900000036, 152924.10599999875 418607.48000000045, 152938.15300000086 418623.118999999, 152948.5460000001 418632.118999999, 152960.98099999875 418642.8040000014, 152966.90900000185 418647.0150000006, 152972.86400000006 418652.6700000018, 152981.19000000134 418662.4290000014, 152986.96599999815 418670.82499999925, 152992.75 418680.6000000015, 152996.23699999973 418686.79100000113, 152997.94900000095 418688.3049999997, 153002.7740000002 418691.7280000001, 153006.5610000007 418695.95800000057, 153008.30299999937 418698.61300000176, 153009.86199999973 418701.88500000164, 153014.56500000134 418709.90199999884, 153017.8299999982 418714.5379999988, 153022.6499999985 418718.7109999992, 153026.3440000005 418722.3209999986, 153029.04300000146 418726.11400000006, 153032.563000001 418732.77800000086, 153034.96799999848 418737.7109999992, 153037.5399999991 418742.35599999875, 153038.91699999943 418745.4079999998, 153038.9459999986 418748.56799999997, 153036.73800000176 418749.71499999985, 153034.94099999964 418750.8189999983, 153033.8440000005 418752.5689999983, 153034.6330000013 418756.6409999989, 153036.76799999923 418762.1730000004, 153041.5240000002 418770.5529999994, 153050.98600000143 418784.5240000002, 153061.41099999845 418799.80799999833, 153071.79399999976 418816.2969999984, 153076.9450000003 418824.6810000017)"
talud_maas_2010.39,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (152909.5080000013 418603.8590000011, 152910.89499999955 418604.53599999845, 152911.68100000173 418605.6490000002, 152912.92599999905 418606.78599999845, 152912.686999999 418608.625, 152912.70899999887 418609.7250000015, 152913.66099999845 418611.14499999955, 152915.38500000164 418611.78400000185, 152917.51700000092 418612.93400000036, 152918.44799999893 418613.6180000007)"
talud_maas_2010.40,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (152940.73800000176 418647.63699999824, 152942.8839999996 418647.45600000024, 152944.27100000158 418647.6020000018, 152945.44399999827 418648.6229999997, 152946.6240000017 418649.1099999994, 152948.15199999884 418648.8220000006, 152948.98200000077 418648.86100000143, 152950.30600000173 418649.72399999946, 152950.61800000072 418651.0729999989, 152950.77299999818 418652.2030000016, 152951.74799999967 418653.3269999996, 152953.67399999872 418653.94999999925, 152953.94700000063 418654.95699999854, 152953.84099999815 418655.83399999887, 152954.53200000152 418656.188000001, 152956.00600000098 418656.0249999985, 152956.79399999976 418656.7109999992)"
talud_maas_2010.41,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (152985.27899999917 418696.8979999982, 152991.3200000003 418695.2879999988, 152994.33799999952 418696.3909999989, 152995.34099999815 418697.2800000012, 152996.8660000004 418698.4519999996, 152998.02100000158 418699.0720000006, 152999.4549999982 418699.6160000004, 153000.83300000057 418700.33900000155, 153002.1240000017 418701.7100000009, 153003.061999999 418702.3299999982, 153005.35300000012 418703.2580000013, 153007.48299999908 418704.67500000075, 153009.53700000048 418705.78400000185, 153010.42399999872 418706.86300000176, 153011.23200000077 418709.07400000095)"
talud_maas_2010.42,2010,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153088.43299999833 418847.79399999976, 153107.2650000006 418878.0179999992, 153115.09600000083 418892.1950000003, 153122.5300000012 418905.5320000015, 153133.26000000164 418925.30999999866, 153144.55200000107 418944.631000001, 153150.73800000176 418957.0219999999, 153159.55700000003 418974.05700000003, 153165.43200000003 418988.3500000015, 153169.98200000077 418999.49500000104)"
talud_maas_2010.43,2010,Rivieren,Maas,Zandmaas,Gebrande Kamp - Neerveld,,"LINESTRING (191597.78500000015 414535.5949999988, 191600.90799999982 414537.21599999815, 191604.8359999992 414537.73900000006, 191608.4389999993 414537.1160000004, 191611.686999999 414536.2529999986, 191614.70600000024 414536.02699999884, 191625.6409999989 414538.27699999884, 191641.125 414541.993999999, 191653.40100000054 414544.97399999946, 191661.75400000066 414546.51399999857, 191674.81799999997 414548.56799999997, 191682.35799999908 414548.5229999982)"
talud_maas_2010.44,2010,Rivieren,Maas,Zandmaas,Gebrande Kamp - Neerveld,,"LINESTRING (191686.6259999983 414533.8420000002, 191695.56599999964 414537.97399999946, 191701.44700000063 414539.56799999997, 191712.4690000005 414540.94000000134, 191721.0780000016 414540.8350000009, 191725.3740000017 414538.8379999995)"
talud_maas_2010.45,2010,Rivieren,Maas,Zandmaas,Gebrande Kamp - Neerveld,,"LINESTRING (191739.21700000018 414516.33999999985, 191744.80900000036 414515.9450000003, 191756.04899999872 414515.98999999836, 191775.3139999993 414515.79100000113, 191795.51099999994 414515.1889999993, 191827.83700000122 414514.6739999987)"
talud_maas_2010.46,2010,Rivieren,Maas,Zandmaas,Gebrande Kamp - Neerveld,,"LINESTRING (191833.78200000152 414514.3830000013, 191842.8999999985 414514.1979999989, 191856.1409999989 414513.4979999997, 191868.50600000098 414513.05900000036)"
talud_maas_2010.47,2010,Rivieren,Maas,Zandmaas,Gebrande Kamp - Neerveld,,"LINESTRING (191884.78200000152 414512.8359999992, 191888.87099999934 414513.006000001)"
talud_maas_2010.48,2010,Rivieren,Maas,Zandmaas,Gebrande Kamp - Neerveld,,"LINESTRING (191912.86499999836 414515.0150000006, 191924.87000000104 414514.48900000006, 191936.86199999973 414513.5329999998)"
