FID,hectomtrng,afstand,wvk_id,wvk_begdat,zijde,hecto_lttr,se_anno_cad_data,gdb_geomattr_data,shape
nwb_wegen_hectopunten_2016.1,1101,303,392217019,2001-03-01T00:00:00, , ,,,POINT (196500 408982)
nwb_wegen_hectopunten_2016.2,1100,202,392217019,2001-03-01T00:00:00, , ,,,POINT (196493 408881)
nwb_wegen_hectopunten_2016.3,1099,102,392217019,2001-03-01T00:00:00, , ,,,POINT (196487 408782)
nwb_wegen_hectopunten_2016.4,1098,5,392217019,2001-03-01T00:00:00, , ,,,POINT (196479 408685)
nwb_wegen_hectopunten_2016.5,1088,35,393215011,2001-03-01T00:00:00, , ,,,POINT (196700 407743)
nwb_wegen_hectopunten_2016.6,1087,137,393215011,2001-03-01T00:00:00, , ,,,POINT (196742 407650)
nwb_wegen_hectopunten_2016.7,1086,239,393215011,2001-03-01T00:00:00, , ,,,POINT (196785 407557)
nwb_wegen_hectopunten_2016.8,1196,81,384233005,2001-03-01T00:00:00, , ,,,POINT (192086 416732)
nwb_wegen_hectopunten_2016.9,1195,177,384233005,2001-03-01T00:00:00, , ,,,POINT (192174 416693)
nwb_wegen_hectopunten_2016.10,1194,266,384233005,2001-03-01T00:00:00, , ,,,POINT (192253 416653)
nwb_wegen_hectopunten_2016.11,921,42,412188002,2001-03-01T00:00:00, , ,,,POINT (206238 394299)
nwb_wegen_hectopunten_2016.12,920,146,412188002,2001-03-01T00:00:00, , ,,,POINT (206310 394223)
nwb_wegen_hectopunten_2016.13,919,251,412188002,2001-03-01T00:00:00, , ,,,POINT (206382 394147)
nwb_wegen_hectopunten_2016.14,918,357,412188002,2001-03-01T00:00:00, , ,,,POINT (206454 394070)
nwb_wegen_hectopunten_2016.15,917,460,412188002,2001-03-01T00:00:00, , ,,,POINT (206525 393995)
nwb_wegen_hectopunten_2016.16,916,567,412188002,2001-03-01T00:00:00, , ,,,POINT (206599 393918)
nwb_wegen_hectopunten_2016.17,112,3,97197004,2001-03-01T00:00:00, , ,,,POINT (48560.35599999875 398933.19200000167)
nwb_wegen_hectopunten_2016.18,111,104,97197004,2001-03-01T00:00:00, , ,,,POINT (48604.166999999434 398842.66699999943)
nwb_wegen_hectopunten_2016.19,110,206,97197004,2001-03-01T00:00:00, , ,,,POINT (48637.49399999902 398745.8819999993)
nwb_wegen_hectopunten_2016.20,109,305,97197004,2001-03-01T00:00:00, , ,,,POINT (48667.129000000656 398651.5799999982)
nwb_wegen_hectopunten_2016.21,108,403,97197004,2001-03-01T00:00:00, , ,,,POINT (48695.24799999967 398557.625)
nwb_wegen_hectopunten_2016.22,762,63,273340019,2001-05-01T00:00:00, , ,,,POINT (136983.95600000024 470196.9239999987)
nwb_wegen_hectopunten_2016.23,501,238,335538009,2001-05-01T00:00:00, , ,,,POINT (168059 569294)
nwb_wegen_hectopunten_2016.24,500,133,335538009,2001-05-01T00:00:00, , ,,,POINT (168015 569198)
nwb_wegen_hectopunten_2016.25,499,42,335538009,2001-05-01T00:00:00, , ,,,POINT (167978 569115)
nwb_wegen_hectopunten_2016.26,403,41,90181010,2001-05-01T00:00:00, , ,,,POINT (45200 390495)
nwb_wegen_hectopunten_2016.27,25,71,93185009,2001-05-01T00:00:00, , ,,,POINT (47023 392579)
nwb_wegen_hectopunten_2016.28,24,167,93185009,2001-05-01T00:00:00, , ,,,POINT (47099 392520)
nwb_wegen_hectopunten_2016.29,23,269,93185009,2001-05-01T00:00:00, , ,,,POINT (47179 392457)
nwb_wegen_hectopunten_2016.30,22,370,93185009,2001-05-01T00:00:00, , ,,,POINT (47257 392394)
nwb_wegen_hectopunten_2016.31,21,470,93185009,2001-05-01T00:00:00, , ,,,POINT (47336 392332)
nwb_wegen_hectopunten_2016.32,20,570,93185009,2001-05-01T00:00:00, , ,,,POINT (47415 392270)
nwb_wegen_hectopunten_2016.33,25,72,93185010,2001-05-01T00:00:00, ,o,,,POINT (47032 392588)
nwb_wegen_hectopunten_2016.34,24,169,93185010,2001-05-01T00:00:00, ,o,,,POINT (47108 392528)
nwb_wegen_hectopunten_2016.35,23,269,93185010,2001-05-01T00:00:00, ,o,,,POINT (47187 392466)
nwb_wegen_hectopunten_2016.36,22,369,93185010,2001-05-01T00:00:00, ,o,,,POINT (47266 392405)
nwb_wegen_hectopunten_2016.37,21,470,93185010,2001-05-01T00:00:00, ,o,,,POINT (47345 392343)
nwb_wegen_hectopunten_2016.38,20,569,93185010,2001-05-01T00:00:00, ,o,,,POINT (47423 392282)
nwb_wegen_hectopunten_2016.39,19,60,94134007,2001-05-01T00:00:00, , ,,,POINT (47137 367136)
nwb_wegen_hectopunten_2016.40,19,43,94184005,2001-05-01T00:00:00, , ,,,POINT (47492 392210)
nwb_wegen_hectopunten_2016.41,18,147,94184005,2001-05-01T00:00:00, , ,,,POINT (47572 392144)
nwb_wegen_hectopunten_2016.42,344,78,97172001,2001-05-01T00:00:00, , ,,,POINT (48716 385961)
nwb_wegen_hectopunten_2016.43,343,179,97172001,2001-05-01T00:00:00, , ,,,POINT (48758 385869)
nwb_wegen_hectopunten_2016.44,342,277,97172001,2001-05-01T00:00:00, , ,,,POINT (48798 385780)
nwb_wegen_hectopunten_2016.45,341,377,97172001,2001-05-01T00:00:00, , ,,,POINT (48837 385688)
