FID,hectomtrng,afstand,wvk_id,wvk_begdat,zijde,hecto_lttr,se_anno_cad_data,gdb_geomattr_data,shape
nwb_wegen_hectopunten_1997.1,309,387,65179009,1989-08-15T00:00:00, , ,,,POINT (32829 389481)
nwb_wegen_hectopunten_1997.2,310,277,65179009,1989-08-15T00:00:00, , ,,,POINT (32764 389569)
nwb_wegen_hectopunten_1997.3,311,174,65179009,1989-08-15T00:00:00, , ,,,POINT (32705 389654)
nwb_wegen_hectopunten_1997.4,312,73,65179009,1989-08-15T00:00:00, , ,,,POINT (32643 389734)
nwb_wegen_hectopunten_1997.5,98,98,65199001,1986-12-09T00:00:00, , ,,,POINT (32809 399672)
nwb_wegen_hectopunten_1997.6,99,207,65199001,1986-12-09T00:00:00, , ,,,POINT (32864 399766)
nwb_wegen_hectopunten_1997.7,88,917,65199002,1986-12-11T00:00:00, , ,,,POINT (33300 398932)
nwb_wegen_hectopunten_1997.8,89,825,65199002,1986-12-11T00:00:00, , ,,,POINT (33305 399021)
nwb_wegen_hectopunten_1997.9,90,736,65199002,1986-12-11T00:00:00, , ,,,POINT (33271 399103)
nwb_wegen_hectopunten_1997.10,91,645,65199002,1986-12-11T00:00:00, , ,,,POINT (33212 399173)
nwb_wegen_hectopunten_1997.11,92,537,65199002,1986-12-11T00:00:00, , ,,,POINT (33123 399233)
nwb_wegen_hectopunten_1997.12,93,445,65199002,1986-12-11T00:00:00, , ,,,POINT (33049 399288)
nwb_wegen_hectopunten_1997.13,94,341,65199002,1986-12-11T00:00:00, , ,,,POINT (32970 399355)
nwb_wegen_hectopunten_1997.14,95,244,65199002,1986-12-11T00:00:00, , ,,,POINT (32898 399420)
nwb_wegen_hectopunten_1997.15,96,143,65199002,1986-12-11T00:00:00, , ,,,POINT (32824 399490)
nwb_wegen_hectopunten_1997.16,97,37,65199002,1986-12-11T00:00:00, , ,,,POINT (32747 399562)
nwb_wegen_hectopunten_1997.17,174,851,65200002,1996-01-23T00:00:00, , ,,,POINT (33022 401001)
nwb_wegen_hectopunten_1997.18,175,752,65200002,1996-01-23T00:00:00, , ,,,POINT (32951 400931)
nwb_wegen_hectopunten_1997.19,176,648,65200002,1996-01-23T00:00:00, , ,,,POINT (32886 400850)
nwb_wegen_hectopunten_1997.20,177,554,65200002,1996-01-23T00:00:00, , ,,,POINT (32834 400772)
nwb_wegen_hectopunten_1997.21,178,464,65200002,1996-01-23T00:00:00, , ,,,POINT (32788 400695)
nwb_wegen_hectopunten_1997.22,179,365,65200002,1996-01-23T00:00:00, , ,,,POINT (32749 400604)
nwb_wegen_hectopunten_1997.23,180,266,65200002,1996-01-23T00:00:00, , ,,,POINT (32710 400513)
nwb_wegen_hectopunten_1997.24,181,169,65200002,1996-01-23T00:00:00, , ,,,POINT (32675 400422)
nwb_wegen_hectopunten_1997.25,182,73,65200002,1996-01-23T00:00:00, , ,,,POINT (32642 400332)
nwb_wegen_hectopunten_1997.26,174,71,65201001,1989-08-15T00:00:00, ,p,,,POINT (33008 401018)
nwb_wegen_hectopunten_1997.27,489,1060,73181006,1996-06-12T00:00:00, , ,,,POINT (37448 391472)
nwb_wegen_hectopunten_1997.28,490,960,73181006,1996-06-12T00:00:00, , ,,,POINT (37380 391399)
nwb_wegen_hectopunten_1997.29,491,860,73181006,1996-06-12T00:00:00, , ,,,POINT (37312 391326)
nwb_wegen_hectopunten_1997.30,492,761,73181006,1996-06-12T00:00:00, , ,,,POINT (37244 391254)
nwb_wegen_hectopunten_1997.31,493,661,73181006,1996-06-12T00:00:00, , ,,,POINT (37176 391181)
nwb_wegen_hectopunten_1997.32,494,561,73181006,1996-06-12T00:00:00, , ,,,POINT (37108 391108)
nwb_wegen_hectopunten_1997.33,495,462,73181006,1996-06-12T00:00:00, , ,,,POINT (37040 391035)
nwb_wegen_hectopunten_1997.34,496,363,73181006,1996-06-12T00:00:00, , ,,,POINT (36972 390963)
nwb_wegen_hectopunten_1997.35,497,263,73181006,1996-06-12T00:00:00, , ,,,POINT (36904 390890)
nwb_wegen_hectopunten_1997.36,498,163,73181006,1996-06-12T00:00:00, , ,,,POINT (36836 390817)
nwb_wegen_hectopunten_1997.37,499,72,73181006,1996-06-12T00:00:00, , ,,,POINT (36771 390753)
