WKT,id,buurtcode,straatnaam,type,soort,e_type,aantal
"POLYGON ((129724.91 480709.59,129724.13 480707.3,129718.5 480709.19,129719.28 480711.49,129724.91 480709.59))","129722480709",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129726.46 480714.18,129725.68 480711.89,129720.06 480713.78,129720.84 480716.08,129726.46 480714.18))","129723480714",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129724.13 480707.3,129723.35 480705.0,129717.73 480706.9,129718.5 480709.19,129724.13 480707.3))","129721480707",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129725.68 480711.89,129724.91 480709.59,129719.28 480711.49,129720.06 480713.78,129725.68 480711.89))","129722480712",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129721.8 480700.42,129721.02 480698.12,129715.39 480700.02,129716.17 480702.31,129721.8 480700.42))","129719480700",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129722.58 480702.71,129721.8 480700.42,129716.17 480702.31,129716.95 480704.61,129722.58 480702.71))","129719480703",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129723.35 480705.0,129722.58 480702.71,129716.95 480704.61,129717.73 480706.9,129723.35 480705.0))","129720480705",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129721.02 480698.12,129720.24 480695.83,129714.62 480697.72,129715.39 480700.02,129721.02 480698.12))","129718480698",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129720.24 480695.83,129719.47 480693.53,129713.84 480695.43,129714.62 480697.72,129720.24 480695.83))","129717480696",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129719.47 480693.53,129718.69 480691.24,129713.06 480693.14,129713.84 480695.43,129719.47 480693.53))","129716480693",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129722.61 480690.43,129725.12 480685.23,129724.27 480682.66,129724.14 480682.27,129721.61 480687.5,129722.61 480690.43))","129723480686",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129723.61 480693.35,129726.11 480688.18,129725.25 480685.61,129725.12 480685.23,129722.61 480690.43,129723.61 480693.35))","129724480689",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129718.69 480691.24,129717.91 480688.95,129712.29 480690.84,129713.06 480693.14,129718.69 480691.24))","129715480691",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129723.29 480679.71,129725.91 480674.43,129724.91 480671.51,129722.3 480676.75,129723.15 480679.31,129723.29 480679.71))","129724480676",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129720.61 480684.57,129723.15 480679.31,129722.3 480676.75,129722.17 480676.35,129719.61 480681.65,129720.61 480684.57))","129721480680",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129719.61 480681.65,129722.17 480676.35,129721.32 480673.8,129721.19 480673.39,129718.61 480678.72,129719.61 480681.65))","129720480678",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129721.61 480687.5,129724.14 480682.27,129723.29 480679.71,129723.15 480679.31,129720.61 480684.57,129721.61 480687.5))","129722480683",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129718.61 480678.72,129721.19 480673.39,129720.34 480670.85,129720.2 480670.44,129717.61 480675.79,129718.61 480678.72))","129719480675",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129721.32 480673.8,129723.91 480668.59,129722.92 480665.67,129720.34 480670.85,129721.19 480673.39,129721.32 480673.8))","129722480670",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129716.61 480672.87,129719.22 480667.48,129718.37 480664.94,129718.23 480664.52,129715.62 480669.94,129716.61 480672.87))","129717480669",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129722.3 480676.75,129724.91 480671.51,129723.91 480668.59,129721.32 480673.8,129722.17 480676.35,129722.3 480676.75))","129723480673",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129720.34 480670.85,129722.92 480665.67,129721.92 480662.75,129719.36 480667.89,129720.2 480670.44,129720.34 480670.85))","129721480667",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129715.62 480669.94,129718.23 480664.52,129717.39 480661.98,129717.25 480661.56,129714.62 480667.01,129715.62 480669.94))","129716480666",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129717.61 480675.79,129720.2 480670.44,129719.36 480667.89,129719.22 480667.48,129716.61 480672.87,129717.61 480675.79))","129718480672",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129714.62 480667.01,129717.25 480661.56,129716.41 480659.03,129716.26 480658.6,129713.62 480664.08,129714.62 480667.01))","129715480663",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129718.37 480664.94,129720.92 480659.83,129719.92 480656.91,129717.39 480661.98,129718.23 480664.52,129718.37 480664.94))","129719480661",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129717.39 480661.98,129719.92 480656.91,129718.92 480653.99,129716.41 480659.03,129717.25 480661.56,129717.39 480661.98))","129718480658",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129716.41 480659.03,129718.92 480653.99,129717.92 480651.07,129715.42 480656.08,129716.26 480658.6,129716.41 480659.03))","129717480655",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129719.36 480667.89,129721.92 480662.75,129720.92 480659.83,129718.37 480664.94,129719.22 480667.48,129719.36 480667.89))","129720480664",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129727.21 480649.92,129726.44 480647.65,129721.51 480649.34,129722.29 480651.6,129727.21 480649.92))","129724480650",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129715.42 480656.08,129717.92 480651.07,129716.92 480648.16,129714.44 480653.12,129715.28 480655.64,129715.42 480656.08))","129716480652",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129714.44 480653.12,129716.92 480648.16,129715.92 480645.24,129713.46 480650.17,129714.3 480652.69,129714.44 480653.12))","129715480649",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129725.68 480645.39,129724.91 480643.12,129719.95 480644.81,129720.73 480647.07,129725.68 480645.39))","129723480645",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129726.44 480647.65,129725.68 480645.39,129720.73 480647.07,129721.51 480649.34,129726.44 480647.65))","129724480647",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129722.6 480636.32,129721.83 480634.05,129716.82 480635.76,129717.6 480638.02,129722.6 480636.32))","129720480636",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129723.37 480638.58,129722.71 480636.65,129722.6 480636.32,129717.6 480638.02,129718.38 480640.28,129723.37 480638.58))","129720480638",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129724.14 480640.85,129723.37 480638.58,129718.38 480640.28,129719.16 480642.55,129724.14 480640.85))","129721480641",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129724.91 480643.12,129724.14 480640.85,129719.16 480642.55,129719.95 480644.81,129724.91 480643.12))","129722480643",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129721.83 480634.05,129721.07 480631.78,129716.04 480633.49,129716.82 480635.76,129721.83 480634.05))","129719480634",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129721.07 480631.78,129720.3 480629.51,129715.26 480631.23,129716.04 480633.49,129721.07 480631.78))","129718480632",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129720.3 480629.51,129719.53 480627.25,129714.48 480628.97,129715.26 480631.23,129720.3 480629.51))","129717480629",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129719.51 480627.2,129718.78 480625.03,129717.04 480625.57,129716.23 480625.83,129713.67 480626.63,129714.48 480628.97,129719.53 480627.25,129719.51 480627.2))","129717480627",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129717.91 480688.95,129717.13 480686.65,129711.51 480688.55,129712.29 480690.84,129717.91 480688.95))","129715480689",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129717.13 480686.65,129716.36 480684.36,129710.73 480686.25,129711.51 480688.55,129717.13 480686.65))","129714480686",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129714.8 480679.77,129714.03 480677.48,129708.4 480679.37,129709.18 480681.66,129714.8 480679.77))","129712480680",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129716.36 480684.36,129715.58 480682.06,129709.95 480683.96,129710.73 480686.25,129716.36 480684.36))","129713480684",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129715.58 480682.06,129714.8 480679.77,129709.18 480681.66,129709.95 480683.96,129715.58 480682.06))","129712480682",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129714.03 480677.48,129713.25 480675.18,129707.62 480677.08,129708.4 480679.37,129714.03 480677.48))","129711480677",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129713.25 480675.18,129712.47 480672.89,129706.84 480674.78,129707.62 480677.08,129713.25 480675.18))","129710480675",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129710.14 480666.0,129709.36 480663.71,129703.73 480665.61,129704.51 480667.9,129710.14 480666.0))","129707480666",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129711.69 480670.59,129710.92 480668.3,129705.29 480670.19,129706.07 480672.49,129711.69 480670.59))","129708480670",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129710.92 480668.3,129710.14 480666.0,129704.51 480667.9,129705.29 480670.19,129710.92 480668.3))","129708480668",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129712.47 480672.89,129711.69 480670.59,129706.07 480672.49,129706.84 480674.78,129712.47 480672.89))","129709480673",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129712.62 480661.16,129715.28 480655.64,129714.44 480653.12,129714.3 480652.69,129711.62 480658.23,129712.62 480661.16))","129713480657",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129713.62 480664.08,129716.26 480658.6,129715.42 480656.08,129715.28 480655.64,129712.62 480661.16,129713.62 480664.08))","129714480660",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129708.58 480661.42,129707.81 480659.12,129702.18 480661.02,129702.96 480663.31,129708.58 480661.42))","129705480661",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129709.36 480663.71,129708.58 480661.42,129702.96 480663.31,129703.73 480665.61,129709.36 480663.71))","129706480664",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129709.62 480652.38,129712.33 480646.77,129711.49 480644.26,129711.34 480643.81,129708.62 480649.45,129709.62 480652.38))","129710480648",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129710.62 480655.3,129713.31 480649.73,129712.48 480647.22,129712.33 480646.77,129709.62 480652.38,129710.62 480655.3))","129711480651",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129711.62 480658.23,129714.3 480652.69,129713.46 480650.17,129713.31 480649.73,129710.62 480655.3,129711.62 480658.23))","129712480654",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129713.46 480650.17,129715.92 480645.24,129714.92 480642.32,129712.48 480647.22,129713.31 480649.73,129713.46 480650.17))","129714480646",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129708.62 480649.45,129711.34 480643.81,129710.51 480641.31,129710.36 480640.85,129707.62 480646.52,129708.62 480649.45))","129709480645",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129710.51 480641.31,129712.92 480636.48,129711.92 480633.56,129709.53 480638.35,129710.36 480640.85,129710.51 480641.31))","129711480637",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129711.49 480644.26,129713.92 480639.4,129712.92 480636.48,129710.51 480641.31,129711.34 480643.81,129711.49 480644.26))","129712480640",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129712.48 480647.22,129714.92 480642.32,129713.92 480639.4,129711.49 480644.26,129712.33 480646.77,129712.48 480647.22))","129713480643",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129707.62 480646.52,129710.36 480640.85,129709.53 480638.35,129709.38 480637.89,129706.62 480643.59,129707.62 480646.52))","129708480642",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129706.62 480643.59,129709.38 480637.89,129708.55 480635.4,129708.39 480634.94,129705.62 480640.67,129706.62 480643.59))","129707480639",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129705.62 480640.67,129708.39 480634.94,129707.58 480632.5,129707.41 480631.98,129704.62 480637.74,129705.62 480640.67))","129707480636",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129709.53 480638.35,129711.92 480633.56,129711.1 480631.18,129710.89 480630.7,129708.55 480635.4,129709.38 480637.89,129709.53 480638.35))","129710480634",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129708.55 480635.4,129710.89 480630.7,129710.51 480629.85,129709.55 480628.94,129709.31 480628.83,129707.58 480632.5,129708.39 480634.94,129708.55 480635.4))","129709480632",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129704.62 480637.74,129707.41 480631.98,129706.41 480628.98,129703.64 480634.85,129703.67 480634.96,129704.62 480637.74))","129706480633",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129710.69 480598.89,129709.87 480596.64,129703.9 480598.71,129704.69 480600.98,129710.69 480598.89))","129707480599",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129709.87 480596.64,129709.05 480594.38,129703.11 480596.45,129703.9 480598.71,129709.87 480596.64))","129706480597",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129709.05 480594.38,129708.23 480592.13,129702.32 480594.18,129703.11 480596.45,129709.05 480594.38))","129706480594",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129707.81 480659.12,129707.03 480656.83,129701.4 480658.72,129702.18 480661.02,129707.81 480659.12))","129705480659",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129707.03 480656.83,129706.25 480654.53,129700.63 480656.43,129701.4 480658.72,129707.03 480656.83))","129704480657",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129704.7 480649.95,129703.92 480647.65,129698.29 480649.55,129699.07 480651.84,129704.7 480649.95))","129701480650",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129703.92 480647.65,129703.14 480645.36,129697.52 480647.25,129698.29 480649.55,129703.92 480647.65))","129701480647",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129706.25 480654.53,129705.47 480652.24,129699.85 480654.14,129700.63 480656.43,129706.25 480654.53))","129703480654",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129705.47 480652.24,129704.7 480649.95,129699.07 480651.84,129699.85 480654.14,129705.47 480652.24))","129702480652",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129694.25 480637.62,129695.34 480640.83,129700.96 480638.92,129699.87 480635.71,129694.25 480637.62))","129698480638",T98b,Stammerlandweg,Haaks,MULDER,E6a,1
"POLYGON ((129695.34 480640.83,129696.43 480644.04,129702.05 480642.14,129700.96 480638.92,129695.34 480640.83))","129699480641",T98b,Stammerlandweg,Haaks,MULDER,E6a,1
"POLYGON ((129693.16 480634.41,129694.25 480637.62,129699.87 480635.71,129698.79 480632.5,129693.16 480634.41))","129697480635",T98b,Stammerlandweg,Haaks,MULDER,E6a,1
"POLYGON ((129696.43 480644.04,129697.52 480647.25,129703.14 480645.36,129702.05 480642.14,129696.43 480644.04))","129700480645",T98b,Stammerlandweg,Haaks,MULDER,E6a,1
"POLYGON ((129698.79 480632.5,129697.7 480629.3,129692.08 480631.19,129693.16 480634.41,129698.79 480632.5))","129695480632",T98b,Stammerlandweg,Haaks,MULDER,E6a,1
"POLYGON ((129708.23 480592.13,129707.42 480589.88,129701.53 480591.92,129702.32 480594.18,129708.23 480592.13))","129705480592",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129705.78 480585.37,129704.96 480583.12,129699.17 480585.13,129699.96 480587.39,129705.78 480585.37))","129702480585",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129707.42 480589.88,129706.6 480587.62,129700.75 480589.66,129701.53 480591.92,129707.42 480589.88))","129704480590",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129706.6 480587.62,129705.78 480585.37,129699.96 480587.39,129700.75 480589.66,129706.6 480587.62))","129703480588",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129703.35 480578.6,129702.58 480576.33,129696.8 480578.34,129697.59 480580.6,129703.35 480578.6))","129700480578",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129704.96 480583.12,129704.14 480580.86,129698.38 480582.86,129699.17 480585.13,129704.96 480583.12))","129702480583",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129702.58 480576.33,129701.8 480574.06,129696.01 480576.07,129696.8 480578.34,129702.58 480576.33))","129699480576",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129704.14 480580.86,129703.78 480579.88,129703.35 480578.6,129697.59 480580.6,129698.38 480582.86,129704.14 480580.86))","129701480581",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129699.49 480567.25,129698.71 480564.98,129692.86 480567.02,129693.65 480569.28,129699.49 480567.25))","129696480567",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129701.8 480574.06,129701.03 480571.79,129695.23 480573.81,129696.01 480576.07,129701.8 480574.06))","129699480574",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129700.26 480569.52,129699.49 480567.25,129693.65 480569.28,129694.44 480571.54,129700.26 480569.52))","129697480569",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129701.03 480571.79,129700.26 480569.52,129694.44 480571.54,129695.23 480573.81,129701.03 480571.79))","129698480572",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129698.71 480564.98,129697.94 480562.71,129692.07 480564.75,129692.86 480567.02,129698.71 480564.98))","129695480565",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129688.15 480603.22,129687.34 480600.91,129682.55 480602.57,129683.37 480604.89,129688.15 480603.22))","129685480603",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129693.23 480592.74,129695.74 480587.75,129694.75 480584.88,129692.23 480589.87,129693.09 480592.34,129693.23 480592.74))","129694480589",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129689.43 480594.56,129692.05 480589.36,129691.23 480587.0,129691.02 480586.39,129688.39 480591.59,129688.85 480592.9,129689.15 480593.96,129689.43 480594.56))","129690480590",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129692.23 480589.87,129694.75 480584.88,129693.75 480582.0,129691.23 480587.0,129692.05 480589.36,129692.23 480589.87))","129693480586",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129688.39 480591.59,129691.02 480586.39,129690.23 480584.13,129689.98 480583.41,129687.36 480588.62,129688.39 480591.59))","129689480588",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129691.03 480596.46,129693.09 480592.34,129692.23 480589.87,129692.05 480589.36,129689.43 480594.56,129689.59 480594.88,129690.03 480595.6,129690.89 480596.37,129691.03 480596.46))","129691480593",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129694.24 480595.63,129696.74 480590.63,129696.73 480590.59,129695.74 480587.75,129693.23 480592.74,129694.24 480595.63))","129695480592",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129686.32 480585.65,129688.95 480580.44,129688.23 480578.4,129687.91 480577.47,129685.29 480582.68,129686.32 480585.65))","129687480582",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129691.23 480587.0,129693.75 480582.0,129692.75 480579.13,129690.23 480584.13,129691.02 480586.39,129691.23 480587.0))","129692480583",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129687.36 480588.62,129689.98 480583.41,129689.23 480581.27,129688.95 480580.44,129686.32 480585.65,129687.36 480588.62))","129688480585",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129685.29 480582.68,129687.91 480577.47,129687.23 480575.53,129686.87 480574.5,129684.25 480579.71,129685.29 480582.68))","129686480579",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129684.25 480579.71,129686.87 480574.5,129686.23 480572.66,129685.84 480571.52,129683.21 480576.74,129684.25 480579.71))","129685480576",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129690.23 480584.13,129692.75 480579.13,129691.76 480576.25,129689.23 480581.27,129689.98 480583.41,129690.23 480584.13))","129691480580",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129689.23 480581.27,129691.76 480576.25,129690.76 480573.38,129688.23 480578.4,129688.95 480580.44,129689.23 480581.27))","129690480577",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129685.24 480569.79,129687.77 480564.76,129686.78 480561.89,129684.24 480566.93,129684.8 480568.55,129685.24 480569.79))","129686480566",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129686.23 480572.66,129688.77 480567.63,129687.77 480564.76,129685.24 480569.79,129685.84 480571.52,129686.23 480572.66))","129687480569",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129687.23 480575.53,129689.76 480570.51,129688.77 480567.63,129686.23 480572.66,129686.87 480574.5,129687.23 480575.53))","129688480572",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129688.23 480578.4,129690.76 480573.38,129689.76 480570.51,129687.23 480575.53,129687.91 480577.47,129688.23 480578.4))","129689480574",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129696.4 480558.17,129695.62 480555.9,129689.71 480557.96,129690.5 480560.22,129696.4 480558.17))","129693480558",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129695.62 480555.9,129694.85 480553.64,129688.92 480555.7,129689.71 480557.96,129695.62 480555.9))","129692480556",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129697.17 480560.44,129696.4 480558.17,129690.5 480560.22,129691.28 480562.49,129697.17 480560.44))","129694480560",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129697.94 480562.71,129697.17 480560.44,129691.28 480562.49,129692.07 480564.75,129697.94 480562.71))","129695480563",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129684.24 480566.93,129686.78 480561.89,129685.78 480559.01,129683.24 480564.06,129683.77 480565.58,129684.24 480566.93))","129685480563",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129694.08 480551.37,129693.31 480549.1,129687.34 480551.17,129688.13 480553.43,129694.08 480551.37))","129691480551",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129694.85 480553.64,129694.08 480551.37,129688.13 480553.43,129688.92 480555.7,129694.85 480553.64))","129691480554",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129692.53 480546.83,129691.76 480544.56,129685.76 480546.64,129686.55 480548.9,129692.53 480546.83))","129689480547",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129693.31 480549.1,129692.53 480546.83,129686.55 480548.9,129687.34 480551.17,129693.31 480549.1))","129690480549",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129690.99 480542.29,129690.22 480540.02,129684.19 480542.11,129684.98 480544.38,129690.99 480542.29))","129688480542",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129690.22 480540.02,129689.44 480537.75,129683.4 480539.85,129684.19 480542.11,129690.22 480540.02))","129687480540",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129689.44 480537.75,129688.67 480535.48,129682.61 480537.58,129683.4 480539.85,129689.44 480537.75))","129686480538",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129688.67 480535.48,129687.9 480533.21,129681.82 480535.32,129682.61 480537.58,129688.67 480535.48))","129685480535",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129691.76 480544.56,129690.99 480542.29,129684.98 480544.38,129685.76 480546.64,129691.76 480544.56))","129688480544",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129685.74 480596.3,129684.94 480593.99,129680.14 480595.66,129680.94 480597.96,129685.74 480596.3))","129683480596",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129686.54 480598.6,129685.74 480596.3,129680.94 480597.96,129681.75 480600.27,129686.54 480598.6))","129684480598",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129687.34 480600.91,129686.54 480598.6,129681.75 480600.27,129682.55 480602.57,129687.34 480600.91))","129685480601",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129684.94 480593.99,129684.13 480591.69,129679.33 480593.35,129680.14 480595.66,129684.94 480593.99))","129682480594",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129683.33 480589.38,129682.53 480587.07,129677.72 480588.74,129678.52 480591.05,129683.33 480589.38))","129681480589",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129682.53 480587.07,129681.72 480584.77,129676.91 480586.44,129677.72 480588.74,129682.53 480587.07))","129680480587",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129684.13 480591.69,129683.33 480589.38,129678.52 480591.05,129679.33 480593.35,129684.13 480591.69))","129681480591",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129678.51 480575.54,129677.71 480573.24,129672.88 480574.91,129673.69 480577.22,129678.51 480575.54))","129676480575",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129680.12 480580.16,129679.32 480577.85,129674.49 480579.52,129675.3 480581.83,129680.12 480580.16))","129677480580",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129679.32 480577.85,129678.51 480575.54,129673.69 480577.22,129674.49 480579.52,129679.32 480577.85))","129677480578",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129680.92 480582.46,129680.12 480580.16,129675.3 480581.83,129676.11 480584.13,129680.92 480582.46))","129678480582",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
