Nummer;Totaal van;Jaar;Maand;Land van herkomst;Aantal uitgestroomd uit opvang
1;Jaar;2017;*Alle*;*Alle*;46080
2;Jaar, Maand;2017;1;*Alle*;5630
2;Jaar, Maand;2017;2;*Alle*;4400
2;Jaar, Maand;2017;3;*Alle*;4930
2;Jaar, Maand;2017;4;*Alle*;4060
2;Jaar, Maand;2017;5;*Alle*;4320
2;Jaar, Maand;2017;6;*Alle*;3500
2;Jaar, Maand;2017;7;*Alle*;3640
2;Jaar, Maand;2017;8;*Alle*;3330
2;Jaar, Maand;2017;9;*Alle*;2560
2;Jaar, Maand;2017;10;*Alle*;3210
2;Jaar, Maand;2017;11;*Alle*;3240
2;Jaar, Maand;2017;12;*Alle*;3260
3;Jaar, Land van herkomst;2017;*Alle*;Afghanistan;1710
3;Jaar, Land van herkomst;2017;*Alle*;Albanië;550
3;Jaar, Land van herkomst;2017;*Alle*;Algerije;1280
3;Jaar, Land van herkomst;2017;*Alle*;Angola;40
3;Jaar, Land van herkomst;2017;*Alle*;Armenië;160
3;Jaar, Land van herkomst;2017;*Alle*;Azerbeidzjan;70
3;Jaar, Land van herkomst;2017;*Alle*;Bangladesh;30
3;Jaar, Land van herkomst;2017;*Alle*;Belarus;40
3;Jaar, Land van herkomst;2017;*Alle*;Benin;10
3;Jaar, Land van herkomst;2017;*Alle*;Bosnië-Herzegovina;90
3;Jaar, Land van herkomst;2017;*Alle*;Brazilië;10
3;Jaar, Land van herkomst;2017;*Alle*;Burkina Faso;10
3;Jaar, Land van herkomst;2017;*Alle*;Burundi;50
3;Jaar, Land van herkomst;2017;*Alle*;China;190
3;Jaar, Land van herkomst;2017;*Alle*;Colombia;40
3;Jaar, Land van herkomst;2017;*Alle*;Congo;110
3;Jaar, Land van herkomst;2017;*Alle*;Cuba;40
3;Jaar, Land van herkomst;2017;*Alle*;Duitsland;10
3;Jaar, Land van herkomst;2017;*Alle*;Egypte;160
3;Jaar, Land van herkomst;2017;*Alle*;El Salvador;10
