FID,id,gebied,omschrijving,geldig_van,geldig_tot,aanmaak_dd,mutatie_dd,bron,entiteit,systeem,status,lengte_km,se_anno_cad_data,gdb_geomattr_data,shape
begrenzing.22,22,Sunk Thames Estuary,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,12.41385905,,,"LINESTRING (430910.7538999999 5726903.252699999, 420539.67349999957 5733725.6119)"
begrenzing.23,23,Sunk Thames Estuary,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,6.19038802,,,"LINESTRING (409502.72890000045 5748156.322699999, 408931.8761999998 5741992.311899999)"
begrenzing.24,24,Sunk Thames Estuary,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,39.60451104,,,"LINESTRING (405938.9550999999 5739247.661499999, 403033.1034000004 5738802.236199999, 400428.98979999963 5736201.583000001, 396014.57650000043 5740815.332599999, 398147.03280000016 5742811.3532, 398221.4907999998 5746481.317, 399435.9232999999 5748070.0382, 400411.1179999998 5748050.569, 401637.0672000004 5748527.011700001, 407119.42899999954 5748978.6757, 409502.72890000045 5748156.322699999, 411406.1989000002 5751960.404999999, 412141.80730000045 5755321.995200001)"
begrenzing.25,25,Sunk Thames Estuary,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,2.48416251,,,"LINESTRING (405938.9550999999 5739247.661499999, 405985.4347000001 5741731.388900001)"
begrenzing.26,26,Sunk Thames Estuary,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,3.66641417,,,"LINESTRING (415006.55989999976 5751267.589199999, 411406.1989000002 5751960.404999999)"
begrenzing.27,27,Sunk Thames Estuary,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,2.02103268,,,"LINESTRING (421628.24349999987 5738385.214299999, 421695.1102 5740405.140799999)"
begrenzing.28,28,Sunk Thames Estuary,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,35.57501107,,,"LINESTRING (419719.6194000002 5722415.352399999, 419556.07180000003 5729518.748199999, 421628.24349999987 5738385.214299999, 439268.5917999996 5746372.4483)"
begrenzing.29,29,Humber River,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,2.95199179,,,"LINESTRING (308779.18149999995 5937584.4077, 311269.3540000003 5935999.0702)"
begrenzing.30,30,Humber River,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,4.53323116,,,"LINESTRING (319436.70409999974 5932431.353499999, 323051.80510000046 5929696.1701)"
begrenzing.31,31,Humber River,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,2.98046121,,,"LINESTRING (316532.3203999996 5937981.852, 313603.69049999956 5937428.4298)"
begrenzing.32,32,Humber River,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,3.16308239,,,"LINESTRING (309173.38659999985 5938310.991900001, 311894.33999999985 5936698.073799999)"
begrenzing.33,33,Humber River,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,2.28167998,,,"LINESTRING (313545.73029999994 5936521.1532000005, 315819.5577999996 5936710.285800001)"
begrenzing.34,34,Humber River,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,6.11223985,,,"LINESTRING (319653.5516999997 5940125.943499999, 323744.84130000044 5944666.9594)"
begrenzing.35,35,Humber River,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,6.10587514,,,"LINESTRING (320775.0767999999 5939117.9912, 324919.051 5943602.3182)"
begrenzing.36,36,Humber River,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,6.1054209,,,"LINESTRING (320208.73730000015 5939622.1427, 324331.5323999999 5944125.3331)"
begrenzing.37,37,Humber River,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,5.14606141,,,"LINESTRING (321501.7516000001 5937883.972200001, 326644.23730000015 5937692.168)"
begrenzing.38,38,Humber River,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,5.14778057,,,"LINESTRING (321442.13719999976 5936308.5636, 326586.34250000026 5936116.7312)"
begrenzing.39,39,Humber River,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,5.14943989,,,"LINESTRING (321384.6375000002 5934788.761399999, 326530.5016000001 5934596.901000001)"
begrenzing.40,40,Humber River,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,4.395549,,,"LINESTRING (321384.6375000002 5934788.761399999, 324914.5756000001 5932169.5271000005)"
begrenzing.41,41,Humber River,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,4.47076119,,,"LINESTRING (320399.5064000003 5933601.1154, 324006.56060000043 5930959.739399999)"
begrenzing.43,43,Dover,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Belgie,Actief,2.39612828,,,"LINESTRING (413307.98319999967 5668626.559800001, 411126.3602999998 5669617.494999999)"
begrenzing.46,46,Dover,Begrenzing route Dover westzijde,1989-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Frankrijk,Actief,63.0307452,,,"LINESTRING (411560.0284000002 5676776.454299999, 396060.44409999996 5663717.796499999, 362387.5911999997 5637357.8539)"
begrenzing.47,47,Humber River,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,1.85700363,,,"LINESTRING (313491.3727000002 5935984.987299999, 315348.2955 5935967.6568)"
begrenzing.48,48,Humber River,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,3.43480239,,,"LINESTRING (312610.38659999985 5937467.783500001, 309538.18709999975 5939003.8358)"
begrenzing.51,51,Elbe,Geleiding aanloop Elbe,2003-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Duitsland,Actief,6.80586665,,,"LINESTRING (835342.4686000003 5995574.5583, 842136.3161000004 5995978.856799999)"
begrenzing.52,52,Elbe,Begrenzing aanloop Elbe zuidzijde,2003-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Duitsland,Actief,8.924986,,,"LINESTRING (833776.2000000002 5991737.8049, 842116.1507000001 5994915.9495)"
begrenzing.53,53,Elbe,Begrenzing aanloop Elbe noordzijde,2003-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Duitsland,Actief,8.86521228,,,"LINESTRING (833262.25 5998868.5035, 842124.2704999996 5999106.3726)"
begrenzing.54,54,Jade,Begrenzing aanloop Jade oostzijde,2003-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Duitsland,Actief,16.77387411,,,"LINESTRING (796772.1301999995 6008473.9098000005, 803383.3739999998 5997797.2412, 807420.3249000004 5999012.8958)"
begrenzing.55,55,Jade,Begrenzing aanloop Jade westzijde,2003-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Duitsland,Actief,13.95212967,,,"LINESTRING (790532.6239999998 6008001.7521, 797873.1065999996 5996136.7095)"
begrenzing.59,60,Terschelling-Duitse Bocht,Verbinding separatie Terschelling-Duitse Bocht,2003-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Duitsland,Actief,3.79113461,,,"LINESTRING (719960.1520999996 5964991.420499999, 721771.8915999997 5965522.9047, 723593.3483999996 5966074.160499999)"
begrenzing.61,62,Duitse Bocht,Scheidingslijn Duitse Bocht-Jade,2003-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Duitsland,Actief,15.0837971,,,"LINESTRING (799065.9221000001 5981015.173800001, 813512.2416000003 5985353.927200001)"
begrenzing.62,63,Duitse Bocht,Verbinding separatie Friesland-Duitse Bocht,2003-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Duitsland,Actief,3.70767276,,,"LINESTRING (716546.2209999999 6006829.5647, 718372.9221999999 6007157.2872, 720219.1506000003 6007300.9135)"
begrenzing.69,70,Terschelling-Duitse Bocht,Begrenzing separatie Terschell-Duitse Bocht noord,2003-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Duitsland,Actief,166.69875304,,,"LINESTRING (797873.1065999996 5996136.7095, 721160.6360999998 5973072.701099999, 713427.9123999998 5970221.093800001)"
begrenzing.78,85,Friesland-Duitse Bocht,Begrenzing separatie Friesland-Duitse Bocht noord,2003-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Duitsland,Actief,156.7446214,,,"LINESTRING (785045.3443 6016883.9169, 717990.2161999997 6011783.2128, 695896.5017999997 6007817.9692, 695867.6336000003 6007812.3608)"
begrenzing.81,89,Duitse Bocht,Inshore Traffic zone Terschelling-Duitse Bocht,2003-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Duitsland,Actief,23.0379071,,,"LINESTRING (799065.9221000001 5981015.173800001, 819871.7389000002 5971122.5934999995)"
begrenzing.86,94,Noord Hinder,Begrenzing separatiezone Noord Hinder Zuid oost,2003-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Belgie,Actief,47.89055495,,,"LINESTRING (444662.35390000045 5692439.457, 450142.5076000001 5700057.177300001, 462197.7399000004 5717061.875399999, 473764.22190000024 5730409.7004)"
begrenzing.87,96,West Hinder,Geleiding route West Hinder,2003-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Belgie,Actief,16.60675431,,,"LINESTRING (449615.8848000001 5685565.4738, 465105.0264999997 5691553.6087, 465105.4183 5691553.600299999)"
begrenzing.88,97,West Hinder,Begrenzing route West Hinder noordzijde,2003-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Belgie,Actief,21.68636828,,,"LINESTRING (444662.35390000045 5692439.457, 450814.7418999998 5689446.592599999, 461048.9913999997 5692138.971000001, 465117.66559999995 5693407.165899999, 465118.1007000003 5693407.1632)"
begrenzing.89,99,Dover,Begrenzing route Dover westzijde,1989-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Belgie,Actief,42.51404395,,,"LINESTRING (433188.64470000006 5712653.499399999, 422138.2993000001 5701112.972200001, 411560.0284000002 5676776.454299999)"
begrenzing.90,100,Dover,Begrenzing route Dover oostzijde,1989-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Frankrijk,Actief,54.83522094,,,"LINESTRING (413465.99480000045 5658594.4924, 395329.7851999998 5639092.5941, 390521.81209999975 5622320.179400001, 385024.7457999997 5613075.430500001)"
begrenzing.91,101,Dover,Geleiding route Dover Zuid,1989-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Belgie,Actief,25.39377551,,,"LINESTRING (421285.48110000044 5681067.188999999, 404431.8205000004 5662072.5067)"
begrenzing.92,104,Sunk Thames Estuary,-,2008-07-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Engeland,Actief,14.05610468,,,"LINESTRING (421714.36039999966 5740960.9549, 421780.00850000046 5742962.2765999995, 418950.14109999966 5746974.8434999995, 419681.8360000001 5750374.544199999, 416081.1782999998 5751064.054500001)"
begrenzing.192,95,West Hinder,Begrenzing route West Hinder zuidzijde,2003-01-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,IMO Ships' Routeing,begrenzing,Belgie,Actief,6.85783209,,,"LINESTRING (458803.3459999999 5686966.308499999, 465092.39269999973 5689700.0572999995, 465092.7104000002 5689700.033600001)"
