objectid;naam;url_pdf;documentnaam;shape_area;shape_len;geo_shape;geo_point_2d
59;Landforum;https://beeldmateriaal.eindhoven.nl/welstand/bkp-Landforum.pdf;bkp-Landforum.pdf;175708.5133571;1733.0890142664402;"{""coordinates"": [[[5.419341105863871, 51.44213678074935], [5.422429093269888, 51.44276260705895], [5.42583960832345, 51.44035037954113], [5.425567688242023, 51.43990675505128], [5.425039277661601, 51.439291608912356], [5.424702066284789, 51.43899405479656], [5.424490454243762, 51.4388020296607], [5.424319382666697, 51.438642256915514], [5.424141906738892, 51.43844872466738], [5.424015568657831, 51.438263993965634], [5.423943532582974, 51.438090669943435], [5.423899875303639, 51.43792662785864], [5.423899339871416, 51.43741436742183], [5.423906775648374, 51.437289790952086], [5.421352236816486, 51.43695703969028], [5.419341105863871, 51.44213678074935]]], ""type"": ""Polygon""}";51.44001095676555, 5.422424733549101
62;Landschapsvisie TUe sciencepark;https://beeldmateriaal.eindhoven.nl/welstand/bkp-Landschapsvisie TU_e Science Park.pdf;bkp-Landschapsvisie TU_e Science Park.pdf;884454.04775848;3992.99882025878;"{""coordinates"": [[[5.483791826169195, 51.45215439769853], [5.4838430222592365, 51.45227130660021], [5.483885031521115, 51.45238963417006], [5.483884939703325, 51.45239768311649], [5.4838826198928405, 51.452405602243154], [5.483878144455876, 51.45241314899773], [5.483871647268204, 51.45242010107594], [5.483863328082466, 51.452426245445324], [5.483853428862871, 51.452431398664004], [5.483842256609755, 51.452435404118745], [5.4838092846241215, 51.452443449629044], [5.483860356166216, 51.45256522163212], [5.483896358862705, 51.45264967607073], [5.48390629101436, 51.45267286750599], [5.483930140001981, 51.45273159769827], [5.4839910304870845, 51.452876659920875], [5.484027325659828, 51.45296339744962], [5.484078638705216, 51.45309000472913], [5.484134382841233, 51.45309428204355], [5.48414893907701, 51.453097124966014], [5.48416272170795, 51.45310120842225], [5.484175456596439, 51.45310645254165], [5.484186896777856, 51.45311275493754], [5.484196818950449, 51.45311999180714], [5.4850558699726255, 51.453091767713055], [5.485210750771458, 51.45308802365499], [5.485329115685579, 51.45308310594063], [5.48533871735256, 51.45308291844803], [5.485348254252139, 51.45308364556631], [5.485357499800131, 51.45308527157634], [5.485366244046627, 51.45308775770283], [5.485374281387226, 51.45309104431926], [5.48538142287178, 51.45309505806935], [5.485387504090757, 51.453099704179856], [5.485417435325281, 51.45312260869677], [5.4854610083829085, 51.45310047772805], [5.485540436112803, 51.45315284161789], [5.485601426925257, 51.453188349187094], [5.485608959979197, 51.45319231595924], [5.485663292304638, 51.45322257988423], [5.485829893640562, 51.45331588499477], [5.485863068192598, 51.45328079923567], [5.485899823178245, 51.45324713411266], [5.485974362489043, 51.45318888927736], [5.486053602199083, 51.45313311744324], [5.486075902668629, 51.45312020857594], [5.486134049994182, 51.45309151440217], [5.486195512093677, 51.453065653769855], [5.486259930154628, 51.45304277675353], [5.486339870681038, 51.45301963466763], [5.486431919884303, 51.45299838264353], [5.486526914639991, 51.45298299612179], [5.486623895556432, 51.45297363117528], [5.487906890803022, 51.45290489802321], [5.488381665706047, 51.452877107334174], [5.48910885928901, 51.45283154741857], [5.489797058627883, 51.452777424774844], [5.490409009125045, 51.45273715425641], [5.49049658279104, 51.45273138682064], [5.490545691846914, 51.45272815189844], [5.490782087925076, 51.452712274789654], [5.491429152618972, 51.45267123034678], [5.491859875814687, 51.45263919501329], [5.492091129682969, 51.45261986630147], [5.4923215692240825, 51.45259705025977], [5.492551056558681, 51.452570761282004], [5.4927023603672085, 51.45255150584718], [5.493017236411654, 51.452505845088055], [5.493041742350421, 51.45250173282354], [5.493066247470355, 51.452497647985844], [5.493208478530553, 51.45247468705001], [5.493384159431743, 51.452443782635896], [5.493558484653974, 51.45241000933988], [5.493604512752512, 51.45239998068351], [5.493675132347586, 51.452385687564096], [5.493655253914353, 51.45236904949351], [5.493892870588713, 51.452316554168476], [5.493908098041335, 51.45231301640201], [5.493926402931344, 51.45230899082936], [5.493949639161002, 51.452303837150794], [5.494113987866139, 51.45226536771183], [5.494135354309905, 51.45226008952902], [5.494153154208932, 51.45225566882607], [5.4941709399907595, 51.45225122070214], [5.494309165483413, 51.45221510882758], [5.494445880596898, 51.45217682068886], [5.494609373164139, 51.4521297763371], [5.494873444955573, 51.45204711537057], [5.494972264494885, 51.45201587800245], [5.49499844399464, 51.45200820978771], [5.495025692441583, 51.45200216560353], [5.495042520370335, 51.45200045148111], [5.495052358457785, 51.452000839575305], [5.495061969704913, 51.45200221650028], [5.495071095877139, 51.452004549029205], [5.495079496220911, 51.45200776990431], [5.4953763146500805, 51.4519025876924], [5.49549775962819, 51.45185791828137], [5.495569986671496, 51.45183042645097], [5.4956890644721135, 51.45178264888995], [5.495753626780322, 51.45175673699182], [5.495791007512362, 51.451740531983035], [5.496021855851889, 51.4516396252465], [5.496230385522958, 51.45154291507811], [5.496432500755045, 51.45144102824364], [5.496627869120087, 51.45133412583564], [5.4966712397802215, 51.45130857513004], [5.496715803650853, 51.45128227770539], [5.4967467609879925, 51.45126368697436], [5.496749892930841, 51.45126180553775], [5.496788873824802, 51.451241301326256], [5.496751959870231, 51.45121793885868], [5.497032262707063, 51.451045038597016], [5.497073059889353, 51.45102047878973], [5.497159364230794, 51.450967427081494], [5.497161497126812, 51.450966367868105], [5.497163868511982, 51.45096553007381], [5.497166419601193, 51.45096493240741], [5.4971690889672225, 51.45096459028839], [5.497171809893318, 51.45096451036319], [5.497174518294266, 51.45096469817859], [5.497177146538202, 51.45096514502046], [5.4971796313875325, 51.450965843816384], [5.497192559274981, 51.450969912826885], [5.49723137460114, 51.450982136278604], [5.497236310999477, 51.45098319594678], [5.49724146298168, 51.450983717758895], [5.497246679482522, 51.450983685947534], [5.497251816507613, 51.450983103940516], [5.49725671955761, 51.45098198834259], [5.49726124733327, 51.45098036781573], [5.497265273516756, 51.450978293501514], [5.497392166085264, 51.45090965249096], [5.497573830405843, 51.450818703941174], [5.497729502225344, 51.4507471687218], [5.497897174824091, 51.45067706861192], [5.4978972177835645, 51.45067704168847], [5.497901343964501, 51.45067458706028], [5.497904818615734, 51.450671766569975], [5.497907561122687, 51.45066864887225], [5.497909512823579, 51.450665303149734], [5.497910620359651, 51.450661812844025], [5.497910859336037, 51.45065825643172], [5.497910226447206, 51.450654718952784], [5.497910212333039, 51.45065469208359], [5.497908692774813, 51.45065122402555], [5.497898699631879, 51.45064147184517], [5.497895446508679, 51.450638249572606], [5.497893110238299, 51.45063473181711], [5.497891754280291, 51.450631017270894], [5.497891422799577, 51.45062721397104], [5.497892121323968, 51.450623428894154], [5.497893833437896, 51.45061977232939], [5.497896506710926, 51.45061634856514], [5.497900066745342, 51.45061325532735], [5.497904407512223, 51.45061058159383], [5.498063480158748, 51.45055368438993], [5.498178605010797, 51.4505152291761], [5.498305731168961, 51.45047255554632], [5.498358177756258, 51.45045291960212], [5.498432366778786, 51.45042361750098], [5.498523014635749, 51.45038309999781], [5.498610220433076, 51.45033973396539], [5.498693759664213, 51.450293634288975], [5.498807851202682, 51.45022165134081], [5.498913687592705, 51.45014490371255], [5.499010830381125, 51.45006039800249], [5.499040297327689, 51.45003308002059], [5.49906758997501, 51.45000495489812], [5.499073415300201, 51.44999866645268], [5.499181829723742, 51.44976541432018], [5.498899597830056, 51.44971386553618], [5.498875502073365, 51.44970824384296], [5.49885264012827, 51.449700894988645], [5.498822802924425, 51.449687757143536], [5.4987963206042645, 51.44967205948515], [5.498776379446647, 51.449653392981126], [5.498760434230742, 51.44963328086044], [5.498750146568498, 51.44961259165208], [5.4987449953859135, 51.44959116565822], [5.498745674993077, 51.44957142933036], [5.498750193853868, 51.44955188902477], [5.498766215535498, 51.44953257525547], [5.498974021912417, 51.449282167475374], [5.499328955283628, 51.448859358955964], [5.499425963656137, 51.44875090721049], [5.49966522750288, 51.448531110235685], [5.5001789088540685, 51.4480751569276], [5.499167809109264, 51.447670034752214], [5.499192975058858, 51.44761991673004], [5.49920917324518, 51.447570938042695], [5.499214611922028, 51.44752104197729], [5.49920919854877, 51.447471143730354], [5.499193026729162, 51.447422162156805], [5.499166396346764, 51.44737499725711], [5.499129798607752, 51.44733051867083], [5.499083904575988, 51.44728954593795], [5.499029559854713, 51.44725282875418], [5.49896776175228, 51.447221044799555], [5.498288344358365, 51.446944052866584], [5.498086297019822, 51.446871866998244], [5.497879802523818, 51.44680477240364], [5.497669190317137, 51.446742873534], [5.4974547968611525, 51.44668627373859], [5.497236964714411, 51.44663505880698], [5.4970160355412325, 51.44658931014289], [5.496792364158469, 51.44654910420225], [5.496566305345259, 51.446514503727975], [5.496338219996141, 51.44648556048732], [5.494749241107883, 51.446268874837465], [5.494514177075382, 51.446236813350026], [5.492631794013428, 51.44601851671209], [5.489989329176471, 51.4458298162919], [5.484400073271551, 51.44541687702585], [5.484112688795056, 51.44541132805372], [5.484047063147016, 51.44541620946136], [5.484030106326733, 51.44541746400567], [5.4840280271960875, 51.44538638285122], [5.483962294166307, 51.445388226565235], [5.48391406259239, 51.445393519173464], [5.483866549284777, 51.4454009348918], [5.483840759559248, 51.445401459938964], [5.483833423312924, 51.44540143859693], [5.483744721044952, 51.445404469821], [5.483598255163599, 51.44540988541134], [5.483571070231616, 51.44540910418127], [5.4835442888079236, 51.445406077638495], [5.483518385107701, 51.44540086025348], [5.483493818492162, 51.445393540524044], [5.483468679940888, 51.44538228981741], [5.483449098504558, 51.44537087047262], [5.4834318389910734, 51.44535807051146], [5.483417145864558, 51.445344076265236], [5.483405022062497, 51.44532611827479], [5.483397235189665, 51.44530724488543], [5.48339395466527, 51.44528786248901], [5.483396494461679, 51.44526448952478], [5.483423049975915, 51.445265348671825], [5.4834540215327205, 51.44526617727939], [5.48345430625722, 51.44526463979747], [5.483454590103746, 51.44526310231625], [5.483456055528345, 51.44525525412491], [5.483459058741574, 51.44524015074563], [5.483462061952813, 51.44522504736631], [5.483467323683418, 51.4452030744348], [5.483470867075406, 51.445185175365424], [5.483474397294203, 51.445167275758195], [5.483477229209181, 51.44515296363695], [5.483480061140906, 51.44513866029358], [5.48348253772761, 51.445126128204734], [5.483485014311795, 51.44511359556721], [5.483488683944804, 51.44509395231469], [5.483492339508949, 51.44507430029567], [5.48349441589942, 51.445063089625926], [5.483498412450009, 51.44504152262426], [5.4835012423945715, 51.44502628442535], [5.48350407321519, 51.445011046225616], [5.483506362381476, 51.44499873867872], [5.4835086383784875, 51.444986431691284], [5.483509860601946, 51.44497941925581], [5.483511082844718, 51.4449724161469], [5.483515332375421, 51.444948008156246], [5.483519595968393, 51.44492360948038], [5.483521071185045, 51.44491375660507], [5.483522546402217, 51.44490390427835], [5.4834928236770555, 51.44490189730729], [5.483467878535697, 51.444900210067026], [5.483463101832458, 51.444899890327946], [5.483364080842101, 51.44489320377394], [5.483266728221678, 51.44488663261629], [5.483225483464828, 51.44488384396681], [5.483211025318452, 51.44488294791663], [5.483196563710921, 51.444887499162824], [5.483104325002509, 51.44489087406035], [5.48308171350839, 51.44489129702052], [5.4830756295786385, 51.444891410109804], [5.4828940087633145, 51.44487547001287], [5.482765760281723, 51.44486251478936], [5.482621560556662, 51.44484287598476], [5.482536003178731, 51.444836214996194], [5.482450048826503, 51.444831996198445], [5.482392289765367, 51.44482907702255], [5.482277637307655, 51.444824496971925], [5.481998684162725, 51.44481085465428], [5.481971423660479, 51.44480942957524], [5.481570954130967, 51.4447896922089], [5.481566077087245, 51.44480324225588], [5.480991934138356, 51.44472132470357], [5.48095749680903, 51.44471490445438], [5.4809250002566205, 51.44470531597058], [5.480654055821707, 51.44461232132932], [5.480326104725358, 51.444566787115534], [5.480203106458598, 51.44492733957899], [5.480173720654838, 51.445005285867964], [5.4801728957301075, 51.44501019452371], [5.480169164710758, 51.44502152331232], [5.480158515855876, 51.44505459194232], [5.480153255914581, 51.44507089249131], [5.480136626855077, 51.44512010972525], [5.480068734979702, 51.445538020087014], [5.480054997123487, 51.445650811828585], [5.480031010164851, 51.44591561918955], [5.480031231728864, 51.44598178479869], [5.48001335355958, 51.4460749308395], [5.480011884346856, 51.44609503032813], [5.480016883787512, 51.446176724241546], [5.4800174029768725, 51.44618421145757], [5.480022224351201, 51.44627762523308], [5.480031131601058, 51.446370922184734], [5.480032067831842, 51.44637884028708], [5.480039829284789, 51.44646045134794], [5.480046538018967, 51.44654764495498], [5.480075978587751, 51.44655249326043], [5.480082492422371, 51.446553843715606], [5.480088594856209, 51.44655580731246], [5.480094133023207, 51.44655833589398], [5.480098981255481, 51.44656137195496], [5.480103018239183, 51.44656484043073], [5.480106144589664, 51.44656865636381], [5.480108290763334, 51.44657272983537], [5.480109401244046, 51.446576961040044], [5.480111583949582, 51.44659638390388], [5.480122791976001, 51.446673411191576], [5.4801385956306605, 51.44675012209333], [5.480147993705733, 51.44678768715216], [5.480148400527785, 51.44678956586691], [5.480165468280078, 51.446849767090114], [5.48016610432864, 51.44685125006338], [5.480180895943071, 51.44690261695255], [5.480181445987408, 51.446904118099006], [5.4801971301292625, 51.446956140976866], [5.480197737753774, 51.446957461579736], [5.4802149972356515, 51.447013024569], [5.48021903796536, 51.44702648678475], [5.480245338465618, 51.44710631205523], [5.480245932414383, 51.44710824383665], [5.480280168005171, 51.447205143088944], [5.480317302894957, 51.44730162305711], [5.480351881722222, 51.447385019262654], [5.480417023111013, 51.447528704592415], [5.480452719141681, 51.447602239441665], [5.480494924270688, 51.447686258767476], [5.480568099315929, 51.44781875605404], [5.480646635662023, 51.44794900127581], [5.480703504808077, 51.44803504031148], [5.48073745576455, 51.44808523249471], [5.4808272843789965, 51.448214677952635], [5.480831264698057, 51.44821952898257], [5.4809483125071, 51.448370893599126], [5.481169950692839, 51.44864431183728], [5.481385021825922, 51.44890650845794], [5.481396098469005, 51.448920296857764], [5.48142200997092, 51.44894969588712], [5.4815549671160095, 51.449112534665346], [5.481585297313779, 51.44914968762934], [5.481720215778906, 51.44931439434055], [5.481748989131064, 51.4493501007051], [5.481881573314654, 51.44951231946533], [5.481910000769121, 51.44954750487776], [5.481913477048648, 51.44955179832928], [5.4820460477619495, 51.44971415187379], [5.482078427304853, 51.449753873345394], [5.482127438508188, 51.44981583730353], [5.482161086556676, 51.449857049428104], [5.482326081784151, 51.45005899841966], [5.4825876800467155, 51.4503778008224], [5.4826603329052, 51.45046893146365], [5.482661069214462, 51.45047000945588], [5.48281939429242, 51.45066544610136], [5.482895357742865, 51.45075669951004], [5.483058696831394, 51.45096173097577], [5.483189914629495, 51.451134439051444], [5.483312296558769, 51.45130966203533], [5.483342690727032, 51.451355785043006], [5.48347077585677, 51.451561693754435], [5.483590880846737, 51.45176947151038], [5.483597552190917, 51.45178137607699], [5.483604180512771, 51.45179328067886], [5.483696869876835, 51.45196474506929], [5.483784552630993, 51.452137235076755], [5.483791826169195, 51.45215439769853]]], ""type"": ""Polygon""}";51.44892672643973, 5.489370082103129
27;Genderbeemd midden (dakkapel);https://beeldmateriaal.eindhoven.nl/welstand/Genderbeemd_midden_dakkapel.pdf;Genderbeemd_midden_dakkapel.pdf;117967.82931948;1538.8779961957803;"{""coordinates"": [[[5.440377307581262, 51.42390547557483], [5.440935539927087, 51.42210561347756], [5.440897295174213, 51.42177886188249], [5.438981343070482, 51.42156188350682], [5.438905604327081, 51.421542974274], [5.437391029916208, 51.42136841323186], [5.437511215939951, 51.42049697426147], [5.433672397651175, 51.420545931096214], [5.433537577661579, 51.421995140936815], [5.43462105302363, 51.422449072951736], [5.434991994004614, 51.422562846956104], [5.436719002490256, 51.42309253358172], [5.438673214045393, 51.42361735898821], [5.439551820776393, 51.42381113450959], [5.440377307581262, 51.42390547557483]]], ""type"": ""Polygon""}";51.4220704158588, 5.437239063213443
29;Italiaanse Buurt oost (dakopbouw);https://beeldmateriaal.eindhoven.nl/welstand/Italiaanse_buurt_oost_dakopbouwen.pdf;Italiaanse_buurt_oost_dakopbouwen.pdf;41185.9028374;827.7652398439651;"{""coordinates"": [[[5.476194580497917, 51.49158118646162], [5.477325379601091, 51.49192108940577], [5.478666953743284, 51.49163550954419], [5.479966049132577, 51.48995705059713], [5.477915990711839, 51.4893386801947], [5.476194580497917, 51.49158118646162]]], ""type"": ""Polygon""}";51.49069915761697, 5.478078610692192
32;Vliegende Koffer, Gelaarsde Kat (dakopbouw);https://beeldmateriaal.eindhoven.nl/welstand/Vliegende_Koffer_Gelaarsde_Kat_dakopbouwen.pdf;Vliegende_Koffer_Gelaarsde_Kat_dakopbouwen.pdf;7850.65123284;582.452429068644;"{""coordinates"": [[[5.48056465554568, 51.486296958070405], [5.48096673742359, 51.48578191657559], [5.480458732971815, 51.485623446304864], [5.480288421163193, 51.48583795825121], [5.4802084907099955, 51.485944665174884], [5.4794709693030645, 51.485698231236306], [5.478428294893272, 51.48575999194157], [5.478514726298221, 51.48628606949175], [5.479065197241274, 51.48644124987477], [5.479430338003894, 51.48595977192809], [5.4792221064958015, 51.48589661723319], [5.479328574815352, 51.48577322501216], [5.479552822342309, 51.48583969970877], [5.479467697243161, 51.48596307523015], [5.48056465554568, 51.486296958070405]]], ""type"": ""Polygon""}";51.4859907879311, 5.47956999334859
34;Esp;https://beeldmateriaal.eindhoven.nl/welstand/bkp-Esp.pdf;bkp-Esp.pdf;208200.15497426;1860.20011644269;"{""coordinates"": [[[5.487581035841569, 51.48967367926577], [5.4905121211647465, 51.48977418118964], [5.490746536839761, 51.48986007023398], [5.4914543840387555, 51.49015048214562], [5.491732316992816, 51.49023311204405], [5.492337552715995, 51.49020507328736], [5.492649138541358, 51.49030208461821], [5.492996949092756, 51.49053362254227], [5.493375865370396, 51.49076454516147], [5.493829911396671, 51.49084598464153], [5.4943492638978535, 51.49088321405745], [5.494586727148898, 51.49087042761406], [5.494993076695388, 51.49078206973165], [5.495101580068807, 51.49070655609839], [5.495154237857158, 51.490421038830625], [5.495202108158735, 51.488966938866376], [5.49522028851818, 51.48814743436602], [5.495207659077745, 51.48791366608369], [5.495203173905009, 51.48772011038566], [5.495174657809535, 51.48757685226314], [5.495113977948126, 51.48744870722847], [5.495041272765434, 51.48734068198816], [5.4949804440462, 51.48725030536016], [5.494908049788466, 51.48717238326923], [5.494831244085527, 51.48703341054215], [5.4946535805046155, 51.48679476801089], [5.494355375640053, 51.48664170123793], [5.4940532331689385, 51.486526346952296], [5.493569941039973, 51.48639858622713], [5.492595478710288, 51.48621345320404], [5.490975441826247, 51.48587759214262], [5.489976537450164, 51.48566292278355], [5.489767009905383, 51.48567080515042], [5.489680849531284, 51.48572476951012], [5.489594807604334, 51.48583262279654], [5.489168285473443, 51.48678522181716], [5.489087753879374, 51.48699597520406], [5.488613285484059, 51.48788361366573], [5.4883180866961805, 51.48830486244822], [5.487937409065245, 51.48882874680376], [5.4876914643777805, 51.48909840239199], [5.487568583490772, 51.489275572114536], [5.487371757544068, 51.48946050303391], [5.487581035841569, 51.48967367926577]]], ""type"": ""Polygon""}";51.4883106633639, 5.491871848053193
35;Flight Forum;https://beeldmateriaal.eindhoven.nl/welstand/bkp-FlightForum.pdf;bkp-FlightForum.pdf;647605.21154992;3800.68879780846;"{""coordinates"": [[[5.410588497361506, 51.451228129703104], [5.406851800716965, 51.44923873804642], [5.403368825908114, 51.44736774870114], [5.403200283900277, 51.447125387709235], [5.399931219896197, 51.445339139781886], [5.399516343045577, 51.4451124298578], [5.398468364792005, 51.44514154519816], [5.396642251365151, 51.447034610230446], [5.398205549767962, 51.44748861665587], [5.398233875114983, 51.447603596897096], [5.396833397076944, 51.44926655467147], [5.396041101846785, 51.44988575898085], [5.399508216953577, 51.45080176062692], [5.400682897505478, 51.451367698388296], [5.400541522318667, 51.451827646849665], [5.399834180492169, 51.45259722725491], [5.399579537446599, 51.45289797996742], [5.399351390158, 51.453167436316406], [5.399225888053929, 51.453419864178684], [5.3991127530212, 51.453720600851355], [5.399112805948656, 51.453924032517385], [5.399580168882037, 51.455233018038655], [5.399820856585704, 51.455608013322696], [5.400075689941892, 51.4559263972241], [5.400443761537903, 51.45631552852449], [5.4006635951921975, 51.45654793364049], [5.401392165308132, 51.45691686404052], [5.402114091126084, 51.45734132470952], [5.40826853061273, 51.45292678591327], [5.410588497361506, 51.451228129703104]]], ""type"": ""Polygon""}";51.4510528340063, 5.402717771108113
36;Grasrijk, i.v.s. woningen;https://beeldmateriaal.eindhoven.nl/welstand/bkp-Grasrijk.pdf;bkp-Grasrijk.pdf;21311.33715134;628.9988049661821;"{""coordinates"": [[[5.417303811394048, 51.43859392003486], [5.420323996776986, 51.439021143688834], [5.420652426961233, 51.438164953272754], [5.4176269769249785, 51.4377211484808], [5.417303811394048, 51.43859392003486]]], ""type"": ""Polygon""}";51.438374401049, 5.418972527987489
39;Grasrijk, i.v.s. woningen;https://beeldmateriaal.eindhoven.nl/welstand/bkp-Grasrijk.pdf;bkp-Grasrijk.pdf;14243.95849376;946.1360492703841;"{""coordinates"": [[[5.410707625000598, 51.43505778169824], [5.411148492795225, 51.43516221357533], [5.411593160406239, 51.43394400329208], [5.412569459672492, 51.431294547223544], [5.412404094230161, 51.43117089741073], [5.412075451843653, 51.43134169044558], [5.410707625000598, 51.43505778169824]]], ""type"": ""Polygon""}";51.433178692722215, 5.411639274637844
40;Kapelbeemd;https://beeldmateriaal.eindhoven.nl/welstand/bkp-Kapelbeemd.pdf;bkp-Kapelbeemd.pdf;651549.35729784;3701.79912941055;"{""coordinates"": [[[5.413621888628335, 51.48393335605343], [5.418165130557594, 51.48526320257313], [5.4219233601977495, 51.486406309009155], [5.424597191440836, 51.48716436579449], [5.428168518648467, 51.48800377396057], [5.42986814290905, 51.48633360273062], [5.430724828410606, 51.485491708000616], [5.431231438872634, 51.48494374143082], [5.430596028313739, 51.48510743404184], [5.425004045621723, 51.481863676991324], [5.425096903376179, 51.48113978403307], [5.425152880005121, 51.481023012039174], [5.425215532900145, 51.480892316505354], [5.425489043694544, 51.48068432060149], [5.424516659044494, 51.48015925137711], [5.424011787182902, 51.479902559009865], [5.423544333957499, 51.47968087574185], [5.4230208199063386, 51.479470886516204], [5.422745837943068, 51.47936058331195], [5.422497327923643, 51.47928424325582], [5.422254230842862, 51.47913253825507], [5.422029638079468, 51.47873564784302], [5.421842305111458, 51.47817529385537], [5.422402736478763, 51.47781319164523], [5.42212221396623, 51.47759144727652], [5.42159873048936, 51.4773814494448], [5.417096660457931, 51.48078019496431], [5.413247945930626, 51.483781662817556], [5.413621888628335, 51.48393335605343]]], ""type"": ""Polygon""}";51.48336662891461, 5.422282447504728
41;Lakerlopen;https://beeldmateriaal.eindhoven.nl/welstand/bkp-Lakerlopen.pdf;bkp-Lakerlopen.pdf;454112.92097392;2813.23006243663;"{""coordinates"": [[[5.5037589483957605, 51.44168491731432], [5.503885826556016, 51.441221782062364], [5.50406586546124, 51.44068387223943], [5.504299095571151, 51.44008319637095], [5.504386347005509, 51.439749750846], [5.504446881865592, 51.43945591873976], [5.504510117515386, 51.43914896186005], [5.504530276630403, 51.43868860283875], [5.504635162781592, 51.437981309446805], [5.504591157604666, 51.43746764206811], [5.504493988301827, 51.437027415614025], [5.504386684660946, 51.43679401779621], [5.504075851298872, 51.43625393272524], [5.503913558211502, 51.43600753236478], [5.503818603061786, 51.4358005231298], [5.503705137144491, 51.43555315681367], [5.503571601755447, 51.43518031242398], [5.490477568596378, 51.4370115644917], [5.493571122680789, 51.43867911444071], [5.499651009684338, 51.441955818945885], [5.499789874022098, 51.442009057751726], [5.500419838404235, 51.44214187862677], [5.500793434343975, 51.44217487341489], [5.500985527609826, 51.44217468589207], [5.501233322598936, 51.442159844067724], [5.502041649749808, 51.44202020214583], [5.503556375551386, 51.44175850724207], [5.5037589483957605, 51.44168491731432]]], ""type"": ""Polygon""}";51.43847202382823, 5.499352140487454
1;Vonderkwartier;https://beeldmateriaal.eindhoven.nl/welstand/Vonderkwartier.pdf;Vonderkwartier.pdf;143809.1126469;1605.10744507303;"{""coordinates"": [[[5.468811161842576, 51.43708893888085], [5.469284312856996, 51.43677126820268], [5.470455548809368, 51.435966879290625], [5.471332860002176, 51.435361335408096], [5.469514398367042, 51.434780937337884], [5.4681872165118595, 51.43402159968638], [5.468165505280678, 51.43397832497613], [5.4674468445548685, 51.433767788617004], [5.467104691515463, 51.43358674952622], [5.4668234512521465, 51.43359505921532], [5.466749990625525, 51.43365192672763], [5.466114612780403, 51.43405278495002], [5.465479241490427, 51.4344649852224], [5.465293464426497, 51.434632856567134], [5.465051306347372, 51.434727712616535], [5.464562911057073, 51.435063531928165], [5.464372798011162, 51.435228698868016], [5.464727957803215, 51.435425969488136], [5.464814669959992, 51.43552331294556], [5.464271010881741, 51.43645133406552], [5.464266800468339, 51.436521682112826], [5.464202178654209, 51.43669217557803], [5.4642757981665975, 51.43672459392235], [5.464882232380043, 51.43708403385217], [5.465406370554401, 51.437392118686724], [5.46543674518568, 51.4374407986178], [5.465489529188289, 51.43793858987352], [5.465602047222535, 51.437941219936434], [5.465684275794922, 51.437946575593955], [5.466422021429066, 51.437900080604244], [5.466435293783991, 51.438067816414296], [5.466452735848802, 51.43814356142378], [5.468105703890327, 51.43807748981976], [5.468145123080619, 51.43729773234826], [5.468607613624398, 51.436997091283814], [5.468811161842576, 51.43708893888085]]], ""type"": ""Polygon""}";51.43588193201548, 5.467279511670034
3;Het Witte Dorp;https://beeldmateriaal.eindhoven.nl/welstand/Witte_Dorp.pdf;Witte_Dorp.pdf;71420.37448658;1536.51452382904;"{""coordinates"": [[[5.496368428953284, 51.431214037506365], [5.496368258899973, 51.431143016443734], [5.4964740145095865, 51.43103875247024], [5.495458596101416, 51.430705980158095], [5.495772634918083, 51.43033092058643], [5.4959454434562796, 51.43013536689735], [5.496034685640861, 51.43001943959164], [5.495579970662647, 51.4298446776626], [5.495519047132623, 51.42969795671006], [5.494992298952065, 51.42947827821748], [5.4948065453325725, 51.42937191790645], [5.493611917697176, 51.428471042958115], [5.492619852345922, 51.42772568020335], [5.492309790851896, 51.42788220853529], [5.492142958562615, 51.427768724406405], [5.491938795913544, 51.42788254285954], [5.491795278013426, 51.428029450055526], [5.491939383149959, 51.42813821829389], [5.492508185501241, 51.428549631400124], [5.492455241847131, 51.42857335356063], [5.492804161811917, 51.42884765433634], [5.492842019491781, 51.428847619995345], [5.49294823989343, 51.42894221799015], [5.493251579026845, 51.429147823719234], [5.492915008658371, 51.43093787178512], [5.492377343929239, 51.43090995081661], [5.4920076193551886, 51.43147372139572], [5.492386434713356, 51.43156807533778], [5.492507714945987, 51.431624781378595], [5.49239450987878, 51.43178586740276], [5.492084842059141, 51.43212704938476], [5.4921912857251245, 51.43231634499492], [5.49306152209925, 51.4320788187327], [5.493341490080032, 51.431993337132745], [5.494854872313277, 51.431561084410106], [5.495982422398272, 51.431280684747], [5.49622460828754, 51.43123311133849], [5.496368428953284, 51.431214037506365]]], ""type"": ""Polygon""}";51.430298890887286, 5.493916737128182
11;Geert Grotestraat;https://beeldmateriaal.eindhoven.nl/welstand/Geert_Grootestraat_eo.pdf;Geert_Grootestraat_eo.pdf;17550.7942938;656.515936523742;"{""coordinates"": [[[5.50517991669653, 51.42728336577398], [5.5061217100696185, 51.42704490869909], [5.506304416517674, 51.42698754472337], [5.508138619832279, 51.426466672732744], [5.507594992851702, 51.42567117131509], [5.506042525008943, 51.426345682609096], [5.5045251417246375, 51.42700694395422], [5.504729503924111, 51.427165071792864], [5.505052732814901, 51.42705479005354], [5.50517991669653, 51.42728336577398]]], ""type"": ""Polygon""}";51.426541262601845, 5.506522448512246
