X,Y,OBJECTID,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,LATITUDE,LONGITUDE,ROTATIE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,NAAM
5.2821845856488,51.6669338890361,1,2019/03/05 07:03:49+00,G0865,Vught,bestaand,0,51.6669341,5.28218516,,283,,
5.29013475215853,51.6623548263596,2,2016/06/24 11:50:46+00,G0865,Vught,bestaand,0,51.66235503,5.29013537,0,283,,
5.28298325630155,51.6698816827993,3,2016/06/24 11:50:46+00,G0865,Vught,bestaand,0,51.66988189,5.28298383,0,283,,
5.27892733882859,51.6675250302518,4,2016/06/24 11:50:46+00,G0865,Vught,bestaand,0,51.66752524,5.2789279,0,283,,
5.28214455865339,51.6582665782205,5,2016/06/24 11:50:46+00,G0865,Vught,bestaand,0,51.65826678,5.28214514,0,283,,
5.2875626340533,51.661671097127,6,2016/06/24 11:50:46+00,G0865,Vught,bestaand,0,51.6616713,5.28756324,0,283,,
5.28192992230764,51.6670155010084,7,2019/03/05 07:03:49+00,G0865,Vught,bestaand,0,51.66701571,5.2819305,,283,,
5.28200351721024,51.6669816624116,8,2019/03/05 07:03:49+00,G0865,Vught,bestaand,0,51.66698187,5.28200409,,283,,
5.28206489866412,51.6669162721256,9,2019/03/05 07:03:49+00,G0865,Vught,bestaand,0,51.66691648,5.28206547,,283,,
5.28068539790169,51.6613492309897,10,2016/06/24 11:50:46+00,G0865,Vught,bestaand,0,51.66134943,5.28068597,0,283,,
5.14085292172926,52.1161525698545,11,2022/01/14 13:02:32+00,G0344,Utrecht,bestaand,0,52.11615267,5.1408533,,283,,
5.13292489163789,52.1132744753769,12,2022/01/14 13:02:32+00,G0344,Utrecht,bestaand,0,52.11327457,5.13292525,,283,,
5.12320509999121,52.1104426431853,13,2022/01/14 13:02:31+00,G0344,Utrecht,bestaand,0,52.11044273,5.12320543,,283,,
5.12167572063573,52.1095758740204,14,2022/01/14 13:02:31+00,G0344,Utrecht,bestaand,0,52.10957596,5.12167605,,283,,
5.13189603128516,52.112635639428,15,2022/01/14 13:02:32+00,G0344,Utrecht,bestaand,0,52.11263574,5.13189639,,283,,
5.13165659943178,52.1090946155624,16,2022/01/14 13:02:31+00,G0344,Utrecht,bestaand,0,52.10909474,5.13165698,,283,,
5.12611016798645,52.1125639778558,17,2022/01/14 13:02:32+00,G0344,Utrecht,bestaand,0,52.11256406,5.1261105,,283,,
5.12711230122207,52.1095605814988,18,2022/01/14 13:02:32+00,G0344,Utrecht,bestaand,0,52.10956068,5.12711265,,283,,
5.13025752532469,52.1101075674618,19,2022/01/14 13:02:32+00,G0344,Utrecht,bestaand,0,52.11010768,5.13025789,,283,,
5.13090683607244,52.1118717214154,20,2022/01/14 13:02:31+00,G0344,Utrecht,bestaand,0,52.11187182,5.13090719,,283,,
5.13419359861198,52.1110112765687,21,2022/01/14 13:02:32+00,G0344,Utrecht,bestaand,0,52.11101139,5.13419398,,283,,
5.13052604273127,52.1079813445642,22,2022/01/14 13:02:31+00,G0344,Utrecht,bestaand,0,52.10798147,5.13052642,,283,,
5.13464848416488,52.1147117094547,23,2022/01/14 13:02:31+00,G0344,Utrecht,bestaand,0,52.1147118,5.13464885,,283,,
5.12912231292565,52.1121145323769,24,2022/01/14 13:02:33+00,G0344,Utrecht,bestaand,0,52.11211463,5.12912266,,283,,
5.13444054320516,52.11334226289,25,2022/01/14 13:02:31+00,G0344,Utrecht,bestaand,0,52.11334237,5.13444091,,283,,
5.13789255562782,52.1071599527443,26,2022/01/14 13:02:32+00,G0344,Utrecht,bestaand,0,52.1071601,5.13789297,,283,,
5.14140068125573,52.1076648489434,27,2022/01/14 13:02:33+00,G0344,Utrecht,bestaand,0,52.10766501,5.14140111,,283,,
5.14133505989995,52.1073951954075,28,2022/01/14 13:02:33+00,G0344,Utrecht,bestaand,0,52.10739536,5.14133549,,283,,
5.13597124816986,52.1173634285598,29,2022/01/14 13:02:30+00,G0344,Utrecht,bestaand,0,52.11736351,5.1359716,,283,,
5.13217844975136,52.1143174343602,30,2022/01/14 13:02:33+00,G0344,Utrecht,bestaand,0,52.11431752,5.1321788,,283,,
5.26482429844041,52.3882323288881,31,2019/12/20 14:37:16+00,G0034,Almere,bestaand,0,52.38823218,5.26482539,,283,,
5.1379401134077,52.1036137904875,32,2022/01/14 13:02:30+00,G0344,Utrecht,bestaand,0,52.10361396,5.13794054,,283,,
5.13338488225084,52.1142303406315,33,2022/01/14 13:02:33+00,G0344,Utrecht,bestaand,0,52.11423043,5.13338524,,283,,
5.26635032932614,52.3869066907757,34,2019/12/20 14:37:16+00,G0034,Almere,bestaand,0,52.38690654,5.2663514,,283,,
5.14127285474584,52.1044081762646,35,2022/01/14 13:02:33+00,G0344,Utrecht,bestaand,0,52.10440835,5.14127329,,283,,
5.13761196286514,52.1093320690211,36,2022/01/14 13:02:32+00,G0344,Utrecht,bestaand,0,52.10933221,5.13761236,,283,,
5.13978967132661,52.1104337363916,37,2022/01/14 13:02:32+00,G0344,Utrecht,bestaand,0,52.11043387,5.13979008,,283,,
5.13239265001012,52.1130404743207,38,2022/01/14 13:02:32+00,G0344,Utrecht,bestaand,0,52.11304057,5.13239301,,283,,
5.2647019801517,52.3883329981363,39,2019/12/20 14:37:16+00,G0034,Almere,bestaand,0,52.38833284,5.26470307,,283,,
5.26967484978513,52.3913240147718,40,2019/12/20 14:37:16+00,G0034,Almere,bestaand,0,52.39132384,5.26967596,,283,,
5.14034231274238,52.1140741235401,41,2022/01/14 13:02:31+00,G0344,Utrecht,bestaand,0,52.11407424,5.1403427,,283,,
5.12985108428798,52.1081161086451,42,2022/01/14 13:02:31+00,G0344,Utrecht,bestaand,0,52.10811623,5.12985146,,283,,
5.1291779631094,52.1137500716733,43,2022/01/14 13:02:30+00,G0344,Utrecht,bestaand,0,52.11375016,5.1291783,,283,,
5.13323769656089,52.1063142268498,44,2022/01/14 13:02:32+00,G0344,Utrecht,bestaand,0,52.10631437,5.13323809,,283,,
5.13969083443095,52.1181406175774,45,2022/01/14 13:02:30+00,G0344,Utrecht,bestaand,0,52.1181407,5.1396912,,283,,
5.12028411229046,52.1059922988892,46,2022/01/14 13:02:32+00,G0344,Utrecht,bestaand,0,52.10599239,5.12028445,,283,,
5.12090170644081,52.1087543552681,47,2022/01/14 13:02:32+00,G0344,Utrecht,bestaand,0,52.10875444,5.12090203,,283,,
5.13270426767387,52.1104645226092,48,2022/01/14 13:02:31+00,G0344,Utrecht,bestaand,0,52.11046464,5.13270464,,283,,
5.04643681014521,52.1007215193973,49,2022/01/14 13:16:41+00,G0344,Utrecht,bestaand,0,52.10072137,5.04643699,,283,,
5.02970817762499,52.1017069685065,50,2022/01/14 13:16:33+00,G0344,Utrecht,bestaand,0,52.10170677,5.02970836,,283,,
5.02288942737652,52.1004000979885,51,2022/01/14 13:16:39+00,G0344,Utrecht,bestaand,0,52.10039988,5.02288962,,283,,
5.04444141571865,52.1025677473354,52,2022/01/14 13:16:36+00,G0344,Utrecht,bestaand,0,52.10256759,5.04444158,,283,,
5.04529038268723,52.0996170996578,53,2022/01/14 13:16:37+00,G0344,Utrecht,bestaand,0,52.09961695,5.04529057,,283,,
5.04964599318027,52.0984146440858,54,2022/01/14 13:16:39+00,G0344,Utrecht,bestaand,0,52.09841451,5.04964619,,283,,
5.05010134587697,52.1006254698709,55,2022/01/14 13:16:41+00,G0344,Utrecht,bestaand,0,52.10062533,5.05010153,,283,,
5.03830726651578,52.099158062457,56,2022/01/14 13:16:39+00,G0344,Utrecht,bestaand,0,52.09915789,5.03830746,,283,,
5.0244834066297,52.1012925202699,57,2022/01/14 13:16:39+00,G0344,Utrecht,bestaand,0,52.10129231,5.02448359,,283,,
