X,Y,OBJECTID,KWKIDENT,KWKAFSL1,KWKSTATU,KWKOPME,KWKPLAAN,OSMOMSCH,KWKAFSL2,KWKAFSL3,IWS_LEGGERSTATUS,KWKNAAM,RICHTING,BRON,OPMERKINGEN,KERIDENT,GLOBALID,IWS_AFST_B,KWKKEREN,WSZDEELGEBIED
6.15790683536487,52.4079837927148,3975,IWK-534-0360,4,9900,,Rioolafsluiter,Rioolafsluiter,,,1,Rioolafsluiter,,Keringbeheerder,,IWK-534-0360,f0425c5f-8d34-41e7-9d40-aa6a11c39917,,1,20
6.15830433021738,52.4050856996082,3976,IWK-534-0370,4,9900,,Rioolafsluiter,Rioolafsluiter,,,1,Rioolafsluiter,,Keringbeheerder,,IWK-534-0370,b218f6b1-e571-4dda-9878-e9b4d9281041,,1,20
6.15808112532358,52.401911988205,3977,IWK-534-0380,4,9900,,Rioolafsluiter,Rioolafsluiter,,,1,Rioolafsluiter,,Keringbeheerder,,IWK-534-0380,6f7671e0-3934-44f4-98d0-7c35e701e892,,1,20
6.15902755452736,52.3987496791375,3978,IWK-534-0390,4,9900,,Rioolafsluiter,Rioolafsluiter,,,1,Rioolafsluiter,,Keringbeheerder,,IWK-534-0390,16324480-970d-41e7-be71-03c7c11a68e9,,1,20
6.15038846545502,52.2538430245047,3979,WK-53-0332,4,9900,,Rioolafsluiter Kapjeswelle/Lindenstraat,Rioolafsluiter,,,1,Rioolafsluiter Kapjeswelle/Lindenstraat,,keringbeheeders,,IWK-53-0332,5d76c2c4-e26c-408a-9e66-979ff9a1bf68,,1,22
6.15934968094671,52.2496641815257,3980,IWK-53-0191,,9900,,rioolafsluiter Brinkgarage 2,Rioolafsluiter,4,,1,rioolafsluiter Brinkgarage 2,90,overleg gemeente/wdod,,IWK-53-0191,00250f5d-f8f6-4624-9d75-b9fc35176515,,1,
6.15912890807948,52.2493124389755,3981,IWK-53-0190,4,9900,,Rioolafsluiter Wilhelminabrug Pothoofdkade,Rioolafsluiter,,,1,Rioolafsluiter Wilhelminabrug Pothoofdkade,90,overleg gemeente/wdod,,IWK-53-0190,b831408a-c769-47be-938f-aa46b93d7f46,,1,
6.06446712833886,52.5155573805749,3982,IWK-53-1190,4,9900,,,riooloverstort,5,,1,riooloverstort Scaniahaven,,,,IWK-53-1190,7754d865-0de4-4654-bfa3-e2e8d66f5aa9,2,1,20
5.89778520116544,52.5677527275141,3983,IWK-11-0120,4,9900,,,rioolleiding,,,1,rioolleiding Werfweg,,,,IWK-11-0120,2f419b5e-44df-4606-a190-d63ba397344e,2,1,13
6.09135438267564,52.5895983639739,3984,IWK-09-0280,4,9900,buitendijks,,riooloverstort Meyersbolwerk,,,1,riooloverstort Meyersbolwer,,,,IWK-09-0280,b702da33-0ae5-4677-b25d-46216a6e3c13,2,1,16
5.84410506899771,52.5800734355074,3985,IWK-11-0050,99,9900,,Melmerweg 14,rioolpersleiding,,,1,rioolpersleiding nabji gemaal 't Vosje,,,,IWK-11-0050,c7e6eb35-70fa-423c-a004-57067f8e1814,2,1,13
6.07409587675741,52.5261462613632,3986,IWK-53-1430,99,9900,,,riooloverstort Holtenbroek,,,1,riooloverstort Holtenbroek,,,,IWK-53-1430,4ebbaa37-afad-4721-a2b2-bcc2a1d44cd5,2,1,20
6.07475375363657,52.5255374477475,3987,IWK-53-1420,99,9900,,,riooloverstort + persleiding Holtenbroek,,,1,ontluchtingsleiding rioolgemaal Holtenbroek,,,,IWK-53-1420,73dd0d2a-accb-4179-9e65-04d3845543ef,2,1,20
5.90193589337277,52.5664492065287,3988,IWK-11-0130,4,9900,,,rioolleiding,,,1,rioolleiding Loswalweg,,,,IWK-11-0130,755a87c7-141f-4bd0-8433-896eacdc3a90,2,1,13
6.09263735059998,52.5160894645967,3989,IWK-535-0240,4,9900,,"Schuttevaerkade, Zwolle",riooloverstort,,,1,riooloverstort Schuttevaerkade,,opzichters,,IWK-535-0240,eecb556e-221c-4b38-aaa1-3c85e9fbc821,2,1,20
6.09902182655629,52.5163153482531,3990,SW.12-D1182,4,9900,,"Zamenhofsingel/van Wevelinkhovenstraat, Zwolle",riooloverstort,,,1,riooloverstort Zamenhofsingel/van Wevelinkhovenstraat,,Gemeente,,IWK-535-0220,1d7afb44-78e0-451f-a736-f0cfa2eadbe1,2,1,20
6.09622284028212,52.5088093919446,3991,IWK-534-0090,4,9900,,"Groot Wezenland/Karnebeekstraat, Zwolle",riooloverstort,,,1,riooloverstort Groot Wezenland/Karnebeekstraat,,,,IWK-534-0090,1e8dea56-360a-4d13-90bb-a9f7c8b28e7f,2,1,20
6.09728147553779,52.5087324230538,3992,IWK-534-0100,4,9900,,"Groot Wezenland/Assendorperstraat, Zwolle",riooloverstort,,,1,riooloverstort Groot Wezenland/Assendorperstraat,,,,IWK-534-0100,011aaa4a-7495-475f-ad4e-dae0a461d6ff,2,1,20
6.10178631377198,52.5150056625381,3993,IWK-535-0200,4,9900,,"Brink/Blekerweg, Zwolle",riooloverstort,,,1,riooloverstort Brink/Blekerweg,,,,IWK-535-0200,e0b683d7-b04b-4505-a438-0b573bbe8bfd,2,1,20
6.10330384461201,52.5125373826773,3994,IWK-535-0190,4,9900,,"Turfmarkt, Zwolle",riooloverstort,,,1,riooloverstort Turfmarkt,,,,IWK-535-0190,f3ae0e25-1c18-406c-bdf3-818adbe3ea21,2,1,20
6.159355622901,52.2496573961631,3995,IWK-53-0189,,9900,,rioolafsluiter Brinkgarage 1,Rioolafsluiter,4,,1,rioolafsluiter Brinkgarage 1,90,overleg gemeente/wdod,,IWK-53-0189,b433ffce-45e6-429c-8a8d-b1ba043c9402,,1,
6.15841989307119,52.2499889644378,3996,IWK-53-0220,4,9900,,rioolafsluiter CitySide,Rioolafsluiter,,,1,rioolafsluiter CitySide,90,overleg gemeente/wdod,,IWK-53-0220,c8c144fb-a8c1-46db-b638-2f95134aebe2,2,1,
6.08637832820892,52.5114987624672,3997,IWK-534-0040,4,9900,,"Harm Smeengekade, Zwolle",riooloverstort,,,1,riooloverstort Harm Smeengekade,,,,IWK-534-0040,52cdaafb-ce62-45fd-ad1d-55e2cad0da19,2,1,20
5.92812602989742,52.5758163717208,3998,IWK-10-0100,4,9900,,,Rioolleiding sportvelden Grafhorst,4,,1,Rioolleiding sportvelden Grafhorst,,,,IWK-10-0100,5cb3b3ab-9360-4942-b217-06666cd7b80a,2,1,12
6.26023248580711,52.5030967075651,3999,IWK-09-0100,4,9900,,,riooloverstort Vechtdijk,,,1,riooloverstort Vechtdijk,,,,IWK-09-0100,44e0f11f-a283-4ef7-a994-e8dabac37b21,2,1,19
6.08752717717277,52.513785485059,4000,IWK-534-0020,4,9900,eindpunt is waarschijnlijk hemelwater verzamelpunt,"Pannenkoekendijk, Zwolle",riooloverstort,,,1,riooloverstort Pannenkoekendijk,,Paul Kiekebosch,,IWK-534-0020,2b9e68c9-d759-408c-9766-14d22d166e19,2,1,20
6.1008411581764,52.5109934894834,4001,IWK-534-0110,4,9900,,"Groot Wezenland/Schuurmanstraat, Zwolle",riooloverstort,,,1,riooloverstort Groot Wezenland/Schuurmanstraat,,,,IWK-534-0110,7fe531ce-4d6c-4b2d-b168-176c139ba470,2,1,20
5.91522374641802,52.5604541852661,4002,IWK-11-0330,4,9900,KM71,,KM71 | Rioolafsluiter Karperpoort,,,,KM71 | Rioolafsluiter Karperpoort,,,,IWK-11-0330,89372ab0-f410-4042-87df-febbae4101e4,2,1,13
5.91640097277616,52.5596222696137,4003,IWK-11-0370,4,9900,KM13-1,IJsselkade 54,KM13-1 | Rioolafsluiter IJsselkade 54,,,,KM13-1 | Rioolafsluiter IJsselkade 54,,,,IWK-11-0370,15243d2c-b15f-41b7-a86a-b650d1be0aef,2,1,13
5.9189368503296,52.5575604401033,4004,IWK-11-0600,4,9900,KM69,Lampetpoort,KM69 | Rioolafsluiter Lampetpoort,,,,KM69 | Rioolafsluiter Lampetpoort,,,,IWK-11-0600,a0166c65-6514-4b0c-a2e9-6f573320047b,2,1,13
5.91915449500913,52.5574414611266,4005,IWK-11-0640,4,9900,KM32-1,IJsselkade 30/31,KM32-1 | Rioolafsluiter IJsselkade 30/31,,,,KM32-1 | Rioolafsluiter IJsselkade 30/31,,,,IWK-11-0640,3be2957d-c832-4731-8f62-da91238faf3b,2,1,13
5.91917132471523,52.557423518871,4006,IWK-11-0660,4,9900,KM33-1,IJsselkade 30/31,KM33-1 | Rioolafsluiter IJsselkade 30/31,,,,KM33-1 | Rioolafsluiter IJsselkade 30/31,,,,IWK-11-0660,e8d9e3c2-1e68-4151-98fb-b51f611ecc6d,2,1,13
5.9193008526813,52.5573099224913,4007,IWK-11-0710,4,9900,KM37-1,,KM37-1 | Rioolafsluiter,,,,KM37-1 | Rioolafsluiter,,,,IWK-11-0710,bfbe4e11-9653-4b7d-8465-eb3f73a3c5c9,2,1,13
5.91963755217882,52.5570773840919,4008,IWK-11-0750,4,9900,KM39-1,IJsselkade 26 en Voorstraat 59,KM39-1 | Rioolafsluiter IJsselkade 26 en Voorstraat 59,,,,KM39-1 | Rioolafsluiter IJsselkade 26 en Voorstraat 59,,,,IWK-11-0750,dab37de7-6069-4259-9d37-ab68af07b646,2,1,13
5.91974101469165,52.5570071062898,4009,IWK-11-0770,4,9900,KM40-1,,KM40-1 | Rioolafsluiter nummer 40-1,,,,KM40-1 | Rioolafsluiter nummer 40-1,,,,IWK-11-0770,6310cb61-2bf8-427a-a11a-ef0a35027fe3,2,1,13
5.91982921010698,52.5569144645131,4010,IWK-11-0800,4,9900,KM42-1,Voorstraat 49/51,KM42-1 | Rioolafsluiter Voorstraat 49/51,,,,KM42-1 | Rioolafsluiter Voorstraat 49/51,,,,IWK-11-0800,48be9425-a819-4f3e-b356-3ad2df3a0465,2,1,13
5.9201081269092,52.5566950628907,4011,IWK-11-0830,4,9900,KM45-1,IJsselkade 19,KM45-1 | Rioolafsluiter IJsselkade 19,,,,KM45-1 | Rioolafsluiter IJsselkade 19,,,,IWK-11-0830,0321a514-f1d0-4953-b263-efeeb64d4800,2,1,13
5.92039205962434,52.5565333637403,4012,IWK-11-0880,4,9900,KM68,Blauwenhandpoort,KM68 | Rioolafsluiter Blauwenhandpoort,,,,KM68 | Rioolafsluiter Blauwenhandpoort,,,,IWK-11-0880,620eac19-d0a9-4f58-a01e-86c5666599a0,2,1,13
5.92189572056056,52.5548446095213,4013,IWK-11-0970,4,9900,KM57B,Oorgat,KM57B | Rioolafsluiter Oorgat,,,,KM57B | Rioolafsluiter Oorgat,,,,IWK-11-0970,323ea8e6-2db8-41e8-bc81-3bad4ae98850,2,1,13
5.92309283216348,52.5532589476686,4014,IWK-11-1090,4,9900,KM67,Molendwarsstraat,KM67 | Rioolafsluiter Molendwarsstraat,,,,KM67 | Rioolafsluiter Molendwarsstraat,,,,IWK-11-1090,5e51d572-7e4c-47f0-a952-eff8a9d7b721,2,1,13
6.03792057232171,52.6292572366857,4015,IWK-10-0150,,9900,,,dichte leiding,,,,gedammerde leiding naast gemaal Veerhuis,,,,IWK-10-0150,8e9050a2-227c-4553-8cdb-21e53d436d2c,2,1,11
6.15774647453078,52.2501470498994,4016,IWK-53-0250,4,9900, ,Melksterstraat riool,Rioolafsluiter,,,,Rioolafsluiter Melksterstraat,-10.32,Legger Waterkeringen,,IWK-53-0250,eee2ff39-e449-4de7-b9e9-5f344fb1cc1e,2,1,22
6.15226492345074,52.2535573238378,4017,IWK-53-0310,,9900, ,Rioolafsluiter Noorderbergstraat/Muggeplein,Rioolafsluiter,4,,,Rioolafsluiter Noorderbergstraat/Muggeplein,-19.69,Legger Waterkeringen,,IWK-53-0310,2b7951d9-364c-4187-bd27-e8050932451b,2,1,22
6.15255327099134,52.2531901596083,4018,IWK-53-0300,4,9900,,Rioolput Noordebergstraat/klooster,Rioolafsluiter,,,1,Rioolafsluiter Noordebergstraat/klooster,26.6,Legger Waterkeringen,,IWK-53-0300,2052fdb8-de8c-48ef-9ea2-90a31f43fedd,2,1,22
6.1286411460204,52.2666240448962,4019,IWK-53-0400,,9900,dichte leiding niet afsluitbaar,Rubensstraat,Rioolafsluiter,,,,riooldeksel nabij jachthaven Deventer (niet afsluitbaar),-60.21,Legger Waterkeringen,,IWK-53-0400,e52a0c22-0cfc-496f-a6db-7b8759a7703d,2,1,22
6.13643615690351,52.2606766730595,4020,IWK-53-0380,5,9900, ,riooloverstort J. Steenstraat,Rioolafsluiter,4,,,riooloverstort J. Steenstraat,-43.31,Legger Waterkeringen,,IWK-53-0380,fec4e107-d34d-4a88-8170-54cd128c34c0,2,1,22
6.14981870969524,52.2544877838865,4021,IWK-53-0338,4,9900, ,Graaf van Burenstraat riool,Graaf van Burenstraat riool,,,,Graaf van Burenstraat riool,-60.69,Legger Waterkeringen,,IWK-53-0338,70789804-79da-405d-bf84-a44d49748627,2,1,22
6.15402237432802,52.2525226316484,4022,IWK-53-0290,,9900, ,Rioolafsluiter Nieuwe markt/Graven,Rioolafsluiter,4,,,Rioolafsluiter Nieuwe markt/Graven,90,Legger Waterkeringen,,IWK-53-0290,fdef84ea-0d84-4bbe-8c9e-5abf35a3a5fd,2,1,22
6.15452739337557,52.2522104280481,4023,IWK-53-0280,,9900, ,Rioolafsluiter Hofstraat,Rioolafsluiter,4,,,Rioolafsluiter Hofstraat,-66.82,Legger Waterkeringen,,IWK-53-0280,b3f3dfef-92b6-47b6-95c9-d76c79bcebbf,2,1,22
6.15468204344602,52.2516306596294,4024,IWK-53-0270,4,9900, ,Rioolafsluiter Grote Kerkhof,Rioolafsluiter Grote Kerkhof,,,,Rioolafsluiter Grote Kerkhof,24.83,gemeente Deventer,,IWK-53-0270,15c2845e-b576-46f2-b93e-02a7cc97e2c0,2,1,22
6.15539574232785,52.251534931177,4025,IWK-53-0260,,9900, ,Rioolafsluiter Grote Kerkhof,Rioolafsluiter,4,,,Rioolafsluiter Grote Kerkhof,-39.16,Legger Waterkeringen,,IWK-53-0260,e279c59c-ac30-4059-8650-f891516c7a95,2,1,22
6.16942978982559,52.2368785238978,4026,IWK-53-0100,5,9900, ,rioolput + rioolbuis,Rioolafsluiter,4,,,Rioolafsluiter Teugseweg,19.54,Legger Waterkeringen,,IWK-53-0100,71513996-4abd-4152-a606-2ca88da294f6,2,1,22
6.14627787167371,52.2562260305522,4027,IWK-53-0370,5,9900, ,riooloverstort Osseweerdstraat,Rioolafsluiter,4,,,riooloverstort Osseweerdstraat,90,Legger Waterkeringen,,IWK-53-0370,217cd028-9d1e-43d4-a7c3-431dae73d0e3,2,1,22
6.1622176450108,52.2482867309554,4028,IWK-53-0180,5,9900, ,Pothoofd Raambrug,Rioolafsluiter,4,,1,Rioolafsluiter Pothoofd/Raambrug,45.46,Legger Waterkeringen,,IWK-53-0180,3f839799-d148-43c8-9081-412d711ce2e7,2,1,22
