FID,OVW_STARTDATUM,METING_ID,MAAIVELD_STAND,NAP_BUISRAND,PEILBUIS_ID,NAP_MAAIVELD,NAP_STAND,MEETWAARDE
Peilbuizen_metingen.6286972,2023-02-03,44BAEE2E-9F67-48FA-84DA-4778C48AD603,1.34,2.3,24458FB5-D8AF-429C-9B86-8FF9618D467F,2.35,1.01,1.29

Peilbuizen_metingen.6286973,2023-02-03,AA4A8D65-CD2F-4FFA-8D4E-84F101B46FB5,1.3,2.86,A366183B-8BB8-4AF4-B6CB-42CBD3CB8780,2.92,1.62,1.24

Peilbuizen_metingen.6286974,2023-02-03,F1A523D6-4FFC-4483-B508-9922D70E0A3E,3.06,3.94,989D44EC-33B2-432D-84CC-57B0B1D622F9,3.98,0.92,3.02

Peilbuizen_metingen.6286975,2023-02-03,AD63D766-9C4C-4406-886D-878204A12A6B,1.42,1.58,FD672DB0-86F2-4C27-B8F8-BE5F3DD29F78,1.65,0.23,1.35

Peilbuizen_metingen.6286976,2023-02-03,8E4E4A68-93CA-4BA8-B6B1-0487843263D2,9.67,13.14,54DA3E54-27A2-4C22-8970-A2277601AB5E,12.39,2.72,10.42

Peilbuizen_metingen.6286977,2023-02-03,436CB7DD-9311-4CE0-AC53-2D496288AA15,3.83,6.5,C4BFEF18-9A6C-41EB-8FB0-8E03A594E997,6.59,2.76,3.74

Peilbuizen_metingen.6286978,2023-02-03,74C2C1FF-DCC4-4115-81B8-BCF79DC7476E,10.82,13.53,5664C9B8-B5D4-4B3C-A9E1-8B786E5318DA,13.64,2.82,10.71

Peilbuizen_metingen.6286979,2023-02-03,9719E264-C142-4656-BFFC-BB932928BB4B,2.98,5.56,13F7ED32-BE4B-4CE6-95F4-7AB2CDA936CF,5.61,2.63,2.93

Peilbuizen_metingen.6286980,2023-02-03,429C5EEB-3D75-4D5C-B15A-3B3CB0AC42AA,1.62,2.45,BB103B56-B041-4787-81E3-FAA95EC117FF,2.52,0.9,1.55

Peilbuizen_metingen.6286981,2023-02-03,8D65D13B-F875-43F7-AA78-C85A5862A08A,2.2,3.66,DC3DD8BD-C724-4CA5-8CAB-D722E1BECC4B,3.26,1.06,2.6

Peilbuizen_metingen.6286982,2023-02-03,C61922B4-F32E-4BC1-9907-03BE98CCA57B,2.13,3.69,EF2A6D05-5594-420F-87A5-42813FB9F921,3.26,1.13,2.56

Peilbuizen_metingen.6286983,2023-02-03,048E9D41-0567-4973-9EBA-19C9F00AC278,2.11,3.62,D129B0F9-DF43-40C2-84CA-132D59B3C953,3.26,1.15,2.47

Peilbuizen_metingen.6286984,2023-02-03,AAEE3C5A-1CD0-4CAE-847D-FC4AAD0D4FE5,1.64,2.75,A2E77047-BB29-41F6-A400-A0C8D287C54D,2.79,1.15,1.6

Peilbuizen_metingen.6286985,2023-02-03,441310B4-B2AD-4F48-BA9D-104B131F3C45,1.92,3.3,FF5C025B-C3FF-46B5-9285-2916C1139DFC,3.4,1.48,1.82

Peilbuizen_metingen.6286986,2023-02-03,8C10547F-A90C-4DDA-A691-52652FC33B79,1.97,2.97,2782C608-69B6-42A6-96E7-794DC0C589F7,3.06,1.09,1.88

Peilbuizen_metingen.6286987,2023-02-03,7467F1F0-2507-4029-AF0A-1839832FA7E0,1.7,2.17,77318338-9D04-431D-8DAE-7C8FDC686EB1,2.25,0.55,1.62

Peilbuizen_metingen.6286988,2023-02-03,AD560565-6C82-44CC-8F9D-7696FB1B2014,1.9,2.27,A3A683BD-7549-4A83-9A00-A9129DA5C1D8,2.33,0.43,1.84

Peilbuizen_metingen.6286989,2023-02-03,6C916D3E-C4A1-4977-A05A-CBF17F704B1A,1.45,1.68,CE9C15B2-B8B2-423B-ADAC-801AD1763BE4,1.76,0.31,1.37

Peilbuizen_metingen.6286990,2023-02-03,61DB8AFC-04F1-4AB3-A174-228978840189,1.62,1.49,CC995B7C-5B58-4BC5-B592-647A6A7CA5E4,1.56,-0.06,1.55

Peilbuizen_metingen.6286991,2023-02-03,B31D169D-A74A-4489-91CD-C8C38D3A8394,1.6,1.58,894B5FFF-56BB-4A85-AC63-CAB74521B7B2,1.66,0.06,1.52

Peilbuizen_metingen.6286992,2023-02-03,81C03713-B667-4D6E-8086-051414F9DD6F,1.52,2.02,FF7E9519-D217-4445-B22A-A82A2BCDDA5F,2.11,0.59,1.43

Peilbuizen_metingen.6286993,2023-02-03,724486D0-F240-4681-9F6C-53065703AFF9,1.68,2.75,11302C43-5618-4778-9FF1-CE4AF66D25EF,2.85,1.17,1.58

Peilbuizen_metingen.6286994,2023-02-03,A2711A96-F0EB-460C-BD01-119DAD26485D,1.97,2.93,D41F84F9-5FD7-4767-95DE-893C12FDE919,3.02,1.05,1.88

Peilbuizen_metingen.6286995,2023-02-03,2A806711-52CC-47AA-941F-A3867CA1480C,0.95,1.69,F668F74F-A0EF-419B-B1E5-2A18221D7DB3,1.75,0.8,0.89

Peilbuizen_metingen.6286801,2023-02-03,409228B1-764A-4340-8D66-DE7416DF9BE4,1.84,3.76,C7D25700-3464-4B91-B9ED-66B8E5E0BBB4,3.87,2.03,1.73

Peilbuizen_metingen.6286802,2023-02-03,5142F78D-FB6F-4638-92FE-8E7AB567F4FC,2,3.47,0B9D8AF2-2542-42B4-B532-020FA58D6727,3.52,1.52,1.95

Peilbuizen_metingen.6286803,2023-02-03,6208A467-457A-418E-AB89-5FF578F58227,1.88,2.46,C4C5D7CA-4F09-42CE-AE97-9CC1441A29C3,2.57,0.69,1.77

Peilbuizen_metingen.6286804,2023-02-03,288B5E8E-9E34-4974-9F8D-3BD0661E183C,2.21,3.26,4AD51441-5A36-4B94-A713-FA35B6D51B8F,3.34,1.13,2.13

Peilbuizen_metingen.6286805,2023-02-03,FF7333B3-0296-4FAA-9954-A858D642F3B5,1.72,2.38,991266E2-996C-45CC-9DAB-F38B856CBB97,2.46,0.74,1.64

Peilbuizen_metingen.6286806,2023-02-03,56BDFB78-F63E-47CB-80AE-3EC5E4C1B7B8,1.92,2.63,AAA4EBBE-994F-43EF-8471-E62EFED2F02F,2.73,0.81,1.82

Peilbuizen_metingen.6286807,2023-02-03,EA1CBE20-64FC-4520-BE1E-ABE0222339D8,1.99,2.8,4EE2DB9B-98D9-430C-80CA-AE9F5AE081A3,2.88,0.89,1.91

Peilbuizen_metingen.6286808,2023-02-03,C0C885AF-DBF3-468D-8DE5-92706CED298C,2.09,2.92,B2794754-8680-4555-A72D-93EC09DA555D,3.03,0.94,1.98

Peilbuizen_metingen.6286809,2023-02-03,A1AC9605-819E-4A0A-9350-EA35DFD5DE42,1.82,2.34,424802CC-DFF7-4F15-B356-2824B86E3BD2,2.43,0.61,1.73

Peilbuizen_metingen.6286810,2023-02-03,AFCD8375-BB6E-4935-9A84-931BDBA1D189,2.05,2.79,334AA6A3-10D7-4F98-B17A-E1BEDF1CD409,2.88,0.83,1.96

Peilbuizen_metingen.6286811,2023-02-03,D050AE40-DDC5-49E6-BAD9-5F02C1422D70,2.35,3.23,AEE4C30F-2195-46F2-9E86-6C99B06545EE,3.34,0.99,2.24

Peilbuizen_metingen.6286812,2023-02-03,3107AA28-E4E9-4D91-9535-1E607E15F8A2,1.2,2.71,707D7BC7-D76D-4357-BFE6-77F15CB76E3B,2.8,1.6,1.11

Peilbuizen_metingen.6286813,2023-02-03,9357F23A-10ED-4D59-B873-FBC8CD7A15FD,1.49,3.33,FF2F313E-D29A-4222-BDC6-C0980969E2CD,3.42,1.93,1.4

Peilbuizen_metingen.6286814,2023-02-03,FB9A5AEF-384E-4575-8358-167C626F9E4F,,3.5,8A3460B9-D689-40A7-A4FC-6697A33DD6F1,3.56,,

Peilbuizen_metingen.6286815,2023-02-03,1A4141E0-7B5B-4151-A10F-6258CC7FA225,,4.66,033DAB15-059D-46AC-A7D7-5F41C67021B7,4.78,,

Peilbuizen_metingen.6286816,2023-02-03,3E626072-BFBC-4494-9A81-4225D4C1A45E,2.84,4.69,7439D0F5-C076-4893-A767-EFCA04099E7B,4.78,1.94,2.75

Peilbuizen_metingen.6286817,2023-02-03,37DC23DF-C7B5-4617-87BF-DF8D6A757663,1.43,3.6,87D39A7E-B26B-4ACD-B7B5-553D0672033E,3.67,2.24,1.36

Peilbuizen_metingen.6286818,2023-02-03,7B6D2F67-9A42-40BF-8A73-4E4F626CA36D,0.75,2.3,B1064984-A50C-440F-9E9C-ED6D1ACBFFB5,2.41,1.66,0.64

Peilbuizen_metingen.6286819,2023-02-03,E4789482-B360-49AD-BB65-CD836DBEEFA2,0.69,2.56,43944016-C279-4EF6-8F04-8F470E3F5EE6,2.45,1.76,0.8

Peilbuizen_metingen.6286820,2023-02-03,9F65B4B7-B486-4346-BDB5-0F31DF9FD5F5,0.55,2.44,7EAB5CCE-1463-4DCF-8907-FCA323162F96,2.53,1.98,0.46

Peilbuizen_metingen.6286821,2023-02-03,6EA15854-BEA5-4186-BCF6-7F42F0B39762,1.37,3.12,D95997DF-8BB5-47F6-BDDF-8DA34A8D9342,3.21,1.84,1.28

Peilbuizen_metingen.6286822,2023-02-03,8114421C-39E9-4878-9125-8DBEBF325F2A,1.04,2.81,DDE86CE9-B97E-428A-A6A8-6A25749DC34C,2.92,1.88,0.93

Peilbuizen_metingen.6286823,2023-02-03,DC73E300-0B50-4B38-A514-FCE6B2DA097D,1.05,2.3,24458FB5-D8AF-429C-9B86-8FF9618D467F,2.35,1.3,1

Peilbuizen_metingen.6286824,2023-02-03,40CC3D72-FB71-4797-9192-2EB64AB3A9EA,1.43,2.86,A366183B-8BB8-4AF4-B6CB-42CBD3CB8780,2.92,1.49,1.37

Peilbuizen_metingen.6286825,2023-02-03,F62D2064-16B9-42BE-BC13-6D22EF0204B9,0.79,2.33,EF1C1C2A-9D1D-4E69-A238-EC030984C036,2.41,1.62,0.71

Peilbuizen_metingen.6286826,2023-02-03,B68991C9-8D74-401B-9514-898365D885FC,1.26,0.67,A50D80A1-9432-4D68-845C-DD5ABD028CDD,0.75,-0.51,1.18

Peilbuizen_metingen.6286827,2023-02-03,F236A2A0-7594-4490-9703-EDC0FF36C079,2.02,1.76,920ECC60-684E-4ACC-9B79-793BA2C87F8A,1.83,-0.19,1.95

Peilbuizen_metingen.6286828,2023-02-03,157A4FA6-E08D-47A6-9750-566130A5332B,1.05,0.53,EBF09C79-0BB1-4B1B-B6EE-5D625D950F2A,0.59,-0.46,0.99

Peilbuizen_metingen.6286829,2023-02-03,30461C71-47B2-493D-92B8-254A3EF4F1E7,1.28,1.68,FD78EDB8-CDB2-4026-B356-FB04D6A6BD37,1.76,0.48,1.2

Peilbuizen_metingen.6286830,2023-02-03,9E1ECE10-110E-43F8-8E19-02F0ADA18052,1.11,1.35,21001504-F012-428D-8795-2DAF9C3C1DA6,1.43,0.32,1.03

Peilbuizen_metingen.6286831,2023-02-03,A0B6747A-A79E-4843-A47E-34518DBD91D6,0.88,0.43,13374823-E718-458A-8E00-EBF9D7B097B5,0.53,-0.35,0.78

Peilbuizen_metingen.6286832,2023-02-03,EABC16CA-777F-44BF-BA92-1EFB4E625234,1.68,1.47,CB51EDBB-FE91-43B2-AF04-5E0691173C7D,1.54,-0.14,1.61

Peilbuizen_metingen.6286833,2023-02-03,F57CFE0B-77EA-4434-B196-E8D15D817651,0.96,1.51,25B8C4C9-8FC2-46F7-87BE-D51852C933A9,1.61,0.65,0.86

Peilbuizen_metingen.6286834,2023-02-03,2718FBE2-E3FD-4B9E-B980-AA0D657EBE40,1.38,1.46,097E4083-CCA3-442A-86F3-9AC0C7514219,1.56,0.18,1.28

Peilbuizen_metingen.6286835,2023-02-03,C24BB72F-7E53-439B-8F5E-BC38E316327B,0.95,0.49,2B6F048D-3FCB-43ED-9F49-9693151F5611,0.55,-0.4,0.89

Peilbuizen_metingen.6286836,2023-02-03,8D55F212-7958-42DA-9DD6-D7B86FFBEEB7,1.41,1.15,910F229A-9D73-456C-BE1A-2D92D536BFB4,1.23,-0.18,1.33

Peilbuizen_metingen.6286837,2023-02-03,B86145A3-E551-4552-8753-4C1513E49C0B,3.65,3.05,0149D071-E8E2-407A-B3AF-E3C4487AACFB,3.13,-0.52,3.57

Peilbuizen_metingen.6286838,2023-02-03,E79AFA3E-4C4A-4DE6-96D7-B64AD99B582A,2.99,2.55,41FBFC45-2228-4DFA-8982-BECE657F4C29,2.61,-0.38,2.93

Peilbuizen_metingen.6286839,2023-02-03,7B26B789-6645-40CD-9674-C9DD50DB8DE4,1.4,2.46,585BADB9-FF24-49F5-A230-C4C2D5EC92CD,2.56,1.16,1.3

Peilbuizen_metingen.6286840,2023-02-03,B16C96D9-84EA-4358-8960-4F152D77C7B0,1.21,2.65,FD24748E-522C-4076-B873-DE8A7695EF1F,2.82,1.61,1.04

Peilbuizen_metingen.6286841,2023-02-03,86187A2C-EA95-497E-9F98-7C80F610CC73,1.52,1.79,F478EAA6-1705-4170-9628-D70B5AF7A19F,1.89,0.37,1.42

Peilbuizen_metingen.6286842,2023-02-03,4D2E61DB-F7AA-462F-A9EC-9E1FED907499,1.41,1.75,2B6F0BD1-3CED-4281-99C2-8BCE5C46CE01,1.82,0.41,1.34

Peilbuizen_metingen.6286843,2023-02-03,B85E22B7-8FB9-4DD2-AC15-0999D320F0FB,1.33,1.7,8832D8A7-BAAD-417C-B5EA-24D8F9299EE4,1.77,0.44,1.26

Peilbuizen_metingen.6286844,2023-02-03,DDF6BDEF-55DD-4532-B0D3-8A56CEACE335,1.06,2.2,BF4313A9-0792-4119-B886-236371BCA2BD,2.27,1.21,0.99

Peilbuizen_metingen.6286845,2023-02-03,A54B53B4-EE28-4FD4-A02D-AB154BFED4D6,1,1.57,4B0C3B65-DCBB-4B99-A7CE-F239B3E941A7,1.65,0.65,0.92

Peilbuizen_metingen.6286846,2023-02-03,48B82A75-D9EB-44A7-A7D9-542B512F7F30,0.52,2.5,090A6EEC-D66E-42F8-ABAF-D4EAA5FC225D,2.1,1.58,0.92

Peilbuizen_metingen.6286847,2023-02-03,E3DBF38D-AB67-4C7C-B865-A7F6840DE269,0.37,2.04,2072CD38-B63B-4F01-AE74-6D67B824D525,2.13,1.77,0.27

Peilbuizen_metingen.6286848,2023-02-03,7354ACB2-5058-44B2-9697-02911F568239,0.56,2.63,1BE290AE-6D4A-4FBC-89BB-C488EBC140CB,1.99,1.43,1.2

Peilbuizen_metingen.6286849,2023-02-03,4A34D46F-C74B-4027-BCF6-14020CA4F810,1,2.42,E438C033-E694-436A-839A-517BC297C424,2.15,1.15,1.27

Peilbuizen_metingen.6286850,2023-02-03,6B128156-FCA0-4C56-A58F-B71919A79791,1.32,1.86,70495680-2848-431F-9E8D-17B5424D0ECB,2.01,0.69,1.17

Peilbuizen_metingen.6286851,2023-02-03,DE275B02-78FA-43FE-91B3-99165961BF2A,1.62,3.57,A834F3A8-00CA-49AB-B7CC-D53C51FC5AB8,3.6,1.98,1.59

Peilbuizen_metingen.6286852,2023-02-03,01118959-351D-4545-9596-64EF29B511D0,1.68,2.83,0E70C2FB-3FC8-47A1-ACA6-A632C26C4634,2.88,1.2,1.63

Peilbuizen_metingen.6286853,2023-02-03,E37B62CA-1F50-4DC8-BAF7-C9F97B19DE34,2.32,6.25,CD7D4A8D-D2A6-4D10-85A9-5A9216B753F5,6.2,3.88,2.37

Peilbuizen_metingen.6286854,2023-02-03,B7E4C586-2B24-4FF2-A611-2D2066BD24C3,1.27,2.9,C719E063-956F-4950-879C-DD2575AE4426,3.03,1.76,1.14

Peilbuizen_metingen.6286855,2023-02-03,B9905FDA-A802-4739-8BE3-5F5F73A7CC43,1.49,2.88,A8160C25-A34E-49EB-BBA1-92594C4DA067,3.03,1.54,1.34

Peilbuizen_metingen.6286856,2023-02-03,D34EB4D6-CAEC-4F53-B628-9375EEA3F0C6,1.55,4.47,EC539AC4-A965-46BB-8F3C-73AE0A25BB41,4.56,3.01,1.46

Peilbuizen_metingen.6286857,2023-02-03,DF8F4B37-CC0A-43AA-AAB6-815E445C8A83,3.26,6.67,B8DE6659-8F81-48EC-B0AF-BF6DB993EF9A,6.76,3.5,3.17

Peilbuizen_metingen.6286858,2023-02-03,63D9FB40-CE9F-4869-A2AC-9E1758D9EAA3,2.75,5.46,A34BC2EF-999B-4EF9-853A-787CEE46243E,5.68,2.93,2.53

Peilbuizen_metingen.6286859,2023-02-03,933440B7-EEC9-4A0D-859F-F6091B9E7854,1.16,3.71,F2618330-A58B-49AD-AF11-B98ED046A913,3.77,2.61,1.1

Peilbuizen_metingen.6286860,2023-02-03,13697EF1-FBE8-494F-A5BA-60B215409605,1.15,2.18,4CABF502-4485-4417-83D3-E0E0E7A84DC0,2.18,1.03,1.15

Peilbuizen_metingen.6286861,2023-02-03,CF26791E-67B0-4244-A900-A71B129EDA5F,1.54,4,4A4959E4-71F3-45F9-AFE3-63C0D88FA76E,3.34,1.8,2.2

Peilbuizen_metingen.6286862,2023-02-03,820CD3F1-45D2-43D5-8D53-29AC01767A0A,0.86,3.93,8E3C7EFE-A13A-42FB-8A3C-53E2CACD66C9,3.34,2.48,1.45

Peilbuizen_metingen.6286863,2023-02-03,59919E4B-D781-48AE-97F9-E553F1535FC6,1.57,2.75,11302C43-5618-4778-9FF1-CE4AF66D25EF,2.85,1.28,1.47

Peilbuizen_metingen.6286864,2023-02-03,42D67FDC-941A-4027-8B3E-1B8D0F5B897F,1.93,2.93,D41F84F9-5FD7-4767-95DE-893C12FDE919,3.02,1.09,1.84

Peilbuizen_metingen.6286865,2023-02-03,2B2EA794-315E-44F1-A20F-F9F179B1BC2A,1.71,3.76,C7D25700-3464-4B91-B9ED-66B8E5E0BBB4,3.87,2.16,1.6

Peilbuizen_metingen.6286866,2023-02-03,B49A4E37-E71A-427C-909C-8B1D824208EB,1.83,3.47,0B9D8AF2-2542-42B4-B532-020FA58D6727,3.52,1.69,1.78

Peilbuizen_metingen.6286867,2023-02-03,D1B5EF17-1B0C-4A3A-A121-7C4159224D92,1.68,2.46,C4C5D7CA-4F09-42CE-AE97-9CC1441A29C3,2.57,0.89,1.57

Peilbuizen_metingen.6286868,2023-02-03,4912FD12-26D4-46AF-B8C7-039FB50D923A,2.02,3.26,4AD51441-5A36-4B94-A713-FA35B6D51B8F,3.34,1.32,1.94

Peilbuizen_metingen.6286869,2023-02-03,D626DD98-5DEF-4164-89AB-7AAECC8972FA,1.57,2.38,991266E2-996C-45CC-9DAB-F38B856CBB97,2.46,0.89,1.49

Peilbuizen_metingen.6286870,2023-02-03,7291250A-399F-4DF3-ABD1-14F089D8E032,1.73,2.63,AAA4EBBE-994F-43EF-8471-E62EFED2F02F,2.73,1,1.63

Peilbuizen_metingen.6286871,2023-02-03,976B23C7-C06D-4A33-B206-065D84723BCB,1.74,2.8,4EE2DB9B-98D9-430C-80CA-AE9F5AE081A3,2.88,1.14,1.66

Peilbuizen_metingen.6286872,2023-02-03,F5E51BEF-E15B-4C51-B80F-293D484F98AE,1.74,2.92,B2794754-8680-4555-A72D-93EC09DA555D,3.03,1.29,1.63

Peilbuizen_metingen.6286873,2023-02-03,C2FCA1CC-AA64-4C67-B02E-296A8262E9E8,1.65,2.34,424802CC-DFF7-4F15-B356-2824B86E3BD2,2.43,0.78,1.56

Peilbuizen_metingen.6286874,2023-02-03,A5E9AEB6-149E-4429-911C-18018DF1EC24,1.78,2.79,334AA6A3-10D7-4F98-B17A-E1BEDF1CD409,2.88,1.1,1.69

Peilbuizen_metingen.6286875,2023-02-03,ADBB46B2-687C-48A3-8F59-DC75B463A379,2.07,3.23,AEE4C30F-2195-46F2-9E86-6C99B06545EE,3.34,1.27,1.96

Peilbuizen_metingen.6286876,2023-02-03,05F1B6F2-0C3E-47B0-BE5E-1BCE20BD780D,2.9,3.62,DD05D6CB-5490-4E4D-B43C-7012131DC64B,3.71,0.81,2.81

Peilbuizen_metingen.6286877,2023-02-03,9819E000-CFCC-4F81-962F-B36E1A760179,2.67,3.25,FB3F088A-423F-4185-A3B1-2690A2021301,3.42,0.75,2.5

Peilbuizen_metingen.6286878,2023-02-03,E0DE7487-11B4-47EE-B0DE-7C08BECD9FB0,3.03,3.94,989D44EC-33B2-432D-84CC-57B0B1D622F9,3.98,0.95,2.99

Peilbuizen_metingen.6286879,2023-02-03,701A6D22-4317-4D24-BDC0-11706E59761E,1.41,1.58,FD672DB0-86F2-4C27-B8F8-BE5F3DD29F78,1.65,0.24,1.34

Peilbuizen_metingen.6286880,2023-02-03,F26C5D00-2288-4889-9FD3-482BB73E037C,9.82,13.14,54DA3E54-27A2-4C22-8970-A2277601AB5E,12.39,2.57,10.57

Peilbuizen_metingen.6286881,2023-02-03,447DBCAF-22EE-4B7B-90AC-55C85970CB56,10.84,13.96,5664C9B8-B5D4-4B3C-A9E1-8B786E5318DA,13.47,2.63,11.33

Peilbuizen_metingen.6286882,2023-02-03,EE53614F-868B-4C89-A913-5D905E9F7DB3,3.04,5.56,13F7ED32-BE4B-4CE6-95F4-7AB2CDA936CF,5.61,2.57,2.99

Peilbuizen_metingen.6286883,2023-02-03,3E68D458-7DF7-4813-98FC-6CFD7C401FA8,3.97,6.5,C4BFEF18-9A6C-41EB-8FB0-8E03A594E997,6.59,2.62,3.88

Peilbuizen_metingen.6286884,2023-02-03,D188C8EE-8141-4B6B-98DF-AC3875BB9546,1.58,2.45,BB103B56-B041-4787-81E3-FAA95EC117FF,2.52,0.94,1.51

Peilbuizen_metingen.6286885,2023-02-03,250D228C-B7DD-4FBA-9A9A-F994D20AAE26,2.06,3.69,EF2A6D05-5594-420F-87A5-42813FB9F921,3.26,1.2,2.49

Peilbuizen_metingen.6286886,2023-02-03,938D15E0-6918-49E5-B11D-49979161711B,2.06,3.66,DC3DD8BD-C724-4CA5-8CAB-D722E1BECC4B,3.26,1.2,2.46

Peilbuizen_metingen.6286887,2023-02-03,DF867EDD-EE65-45F8-8893-F187ABCFA0DF,2.03,3.62,D129B0F9-DF43-40C2-84CA-132D59B3C953,3.26,1.23,2.39

Peilbuizen_metingen.6286888,2023-02-03,432ADBBE-DC4D-4269-8D03-7855E4964F8D,1.62,2.75,A2E77047-BB29-41F6-A400-A0C8D287C54D,2.79,1.17,1.58

Peilbuizen_metingen.6286889,2023-02-03,726BB046-150E-492E-BEBA-B410CCFFE301,1.9,3.3,FF5C025B-C3FF-46B5-9285-2916C1139DFC,3.4,1.5,1.8

Peilbuizen_metingen.6286890,2023-02-03,27B1AD4E-F8BE-4C35-9A63-66BC0A2CE008,1.91,2.97,2782C608-69B6-42A6-96E7-794DC0C589F7,3.06,1.15,1.82

Peilbuizen_metingen.6286891,2023-02-03,6002BAFF-BE57-4695-B499-65CEA6E00B0A,1.82,2.27,A3A683BD-7549-4A83-9A00-A9129DA5C1D8,2.33,0.51,1.76

Peilbuizen_metingen.6286892,2023-02-03,11560941-2075-4EE4-8921-C9F51DA511BA,1.53,2.17,77318338-9D04-431D-8DAE-7C8FDC686EB1,2.25,0.72,1.45

Peilbuizen_metingen.6286893,2023-02-03,8A71F768-0C28-4817-88D9-DE11A59EF6BC,1.88,1.74,8E58CCE3-1A80-4994-AB05-52E4781849CF,1.81,-0.07,1.81

Peilbuizen_metingen.6286894,2023-02-03,AF764457-EB0A-43FF-ADB4-A6B585B5FBAC,1.39,1.68,CE9C15B2-B8B2-423B-ADAC-801AD1763BE4,1.76,0.37,1.31

Peilbuizen_metingen.6286895,2023-02-03,D694A7C7-EAE1-4D8C-9263-62DEC9A73A5F,1.53,1.49,CC995B7C-5B58-4BC5-B592-647A6A7CA5E4,1.56,0.03,1.46

Peilbuizen_metingen.6286896,2023-02-03,CD61AE15-CB0D-4201-88D5-985A212581D1,1.5,1.58,894B5FFF-56BB-4A85-AC63-CAB74521B7B2,1.66,0.16,1.42

Peilbuizen_metingen.6286897,2023-02-03,D0354CE5-FC65-4FFF-8C68-48937D7C9D42,1.35,2.02,FF7E9519-D217-4445-B22A-A82A2BCDDA5F,2.11,0.76,1.26

Peilbuizen_metingen.6286898,2023-02-03,3A04F224-470C-428B-BBB5-91795B286401,1.58,3.92,88CDC200-193D-4044-AB14-B0847060F837,4.01,2.43,1.49

Peilbuizen_metingen.6286899,2023-02-03,75F75123-3027-4001-88AA-A73BA97E72FE,1.09,3.72,FC489F5E-6F76-4654-9398-A8787AA30D29,3.73,2.64,1.08

