FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
knooppunt_66.147,7026,1373,P1.1,Knooppunt,A1, ,Eemnes,A27,7026, ,289,305,305,289, ,1,1,1,1,1, ,2387,3000,8364,7028,7025,0,1,1,0, , ,0,0,1,434,,POINT (144876.30649999902 471551.6464000009)
knooppunt_66.159,7041,1385,P1.1,Knooppunt,A1, ,Hoevelaken,A28,7041, ,439,460,460,438, ,1,1,1,1,1, ,2379,3000,8479,7043,7040,0,1,1,0, , ,0,0,1,434,,POINT (157818.1752000004 465295.73330000043)
knooppunt_66.180,7068,1406,P1.1,Knooppunt,A1, ,Beekbergen,A50,7068, ,866,886,885,863, ,1,1,1,1,1, ,2303,3002,9420,7070,7067,0,1,1,0, , ,0,0,1,610,,POINT (198461.9459999986 466835.8707999997)
knooppunt_66.224,7140,1450,P1.1,Knooppunt,A1, ,Osnabrück,A1,7140, ,645,645,645,645, ,1,1,1,1,1, ,51,3009,0,7141,7139,0,1,1,0, , ,0,0,0,0,,POINT (328320.3519000001 478616.7179000005)
knooppunt_66.229,7145,1455,P1.1,Knooppunt,A1, ,Osnabrück-Süd,A33,7145, ,767,767,767,767, ,1,1,1,1,1, ,51,3009,0,0,7144,0,1,1,0, , ,0,0,0,0,,POINT (339416.6416000016 476523.7280000001)
knooppunt_66.248,7194,1474,P1.1,Knooppunt,A10, ,Amstel,A2,7194, ,153,166,167,154, ,1,1,1,1,1, ,2455,3017,8012,7195,7193,0,1,1,0, , ,0,0,10,421,,POINT (122712.4338000007 482372.4860999994)
knooppunt_66.277,7257,1503,P1.1,Knooppunt,A12, ,Prins Clausplein,A4/A13,7257, ,57,77,73,57, ,1,1,1,1,1, ,2495,3020,7413,7259,7256,0,1,1,0, , ,0,0,12,425,,POINT (85621.73629999906 453126.1031000018)
knooppunt_66.302,7286,1528,P1.1,Knooppunt,A12, ,Oudenrijn,A2,7286, ,566,588,581,565, ,1,1,1,1,1, ,2402,3020,7380,7288,7285,0,1,1,0, , ,0,0,12,434,,POINT (133255.86989999935 453081.2776999995)
knooppunt_66.311,7295,1537,P1.1,Knooppunt,A12, ,Lunetten,A27,7295, ,621,638,638,621, ,1,1,1,1,1, ,2402,3020,7382,7297,7294,0,1,1,0, , ,0,0,12,434,,POINT (138370.5064000003 451930.87359999865)
knooppunt_66.336,7324,1562,P1.1,Knooppunt,A12, ,Velperbroek,A348/N325,7324, ,1332,1347,1347,1332, ,1,1,1,1,1, ,2304,3022,31871,7388,7323,0,1,1,0, , ,0,0,12,645,,POINT (195629.62440000102 443887.2591999993)
knooppunt_66.359,7348,1585,P1.1,Knooppunt,A12, ,Oberhausen,A2,7348, ,656,656,656,656, ,1,1,1,1,1, ,51,3023,0,0,7347,0,1,1,0, , ,0,0,0,0,,POINT (255404.69310000166 395247.3946999982)
knooppunt_66.362,7380,1588,P1.1,Knooppunt,A12 hrb,A12 Hoofdrijbaan,Oudenrijn,A2,7380, ,547,588,588,547, ,1,1,1,1,1, ,2402,3030,21894,7381,0,0,1,1,0, , ,0,0,12,434,,POINT (133014.85979999974 453177.9056000002)
knooppunt_66.364,7382,1590,P1.1,Knooppunt,A12 hrb,A12 Hoofdrijbaan,Lunetten,A27,7382, ,618,645,645,618, ,1,1,1,1,1, ,2402,3030,8347,0,7381,0,1,1,0, , ,0,0,12,434,,POINT (138599.129900001 451998.6480999999)
knooppunt_66.370,7400,1596,P1.1,Knooppunt,A13, ,Kleinpolderplein,A20,7400, ,200,185,185,200, ,-1,1,1,1,1, ,2536,3040,8096,7402,22423,0,1,1,0, , ,0,0,13,425,,POINT (89784.00439999998 438523.23409999907)
knooppunt_66.382,7413,1608,P1.1,Knooppunt,A13, ,Prins Clausplein,A12/A4,7413, ,29,29,29,29, ,-1,1,1,1,1, ,2495,3040,9202,0,7412,0,1,1,0, , ,0,0,13,425,,POINT (85373.52730000019 452759.32770000026)
knooppunt_66.407,7446,1633,P1.1,Knooppunt,A15,Ring Rotterdam,Vaanplein,A29,7446, ,592,610,613,592, ,1,1,1,1,1, ,2478,3059,8688,21948,7445,0,1,1,0, , ,0,0,15,427,,POINT (94993.69159999862 431126.2285999991)
knooppunt_66.411,7450,1637,P1.1,Knooppunt,A15,Ring Rotterdam,Ridderkerk-Noord,A16/A38,7450, ,619,649,645,619, ,1,1,1,1,1, ,2535,3056,7680,21947,7451,0,1,1,0, , ,0,0,15,427,,POINT (98789.53950000182 432104.9065000005)
knooppunt_66.414,7453,1640,P1.1,Knooppunt,A15, ,Ridderkerk-Zuid,A16,7453, ,701,706,709,669, ,1,1,1,1,1, ,2535,3056,7619,7452,7455,0,1,1,0, , ,0,0,15,427,,POINT (100544.44830000028 430234.9221000001)
knooppunt_66.429,7471,1655,P1.1,Knooppunt,A15, ,Gorinchem,A27,7471, ,945,969,968,944, ,1,1,1,1,1, ,2492,3056,8321,7473,7470,0,1,1,0, , ,0,0,15,427,,POINT (124908.10539999977 428704.1981000006)
knooppunt_66.440,7485,1666,P1.1,Knooppunt,A15, ,Deil,A2,7485, ,1142,1166,1164,1142, ,1,1,1,1,1, ,1960,3057,7969,7487,7484,0,1,1,0, , ,0,0,15,427,,POINT (144062.68100000173 429868.27699999884)
knooppunt_66.458,7509,1684,P1.1,Knooppunt,A15, ,Valburg,A50,7509, ,1537,1561,1560,1536, ,1,1,1,1,1, ,2324,3057,9385,7511,7508,0,1,1,0, , ,0,0,15,645,,POINT (181190.6785000004 435596.2718999982)
knooppunt_66.464,7515,1690,P1.1,Knooppunt,A15, ,Ressen,A325,7515, ,1615,1627,1628,1615, ,1,1,1,1,1, ,2306,3057,8862,7517,7514,0,1,1,0, , ,0,0,15,645,,POINT (188068.4261999987 434369.98259999976)
knooppunt_66.505,7619,1731,P1.1,Knooppunt,A16, ,Ridderkerk-Zuid,A15,7619, ,287,267,267,287, ,-1,1,1,1,1, ,2535,3065,7453,7622,7621,0,1,1,0, , ,0,0,16,427,,POINT (100590.8761 430137.7017999999)
knooppunt_66.507,7622,1733,P1.1,Knooppunt,A16,Ring Rotterdam,Ridderkerk-Noord,A15/A38,7622, ,267,246,246,267, ,-1,1,1,1,1, ,2535,3065,7450,22249,7619,0,1,1,0, , ,0,0,16,427,,POINT (98790.247299999 432103.45169999823)
knooppunt_66.520,7680,1746,P1.1,Knooppunt,A16 hrb,A16 Hoofdrijbaan,Ridderkerk-Noord,A15/A38,7680, ,267,246,246,267, ,-1,1,1,1,1, ,2535,3070,21795,7637,0,0,1,1,0, , ,0,0,16,427,,POINT (98860.90349999815 431986.00290000066)
knooppunt_66.570,7834,1796,P1.1,Knooppunt,A2, ,Cheratte,A3/E42,7834, ,95,85,85,95, ,-1,1,1,1,1, ,52,3100,0,7835,0,0,1,1,0, , ,0,0,0,0,,POINT (174205.379900001 298971.14130000025)
knooppunt_66.593,7863,1819,P1.1,Knooppunt,A2, ,Kerensheide,A76,7863, ,2425,2408,2403,2424, ,-1,1,1,1,1, ,999,3102,10416,7865,7862,0,1,1,0, , ,0,0,2,550,,POINT (183114.72659999877 330922.9591999985)
knooppunt_66.671,7969,1897,P1.1,Knooppunt,A2, ,Deil,A15,7969, ,914,891,895,919, ,-1,1,1,1,1, ,1960,3104,7485,7971,7968,0,1,1,0, , ,0,0,2,427,,POINT (144060.93710000068 429853.9070000015)
knooppunt_66.682,7982,1908,P1.1,Knooppunt,A2, ,Everdingen,A27,7982, ,755,740,737,753, ,-1,1,1,1,1, ,1961,3104,8334,7983,7981,0,1,1,0, , ,0,0,2,434,,POINT (135468.7087999992 443092.2642999999)
knooppunt_66.690,7990,1916,P1.1,Knooppunt,A2, ,Oudenrijn,A12,7990, ,660,625,629,647, ,-1,1,1,1,1, ,2402,3104,7286,7992,7989,0,1,1,0, , ,0,0,2,434,,POINT (133257.11840000004 453083.9514000006)
knooppunt_66.704,8006,1930,P1.1,Knooppunt,A2, ,Holendrecht,A9,8006, ,372,343,348,370, ,-1,1,1,1,1, ,2455,3105,10568,8008,8005,0,1,1,0, , ,0,0,2,421,,POINT (124693.67040000111 478322.1770000011)
