OBJECTID;NAME_NUMBER;VOLTAGE_MOF;TYPE;REMARK;DATE_MODIFIED;DATUM_MONTAGE;DOORVERBINDINGADERS;FABRIKAAT;SOORTKLEMMEN;X;Y;LONG;LAT
408;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79606.7159999982;457754.460999999;4.286772459200699;52.10289001911146
409;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79617.0260000005;457683.25;4.286938668533846;52.10225147458382
417;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80588.120000001;457437.941;4.3011635412987355;52.10017838844495
418;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80592.1570000015;457464.017000001;4.301216758181409;52.100413268391115
420;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80597.5170000009;457520.02;4.301282748290579;52.10091727108945
422;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80611.1689999998;457534.215999998;4.301478869411374;52.101046681517246
423;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80597.7309999987;457540.973999999;4.30128129662084;52.10110560712534
424;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80598.0309999995;457540.988000002;4.301285671396533;52.10110577327228
427;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80592.6649999991;457582.168000001;4.301198375744734;52.10147512401071
429;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80619.1640000008;457591.782000002;4.301582974570951;52.101565084405905
430;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80603.0419999994;457594.379999999;4.30134714030172;52.10158626469647
431;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80581.3399999998;457622.818999998;4.30102423437672;52.10183891938174
432;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80603.9959999993;457645.282000002;4.301349949914801;52.10204383378653
433;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79775.3779999986;457660.530000001;4.289254530138424;52.1020688457273
436;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80543.9890000001;457688.583999999;4.300464802370957;52.102424905225185
437;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80749.9899999984;457710.567000002;4.303466228805964;52.10265013823854
438;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80497.7270000018;457738.734000001;4.299778727827073;52.10286936149495
439;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80461.3880000003;457772.883000001;4.299240950814863;52.10317135439047
441;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79531.7520000003;457342.842;4.285769636472149;52.09918072081522
442;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79530.7600000016;457346.364;4.285754381275696;52.099212236568185
443;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79527.5920000002;457357.793000001;4.285705622771739;52.09931451312035
444;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79527.7659999989;457357.916999999;4.285708134344254;52.099315651195
451;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79515.6660000011;457428.181000002;4.2855160081316885;52.09994543975862
453;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79722.9499999993;457436.98;4.288538823971138;52.10005274715309
454;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79696.2710000016;457441.57;4.2881484997687505;52.10009036641145
456;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79515.0460000001;457450.537;4.285502009521368;52.100146260982385
457;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79691.8949999996;457465.991999999;4.288079247162475;52.100309243333875
458;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79691.9189999998;457466.138999999;4.288079564900124;52.10031056763973
459;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79694.4120000005;457466.260000002;4.288115917172414;52.10031199426326
461;AFM;Openbare verlichting;1030;Geconverteerd (20110921).;2014-09-02;;Onbekend;;Onbekend;78502.7980000004;457274.521000002;4.27077044139994;52.0984254780008
465;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;78658.1519999988;457443.368000001;4.272999514808347;52.09996429485275
466;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;78668.8339999989;457476.532000002;4.27314796216795;52.10026380088194
477;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79339.9770000018;457360.055;4.282967420486133;52.0993092238964
478;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79372.9169999994;457357.260000002;4.283448704972681;52.09928860843806
479;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79390.1209999993;457269.798999999;4.283719149254209;52.098504977001184
480;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79401.7120000012;457447.221999999;4.283848930648645;52.10010100020029
481;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79402.8949999996;457477.182999998;4.2838595478004775;52.10037041101434
482;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79403.3029999994;457418.798999999;4.283878451487821;52.09984578978142
483;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79406.9200000018;457503.318999998;4.283912485495737;52.100605836064986
484;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79406.9470000006;457392.646000002;4.283937426323242;52.09961125947982
485;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79407.8139999993;457386.534000002;4.283951433340493;52.09955645145111
486;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79410.2639999986;457373.541000001;4.283990065807489;52.099440022441236
487;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79411.754999999;457282.921999998;4.284031919260053;52.098625864064395
488;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79411.9770000018;457364.993000001;4.284016957897287;52.09936343845267
489;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79412.006000001;457527.401999999;4.283981361841788;52.10082295639857
490;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79418.9880000018;457554.544;4.284077228179581;52.10106782581409
491;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79427.2609999999;457580.850000002;4.284192120212072;52.10130535860152
492;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79597.4730000012;457049.030000001;4.286793637607873;52.09654928819994
495;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79544.6169999987;457072.622000001;4.286017181598733;52.09675409835157
497;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79517.129999999;457099.804000001;4.2856100917050295;52.09699462591064
500;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79516.2710000016;457160.998;4.285584006746878;52.09754443874159
503;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79524.1160000004;457177.57;4.285694808017125;52.097694435631574
504;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79504.5439999998;457182.991;4.285408020616274;52.09774048294019
506;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79473.754999999;457222.903000001;4.284949916014031;52.09809495794327
509;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79459.9820000008;457244.927999999;4.284744063031224;52.09829100948376
512;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79580.4919999987;457263.556000002;4.2864983985505685;52.098474848278954
513;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79674.4259999991;457264.186999999;4.287868930992838;52.09849331147979
514;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79689.3940000013;457268.208999999;4.288086453425138;52.098531492842696
515;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79446.7540000007;457269.684;4.28454555544291;52.098511677624124
516;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79562.4100000002;457280.835000001;4.286230724396626;52.098627664492405
517;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79655.1059999988;457288.436000001;4.287581655868234;52.098708599356435
518;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79605.493999999;457304.677000001;4.286854128336868;52.09884779548768
519;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79638.2210000008;457309.263999999;4.287330665904894;52.098893474708106
520;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79607.0249999985;457311.916999999;4.286874867206461;52.09891306751213
521;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79536.5749999993;457328.373;4.285843217592954;52.09905135044588
522;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;78773.2149999999;457071.581999999;4.274761692301183;52.096639049474895
523;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;78775.7699999996;457032.5;4.274807711816441;52.096288185499574
524;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;78775.875;457606.752;4.274680821911945;52.10144879368514
525;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;78776.0610000007;457606.987;4.274683483608306;52.1014509311629
526;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;78795.6950000003;457048.006999999;4.27509497288959;52.09643028499749
527;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79024.5689999983;457083.497000001;4.278426599035311;52.09678068568195
528;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79049.6209999993;457101.256000001;4.278788182760101;52.09694371789957
529;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79077.3440000005;457044.763999999;4.279205280249331;52.09643984765775
530;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79102.1849999987;457052.276000001;4.279566066826998;52.09651076234515
531;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79114.4059999995;457073.978;4.279739554564251;52.09670746637337
532;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2019-09-03;;Onbekend;;Onbekend;79119.5029999986;457065.874000002;4.2798157301305615;52.0966353373598
534;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79131.0989999995;457274.335999999;4.279938531321177;52.09851030222597
536;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79150.1319999993;457101.785999998;4.2802546541036;52.096962264351234
537;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79172.9519999996;457109.111000001;4.280585999034744;52.09703121845372
538;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79183.4600000009;457128.022999998;4.280735118708504;52.09720261356802
539;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79206.9890000001;457134.839000002;4.281076924678314;52.097267089209716
541;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2013-08-22;;Onbekend;ELSPEC;Onbekend;80992.9250000008;458312.690000001;4.306880669876916;52.10809378250027
542;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2013-08-22;;Onbekend;ELSPEC;Onbekend;80968.0190000013;458322.124000002;4.30651511485904;52.10817523111194
543;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2013-08-22;;Onbekend;ELSPEC;Onbekend;80950.4701000005;458338.5079;4.306255425711988;52.10832011992747
224;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79089.7760000005;458284.942000002;4.279110429740324;52.10758658924781
225;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79103.5320000015;458274.089000002;4.279313613584417;52.10749094438667
226;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79132.2159999982;458257.638999999;4.2797359132355055;52.10734704806292
227;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79150.3889999986;458245.936999999;4.28000374844137;52.10724437797671
229;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79169.9510000013;458222.695999999;4.280294422656191;52.1070382008264
230;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79192.6420000009;458218.605999999;4.2806264994168215;52.107004554764636
232;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79245.4620000012;458536.719999999;4.281326649755791;52.10987056440584
233;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79258.2060000002;458520.427000001;4.28151627817962;52.10972588993069
234;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79258.9169999994;458439.280999999;4.281544697293271;52.10899675758795
235;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79261.4100000002;458497.188999999;4.281568208746116;52.109517497073725
236;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79261.6429999992;458406.920000002;4.281591678584256;52.10870631415583
237;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79264.6460000016;458473.127999999;4.281620788841593;52.10930171256304
238;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79266.1369999982;458449.149999999;4.281647881168284;52.109086435054046
239;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79269.756000001;458424.342;4.281706216387451;52.108863989894374
240;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79278.5379999988;458384.156;4.281843323878317;52.108504054779175
253;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80099.7129999995;458118.664000001;4.293886867239329;52.10622994040665
257;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;80117.5359999985;458102.511999998;4.294150533436513;52.10608719997621
2;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79600.9479999989;459013.289999999;4.286409677306253;52.114201889975845
3;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79525.9510000013;459013.495999999;4.285314901359371;52.114193514254985
4;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79487.7710000016;459015.870999999;4.284757061978475;52.114209647198514
5;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79583.2179999985;459016.727000002;4.286150111571854;52.11423036022822
6;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79555.7540000007;459023.508000001;4.285747717471602;52.11428755380429
9;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79543.1660000011;459037.991999999;4.285560761171033;52.11441599941052
10;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79674.3740000017;459041.999000002;4.287475126624379;52.11446989044661
11;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79727.2659999989;459042.969999999;4.288246981095498;52.11448581602204
12;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79531.932;459044.311000001;4.285395377579747;52.11447125352402
13;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79534.557;459046.93;4.28543311457083;52.11449514763696
14;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79704.0890000016;459066.785999999;4.287903398871922;52.11469668778545
15;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79704.4059999995;459077.467;4.287905664710533;52.11479271728882
17;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79693.5579999983;459096.335999999;4.287743142018639;52.114960809627554
18;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79453.8550000004;459105.403000001;4.284242130254834;52.1150096080818
19;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79462.8869999982;459138.524;4.284366626228307;52.11530848783901
20;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79479.9140000008;459155.838;4.284611335746311;52.115466407251105
21;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2013-05-03;;Onbekend;;Onbekend;79497.7490000017;459174.133000001;4.284867624239224;52.1156332523303
22;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79534.0489999987;459211.329999998;4.285389268917843;52.115972481656584
23;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2013-05-03;;Onbekend;;Onbekend;79551.6050000005;459228.989;4.285641631389729;52.116133571491815
26;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79649.5689999983;459316.515999999;4.287052305877979;52.11693349819832
27;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79634.9239999987;459318.041999999;4.286838182106274;52.11694521667167
30;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79340.4180000015;458776.576000001;4.282659310180726;52.11203905690173
31;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79364.8220000006;458947.758000001;4.282977504070194;52.113580744149836
32;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79378.7710000016;458944.278000001;4.2831818871695;52.11355137761415
33;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79391.0850000009;458944.011;4.283361691030686;52.11355066132414
802126;DAFM;Openbare verlichting;1040;Project: 1.19.011;2021-07-20;20191201000000;Onbekend;;Onbekend;75743.3310000002;452524.197099999;4.231608651968417;52.05534812820548
845395;VM;Openbare verlichting;1020;Project: 1.21.008;2021-07-20;;Onbekend;;Onbekend;75712.9254000001;452507.976599999;4.23116917696731;52.05519801159148
845399;AFM;Openbare verlichting;1030;Project: 1.21.008;2021-07-20;;Onbekend;;Onbekend;75659.4838999994;452544.7106;4.2303816008392205;52.05552047581091
40;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79474.1629999988;458992.833000001;4.28456353505626;52.114000755351654
845396;SM;Openbare verlichting;1050;Project: 1.21.008;2021-07-20;;Onbekend;;Onbekend;75699.8700000011;452517.405499999;4.230976672817809;52.055280877097076
845394;EM;Openbare verlichting;1015;Project: 3.21.002;2021-07-20;;Onbekend;;Onbekend;79066.8231000006;454376.715700001;4.279645714067237;52.07246153927429
845397;AFM;Openbare verlichting;1030;Project: 1.21.008;2021-07-20;;Onbekend;;Onbekend;75695.9646999985;452520.083099999;4.230919121522812;52.05530438070297
45;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79525.3819999993;458750.647;4.2853648419059525;52.11183130694076
46;AFM;Openbare verlichting;1030;Geconverteerd (20110921).;2015-03-03;;Onbekend;;Onbekend;79536.5289999992;458980.568999998;4.285476604063754;52.113899054240854
47;VM;Openbare verlichting;1020;Geconverteerd (20110921).;2015-03-03;;Onbekend;;Onbekend;79548.5960000008;458992.550999999;4.285650090258273;52.11400837812807
50;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79611.0080000013;458978.267000001;4.2865642756043565;52.11388852184459
51;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79617.6380000003;458977.044;4.2866613236792315;52.11387843466224
52;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79642.7100000009;458971.566;4.287028508929709;52.113832621713726
53;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79653.0949999988;458777.329999998;4.287223066394067;52.11208850609949
845398;AFM;Openbare verlichting;1030;Project: 1.21.008;2021-07-20;;Onbekend;;Onbekend;75678.0471000001;452532.127;4.230655130133916;52.0554100497432
54;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79663.8969999999;458997.287;4.2873320834321476;52.1140666528992
56;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79693.8929999992;458960.774999999;4.287778006836664;52.113742616612036
59;AM;Openbare verlichting;1030;Geconverteerd (20110921).;2011-09-21;;Onbekend;;Onbekend;79720.4100000002;458961.276999999;4.288164960508639;52.11375073696443
