objectid;id;stadsdeel;buurt;straat;locatie;element;omschrijving_element;lengte;breedte;hoogte;valhoogte;bodemmateriaal;mat_aluminium;mat_beton_steen;mat_hout;mat_kunststof;mat_metaal;vrije_ruimte;geo_shape;geo_point_2d
4338;3236.0;Woensel zuid;Woensel-West;Fultonplein;Fultonplein;Wip;Horse Ride;302.0;36.0;105.0;110.0;Grindzand;False;False;True;True;True;502x236;"{""coordinates"": [5.457628961508089, 51.45686187801703], ""type"": ""Point""}";51.45686187801703, 5.457628961508089
4340;3101.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Doel;Met net;316.0;125.0;210.0;;Asfalt;True;False;False;True;False;;"{""coordinates"": [5.4710183010907505, 51.477103723847215], ""type"": ""Point""}";51.477103723847215, 5.4710183010907505
4341;3136.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Speeltoestel;Draaiknop nr. 14;;;150.0;50.0;Zand;False;False;False;True;True;Ø 470;"{""coordinates"": [5.471096054689539, 51.47676498451436], ""type"": ""Point""}";51.47676498451436, 5.471096054689539
4342;3131.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Schommel;Vogelnest;900.0;290.0;260.0;160.0;Zand;False;False;True;True;False;948x460;"{""coordinates"": [5.473132136354946, 51.47729248161161], ""type"": ""Point""}";51.47729248161161, 5.473132136354946
4350;1265.0;Woensel noord 2;Blixembosch-Oost;Koningskinderen;Koningskinderen;Doel;Portaaldoel;320.0;6.0;220.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.483498611627218, 51.484597590553456], ""type"": ""Point""}";51.484597590553456, 5.483498611627218
4351;1271.0;Woensel noord 2;Blixembosch-Oost;Eeuwig Licht;Eeuwig Licht;Schommel;Schommel hoog;391.0;175.0;271.0;150.0;Grindzand;False;False;True;True;True;810x290;"{""coordinates"": [5.481455697080793, 51.48555381079046], ""type"": ""Point""}";51.48555381079046, 5.481455697080793
4352;1273.0;Woensel noord 2;Blixembosch-Oost;Eeuwig Licht;Eeuwig Licht;Doel;Minidoel;125.0;55.0;83.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.481737188558676, 51.48580266709559], ""type"": ""Point""}";51.48580266709559, 5.481737188558676
4359;3095.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Combinatietoestel;Fort Albert 3/3;2434.0;1087.0;729.0;190.0;Zand;False;False;True;True;True;2434x1087;"{""coordinates"": [5.4721970715398145, 51.4770315533291], ""type"": ""Point""}";51.4770315533291, 5.4721970715398145
4360;3113.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Hobbelelement op veer;Haasje;69.0;41.0;67.0;42.0;Gras;False;False;False;False;False;269x241;"{""coordinates"": [5.472362073732442, 51.47762356003728], ""type"": ""Point""}";51.47762356003728, 5.472362073732442
4367;413.0;Tongelre;Muschberg, Geestenberg;Leest;Leest achter huisnr 2;Combinatietoestel;Klim-Glij-Toren;450.0;360.0;220.0;208.0;Grindzand;False;False;True;True;True;800x700;"{""coordinates"": [5.524898281668199, 51.44244956790627], ""type"": ""Point""}";51.44244956790627, 5.524898281668199
4372;219.0;Stratum;Nieuwe Erven;Heggeranklaan;Mimosalaan;Doel;Portaaldoel;320.0;6.0;220.0;;Asfalt;False;False;False;False;True;;"{""coordinates"": [5.495620450581444, 51.42266074533684], ""type"": ""Point""}";51.42266074533684, 5.495620450581444
4373;233.0;Stratum;Kruidenbuurt;Floralaan Oost;Floralaan Oost bij nr. 122;Speeltoestel;Auto Dubbel;190.0;105.0;123.0;50.0;Grindzand;False;False;False;True;True;490x405;"{""coordinates"": [5.500555293011441, 51.416785674835594], ""type"": ""Point""}";51.416785674835594, 5.500555293011441
4377;1633.0;Strijp 1;Lievendaal;Pieter Stockmanslaan;Pieter Stockmanslaan;Hobbelelement op veer;Margriet;93.0;93.0;76.0;55.0;Grindzand;False;False;True;True;True;400;"{""coordinates"": [5.435580298436289, 51.44622496778099], ""type"": ""Point""}";51.44622496778099, 5.435580298436289
4378;3402.0;Gestel;Schrijversbuurt;Guido Gezellestraat;Guido Gezellestraat;Duikelrek;;;;;130.0;Zand;;True;;;True;;"{""coordinates"": [5.475244215352696, 51.43168597313872], ""type"": ""Point""}";51.43168597313872, 5.475244215352696
4379;3403.0;Gestel;Schrijversbuurt;Guido Gezellestraat;Guido Gezellestraat;Combinatietoestel;;;;;1400.0;Zand;;False;True;True;True;;"{""coordinates"": [5.475340351224639, 51.431681082443646], ""type"": ""Point""}";51.431681082443646, 5.475340351224639
4381;3446.0;Woensel zuid;Kronehoef;Van Vorststraat;Van Vorststraat;Klimtoestel;;;;;250.0;Zand;;;;True;;;"{""coordinates"": [5.466303139719348, 51.456672153357104], ""type"": ""Point""}";51.456672153357104, 5.466303139719348
4382;3450.0;Woensel noord 1;Achtse Barrier-Hoeven;Abbevillelaan;Abbevillelaan;Draaitoestel;;;;;45.0;;;;;True;True;;"{""coordinates"": [5.449642923613102, 51.49213895444078], ""type"": ""Point""}";51.49213895444078, 5.449642923613102
4392;598.0;Woensel zuid;Woensel-West;Fultonplein;Fultonplein;Draaitoestel;Axiom Sector;;;95.0;10.0;Grindzand;False;False;False;True;True;Ø 470;"{""coordinates"": [5.457700219735383, 51.456914058969446], ""type"": ""Point""}";51.456914058969446, 5.457700219735383
4395;605.0;Woensel zuid;Woensel-West;Humboldtplein;Humboldtplein;Duikelrek;Enkel Rood;150.0;4.0;87.0;87.0;Grindzand;True;False;False;False;False;304x250;"{""coordinates"": [5.459748976989818, 51.45127552507691], ""type"": ""Point""}";51.45127552507691, 5.459748976989818
4397;1120.0;Woensel noord 1;Achtse Barrier-Hoeven;Abbevillelaan;Abbevillelaan;Hobbelelement op veer;Motorfiets;90.0;32.0;84.0;55.0;Grindzand;False;False;True;True;True;350x236;"{""coordinates"": [5.4495921940461685, 51.49222182098605], ""type"": ""Point""}";51.49222182098605, 5.4495921940461685
4399;1640.0;Strijp 1;Lievendaal;Pieter Stockmanslaan;Pieter Stockmanslaan;Klimtoestel;Blauw speelhek;300.0;5.0;100.0;100.0;Gras;False;False;False;False;True;600x305;"{""coordinates"": [5.435768102377312, 51.44639875715813], ""type"": ""Point""}";51.44639875715813, 5.435768102377312
4401;1652.0;Strijp 1;Drents Dorp;Gelderlandplein;Gelderlandplein;Draaitoestel;TN 05 Erin;;;140.0;110.0;Grindzand;False;False;False;True;True;700;"{""coordinates"": [5.444855364190073, 51.44609430085694], ""type"": ""Point""}";51.44609430085694, 5.444855364190073
4407;3339.0;Strijp 1;Drents Dorp;Meidoornplein;Meidoornplein;Betonelement;7 Poefs;;;50.0;;Betontegels;False;True;False;False;False;;"{""coordinates"": [5.448939061752217, 51.448606325214634], ""type"": ""Point""}";51.448606325214634, 5.448939061752217
4412;3291.0;Woensel noord 2;Bokt;Anconalaan;Sportpark Bokt Unitas 59;Combinatietoestel;Toren met glijbaan;330.0;240.0;340.0;120.0;Veiligheidsgras;False;False;False;True;True;680x540;"{""coordinates"": [5.500066078009965, 51.48751172557967], ""type"": ""Point""}";51.48751172557967, 5.500066078009965
4414;1412.0;Woensel noord 2;Vaartbroek;Braambesweg;Braambesweg;Combinatietoestel;Toren-Speelcombi;490.0;470.0;324.0;143.0;Grindzand;False;False;True;True;True;840x770;"{""coordinates"": [5.5030357179921365, 51.478808085963], ""type"": ""Point""}";51.478808085963, 5.5030357179921365
4418;3227.0;Tongelre;Irisbuurt;Havenhoofd;Havenhoofd;Skatetoestel;;400.0;6.0;100.0;100.0;Betontegels;False;False;False;False;True;1400x400;"{""coordinates"": [5.48672093600957, 51.4373970937881], ""type"": ""Point""}";51.4373970937881, 5.48672093600957
4422;1693.0;Strijp 2;Grasrijk;Grasveld;Grasveld;Klimtoestel;Mini draadcircus;700.0;700.0;400.0;100.0;Grindzand;False;False;False;True;True;1000x1000;"{""coordinates"": [5.416057910335866, 51.43726933382236], ""type"": ""Point""}";51.43726933382236, 5.416057910335866
4423;1697.0;Strijp 2;Grasrijk;Graskant;Graskant / Stillendijk;Draaitoestel;PP 08 Geel / Zwart / Rood;;;76.0;65.0;;False;False;False;True;True;415;"{""coordinates"": [5.415348309809518, 51.44044050628864], ""type"": ""Point""}";51.44044050628864, 5.415348309809518
4424;1699.0;Strijp 2;Grasrijk;Graskant;Graskant / Stillendijk;Hobbelelement op torsieveer;PP 18 Duoveer Geel/Zwart/Rood;128.0;54.0;79.0;79.0;Gras;False;False;False;True;True;362x254;"{""coordinates"": [5.415145373057456, 51.44040119412051], ""type"": ""Point""}";51.44040119412051, 5.415145373057456
4429;254.0;Tongelre;Irisbuurt;Havenhoofd;Havenhoofd;Skatetoestel;Stelconplaten;200.0;200.0;50.0;50.0;;False;True;False;False;True;800x800;"{""coordinates"": [5.486703261139821, 51.43752257281151], ""type"": ""Point""}";51.43752257281151, 5.486703261139821
4434;272.0;Tongelre;Lakerlopen;Picushof;Picushof;Speelhuisje;Het rode huis;185.0;140.0;150.0;70.0;Grindzand;False;False;True;True;True;485x440;"{""coordinates"": [5.492903711459893, 51.43733874699205], ""type"": ""Point""}";51.43733874699205, 5.492903711459893
4441;3159.0;Strijp 1;Schouwbroek;Tjalkstraat;Speeltuin St Trudo;Hobbelelement op 2 veren;Quatrowip;111.0;150.0;72.0;75.0;;False;False;True;True;True;450x411;"{""coordinates"": [5.453749312074844, 51.439240113617316], ""type"": ""Point""}";51.439240113617316, 5.453749312074844
4444;823.0;Woensel noord 1;Prinsejagt;Oude Bosschebaan;Hoek 1e Lievende Keylaan Oude Bosschebaan;Basketbalpaal;"BB 01 Superstrong
Bdw: check onderzijde geweest na melding onder maaiveld";237.0;180.0;390.0;;Asfalt;False;False;False;True;True;;"{""coordinates"": [5.4597915796209735, 51.464886205590986], ""type"": ""Point""}";51.464886205590986, 5.4597915796209735
4448;287.0;Tongelre;Lakerlopen;Kempensebaan;Kempensebaan voor huisnr 39;Glijbaan;Glijberg;;;150.0;150.0;Zand;False;False;False;False;True;680;"{""coordinates"": [5.50012885608856, 51.43979513078376], ""type"": ""Point""}";51.43979513078376, 5.50012885608856
4449;291.0;Tongelre;Lakerlopen;Mesdagstraat;Mesdagstraat / Albert Cuypstraat;Draaitoestel;PP 15 Vliegmolen;175.0;175.0;80.0;55.0;Zand;False;False;False;True;True;575;"{""coordinates"": [5.502238658704633, 51.43959952165289], ""type"": ""Point""}";51.43959952165289, 5.502238658704633
4451;160.0;Stratum;Burghplan;Bolomeystraat;Bolomeystraat;Basketbalpaal;BB 01 Superstrong;237.0;180.0;400.0;;Asfalt;False;False;False;True;True;;"{""coordinates"": [5.51176317171617, 51.42696067355733], ""type"": ""Point""}";51.42696067355733, 5.51176317171617
4453;252.0;Tongelre;Villapark;Zilvermeeuwlaan;Zilvermeeuwlaan;Doel;;320.0;6.0;205.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.497479498953785, 51.44198479328941], ""type"": ""Point""}";51.44198479328941, 5.497479498953785
4456;3346.0;Gestel;Genderbeemd;Eimerick;Eimerick;Speelhuisje;Het Rode Huis;180.0;130.0;150.0;35.0;Grindzand;False;False;False;True;True;480x430;"{""coordinates"": [5.441212540914082, 51.42039024229613], ""type"": ""Point""}";51.42039024229613, 5.441212540914082
4458;2003.0;Gestel;Genderbeemd;Ravensdonk;Ravensdonk;Hobbelelement op veer;Schildpad;67.0;46.0;78.0;40.0;Grindzand;False;False;True;True;True;350x240;"{""coordinates"": [5.437890609035874, 51.42479360621938], ""type"": ""Point""}";51.42479360621938, 5.437890609035874
4464;3503.0;Stratum;Kruidenbuurt;Kamilleplein;Kamilleplein;Glijbaan;Glijbaan.;;;;150.0;Zand;;;False;True;True;150;"{""coordinates"": [5.497492301999375, 51.41979909163644], ""type"": ""Point""}";51.41979909163644, 5.497492301999375
4470;3925.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Juralaan;B.P. Achtste Barrier Zuid;Draaitoestel;J2400 draaitoestel;;;80.0;51.0;Grindzand;;;;True;True;550x550;"{""coordinates"": [5.444446316307078, 51.485236472123866], ""type"": ""Point""}";51.485236472123866, 5.444446316307078
4471;3954.0;Strijp 1;Schouwbroek;Tjalkstraat;Speeltuin St Trudo;;Loopton groot;;;;12.0;;;;;True;True;;"{""coordinates"": [5.453831700471857, 51.4392439585545], ""type"": ""Point""}";51.4392439585545, 5.453831700471857
4474;3929.0;Woensel noord 1;Woenselse Heide;Meierijlaan;Meierijlaan;Schommel;Schommel KSW923;540.0;184.0;257.0;1500.0;Grindzand;;;;;True;475x787;"{""coordinates"": [5.45881423614465, 51.47700586904747], ""type"": ""Point""}";51.47700586904747, 5.45881423614465
4475;3496.0;Gestel;Hanevoet;Ridderzaal;Ridderzaal;Zandspeeltoestel;;;;;;Zand;;;;True;True;;"{""coordinates"": [5.436650552782203, 51.41822433618508], ""type"": ""Point""}";51.41822433618508, 5.436650552782203
4477;3659.0;Park Philips van Lennep;Lievendaal;Professor Meyerslaan;STD.P. Philips van Lennep / Meyerslaan;Wip;;;;;600.0;Zand;;;True;;;;"{""coordinates"": [5.432418971707242, 51.446534130958874], ""type"": ""Point""}";51.446534130958874, 5.432418971707242
4481;3835.0;Tongelre;Tongelresche Akkers;Koperblazerspad;Koperblazerspad;;;;;;;;;;;;;;"{""coordinates"": [5.525462583250552, 51.43617933284951], ""type"": ""Point""}";51.43617933284951, 5.525462583250552
4484;3838.0;Tongelre;Tongelresche Akkers;Koperblazerspad;Koperblazerspad;;;;;;;;;;;;;;"{""coordinates"": [5.525545324954593, 51.436195135570564], ""type"": ""Point""}";51.436195135570564, 5.525545324954593
4485;3839.0;Tongelre;Tongelresche Akkers;Koperblazerspad;Koperblazerspad;;;;;;;;;;;;;;"{""coordinates"": [5.525528395238647, 51.43618951977684], ""type"": ""Point""}";51.43618951977684, 5.525528395238647
4486;3977.0;Woensel zuid;Mensfort;Daniel de Bliecklaan;Daniel de Bliecklaan;Duikelrek;;213.0;65.0;148.0;126.0;Grindzand;;;;True;True;513x365;"{""coordinates"": [5.462599510802898, 51.46375409659061], ""type"": ""Point""}";51.46375409659061, 5.462599510802898
4488;3631.0;Gestel;Oude Spoorbaan;Hagenkampweg Zuid;Hagenkampweg Zuid;Duikelrek;Enkel duikelrek;;;;95.0;Zand;;;;;True;;"{""coordinates"": [5.467339007193116, 51.43182789968669], ""type"": ""Point""}";51.43182789968669, 5.467339007193116
4489;3740.0;Tongelre;Muschberg, Geestenberg;Bree;Bree;Glijbaan;Alladins Grot M326;293.0;60.0;165.0;165.0;Grindzand;;True;;;;150;"{""coordinates"": [5.523350514568072, 51.44203978411909], ""type"": ""Point""}";51.44203978411909, 5.523350514568072
4491;3873.0;Woensel zuid;Woensel-West;2e Franklinstraat;2e Franklinstraat / Edisonplein;;;;;;;;;;;;;;"{""coordinates"": [5.4563137096607255, 51.45329095088056], ""type"": ""Point""}";51.45329095088056, 5.4563137096607255
4492;3874.0;Woensel zuid;Woensel-West;2e Franklinstraat;2e Franklinstraat / Edisonplein;;;;;;;;;;;;;;"{""coordinates"": [5.456345522788384, 51.453293376892645], ""type"": ""Point""}";51.453293376892645, 5.456345522788384
4496;3878.0;Woensel zuid;Woensel-West;2e Franklinstraat;2e Franklinstraat / Edisonplein;;;;;;;;;;;;;;"{""coordinates"": [5.455594322060586, 51.45321476567516], ""type"": ""Point""}";51.45321476567516, 5.455594322060586
4498;3880.0;Woensel zuid;Woensel-West;2e Franklinstraat;2e Franklinstraat / Edisonplein;;;;;;;;;;;;;;"{""coordinates"": [5.455659273724332, 51.453220947624864], ""type"": ""Point""}";51.453220947624864, 5.455659273724332
4499;3881.0;Woensel zuid;Woensel-West;2e Franklinstraat;2e Franklinstraat / Edisonplein;;;;;;;;;;;;;;"{""coordinates"": [5.455691720465274, 51.453223822875394], ""type"": ""Point""}";51.453223822875394, 5.455691720465274
4501;3883.0;Woensel zuid;Woensel-West;2e Franklinstraat;2e Franklinstraat / Edisonplein;;;;;;;;;;;;;;"{""coordinates"": [5.45709855511931, 51.45337508505923], ""type"": ""Point""}";51.45337508505923, 5.45709855511931
4502;3884.0;Woensel zuid;Woensel-West;2e Franklinstraat;2e Franklinstraat / Edisonplein;;;;;;;;;;;;;;"{""coordinates"": [5.457129278160342, 51.453377734431335], ""type"": ""Point""}";51.453377734431335, 5.457129278160342
4506;3888.0;Woensel zuid;Woensel-West;Edisonplein;Edisonplein nr. 2;;;;;;;;;;;;;;"{""coordinates"": [5.457664146070816, 51.45331564163907], ""type"": ""Point""}";51.45331564163907, 5.457664146070816
4507;3889.0;Woensel zuid;Woensel-West;Edisonplein;Edisonplein nr. 2;;;;;;;;;;;;;;"{""coordinates"": [5.45772374461896, 51.4533207829968], ""type"": ""Point""}";51.4533207829968, 5.45772374461896
4511;3994.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Roussillonhof;Roussillonhof 1;;;;;;;;;;;;True;;"{""coordinates"": [5.452097024664688, 51.48471277503084], ""type"": ""Point""}";51.48471277503084, 5.452097024664688
4512;3563.0;Strijp 1;Schouwbroek;Tjalkstraat;Speeltuin St Trudo;Speelelement;Muziekslinger;;;;0.0;;;;;True;True;;"{""coordinates"": [5.453796425156189, 51.43929658046297], ""type"": ""Point""}";51.43929658046297, 5.453796425156189
4513;3591.0;Woensel noord 2;Tempel;Neerpeltlaan;Neerpeltlaan;;;;;;90.0;Zand;;;;True;True;;"{""coordinates"": [5.477320662015619, 51.4817561525488], ""type"": ""Point""}";51.4817561525488, 5.477320662015619
4516;3652.0;Stratum;Eikenburg;Van Swietenlaan;van Swietenlaan;Duikelrek;Duikelrek.;;;;120.0;Zand;;;True;;;150;"{""coordinates"": [5.490603477860775, 51.41352192244764], ""type"": ""Point""}";51.41352192244764, 5.490603477860775
4520;3627.0;Strijp 1;Schouwbroek;Tjalkstraat;Speeltuin St Trudo;Draaitoestel;;;;;57.0;;;;;True;True;;"{""coordinates"": [5.4538840845677825, 51.43930515937613], ""type"": ""Point""}";51.43930515937613, 5.4538840845677825
4521;3711.0;Stratum;Nieuwe Erven;Heggeranklaan;Mimosalaan;Duikelrek;Driedelig duikelrek;306.0;15.0;148.0;147.0;Zand;;;;True;True;150;"{""coordinates"": [5.495391700098115, 51.42280863331369], ""type"": ""Point""}";51.42280863331369, 5.495391700098115
4523;3961.0;Gestel;Bennekel-West, Gagelbosch;Palestrinastraat;Palestrinastraat;Draaitoestel;Draaikuipje;;;;40.0;Zand;;;;True;True;;"{""coordinates"": [5.449041894553688, 51.41841316167331], ""type"": ""Point""}";51.41841316167331, 5.449041894553688
4524;3588.0;Strijp 1;Schouwbroek;Tjalkstraat;Speeltuin St Trudo;Kabelbaan;;;;;;Zand;;;;;True;;"{""coordinates"": [5.453279965120793, 51.439535425328955], ""type"": ""Point""}";51.439535425328955, 5.453279965120793
4529;3749.0;Strijp 2;Bosrijk;Bosfazant;Bosfazant;;;;;;32.0;;;;True;;;;"{""coordinates"": [5.416185331854472, 51.444750583088656], ""type"": ""Point""}";51.444750583088656, 5.416185331854472
4530;3750.0;Strijp 2;Bosrijk;Bosfazant;Bosfazant;;;;;;145.0;;;;True;True;True;;"{""coordinates"": [5.4161410146524025, 51.4447512503611], ""type"": ""Point""}";51.4447512503611, 5.4161410146524025
4532;3752.0;Strijp 2;Bosrijk;Bosfazant;Bosfazant;Bokspringpaal;Robinia springpaal NRO850-1001;80.0;16.0;80.0;80.0;;;;True;;;150;"{""coordinates"": [5.416230513273855, 51.44470644637486], ""type"": ""Point""}";51.44470644637486, 5.416230513273855
4535;3755.0;Strijp 2;Bosrijk;Bosfazant;Bosfazant;;Duikelrek duo;;;;115.0;;;;;;;;"{""coordinates"": [5.416069750040676, 51.44485652549947], ""type"": ""Point""}";51.44485652549947, 5.416069750040676
4538;3758.0;Strijp 2;Bosrijk;Bosfazant;Bosfazant;Bokspringpaal;Springpaal Robinia;80.0;16.0;80.0;;Gras;;;True;;;150;"{""coordinates"": [5.415929576861699, 51.444949467302166], ""type"": ""Point""}";51.444949467302166, 5.415929576861699
4552;4044.0;Strijp 1;Drents Dorp;Apeldoornstraat;Apeldoornstraat;;Balanceren;;;;18.0;Gras;;;;True;True;;"{""coordinates"": [5.439983906524516, 51.44718239593415], ""type"": ""Point""}";51.44718239593415, 5.439983906524516
4553;4088.0;Strijp 1;Schouwbroek;Tjalkstraat;Speeltuin St Trudo;;Draai/wip toestel;;;;105.0;;;;;True;True;;"{""coordinates"": [5.453634953807056, 51.439364328721254], ""type"": ""Point""}";51.439364328721254, 5.453634953807056
4554;4098.0;Gestel;Rapelenburg;Diabellistraat;Diabellistraat;Glijbaan;;;;;;Zand;;;;True;True;;"{""coordinates"": [5.464623490937075, 51.423754252818284], ""type"": ""Point""}";51.423754252818284, 5.464623490937075
4558;3893.0;Woensel zuid;Woensel-West;Franklinplein;Franklinplein;;;;;;;;;;;;;;"{""coordinates"": [5.459132070920493, 51.45345171249299], ""type"": ""Point""}";51.45345171249299, 5.459132070920493
4560;3895.0;Woensel zuid;Woensel-West;Franklinplein;Franklinplein;;;;;;;;;;;;;;"{""coordinates"": [5.459194808144682, 51.453458091589845], ""type"": ""Point""}";51.453458091589845, 5.459194808144682
4565;3856.0;Park Philips van Lennep;Lievendaal;Professor Meyerslaan;STD.P. Philips van Lennep / Meyerslaan;Betonelement;;;;;;;;True;;;;;"{""coordinates"": [5.432492214376982, 51.44658763888797], ""type"": ""Point""}";51.44658763888797, 5.432492214376982
4569;3860.0;Park Philips van Lennep;Lievendaal;Professor Meyerslaan;STD.P. Philips van Lennep / Meyerslaan;Betonelement;13 betonnen poefs;;;;;Betontegels;;True;;;;;"{""coordinates"": [5.432561389350921, 51.44660074430671], ""type"": ""Point""}";51.44660074430671, 5.432561389350921
4570;3861.0;Park Philips van Lennep;Lievendaal;Professor Meyerslaan;STD.P. Philips van Lennep / Meyerslaan;Betonelement;13 betonnen poefs;;;;;Betontegels;;True;;;;;"{""coordinates"": [5.432577230388829, 51.44660417178326], ""type"": ""Point""}";51.44660417178326, 5.432577230388829
4575;3866.0;Strijp 1;Het Ven;Hugo de Grootplein;Hugo de Grootplein;;;;;;;;;;;;;;"{""coordinates"": [5.4408238629732555, 51.440207879513224], ""type"": ""Point""}";51.440207879513224, 5.4408238629732555
4581;3791.0;Park Meerland;Meerrijk;Grasbaan;Grasbaan 3;;;;;;;;;;;;;;"{""coordinates"": [5.408720205601546, 51.43762707399987], ""type"": ""Point""}";51.43762707399987, 5.408720205601546
4583;3793.0;Park Meerland;Meerrijk;Grasbaan;Grasbaan 3;;;;;;;;;;;;;;"{""coordinates"": [5.408762215061221, 51.43765726810728], ""type"": ""Point""}";51.43765726810728, 5.408762215061221
4585;3927.0;Woensel noord 1;Driehoeksbos;Simplonpas;Simplonpas;Tafeltennistafel;;;;;;;;True;;;;;"{""coordinates"": [5.447606990443489, 51.472157764808834], ""type"": ""Point""}";51.472157764808834, 5.447606990443489
4586;3553.0;Gestel;Rapelenburg;St. Claralaan;St. Claralaan;Schommel;;;;;1300.0;;;;;;True;;"{""coordinates"": [5.469462356108111, 51.42413714069888], ""type"": ""Point""}";51.42413714069888, 5.469462356108111
4591;3896.0;Woensel zuid;Woensel-West;Franklinplein;Franklinplein;;;;;;;;;;;;;;"{""coordinates"": [5.459617827002111, 51.45350273639429], ""type"": ""Point""}";51.45350273639429, 5.459617827002111
4592;3897.0;Woensel zuid;Woensel-West;Franklinplein;Franklinplein;;;;;;;;;;;;;;"{""coordinates"": [5.4596480727126755, 51.45350633819619], ""type"": ""Point""}";51.45350633819619, 5.4596480727126755
4597;3902.0;Woensel zuid;Woensel-West;Wenckenbachstraat;Wenckenbachstraat;Speelaanleiding;6 bollen;;;;;;;True;;;;;"{""coordinates"": [5.460686649766086, 51.453654397032345], ""type"": ""Point""}";51.453654397032345, 5.460686649766086
4603;3639.0;Stratum;Burghplan;St. Bonifaciuslaan;B.P. Bonifaciuspark / St. Bonifaciuslaan;Waterspeeltoestel;Water speeltoestel.;;;;20.0;Rubbervezels;;;True;;True;150;"{""coordinates"": [5.504129069824367, 51.42568355003315], ""type"": ""Point""}";51.42568355003315, 5.504129069824367
4604;3777.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Waterspeeltoestel;;;;;;Zand;;;;True;True;1500;"{""coordinates"": [5.471597498447699, 51.47740313981467], ""type"": ""Point""}";51.47740313981467, 5.471597498447699
4605;3778.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;;;;;;600.0;Zand;;;;;;1500;"{""coordinates"": [5.471758073778469, 51.47740541428671], ""type"": ""Point""}";51.47740541428671, 5.471758073778469
4606;3843.0;Tongelre;Doornakkers-West;St. Josephlaan;St. Joseph;Combinatietoestel;;;;;500.0;;;;False;True;True;1500;"{""coordinates"": [5.512516522502607, 51.436978334329524], ""type"": ""Point""}";51.436978334329524, 5.512516522502607
4609;3692.0;Strijp 1;Engelsbergen;Burg. van Mensstraat;B.P. Engelsbergen / Burg. van Mensstraat;Hobbelelement op veer;Hobbelzwaan;83.0;54.0;78.0;47.0;;;;True;True;True;350x253;"{""coordinates"": [5.45638918663783, 51.43475417810552], ""type"": ""Point""}";51.43475417810552, 5.45638918663783
4610;3693.0;Stratum;Gerardusplein;Kortonjolaan;Kortonjolaan;Klimtoestel;Bloqx 3 lime;375.0;213.0;300.0;300.0;Grindzand;;;True;True;True;591x729;"{""coordinates"": [5.490865458866584, 51.41697553292263], ""type"": ""Point""}";51.41697553292263, 5.490865458866584
4619;3490.0;Woensel noord 2;Tempel;Aarschotlaan;Aarschotlaan;Evenwichtstoestel;;;;;400.0;Gras;;True;;;True;;"{""coordinates"": [5.483048340186711, 51.479753152380006], ""type"": ""Point""}";51.479753152380006, 5.483048340186711
4620;3495.0;Gestel;Hanevoet;Ridderzaal;Ridderzaal;Combinatietoestel;;;;;150.0;Zand;;;True;True;True;;"{""coordinates"": [5.436607865598091, 51.41824593618616], ""type"": ""Point""}";51.41824593618616, 5.436607865598091
4622;3966.0;Gestel;Blaarthem;Schümannstraat;Schümannstraat;Combinatietoestel;Speeltoestel Marja;513.0;329.0;350.0;145.0;Grindzand;;;True;;;815x575;"{""coordinates"": [5.4584464322739175, 51.42485877355677], ""type"": ""Point""}";51.42485877355677, 5.4584464322739175
4628;3722.0;Woensel noord 1;Woenselse Heide;Kuiperbergstraat;Kuiperbergstraat 1;Duikelrek;;;;;1500.0;Zand;;;True;;;;"{""coordinates"": [5.463573984971077, 51.48247585961231], ""type"": ""Point""}";51.48247585961231, 5.463573984971077
4635;3728.0;Strijp 1;Schoot;Kreugelstraat;Kreugelstraat;Schommel;;;;;1450.0;;;;;;True;;"{""coordinates"": [5.450661504712777, 51.446457124750964], ""type"": ""Point""}";51.446457124750964, 5.450661504712777
4637;3730.0;Strijp 1;Schoot;Kreugelstraat;Kreugelstraat;Draaitoestel;Draaizitje;;;69.0;46.0;;;;;True;True;;"{""coordinates"": [5.4506038477218315, 51.446610368024544], ""type"": ""Point""}";51.446610368024544, 5.4506038477218315
4638;3779.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Draaitoestel;;;;;150.0;Gras;;;;True;True;2000;"{""coordinates"": [5.4724408896929, 51.47764185718372], ""type"": ""Point""}";51.47764185718372, 5.4724408896929
4644;3481.0;Park Meerland;Meerrijk;Grasbaan;Grasbaan 3;Fitnesstoestel;;;;;;;;;;True;True;;"{""coordinates"": [5.40883924296189, 51.437714367732546], ""type"": ""Point""}";51.437714367732546, 5.40883924296189
