OBJECTID;SBN;DBL;Type;Naam_locatie;Adres;Postcode;Stadsdeel;Wijk;Buurt;X;Y;LONG;LAT
141;783;;Stembureau;Babylon Hotel Den Haag;Bezuidenhoutseweg 53;2594 AC;Centrum;Stationsbuurt;Rivierenbuurt-Noord;82124.92100000009;455456.6070000008;4.324012844608283;52.082577106307795
142;782;;Stembureau;KunstPost LOOkatie364;Het Kleine Loo 364;2592 CK;Haagse Hout;Mariahoeve en Marlot;Burgen en Horsten;84427.26000000164;456442.49500000104;4.357392890478008;52.09173536714318
143;778;;Stembureau;ATV Loolaan (Trefpunt);IJsclubweg 5;2593 HH;Haagse Hout;Bezuidenhout;Bezuidenhout-Oost;83843.19000000134;455562.1090000011;4.34905505513139;52.08374871751912
144;777;;Stembureau;Sportpark Het Kleine Loo (VUC);Het Kleine Loo 1;2592 BW;Haagse Hout;Mariahoeve en Marlot;Kampen;83880.45699999854;455939.48600000143;4.34951999230917;52.08714493018713
145;775;;Stembureau;Sporthal Overbosch;Vlaskamp 3;2592 AA;Haagse Hout;Mariahoeve en Marlot;Kampen;83656.90500000119;456182.9600000009;4.346207794187836;52.08930422526884
146;774;;Stembureau;Sporthal Leidschenveen;Vaz Diasdreef 20;2492 JL;Leidschenveen-Ypenburg;Leidschenveen;De Velden;87203.23800000176;453701.65100000054;4.398439212958556;52.06745048113525
147;773;;Stembureau;Tennispark  Marlot;Leidsestraatweg 75;2594 BB;Haagse Hout;Mariahoeve en Marlot;Marlot;84193.27100000158;457561.5769999996;4.353746559736581;52.10176248395973
148;772;;Stembureau;Stadsboerderij Landzigt;Aristoteleslaan 143;2493 ZN;Leidschenveen-Ypenburg;Leidschenveen;De Lanen;87179.43100000173;453152.9609999992;4.398201041368917;52.062516504741815
149;768;;Stembureau;Zwembad het Hofbad;Ypenburgse Boslaan 30;2496 ZA;Leidschenveen-Ypenburg;Hoornwijk;De Reef;86106.7650000006;452092.81700000167;4.382774858846011;52.05285669807224
150;765;;Stembureau;Bibliotheek Haagse Hout;Theresiastraat 195;2593 AJ;Haagse Hout;Bezuidenhout;Bezuidenhout-Oost;83238.29100000113;455986.368999999;4.340141971445524;52.087483393905565
151;762;;Stembureau;Sporthal Boswijk;Laan van Kans 11;2496 VB;Leidschenveen-Ypenburg;Ypenburg;Bosweide;84559.59899999946;451348.5249999985;4.360374818791439;52.04597331812007
152;761;;Stembureau;Provinciehuis Zuid-Holland;Zuid-Hollandplein 1;2596 AW;Haagse Hout;Benoordenhout;Nassaubuurt;81656.6559999995;455967.23900000006;4.317072561538341;52.087104205142744
153;760;;Stembureau;RKBS De Paradijsvogel;Weidevogellaan 201;2496 MT;Leidschenveen-Ypenburg;Ypenburg;Morgenweide;85638.43200000003;451516.8770000003;4.376064724822411;52.04762233878601
154;759;;Stembureau;Muziekacademie Den Haag;Raamweg 36;2596 HN;Haagse Hout;Benoordenhout;Waalsdorp;81151.6959999986;456735.4840000011;4.309539705587826;52.093941092231375
155;756;;Stembureau;SV Leidschenveen;Poelpolderstraat 25;2493 VE;Leidschenveen-Ypenburg;Leidschenveen;Rietbuurt;87641.20300000161;452254.98000000045;4.405111033131247;52.05450268657812
156;746;;Stembureau;Bernardusschool;Ruychrocklaan 340;2597 EE;Haagse Hout;Benoordenhout;Duinzigt;82404.72700000182;457805.53500000015;4.327594185253311;52.10372314347457
157;744;;Stembureau;Buurthuis De Yp;Oeverwallaan 130;2498 BK;Leidschenveen-Ypenburg;Ypenburg;De Bras;86169.80799999833;449802.1959999986;4.3841550847136075;52.0322787829964
158;742;;Stembureau;OBS Ypenburg;Böttgerwater 21;2497 ZJ;Leidschenveen-Ypenburg;Ypenburg;Waterbuurt;85279.74199999869;450438.5709999986;4.371056532822905;52.03788666092199
159;739;;Stembureau;RKBS De Christoffel;Madurolaan 25;2496 RH;Leidschenveen-Ypenburg;Ypenburg;Morgenweide;85039.36600000039;451007.7749999985;4.367437191289753;52.0429717825039
160;734;;Stembureau;Inclusion4all;Vuursteen 8;2496 RZ;Leidschenveen-Ypenburg;Ypenburg;Morgenweide;85136.44799999893;450735.9629999995;4.3689076219397105;52.04054126802801
161;732;730;Stembureau;Samenwerkingsschool Balans;Klaverveld 5;2492 MA;Leidschenveen-Ypenburg;Leidschenveen;De Velden;87743.43100000173;453950.4059999995;4.4062673984816545;52.06975188828961
162;730;732;Stembureau;Samenwerkingsschool Balans;Klaverveld 5;2492 MA;Leidschenveen-Ypenburg;Leidschenveen;De Velden;87743.43100000173;453950.4059999995;4.4062673984816545;52.06975188828961
163;729;;Stembureau;OBS De Notenkraker;Eksterhof 2;2496 HS;Leidschenveen-Ypenburg;Ypenburg;Morgenweide;86171.71200000122;451738.05000000075;4.383793077895432;52.04967649115276
164;728;;Stembureau;PCBS De Vlieger;Frits Diepenlaan 43;2497 DN;Leidschenveen-Ypenburg;Ypenburg;Singels;84953.66600000113;450739.881000001;4.366243085877159;52.040553414406965
165;726;;Stembureau;Woonzorgcentrum Ametisthorst;Ametisthorst 9;2592 HD;Haagse Hout;Mariahoeve en Marlot;Burgen en Horsten;84402.7109999992;456682.6180000007;4.356985002722859;52.09389018404065
166;724;;Stembureau;Buurthuis De Landen;Isabellaland 259;2591 SG;Haagse Hout;Mariahoeve en Marlot;Landen;85134.93899999931;456891.13599999994;4.367625964655621;52.09585701162223
167;723;;Stembureau;RKBS De Vuurvlinder;Diamanthorst 10;2592 GH;Haagse Hout;Mariahoeve en Marlot;Burgen en Horsten;84207.22800000012;456670.90100000054;4.354135217173826;52.09375991864602
168;721;;Stembureau;Wijkcentrum Mariahoeve;Ivoorhorst 155;2592 TH;Haagse Hout;Mariahoeve en Marlot;Burgen en Horsten;84190.98600000143;456299.5480000004;4.3539753567239385;52.090420553095136
169;717;;Stembureau;Wijkcentrum Bezuidenhout-West;Jan van Riebeekplein 90;2595 WS;Haagse Hout;Bezuidenhout;Bezuidenhout-West;82566.11600000039;455028.10599999875;4.330539460983401;52.078784146443574
170;715;384;Stembureau;Wijkcentrum Bezuidenhout;Johannes Camphuijsstraat 25;2593 CH;Haagse Hout;Bezuidenhout;Bezuidenhout-Oost;83127.00400000066;455824.0929999985;4.338552661381159;52.08601061450298
171;714;;Stembureau;RKBS Liduinaschool;Amalia van Solmsstraat 157;2595 TA;Haagse Hout;Bezuidenhout;Bezuidenhout-Midden;83157.68800000101;455152.4930000007;4.339141721237738;52.079979052977464
172;708;;Stembureau;Schoolvereniging Wolters;Utenbroekestraat 2;2597 PH;Haagse Hout;Benoordenhout;Waalsdorp;81437.35000000149;457277.43400000036;4.313590583777663;52.09884948975123
173;707;;Stembureau;Florence Woonzorgcentrum Oostduin;Goetlijfstraat 5;2596 RH;Haagse Hout;Benoordenhout;Arendsdorp;81625.85399999842;456928.61499999836;4.316416336604053;52.095739767827425
174;706;;Stembureau;Wijkcentrum 't Benoordenhuis;Bisschopstraat 5;2596 XH;Haagse Hout;Benoordenhout;Van Hoytemastraat e.o.;82033.66000000015;456485.00499999896;4.322461616097892;52.0918070626029
175;654;;Stembureau;Gazelle Experience Center;Donau 108;2491 BC;Leidschenveen-Ypenburg;Forepark;De Rivieren;86666.66000000015;452698.19299999997;4.390815561711531;52.05836651437295
176;651;;Stembureau;PIP Den Haag;Binckhorstlaan 36;2516 BE;Laak;Binckhorst;Binckhorst;82696.31700000167;454432.58399999887;4.332564702390552;52.07344931984418
177;649;;Stembureau;School2care Laakhaven;Willem Dreespark 307;2531 SX;Escamp;Moerwijk;Moerwijk-Noord;80985.43200000003;452607.5850000009;4.308009128159044;52.05682248924419
178;647;;Stembureau;Museum Sophiahof;Sophialaan 10;2514 JR;Centrum;Willemspark;Willemspark;80924.78299999982;455952.3189999983;4.306399071087834;52.086872683291936
179;639;;Stembureau;Centrum Laakhavens;Laakweg 235;2521 SW;Laak;Laakkwartier en Spoorwijk;Laakhaven-West;81813.03000000119;453088.2179999985;4.319971192222908;52.061251769248415
180;638;;Stembureau;Saffier De Drie Linden;Westhovenplein 139;2532 BE;Escamp;Moerwijk;Moerwijk-Zuid;80184.79600000009;451377.97399999946;4.296606438137052;52.045664752673694
181;634;;Stembureau;Haagse Sport Centrale;1e Lulofsdwarsstraat 117;2521 AZ;Laak;Laakkwartier en Spoorwijk;Laakhaven-West;81304.07299999893;453061.79399999976;4.312556391217263;52.0609468379665
182;633;;Stembureau;Haags HipHop Centrum;Van der Kunstraat 12;2521 BB;Laak;Laakkwartier en Spoorwijk;Laakhaven-West;81857.4450000003;453536.4849999994;4.320522738094913;52.065286119538705
183;632;;Stembureau;OBS Dr. Willem Drees;Bresterstraat 15;2523 XC;Laak;Laakkwartier en Spoorwijk;Laakkwartier-West;81764.17199999839;452889.98600000143;4.319301358897407;52.05946384199781
184;630;;Stembureau;Bibliotheek Laakkwartier;Linnaeusstraat 2;2522 GR;Laak;Laakkwartier en Spoorwijk;Laakkwartier-Oost;82608.22199999914;452896.936999999;4.331605548226096;52.059637230371806
185;629;;Stembureau;Centrum Jonckbloetplein;Jonckbloetplein 24;2523 AR;Laak;Laakkwartier en Spoorwijk;Laakkwartier-Oost;81916.84099999815;452826.6420000009;4.3215407159919055;52.058914739992396
186;628;;Stembureau;Stadsboerderij Molenweide;Stuwstraat 31;2516 TA;Laak;Laakkwartier en Spoorwijk;Noordpolderbuurt;82786.44099999964;453485.4930000007;4.334079409651134;52.06494974031034
187;627;;Stembureau;Middin Neherkade;Rijswijkseweg 320;2516 HM;Laak;Laakkwartier en Spoorwijk;Laakhaven-Oost;82462.54399999976;453728.6000000015;4.32930498819701;52.06709218259183
188;626;;Stembureau;HVV Laakkwartier;Jan van Beersstraat 69;2523 JS;Laak;Laakkwartier en Spoorwijk;Laakkwartier-West;81845.5150000006;452434.5920000002;4.320584811634629;52.05538204999359
189;624;;Stembureau;Caballero Fabriek;Saturnusstraat 60;2516AH;Laak;Binckhorst;Binckhorst;83510.67599999905;453444.88800000027;4.344648085239773;52.06467876147458
190;605;;Stembureau;Esloo College;Noordpolderkade 167;2516 JE;Laak;Laakkwartier en Spoorwijk;Noordpolderbuurt;82820.0859999992;453158.30999999866;4.334639151547367;52.06201378668547
191;603;;Stembureau;Stadsdeelkantoor Laak;Slachthuisplein 25;2521 EC;Laak;Laakkwartier en Spoorwijk;Laakhaven-West;81989.26099999994;453364.2729999982;4.322481593324641;52.063755872646084
192;602;601;Stembureau;De Haagse Hogeschool;Johanna Westerdijkplein 75;2521 EN;Laak;Laakkwartier en Spoorwijk;Laakhaven-Oost;82095.29399999976;453746.52699999884;4.323946005171693;52.067205077688385
193;601;602;Stembureau;De Haagse Hogeschool;Johanna Westerdijkplein 75;2521 EN;Laak;Laakkwartier en Spoorwijk;Laakhaven-Oost;82095.29399999976;453746.52699999884;4.323946005171693;52.067205077688385
194;597;;Stembureau;Mövenpick Hotel The Hague;Paleisstraat 5;2514 JA;Centrum;Centrum;Voorhout;81006.67700000107;455439.2870000005;4.307705044414378;52.0822731508526
195;595;;Stembureau;Zeehelden Theater;Trompstraat 342;2518 BT;Centrum;Zeeheldenkwartier;Zeeheldenkwartier;80333.93100000173;455785.4450000003;4.2978161834447635;52.085293664861084
196;584;;Stembureau;Kindcentrum O3;Zaanstraat 25;2515TM;Centrum;Stationsbuurt;Rivierenbuurt-Noord;82299.52600000054;454589.3720000014;4.3267445615725055;52.074806399840554
197;580;;Stembureau;Basisschool Cosmicus;'s-Gravenzandelaan 262;2512 JT;Centrum;Schildersbuurt;Schildersbuurt-West;80118.46400000155;454128.9270000011;4.295036572368968;52.070377908830416
198;578;;Stembureau;Meester Schabergschool;Sirtemastraat 400;2513 XX;Centrum;Centrum;Kortenbos;80341.59200000018;454669.2529999986;4.298172195143445;52.075263792997205
199;577;;Stembureau;OBS Het Startpunt;Suze Robertsonstraat 103;2526 WS;Centrum;Schildersbuurt;Schildersbuurt-Oost;81236.5700000003;453565.48800000176;4.3114634104430625;52.06546444060536
200;576;;Stembureau;Theater de Vaillant;Hobbemastraat 120;2526 JS;Centrum;Schildersbuurt;Schildersbuurt-Noord;80681.17500000075;453948.98699999973;4.303281624110799;52.06883662046829
201;575;;Stembureau;Buurthuis BARIO;Kockstraat 175;2571 TD;Centrum;Transvaalkwartier;Transvaalkwartier-Noord;79684.45199999958;454053.76900000125;4.288724086878032;52.06964364151861
202;568;;Stembureau;Buurthuis Sam Sam;Van Mierisstraat 226;2526 NW;Centrum;Schildersbuurt;Schildersbuurt-Noord;80878.28299999982;453687.3500000015;4.306212710803934;52.06651176266622
203;566;;Stembureau;Stadsboerderij Schildershoeve;Teniersplantsoen 83;2526 MS;Centrum;Schildersbuurt;Schildersbuurt-Noord;80855.32299999893;453955.438000001;4.305819695133986;52.06891793171734
204;564;;Stembureau;Sportcampus Zuiderpark;Mr. P. Droogleever Fortuynweg 22;2533 SR;Escamp;Zuiderpark;Zuiderpark;79654.7349999994;452579.5029999986;4.288616032281825;52.0563907825027
205;563;;Stembureau;Stroom Den Haag;Hogewal 1;2514 HA;Centrum;Centrum;Kortenbos;80761.79800000042;455587.7950000018;4.304100762879022;52.08357497442435
206;560;;Stembureau;Wooncentrum De Croissant;Zieken 3;2515 SB;Centrum;Stationsbuurt;Huygenspark;81834.99399999902;454575.8440000005;4.319972602077636;52.07462365338647
207;559;;Stembureau;Paard;Prinsegracht 12;2512 GA;Centrum;Centrum;Zuidwal;80989.32400000095;454602.03400000185;4.307633531887509;52.074746652098895
208;558;;Stembureau;Beeld en Geluid Den Haag;Zeestraat 82;2518 AD;Centrum;Zeeheldenkwartier;Zeeheldenkwartier;80593.76799999923;455857.52800000086;4.301590860108553;52.08597643508069
209;555;;Stembureau;D'ROEM;Joseph Ledelstraat 50;2518 KM;Segbroek;Regentessekwartier;Rond de Energiecentrale;79814.77299999818;454940.6169999987;4.290429117098405;52.077631192879636
210;553;;Stembureau;De Tempel;Prins Hendrikstraat 39;2518 HH;Centrum;Zeeheldenkwartier;Zeeheldenkwartier;80055.68600000069;455443.79399999976;4.293832323668676;52.082185754434946
211;550;;Stembureau;Het Schakelpunt;Burgemeester Patijnlaan 1900;2585 CB;Centrum;Archipelbuurt;Archipelbuurt;80727.2190000005;456362.3979999982;4.303427667405221;52.0905314799422
212;545;;Stembureau;Amare;Spuiplein 150;2511 DG;Centrum;Centrum;Uilebomen;81671.41000000015;454875.0870000012;4.317522558095005;52.07729124758288
213;543;;Stembureau;Buurt- en kerkhuis De Paardenberg;Paardenbergstraat 1;2572 XH;Centrum;Transvaalkwartier;Transvaalkwartier-Zuid;79969.7349999994;453484.68499999866;4.293009287442461;52.064568155959535
214;541;;Stembureau;Buurtkantine Transvaal;Colensostraat 2;2572 NR;Centrum;Transvaalkwartier;Transvaalkwartier-Zuid;80056.86800000072;453169.2670000009;4.294348983856914;52.06174537193466
215;539;;Stembureau;Buurthuis Mandelaplein;Mandelaplein 1;2572 HT;Centrum;Transvaalkwartier;Transvaalkwartier-Zuid;80145.76900000125;453471.2580000013;4.295578953361256;52.064471304351265
216;536;;Stembureau;Buurtcentrum De Burcht;Stortenbekerstraat 201;2525 SE;Centrum;Schildersbuurt;Schildersbuurt-West;80737.7100000009;453517.83900000155;4.304199814896898;52.0649695818308
217;535;;Stembureau;Buurtcentrum Octopus;Delftselaan 12;2512 RE;Centrum;Schildersbuurt;Schildersbuurt-West;80422.18800000101;454092.45699999854;4.299473668758117;52.07009113964641
218;532;;Stembureau;Nationaal Toneel "Oefenruimte";Kerkstraat 13;2514 KP;Centrum;Willemspark;Willemspark;81089.54399999976;456110.8350000009;4.308768276974776;52.08831924479766
219;528;;Stembureau;Sporthal Oranjeplein;Slicherstraat 11;2515 GE;Centrum;Schildersbuurt;Schildersbuurt-Noord;81395.76799999923;454095.15399999917;4.3136705107872;52.07024560465989
220;524;;Stembureau;PEP Den Haag;Riviervismarkt 2;2513 AM;Centrum;Centrum;Kortenbos;80972.43699999899;454852.0760000013;4.307333006594009;52.07699145979209
221;522;;Stembureau;Wijk- en Dienstencentrum De Kronkel;Westeinde 425;2512 KD;Centrum;Centrum;Kortenbos;80479.49599999934;454647.65100000054;4.300188150818795;52.07508823473069
222;517;516;Stembureau;Stadhuis;Spui 70;2511 BT;Centrum;Centrum;Uilebomen;81611.37299999967;454909.34899999946;4.316639545670031;52.07759119935163
223;516;517;Stembureau;Stadhuis;Spui 70;2511 BT;Centrum;Centrum;Uilebomen;81611.37299999967;454909.34899999946;4.316639545670031;52.07759119935163
224;512;;Stembureau;Woonzorgcentrum Rivierenbuurt;Christoffel Plantijnstraat 3;2515 TZ;Centrum;Stationsbuurt;Rivierenbuurt-Noord;82068.79899999872;454754.8779999986;4.323344203194149;52.076263431790345
225;510;;Stembureau;Da Costaschool;Hollanderstraat 21;2517 HH;Scheveningen;Duinoord;Sweelinckplein e.o.;79266.93800000101;455683.9820000008;4.2822739021771286;52.08423692822542
226;507;;Stembureau;Wijk- en dienstencentrum De Heldenhoek;Elandstraat 88;2513 GV;Centrum;Zeeheldenkwartier;Zeeheldenkwartier;80257.4690000005;455232.2980000004;4.29682198384651;52.08031237450804
227;505;;Stembureau;Institute of Social Studies;Kortenaerkade 12;2518 AX;Centrum;Zeeheldenkwartier;Zeeheldenkwartier;80709.66200000048;455618.3999999985;4.303333586403594;52.0838430204048
228;501;;Stembureau;Wijk- en dienstencentrum het Klokhuis;Celebesstraat 4;2585 TJ;Centrum;Archipelbuurt;Archipelbuurt;80579.25400000066;456511.38500000164;4.30123644092125;52.091850511110195
229;488;;Stembureau;Plantsoen Frederik Hendrikplein stemtent;Frederik Hendrikplein 6;2582 AT;Scheveningen;Geuzen- en Statenkwartier;Statenkwartier;78819.35700000077;456115.2179999985;4.275648641233692;52.08805089622539
230;485;;Stembureau;OBS Annie M.G. Schmidtschool dependance;Van Hoornbeekstraat 5;2582 RA;Scheveningen;Geuzen- en Statenkwartier;Statenkwartier;79277.88899999857;456982.26000000164;4.282145351123415;52.095905618646626
231;479;;Stembureau;Haagsche Rugby Club;Theo Mann-Bouwmeesterlaan 800;2597 HM;Haagse Hout;Benoordenhout;Duinzigt;82419.82400000095;458193.7490000017;4.327731811757442;52.107213907692405
232;470;;Stembureau;Madurodam;George Maduroplein 1;2584 RZ;Scheveningen;Van Stolkpark en Scheveningse Bosjes;Van Stolkpark en Scheveningse Bosjes;80441.02199999988;457319.8020000011;4.299042862839011;52.09909691132219
233;469;;Stembureau;Indoor Beach Centrum Lindobeach;Lindoduin 36;2583 BG;Scheveningen;Geuzen- en Statenkwartier;Geuzenkwartier;78789.93800000101;457520.83100000024;4.274905253627529;52.10067859000243
234;468;;Stembureau;Leonardo Royal Hotel Den Haag Promenade;van Stolkweg 1;2585 JL;Scheveningen;Van Stolkpark en Scheveningse Bosjes;Van Stolkpark en Scheveningse Bosjes;79626.60799999908;457089.0870000012;4.287209895986505;52.0969132356385
235;464;;Stembureau;HLTC Leimonias;Klatteweg 103;2597 KA;Scheveningen;Westbroekpark en Duttendel;Duttendel;81015.42300000042;457827.45899999887;4.30731439358953;52.10373616347705
236;461;;Stembureau;Stichting See Lab;Duinstraat 55;2584 AW;Scheveningen;Scheveningen;Oud Scheveningen;78639.38399999961;457692.0009999983;4.272669938175481;52.10219607780587
237;459;;Stembureau;Wijkgebouw Rehoboth;Nieuwe Laantjes 127;2584 RV;Scheveningen;Scheveningen;Oud Scheveningen;78766.2490000017;457947.881000001;4.274464038152085;52.104513067647666
238;458;;Stembureau;De Remise Den Haag;Ter Borchstraat 7;2525 XG;Centrum;Schildersbuurt;Schildersbuurt-Oost;81077.78599999845;453221.1559999995;4.309222696404589;52.062348842889705
239;454;;Stembureau;Respect, Bosch en Duin;Scheveningseweg 76;2517 KZ;Scheveningen;Geuzen- en Statenkwartier;Statenkwartier;79310.14299999923;457267.2509999983;4.282552688003801;52.09847114693337
240;452;;Stembureau;Kurhaus;Gevers Deynootplein 30;2586 CK;Scheveningen;Scheveningen;Scheveningen Badplaats;79304.16600000113;458881.4360000007;4.282106862223669;52.11297643636202
241;450;;Stembureau;De Pier;Strandweg 150;2586 JW;;;;79126.38899999857;459350.9050000012;4.279407335272929;52.1171710240784
242;447;;Stembureau;Het Couvéehuis;Frankenslag 137;2582 HJ;Scheveningen;Geuzen- en Statenkwartier;Statenkwartier;78828.97599999979;457031.8979999982;4.275584180330562;52.09629010038116
243;445;;Stembureau;Stadsboerderij 't Waaygat;Havenkade 75;2586 TW;Scheveningen;Scheveningen;Scheveningen Badplaats;79171.2899999991;458208.23900000006;4.280317182502174;52.10690846450781
244;444;;Stembureau;HLTC De Metselaars;Berkenbosch Blokstraat 20;2586 HG;Scheveningen;Scheveningen;Rijslag;79580.86800000072;458358.31500000134;4.286261589597876;52.108313124296764
245;436;;Stembureau;Bowling Scheveningen;Gevers Deynootweg 990;2586 BZ;Scheveningen;Belgisch Park;Belgisch Park;79393.14499999955;458992.2829999998;4.28338104433825;52.1139847457339
246;434;;Stembureau;de Eerste Nederlandse Buitenschool;Doorniksestraat 28;2587 XM;Scheveningen;Belgisch Park;Belgisch Park;80496.60200000182;458418.56500000134;4.299613655663825;52.10897863823895
247;430;;Stembureau;De Oranjeschool;Westduinweg 127;2583 AA;Scheveningen;Geuzen- en Statenkwartier;Geuzenkwartier;78395.33100000024;456897.63800000027;4.269287002544767;52.09502370715836
248;426;;Stembureau;Kunstmuseum Den Haag;Stadhouderslaan 41;2517 HV;Scheveningen;Zorgvliet;Zorgvliet;79109.15700000152;456238.8420000002;4.2798488561246195;52.08920166586707
249;423;;Stembureau;Wijkgebouw Thabor;Van Boetzelaerlaan 286;2581 BC;Scheveningen;Geuzen- en Statenkwartier;Geuzenkwartier;78463.35300000012;456930.9070000015;4.270272019581772;52.09533209341768
250;421;;Stembureau;Nutsschool M. M. Boldingh;Verhulstplein 21;2517 SC;Scheveningen;Duinoord;Stadhoudersplantsoen;78835.3049999997;455702.7250000015;4.275973412407388;52.084346157273394
251;420;;Stembureau;Willem de Zwijgerschool;Gentsestraat 124;2587 HZ;Scheveningen;Belgisch Park;Belgisch Park;80259.71299999952;458548.85500000045;4.296127597894219;52.110117562212665
252;419;;Stembureau;Wijkcentrum Het Trefpunt;Tesselsestraat 71;2583 JH;Scheveningen;Duindorp;Duindorp;77738.76799999923;456472.94299999997;4.259803576212479;52.091115882473545
253;418;;Stembureau;CBS De Meerpaal;Tesselsestraat 75;2583 JH;Scheveningen;Duindorp;Duindorp;77722.56500000134;456444.30900000036;4.259573674408841;52.09085629819541
254;412;;Stembureau;Wijkcentrum Het Kalhuis;Badhuisstraat 177;2584 HH;Scheveningen;Scheveningen;Visserijbuurt;79077.14200000092;457831.43499999866;4.279027092259067;52.1035093531281
255;411;;Stembureau;Stichting Cardia-Duinrust, Thuishaven;Neptunusstraat 1;2586 GP;Scheveningen;Scheveningen;Rijslag;79230.42700000107;458167.2250000015;4.281189383765782;52.10654798771054
256;407;;Stembureau;Buurtcentrum Kommunika;Jurriaan Kokstraat 177;2586 SH;Scheveningen;Scheveningen;Visserijbuurt;78915.75699999928;457947.2520000003;4.27664606655416;52.104527992212525
257;396;;Stembureau;Foodhallen Den Haag;Haagsche Bluf 40;2511 CN;Centrum;Centrum;Zuidwal;81122.11800000072;454833.03400000185;4.3095202172560585;52.0768403222224
258;395;;Stembureau;Badhotel Scheveningen;Gevers Deynootweg 15;2586 BB;Scheveningen;Scheveningen;Scheveningen Badplaats;78976.32400000095;458410.8669999987;4.27742652054578;52.10870265383646
259;394;;Stembureau;Voormalig hoofdkantoor P&G;Spaarneplein 2;2515 VK;Centrum;Stationsbuurt;Rivierenbuurt-Zuid;82288.49199999869;454439.85500000045;4.326615493896592;52.0734612723837
260;393;;Stembureau;The Hague Tech;Wilhelmina van Pruisenweg 35;2595 AN;Haagse Hout;Bezuidenhout;Bezuidenhout-Midden;83340.9990000017;455059.5549999997;4.341835021653539;52.07916758760658
261;392;;Stembureau;Aegon;Aegonplein 50;2591 TV;Haagse Hout;Mariahoeve en Marlot;Landen;85255.83799999952;456410.5;4.3694883621906735;52.09155284678822
262;391;;Stembureau;Vereniging van Nederlandse Gemeenten;Nassaulaan 12;2514 JS;Centrum;Willemspark;Willemspark;81006.01000000164;455971.53400000185;4.307579854146472;52.08705622542129
263;390;;Stembureau;Grasveld kruising De Gaarde/Vrederustlaan (stemtent);De Gaarde 206;2542CN;Escamp;Bouwlust;Dreven en Gaarden;78389.88300000131;450527.8969999999;4.270636822665278;52.03778018867946
264;389;;Stembureau;Villa Ockenburgh;Monsterseweg 4;2553 RL;Loosduinen;Kijkduin en Ockenburgh;Ockenburgh;74859.55000000075;452334.2030000016;4.218769883259083;52.05351362619655
265;388;;Stembureau;Raad voor de rechtspraak;Kneuterdijk 1;2514 EM;Centrum;Centrum;Voorhout;81155.35200000182;455232.55999999866;4.309918463637323;52.08043519542291
266;387;;Stembureau;My Gym Den Haag;Hellingweg 136;2583 DX;Scheveningen;Scheveningen;Vissershaven;77943.2100000009;457034.1090000011;4.262659421264502;52.0961873608494
267;386;;Stembureau;Hotelschool The Hague;Brusselselaan 2;2587 AH;Scheveningen;Belgisch Park;Belgisch Park;80135.09099999815;458299.11499999836;4.29436353667668;52.10785638217824
268;385;794;Stembureau;OBS Waterland;Eendenplein 1;2492 NZ;Leidschenveen-Ypenburg;Leidschenveen;De Vissen;88058.56899999827;453524.1319999993;4.410946625918768;52.06595913977867
269;384;715;Stembureau;Wijkcentrum Bezuidenhout;Johannes Camphuijsstraat 25;2593 CH;Haagse Hout;Bezuidenhout;Bezuidenhout-Oost;83127.00400000066;455824.0929999985;4.338552661381159;52.08601061450298
270;383;155;Stembureau;Wijkvereniging Zuiderpark;Escamplaan 55;2547 GA;Escamp;Rustenburg en Oostbroek;Rustenburg;78895.45199999958;453555.6889999993;4.27732958876492;52.06505970950233
271;382;124;Stembureau;Sporthal Hogeveld;Panamaplein 30;2548 HJ;Escamp;Wateringse Veld;Hoge Veld;79551.76000000164;449934.6099999994;4.28769867710765;52.03260779334364
272;381;353;Stembureau;Theater De Nieuwe Regentes;Weimarstraat 63;2562 GR;Segbroek;Regentessekwartier;Koningsplein e.o.;79368.6790000014;454924.55700000003;4.283926373892779;52.07742612230483
273;380;;Stembureau;Heldring College Den Haag;Morsestraat 1;2517 RZ;Segbroek;Bomen- en Bloemenbuurt;Bomenbuurt;78801.72899999842;455443.41800000146;4.275541555708294;52.08201123343525
274;377;378;Stembureau;Test dubbel stembureau 1;Zilverstraat 30;2544 ER;Loosduinen;Loosduinen;Kerketuinen en Zichtenburg;77675.96999999881;451991.83199999854;4.259902523277137;52.050836991875904
275;374;356;Stembureau;RKBS De Drie Linden;2e Braamstraat 5;2563 HJ;Segbroek;Valkenboskwartier;Heesterbuurt;78372.46299999952;454416.05799999833;4.26951081418198;52.072719465441644
276;373;355;Stembureau;OBS De Vlierboom;Vlierboomstraat 366;2564 JJ;Segbroek;Vruchtenbuurt;Vruchtenbuurt;77651.27699999884;454011.438000001;4.259085195775215;52.068983045500055
277;368;;Stembureau;Scouting de Mohicanen;Daal en Bergselaan 9;2565 AB;Loosduinen;Bohemen en Meer en Bos;Bosjes van Pex;77077.6090000011;454410.6620000005;4.250628776670598;52.07249031521991
278;366;;Stembureau;Circuswerkplaats Circaso;Teijlerstraat 128;2562 RZ;Segbroek;Valkenboskwartier;Valkenboskwartier;79138.9609999992;454277.52699999884;4.280719771861712;52.07158004641035
279;364;;Stembureau;Algemene Hindoe Basisschool;Mackaystraat 6;2571 AR;Segbroek;Regentessekwartier;Rond de Energiecentrale;79842.25;454487.34600000083;4.290929699766296;52.0735615079521
