AreaManagerId,AreaId,StartDateSpecifications,Capacity,EndDateSpecifications,ChargingPointCapacity,DisabledAccess,MaximumVehicleHeight,LimitedAccess
637,637_OSACHT,20210517143948,125,,0,,190,N
637,637_PR01,20210517141942,215,,0,,0,N
405,405_TERPEL,20210809133712,200,,0,,0,N
637,637_PR04,20210517145333,250,,0,,0,N
375,375_NOPIER,20210810105240,66,,0,,0,N
796,796_PRDEU,20200512131615,1100,,0,1,210,N
375,375_DORPS,20210810105143,0,,0,,0,N
405,405_TERVIS,20210809133919,28,,0,,0,N
2199,828_PROSSW,20200519113119,62,,0,0,0,N
2199,80_PRLITT,20200519123826,24,,0,0,0,N
1771,1771_PRSTG,20200512121022,37,,0,0,0,N
10,10_CPFIV,20150601000000,18,20991231235959,0,0,210,
737,737_CPNOB,20190926115419,40,,0,,0,N
226,226_CPDUI,20191121120311,28,,0,,0,N
748,748_ACHT,20201203105047,150,,0,0,200,N
599,MUSEUMPARK,20200525124004,1162,,4,0,210,N
599,OUDEHAVE,20200525123717,229,,0,0,190,N
599,SCHBP1,20200525123601,730,,2,0,210,N
599,DEBOOMPJES,20200525082025,632,,22,0,190,N
599,ERASMUS,20200525103911,327,,1,0,190,N
1916,1916_PRSMA,20150601000000,50,20991231235959,0,0,0,
34,ALMHPVLD,20210111094521,313,,0,1,0,N
599,KIPHOF,20200525104444,339,,2,0,190,N
599,MEENT,20200525123345,548,,0,0,190,N
599,BENTHSTR,20200525082932,135,,0,0,190,N
935,935_PRMNO2,20210121151007,181,,0,0,250,N
599,SCHBP2,20200525105142,760,,10,0,210,N
599,NWBINWG,20200525123839,115,,2,0,190,N
713,ZEEWEG2,20210120122717,150,,0,1,0,J
147,147_BOLS,20210330113024,92,,0,,0,N
352,352_WALPLS,20210330135029,210,,0,,0,N
351,351_JULPLE,20210330160805,48,,0,,0,N
867,867_UNNAPL,20210226100804,224,,0,1,0,N
713,BOULWIEL3,20210120085633,10,,0,1,0,J
1916,1916_P5+2,20210301124601,919,,15,,210,N
589,589_REIJER,20210408133349,18,,0,,0,N
599,LUSTHOF,20200525124257,217,,0,0,210,N
1916,1916_PRLOO,20150601000000,64,20991231235959,0,0,0,
599,HOOGVL,20200525161501,257,,0,0,210,N
599,ZOOMSTR,20200525123107,94,,0,0,190,N
599,COLWEG,20200525103118,203,,0,0,190,N
599,VERANDA,20200525123159,589,,0,0,210,N
599,MATHPLN,20200525124134,156,,0,0,210,N
375,375_ZUBAD,20210810105307,0,,0,,0,N
14,EUR,20191210162745,2149,,2,1,190,N
14,14-BOTER,20190704092424,1040,,8,1,200,J
14,FOR,20190704092500,0,,10,1,200,N
14,14_PREU,20210511123127,630,,4,1,240,J
14,STEUR,20190704092438,216,,4,1,205,J
14,PGD,20190704092445,514,,10,1,205,J
1930,1930_CPABB,20191121151731,20,,0,,0,N
362,362_PRSPI,20191210114145,125,,0,,190,N
203,203_GOWT,20201223155650,140,,0,0,0,N
203,203_TORE,20201223155902,136,,0,0,0,N
203,203_VETK,20201223160054,170,,0,0,0,N
2448,758_STAT,20160715132851,94,,0,0,210,J
2448,153_CENT,20160524125031,460,,0,0,200,J
2448,518_NEWB,20160622140655,960,,1,0,210,J
2448,14_OSSENM,20160407111013,320,,2,0,205,J
2448,757_SALM,20160715133858,193,,0,0,0,J
2448,603_BOGP1,20160622135204,832,,0,0,210,J
2448,114_DIER,20161014161209,1600,,0,0,300,J
2448,228_ACHT,20160525143549,480,,0,0,200,J
2448,363_BOS,20160531135329,514,,2,0,195,J
2448,518_GRMA,20160622154129,400,,2,0,195,J
1892,1892_CARP,20190923153944,24,,0,,0,N
2448,599_WEENA,20160520163253,480,,2,0,190,J
2448,518_CITY,20160616114352,300,,2,0,195,J
2448,363_BIJ,20160530170123,487,,4,0,180,J
2448,935_BONNEF,20160706101821,303,,0,0,190,J
2448,14_MUSEUM,20160407120938,225,,2,0,195,J
2448,935_GRIEND,20160706155008,351,,0,0,190,J
2448,356_ANTON,20160530090949,1453,,4,0,220,J
2448,362_HAND,20160530123921,530,,2,0,190,J
2448,307_STJO,20160526110152,462,,0,0,200,J
2448,228_MARK,20160525143221,440,,0,0,195,J
2448,14_WESTERH,20160407120753,800,,2,0,195,J
2448,193_MAAG,20160525100433,480,,0,0,200,J
2448,200_LAAN,20160713165205,188,,0,0,0,J
2448,917_CORIO,20190903111221,524,,0,1,190,J
2448,14_CASCADE,20160713164223,258,,0,0,0,J
2448,917_PUT,20160701114058,280,,0,0,200,J
2448,518_HAMA,20160616114721,454,,0,0,200,J
2448,983_STAT,20160719114000,198,,0,0,0,J
2448,268_TRIAV,20160711155322,466,,0,0,0,J
2448,599_MAAS,20160520162618,446,,0,0,200,J
2448,307_PIET,20160713165722,491,,0,0,0,J
2448,344_LAVIE,20160526154034,325,,0,0,200,J
2448,599_ZUIDPL,20160520165514,1400,,2,0,190,J
2448,917_LOON,20160701115138,380,,0,0,210,J
2448,402_HILVER,20160613155805,631,,0,0,200,J
2448,513_BOLW,20160615090543,337,,2,0,200,J
2448,917_MUZEN,20160701115313,498,,0,0,200,J
2448,363_BYZA,20160531135817,450,,2,0,195,J
2448,935_MOSAE,20160707114531,1082,,2,0,200,J
2448,150_BOR,20160520115253,687,,0,0,200,J
2448,193_CENTR,20160525100305,334,,0,0,195,J
2448,394_SPAAR,20160610102647,1145,,2,0,190,J
2448,518_VEER,20150601000000,1000,20991231235959,1,0,190,J
2448,772_BIJENK,20160628114300,512,,0,0,190,J
2448,935_SPHINX,20190903120638,400,,6,1,0,J
2448,518_MUZE,20160616134119,343,,0,0,195,J
1640,1640_CPLEU,20190926163845,12,,0,,0,N
1731,1731_CPEUR,20190926165205,13,,0,,0,N
345,345_SCHE,20191122103730,470,,0,,185,N
1931,1931_CPBER,20191121152155,15,,0,,0,N
1730,1730_CPZUI,20190926125522,24,,0,,0,N
228,228_KUIP,20191121132757,248,,0,,0,N
228,228_PRLUN,20191121132833,13,,0,,0,N
2001,1931_KRIMP,20190926114931,9,,0,0,0,N
228,228_PREDE,20191121132545,26,,0,,0,N
2001,534_HILLEG,20190926121258,29,,0,0,0,N
56,56_CARP,20190926123757,18,,0,,0,N
228,228_PRDOC,20191121132910,400,,0,,0,N
228,228_PRSTA,20191121132706,250,,0,,0,N
81,81_CPLEEUW,20190926163245,14,,0,,0,N
228,228_BUNS,20191121132722,136,,0,,0,N
53,53_PR3WIN,20190926114339,6,,0,,0,N
228,228_CPEDE,20191121132601,40,,0,,0,N
935,935_PRMRA,20191111150459,23,,0,0,0,N
228,228_DIJK,20191121132926,123,,0,,0,N
983,983_PRBLER,20200626151437,38,,0,0,0,N
34,VRGBLALM,20211209144545,0,,0,,0,N
297,297_BEERST,20211220122828,133,,0,,0,N
214,214_ONDER,20211222145106,70,,0,,0,N
2199,297_PRSTAZ,20211221153859,221,,0,,0,N
297,297_HAVEN,20211220132844,115,,0,,0,N
2199,297_PRSTAW,20211221160540,180,,0,,0,N
2199,297_OUDSTA,20211221151551,127,,0,,0,N
297,297_OMHOEK,20211220145315,104,,0,,0,N
214,214_BEUSB,20211222120829,20,,0,,0,N
297,297_VEERW,20211220142845,70,,0,,0,N
2448,935_VROUW,20160707102428,350,,0,0,190,J
2448,826_AREND,20160629133915,560,,0,0,200,J
2448,597_RIDDER,20160622113824,247,,0,0,190,J
2448,363_WEST,20160601115344,480,,2,0,210,J
2448,957_P9,20160719113211,151,,0,0,0,J
2448,439_EGG,20160614122547,396,,0,0,190,J
2448,362_STAD,20160530124717,925,,0,0,190,J
2448,363_EURO,20160531164315,235,,2,0,190,J
2448,202_BROE,20160525120414,380,,0,0,200,J
2448,518_BIJ,20160615140000,32,,0,0,0,J
2448,935_PLEIN,20160707110256,449,,2,0,190,J
2448,518_LAAK,20160616120536,1398,,2,0,190,J
2448,796_AREN,20160629110342,475,,0,0,195,J
2448,513_NWMAR,20160615090714,400,,0,0,200,J
2448,935_VRIJT,20160707102929,445,,2,0,200,J
2448,599_ROT,20160520162845,642,,0,0,200,J
2448,983_MAASB,20160711150217,556,,0,0,210,J
2448,363_SYMP,20160601113729,530,,2,0,200,J
2448,957_P10,20160711115718,560,,0,0,195,J
53,53_PRWINS,20190923155416,60,,0,,0,N
2448,397_ROEM,20190903115234,147,,0,0,210,J
2448,14_RADEM,20160407101854,370,,2,0,205,J
2448,935_COLON,20160707102758,297,,2,0,200,J
2448,599_SCHIE,20160520123140,394,,3,0,205,J
2448,363_KOLK,20160601090222,400,,4,0,190,J
2448,917_KLOMP,20160701113747,360,,0,0,200,J
2448,363_EURP,20160531164900,700,,2,0,190,J
2448,164_BRINK,20160524142544,377,,0,0,200,J
2448,344_GALG,20160526153813,1283,,4,0,200,J
2448,301_GELRE,20160525154316,250,,0,0,200,J
2448,599_IKAZIA,20160520162002,439,,2,0,200,J
2448,518_LUTH,20160616120708,320,,2,0,190,J
2448,632_SPOOR,20150101000000,172,20991231235959,0,1,0,J
2448,632_SPOOR,20150601000000,172,20991231235959,0,0,0,J
85,85_CPOLD,20190926115207,7,,0,,0,N
870,870_CARP1,20190926163005,44,,0,,0,N
1709,1709_CPFIJ,20190926124555,35,,0,,0,N
297,297_ROTBOL,20211220143603,67,,0,,0,N
297,297_OUDEWA,20211220151822,45,,0,,0,N
1730,1730_CPVRI,20191008155216,48,,0,,0,N
119,119_CENSTA,20201207151113,222,,0,1,0,N
983,983_MAASKL,20191018141117,200,,0,0,0,N
1581,1581_PRMAA,20191008155427,24,,0,,0,N
1709,1709_CPKLU,20191008160825,30,,0,,0,N
214,214_TIELS,20211222145635,70,,0,,0,N
1734,1734_CPOV3,20191008160537,48,,0,,0,N
946,946_CPNEDE,20191008075310,95,,0,,0,N
860,860_CARP,20191008083443,9,,0,,0,N
983,983_MAASKH,20200713120958,60,,0,0,0,N
1948,1948_CPSCH,20191008110542,80,,0,0,220,N
302,302_WHEME,20211006133721,91,,0,,0,N
1734,1734_CPOV2,20191008115107,42,,0,,0,N
1730,1730_CARP,20191008110951,38,,0,,0,N
983,983_PRTEG,20191001090725,100,,0,0,0,N
302,302_KROONL,20211006132100,41,,0,,0,N
302,302_MARTIN,20211006132222,55,,0,,0,N
765,765_CPPEKE,20191008113253,28,,0,,0,N
147,147_HAVEN,20210330113134,47,,0,,0,N
226,226_PRDUI,20191121121202,100,,0,,0,N
2001,1930_BERNG,20191008161017,15,,0,0,0,N
321,321_DEFUIK,20210330152326,103,,0,,0,N
119,119_CPMEPC,20200518145818,30,,0,0,0,N
713,BOULWIEL4,20210120085532,25,,2,1,0,J
589,589_OUDEHU,20210408132527,43,,0,,0,N
713,SLIKKENBRG,20210120115005,250,,0,1,0,J
86,86_CPBEE,20191008114502,6,,0,,0,N
713,KAAI,20210120093916,24,,0,1,0,J
119,119_KEYS,20201207114641,205,,0,0,210,N
321,321_LEENHO,20210330152958,45,,0,,0,N
361,361_VEST,20201203104346,139,,0,1,200,N
1509,1509_CPVAR,20191008114721,44,,0,,0,N
141,141_SERF3,20201217085108,255,,0,0,200,N
302,302_GANZEN,20211006131755,68,,0,,0,N
880,880_PRWORM,20191008160700,120,,0,,0,N
713,WALPLEIN,20210120115500,20,,0,1,0,J
713,KLOKSTR,20210120114125,35,,0,1,0,J
713,ZEEDIJK,20210120122619,400,,2,1,0,J
713,BOULWIEL1,20210120084828,40,,2,1,0,J
971,971_CPURM,20191008112924,206,,0,,0,N
713,GARENMARKT,20210120092418,98,,2,1,0,J
147,147_BREE,20210330113058,41,,0,,0,N
713,LEEUWERIK,20210120114234,70,,0,1,0,J
119,119_CPWIJK,20200518150239,55,,0,0,0,N
713,RADARTOREN,20210120114827,160,,0,1,0,J
340,340_PAARDE,20210330142349,103,,0,,0,N
302,302_STATIO,20211006133132,27,,0,,0,N
1709,1709_CPMOE,20191008075458,68,,0,,0,N
180,180_CPROU,20191008114253,84,,0,,0,N
302,302_TRANSF,20211006133200,165,,0,,0,N
302,302_HARDER,20211006131903,57,,0,,0,N
1895,1895_CPSCH,20191015150738,18,,0,,0,N
1949,1949_CPMAR,20200606151306,60,,0,0,0,N
2199,2199_WOONB,20200606221927,15,,0,0,0,N
1930,1930_STAD,20200714142228,410,,0,0,190,N
1930,1930_CITY,20200715135625,410,,0,0,210,N
2001,1884_WOUBR,20191001090117,36,,0,0,0,N
1659,1659_CPLAA,20191001082059,25,,0,,0,N
14,14_STEU,20160302161601,216,,4,0,205,N
798,798_CPDIE,20191003143032,21,,0,,0,N
47,47_CARP,20191003155347,28,,0,,0,N
865,865_CARP,20191003154511,32,,0,,0,N
606,606_NOORD,20200612125557,450,,0,0,200,N
1926,1926_PRPZU,20191121125440,110,,0,,0,N
606,606_PRNIE,20191112091529,120,,0,0,0,N
606,606_PRVIJ,20191112090839,88,,0,0,0,N
606,606_STAD,20191112083515,89,,0,0,190,N
2062,867_UNNA,20201216122538,225,,0,,0,N
1931,1931_CPLEK,20191121151913,20,,0,,0,N
2199,2199_KISS,20200606221459,49,,0,0,0,N
2452,14_MPDEK,20200723093152,0,,6,0,290,N
2199,345_PRSTVW,20200519130342,87,,0,0,0,N
22,22_CPLEEK,20191018151853,40,,0,0,0,N
2199,228_PRVEZU,20200519131727,98,,0,0,0,N
2199,119_PRSTW,20200519132506,199,,0,0,0,N
1586,1586_CPLIC,20191015144941,26,,0,0,0,N
2062,867_ELS,20201216115922,350,,0,,0,N
2199,119_PRSTO,20200519132634,167,,0,0,0,N
1931,1931_CPKRI,20191121152030,12,,0,,0,N
2579,GARAMERE,20220125161408,406,,0,,195,N
385,385_ZEESTR,20220204162508,160,,0,,195,N
313,313_ZUIDZK,20220204143110,73,,0,,0,N
342,342_PRSBG,20220204145220,192,,0,,0,N
313,313_WEST,20220204143050,130,,0,,0,N
307,307_CPBUN,20150601000000,100,20991231235959,0,0,0,
385,385_HAVEN,20210713104740,91,,0,,0,N
1904,1904_PRBR3,20150601000000,203,,2,0,0,
1525,1525_PRVOO,20150601000000,218,,0,1,0,
1525,1525_CPSAS,20150601000000,20,,0,0,0,
1930,1930_PRCEN,20150601000000,269,,0,1,0,
532,532_PRBOV,20150601000000,128,,0,0,0,
1658,1658_PRHWE,20150601000000,9,,0,0,0,
342,342_PRBOS,20150601000000,45,,0,0,0,
1658,1658_PRHEE,20150601000000,23,,1,0,0,
385,385_RKAV,20210713104602,100,,0,,0,N
385,385_STIENT,20220204162306,163,,0,,0,N
385,385_AMBACH,20220204162200,170,,0,,0,N
385,385_BAANST,20220204162212,53,,0,,0,N
158,158_CPHAA,20191219112451,10,,0,,0,N
1598,1598_CPLEE,20191219120028,175,,0,,0,N
2449,141_ZGT,20191219112623,1372,,2,0,220,N
1651,1651_PRWAR,20191219121327,3,,0,,0,N
2449,164_ZGT,20191219111501,876,,2,0,0,N
342,342_PRSDK,20220204145237,46,,0,,0,N
1924,1924_CPSTE,20191219120913,50,,0,,0,N
385,385_SINGEL,20220204162138,75,,0,,0,N
342,342_PREIK,20220204145200,14,,0,,0,N
610,610_PRSLI,20150601000000,58,,0,1,0,
610,610_PRSLD,20150601000000,38,,0,0,0,
252,252_CPHEU,20150601000000,48,,0,0,210,
1930,1930_PRAKK,20150601000000,326,,0,0,200,
1904,1904_CPMAA,20150601000000,28,,0,0,0,
1525,1525_PRSAS,20150601000000,250,,0,1,0,
450,450_PRUIT,20150601000000,145,,1,1,0,
1658,1658_CPLEE,20150601000000,30,,0,0,0,
1930,1930_CPSPI,20150601000000,55,,0,0,0,
1930,1930_PRHEE,20150601000000,245,,1,1,0,
1930,1930_PRHNO,20150601000000,121,,0,0,0,
532,532_PRBOO,20150601000000,27,,0,0,0,
1904,1904_PRBR2,20150601000000,232,,2,0,0,
797,797_CPHEU,20150601000000,60,,0,1,0,
1904,1904_CPVIN,20150601000000,147,,0,1,0,
1904,1904_BR1,20150601000000,165,,0,1,0,
1904,1904_PRMAA,20150601000000,59,,0,1,0,
1904,1904_CPBRE,20150601000000,85,,0,1,0,
164,164_CPDEL,20150601000000,26,20991231235959,0,0,0,
313,313_OOSTP,20220204142948,113,,0,,0,N
405,405_CPHNO,20150601000000,34,20991231235959,0,0,195,
405,405_PRKER,20150601000000,64,20991231235959,0,0,0,
200,200_CPKAR,20150601000000,60,20991231235959,0,0,210,
200,200_CPAHO,20150601000000,30,20991231235959,0,0,210,
200,200_CPKAY,20150601000000,100,20991231235959,0,1,0,
537,537_BOUL,20150301000000,670,20991231235959,1,1,0,
537,537_PRIN,20150301000000,250,20991231235959,0,0,205,
537,537_TRAM,20150301000000,125,20991231235959,0,0,205,
385,385_JUZEE,20220204162446,119,,0,,0,N
114,114_CPZWA,20150601000000,12,20991231235959,0,0,0,
114,114_PREMM,20150601000000,32,20991231235959,0,0,0,
385,385_HAZUID,20210713104656,238,,0,,0,N
114,114_CPVEE,20150601000000,34,20991231235959,0,0,0,
70,70_CPFRA,20150601000000,20,,0,0,0,
70,70_PRFRA,20150601000000,54,,0,0,0,
599,599_CPSCH,20150601000000,26,,0,0,0,
302,302_PRNTR,20211006141450,124,,0,,0,N
302,302_KERKEN,20211006132019,116,,0,,0,N
713,DWARSDIJK,20210120092322,37,,0,1,0,J
203,203_CPBNO,20150601000000,12,20991231235959,0,0,0,
321,321_GRUND,20210330152429,34,,0,,0,N
361,361_SCHELP,20201203103541,491,,4,1,210,J
589,589_GASPLE,20210408132214,39,,0,,0,N
160,160_CEGE,20150301000000,459,20991231235959,4,1,200,
160,160_CPSLA,20150601000000,16,,0,0,0,
160,160_CPBAL,20150601000000,41,,0,0,0,
160,160_CPWIT,20150601000000,25,,0,0,0,
160,160_CPDED,20150601000000,12,,0,0,0,
302,302_GEUZEH,20211006131826,55,,0,,0,N
302,302_CPNUN,20211006142110,28,,0,,0,N
160,160_VWEV,20150301000000,257,20991231235959,0,1,0,
340,340_RHEHOF,20210330142423,0,,0,,0,N
302,302_CPNUP,20211006142145,34,,0,,0,N
394,394_PRGET,20150601000000,100,20991231235959,0,1,190,
518,T10,20160108075106,0,,0,0,0,N
855,855_PRRNO,20150601000000,120,,0,1,0,
713,VLAMINGPWG,20210120115257,56,,0,1,0,J
1916,1916_P3,20210301122202,129,,0,,210,N
34,34_PROOS,20150601000000,150,20991231235959,0,0,0,
34,34_CPALM,20150601000000,371,20991231235959,0,0,0,
34,34_PRAPA,20150601000000,265,20991231235959,0,0,0,
302,302_LAAN,20211006132151,26,,0,,0,N
302,302_HAVERK,20211006131936,81,,0,,0,N
302,302_VELDWE,20211006133230,47,,0,,0,N
34,34_CPSTI,20150601000000,30,20991231235959,0,0,0,
34,34_PROOR,20150601000000,100,20991231235959,0,0,0,
34,34_PRALM,20150601000000,500,20991231235959,0,1,0,
34,34_PRMUZ,20150601000000,345,20991231235959,0,1,0,
34,34_PRSTI,20150601000000,274,20991231235959,0,0,0,
228,228_MOLENZ,20151224134535,0,,0,0,0,N
772,772_STADS,20160224164637,265,,0,0,190,N
1742,1742_DHW,20160301123953,150,,0,0,180,N
716,716_HAVEN,20220207103802,50,,0,,0,N
1916,1916_CORB,20160302101956,73,,0,0,210,N
2460,546_LAM,20191119162856,350,,0,0,205,N
716,716_CONESC,20220207103707,50,,0,,0,N
355,355_SLOF,20201123144008,400,,1,0,200,N
716,716_HAVENW,20220207103823,100,,0,,0,N
957,957_LOOS,20160226141313,200,,0,0,0,N
772,772_TECH,20160225112933,97,,0,0,0,N
1674,1674_LIGA,20160301164904,150,,0,0,210,N
664,664_STAD,20160223153541,176,,0,0,190,N
716,716_CPOUV,20191015154608,9,,0,0,0,N
828,828_OOST,20160225154047,59,,0,0,215,N
957,957_ARLO,20160226141908,120,,0,0,0,N
772,772_EINDJE,20160224163402,166,,0,0,0,N
202,202_MUSI,20191121113456,690,,0,0,200,N
321,321_PRCAS,20191122102040,150,,0,0,0,N
716,716_CPSIP,20191003110957,9,,0,0,0,N
664,664_WESTW,20160223140535,511,,0,1,200,N
150,150_STPKEL,20200608150119,165,,6,0,200,N
222,222_PRDOE,20191121114516,270,,0,0,0,N
355,355_PERRON,20201130112227,50,,0,0,200,N
141,114111,20160229154348,0,,0,0,0,N
141,114140,20160229125817,0,,0,0,0,N
141,114121,20160229125902,0,,0,0,0,N
141,114120,20160229154954,0,,0,0,0,N
141,114110,20160229164455,0,,0,0,0,N
141,114122,20160229125840,0,,0,0,0,N
141,114101,20160301081904,0,,0,0,0,N
141,114113,20160229154626,0,,0,0,0,N
1883,1883_DWIE,20160301152014,176,,0,0,0,N
118,118_BZBEUK,20160405121747,5,,0,0,0,N
118,118_BZWKAD,20160405121954,8,,0,0,0,N
118,CENTR_OOST,20160405122934,405,,2,0,0,N
118,118_MAURIT,20160405142333,180,,0,0,0,N
118,118_BZJULS,20160405121858,4,,0,0,0,N
118,118_CPWODO,20160405122257,60,,2,0,0,N
118,118_BZALTE,20160405121722,14,,0,0,0,N
118,CENTR_WEST,20160405122910,528,,2,0,0,N
118,118_BZGRKO,20160405121842,10,,0,0,0,N
118,118_BZGRTK,20160405121830,4,,0,0,0,N
118,118_BZSCHS,20160405121924,3,,0,0,0,N
118,118_BZBRST,20160405121809,4,,0,0,0,N
118,CENTR_ZUID,20160405121551,619,,0,0,0,N
118,CENTR_KORT,20160405121430,71,,0,0,0,N
118,118_CPZDWG,20160405122609,56,,2,0,0,N
118,118_CPTOLD,20160405122822,18,,0,0,0,N
118,CENT_NOORD,20160405113243,570,,0,0,0,N
118,RAADHUIS,20160405122851,58,,2,0,0,N
118,118_BZBENL,20160405121736,11,,0,0,0,N
118,118_BZVANE,20160405121941,4,,0,0,0,N
118,118_BZPIET,20160405121910,4,,0,0,0,N
545,CENTRUM6,20160220162104,0,,0,0,0,N
545,CENTRUM5,20160220162052,0,,0,0,0,N
545,CENTRUM8,20160220162136,0,,0,0,0,N
200,ASSELSE,20160401151451,0,,0,0,0,N
545,CENTRUM1,20160220161950,0,,0,0,0,N
545,CENTRUM7,20160220162123,0,,0,0,0,N
545,CENTRUM2,20160220162008,0,,0,0,0,N
716,716_KASTEL,20220207103901,50,,0,,0,N
164,164_PRHOO,20170622143006,47,,0,0,0,N
2449,14_EBORG,20161221171924,919,,4,0,190,N
166,236205,20170725160304,25,,0,0,0,N
797,797_TRANS,20171113105712,32,,0,0,0,N
545,CENTRUM4,20160220162038,0,,0,0,0,N
797,797_CNTRZD,20171113105728,160,,0,0,0,N
545,CENTRUM3,20160220162023,0,,0,0,0,N
512,512_CPAOO,20150601000000,40,20991231235959,0,0,0,
512,512_CPAWE,20150601000000,60,20991231235959,0,0,0,
797,797_BAKKER,20171113105804,195,,0,0,0,N
448,29501,20160602164607,0,,0,1,0,N
203,203_PRSTAZ,20200511151358,35,,0,0,0,N
203,203_CPSTR,20200511150406,25,,0,0,0,N
2487,518_ZEEH,20160518162343,207,,0,0,0,N
2483,503_MAR,20160512164818,332,,0,0,220,N
2521,2521_AKER,20160705125050,550,,0,0,210,N
2490,575_VOMA,20160519114716,250,,0,0,0,N
2483,503_ZUI,20160518122046,810,,1,0,205,N
2483,503_PHO,20160512164934,202,,0,0,190,N
2480,794_ELZA,20160512084434,195,,0,0,0,N
355,355_LUIFEL,20201130112635,139,,0,0,200,N
2482,995_VOC,20160512124037,180,,0,0,210,N
2478,34_WTC,20160511100544,1500,,0,0,210,N
355,355_BERG,20201130112257,65,,0,0,0,N
2478,385_CENT,20160511083731,120,,0,0,210,N
203,203_CPBSC,20200511145845,38,,0,0,0,N
2479,606_NWPA,20160511154616,280,,0,0,200,N
2062,344_KRU,20160307093229,105,,4,0,210,N
2062,34_URCA,20160314163823,301,,0,0,190,N
2062,34_STAD,20160314161401,232,,0,0,220,N
2502,2502_CEN,20160315115556,575,,2,0,235,N
590,590_GPOVER,20160503160716,135,,0,0,210,N
2062,344_PRWEST,20160810163957,1000,,7,0,200,N
2463,394_EXCP,20160509164702,0,,8,0,200,N
2463,394_P1TP,20160509164753,0,,12,0,200,N
2062,34_REGI,20160314161249,445,,0,0,190,N
2062,345_TRIC,20160308115558,500,,0,0,200,N
2062,363_OLYM,20160308145316,500,,6,0,200,N
2062,772_GRIJ,20160324102053,344,,0,0,210,N
2463,772_KLP4,20160504140726,295,,0,0,0,N
2062,345_GEM,20160308115747,75,,0,0,200,N
2505,2505_SHP,20160317100308,120,,0,0,180,N
2062,362_VD,20160307164527,473,,1,0,190,N
2062,14_OPRT,20160302143802,296,,0,0,190,N
2062,14_BOTE,20160302135634,1200,,4,0,200,N
2062,505_DRIE,20160309164236,440,,3,0,195,N
2062,34_SCHI,20160314161730,408,,0,0,200,N
2062,518_LEY2,20160310094400,350,,0,0,195,N
2463,394_P3LPT,20160509165031,0,,0,0,0,N
2062,114_NOORD,20160302163355,759,,0,0,0,N
2062,867_TAX,20160323112048,0,,0,0,0,N
2062,344_PRMUZ,20160810140529,220,,0,0,0,N
2062,599_WPC,20160317135010,505,,27,0,190,N
2062,34_CUBA,20160314163325,209,,0,0,190,N
2062,34_LEER,20160314162220,95,,0,0,190,N
2463,772_VID,20160504141251,120,,0,0,0,N
200,200_ORPH,20160809122734,450,,0,1,190,N
2062,405_PARK,20160309150110,0,,0,0,0,N
2463,394_P3LP,20160509164941,0,,0,0,200,N
2062,984_GOUD,20160325095825,376,,0,0,210,N
2062,772_TD,20160324124351,103,,0,0,0,N
2062,344_VAAR,20160307144948,209,,4,0,210,N
2062,34_SLUI,20160314163944,270,,0,0,210,N
2062,400_KON,20160309103232,120,,0,0,200,N
2062,345_DUIV,20160308105214,445,,0,0,0,N
858,858_CENTRU,20160323153910,0,,0,0,0,N
858,858_SCHIL,20160323154013,0,,0,0,0,N
716,716_CPTHO,20191029074704,19,,0,0,0,N
150,150_STPDEK,20200608150013,89,,0,0,190,N
268,268_KEIZK,20180111104938,684,,4,0,210,N
2463,772_KLOK,20160504140606,498,,0,0,0,N
2463,394_P6SS,20160509165130,0,,0,0,200,N
2062,637_OSIJ,20160321164609,125,,0,0,190,N
2502,150_CENT,20160811105423,575,,2,0,235,N
2062,513_CRABET,20160323165151,100,,0,0,0,N
2062,345_ARIE,20160308120216,356,,0,0,200,N
2062,518_HOGE,20160310142336,240,,0,0,0,N
2062,984_BLEK,20160325104244,186,,0,0,0,N
2062,479_EBBE,20160331134522,214,,0,0,0,N
2062,34_FLOR,20160314163507,415,,0,0,190,N
2062,34_HEN,20160314162629,230,,0,0,0,N
2062,345_COOR,20160308104753,280,,0,0,0,N
2062,518_SPUI,20160310122846,350,,0,0,0,N
2062,344_GRIF,20160307154548,320,,0,0,200,N
2463,794_BOSC,20160506142837,279,,0,0,0,N
2062,344_UIT,20160810113559,500,,28,0,210,N
2062,344_PRPAP,20160810163737,500,,4,0,0,N
590,590_GPMEE,20160504083938,360,,0,0,210,N
2463,163_HENR,20160502130535,256,,1,0,0,N
2062,307_ASCH,20160303162741,440,,0,0,190,N
2505,2505_JEUD,20160317094846,220,,0,0,200,N
2062,518_LEY1,20160310094445,650,,0,0,200,N
2062,34_SANT,20160314163738,334,,0,0,190,N
2062,537_ZEE,20160310153543,198,,0,0,200,N
2062,200_KANA,20160303121704,120,,0,0,0,N
2062,34_KRAK,20160314161951,230,,0,0,200,N
2463,772_SBUL,20160504141142,240,,0,0,0,N
2062,637_FRLN,20160321150151,117,,0,0,190,N
2062,439_CLAX,20160309160327,200,,0,0,185,N
2463,772_PHIL,20160504141041,310,,0,0,0,N
2062,34_BROO,20160314163228,416,,0,0,190,N
2062,34_METR,20160314161143,414,,0,0,190,N
2062,1926_PARA,20160303105523,559,,0,0,190,N
2062,637_LEID,20160321164629,57,,0,0,190,N
200,200_MARK,20160728122031,700,,0,1,200,N
2062,772_HOOG,20160324102001,195,,1,0,210,N
2463,299_MASI,20160502151226,340,,0,0,205,N
2062,34_KOOL,20160314162525,400,,0,0,0,N
