FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
open_tunnelbak.5721,158685,414491,8346,Schaapskooi,45B-007,45B-007-03,Schaapskooi,Verdiepte ligging in de Van Rijckevorselweg,Open tunnelbak,Droog,HWN,A59,niet RW,158.685,414.491,2005,45B-007-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (158685 414491)
open_tunnelbak.5793,86635,454162,8426,Spoorwegviaduct,30G-312,30G-312-05,Onderdoorgang Spoorwegviaduct,Verdiepte weg in de rijksweg 4 onder het Spoorwegviaduct,Open tunnelbak,Droog,HWN,A4,in RW,86.635,454.162,1995,30G-312-05,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (86635 454162)
open_tunnelbak.5818,80168,392042,8453,Vrederust,49E-312,49E-312-03,Vrederust,Verdiepte weg in de Moerstraatsebaan,Open tunnelbak,Droog,HWN,A4,niet RW,80.168,392.042,2007,49E-312-03,819,De Gemeente 1/De Gemeente 1,819,,,POINT (80168 392042)
open_tunnelbak.5861,210511,524058,8505,Blankenstein,21F-306,21F-306-03,Blankenstein - Oost,Oostelijke verdiepte weg onder spoorlijn Meppel Hoogeveen,Open tunnelbak,Droog,HWN,A32,in RW,210.511,524.058,1991,21F-306-00,1679,RWS ON / ON District Noord,1679,,,POINT (210511 524058)
open_tunnelbak.5890,208190,372212,8545,Kunstwerk Tegelen,58E-365,58E-365-01,Haanderheide,Verdiepte weg nabij Tegelen,Open tunnelbak,Droog,HWN,A73,in RW,208.19,372.212,2008,58E-365-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (208190 372212)
open_tunnelbak.5951,117799,483544,8623,Ster in de Riekerpolder,25D-006,25D-006-09,Viaduct noord,Viaduct in de sneltram over de verbindingsweg rijksweg 10 -rijksweg 4,Open tunnelbak,Droog,HWN,A4,over RW,117.799,483.544,,25D-006-09,882,NS / Prorail,882,,,POINT (117799 483544)
open_tunnelbak.6012,109004,401169,8812, Prinsenbeek,44C-005,44C-005-02,Tunnelbak Prinsenbeek,Verdiepte weg in de rijksweg nabij Prinsenbeek,Open tunnelbak,Droog,HWN,A16,in RW,109.004,401.169,2003,44C-143-00,1682,RWS ZN / ZN District West,1682,,,POINT (109004 401169)
open_tunnelbak.6198,167827,412981,9104,Loo,45E-307,45E-307-03,Loo,Verdiepte weg in de Loo,Open tunnelbak,Droog,HWN,A50,niet RW,167.827,412.981,1990,45E-307-03,1683,RWS ZN / ZN District Midden,1683,,,POINT (167827 412981)
open_tunnelbak.6199,168105,411806,9105,Menzel,45G-306,45G-306-03,Menzel,Verdiepte weg in de Menzel,Open tunnelbak,Droog,HWN,A50,niet RW,168.105,411.806,1990,45G-306-03,1683,RWS ZN / ZN District Midden,1683,,,POINT (168105 411806)
open_tunnelbak.6313,99507,465514,9270,HSL,30F-132,30F-132-01,HSL,Verdiepte weg onder de HSL (HRR),Open tunnelbak,Droog,HWN,A4,in RW,99.507,465.514,2005,30F-132-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (99507 465514)
open_tunnelbak.6314,99369,465400,9271,HSL,30F-132,30F-132-02,HSL,Verdiepte weg onder de HSL (HRL),Open tunnelbak,Droog,HWN,A4,in RW,99.369,465.4,2003,30F-132-02,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (99369 465400)
open_tunnelbak.6350,179012,578284,9325,Fiadukt de Skimer,05H-114,05H-114-01,Fiadukt de Skimer,Verdiepte weg in de rijksweg,Open tunnelbak,Droog,HWN,A31,in RW,179.012,578.284,2014,05H-114-01,1686,RWS NN / NN District West,1686,,,POINT (179012 578284)
open_tunnelbak.6351,179040,577830,9326,Newtonfiadukt,05H-115,05H-115-01,Newtonfiadukt,Verdiepte weg in de rijksweg,Open tunnelbak,Droog,HWN,N31,in RW,179.04,577.83,2014,05H-115-01,1686,RWS NN / NN District West,1686,,,POINT (179040 577830)
open_tunnelbak.6480,13000,305000,9478,Open Tunnelbakken,85K-100-30,85K-100-3030,Open Tunnelbakken,v. 2010-11,Open tunnelbak,Droog,HWN,,,13,305,,85K-100-30,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
open_tunnelbak.6513,190529,505238,9518,KW 441 Spoorpad,21D-117,21D-117-01,KW 441 Spoorpad Open,Open tunnelbak onder de rijksweg,Open tunnelbak,Droog,HWN,A50,in RW,190.529,505.238,2009,21D-117-01,1679,RWS ON / ON District Noord,1679,,,POINT (190529 505238)
open_tunnelbak.6520,111787,521039,9525,19B-111,19B-111,19B-111-01,Naam onbekend,Open tunnelbak onder de rijksweg,Open tunnelbak,Droog,HWN,N9,in RW,111.787,521.039,2010,19B-111-01,885,PROVINCIE,885,,,POINT (111787 521039)
open_tunnelbak.6627,209696,521797,9705,Lankhorst,21E-306,21E-306-01,Verdiepte ligging Lankhorst,Verdiepte ligging in de rijksweg,Open tunnelbak,Droog,HWN,A32,in RW,209.696,521.797,1985,21E-306-00,1679,RWS ON / ON District Noord,1679,,,POINT (209696 521797)
open_tunnelbak.7376,104896,458223,10549,Rietveldse Pad,31C-111,31C-111-03,Rietveldse Pad,Verdiepte weg in het Rietveldse Pad,Open tunnelbak,Droog,HWN,N11,in RW,104.896,458.223,2014,31C-111-03,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (104896 458223)
open_tunnelbak.7392,232983,554306,10570,De Passage 2014,12D-123,12D-123-01,De Passage 2014,Verdiepte weg nabij Assen,Open tunnelbak,Droog,HWN,A28,in RW,232.983,554.306,2014,12D-123-01,1687,RWS NN / NN District Oost,1687,,,POINT (232983 554306)
open_tunnelbak.7418,92117,430806,10612,Zuiderparkweg,37H-202,37H-202-01,Zuiderparkweg,Verdiepte weg in de Verlengde Zuiderparkweg,Open tunnelbak,Droog,HWN,A15,in RW,92.117,430.806,2014,37H-202-01,819,De Gemeente 1/De Gemeente 1,819,,,POINT (92117 430806)
open_tunnelbak.7442,178921,579401,10642,Sylsterbrêge,05H-112,05H-112-02,Sylsterbrêge,Verdiepte weg langs de Sylsterrak,Open tunnelbak,Droog,HWN,A31,niet RW,178.921,579.401,2014,05H-112-02,1686,RWS NN / NN District West,1686,,,POINT (178921 579401)
open_tunnelbak.7459,111978,484188,10659,Lijnden,25D-190,25D-190-01,Schipholweg,Verdiepte weg in de Schipholweg,Open tunnelbak,Droog,HWN,A9,in RW,111.978,484.188,2017,25D-190-01,1666,RWS WNN / WNN District Zuid,1666,,,POINT (111978 484188)
open_tunnelbak.7547,178029,318781,10766,Dive-Under Geusselt,61F-137,61F-137-01,Dive-Under Geusselt,Verdiepte weg nabij Maastricht,Open tunnelbak,Droog,HWN,N2,in RW,178.029,318.781,2016,61F-137-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (178029 318781)
open_tunnelbak.7586,13000,305000,10809,Open Tunnelbakken,86K-100-27,86K-100-2727,Open Tunnelbakken,v.1.3,Open tunnelbak,Droog,HWN,,,13,305,,86K-100-27,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
open_tunnelbak.7721,158251,576245,10945,N31 Traverse Harlingen,05G-118,05G-118-01,Traverse Harlingen,Verdiepte weg nabij Harlingen,Open tunnelbak,Droog,HWN,N31,in RW,158.251,576.245,2017,05G-118-01,1686,RWS NN / NN District West,1686,,,POINT (158251 576245)
open_tunnelbak.7741,152182,413323,10966,Spoortunnel Rosmalen,45B-303,45B-303-04,naam onbekend,Verdiepte weg in de oostelijke par.baan onder de spoorlijn 's Hertogenbosch - Nijmegen (hrl),Open tunnelbak,Droog,HWN,A2,in RW,152.182,413.323,2008,45B-303-04,1683,RWS ZN / ZN District Midden,1683,,,POINT (152182 413323)
open_tunnelbak.7742,152130,413291,10967,Spoortunnel Rosmalen,45B-303,45B-303-05,naam onbekend,Verdiepte weg in de westelijke par.baan onder de spoorlijn  's Hertogenbosch - Nijmegen (hrr),Open tunnelbak,Droog,HWN,A2,in RW,152.13,413.291,2008,45B-303-05,1683,RWS ZN / ZN District Midden,1683,,,POINT (152130 413291)
open_tunnelbak.7760,95360,470060,10985,Wasbekerviadukt,30F-113,30F-113-02,Wasbekerbak,Verdiepte weg in de Wasbekerlaan,Open tunnelbak,Droog,HWN,A44,niet RW,95.36,470.06,2013,30F-113-02,819,De Gemeente 1/De Gemeente 1,819,,,POINT (95360 470060)
open_tunnelbak.7869,182082,551831,11094,Hollandiatunnel,11C-301,11C-301-02,Hollandiatunnel,Verdiepte weg in de Hollandiastraat,Open tunnelbak,Droog,HWN,A7,in RW,182.082,551.831,2017,11C-301-02,1686,RWS NN / NN District West,1686,,,POINT (182082 551831)
open_tunnelbak.7891,142347,484894,11121,Burgerspoort,26C-312,26C-312-02,K069,Verdiepte weg in de Burgerspad,Open tunnelbak,Droog,HWN,A6,niet RW,142.347,484.894,2019,26C-312-02,1675,RWS MN / MN District Noord,1675,,,POINT (142347 484894)
open_tunnelbak.7908,147233,485999,11138,Leidingstraat,26C-328,26C-328-02,K048,Verdiepte weg in de Rondebeltweg,Open tunnelbak,Droog,HWN,A6,niet RW,147.233,485.999,2019,26C-328-02,1675,RWS MN / MN District Noord,1675,,,POINT (147233 485999)
open_tunnelbak.7911,81527,448350,11141,De Dulder,37E-180,37E-180-03,De Dulder ,Verdiepte weg in de Noordhoornseweg,Open tunnelbak,Droog,HWN,A4,niet RW,81.527,448.35,1992,37E-180-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (81527 448350)
open_tunnelbak.7947,249462,466629,11179,Hanenberg,34E-115,34E-115-02,Hanenberg,Verdiepte weg nabij Haaksbergen,Open tunnelbak,Droog,HWN,N18,in RW,249.462,466.629,2018,34E-115-02,1678,RWS ON / ON District Oost,1678,,,POINT (249462 466629)
open_tunnelbak.8023,156229,461309,11256,Heiligenbergerbeek,32D-302,32D-302-05,Heiligenbergerbeek (KW061),Verdiepte weg langs de Heiligenbergerbeek,Open tunnelbak,Droog,HWN,A28,in RW,156.229,461.309,,32D-302-05,1676,RWS MN / MN District Zuid,1676,,,POINT (156229 461309)
open_tunnelbak.8122,126737,486709,11357,Centraalviadukt,25G-219,25G-219-03,Verdiepte weg in de IJburglaan,Verdiepte weg in de IJburglaan,Open tunnelbak,Droog,HWN,A10,in RW,126.737,486.709,1997,25G-219-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (126737 486709)
open_tunnelbak.8181,80175,437357,11418,KW01 Dive-under,37G-143,37G-143-01,KW01 Dive-under,Westelijke verdiepte weg nabij Vlaardingen,Open tunnelbak,Droog,HWN,,,80.175,437.357,,37G-143-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (80175 437357)
open_tunnelbak.8182,80426,437362,11419,KW02 Dive-under,37G-144,37G-144-01,KW02 Dive-under,Oostelijke verdiepte weg nabij Vlaardingen,Open tunnelbak,Droog,HWN,,,80.426,437.362,,37G-144-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (80426 437362)
open_tunnelbak.8319,118874,479363,11557,KW084 Verdiepte ligging Amstelveen,25D-213,25D-213-01,KW084 Verdiepte ligging Amstelveen,Verdiepte weg nabij Amstelveen,Open tunnelbak,Droog,,A9,in RW,118.874,479.363,,25D-213-01,1666,RWS WNN / WNN District Zuid,1666,,,POINT (118874 479363)
