FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
brug_66.448,7497,1674,P3.2,Brug,A15, ,brug over het Amsterdam-Rijnkanaal,Amsterdam-Rijnkanaal,0, ,1322,1324,1342,1322, ,1,0,0,0,0, ,2358,3057,0,7498,7496,0,1,1,0, , ,3,0,15,645,,POINT (159571.56909999996 434982.76419999823)
brug_66.487,7599,1713,P3.2,Brug,A16, ,Markbrug,Mark,0, ,547,546,546,547, ,-1,0,0,0,0, ,2728,3065,0,7600,7597,0,1,1,0, , ,3,0,16,577,,POINT (107240.32580000162 405725.83850000054)
brug_66.497,7610,1723,P3.2,Brug,A16, ,Moerdijkbrug,Hollands Diep,0, ,454,443,443,454, ,-1,0,0,0,0, ,2728,3065,0,7611,7609,0,1,1,0, , ,3,0,16,577,,POINT (103135.85920000076 414550.94519999996)
brug_66.510,7627,1736,P3.2,Brug,A16,Ring Rotterdam,Van Brienenoordbrug,Nieuwe Maas,0, ,211,207,207,211, ,-1,0,0,0,0, ,2536,3065,0,7628,7625,0,1,1,0, , ,3,0,16,425,,POINT (96929.90340000018 435344.2122000009)
brug_66.521,7681,1747,P3.2,Brug,A16 hrb,A16 Hoofdrijbaan,Van Brienenoordbrug,Nieuwe Maas,0, ,211,207,207,211, ,-1,0,0,0,0, ,2536,3070,0,7682,7637,0,1,1,0, , ,3,0,16,425,,POINT (96949.32019999996 435290.90900000185)
brug_66.537,7711,1763,P3.2,Brug,A17, ,De Mark,Dintel,0, ,146,145,145,146, ,-1,0,0,0,0, ,2728,3080,0,7712,7710,0,1,1,0, , ,3,0,17,577,,POINT (93699.10619999841 402673.19779999927)
brug_66.605,7881,1831,P3.2,Brug,A2, ,Brug Wessem,Maas,0, ,2172,2166,2166,2172, ,-1,0,0,0,0, ,2690,3102,0,7882,7880,0,1,1,0, , ,3,0,2,550,,POINT (190126.53950000182 352516.40260000154)
brug_66.640,7931,1866,P3.2,Brug,A2, ,Airbornebrug,Wilhelminakanaal,0, ,1416,1415,1415,1416, ,-1,0,0,0,0, ,2597,3103,0,7932,7930,0,1,1,0, , ,3,0,2,578,,POINT (157228.46049999818 390263.7281999998)
brug_66.652,7946,1878,P3.2,Brug,A2, ,Bosscheveldbrug,Zuid-Willemsvaart,0, ,1173,1171,1171,1173, ,-1,0,0,0,0, ,2615,3104,0,7947,7945,0,1,1,0, , ,3,0,2,578,,POINT (152267.3772 410530.6559000015)
brug_66.661,7956,1887,P3.2,Brug,A2, ,Empelbrug,Maas,0, ,1100,1094,1094,1100, ,-1,0,0,0,0, ,2345,3104,0,7959,7955,0,1,1,0, , ,3,0,2,578,,POINT (149273.68980000168 416692.48259999976)
brug_66.667,7965,1893,P3.2,Brug,A2, ,Martinus Nijhoffbrug,Waal,0, ,955,946,946,955, ,-1,0,0,0,0, ,1960,3104,0,7966,7964,0,1,1,0, , ,3,0,2,578,,POINT (146237.40469999984 425554.59120000154)
brug_66.675,7973,1901,P3.2,Brug,A2, ,Lingebrug,Linge,0, ,865,864,864,865, ,-1,0,0,0,0, ,1960,3104,0,7974,7972,0,1,1,0, , ,3,0,2,434,,POINT (142117.29019999877 433348.9593999982)
brug_66.685,7985,1911,P3.2,Brug,A2, ,Jan Blankenbrug,Lek,0, ,718,713,713,718, ,-1,0,0,0,0, ,2409,3104,0,7986,7984,0,1,1,0, , ,3,0,2,434,,POINT (133751.8775999993 445520.82919999957)
brug_66.726,8082,1952,P3.2,Brug,A20, ,brug over de Boonervliet,Boonervliet,0, ,174,175,175,174, ,1,0,0,0,0, ,2512,3123,0,8084,8081,0,1,1,0, , ,3,0,20,425,,POINT (78816.37939999998 437771.74500000104)
brug_66.736,8093,1962,P3.2,Brug,A20,Ring Rotterdam,Giessenbrug,Delfshavense Schie,0, ,282,283,283,282, ,1,0,0,0,0, ,2536,3123,0,8094,8092,0,1,1,0, , ,3,0,20,425,,POINT (89182.06450000033 438147.1383999996)
brug_66.825,8251,2051,P3.2,Brug,N256, ,Zeelandbrug,Oosterschelde,0, ,145,195,195,145, ,1,0,0,0,0, ,2714,3149,0,8252,8250,0,1,1,0, , ,3,0,0,0,,POINT (51398.977099999785 403668.8244000003)
brug_66.836,8300,2062,P3.2,Brug,A27, ,brug over het Wilhelminakanaal,Wilhelminakanaal,0, ,115,116,116,115, ,1,0,0,0,0, ,2625,3170,0,8301,8299,0,1,1,0, , ,3,0,27,577,,POINT (119474.44139999896 404660.92179999873)
brug_66.839,8304,2065,P3.2,Brug,A27, ,brug over de Donge,Donge,0, ,176,177,177,176, ,1,0,0,0,0, ,2608,3170,0,8305,8303,0,1,1,0, , ,3,0,27,577,,POINT (120067.47800000012 410510.6904999986)
brug_66.846,8311,2072,P3.2,Brug,A27, ,Keizersveerbrug,Bergse Maas,0, ,216,220,220,216, ,1,0,0,0,0, ,1959,3170,0,8312,8310,0,1,1,0, , ,3,0,27,577,,POINT (120680.0821999982 414662.67009999976)
brug_66.852,8317,2078,P3.2,Brug,A27, ,Merwedebrug,Merwede,0, ,344,350,350,344, ,1,0,0,0,0, ,2492,3170,0,8318,8316,0,1,1,0, , ,3,0,27,427,,POINT (124337.60300000012 426615.39460000023)
brug_66.868,8338,2094,P3.2,Brug,A27, ,Lekbrug,Lek,0, ,640,647,647,640, ,1,0,0,0,0, ,1961,3173,0,21670,8337,0,1,1,0, , ,3,0,27,434,,POINT (136259.83370000124 445914.50730000064)
brug_66.871,8342,2097,P3.2,Brug,A27, ,Houtensebrug,Amsterdam-Rijnkanaal,0, ,672,675,675,672, ,1,0,0,0,0, ,2389,3173,0,8343,8341,0,1,1,0, , ,3,0,27,434,,POINT (137390.86340000108 448619.6220000014)
brug_66.896,8371,2122,P3.2,Brug,A27, ,Stichtse Brug,Eemmeer,0, ,1076,1080,1080,1076, ,1,0,0,0,0, ,2212,3171,0,8372,8370,0,1,1,0, , ,3,0,27,405,,POINT (149991.5764000006 479487.2784000002)
brug_66.949,8518,2175,P3.2,Brug,A28, ,Brug Katerveer II,IJssel,0, ,905,911,911,905, ,1,0,0,0,0, ,2334,3191,0,8519,8517,0,1,1,0, , ,3,0,28,610,,POINT (200290.9802000001 501557.8559000008)
brug_66.953,8523,2179,P3.2,Brug,A28, ,brug over de Overijsselse Vecht,Overijsselse Vecht,0, ,979,981,981,979, ,1,0,0,0,0, ,2297,3192,0,8524,8522,0,1,1,0, , ,3,0,28,610,,POINT (206361.54300000146 504924.1911999993)
brug_66.978,8561,2204,P3.2,Brug,A28, ,brug over het Oranjekanaal,Oranjekanaal,0, ,1620,1621,1621,1620, ,1,0,0,0,0, ,2722,3197,0,22264,8560,0,1,1,0, , ,3,0,28,712,,POINT (231789.36879999936 545570.6616000012)
brug_66.984,8571,2210,P3.2,Brug,A28, ,brug over het Noord-Willemskanaal,Noord-Willemskanaal,0, ,1834,1835,1835,1834, ,1,0,0,0,0, ,2247,3193,0,8572,8570,0,1,1,0, , ,3,0,28,712,,POINT (236399.3953000009 564534.4257000014)
brug_66.1016,8668,2242,P3.2,Brug,A29, ,Volkerakbrug,Volkerak,0, ,1003,1000,1000,1003, ,-1,0,0,0,0, ,2728,3210,0,8669,8667,0,1,1,0, , ,3,0,4,509,,POINT (86938.25970000029 411955.95600000024)
brug_66.1020,8672,2246,P3.2,Brug,A29, ,Haringvlietbrug,Haringvliet,0, ,974,962,962,975, ,-1,0,0,0,0, ,1963,3210,0,8674,8671,0,1,1,0, , ,3,0,4,427,,POINT (86730.47309999913 414332.5982999988)
brug_66.1056,8773,2282,P3.2,Brug,N31, ,Fonejachtbrug,Prinses Margrietkanaal,0, ,598,600,600,598, ,1,0,0,0,0, ,2234,3232,0,8774,21726,0,1,1,0, , ,3,0,31,705,,POINT (191442.12959999964 575419.0793999992)
brug_66.1105,8856,2331,P3.2,Brug,N325, ,Waalbrug,Waal,0, ,72,78,78,72, ,1,0,0,0,0, ,2349,3250,0,22086,8855,0,1,1,0, , ,3,0,0,0,,POINT (188351.99329999834 429299.4596000016)
brug_66.1120,8875,2346,P3.2,Brug,N325,Rondweg Arnhem,Andrej Sacharovbrug,Pannerdens kanaal,0, ,235,244,244,235, ,1,0,0,0,0, ,2304,3252,0,8876,8874,0,1,1,0, , ,3,0,0,0,,POINT (192854.53159999847 441259.45870000124)
brug_66.1144,8940,2370,P3.2,Brug,N348, ,brug over het Apeldoorns Kanaal,Apeldoorns Kanaal,0, ,161,161,161,161, ,1,0,0,0,0, ,2353,3274,0,8941,8939,0,1,1,0, , ,3,0,0,0,,POINT (204847.75329999998 451560.7512000017)
brug_66.1148,8945,2374,P3.2,Brug,N348, ,Cortenoeversebrug,IJssel,0, ,255,263,263,255, ,1,0,0,0,0, ,2310,3274,0,8946,8944,0,1,1,0, , ,3,0,0,0,,POINT (209696.28330000117 459179.1303000003)
brug_66.1153,8950,2379,P3.2,Brug,N348, ,Polbrug,Twentekanaal,0, ,342,345,345,342, ,1,0,0,0,0, ,2373,3271,0,8953,22038,0,1,1,0, , ,3,0,0,0,,POINT (210813.0267000012 463971.63159999996)
brug_66.1162,8962,2388,P3.2,Brug,N348, ,Baarlerbrug,Overijssels Kanaal,0, ,503,504,504,503, ,1,0,0,0,0, ,2261,3272,0,21722,8961,0,1,1,0, , ,3,0,0,0,,POINT (211967.59910000116 476852.05000000075)
brug_66.1186,9015,2412,P3.2,Brug,A35, ,Loofrietbrug,Twentekanaal,0, ,598,596,596,598, ,-1,0,0,0,0, ,2273,3283,0,9016,9014,0,1,1,0, , ,3,0,35,630,,POINT (248348.81929999962 474525.4776000008)
brug_66.1200,9036,2426,P3.2,Brug,N35, ,Reggebrug,Regge,0, ,347,346,346,347, ,-1,0,0,0,0, ,2272,3281,0,22346,9057,0,1,1,0, , ,3,0,835,630,,POINT (229123.9765000008 486943.0817000009)
brug_66.1304,9288,2530,P3.2,Brug,A44, ,Oude Rijnbrug,Oude Rijn,0, ,185,183,183,185, ,-1,0,0,0,0, ,2507,3321,0,9289,9285,0,1,1,0, , ,3,0,44,425,,POINT (90793.07539999858 464184.5544000007)
brug_66.1307,9291,2533,P3.2,Brug,A44, ,brug over het Oegstgeesterkanaal,Oegstgeesterkanaal,0, ,148,147,147,148, ,-1,0,0,0,0, ,2526,3321,0,9292,9290,0,1,1,0, , ,3,0,44,425,,POINT (91871.27199999988 467546.59149999917)
brug_66.1313,9297,2539,P3.2,Brug,A44, ,Kaagbrug,Ringvaart Haarlemmermeer,0, ,77,76,76,77, ,-1,0,0,0,0, ,2433,3321,0,9298,9296,0,1,1,0, , ,3,0,44,421,,POINT (97999.98759999871 471010.931499999)
brug_66.1326,9373,2552,P3.2,Brug,A50, ,Maasbrug,Maas,0, ,1398,1403,1403,1398, ,1,0,0,0,0, ,2369,3340,0,9374,9372,0,1,1,0, , ,3,0,50,578,,POINT (174070.00470000133 422918.5797000006)
brug_66.1333,9382,2559,P3.2,Brug,A50, ,Tacitusbrug,Waal,0, ,1510,1520,1520,1510, ,1,0,0,0,0, ,2324,3340,0,9383,9381,0,1,1,0, , ,3,0,50,645,,POINT (179144.38049999997 433052.6403999999)
brug_66.1341,9391,2567,P3.2,Brug,A50, ,Rijnbrug,Rijn,0, ,1608,1618,1618,1608, ,1,0,0,0,0, ,2352,3340,0,9392,9390,0,1,1,0, , ,3,0,50,645,,POINT (181092.379900001 441570.00079999864)
brug_66.1378,9458,2604,P3.2,Brug,N50, ,Ramspolbrug,Ramsgeul,0, ,2580,2586,2586,2580, ,1,0,0,0,0, ,2279,3343,0,9459,9467,0,1,1,0, , ,3,0,50,406,,POINT (185755.8398000002 514087.2019000016)
brug_66.1384,9467,2610,P3.2,Brug,N50, ,Eilandbrug,IJssel,0, ,2545,2550,2550,2545, ,1,0,0,0,0, ,2275,3343,0,9458,22426,0,1,1,0, , ,3,0,50,610,,POINT (186977.18659999967 510718.7239000015)
brug_66.1385,9472,2611,P3.2,Brug,A50, ,Koppenbergbrug,Wilhelminakanaal,0, ,983,983,983,983, ,1,0,0,0,0, ,2633,3349,0,9473,9482,0,1,1,0, , ,3,0,50,578,,POINT (160966.66629999876 390651.29250000045)
brug_66.1390,9477,2616,P3.2,Brug,A50, ,Julian J. Ewellbrug,Zuid-Willemsvaart,0, ,1128,1129,1129,1128, ,1,0,0,0,0, ,1003,3349,0,9476,9475,0,1,1,0, , ,3,0,50,578,,POINT (163017.36510000005 403790.60599999875)
brug_66.1404,9533,2630,P3.2,Brug,N253, ,brug over het Kanaal Brugge-Sluis,Kanaal Brugge-Sluis,0, ,12,13,13,12, ,1,0,0,0,0, ,2723,4050,0,9534,9532,0,1,1,0, , ,3,0,0,0,,POINT (14658.25490000099 370332.53400000185)
brug_66.1439,9884,2796,P3.2,Brug,A6, ,Hollandsebrug,Gooimeer,0, ,442,446,446,442, ,1,0,0,0,0, ,2212,3370,0,9885,9883,0,1,1,0, , ,3,0,6,406,,POINT (138073.1495999992 481985.7087999992)
brug_66.1457,9907,2814,P3.2,Brug,A6, ,Ketelbrug,Ketelmeer,0, ,981,988,989,981, ,1,0,0,0,0, ,2375,3371,0,9908,9906,0,1,1,0, , ,3,0,6,406,,POINT (172417.6726000011 513865.8902999982)
brug_66.1475,9930,2832,P3.2,Brug,A6, ,Scharsterrijnbrug,Scharsterrijn,0, ,3083,3083,3083,3083, ,1,0,0,0,0, ,2219,3372,0,9931,9928,0,1,1,0, , ,3,0,6,705,,POINT (182121.93620000035 550354.6237000003)
brug_66.1518,10039,2875,P3.2,Brug,A67, ,brug over de Zuid-Willemsvaart,Zuid-Willemsvaart,0, ,375,377,377,375, ,1,0,0,0,0, ,2632,3392,0,10041,10038,0,1,1,0, , ,3,0,67,578,,POINT (176718.21240000054 381503.45219999924)
brug_66.1531,10058,2888,P3.2,Brug,A67, ,Noorderbrug,Maas,0, ,703,707,707,703, ,1,0,0,0,0, ,2692,3398,0,10059,21699,0,1,1,0, , ,3,0,67,550,,POINT (208304.7426000014 378741.41519999877)
brug_66.1556,10262,3045,P3.2,Brug,A7, ,Westerwoldse Aa-brug,Westerwoldse Aa,0, ,2511,2512,2512,2511, ,1,0,0,0,0, ,2740,3404,0,10221,10218,0,1,1,0, , ,3,0,7,712,,POINT (275992.3526000008 578330.8819000013)
brug_66.1583,10359,3072,P3.2,Brug,A73, ,Maasbrug,Maas,0, ,929,936,936,929, ,1,0,0,0,0, ,2338,3410,0,10360,10358,0,1,1,0, , ,3,0,73,578,,POINT (186133.43989999965 418958.2129999995)
brug_66.1596,10383,3085,P3.2,Brug,A73, ,Zuiderbrug,Maas,0, ,410,411,411,410, ,1,0,0,0,0, ,2692,3410,0,10380,10382,0,1,1,0, , ,3,0,73,550,,POINT (207841.39770000055 374355.92550000176)
brug_66.1653,10484,3142,P3.2,Brug,A77, ,Maasbrug,Maas,0, ,54,61,61,54, ,1,0,0,0,0, ,2599,3433,0,10485,10483,0,1,1,0, , ,3,0,77,578,,POINT (194870.82580000162 408490.4096000008)
brug_66.1694,11773,3842,P3.2,Brug,N244, ,brug over de Schermerringvaart,Schermerringvaart,0, ,92,93,93,92, ,1,0,0,0,0, ,2413,3930,0,11774,11772,0,1,1,0, , ,3,0,0,0,,POINT (114660.94330000132 507877.02149999887)
brug_66.1701,11782,3849,P3.2,Brug,N244, ,brug over de Purmerringvaart,Purmerringvaart,0, ,235,237,237,235, ,1,0,0,0,0, ,2456,3930,0,11783,11781,0,1,1,0, , ,3,0,0,0,,POINT (128143.35190000013 503610.45589999855)
brug_66.1703,11784,3851,P3.2,Brug,N244, ,brug over de Trekvaart,Trekvaart,0, ,272,273,273,272, ,1,0,0,0,0, ,2428,3930,0,11785,11783,0,1,1,0, , ,3,0,0,0,,POINT (131301.35029999912 501877.91230000183)
brug_66.1717,11823,3865,P3.2,Brug,N246, ,Brug Vrouwenverdriet,Nauernasche Vaart,0, ,245,246,246,245, ,1,0,0,0,0, ,2473,3950,0,11824,11822,0,1,1,0, , ,3,0,0,0,,POINT (112719.70499999821 497608.27710000053)
brug_66.1724,11830,3872,P3.2,Brug,N246, ,Beatrixbrug,Zaan,0, ,362,363,363,362, ,1,0,0,0,0, ,2473,3950,0,11831,11829,0,1,1,0, , ,3,0,0,0,,POINT (114107.6876000017 503697.73099999875)
brug_66.1726,11832,3874,P3.2,Brug,N246, ,Kogerpolderbrug,Noordhollands Kanaal,0, ,405,407,407,405, ,1,0,0,0,0, ,2413,3950,0,11833,11831,0,1,1,0, , ,3,0,0,0,,POINT (113943.25429999828 507869.0421999991)
brug_66.1731,11852,3879,P3.2,Brug,N247, ,brug over de Broekervaart,Broekervaart,0, ,345,345,345,345, ,1,0,0,0,0, ,2635,3960,0,11853,11851,0,1,1,0, , ,3,0,0,0,,POINT (128387.09470000118 493985.4924999997)
brug_66.1738,11860,3886,P3.2,Brug,N247, ,brug over de Zesstedenvaart,Zesstedenvaart,0, ,445,445,445,445, ,1,0,0,0,0, ,2428,3960,0,11861,11858,0,1,1,0, , ,3,0,0,0,,POINT (131725.17269999906 502757.62000000104)
brug_66.1753,11890,3901,P3.2,Brug,N248, ,Waardbrug,Waardkanaal,0, ,128,129,129,128, ,1,0,0,0,0, ,2468,3970,0,11891,11889,0,1,1,0, , ,3,0,0,0,,POINT (123026.8013000004 534014.5654999986)
brug_66.1755,11892,3903,P3.2,Brug,N248, ,Schagerbrug,Slootvaart,0, ,186,187,187,186, ,1,0,0,0,0, ,2468,3970,0,11893,11891,0,1,1,0, , ,3,0,0,0,,POINT (128076.59820000082 536278.5511000007)
brug_66.1767,11922,3915,P3.2,Brug,N250, ,Burgermeester Visserbrug,Binnenhaven,0, ,1172,1173,1173,1172, ,1,0,0,0,0, ,2439,3990,0,11923,11921,0,1,1,0, , ,3,0,0,0,,POINT (114308.26300000027 551540.0408999994)
brug_66.1834,13141,4248,P3.2,Brug,N307, ,brug over de Roggebotsluis,Roggebotsluis,0, ,320,320,320,320, ,1,0,0,0,0, ,2375,22571,0,13145,13140,0,1,1,0, , ,3,0,0,0,,POINT (186874.1521999985 506480.67159999907)
brug_66.1851,13168,4265,P3.2,Brug,N309, ,brug over het Drontermeer,Drontermeer,0, ,299,300,300,299, ,1,0,0,0,0, ,2323,4542,0,13169,13167,0,1,1,0, , ,3,0,0,0,,POINT (184327.57649999857 496665.19150000066)
brug_66.1923,13299,4339,P3.2,Brug,N315, ,brug over de Slinge,Slinge,0, ,285,285,285,285, ,1,0,0,0,0, ,2322,4602,0,13300,13298,0,1,1,0, , ,3,0,0,0,,POINT (230715.87079999968 457525.85449999943)
brug_66.1968,10121,2933,P3.2,Brug,A7, ,brug over de Westfriesche Vaart,Westfriesche Vaart,0, ,457,458,458,457, ,1,0,0,0,0, ,2468,3401,0,10122,10120,0,1,1,0, , ,3,0,7,409,,POINT (131194.21189999953 531739.0245000012)
brug_66.1975,10130,2940,P3.2,Brug,A7,Afsluitdijk,brug over Stevinsluizen,IJsselmeer,0, ,714,722,722,714, ,1,0,0,0,0, ,2468,3411,0,21728,10129,0,1,1,0, , ,3,0,7,406,,POINT (131885.96950000152 549838.5386999995)
brug_66.1977,10132,2942,P3.2,Brug,A7,Afsluitdijk,brug over de Lorentzsluis,IJsselmeer,0, ,963,969,969,963, ,1,0,0,0,0, ,2585,3411,0,10133,10131,0,1,1,0, , ,3,0,7,406,,POINT (151117.94029999897 565150.6622000001)
brug_66.1987,10143,2952,P3.2,Brug,A7, ,Kruiswaterbrug,Kruiswater,0, ,1114,1115,1115,1114, ,1,0,0,0,0, ,2585,3402,0,10144,10142,0,1,1,0, , ,3,0,7,705,,POINT (163876.5192000009 563487.8838)
brug_66.2174,10692,3270,P3.2,Brug,N199, ,Eembrug,Eem,0, ,73,71,71,73, ,-1,0,0,0,0, ,2379,3500,0,10693,10691,0,1,1,0, , ,3,0,0,0,,POINT (153250.99650000036 464811.9998999983)
brug_66.2025,10198,2990,P3.2,Brug,N7,Ring Groningen,brug over het Winschoterdiep,Winschoterdiep,0, ,1999,2000,2000,1999, ,1,0,0,0,0, ,2205,3412,0,21863,21862,0,1,1,0, , ,3,0,7,712,,POINT (235971.12579999864 581492.4305000007)
brug_66.2076,10543,3172,P3.2,Brug,A8, ,Coenbrug,Zaan,0, ,76,75,75,76, ,-1,0,0,0,0, ,993,3452,0,10544,10542,0,1,1,0, , ,3,0,8,409,,POINT (116021.49870000035 497370.9545999989)
brug_66.2103,10575,3199,P3.2,Brug,A9, ,Schipholbrug,Ringvaart Haarlemmermeer,0, ,309,312,312,309, ,1,0,0,0,0, ,2433,3461,0,10576,22421,0,1,1,0, , ,3,0,9,409,,POINT (116031.87480000034 480676.3792000003)
brug_66.2117,10589,3213,P3.2,Brug,A9, ,brug over het Zijkanaal C,Zijkanaal C,0, ,470,471,471,470, ,1,0,0,0,0, ,2462,3461,0,10590,10587,0,1,1,0, , ,3,0,9,409,,POINT (107814.41710000113 492662.4948000014)
brug_66.2186,10714,3282,P3.2,Brug,N201, ,Cruquiusbrug,Ringvaart Haarlemmermeer,0, ,213,213,213,213, ,1,0,0,0,0, ,2433,3520,0,10715,10713,0,1,1,0, , ,3,0,0,0,,POINT (103876.13219999894 483580.8509999998)
brug_66.2191,10720,3287,P3.2,Brug,N196, ,Aalsmeerderbrug,Ringvaart Haarlemmermeer,0, ,27,27,27,27, ,1,0,0,0,0, ,2433,3526,0,22049,10719,0,1,1,0, , ,3,0,0,0,,POINT (111573.66429999843 476372.05160000175)
brug_66.2198,10727,3294,P3.2,Brug,N196, ,Prinses Irenebrug,Amstel,0, ,403,405,405,403, ,1,0,0,0,0, ,2591,3526,0,10725,10726,0,1,1,0, , ,3,0,0,0,,POINT (117004.57070000097 471625.3071000017)
brug_66.2203,10732,3299,P3.2,Brug,N201, ,Demmeriksebrug,Middenwetering,0, ,603,603,603,603, ,1,0,0,0,0, ,2591,3521,0,10733,10731,0,1,1,0, , ,3,0,0,0,,POINT (126503.52279999852 470379.96189999953)
brug_66.2206,10735,3302,P3.2,Brug,N201, ,Loenerslootsebrug,Amsterdam-Rijnkanaal,0, ,628,630,630,628, ,1,0,0,0,0, ,2396,3521,0,10736,10734,0,1,1,0, , ,3,0,0,0,,POINT (128969.17390000075 470926.04349999875)
brug_66.2209,10738,3305,P3.2,Brug,N201, ,Vreelandbrug,Vecht,0, ,647,648,648,647, ,1,0,0,0,0, ,2396,3521,0,10739,10737,0,1,1,0, , ,3,0,0,0,,POINT (130820.4263000004 471181.1125999987)
brug_66.2221,10782,3317,P3.2,Brug,N202, ,Buitenhuizerbrug,Zijkanaal C,0, ,58,60,60,58, ,1,0,0,0,0, ,2462,3530,0,10783,10781,0,1,1,0, , ,3,0,0,0,,POINT (109531.26280000061 493966.3935999982)
brug_66.2241,10813,3337,P3.2,Brug,N204, ,brug over de Hollandse IJssel,Hollandse IJssel,0, ,165,166,166,165, ,1,0,0,0,0, ,2398,3550,0,10814,10812,0,1,1,0, , ,3,0,0,0,,POINT (123924.06960000098 450255.72349999845)
brug_66.2251,10825,3347,P3.2,Brug,N206, ,Lammebrug,Rijn-Schiekanaal,0, ,102,103,103,102, ,1,0,0,0,0, ,2507,3570,0,10841,10824,0,1,1,0, , ,3,0,0,0,,POINT (93398.22399999946 461766.691300001)
brug_66.2254,10829,3350,P3.2,Brug,N206, ,Torenvlietbrug,Oude Rijn,0, ,156,158,158,156, ,1,0,0,0,0, ,2526,3570,0,10830,10828,0,1,1,0, , ,3,0,0,0,,POINT (90597.22419999912 464909.4715999998)
brug_66.2273,10865,3369,P3.2,Brug,N207, ,Gouderaksebrug,Hollandsche IJssel,0, ,166,167,167,166, ,1,0,0,0,0, ,2479,3581,0,10996,10864,0,1,1,0, , ,3,0,0,0,,POINT (107462.4167000018 445580.4204999991)
brug_66.2274,10866,3370,P3.2,Brug,N207, ,Julianasluis,Gouwe,0, ,173,173,173,173, ,1,0,0,0,0, ,2493,3581,0,10987,10996,0,1,1,0, , ,3,0,0,0,,POINT (107386.34769999981 446216.7085000016)
brug_66.2283,10875,3379,P3.2,Brug,N207, ,Steekterbrug,Oude Rijn,0, ,331,331,331,331, ,1,0,0,0,0, ,2477,3581,0,10876,10874,0,1,1,0, , ,3,0,0,0,,POINT (106279.8471999988 459182.8979000002)
