longitude,latitude,BIJ_ADRES,afval,glas,papier,textiel,plastic,bovengr,ondergr,opmerking
5.089529912574322,52.014757385730924,Graaf Rupertlaan 4,x,,,,,x,,
5.07324153761579,52.026473474830837,Graspieper 36,x,,,,,x,,
5.073287412670432,52.026472536502304,Graspieper 36,x,,,,,x,,
5.097446187805448,52.009020711463968,Grindoever 23,x,,,,,,x,
5.07452731229899,52.056523664840157,Guido Gezellehove 22,,x,,,,,,
5.074563318553093,52.056519513483863,Guido Gezellehove 22,,,x,,,,,
5.076276968861172,52.029122109369581,Hagestede 159,x,,,,,,x,
5.075955689091474,52.048838052901445,Halsterweide 52,x,,,,,x,,
5.075948130902352,52.048824348493532,Halsterweide 52,x,,,,,x,,
5.094698416090465,52.01047098380284,Handelskade 24,x,,,,,x,,
5.093500861554352,52.009184063162195,Handelskade 51,x,,,,,x,,
5.095714362877538,52.04101637195329,Haydnstraat 1,,x,,,,,,
5.095746584659699,52.041026159114601,Haydnstraat 1,,,x,,,,,
5.093823269351499,52.01833906321022,Heerlerschans 15,x,,,,,,x,
5.087979950998407,52.029224858609766,Herenstraat 111 (Karwei),,,,x,,,,staat achter hek van Karwei
5.094083461751911,52.036288273365038,Herenstraat 43,x,,,,,x,,voor boten
5.094823993162592,52.038261661815611,Herenstraat 9F,x,,,,,x,,
5.077268001658129,52.047989995924119,Hofweide 1,x,,,,,,,
5.096051995515783,52.050818641809641,Hogerhoeve 2,,x,,,,,,
5.09604227278605,52.050783698903395,Hogerhoeve 2,,,x,,,,,
5.095616545666165,52.049469201704959,Middenhoeve 26,,,,x,,,,
5.093067734236763,52.051294196134535,Hogerhoeve 50,x,,,,,,x,
5.093057923864112,52.051272937189211,Hogerhoeve 50,x,,,,,,x,
5.099220602257246,52.012105390993135,Houtwerf 18,x,,,,,,x,
5.099219075883296,52.012104915380938,Houtwerf 18,x,,,,,,x,
5.075224908880954,52.049024885798971,Kafmolenweide 26,x,,,,,x,,
5.075252020753696,52.04901907035147,Kafmolenweide 26,x,,,,,x,,
5.074534906971233,52.048600658527029,Kafmolenweide 43,,,x,,,,,
5.074568960156391,52.048593239248412,Kafmolenweide 43,,x,,,,,,
5.074182913036975,52.049142158787497,Kafmolenweide 48,x,,,,,x,,
5.074196489052117,52.049124919648207,Kafmolenweide 48,x,,,,,x,,
5.094240229661621,52.022407535301646,Kamperveste 36,x,,,,,x,,
5.078188827339402,52.025675699586984,Karekiet 1,x,,,,,x,,
5.074305001657323,52.0302909959223,Karosdrift 47,x,,,,,,x,
5.073761259607049,52.021781075540652,Kauwenhof 2,,x,,,,,,
5.073795797840226,52.021773146693235,Kauwenhof 2,,,x,,,,,
5.074076968266287,52.021133699775362,Kauwenhof 10,,,,x,,,,
5.069311530555457,52.023090947334012,Kerkuil 19,,x,,,,,,
5.06932668763907,52.023109933045014,Kerkuil 19,,,x,,,,,
5.084086085646845,52.008956433139481,Klaproosstraat 7,,x,,,,,,
5.084094350052716,52.008978160892866,Klaproosstraat 7,,,x,,,,,
5.071696504666303,52.031023543160934,Koetsdrift 112,,x,,,,,,
5.071732408925308,52.031019618284013,Koetsdrift 112,,,x,,,,,
5.071660001657293,52.03103499592244,Koetsdrift 112,x,,,,,,x,
5.072623001657319,52.031065995922397,Koetsdrift 45,x,,,,,,x,
5.082070247835577,52.003371293950124,Kribbemonde 119,x,,,,,x,,
5.082081878062465,52.0033528713167,Kribbemonde 119,x,,,,,x,,
5.082893979351363,52.003131553363986,Kribbemonde 3,x,,,,,x,,
5.082923106006246,52.003137920379167,Kribbemonde 3,x,,,,,x,,
5.088749891846305,52.026766396711103,Krijtwal 38,,x,,,,,,
5.088761986544355,52.026788133774389,Krijtwal 38,,,x,,,,,
5.088966875482654,52.026910442362919,Krijtwal 41,x,,,,,,x,
5.08712087976388,52.027139118038733,Leemwal 45,x,,,,,,x,
5.087318754710822,52.026572558657584,Leemwal 6,x,,,,,x,,
5.08733946199061,52.026564589439197,Leemwal 6,x,,,,,x,,
5.087096117106833,52.026691845921789,Leemwal 23,x,,,,,x,,
5.08708091604673,52.02667718182321,Leemwal 23,x,,,,,x,,
5.087068771637029,52.026662994517601,Leemwal 23,x,,,,,x,,
5.096053358415636,52.016042472778274,Lemsterschans 2,,,x,,,,,
5.096018062703434,52.016046305987395,Lemsterschans 2,,x,,,,,,
5.069787461091293,52.042374328279223,Libelleweide 15,,x,,,,,,
5.069822560803832,52.042388579179068,Libelleweide 15,,,x,,,,,
5.089149079857597,52.006905381330697,Lijsterbesstraat 60,,x,,,,,,
5.089185743652038,52.006911136690697,Lijsterbesstraat 60,,,x,,,,,
5.093240882352638,52.028658970024949,Meentwal 3,x,,,,,,x,
5.081801195054621,52.033727664213096,Mendes da Costalaan 88,,x,,,,,,
5.081813611983113,52.033748362165603,Mendes da Costalaan 88,,,x,,,,,
5.094436107226753,52.038269675964607,Mgr. G.W. van Heukelumstraat 1D,,x,,,,,,
5.094442023368483,52.038292264687549,Mgr. G.W. van Heukelumstraat 1D,,,x,,,,,
5.095391298546772,52.049036252037759,Middelhoeve 69 (Blokhoeve),x,,,,,,x,
5.084507396787124,52.003651158477439,Middelmonde 26,x,,,,,x,,
5.084465569669423,52.003642745845042,Middelmonde 5,x,,,,,x,,
5.069996822783396,52.034691066321749,Mispelgaarde 20,,x,,,,,,
5.070036633986517,52.03468739849189,mispelgaarde 20,,,x,,,,,
5.093239471456156,52.051671197467456,Moerashoeve 12,x,,,,,,x,
5.093248265950463,52.051690464218559,Moerashoeve 12,x,,,,,,x,
5.090460723016054,52.018849000614345,Muiderschans 1,x,,,,,x,,
5.090492832832275,52.018850969031661,Muiderschans 1,x,,,,,x,,
5.090898048574045,52.018872751902265,Muiderschans 11,,x,,,,,,
5.090859810828474,52.018872183813848,Muiderschans 11,,,x,,,,,
5.090764980971468,52.019974486957601,Muiderschans 111,x,,,,,x,,
5.090395999467161,52.020041076816199,Muiderschans 131,x,,,,,x,,
5.090619243677177,52.020328038379084,Muiderschans 155,x,,,,,x,,
5.090722006348501,52.020544624471434,Muiderschans 185,x,,,,,x,,
5.090840890600363,52.02080415158273,Muiderschans 203,x,,,,,x,,
5.091146841268138,52.019070623068373,Muiderschans 31,x,,,,,x,,
5.091073101022942,52.019659723400359,Muiderschans 91,x,,,,,x,,
5.076717015223402,52.041863855467788,Muntplein 109,,x,,,,,,
5.076746796250301,52.041872899628416,Muntplein 109,,,x,,,,,
5.076775037061112,52.041883355356404,Muntplein 109,,,,x,,,,
5.078026314593382,52.041620596580351,Muntplein 142,,x,,,,,,
5.078058511818121,52.04161218727225,Muntplein 142,,,x,,,,,
5.076191169309838,52.041332549659977,Muntplein 71,,x,,,,,,
5.076162026185167,52.041341910277168,Muntplein 71,,,x,,,,,
5.076228719794859,52.041324626861361,Muntplein 71,,,,x,,,,
5.07975619948378,52.031774683923722,Nanningalaan 1A,x,,,,,x,,
5.088041749716322,52.038189671727366,Nedereindseweg 101,x,,,,,x,,
5.087791730228846,52.038208450964305,Nedereindseweg 113,x,,,,,x,,
5.087547159856642,52.038227459246805,Nedereindseweg 125,x,,,,,x,,
5.087294344464737,52.038245816861483,Nedereindseweg 137,x,,,,,x,,
5.085635186166496,52.029035448437448,Noordstedeweg 10,x,,,,,,x,
5.092393136642111,52.019115413520638,Noordwijkerschans 16,x,,,,,,x,
5.083192209814755,52.030405687128628,Nypelsplantsoen 136,x,,,,,,x,
5.083202192989305,52.030424649624422,Nypelsplantsoen 136,x,,,,,,x,
5.082191402258784,52.030708532954762,Nypelsplantsoen 226,x,,,,,,x,
5.082201633296494,52.030727619142681,Nypelsplantsoen 226,x,,,,,,x,
5.081263057112046,52.031725156907214,Nypelsplantsoen 281,,x,,,,,,
5.081295240170986,52.031717690435293,Nypelsplantsoen 281,,,x,,,,,
5.081185079750545,52.031044505614318,Nypelsplantsoen 316,x,,,,,,x,
5.081172994030866,52.031021824048452,Nypelsplantsoen 316,x,,,,,,x,
5.084290681449984,52.030234916885327,Nypelsplantsoen 4,x,,,,,,x,
5.084299967700446,52.03025387749549,Nypelsplantsoen 4,x,,,,,,x,
5.083932508252482,52.030666401901847,Nypelsplantsoen 41,,x,,,,,,
5.083967224325194,52.030659482228131,Nypelsplantsoen 41,,,x,,,,,
5.073849880487014,52.034384797915344,Opaaldrift 1,,x,,,,,,
5.073890439689103,52.034383490165155,Opaaldrift 1,,,x,,,,,
5.09067346881919,52.044412660532906,Orpheuslaan 114,,x,,,,,,
5.09068734332971,52.044397595376601,Orpheuslaan 114,,,x,,,,,
5.070665001657213,52.029619995922261,Ossewagendrift 2,x,,,,,,x,
5.070363342821599,52.045841528972787,Pachtersweide 4,,x,,,,,,
5.07037828086401,52.045862419506612,Pachtersweide 4,,,x,,,,,
5.077525907069455,52.040559691838638,Penningburg 4,x,,,,,x,,
5.077512990222934,52.040546445303853,Penningburg 4,x,,,,,x,,
5.077307606848204,52.040591205501158,Penningburg 17,x,,,,,x,,
5.077088109979401,52.040685003488747,Penningburg 27,x,,,,,x,,
5.077077505124999,52.040669403602976,Penningburg 27,x,,,,,x,,
5.077250375038301,52.040900134940912,Penningburg 47,,x,,,,,,
5.077283346875405,52.040890312248791,Penningburg 47,,,x,,,,,
5.076257715561419,52.040896751283341,Penningburg 53,x,,,,,x,,
5.07624433411763,52.040880070395019,Penningburg 61,x,,,,,x,,
5.079264525801409,52.02256243211815,Pijlstaart 2,,x,,,,,,
5.07930144703562,52.022562528646667,Pijlstaart 2,,,x,,,,,
5.096256812685528,52.009691099231837,Prins Clausstraat 2,x,,,,,x,,
5.098935918934619,52.007015604211411,Prinsessenweg 36,x,,,,,x,,
5.100197263215495,52.007139592704625,Prinsessenweg 7,,x,,,,,,
5.100158267718425,52.00713949765214,Prinsessenweg 7,,,x,,,,,
5.088120229211002,52.036897716415865,Prof. Dr. Bakkerlaan 9005,x,,,,,x,,
5.08812177381678,52.036915220269158,Prof. Dr. Bakkerlaan 9005,x,,,,,x,,
5.087638144370386,52.035902132166285,Prof. Dr. Bakkerlaan 9021,x,,,,,x,,
5.087666230775518,52.035897349981752,Prof. Dr. Bakkerlaan 9021,x,,,,,x,,
5.083447406283026,52.036520970074982,Prof. Dr. Claylaan 22,,x,,,,,,
5.083481640142997,52.036514169758341,Prof. Dr. Claylaan 22,,,x,,,,,
5.088665610363846,52.037448372014815,Prof. Dr. Ornsteinlaan 1,,x,,,,,,
5.088702498441178,52.037447112374515,Prof. Dr. Ornsteinlaan 1,,,x,,,,,
5.084514305172484,52.005773684939562,Ratelaar 13,x,,,,,x,,
5.08508749245811,52.00587613040485,Ratelaar 34,x,,,,,x,,
5.085446063096422,52.006183980601406,Ratelaar 67,,x,,,,,,
5.085458273674761,52.006162518419785,Ratelaar 68,,,x,,,,,
5.081398295877335,52.051584015902442,Rembrandthage 420,,,x,,,,,
5.081433359759453,52.051575866965358,Rembrandthage 420,,x,,,,,,
5.083051562609392,52.03323272554794,Richterslaan 1,,,,x,,,,
5.084862871966904,52.033284749452349,Richterslaan 17,x,,,,,x,,
5.084891603099837,52.033279166767251,Richterslaan 17,x,,,,,x,,
5.084457339322618,52.033366765031133,Richterslaan 73,x,,,,,x,,
5.084481862824797,52.033360693637917,Richterslaan 73,x,,,,,x,,
5.078462324933953,52.026949582093735,Rietgors 18,x,,,,,,x,
5.076852272626164,52.027672158155497,Rietgors 1,x,,,,,,x,
5.08159593665448,52.034552152596589,Roland Holstlaan 17,x,,,,,,x,
5.077997022432673,52.030130931982868,Ruiterstede 55,,x,,,,,,
5.078030805572703,52.030123723328757,Ruiterstede 55,,,x,,,,,
5.082793268838036,52.027488145661231,Schakelstede 181,x,,,,,x,,
5.082741605795041,52.027476579182718,Schakelstede 183,x,,,,,x,,
5.083532982385924,52.027793752212929,Schakelstede 34,,x,,,,,,
5.083500082315674,52.027794611145048,Schakelstede 34,,,x,,,,,
5.083468718578362,52.027794530272331,Schakelstede 34,x,,,,,,x,
5.075222013068013,52.047753739302628,Schoffelweide 16,x,,,,,x,,
5.075249717835173,52.04774850066692,Schoffelweide 16,x,,,,,x,,
5.07534009653163,52.018550244987509,Slobeend 11,,,x,,,,,
5.075376440056583,52.018548727500892,Slobeend 11,,x,,,,,,
5.086554873018386,52.032902429523133,Sluyterslaan 305,,x,,,,,,
5.086593170165466,52.03289592096543,Sluyterslaan 305,,,x,,,,,
5.083612656018579,52.040560057581288,Sonatelaan 7,,x,,,,,,
5.083648613668039,52.040560150236296,Sonatelaan 7,,,x,,,,,
5.077573217170458,52.040075334931352,Souvereinburg 35,x,,,,,x,,
5.077602326567577,52.040070692655327,Souvereinburg 35,x,,,,,x,,
5.070791708277016,52.020537104635949,Sperwerlaan 37,,,x,,,,,
5.070812444389149,52.020555839019742,Sperwerlaan 37,,x,,,,,,
5.069811513110992,52.029611782639002,Tentwagendrift 2,,x,,,,,,
5.069848699436601,52.029608203507195,Tentwagendrift 2,,,x,,,,,
5.087360751406562,52.0516218710668,Thorbeckepark 152,,x,,,,,,
5.087385110787064,52.051621871066786,Thorbeckepark 152,,,x,,,,,
5.073847809927977,52.034385484495729,Toermalijndrift 1,,x,,,,,,
5.073888365831325,52.034384648615735,Toermalijndrift 1,,,x,,,,,
5.097990904390086,52.025314713261928,Urkerveste 7,,,x,,,,,
5.098026243843269,52.025315212347898,Urkerveste 7,,x,,,,,,
5.084152546168729,52.035473245092255,van Herwijnenplantsoen 106,,x,,,,,,
5.08416356930414,52.035493939202965,van Herwijnenplantsoen 106,,,x,,,,,
5.083745560773714,52.035606591587872,van Herwijnenplantsoen 110,x,,,,,,x,
5.084310083499378,52.035619480573793,van Herwijnenplantsoen 119,x,,,,,,x,
5.083764370733515,52.035156472768435,van Herwijnenplantsoen 2,x,,,,,,x,
5.084469342072435,52.036143701275613,van Herwijnenplantsoen 223,x,,,,,,x,
5.083613855139759,52.034387859736164,van Herwijnenplantsoen 9000,x,,,,,x,,
5.083297249432235,52.034431130273681,van Herwijnenplantsoen 9006/268,x,,,,,x,,
5.083311968830265,52.03442892120745,van Herwijnenplantsoen 9006/268,x,,,,,x,,
5.088707757875335,52.025870600298404,Veenwal 60,x,,,,,,x,
5.088735221230893,52.025864333236399,Veenwal 60,x,,,,,,x,
5.08116676811782,52.002960911765697,Vloedmonde 43,x,,,,,x,,
5.081205431833158,52.002969613962982,Vloedmonde 43,x,,,,,x,,
5.081232827931391,52.002975572430785,Vloedmonde 43,x,,,,,x,,
5.074868406449652,52.042169734296564,Vosseweide 158,x,,,,,x,,
5.07488911000048,52.04216365477113,Vosseweide 158,x,,,,,x,,
5.073912773942123,52.041535172706901,Vosseweide 2,x,,,,,x,,
5.074607920271083,52.04179617006092,Vosseweide 78,x,,,,,x,,
5.090479112615967,52.034808450165222,Vredebestlaan 16,,,x,,,,,
5.090508847725416,52.034795824233669,Vredebestlaan 16,,x,,,,,,
5.071004033102809,52.036345937241691,Walnootgaarde 52,,x,,,,,,
5.071041520385638,52.036346509737285,Walnootgaarde 52,,x,,,,,,
5.07107441365281,52.036347541770866,Walnootgaarde 52,,,x,,,,,
5.071110364050981,52.036349053876783,Walnootgaarde 52,,,x,,,,,
5.070965764054379,52.036347722026967,Walnootgaarde 52,,,,x,,,,
5.0859131941745,52.034566251537626,Wenckebachplantsoen 203,x,,,,,,x,
5.086282264824998,52.035715156320528,Wenckebachplantsoen 29,x,,,,,x,,
5.086105310913578,52.035078827769603,Wenckebachplantsoen 307,x,,,,,,x,
5.085019159106438,52.034957610184279,Wenckebachplantsoen 36,x,,,,,x,,
5.084934830218783,52.033742674289549,Wenckebachplantsoen 427,x,,,,,,x,
5.085532692268624,52.034119422507594,Wenckebachplantsoen 525,x,,,,,,x,
5.084917680959157,52.034761362952565,Wenckebachplantsoen 86,x,,,,,x,,
5.084929673031818,52.03475947025926,Wenckebachplantsoen 86,x,,,,,x,,
5.085192203519333,52.034761656397237,Wenckebachplantsoen 86,,x,,,,,,
5.085203569992763,52.034783212365674,Wenckebachplantsoen 86,,,x,,,,,
5.080814913231841,52.027792108753182,Weverstede 9,x,,,,,,x,
5.08078734531256,52.027796283948369,Weverstede 9,x,,,,,,x,
5.097751624549376,52.005705994282081,Wierselaan 23,,x,,,,,,
5.097787349043728,52.005710118295781,Wierselaan 23,,,x,,,,,
5.098380898166241,52.006425862160867,Wierselaan 55,x,,,,,,x,
5.090664712481434,52.018028828848941,Ruinerschans 1 (winkelcentrum Fokkesteeg),,,,x,,,,
5.082954454536217,52.053420400157947,Winkelcentrum Galecop 17,,,,x,,,,
5.082969284863879,52.053440665923361,Winkelcentrum Galecop 17,,x,,,,,,
5.082984370823608,52.053460859852017,Winkelcentrum Galecop 17,,,x,,,,,
5.085099567944613,52.005235253235789,winkelcentrum H.-Zandveld parkeerplaats (nr.10),,,,x,,,,
5.083051276506559,52.033233010183203,Winkelcentrum Makadocentrum,,,,x,,,,
5.073763425148279,52.021782407600433,Kauwenhof 2 (winkelcentrum),,x,,,,,,
5.07379636717251,52.021774945198146,Kauwenhof 2 (winkelcentrum),,,x,,,,,
5.088776079590092,52.037559264917014,winkelcentrum Nedereind 24,,,,x,,,,
5.094362953412728,52.017251165848627,Abstederschans 42,x,,,,,,x,
5.088408406405045,52.026252295921736,Zandwal 44,x,,,,,,x,
5.088436781645735,52.026241523230446,Zandwal 44,x,,,,,,x,
5.088459049911195,52.02622883898794,Zandwal 44,x,,,,,,x,
5.080642077434696,52.007379893282149,Zonnebloemstraat 38,,x,,,,,,
5.08065262729304,52.007402570996348,Zonnebloemstraat 38,,,x,,,,,
5.092216617430899,52.021809709500438,Zwolseveste 1,,,x,,,,,
5.092227161200059,52.021831221725229,Zwolseveste 1,,x,,,,,,
5.091575105328816,52.022417354833614,Zwolseveste 47,x,,,,,x,,
5.091585701590818,52.022434369070503,Zwolseveste 47,x,,,,,x,,
5.091817982944207,52.022936937578564,Zwolseveste 99,x,,,,,x,,
5.091823183046085,52.022948176843848,Zwolseveste 99,x,,,,,x,,
5.083789741668561,52.013599794399589,Parkhout 1,,,,x,,x,,
5.093420001656715,52.004929995919433,Margrietstraat 1,x,,,,,,x,
5.080000001657887,52.040639995923314,Sonatelaan/Menuetlaantje,x,,,,,,x,
5.075600001657548,52.034919995922792,Smaragddrift,x,,,,,,x,
5.073060001657468,52.03448999592279,Jadedrift/Safierdrift,x,,,,,,x,
5.0754900016576,52.036209995922945,Agaatdrift/Citadeldrift,x,,,,,,x,
5.074160001657533,52.035329995922865,Kloosterdrift/Burchtdrift,x,,,,,,x,
5.093210001657123,52.014889995920512,GraafAnselmdek/Graaf Balthasarlaan,x,,,,,,x,
5.092860001657148,52.015679995920586,Orveltedek,x,,,,,,x,
5.090040001658053,52.039059995923061,Nedereindseweg 30,x,,,,,,X,
5.082080001657644,52.03366999592258,Israëllaan 3,x,,,,,,x,
5.103800001658424,52.040309995923003,Einsteinbaan,x,,,,,,x,
5.07567000165756,52.035189995922849,Kloosterdrift,x,,,,,,x,
5.080360001657917,52.041169995923411,Sonatelaan 56,x,,,,,,x,
5.086130001658233,52.045529995923786,Accordionlaan 10C     ,x,,,,,,x,
5.086010001658162,52.04389999592361,Bombardonlaan 10C,x,,,,,,x,
,,,x,,,,,,,
,,,x,,,,,,,
,,,x,,,,,,,
,,,x,,,,,,,
,,,x,,,,,,,
,,,x,,,,,,,
