FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_1992.940903,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66120 404259.99980000034, 66100 404259.99980000034, 66100 404280, 66120 404280, 66120 404259.99980000034))"
zostera_noltei_1992.940973,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66100 404280, 66080 404280, 66080 404300, 66100 404300, 66100 404280))"
zostera_noltei_1992.943779,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((65960.0001000017 404400.00019999966, 65939.9998999983 404400.00019999966, 65939.9998999983 404420.0001000017, 65960.0001000017 404420.0001000017, 65960.0001000017 404400.00019999966))"
zostera_noltei_1992.943811,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66660 405020, 66640 405020, 66640 405040, 66660 405040, 66660 405020))"
zostera_noltei_1992.944171,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((67000 404620.00019999966, 66980 404620.00019999966, 66980 404640.0001000017, 67000 404640.0001000017, 67000 404620.00019999966))"
zostera_noltei_1992.946279,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((65960.0001000017 404280, 65939.9998999983 404280, 65939.9998999983 404300, 65960.0001000017 404300, 65960.0001000017 404280))"
zostera_noltei_1992.946463,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((62620.00010000169 405299.9998999983, 62600 405299.9998999983, 62600 405319.9998999983, 62620.00010000169 405319.9998999983, 62620.00010000169 405299.9998999983))"
zostera_noltei_1992.946465,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((62600 405299.9998999983, 62580 405299.9998999983, 62580 405319.9998999983, 62600 405319.9998999983, 62600 405299.9998999983))"
zostera_noltei_1992.946473,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((62620.00010000169 405339.9998999983, 62600 405339.9998999983, 62600 405359.99980000034, 62620.00010000169 405359.99980000034, 62620.00010000169 405339.9998999983))"
zostera_noltei_1992.946505,1992,12,0,0,0,4176,0,0,0,4176,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66880 404620.00019999966, 66860 404620.00019999966, 66860 404640.0001000017, 66880 404640.0001000017, 66880 404620.00019999966))"
zostera_noltei_1992.946653,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((67059.9998999983 404720, 67039.9998999983 404720, 67039.9998999983 404740.0001000017, 67059.9998999983 404740.0001000017, 67059.9998999983 404720))"
zostera_noltei_1992.946670,1992,30,0,0,0,10440,0,0,0,10440,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((62439.99989999831 405459.99980000034, 62419.99989999831 405459.99980000034, 62419.99989999831 405479.99980000034, 62439.99989999831 405479.99980000034, 62439.99989999831 405459.99980000034))"
zostera_noltei_1992.946730,1992,30,0,0,0,10440,0,0,0,10440,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((67039.9998999983 404640.0001000017, 67019.9998999983 404640.0001000017, 67019.9998999983 404660.0001000017, 67039.9998999983 404660.0001000017, 67039.9998999983 404640.0001000017))"
zostera_noltei_1992.946772,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((62620.00010000169 405180, 62600 405180, 62600 405200.0001000017, 62620.00010000169 405200.0001000017, 62620.00010000169 405180))"
zostera_noltei_1992.946858,1992,12,0,0,0,4176,0,0,0,4176,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66520 405160, 66500.0001000017 405160, 66500.0001000017 405180, 66520 405180, 66520 405160))"
zostera_noltei_1992.946860,1992,12,0,0,0,4176,0,0,0,4176,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66520 405180, 66500.0001000017 405180, 66500.0001000017 405200.0001000017, 66520 405200.0001000017, 66520 405180))"
zostera_noltei_1992.946870,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66520 405040, 66500.0001000017 405040, 66500.0001000017 405060, 66520 405060, 66520 405040))"
zostera_noltei_1992.946871,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66540 405040, 66520 405040, 66520 405060, 66540 405060, 66540 405040))"
zostera_noltei_1992.946931,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66740 404940, 66720.0001000017 404940, 66720.0001000017 404960, 66740 404960, 66740 404940))"
zostera_noltei_1992.946968,1992,12,0,0,0,4176,0,0,0,4176,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66699.9998999983 404980.0001000017, 66680 404980.0001000017, 66680 405000.0001000017, 66699.9998999983 405000.0001000017, 66699.9998999983 404980.0001000017))"
zostera_noltei_1992.947054,1992,70,0,0,0,24360,0,0,0,24360,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((62439.99989999831 405439.9998999983, 62419.99989999831 405439.9998999983, 62419.99989999831 405459.99980000034, 62439.99989999831 405459.99980000034, 62439.99989999831 405439.9998999983))"
zostera_noltei_1992.947087,1992,12,0,0,0,4176,0,0,0,4176,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((67100 404560.0001000017, 67080 404560.0001000017, 67080 404580, 67100 404580, 67100 404560.0001000017))"
zostera_noltei_1992.947122,1992,12,0,0,0,4176,0,0,0,4176,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66680 405020, 66660 405020, 66660 405040, 66680 405040, 66680 405020))"
zostera_noltei_1992.947169,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66520 405060, 66500.0001000017 405060, 66500.0001000017 405079.9998999983, 66520 405079.9998999983, 66520 405060))"
zostera_noltei_1992.947171,1992,30,0,0,0,10440,0,0,0,10440,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66540 405060, 66520 405060, 66520 405079.9998999983, 66540 405079.9998999983, 66540 405060))"
zostera_noltei_1992.947219,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66900 404680.0001000017, 66880 404680.0001000017, 66880 404700, 66900 404700, 66900 404680.0001000017))"
zostera_noltei_1992.947227,1992,50,0,0,0,17400,0,0,0,17400,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((62560.00010000169 405359.99980000034, 62540.00010000169 405359.99980000034, 62540.00010000169 405380, 62560.00010000169 405380, 62560.00010000169 405359.99980000034))"
zostera_noltei_1992.947233,1992,2,0,0,0,696,0,0,0,696,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66479.9998999983 405200.0001000017, 66460 405200.0001000017, 66460 405220.0001000017, 66479.9998999983 405220.0001000017, 66479.9998999983 405200.0001000017))"
zostera_noltei_1992.947237,1992,30,0,0,0,10440,0,0,0,10440,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66500.0001000017 405180, 66479.9998999983 405180, 66479.9998999983 405200.0001000017, 66500.0001000017 405200.0001000017, 66500.0001000017 405180))"
