FID,DATUM,VAN_KNPNR,NAAR_KNPNR,STRENGNR,STRENGTYPE,AFVOERTYPE,JAAR,JAAR_RECON,MATERIAAL,VORM,VANBOBPEIL,NARBOBPEIL,BREEDTE,HOOGTE,BODEMBRDT,LENGTE,INSPECTIE,JAARVERV_INDICATIE,DD_BIJGEWERKT,GEOMETRIE
BOR_RIO_LEIDINGEN.31,2022-11-09,10018,10020,1,vuil,gescheiden,1972,1972,beton,rond,5.7,5.8,300,300,130,38.43,2015-04-03,2025,2023-02-01,"LINESTRING (183591.902 425728.929, 183554.129 425722.284)"
BOR_RIO_LEIDINGEN.32,2022-11-09,10019,10122,1,vuil,gescheiden,1972,1972,beton,rond,5.6,5.49,300,300,130,59.37,2015-04-03,2040,2023-02-01,"LINESTRING (183621.791 425733.182, 183631.938 425674.688)"
BOR_RIO_LEIDINGEN.33,2022-11-09,1002,1024,1,vuil,gescheiden v,1949,1949,pvc,rond,8.32,8.31,200,200,130,4.78,,0,2023-02-01,"LINESTRING (184754.057 428739.896, 184754.817 428742.1, 184753.474 428744.142)"
BOR_RIO_LEIDINGEN.34,2022-11-09,10020,10021,1,vuil,gescheiden,1972,1972,beton,rond,5.8,5.9,300,300,130,33.29,2015-04-03,2025,2023-02-01,"LINESTRING (183554.129 425722.284, 183521.327 425716.587)"
BOR_RIO_LEIDINGEN.35,2022-11-09,10021,10022,1,vuil,gescheiden,1972,1972,beton,rond,5.9,6.05,300,300,130,46.11,2015-04-03,2025,2023-02-01,"LINESTRING (183521.327 425716.587, 183513.634 425762.07)"
BOR_RIO_LEIDINGEN.36,2022-11-09,10022,10023,1,vuil,gescheiden,1972,1972,beton,rond,6.05,6.15,300,300,130,24.6,2015-04-03,2040,2023-02-01,"LINESTRING (183513.634 425762.07, 183537.892 425766.207)"
BOR_RIO_LEIDINGEN.37,2022-11-09,10023,10024,1,vuil,gescheiden,1972,1972,beton,rond,6.15,6.22,300,300,130,35.93,2015-04-03,2025,2023-02-01,"LINESTRING (183537.892 425766.207, 183573.315 425772.245)"
BOR_RIO_LEIDINGEN.38,2022-11-09,10023,9902,1,vuil,gescheiden,1972,1972,beton,rond,6.15,6.33,300,300,130,48.99,2015-10-05,2025,2023-02-01,"LINESTRING (183537.892 425766.207, 183529.617 425814.485)"
BOR_RIO_LEIDINGEN.39,2022-11-09,10024,10025,1,vuil,gescheiden,1972,1972,beton,rond,6.22,6.32,300,300,130,32.46,2015-10-06,2025,2023-02-01,"LINESTRING (183573.315 425772.245, 183605.195 425777.491)"
BOR_RIO_LEIDINGEN.40,2022-11-09,10025,10026,1,vuil,gescheiden,1972,1972,beton,rond,6.32,6.5,300,300,130,32.01,2015-04-03,2060,2023-02-01,"LINESTRING (183605.195 425777.491, 183599.858 425809.032)"
BOR_RIO_LEIDINGEN.41,2022-11-09,10026,10027,1,vuil,gescheiden,1972,1972,beton,rond,5.65,5.8,300,300,130,60.12,2016-08-01,2026,2023-02-01,"LINESTRING (183599.858 425809.032, 183590.055 425868.336)"
BOR_RIO_LEIDINGEN.42,2022-11-09,10026,10110,1,vuil,gescheiden,1972,1972,beton,rond,5.65,5.57,300,300,130,41.63,2017-06-27,2027,2023-02-01,"LINESTRING (183599.858 425809.032, 183640.953 425815.712)"
BOR_RIO_LEIDINGEN.43,2022-11-09,10027,10028,1,vuil,gescheiden,1972,1972,beton,rond,5.8,5.85,300,300,130,21.48,2016-08-01,2041,2023-02-01,"LINESTRING (183590.055 425868.336, 183592.969 425889.625)"
BOR_RIO_LEIDINGEN.44,2022-11-09,10028,9884,1,vuil,gescheiden,1972,1972,beton,rond,5.85,5.86,300,300,130,35,2016-08-01,2041,2023-02-01,"LINESTRING (183592.969 425889.625, 183611.049 425919.595)"
BOR_RIO_LEIDINGEN.45,2022-11-09,10029,10030,1,vuil,gescheiden,1972,1972,beton,rond,6.83,6.73,300,300,130,41.44,2015-03-26,2025,2023-02-01,"LINESTRING (183623.153 426002.54, 183664.061 426009.198)"
BOR_RIO_LEIDINGEN.46,2022-09-05,1003,1037,1,regen,gescheiden v,2006,2006,gvk,rond,8.3,8.1,800,800,150,63.53,2020-05-08,2090,2023-02-01,"LINESTRING (184885.09 429004.045, 184940.219 428973.688)"
BOR_RIO_LEIDINGEN.47,2022-11-09,10030,10031,1,vuil,gescheiden,1972,1972,beton,rond,6.73,6.61,300,300,130,40.47,2015-10-06,2025,2023-02-01,"LINESTRING (183664.061 426009.198, 183703.985 426015.83)"
BOR_RIO_LEIDINGEN.48,2022-11-09,10031,10032,1,vuil,gescheiden,1972,1972,beton,rond,6.61,6.54,300,300,130,20.58,2015-03-26,2025,2023-02-01,"LINESTRING (183703.985 426015.83, 183707.493 425995.554)"
BOR_RIO_LEIDINGEN.49,2022-11-09,10032,10033,1,vuil,gescheiden,1972,1972,beton,rond,6.54,6.48,300,300,130,17.08,2015-03-26,2060,2023-02-01,"LINESTRING (183707.493 425995.554, 183721.569 425985.864)"
BOR_RIO_LEIDINGEN.50,2022-11-09,10033,10034,1,vuil,gescheiden,1972,1972,beton,rond,6.48,6.36,300,300,130,44.17,2016-10-20,2026,2023-02-01,"LINESTRING (183721.569 425985.864, 183728.84 425942.301)"
BOR_RIO_LEIDINGEN.51,2022-11-09,10034,10035,1,vuil,gescheiden,1972,1972,beton,rond,6.36,6.26,300,300,130,38.46,2016-11-10,2086,2023-02-01,"LINESTRING (183728.84 425942.301, 183735.332 425904.404)"
BOR_RIO_LEIDINGEN.52,2022-11-09,10035,10036,1,vuil,gescheiden,1972,1972,beton,rond,6.26,6.11,300,300,130,50.23,2015-03-26,2060,2023-02-01,"LINESTRING (183735.332 425904.404, 183785 425911.844)"
BOR_RIO_LEIDINGEN.53,2022-11-09,10036,10085,1,vuil,gescheiden,1972,1972,beton,rond,6.11,5.59,300,300,130,29.24,2016-08-01,2041,2023-02-01,"LINESTRING (183785 425911.844, 183789.632 425882.963)"
BOR_RIO_LEIDINGEN.54,2022-11-09,10037,10038,1,regen,gescheiden,1972,1972,beton,rond,6.75,6.85,300,300,130,50.23,2013-12-03,2083,2023-02-01,"LINESTRING (183783.859 425910.188, 183734.221 425902.562)"
BOR_RIO_LEIDINGEN.55,2022-11-09,10037,10093,1,regen,gescheiden,1972,1972,beton,rond,6.75,6.69,300,300,130,27.72,2013-12-03,2083,2023-02-01,"LINESTRING (183783.859 425910.188, 183788.38 425882.939)"
BOR_RIO_LEIDINGEN.56,2022-11-09,10038,10039,1,regen,gescheiden,1972,1972,beton,rond,6.85,6.97,300,300,130,41.74,2013-12-02,2083,2023-02-01,"LINESTRING (183734.221 425902.562, 183727.088 425943.681)"
BOR_RIO_LEIDINGEN.57,2022-11-09,10039,10040,1,regen,gescheiden,1972,1972,beton,rond,6.97,7.1,300,300,130,41.9,2013-12-02,2083,2023-02-01,"LINESTRING (183727.088 425943.681, 183720.313 425985.036)"
BOR_RIO_LEIDINGEN.58,2022-09-05,1004,Z1038,1,regen,gescheiden v,2006,2006,gvk,rond,7.36,7.35,800,800,150,4.17,2020-05-08,2090,2023-02-01,"LINESTRING (184953.281 428966.67, 184956.938 428964.656)"
BOR_RIO_LEIDINGEN.59,2022-11-09,10040,10041,1,regen,gescheiden,1972,1972,beton,rond,7.1,6.95,300,300,130,17.17,2013-12-02,2083,2023-02-01,"LINESTRING (183720.313 425985.036, 183706.028 425994.578)"
BOR_RIO_LEIDINGEN.60,2022-11-09,10041,10042,1,regen,gescheiden,1972,1972,beton,rond,6.95,6.8,300,300,130,19.78,2013-12-02,2083,2023-02-01,"LINESTRING (183706.028 425994.578, 183702.905 426014.107)"
BOR_RIO_LEIDINGEN.61,2022-11-09,10042,10043,1,regen,gescheiden,1972,1972,beton,rond,6.8,6.65,300,300,130,49.06,2013-12-02,2083,2023-02-01,"LINESTRING (183702.905 426014.107, 183654.516 426006.031)"
BOR_RIO_LEIDINGEN.62,2022-11-09,10043,9889,1,regen,gescheiden,1972,1972,beton,rond,6.65,6.5,300,300,130,49.35,2017-06-27,2087,2023-02-01,"LINESTRING (183654.516 426006.031, 183605.793 425998.154)"
BOR_RIO_LEIDINGEN.63,2022-11-09,10044,10045,1,regen,gescheiden,1972,1972,beton,rond,6.35,6.4,400,400,130,51.55,2013-12-08,2083,2023-02-01,"LINESTRING (183637.766 425876.274, 183688.82 425869.1)"
BOR_RIO_LEIDINGEN.64,2022-11-09,10044,10102,1,regen,gescheiden,1972,1972,beton,rond,6.4,6.44,300,300,130,20.43,2016-08-01,2086,2023-02-01,"LINESTRING (183637.766 425876.274, 183632.635 425856.485)"
BOR_RIO_LEIDINGEN.65,2022-11-09,10045,10046,1,regen,gescheiden,1972,1972,beton,rond,6.4,6.52,400,400,130,47.71,2013-12-08,2083,2023-02-01,"LINESTRING (183688.82 425869.1, 183736.066 425862.475)"
BOR_RIO_LEIDINGEN.66,2022-11-09,10046,10094,1,regen,gescheiden,1972,1972,beton,rond,6.52,6.65,400,400,130,38.02,2013-12-08,2083,2023-02-01,"LINESTRING (183736.066 425862.475, 183773.725 425857.253)"
BOR_RIO_LEIDINGEN.67,2022-11-09,10047,10084,1,vuil,gescheiden,1972,1972,beton,rond,6.7,5.68,300,300,130,37.04,2015-04-17,2085,2023-02-01,"LINESTRING (183737.43 425860.713, 183774.015 425854.869)"
BOR_RIO_LEIDINGEN.68,2022-11-09,10048,10049,1,vuil,gescheiden,1973,1973,beton,rond,7.02,6.98,300,300,130,28.56,2015-03-24,2015,2023-02-01,"LINESTRING (183706.766 426098.688, 183711.405 426070.439)"
BOR_RIO_LEIDINGEN.69,2022-11-09,10048,9323,1,vuil,gescheiden,1973,1973,beton,rond,7.02,7.1,300,300,130,28.48,2017-05-03,2087,2023-02-01,"LINESTRING (183706.766 426098.688, 183723.343 426121.85)"
BOR_RIO_LEIDINGEN.70,2022-11-09,10049,10050,1,vuil,gescheiden,1973,1973,beton,rond,6.98,6.71,300,300,130,40.86,2015-03-24,2060,2023-02-01,"LINESTRING (183711.405 426070.439, 183751.688 426077)"
BOR_RIO_LEIDINGEN.71,2022-11-09,10050,10051,1,vuil,gescheiden,1973,1973,beton,rond,6.71,6.55,300,300,130,32.9,2015-03-24,2060,2023-02-01,"LINESTRING (183751.688 426077, 183784.06 426082.81)"
BOR_RIO_LEIDINGEN.72,2022-11-09,10051,10052,1,vuil,gescheiden,1973,1973,beton,rond,6.55,6.25,300,300,130,43.81,2015-10-05,2085,2023-02-01,"LINESTRING (183784.06 426082.81, 183827.294 426089.933)"
BOR_RIO_LEIDINGEN.73,2022-11-09,10051,9372,1,vuil,gescheiden,1973,1973,beton,rond,6.6,6.7,300,300,130,25.1,2015-10-05,2085,2023-02-01,"LINESTRING (183784.06 426082.81, 183780.088 426107.576)"
BOR_RIO_LEIDINGEN.74,2022-11-09,10052,10053,1,vuil,gescheiden,1973,1973,beton,rond,6.11,6.03,300,300,130,47.16,2015-03-24,2025,2023-02-01,"LINESTRING (183827.294 426089.933, 183834.953 426043.406)"
BOR_RIO_LEIDINGEN.75,2022-11-09,10052,9368,1,vuil,gescheiden,1973,1973,beton,rond,6.11,6.14,300,300,130,33.26,2015-03-24,2040,2023-02-01,"LINESTRING (183827.294 426089.933, 183821.695 426122.704)"
BOR_RIO_LEIDINGEN.76,2022-11-09,10053,10054,1,vuil,gescheiden,1973,1973,beton,rond,6.03,5.96,300,300,130,29.63,2015-03-24,2025,2023-02-01,"LINESTRING (183834.953 426043.406, 183814.375 426022.094)"
BOR_RIO_LEIDINGEN.77,2022-11-09,10054,10055,1,vuil,gescheiden,1972,1972,beton,rond,5.96,5.91,300,300,130,25.61,2015-10-06,2040,2023-02-01,"LINESTRING (183814.375 426022.094, 183818.031 425996.755)"
BOR_RIO_LEIDINGEN.78,2022-11-09,10055,10056,1,vuil,gescheiden,1972,1972,beton,rond,5.91,5.8,300,300,130,54.19,2017-12-19,2042,2023-02-01,"LINESTRING (183818.031 425996.755, 183827.012 425943.324)"
BOR_RIO_LEIDINGEN.79,2022-11-09,10055,10060,1,vuil,gescheiden,1972,1972,beton,rond,6.91,7.1,300,300,130,55.31,2017-06-27,2087,2023-02-01,"LINESTRING (183818.031 425996.755, 183763.5 425987.5)"
BOR_RIO_LEIDINGEN.80,2022-11-09,10056,10092,1,vuil,gescheiden,1972,1972,beton,rond,5.8,5.69,300,300,130,53.36,2016-10-14,2041,2023-02-01,"LINESTRING (183827.012 425943.324, 183835.64 425890.667)"
BOR_RIO_LEIDINGEN.81,2022-11-09,10057,10058,1,regen,gescheiden,1972,1972,beton,rond,7.08,7.2,300,300,130,54.29,2015-03-24,2060,2023-02-01,"LINESTRING (183825.723 425941.572, 183816.742 425995.123)"
BOR_RIO_LEIDINGEN.82,2022-11-09,10057,10087,1,regen,gescheiden,1972,1972,beton,rond,7.08,6.9,300,300,130,52.45,2014-04-22,2084,2023-02-01,"LINESTRING (183825.723 425941.572, 183834.235 425889.811)"
BOR_RIO_LEIDINGEN.83,2022-11-09,10058,10059,1,regen,gescheiden,1972,1972,beton,rond,7.2,7.3,300,300,130,51.94,2014-04-22,2084,2023-02-01,"LINESTRING (183816.742 425995.123, 183765.516 425986.188)"
BOR_RIO_LEIDINGEN.84,2022-11-09,10058,10061,1,regen,gescheiden,1972,1972,beton,rond,7.65,7.7,300,300,130,23.13,2016-10-14,2041,2023-02-01,"LINESTRING (183816.742 425995.123, 183813.094 426017.938)"
BOR_RIO_LEIDINGEN.85,2022-11-09,1006,1040,1,vuil,gescheiden v,2006,2006,pvc,rond,-999.99,-999.99,200,200,130,7,2020-05-08,2090,2023-02-01,"LINESTRING (185042.742 429304.041, 185049.005 429300.718)"
BOR_RIO_LEIDINGEN.86,2022-11-09,10062,10063,1,regen,gescheiden,1973,1973,beton,rond,7.3,7.18,300,300,130,46.06,2016-10-14,2041,2023-02-01,"LINESTRING (183836.023 426046.245, 183828.582 426091.685)"
BOR_RIO_LEIDINGEN.87,2022-11-09,10063,10064,1,regen,gescheiden,1973,1973,beton,rond,6.98,7.1,300,300,130,43.69,2013-11-27,2083,2023-02-01,"LINESTRING (183828.582 426091.685, 183785.409 426084.472)"
BOR_RIO_LEIDINGEN.88,2022-11-09,10063,9369,1,regen,gescheiden,1973,1973,beton,rond,6.98,6.92,300,300,130,30.24,2014-05-23,2024,2023-02-01,"LINESTRING (183828.582 426091.685, 183823.268 426121.478)"
BOR_RIO_LEIDINGEN.89,2022-11-09,10064,10065,1,regen,gescheiden,1973,1973,beton,rond,7.1,7.2,300,300,130,36.53,2013-11-27,2083,2023-02-01,"LINESTRING (183785.409 426084.472, 183749.391 426078.344)"
BOR_RIO_LEIDINGEN.90,2022-11-09,10064,9370,1,regen,gescheiden,1973,1973,beton,rond,7.3,7.22,300,300,130,22.84,2014-12-04,2084,2023-02-01,"LINESTRING (183785.409 426084.472, 183781.695 426107.005)"
BOR_RIO_LEIDINGEN.91,2022-11-09,10065,10066,1,regen,gescheiden,1973,1973,beton,rond,7.2,7.3,300,300,130,37.31,2014-12-04,2084,2023-02-01,"LINESTRING (183749.391 426078.344, 183712.629 426072.183)"
BOR_RIO_LEIDINGEN.92,2022-11-09,10066,10067,1,regen,gescheiden,1973,1973,beton,rond,7.3,7.2,300,300,130,27.08,2013-11-27,2083,2023-02-01,"LINESTRING (183712.629 426072.183, 183708.282 426098.426)"
BOR_RIO_LEIDINGEN.93,2022-11-09,10067,9324,1,regen,gescheiden,1973,1973,beton,rond,7.2,7.07,300,300,130,46.21,2013-11-27,2083,2023-02-01,"LINESTRING (183708.282 426098.426, 183735.15 426136.038)"
BOR_RIO_LEIDINGEN.94,2022-11-09,10068,10069,1,vuil,gescheiden,1973,1973,beton,rond,6.42,6.55,300,300,130,62.75,2015-03-24,2085,2023-02-01,"LINESTRING (183888.043 426071.411, 183949.942 426081.752)"
BOR_RIO_LEIDINGEN.95,2022-11-09,10068,9366,1,vuil,gescheiden,1973,1973,beton,rond,6.42,6.29,300,300,130,61.61,2015-03-24,2060,2023-02-01,"LINESTRING (183888.043 426071.411, 183877.777 426132.155)"
BOR_RIO_LEIDINGEN.96,2022-11-09,10069,10070,1,vuil,gescheiden,1973,1973,beton,rond,6.55,6.59,300,300,130,15.03,2015-03-23,2060,2023-02-01,"LINESTRING (183949.942 426081.752, 183947.42 426096.571)"
BOR_RIO_LEIDINGEN.97,2022-11-09,1007,1102,1,vuil,gescheiden v,2006,2006,pvc,rond,-999.99,-9,200,200,130,49.59,2020-05-08,2090,2023-02-01,"LINESTRING (185024.675 429371.812, 185001.303 429327.094)"
BOR_RIO_LEIDINGEN.98,2022-11-09,10070,10900,1,vuil,gescheiden,1973,1973,beton,rond,7,7.15,300,300,130,20.71,2015-03-23,2015,2023-02-01,"LINESTRING (183947.42 426096.571, 183967.822 426100.097)"
BOR_RIO_LEIDINGEN.99,2022-11-09,10070,9375,1,vuil,gescheiden,1973,1973,beton,rond,6.59,6.71,300,300,130,58.15,2015-10-05,2085,2023-02-01,"LINESTRING (183947.42 426096.571, 183937.8 426153.918)"
BOR_RIO_LEIDINGEN.100,2022-11-09,10071,10072,1,regen,gescheiden,1973,1973,beton,rond,6.54,6.56,300,300,130,12.05,2013-11-25,2083,2023-02-01,"LINESTRING (183946.085 426094.812, 183948.31 426082.981)"
BOR_RIO_LEIDINGEN.101,2022-11-09,10071,10901,1,regen,gescheiden,1973,1973,beton,rond,7.09,7.16,300,300,130,21.02,2013-11-25,2083,2023-02-01,"LINESTRING (183946.085 426094.812, 183966.803 426098.337)"
BOR_RIO_LEIDINGEN.102,2022-11-09,10071,9374,1,regen,gescheiden,1973,1973,beton,rond,6.54,6.41,400,400,130,61.15,2016-10-13,2041,2023-02-01,"LINESTRING (183946.085 426094.812, 183936.019 426155.115)"
BOR_RIO_LEIDINGEN.103,2022-11-09,10072,10073,1,regen,gescheiden,1973,1973,beton,rond,6.56,6.68,300,300,130,59.7,2019-05-27,2089,2023-02-01,"LINESTRING (183948.31 426082.981, 183889.422 426073.192)"
BOR_RIO_LEIDINGEN.104,2022-11-09,10073,9367,1,regen,gescheiden,1973,1973,beton,rond,6.68,6.8,300,300,130,58.53,2013-11-22,2083,2023-02-01,"LINESTRING (183889.422 426073.192, 183879.528 426130.87)"
BOR_RIO_LEIDINGEN.105,2022-11-09,10074,10075,1,regen,gescheiden,1972,1972,beton,rond,7.3,7.17,300,300,130,28.48,2014-11-18,2084,2023-02-01,"LINESTRING (183879.469 426017.5, 183878.623 425989.018)"
BOR_RIO_LEIDINGEN.106,2022-11-09,10075,10076,1,regen,gescheiden,1972,1972,beton,rond,7.17,7.13,300,300,130,20.43,2013-11-28,2083,2023-02-01,"LINESTRING (183878.623 425989.018, 183881.982 425968.861)"
BOR_RIO_LEIDINGEN.107,2022-11-09,10076,10077,1,regen,gescheiden,1972,1972,beton,rond,7.13,7.02,300,300,130,29.89,2019-06-13,2089,2023-02-01,"LINESTRING (183881.982 425968.861, 183911.471 425973.757)"
BOR_RIO_LEIDINGEN.108,2022-11-09,10077,10078,1,regen,gescheiden,1972,1972,beton,rond,7.02,6.7,300,300,130,33.54,2013-11-28,2083,2023-02-01,"LINESTRING (183911.471 425973.757, 183944.538 425979.379)"
BOR_RIO_LEIDINGEN.109,2022-11-09,10078,10916,1,regen,gescheiden,1972,1972,beton,rond,6.7,6.5,300,300,130,63.31,2019-05-27,2089,2023-02-01,"LINESTRING (183944.538 425979.379, 184006.966 425989.859)"
BOR_RIO_LEIDINGEN.110,2022-11-09,10078,10924,1,regen,gescheiden,1972,1972,beton,rond,7,7.19,300,300,130,37.27,2013-11-28,2083,2023-02-01,"LINESTRING (183944.538 425979.379, 183950.726 425942.621)"
BOR_RIO_LEIDINGEN.111,2022-11-09,10079,10080,1,vuil,gescheiden,1972,1972,beton,rond,6.86,6.94,300,300,130,33.45,2015-03-26,2060,2023-02-01,"LINESTRING (183946.201 425978.06, 183913.194 425972.706)"
BOR_RIO_LEIDINGEN.112,2022-11-09,10079,10917,1,vuil,gescheiden,1972,1972,beton,rond,6.86,7.18,300,300,130,60.34,2015-03-26,2085,2023-02-01,"LINESTRING (183946.201 425978.06, 184005.66 425988.069)"
BOR_RIO_LEIDINGEN.113,2022-11-09,10079,10923,1,vuil,gescheiden,1972,1972,beton,rond,6.86,6.69,300,300,130,34.15,2015-03-31,2060,2023-02-01,"LINESTRING (183946.201 425978.06, 183951.972 425944.412)"
BOR_RIO_LEIDINGEN.114,2022-09-05,1008,1101,1,regen,gescheiden v,2006,2006,beton,rond,7.26,7.22,700,700,150,64.11,2006-04-04,2076,2023-02-01,"LINESTRING (184987.3 429192.379, 185018.181 429248.565)"
BOR_RIO_LEIDINGEN.115,2022-11-09,10080,10081,1,vuil,gescheiden,1972,1972,beton,rond,6.94,7.13,300,300,130,32.97,2015-03-26,2015,2023-02-01,"LINESTRING (183913.194 425972.706, 183880.723 425966.991)"
BOR_RIO_LEIDINGEN.116,2022-11-09,10081,10082,1,vuil,gescheiden,1972,1972,beton,rond,7.13,7.17,300,300,130,22.7,2015-03-26,2015,2023-02-01,"LINESTRING (183880.723 425966.991, 183877.076 425989.413)"
BOR_RIO_LEIDINGEN.117,2022-11-09,10082,10083,1,vuil,gescheiden,1972,1972,beton,rond,7.17,7.3,300,300,130,29.7,2015-03-26,2025,2023-02-01,"LINESTRING (183877.076 425989.413, 183877.992 426019.083)"
BOR_RIO_LEIDINGEN.118,2022-11-09,10084,10085,1,vuil,gescheiden,1972,1972,beton,rond,5.53,5.59,300,300,130,32.14,2016-08-01,2086,2023-02-01,"LINESTRING (183774.015 425854.869, 183789.632 425882.963)"
BOR_RIO_LEIDINGEN.119,2022-11-09,10084,10101,1,vuil,gescheiden,1972,1972,beton,rond,5.53,5.44,300,300,130,44.91,2016-08-01,2026,2023-02-01,"LINESTRING (183774.015 425854.869, 183803.534 425821.022)"
BOR_RIO_LEIDINGEN.120,2022-11-09,10085,10092,1,vuil,gescheiden,1972,1972,beton,rond,5.59,5.64,300,300,130,46.65,2016-08-01,2041,2023-02-01,"LINESTRING (183789.632 425882.963, 183835.64 425890.667)"
BOR_RIO_LEIDINGEN.121,2022-11-09,10086,10087,1,regen,gescheiden,1972,1972,beton,rond,7.2,7.12,300,300,130,39.84,2013-11-29,2083,2023-02-01,"LINESTRING (183795.111 425882.311, 183834.235 425889.811)"
BOR_RIO_LEIDINGEN.122,2022-11-09,10087,10088,1,regen,gescheiden,1972,1972,beton,rond,6.9,6.8,300,300,130,43.67,2013-11-29,2058,2023-02-01,"LINESTRING (183834.235 425889.811, 183877.435 425896.159)"
BOR_RIO_LEIDINGEN.123,2022-11-09,10088,10089,1,regen,gescheiden,1972,1972,beton,rond,6.8,6.6,300,300,130,41.6,2013-11-29,2058,2023-02-01,"LINESTRING (183877.435 425896.159, 183918.522 425902.756)"
BOR_RIO_LEIDINGEN.124,2022-11-09,10088,10161,1,regen,gescheiden,1972,1972,beton,rond,7.35,7.05,300,300,130,63.29,2013-12-02,2083,2023-02-01,"LINESTRING (183877.435 425896.159, 183887.803 425833.724)"
BOR_RIO_LEIDINGEN.125,2022-11-09,10089,10926,1,regen,gescheiden,1972,1972,beton,rond,6.6,6.4,300,300,130,38.45,2016-10-28,2086,2023-02-01,"LINESTRING (183918.522 425902.756, 183956.471 425908.915)"
BOR_RIO_LEIDINGEN.126,2022-09-05,1009,1100,1,vuil,gescheiden v,2006,2006,beton,rond,7.01,6.93,500,500,140,60.1,2019-10-21,2089,2023-02-01,"LINESTRING (184989.604 429193.044, 185018.724 429245.342)"
BOR_RIO_LEIDINGEN.127,2022-11-09,10090,10091,1,vuil,gescheiden,1972,1972,beton,rond,6.4,6.32,300,300,130,41.99,2017-06-27,2027,2023-02-01,"LINESTRING (183920.139 425904.477, 183878.725 425897.881)"
BOR_RIO_LEIDINGEN.128,2022-11-09,10090,10925,1,vuil,gescheiden,1972,1972,beton,rond,6.4,6.58,300,300,130,38.29,2015-03-31,2025,2023-02-01,"LINESTRING (183920.139 425904.477, 183957.925 425910.676)"
BOR_RIO_LEIDINGEN.129,2022-11-09,10091,10092,1,vuil,gescheiden,1972,1972,beton,rond,6.32,6.1,300,300,130,43.64,2017-06-27,2042,2023-02-01,"LINESTRING (183878.725 425897.881, 183835.64 425890.667)"
BOR_RIO_LEIDINGEN.130,2022-11-09,10091,10152,1,vuil,gescheiden,1972,1972,beton,rond,7.35,7.12,300,300,130,63.32,2015-03-31,2060,2023-02-01,"LINESTRING (183878.725 425897.881, 183889.182 425835.475)"
BOR_RIO_LEIDINGEN.131,2022-11-09,10093,10094,1,regen,gescheiden,1972,1972,beton,rond,6.69,6.65,300,300,130,29.55,2010-12-08,2080,2023-02-01,"LINESTRING (183788.38 425882.939, 183773.725 425857.253)"
BOR_RIO_LEIDINGEN.132,2022-11-09,10094,10095,1,regen,gescheiden,1972,1972,beton,rond,6.83,6.72,300,300,130,49.85,2016-10-21,2041,2023-02-01,"LINESTRING (183773.725 425857.253, 183806.777 425819.939)"
BOR_RIO_LEIDINGEN.133,2022-11-09,10095,10096,1,regen,gescheiden,1972,1972,beton,rond,6.72,6.65,300,300,130,33.55,2013-12-08,2083,2023-02-01,"LINESTRING (183806.777 425819.939, 183828.69 425794.524)"
BOR_RIO_LEIDINGEN.134,2022-11-09,10095,10162,1,regen,gescheiden,1972,1972,beton,rond,7.3,7.13,300,300,130,43.67,2013-12-02,2083,2023-02-01,"LINESTRING (183806.777 425819.939, 183849.846 425827.201)"
BOR_RIO_LEIDINGEN.135,2022-11-09,10096,10097,1,regen,gescheiden,1972,1972,beton,rond,6.33,6.28,400,400,130,47.49,2013-12-08,2083,2023-02-01,"LINESTRING (183828.69 425794.524, 183867.843 425767.66)"
BOR_RIO_LEIDINGEN.136,2022-11-09,10096,10167,1,regen,gescheiden,1972,1972,beton,rond,6.33,6.36,400,400,130,32.79,2016-08-02,2086,2023-02-01,"LINESTRING (183828.69 425794.524, 183806.342 425770.525)"
BOR_RIO_LEIDINGEN.137,2022-11-09,10097,10098,1,regen,gescheiden,1972,1972,beton,rond,6.28,6.23,400,400,130,47.98,2013-12-08,2083,2023-02-01,"LINESTRING (183867.843 425767.66, 183907.355 425740.442)"
BOR_RIO_LEIDINGEN.138,2022-11-09,10098,10099,1,regen,gescheiden,1972,1972,beton,rond,6.23,6.12,400,400,130,47.36,2013-12-08,2083,2023-02-01,"LINESTRING (183907.355 425740.442, 183941.947 425708.106)"
BOR_RIO_LEIDINGEN.139,2022-11-09,10098,10163,1,regen,gescheiden,1972,1972,beton,rond,7.1,7.3,300,300,130,59.15,2016-08-02,2086,2023-02-01,"LINESTRING (183907.355 425740.442, 183946.437 425784.837)"
BOR_RIO_LEIDINGEN.140,2022-11-09,10099,10947,1,regen,gescheiden,1972,1972,beton,rond,6.12,6,400,400,130,43.65,2015-04-03,2060,2023-02-01,"LINESTRING (183941.947 425708.106, 183974.063 425678.524)"
BOR_RIO_LEIDINGEN.141,2022-11-09,101,102,1,vuil,gescheiden v,1964,1964,beton,rond,7.17,7.23,400,400,130,56.86,2014-05-27,2084,2023-02-01,"LINESTRING (185041.072 428235.678, 185010.159 428188.027)"
BOR_RIO_LEIDINGEN.142,2022-11-09,10100,10101,1,vuil,gescheiden,1972,1972,beton,rond,5.39,5.44,300,300,130,34.97,2015-04-03,2025,2023-02-01,"LINESTRING (183826.395 425794.572, 183803.534 425821.022)"
BOR_RIO_LEIDINGEN.143,2022-11-09,10100,10166,1,vuil,gescheiden,1972,1972,beton,rond,5.39,5.34,300,300,130,30.71,2014-01-16,2024,2023-02-01,"LINESTRING (183826.395 425794.572, 183805.591 425771.982)"
