FID,knooppunt,soort,landsdeel,kwaliteit_,capaciteit,ketenmobil,netwerkont,klanttevre,fietscapac,transferca,groei_reiz,ontwikkeli,verdeling_,wensknoopp,soort_gesp,sqm100,sqm200,sqm300,sqm400,sqm500,sqm600,sqm700,sqm800,sqm900,sqm1000,sqm1100,sqm1200,sqm1300,sqm1400,sqm1500,sqmtotal,sqmtotalge,rank,filter200,data_origi,long,lat,gdb_geomattr_data,shape
ov_knooppunt_buffer.52,Groningen Europapark,1,Noord,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1310,0,311,0,69,0,0,0,0,0,1692,7564,21,1,Top10NL,6.58578722,53.20471111,,"POLYGON ((236085.09039999917 580452.120000001, 236065.87570000067 580257.0296999998, 236008.96990000084 580069.4365999997, 235916.55999999866 579896.5498000011, 235792.1972000003 579745.0131999999, 235640.66059999913 579620.6504000016, 235467.77380000055 579528.2404999994, 235280.18070000038 579471.3346999995, 235085.09039999917 579452.120000001, 234890.0001000017 579471.3346999995, 234702.40700000152 579528.2404999994, 234529.5201999992 579620.6504000016, 234377.98360000178 579745.0131999999, 234253.62079999968 579896.5498000011, 234161.21090000123 580069.4365999997, 234104.3051000014 580257.0296999998, 234085.09039999917 580452.120000001, 234104.3051000014 580647.2102999985, 234161.21090000123 580834.8033999987, 234253.62079999968 581007.690200001, 234377.98360000178 581159.2267999984, 234529.5201999992 581283.5896000005, 234702.40700000152 581375.999499999, 234890.0001000017 581432.9052999988, 235085.09039999917 581452.120000001, 235280.18070000038 581432.9052999988, 235467.77380000055 581375.999499999, 235640.66059999913 581283.5896000005, 235792.1972000003 581159.2267999984, 235916.55999999866 581007.690200001, 236008.96990000084 580834.8033999987, 236065.87570000067 580647.2102999985, 236085.09039999917 580452.120000001))"
ov_knooppunt_buffer.53,Grou-Jirnsum,1,Noord,0,0,0,0,0,0,0,0,0,0,0,1,358,393,426,231,193,183,183,7,0,0,0,0,0,0,0,1974,14970,14,1,Top10NL,5.82218559,53.09004785,,"POLYGON ((185141.65159999952 567113.1174000017, 185122.43690000102 566918.0271000005, 185065.53119999915 566730.4340000004, 184973.121199999 566557.5472000018, 184848.75840000063 566406.0106999986, 184697.22190000117 566281.6477999985, 184524.33509999886 566189.2379000001, 184336.74190000072 566132.3321999982, 184141.65159999952 566113.1174000017, 183946.5612999983 566132.3321999982, 183758.96819999814 566189.2379000001, 183586.08139999956 566281.6477999985, 183434.5447999984 566406.0106999986, 183310.18200000003 566557.5472000018, 183217.77210000157 566730.4340000004, 183160.86630000174 566918.0271000005, 183141.65159999952 567113.1174000017, 183160.86630000174 567308.2078000009, 183217.77210000157 567495.8009000011, 183310.18200000003 567668.6876999997, 183434.5447999984 567820.2241999991, 183586.08139999956 567944.5870999992, 183758.96819999814 568036.9970000014, 183946.5612999983 568093.9026999995, 184141.65159999952 568113.1174000017, 184336.74190000072 568093.9026999995, 184524.33509999886 568036.9970000014, 184697.22190000117 567944.5870999992, 184848.75840000063 567820.2241999991, 184973.121199999 567668.6876999997, 185065.53119999915 567495.8009000011, 185122.43690000102 567308.2078000009, 185141.65159999952 567113.1174000017))"
ov_knooppunt_buffer.54,Haarlem Spaarnwoude,1,Noordvleugel,1,0,1,0,1,1,0,0,1,3,0,1,114,32,58,58,29,0,0,119,0,0,0,0,0,0,0,411,2835,37,1,Top10NL,4.67115073,52.38284965,,"POLYGON ((107248.20160000026 488572.817400001, 107228.98690000176 488377.7270999998, 107172.0811999999 488190.1339999996, 107079.67119999975 488017.24720000103, 106955.30840000138 487865.7105999999, 106803.77189999819 487741.3478000015, 106630.8850999996 487648.9378999993, 106443.29190000147 487592.0320999995, 106248.20160000026 487572.817400001, 106053.11129999906 487592.0320999995, 105865.51819999889 487648.9378999993, 105692.6314000003 487741.3478000015, 105541.09479999915 487865.7105999999, 105416.73200000077 488017.24720000103, 105324.3220999986 488190.1339999996, 105267.41629999876 488377.7270999998, 105248.20160000026 488572.817400001, 105267.41629999876 488767.90769999847, 105324.3220999986 488955.50079999864, 105416.73200000077 489128.38760000095, 105541.09479999915 489279.9241999984, 105692.6314000003 489404.2870000005, 105865.51819999889 489496.69689999893, 106053.11129999906 489553.60269999877, 106248.20160000026 489572.817400001, 106443.29190000147 489553.60269999877, 106630.8850999996 489496.69689999893, 106803.77189999819 489404.2870000005, 106955.30840000138 489279.9241999984, 107079.67119999975 489128.38760000095, 107172.0811999999 488955.50079999864, 107228.98690000176 488767.90769999847, 107248.20160000026 488572.817400001))"
ov_knooppunt_buffer.55,Halfweg-Zwanenburg,1,Noordvleugel,1,0,1,0,0,1,0,0,0,3,0,1,209,7,0,0,92,246,21,0,0,0,0,0,0,0,0,575,4019,30,1,Top10NL,4.74623066,52.38608327,,"POLYGON ((112363.02760000154 488884.7314000018, 112343.81289999932 488689.6409999989, 112286.90709999949 488502.0478999987, 112194.49720000103 488329.16110000014, 112070.13439999893 488177.6246000007, 111918.5978000015 488053.2617999986, 111745.7109999992 487960.85179999843, 111558.11789999902 487903.9461000003, 111363.02760000154 487884.7314000018, 111167.93730000034 487903.9461000003, 110980.34420000017 487960.85179999843, 110807.45740000159 488053.2617999986, 110655.92080000043 488177.6246000007, 110531.55799999833 488329.16110000014, 110439.14809999987 488502.0478999987, 110382.24230000004 488689.6409999989, 110363.02760000154 488884.7314000018, 110382.24230000004 489079.8216999993, 110439.14809999987 489267.41479999945, 110531.55799999833 489440.30160000175, 110655.92080000043 489591.8381000012, 110807.45740000159 489716.2010000013, 110980.34420000017 489808.61089999974, 111167.93730000034 489865.5166000016, 111363.02760000154 489884.7314000018, 111558.11789999902 489865.5166000016, 111745.7109999992 489808.61089999974, 111918.5978000015 489716.2010000013, 112070.13439999893 489591.8381000012, 112194.49720000103 489440.30160000175, 112286.90709999949 489267.41479999945, 112343.81289999932 489079.8216999993, 112363.02760000154 488884.7314000018))"
ov_knooppunt_buffer.56,Hank A27,2,Zuid,1,0,0,1,0,0,0,0,0,1,0,2,203,0,0,592,694,0,0,0,0,0,0,0,0,0,0,1489,2894,16,1,OpenStreetMap,4.91770444,51.74426485,,"POLYGON ((123075.05530000106 417388.2419000007, 123065.44799999893 417290.69680000097, 123036.99509999901 417196.90019999817, 122990.7901000008 417110.4567999989, 122928.60869999975 417034.6886, 122852.84039999917 416972.507100001, 122766.39699999988 416926.30220000073, 122672.60049999878 416897.8493000008, 122575.05530000106 416888.2419000007, 122477.5102000013 416897.8493000008, 122383.7135999985 416926.30220000073, 122297.27019999921 416972.507100001, 122221.50189999864 417034.6886, 122159.32050000131 417110.4567999989, 122113.11560000107 417196.90019999817, 122084.66270000115 417290.69680000097, 122075.05530000106 417388.2419000007, 122084.66270000115 417485.78709999844, 122113.11560000107 417579.58370000124, 122159.32050000131 417666.02710000053, 122221.50189999864 417741.7952999994, 122297.27019999921 417803.97670000046, 122383.7135999985 417850.1816999987, 122477.5102000013 417878.6345999986, 122575.05530000106 417888.2419000007, 122672.60049999878 417878.6345999986, 122766.39699999988 417850.1816999987, 122852.84039999917 417803.97670000046, 122928.60869999975 417741.7952999994, 122990.7901000008 417666.02710000053, 123036.99509999901 417579.58370000124, 123065.44799999893 417485.78709999844, 123075.05530000106 417388.2419000007))"
ov_knooppunt_buffer.57,Harde,1,Oost,1,0,1,1,1,0,1,0,0,3,0,1,0,289,140,8,327,0,0,0,0,0,0,0,0,0,0,764,5742,25,1,Handmatig Google,5.89241908,52.40956946,,"POLYGON ((190376.48739999905 491424.9475999996, 190357.27270000055 491229.8572999984, 190300.3669999987 491042.26419999823, 190207.95710000023 490869.37739999965, 190083.59420000017 490717.8407999985, 189932.0577000007 490593.4780000001, 189759.1708999984 490501.06810000166, 189571.57779999822 490444.16230000183, 189376.48739999905 490424.9475999996, 189181.39710000157 490444.16230000183, 188993.8040000014 490501.06810000166, 188820.9171999991 490593.4780000001, 188669.38069999963 490717.8407999985, 188545.01779999956 490869.37739999965, 188452.6079000011 491042.26419999823, 188395.70219999924 491229.8572999984, 188376.48739999905 491424.9475999996, 188395.70219999924 491620.0379000008, 188452.6079000011 491807.631000001, 188545.01779999956 491980.51779999956, 188669.38069999963 492132.0544000007, 188820.9171999991 492256.4171999991, 188993.8040000014 492348.8271000013, 189181.39710000157 492405.7329000011, 189376.48739999905 492424.9475999996, 189571.57779999822 492405.7329000011, 189759.1708999984 492348.8271000013, 189932.0577000007 492256.4171999991, 190083.59420000017 492132.0544000007, 190207.95710000023 491980.51779999956, 190300.3669999987 491807.631000001, 190357.27270000055 491620.0379000008, 190376.48739999905 491424.9475999996))"
ov_knooppunt_buffer.58,Harderwijk-Oost Transferium,2,Oost,0,0,0,0,0,0,0,0,0,0,0,2,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,219,657,38,1,Handmatig Google,5.64128094,52.3348545,,"POLYGON ((172817.45580000058 483022.2254999988, 172807.84849999845 482924.68030000106, 172779.39559999853 482830.88369999826, 172733.19060000032 482744.44029999897, 172671.00919999927 482668.6721000001, 172595.2408999987 482606.49060000107, 172508.7974999994 482560.2857000008, 172415.0009999983 482531.8328000009, 172317.45580000058 482522.2254999988, 172219.91070000082 482531.8328000009, 172126.11410000175 482560.2857000008, 172039.67069999874 482606.49060000107, 171963.90239999816 482668.6721000001, 171901.72100000083 482744.44029999897, 171855.5161000006 482830.88369999826, 171827.06320000067 482924.68030000106, 171817.45580000058 483022.2254999988, 171827.06320000067 483119.77059999853, 171855.5161000006 483213.56720000133, 171901.72100000083 483300.0106000006, 171963.90239999816 483375.7787999995, 172039.67069999874 483437.9602999985, 172126.11410000175 483484.16519999877, 172219.91070000082 483512.6180999987, 172317.45580000058 483522.2254999988, 172415.0009999983 483512.6180999987, 172508.7974999994 483484.16519999877, 172595.2408999987 483437.9602999985, 172671.00919999927 483375.7787999995, 172733.19060000032 483300.0106000006, 172779.39559999853 483213.56720000133, 172807.84849999845 483119.77059999853, 172817.45580000058 483022.2254999988))"
ov_knooppunt_buffer.59,Harderwijk,1,Oost,1,1,1,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,27,30,0,Top10NL,5.62100849,52.33780349,,"POLYGON ((171934.66220000014 483345.68609999865, 171915.44750000164 483150.5956999995, 171858.5417000018 482963.0025999993, 171766.13179999962 482790.1158000007, 171641.76900000125 482638.57930000126, 171490.2324000001 482514.2164000012, 171317.3456000015 482421.806499999, 171129.75250000134 482364.9008000009, 170934.66220000014 482345.68609999865, 170739.57189999893 482364.9008000009, 170551.97879999876 482421.806499999, 170379.09200000018 482514.2164000012, 170227.55539999902 482638.57930000126, 170103.19260000065 482790.1158000007, 170010.78269999847 482963.0025999993, 169953.87689999864 483150.5956999995, 169934.66220000014 483345.68609999865, 169953.87689999864 483540.77639999986, 170010.78269999847 483728.36950000003, 170103.19260000065 483901.2562999986, 170227.55539999902 484052.7928000018, 170379.09200000018 484177.15569999814, 170551.97879999876 484269.5656000003, 170739.57189999893 484326.47129999846, 170934.66220000014 484345.68609999865, 171129.75250000134 484326.47129999846, 171317.3456000015 484269.5656000003, 171490.2324000001 484177.15569999814, 171641.76900000125 484052.7928000018, 171766.13179999962 483901.2562999986, 171858.5417000018 483728.36950000003, 171915.44750000164 483540.77639999986, 171934.66220000014 483345.68609999865))"
ov_knooppunt_buffer.60,Hardinxveld-Giessendam,1,Zuidvleugel,0,1,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,113,0,559,0,0,0,0,0,672,899,57,1,Top10NL,4.83535291,51.83045287,,"POLYGON ((117960.40419999883 427016.76469999924, 117941.18950000033 426821.67440000176, 117884.28379999846 426634.0813000016, 117791.87379999831 426461.1944999993, 117667.51099999994 426309.65790000185, 117515.97450000048 426185.29509999976, 117343.08769999817 426092.8852000013, 117155.49460000172 426035.97940000147, 116960.40419999883 426016.76469999924, 116765.31390000135 426035.97940000147, 116577.72080000117 426092.8852000013, 116404.83399999887 426185.29509999976, 116253.2974999994 426309.65790000185, 116128.93459999934 426461.1944999993, 116036.52470000088 426634.0813000016, 115979.61899999902 426821.67440000176, 115960.40419999883 427016.76469999924, 115979.61899999902 427211.85500000045, 116036.52470000088 427399.4481999986, 116128.93459999934 427572.3350000009, 116253.2974999994 427723.87150000036, 116404.83399999887 427848.23429999873, 116577.72080000117 427940.6442999989, 116765.31390000135 427997.55000000075, 116960.40419999883 428016.76469999924, 117155.49460000172 427997.55000000075, 117343.08769999817 427940.6442999989, 117515.97450000048 427848.23429999873, 117667.51099999994 427723.87150000036, 117791.87379999831 427572.3350000009, 117884.28379999846 427399.4481999986, 117941.18950000033 427211.85500000045, 117960.40419999883 427016.76469999924))"
ov_knooppunt_buffer.61,Haren A28 P+R A28,2,Noord,1,0,0,1,0,0,0,0,0,1,0,2,182,556,0,0,0,0,0,0,0,0,0,0,0,0,0,738,3134,15,1,Handmatig Google,6.59215915,53.17004141,,"POLYGON ((236075.3482999988 576601.2555, 236065.7410000004 576503.7102999985, 236037.28810000047 576409.9138000011, 235991.08309999853 576323.4704000019, 235928.9017000012 576247.7021000013, 235853.13340000063 576185.5207000002, 235766.69000000134 576139.3156999983, 235672.89350000024 576110.8627999984, 235575.3482999988 576101.2555, 235477.80319999903 576110.8627999984, 235384.00659999996 576139.3156999983, 235297.56320000067 576185.5207000002, 235221.7949000001 576247.7021000013, 235159.61349999905 576323.4704000019, 235113.4085999988 576409.9138000011, 235084.95569999889 576503.7102999985, 235075.3482999988 576601.2555, 235084.95569999889 576698.8005999997, 235113.4085999988 576792.5971999988, 235159.61349999905 576879.0406000018, 235221.7949000001 576954.8088999987, 235297.56320000067 577016.9902999997, 235384.00659999996 577063.1952, 235477.80319999903 577091.6480999999, 235575.3482999988 577101.2555, 235672.89350000024 577091.6480999999, 235766.69000000134 577063.1952, 235853.13340000063 577016.9902999997, 235928.9017000012 576954.8088999987, 235991.08309999853 576879.0406000018, 236037.28810000047 576792.5971999988, 236065.7410000004 576698.8005999997, 236075.3482999988 576601.2555))"
ov_knooppunt_buffer.62,Harlingen,1,Noord,0,0,0,0,0,1,1,0,0,2,0,1,0,17,368,1191,669,1486,0,0,0,405,0,0,0,0,0,4136,23286,11,1,Top10NL,5.424473,53.17039219,,"POLYGON ((158492.0197999999 575967.0555999987, 158472.8051000014 575771.9651999995, 158415.89939999953 575584.3720999993, 158323.48950000107 575411.4853000008, 158199.126600001 575259.9488000013, 158047.59010000154 575135.5859000012, 157874.70329999924 575043.175999999, 157687.11019999906 574986.2703000009, 157492.0197999999 574967.0555999987, 157296.9294999987 574986.2703000009, 157109.33639999852 575043.175999999, 156936.44959999993 575135.5859000012, 156784.91310000047 575259.9488000013, 156660.5502000004 575411.4853000008, 156568.14029999822 575584.3720999993, 156511.23460000008 575771.9651999995, 156492.0197999999 575967.0555999987, 156511.23460000008 576162.1458999999, 156568.14029999822 576349.7390000001, 156660.5502000004 576522.6257999986, 156784.91310000047 576674.1623000018, 156936.44959999993 576798.5251999982, 157109.33639999852 576890.9351000004, 157296.9294999987 576947.8407999985, 157492.0197999999 576967.0555999987, 157687.11019999906 576947.8407999985, 157874.70329999924 576890.9351000004, 158047.59010000154 576798.5251999982, 158199.126600001 576674.1623000018, 158323.48950000107 576522.6257999986, 158415.89939999953 576349.7390000001, 158472.8051000014 576162.1458999999, 158492.0197999999 575967.0555999987))"
ov_knooppunt_buffer.63,Harlingen Haven,1,Noord,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,35,0,Top10NL,5.41141873,53.17484974,,"POLYGON ((157618.8887999989 576462.7545999996, 157599.6741000004 576267.6642000005, 157542.76839999855 576080.0711000003, 157450.3585000001 575907.1843000017, 157325.99560000002 575755.6477999985, 157174.45910000056 575631.2848999985, 157001.57229999825 575538.875, 156813.9792000018 575481.9693000019, 156618.8887999989 575462.7545999996, 156423.79850000143 575481.9693000019, 156236.20540000126 575538.875, 156063.31859999895 575631.2848999985, 155911.7820999995 575755.6477999985, 155787.41919999942 575907.1843000017, 155695.00930000097 576080.0711000003, 155638.1035999991 576267.6642000005, 155618.8887999989 576462.7545999996, 155638.1035999991 576657.8449000008, 155695.00930000097 576845.438000001, 155787.41919999942 577018.3247999996, 155911.7820999995 577169.8612999991, 156063.31859999895 577294.2241999991, 156236.20540000126 577386.6341000013, 156423.79850000143 577443.5397999994, 156618.8887999989 577462.7545999996, 156813.9792000018 577443.5397999994, 157001.57229999825 577386.6341000013, 157174.45910000056 577294.2241999991, 157325.99560000002 577169.8612999991, 157450.3585000001 577018.3247999996, 157542.76839999855 576845.438000001, 157599.6741000004 576657.8449000008, 157618.8887999989 576462.7545999996))"
ov_knooppunt_buffer.64,Heemskerk,1,Noordvleugel,1,0,1,0,1,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,1063,1063,54,1,Top10NL,4.68595556,52.49450083,,"POLYGON ((108376.42370000109 500985.57730000094, 108357.20899999887 500790.48699999973, 108300.30319999903 500602.89389999956, 108207.89330000058 500430.007100001, 108083.53049999848 500278.4704999998, 107931.99390000105 500154.10770000145, 107759.10709999874 500061.69779999927, 107571.51399999857 500004.79199999943, 107376.42370000109 499985.57730000094, 107181.33339999989 500004.79199999943, 106993.74020000175 500061.69779999927, 106820.85339999944 500154.10770000145, 106669.31689999998 500278.4704999998, 106544.9541000016 500430.007100001, 106452.54410000145 500602.89389999956, 106395.63839999959 500790.48699999973, 106376.42370000109 500985.57730000094, 106395.63839999959 501180.6675999984, 106452.54410000145 501368.2606999986, 106544.9541000016 501541.1475000009, 106669.31689999998 501692.6840999983, 106820.85339999944 501817.0469000004, 106993.74020000175 501909.4567999989, 107181.33339999989 501966.3625999987, 107376.42370000109 501985.57730000094, 107571.51399999857 501966.3625999987, 107759.10709999874 501909.4567999989, 107931.99390000105 501817.0469000004, 108083.53049999848 501692.6840999983, 108207.89330000058 501541.1475000009, 108300.30319999903 501368.2606999986, 108357.20899999887 501180.6675999984, 108376.42370000109 500985.57730000094))"
ov_knooppunt_buffer.65,Hengelo Gezondheidspark,1,Oost,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66,0,20,0,0,0,0,0,85,217,9,0,Top10NL,6.76825905,52.26164715,,"POLYGON ((250281.81560000032 475744.7507000007, 250262.60090000182 475549.6603000015, 250205.69519999996 475362.06720000133, 250113.2851999998 475189.180399999, 249988.92240000144 475037.64389999956, 249837.38589999825 474913.2809999995, 249664.49909999967 474820.87110000104, 249476.9059999995 474763.9653999992, 249281.81560000032 474744.7507000007, 249086.72529999912 474763.9653999992, 248899.13219999894 474820.87110000104, 248726.24540000036 474913.2809999995, 248574.7089000009 475037.64389999956, 248450.34600000083 475189.180399999, 248357.93609999865 475362.06720000133, 248301.0304000005 475549.6603000015, 248281.81560000032 475744.7507000007, 248301.0304000005 475939.84099999815, 248357.93609999865 476127.4340999983, 248450.34600000083 476300.32090000063, 248574.7089000009 476451.8574000001, 248726.24540000036 476576.22030000016, 248899.13219999894 476668.6301999986, 249086.72529999912 476725.5359000005, 249281.81560000032 476744.7507000007, 249476.9059999995 476725.5359000005, 249664.49909999967 476668.6301999986, 249837.38589999825 476576.22030000016, 249988.92240000144 476451.8574000001, 250113.2851999998 476300.32090000063, 250205.69519999996 476127.4340999983, 250262.60090000182 475939.84099999815, 250281.81560000032 475744.7507000007))"
ov_knooppunt_buffer.66,High Tech Campus,2,Zuid,1,0,1,1,0,0,0,0,0,1,1,2,0,92,211,0,0,0,0,0,0,0,0,0,0,0,0,303,999,28,1,OpenStreetMap,5.4493943,51.4081506,,"POLYGON ((159827.21669999883 379892.07840000093, 159817.60940000042 379794.5333000012, 159789.1565000005 379700.7366999984, 159742.95149999857 379614.2932999991, 159680.77010000125 379538.5249999985, 159605.00180000067 379476.3436000012, 159518.55840000138 379430.13870000094, 159424.76190000027 379401.685800001, 159327.21669999883 379392.07840000093, 159229.67159999907 379401.685800001, 159135.875 379430.13870000094, 159049.4316000007 379476.3436000012, 158973.66330000013 379538.5249999985, 158911.48189999908 379614.2932999991, 158865.27699999884 379700.7366999984, 158836.82409999892 379794.5333000012, 158827.21669999883 379892.07840000093, 158836.82409999892 379989.62359999865, 158865.27699999884 380083.42009999976, 158911.48189999908 380169.86349999905, 158973.66330000013 380245.6317999996, 159049.4316000007 380307.8132000007, 159135.875 380354.0181999989, 159229.67159999907 380382.4710999988, 159327.21669999883 380392.07840000093, 159424.76190000027 380382.4710999988, 159518.55840000138 380354.0181999989, 159605.00180000067 380307.8132000007, 159680.77010000125 380245.6317999996, 159742.95149999857 380169.86349999905, 159789.1565000005 380083.42009999976, 159817.60940000042 379989.62359999865, 159827.21669999883 379892.07840000093))"
ov_knooppunt_buffer.67,Hoek van Holland,2,Zuidvleugel,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,26,11,0,0,0,0,0,0,0,0,0,0,37,64,12,0,OpenStreetMap,4.1314526,51.9771615,,"POLYGON ((69224.16640000045 443940.2831999995, 69214.55900000036 443842.7380999997, 69186.10619999841 443748.94150000066, 69139.9012000002 443662.49810000136, 69077.71979999915 443586.72989999875, 69001.95149999857 443524.54839999974, 68915.50809999928 443478.3434999995, 68821.71159999818 443449.8905999996, 68724.16640000045 443440.2831999995, 68626.621199999 443449.8905999996, 68532.82470000163 443478.3434999995, 68446.38129999861 443524.54839999974, 68370.61300000176 443586.72989999875, 68308.43160000071 443662.49810000136, 68262.22659999877 443748.94150000066, 68233.77380000055 443842.7380999997, 68224.16640000045 443940.2831999995, 68233.77380000055 444037.82840000093, 68262.22659999877 444131.625, 68308.43160000071 444218.0683999993, 68370.61300000176 444293.8365999982, 68446.38129999861 444356.0181000009, 68532.82470000163 444402.22300000116, 68626.621199999 444430.6759000011, 68724.16640000045 444440.2831999995, 68821.71159999818 444430.6759000011, 68915.50809999928 444402.22300000116, 69001.95149999857 444356.0181000009, 69077.71979999915 444293.8365999982, 69139.9012000002 444218.0683999993, 69186.10619999841 444131.625, 69214.55900000036 444037.82840000093, 69224.16640000045 443940.2831999995))"
ov_knooppunt_buffer.68,Hoensbroek,1,Zuid,1,0,0,0,0,1,0,0,0,3,0,1,0,0,0,11,0,0,0,35,0,0,0,0,0,0,0,46,183,12,0,Top10NL,5.93010045,50.9056532,,"POLYGON ((194188.54019999877 324129.1561000012, 194169.32550000027 323934.0658, 194112.4197999984 323746.4726999998, 194020.00979999825 323573.5859000012, 193895.64699999988 323422.0493000001, 193744.11050000042 323297.6865000017, 193571.22370000184 323205.2765999995, 193383.63049999997 323148.3707999997, 193188.54019999877 323129.1561000012, 192993.4499000013 323148.3707999997, 192805.85680000111 323205.2765999995, 192632.9699999988 323297.6865000017, 192481.43340000138 323422.0493000001, 192357.07059999928 323573.5859000012, 192264.66070000082 323746.4726999998, 192207.754900001 323934.0658, 192188.54019999877 324129.1561000012, 192207.754900001 324324.24639999866, 192264.66070000082 324511.83949999884, 192357.07059999928 324684.72630000114, 192481.43340000138 324836.2628999986, 192632.9699999988 324960.6257000007, 192805.85680000111 325053.03559999913, 192993.4499000013 325109.94139999896, 193188.54019999877 325129.1561000012, 193383.63049999997 325109.94139999896, 193571.22370000184 325053.03559999913, 193744.11050000042 324960.6257000007, 193895.64699999988 324836.2628999986, 194020.00979999825 324684.72630000114, 194112.4197999984 324511.83949999884, 194169.32550000027 324324.24639999866, 194188.54019999877 324129.1561000012))"
ov_knooppunt_buffer.69,Hoevelaken,1,Oost,1,0,1,0,0,1,0,0,0,3,0,1,245,200,20,0,0,0,0,0,0,0,0,0,0,0,0,465,4411,28,1,Top10NL,5.45772761,52.16643286,,"POLYGON ((160825.03319999948 464255.21130000055, 160805.8183999993 464060.1209000014, 160748.91270000115 463872.5278000012, 160656.50279999897 463699.6409999989, 160532.1398999989 463548.10449999943, 160380.60339999944 463423.74159999937, 160207.71660000086 463331.3317000009, 160020.1235000007 463274.42599999905, 159825.03319999948 463255.21130000055, 159629.9428000003 463274.42599999905, 159442.34970000014 463331.3317000009, 159269.46290000156 463423.74159999937, 159117.92639999837 463548.10449999943, 158993.5636 463699.6409999989, 158901.15359999985 463872.5278000012, 158844.2479000017 464060.1209000014, 158825.03319999948 464255.21130000055, 158844.2479000017 464450.30160000175, 158901.15359999985 464637.8946999982, 158993.5636 464810.7815000005, 159117.92639999837 464962.31799999997, 159269.46290000156 465086.68090000004, 159442.34970000014 465179.0907999985, 159629.9428000003 465235.99650000036, 159825.03319999948 465255.21130000055, 160020.1235000007 465235.99650000036, 160207.71660000086 465179.0907999985, 160380.60339999944 465086.68090000004, 160532.1398999989 464962.31799999997, 160656.50279999897 464810.7815000005, 160748.91270000115 464637.8946999982, 160805.8183999993 464450.30160000175, 160825.03319999948 464255.21130000055))"
ov_knooppunt_buffer.70,Hollandsche Rading,1,Midden,0,0,0,0,0,0,1,0,0,2,0,1,867,5,0,0,0,19,0,0,0,0,0,0,0,0,0,891,8806,18,1,Top10NL,5.17948508,52.17838193,,"POLYGON ((141792.3553000018 465602.62530000135, 141773.14059999958 465407.53500000015, 141716.23479999974 465219.9419, 141623.8249000013 465047.0551000014, 141499.4620999992 464895.5185999982, 141347.92550000176 464771.15569999814, 141175.03869999945 464678.7457999997, 140987.44559999928 464621.84010000154, 140792.3553000018 464602.62530000135, 140597.2650000006 464621.84010000154, 140409.67190000042 464678.7457999997, 140236.78510000184 464771.15569999814, 140085.2485000007 464895.5185999982, 139960.8856999986 465047.0551000014, 139868.47580000013 465219.9419, 139811.5700000003 465407.53500000015, 139792.3553000018 465602.62530000135, 139811.5700000003 465797.7157000005, 139868.47580000013 465985.3088000007, 139960.8856999986 466158.1955999993, 140085.2485000007 466309.73209999874, 140236.78510000184 466434.0949999988, 140409.67190000042 466526.504900001, 140597.2650000006 466583.41059999913, 140792.3553000018 466602.62530000135, 140987.44559999928 466583.41059999913, 141175.03869999945 466526.504900001, 141347.92550000176 466434.0949999988, 141499.4620999992 466309.73209999874, 141623.8249000013 466158.1955999993, 141716.23479999974 465985.3088000007, 141773.14059999958 465797.7157000005, 141792.3553000018 465602.62530000135))"
ov_knooppunt_buffer.71,Houthem-St.Gerlach,1,Zuid,1,0,1,0,0,0,0,0,0,1,0,1,0,0,175,103,11,0,0,0,0,218,0,0,0,0,0,507,2404,40,1,Top10NL,5.79637002,50.87341905,,"POLYGON ((184801.86630000174 320481.9351999983, 184782.65159999952 320286.84479999915, 184725.74579999968 320099.251699999, 184633.33590000123 319926.3649000004, 184508.97309999913 319774.82840000093, 184357.4365000017 319650.46550000086, 184184.5496999994 319558.0555999987, 183996.95659999922 319501.14990000054, 183801.86630000174 319481.9351999983, 183606.77600000054 319501.14990000054, 183419.18279999867 319558.0555999987, 183246.2960000001 319650.46550000086, 183094.75950000063 319774.82840000093, 182970.39669999853 319926.3649000004, 182877.98669999838 320099.251699999, 182821.08100000024 320286.84479999915, 182801.86630000174 320481.9351999983, 182821.08100000024 320677.0254999995, 182877.98669999838 320864.6185999997, 182970.39669999853 321037.5053999983, 183094.75950000063 321189.04190000147, 183246.2960000001 321313.40480000153, 183419.18279999867 321405.8147, 183606.77600000054 321462.72040000185, 183801.86630000174 321481.9351999983, 183996.95659999922 321462.72040000185, 184184.5496999994 321405.8147, 184357.4365000017 321313.40480000153, 184508.97309999913 321189.04190000147, 184633.33590000123 321037.5053999983, 184725.74579999968 320864.6185999997, 184782.65159999952 320677.0254999995, 184801.86630000174 320481.9351999983))"
