GEMEENTE,CBS_GEMEENTECODE,BETREFT,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000006924,Dannestraat,1,d,,3621AE,Breukelen,5.003783,52.171399,128770.54,464874.56,"POLYGON ((128720.037 464873.774,128721.961 464857.89,128728.999 464858.742,128729.747 464858.833,128729.703 464859.309,128735.729 464859.541,128736.006 464853.386,128736.61 464839.931,128737.118 464837.551,128739.435 464826.693,128739.836 464824.815,128747.044 464826.369,128745.231 464834.776,128747.647 464835.297,128748.153 464832.928,128749.456 464826.826,128750.503 464821.923,128759.089 464823.756,128759.056 464823.911,128759.583 464824.021,128760.978 464824.312,128761.006 464824.179,128765.548 464825.16,128767.042 464825.483,128767.012 464825.621,128767.86 464825.805,128768.92 464826.036,128768.954 464825.881,128774.881 464827.172,128774.647 464828.247,128773.103 464835.332,128778.972 464836.598,128779.073 464836.143,128784.841 464837.345,128783.621 464843.115,128783.303 464843.048,128782.315 464847.598,128781.553 464851.108,128781.33 464851.06,128779.28 464860.62,128778.81 464862.814,128778.59 464862.766,128777.22 464869.095,128775.188 464878.478,128775.309 464878.504,128774.553 464882.006,128770.81 464899.341,128763.602 464897.786,128763.373 464897.737,128759.69 464896.942,128759.23 464899.077,128758.98 464900.239,128753.498 464899.056,128748.415 464897.96,128748.35 464898.257,128742.866 464897.063,128737.572 464895.911,128732.645 464894.838,128732.844 464893.619,128734.569 464882.417,128734.629 464882.026,128735.188 464869.879,128728.227 464869.447,128727.556 464874.986,128727.219 464874.945,128727.255 464874.648,128720.037 464873.774))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000006925,Dannestraat,1,e,,3621AE,Breukelen,5.003721,52.171541,128766.38,464890.43,"POLYGON ((128720.037 464873.774,128721.961 464857.89,128728.999 464858.742,128729.747 464858.833,128729.703 464859.309,128735.729 464859.541,128736.006 464853.386,128736.61 464839.931,128737.118 464837.551,128739.435 464826.693,128739.836 464824.815,128747.044 464826.369,128745.231 464834.776,128747.647 464835.297,128748.153 464832.928,128749.456 464826.826,128750.503 464821.923,128759.089 464823.756,128759.056 464823.911,128759.583 464824.021,128760.978 464824.312,128761.006 464824.179,128765.548 464825.16,128767.042 464825.483,128767.012 464825.621,128767.86 464825.805,128768.92 464826.036,128768.954 464825.881,128774.881 464827.172,128774.647 464828.247,128773.103 464835.332,128778.972 464836.598,128779.073 464836.143,128784.841 464837.345,128783.621 464843.115,128783.303 464843.048,128782.315 464847.598,128781.553 464851.108,128781.33 464851.06,128779.28 464860.62,128778.81 464862.814,128778.59 464862.766,128777.22 464869.095,128775.188 464878.478,128775.309 464878.504,128774.553 464882.006,128770.81 464899.341,128763.602 464897.786,128763.373 464897.737,128759.69 464896.942,128759.23 464899.077,128758.98 464900.239,128753.498 464899.056,128748.415 464897.96,128748.35 464898.257,128742.866 464897.063,128737.572 464895.911,128732.645 464894.838,128732.844 464893.619,128734.569 464882.417,128734.629 464882.026,128735.188 464869.879,128728.227 464869.447,128727.556 464874.986,128727.219 464874.945,128727.255 464874.648,128720.037 464873.774))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000006954,Kerkbrink,24,,,3621AN,Breukelen,5.003529,52.171877,128753.46,464927.89,"POLYGON ((128747.113 464933.002,128753.225 464912.391,128753.895 464909.948,128757.581 464910.843,128755.331 464920.114,128754.791 464922.613,128758.874 464923.684,128758.681 464924.276,128763.428 464925.731,128762.868 464927.602,128755.411 464925.368,128754.769 464927.636,128757.991 464928.509,128755.918 464935.173,128747.113 464933.002))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000006985,Kerkbrink,2,,,3621AN,Breukelen,5.002023,52.171708,128650.34,464909.57,"POLYGON ((128644.131 464911.78,128644.161 464911.641,128645.49 464905.517,128647.914 464906.074,128653.04 464907.254,128656.478 464907.828,128665.431 464909.324,128663.95 464915.495,128655.178 464913.983,128653.445 464913.684,128644.131 464911.78))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000006992,Brugstraat,12,,,3621AH,Breukelen,5.004372,52.172075,128811.21,464949.64,"POLYGON ((128805.382 464952.227,128809.669 464941.913,128812.92 464943.34,128813.488 464942.181,128816.157 464943.048,128818.975 464936.595,128817.902 464936.123,128819.323 464932.554,128821.386 464927.545,128825.072 464929.099,128819.513 464942.396,128817.428 464947.489,128813.534 464956.315,128805.382 464952.227))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Kockengen,WK190405,Portengense Brug,WK19040506,0311010000006998,Portengen,47,,,3628EC,Kockengen,4.958335,52.160164,125654.12,463641.96,"POLYGON ((125647.577 463643.457,125652.022 463634.504,125656.499 463636.788,125655.053 463639.497,125661.629 463642.813,125661.906 463644.134,125659.313 463649.419,125647.577 463643.457))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Breukelen,WK190402,Scheendijk,WK19040211,0311010000007040,Scheendijk,7,,1,3621VB,Breukelen,5.021616,52.176752,129993.51,465463.89,"POLYGON ((129961.221 465477.332,129961.541 465471.45,129961.554 465471.211,129984.53 465472.46,129985.789 465447.765,129989.393 465447.892,129999.999 465448.468,130002.877 465448.625,130001.784 465468.715,130003.171 465468.806,130002.819 465480.024,130000.002 465479.871,129966.519 465478.05,129966.542 465477.621,129961.221 465477.332))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000007388,Hazeslinger,10,,,3621AT,Breukelen,5.001821,52.172378,128636.89,464984.2,"POLYGON ((128620.947 464990.128,128621.64 464984.113,128622.02 464980.81,128622.958 464972.662,128634.618 464973.89,128634.518 464974.758,128639.041 464975.833,128653.236 464979.058,128650.945 464989.82,128650.197 464993.337,128649.774 464995.321,128649.687 464995.733,128640.325 464995.013,128630.811 464994.281,128630.783 464994.567,128627.622 464994.228,128628 464990.94,128622.068 464990.257,128620.947 464990.128))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000007406,Willink van Collenstraat,87,,,3621CL,Breukelen,4.999648,52.168618,128486.04,464566.64,"POLYGON ((128481.477 464571.373,128484.69 464561.539,128490.134 464563.318,128487.387 464571.729,128483.262 464570.388,128482.81 464571.721,128481.477 464571.373))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Breukelen,WK190402,Kievitsbuurt,WK19040204,0311010000007731,De Plassen Noord,284,,,3621PN,Breukelen,5.033953,52.175106,130836.47,465276.58,"POLYGON ((130829.346 465274.346,130829.414 465273.298,130830.198 465273.349,130844.981 465274.309,130844.678 465279.232,130830.192 465278.275,130830.2 465278.159,130830.443 465274.417,130829.346 465274.346))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Breukelen,WK190402,Corridor,WK19040208,0311010000008035,Merwedeweg,4,e,,3621LR,Breukelen,4.991871,52.173574,127957.02,465120.99,"POLYGON Z ((127944.143 465128.551 0,127945.784 465113.601 0,127968.685 465116.104 0,127966.922 465131.13 0,127944.143 465128.551 0))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Loenen aan de Vecht,WK190403,Loenen Dorpskern,WK19040310,0329010000000113,Dorpsstraat,72,,,3632AW,Loenen aan de Vecht,5.023602,52.20888,130147.28,469037.78,"POLYGON ((130138.591 469048.579,130145.696 469035.113,130147.606 469035.935,130148.726 469033.835,130149.458 469032.466,130150.378 469030.746,130151.905 469027.843,130153.642 469024.631,130156.353 469026.005,130153.626 469031.302,130143.488 469050.944,130138.591 469048.579))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Loenen aan de Vecht,WK190403,Loenen Dorpskern,WK19040310,0329010000000116,Dorpsstraat,76,,,3632AW,Loenen aan de Vecht,5.023708,52.208995,130154.57,469050.46,"POLYGON ((130148.64 469053.555,130153.809 469043.967,130156.27 469045.199,130160.412 469047.426,130156.045 469055.899,130155.501 469056.954,130148.64 469053.555))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Loenen aan de Vecht,WK190403,Loenen Dorpskern,WK19040310,0329010000000121,Dorpsstraat,80,,,3632AW,Loenen aan de Vecht,5.023908,52.209008,130168.24,469051.94,"POLYGON ((130160.29 469059.429,130163.149 469054.154,130170 469041.511,130179.179 469046.338,130176.89 469049.662,130174.313 469048.25,130169.967 469056.277,130166.665 469062.376,130164.853 469061.538,130160.29 469059.429))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Loenen aan de Vecht,WK190403,Loenen Dorpskern,WK19040310,0329010000000137,Bredestraat,2,,,3632AZ,Loenen aan de Vecht,5.022068,52.208715,130042.3,469019.88,"POLYGON ((130033.819 469022.056,130042.804 469012.84,130044.74 469012.797,130050.816 469017.475,130042.479 469026.981,130038.847 469023.693,130037.355 469025.307,130035.215 469023.339,130033.819 469022.056))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Loenen aan de Vecht,WK190403,Loenen Dorpskern,WK19040310,0329010000000143,Bredestraat,8,,,3632AZ,Loenen aan de Vecht,5.021837,52.208879,130026.64,469038.22,"POLYGON ((130019.364 469034.555,130023.245 469030.852,130032.383 469040.276,130031.122 469041.685,130033.081 469043.654,130031.58 469045.596,130025.8 469039.702,130025.092 469040.397,130019.364 469034.555))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Loenen aan de Vecht,WK190403,Loenen Dorpskern,WK19040310,0329010000000145,Bredestraat,10,,,3632AZ,Loenen aan de Vecht,5.021827,52.208925,130025.96,469043.41,"POLYGON ((130015.775 469038.192,130019.364 469034.555,130025.092 469040.397,130025.8 469039.702,130031.58 469045.596,130033.098 469047.144,130036.042 469050.146,130034.173 469052.124,130033.815 469052.066,130032.515 469053.518,130031.543 469054.458,130025.324 469048.17,130025.583 469047.923,130015.775 469038.192))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Loenen aan de Vecht,WK190403,Loenen Dorpskern,WK19040310,0329010000000158,Brugstraat,6,,,3632EH,Loenen aan de Vecht,5.022829,52.208514,130094.24,468997.3,"POLYGON ((130086.302 469001.195,130088.7 468998.019,130095.355 468989.412,130096.605 468990.332,130097.491 468989.227,130100 468991.1,130100.68 468991.608,130100 468992.631,130099.323 468993.649,130099.62 468993.88,130095.178 469000,130093.845 469001.837,130094.369 469002.224,130092.295 469005.388,130087.697 469002.161,130086.302 469001.195))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Loenen aan de Vecht,WK190403,Loenen Dorpskern,WK19040310,0329010000000277,Dorpsstraat,31,,,3632AP,Loenen aan de Vecht,5.021714,52.208484,130017.97,468994.29,"POLYGON ((130011.518 468993.905,130013.632 468992.259,130020.151 468987.183,130025.373 468993.059,130016.533 469001.413,130013.107 468997.617,130014.155 468996.699,130011.518 468993.905))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Loenen aan de Vecht,WK190403,Loenen Dorpskern,WK19040310,0329010000000286,Dorpsstraat,43,,,3632AR,Loenen aan de Vecht,5.022248,52.208833,130054.7,469032.94,"POLYGON ((130045.799 469038.916,130049.003 469034.958,130050.715 469033.799,130052.436 469031.54,130054.205 469029.217,130059.041 469023.156,130063.106 469026.224,130054.996 469037.016,130054.013 469038.488,130051.152 469042.742,130045.799 469038.916))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Loenen aan de Vecht,WK190403,Loenen Dorpskern,WK19040310,0329010000000500,Grutterstraat,19,,,3632EJ,Loenen aan de Vecht,5.022062,52.209304,130042.27,469085.5,"POLYGON ((130034.988 469088.753,130043.468 469075.947,130050.193 469080.863,130041.981 469095.055,130038.485 469091.904,130034.988 469088.753))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Loenen aan de Vecht,WK190403,Mijnden,WK19040306,0329010000001184,Mijndensedijk,19,,,3632NT,Loenen aan de Vecht,5.022739,52.202319,130084.61,468308.03,"POLYGON ((130081.006 468302.863,130086.67 468302.067,130088.234 468313.198,130082.569 468313.996,130081.006 468302.863))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Loenen aan de Vecht,WK190403,Driehoven,WK19040308,0329010000001590,Rijksstraatweg,107,,,3632AB,Loenen aan de Vecht,5.021102,52.20911,129976.55,469064.21,"POLYGON Z ((129983.169 469063.878 0,129976.689 469070.361 0,129972.564 469066.543 0,129971.098 469068.03 0,129972.028 469068.865 0,129970.11 469070.774 0,129966.959 469067.812 0,129968.877 469065.904 0,129969.965 469066.928 0,129971.542 469065.384 0,129970.159 469064.107 0,129976.595 469057.658 0,129980.29 469061.103 0,129981.277 469061.356 0,129982.851 469062.753 0,129982.637 469063.428 0,129983.169 469063.878 0))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Loenen aan de Vecht,WK190403,Driehoven,WK19040308,0329010000001606,Rijksstraatweg,125,,,3632AB,Loenen aan de Vecht,5.021173,52.210002,129981.85,469163.47,"POLYGON ((129946.3 469175.837,129947.115 469174.697,129950.007 469170.651,129950.587 469169.84,129955.662 469162.636,129961.396 469154.495,129962.574 469152.822,129970.859 469158.659,129974.223 469153.884,129986.372 469136.638,130000 469146.21,130000.654 469146.669,130000 469147.6,129996.593 469152.447,129999.291 469154.327,129991.307 469165.787,129991.108 469165.649,129987.708 469170.529,129977.356 469185.302,129977.069 469185.648,129976.74 469185.953,129976.374 469186.215,129975.978 469186.427,129975.558 469186.586,129975.242 469186.662,129974.92 469186.696,129974.595 469186.689,129974.274 469186.641,129973.962 469186.551,129972.8 469185.932,129969.06 469183.34,129968.049 469184.817,129962.622 469181.068,129961.913 469182.096,129959.792 469185.171,129946.3 469175.837))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Loenen aan de Vecht,WK190403,Driehoven,WK19040308,0329010000001608,Rijksstraatweg,127,,,3632AB,Loenen aan de Vecht,5.020968,52.210054,129967.9,469169.3,"POLYGON ((129946.3 469175.837,129947.115 469174.697,129950.007 469170.651,129950.587 469169.84,129955.662 469162.636,129961.396 469154.495,129962.574 469152.822,129970.859 469158.659,129974.223 469153.884,129986.372 469136.638,130000 469146.21,130000.654 469146.669,130000 469147.6,129996.593 469152.447,129999.291 469154.327,129991.307 469165.787,129991.108 469165.649,129987.708 469170.529,129977.356 469185.302,129977.069 469185.648,129976.74 469185.953,129976.374 469186.215,129975.978 469186.427,129975.558 469186.586,129975.242 469186.662,129974.92 469186.696,129974.595 469186.689,129974.274 469186.641,129973.962 469186.551,129972.8 469185.932,129969.06 469183.34,129968.049 469184.817,129962.622 469181.068,129961.913 469182.096,129959.792 469185.171,129946.3 469175.837))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Loenen aan de Vecht,WK190403,Driehoven,WK19040308,0329010000001619,Rijksstraatweg,141,,,3632AB,Loenen aan de Vecht,5.020381,52.210471,129928.03,469215.91,"POLYGON ((129917.5 469218.149,129928.578 469202.739,129928.786 469202.888,129946.797 469215.837,129948.948 469217.383,129939.719 469230.221,129938.236 469232.284,129937.75 469232.96,129936.903 469232.35,129935.832 469233.839,129936.614 469234.401,129932.565 469240.035,129925.138 469234.695,129929.177 469229.075,129930.022 469229.683,129931.221 469228.013,129928.654 469226.167,129917.5 469218.149))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Nieuwersluis,WK190409,Nieuwersluis,WK19040905,0329010000002257,Rijksstraatweg,37,,,3631AA,Nieuwersluis,5.007609,52.196428,129046.88,467657.98,"POLYGON ((129039.617 467661.347,129043.154 467656.537,129044.891 467657.815,129048.244 467653.255,129048.429 467653.392,129049.565 467651.878,129051.932 467653.572,129053.676 467654.852,129047.496 467663.589,129047.072 467664.21,129042.568 467660.911,129041.324 467662.603,129039.617 467661.347))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Nieuwersluis,WK190409,Nieuwersluis,WK19040905,0329010000002331,Mijndensedijk,36,,,3631NP,Nieuwersluis,5.014174,52.196133,129495.52,467622.79,"POLYGON Z ((129498.974 467630.179 0,129492.557 467626.915 0,129491.321 467629.344 0,129486.294 467626.787 0,129492.08 467615.415 0,129503.523 467621.237 0,129498.974 467630.179 0))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Nieuwersluis,WK190409,Nieuwersluis,WK19040905,0329010000002395,Rijksstraatweg,27,,,3631AA,Nieuwersluis,5.006765,52.196017,128988.92,467612.51,"POLYGON ((128972.568 467629.365,128982.781 467616.744,128982.821 467616.683,128985.527 467612.58,128990.421 467605.161,128990.651 467604.813,128995.426 467608.092,128988.519 467618.003,128988.761 467618.077,128986.908 467620.207,128976.404 467632.321,128972.568 467629.365))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Nieuwersluis,WK190409,Nieuwersluis,WK19040905,0329010000002399,Rijksstraatweg,31,,,3631AA,Nieuwersluis,5.006982,52.196062,129003.82,467617.39,"POLYGON ((128997.365 467616.121,129000 467612.731,129000.692 467611.708,129001.367 467610.792,129004.467 467613.538,129004.617 467613.452,129006.244 467614.869,129007.871 467616.287,129007.783 467616.404,129010.763 467618.983,129006.264 467624.064,129003.856 467621.932,129000 467618.519,128997.365 467616.121))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Vreeland,WK190406,Vreeland Dorp,WK19040603,0329010000002668,Voorstraat,13,,,3633BA,Vreeland,5.033108,52.229861,130808.45,471368.91,"POLYGON ((130804.802 471369.872,130805.247 471366.989,130806.7 471365.894,130806.74 471365.864,130810.846 471366.497,130812.077 471368.131,130811.678 471370.72,130810.053 471371.945,130805.88 471371.302,130804.802 471369.872))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Vreeland,WK190406,Vreeland Dorp,WK19040603,0329010000003163,Klapstraat,5,,WINK,3633BH,Vreeland,5.033247,52.231014,130818.55,471497.17,"POLYGON ((130811.972 471495.715,130819.157 471494.068,130822.474 471493.308,130823.35 471494.705,130823.299 471494.737,130826.381 471499.651,130825.082 471499.9,130824.557 471500,130820.178 471500.838,130819.996 471500,130819.921 471499.655,130818.159 471500,130812.787 471501.051,130812.644 471500,130812.254 471497.146,130811.972 471495.715))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Nigtevecht,WK190408,Nigtevecht Dorp,WK19040804,0329010000003196,Klein Muiden,54,,,1393RL,Nigtevecht,5.027185,52.275785,130429.14,476480.47,"POLYGON Z ((130417.271 476487.56 0,130429.584 476466.578 0,130441.059 476473.322 0,130440.55 476474.189 0,130428.73 476494.318 0,130428.694 476494.38 0,130417.223 476487.642 0,130417.271 476487.56 0))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Vreeland,WK190406,Vreeland Dorp,WK19040603,0329010000003368,Lindengracht,21,,,3633AS,Vreeland,5.03418,52.229777,130881.59,471359.19,"POLYGON ((130869.428 471359.887,130870.38 471355.054,130874.02 471355.702,130873.984 471356.713,130880.521 471357.757,130880.98 471354.883,130885.305 471355.573,130885.237 471355.997,130893.272 471357.279,130893.384 471357.296,130892.583 471363.515,130883.719 471362.188,130873.177 471360.551,130869.428 471359.887))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Vreeland,WK190406,Vreeland Dorp,WK19040603,0329010000003487,Bergseweg,2,a,,3633AK,Vreeland,5.034274,52.231534,130888.98,471554.67,"POLYGON Z ((130897.698 471544.297 0,130893.563 471556.387 0,130892.997 471556.192 0,130887.156 471568.137 0,130880.769 471564.797 0,130882.403 471561.672 0,130878.528 471559.645 0,130881.052 471554.82 0,130883.166 471555.925 0,130884.548 471553.283 0,130888.679 471541.211 0,130897.698 471544.297 0))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Nigtevecht,WK190408,Nigtevecht Dorp,WK19040804,0329010000003674,Dorpsstraat,82,,,1393NK,Nigtevecht,5.02748,52.272847,130447.64,476153.48,"POLYGON ((130440.554 476154.738,130442.139 476148.698,130454.796 476152.02,130453.149 476158.295,130440.554 476154.738))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Vreeland,WK190406,Vreeland Dorp,WK19040603,0329010000003811,Breedstraat,15,,,3633AX,Vreeland,5.033627,52.229817,130843.88,471363.82,"POLYGON ((130839.356 471366.618,130841.454 471359.534,130843.645 471360.197,130843.796 471359.696,130846.526 471360.515,130846.973 471359.139,130849.114 471359.797,130848.384 471361.63,130845.622 471368.566,130839.356 471366.618))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Nieuwersluis,WK190409,Nieuwersluis,WK19040905,0329010000004018,Rijksstraatweg,66,,,3631AD,Nieuwersluis,5.007641,52.196136,129048.88,467625.46,"POLYGON ((129042.371 467625.173,129047.33 467620.071,129054.979 467625.562,129052.751 467628.582,129050.89 467631.105,129042.371 467625.173))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Maarssenbroek,WK190412,Boomstede,WK19041204,0333010000000036,Boomstede,210,,,3608AK,Maarssen,5.028022,52.124388,130402.86,459635.68,"POLYGON ((130371.593 459645.614,130377.105 459641.577,130378.17 459643.036,130378.936 459644.087,130395.802 459631.716,130407.414 459623.199,130407.71 459623.602,130410.452 459621.592,130408.678 459619.173,130415.612 459614.086,130422.893 459624.012,130425.304 459622.244,130437.605 459639.016,130438.966 459640.871,130430.407 459647.111,130429.066 459645.28,130428.658 459644.723,130426.303 459646.45,130427.297 459647.805,130418.7 459654.06,130413.65 459647.16,130414.02 459646.88,130412.6 459644.93,130391.1 459660.71,130391.467 459661.21,130392.315 459662.365,130392.083 459662.534,130387.143 459666.156,130386.82 459666.393,130371.593 459645.614))"
Stichtse Vecht,G1904,StichtseVecht-winkelfunctie,Maarssenbroek,WK190412,Bisonspoor,WK19041214,0333010000000445,Bisonspoor,1005,,,3605KA,Maarssen,5.029215,52.136189,130490.99,460948.31,"POLYGON ((130458.563 460780.333,130466.439 460772.636,130461.88 460767.958,130463.032 460766.85,130463.111 460765.198,130461.965 460764.013,130461.988 460762.594,130465.138 460759.519,130463.138 460757.445,130463.418 460757.186,130460.994 460754.479,130459.879 460755.726,130459.803 460755.66,130461.011 460754.314,130462.255 460753.001,130463.536 460751.724,130464.852 460750.483,130466.201 460749.279,130467.584 460748.113,130466.451 460749.195,130467.706 460750.499,130467.857 460750.353,130469.148 460751.693,130468.96 460751.873,130469.224 460752.147,130478.703 460743.019,130478.585 460742.896,130483.606 460738.062,130483.724 460738.184,130488.377 460733.703,130488.259 460733.581,130493.129 460728.892,130493.247 460729.014,130497.907 460724.527,130497.789 460724.404,130518.319 460704.635,130523.877 460704.721,130524.294 460704.727,130540.935 460721.935,130540.758 460722.106,130525.805 460736.585,130526.799 460737.568,130527.179 460737.682,130524.851 460740.124,130522.407 460742.451,130521.143 460743.569,130520.716 460743.465,130519.765 460742.441,130512.817 460749.176,130515.001 460751.426,130516.124 460750.347,130537.374 460772.31,130548.129 460784.036,130548.673 460784.629,130556.865 460776.138,130551.582 460768.161,130554.392 460765.564,130566.707 460755.626,130574.333 460759.896,130574.166 460758.775,130582.367 460758.31,130582.826 460757.582,130591.533 460766.651,130593.481 460768.679,130615.149 460791.247,130615.572 460791.687,130634.698 460811.606,130634.826 460811.484,130635.245 460811.925,130634.82 460812.336,130634.707 460812.219,130632.567 460814.331,130633.646 460815.345,130633.852 460815.125,130637.532 460818.911,130639.707 460816.809,130665.167 460842.343,130643.832 460861.501,130629.264 460837.737,130624.23 460832.519,130621.958 460834.715,130617.891 460830.508,130618.153 460830.255,130617.116 460829.18,130611.165 460834.915,130609.208 460836.801,130629.323 460857.859,130633.831 460862.578,130633.94 460862.476,130634.333 460862.862,130634.415 460862.796,130636.773 460865.252,130636.668 460865.941,130636.778 460866.056,130626.144 460876.3,130625.989 460876.139,130626.213 460875.922,130623.591 460873.282,130617.191 460879.266,130617.548 460879.635,130615.036 460882.057,130614.639 460881.646,130613.535 460882.711,130616.197 460885.62,130616.447 460885.378,130616.617 460885.555,130615.276 460886.849,130600.106 460901.483,130599.846 460901.214,130600.08 460900.989,130588.385 460888.861,130588.609 460888.645,130567.616 460866.915,130557.364 460876.817,130552.044 460881.955,130526.458 460906.666,130552.834 460933.982,130548.945 460937.741,130534.501 460951.7,130535.093 460952.312,130518.146 460968.695,130517.408 460967.976,130514.332 460970.962,130511.658 460970.921,130506.319 460970.838,130462.299 460924.918,130462.174 460919.862,130465.378 460916.721,130465.464 460914.663,130466.756 460913.306,130461.701 460908.085,130461.823 460903.396,130468.46 460897.009,130465.664 460894.104,130469.022 460890.917,130470.866 460889.244,130471.928 460888.3,130496.198 460864.869,130496.722 460865.409,130501.959 460865.506,130504.121 460863.385,130501.08 460860.194,130506.329 460855.072,130496.438 460845.177,130502.804 460839.071,130502.886 460835.832,130505.343 460833.403,130505.527 460826.215,130503.572 460824.186,130500.996 460824.058,130458.563 460780.333))"
