FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_2001.2,2001,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258140 599899.9998999983, 258119.9998999983 599899.9998999983, 258119.9998999983 599920, 258140 599920, 258140 599899.9998999983))"
zostera_noltei_2001.3,2001,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258099.9998999983 599899.9998999983, 258079.9998999983 599899.9998999983, 258079.9998999983 599920, 258099.9998999983 599920, 258099.9998999983 599899.9998999983))"
zostera_noltei_2001.4,2001,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258160 599899.9998999983, 258140 599899.9998999983, 258140 599920, 258160 599920, 258160 599899.9998999983))"
zostera_noltei_2001.5,2001,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258119.9998999983 599899.9998999983, 258099.9998999983 599899.9998999983, 258099.9998999983 599920, 258119.9998999983 599920, 258119.9998999983 599899.9998999983))"
zostera_noltei_2001.11,2001,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258160 599920, 258140 599920, 258140 599940, 258160 599940, 258160 599920))"
zostera_noltei_2001.12,2001,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258179.9998999983 599920, 258160 599920, 258160 599940, 258179.9998999983 599940, 258179.9998999983 599920))"
zostera_noltei_2001.13,2001,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258140 599920, 258119.9998999983 599920, 258119.9998999983 599940, 258140 599940, 258140 599920))"
zostera_noltei_2001.55,2001,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258119.9998999983 599920, 258099.9998999983 599920, 258099.9998999983 599940, 258119.9998999983 599940, 258119.9998999983 599920))"
zostera_noltei_2001.58,2001,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258099.9998999983 599920, 258079.9998999983 599920, 258079.9998999983 599940, 258099.9998999983 599940, 258099.9998999983 599920))"
zostera_noltei_2001.65,2001,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258380 600319.9998999983, 258360 600319.9998999983, 258360 600339.9998999983, 258380 600339.9998999983, 258380 600319.9998999983))"
zostera_noltei_2001.71,2001,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258399.9998999983 600319.9998999983, 258380 600319.9998999983, 258380 600339.9998999983, 258399.9998999983 600339.9998999983, 258399.9998999983 600319.9998999983))"
zostera_noltei_2001.74,2001,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258399.9998999983 600380, 258380 600380, 258380 600400, 258399.9998999983 600400, 258399.9998999983 600380))"
zostera_noltei_2001.77,2001,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258419.9998999983 600380, 258399.9998999983 600380, 258399.9998999983 600400, 258419.9998999983 600400, 258419.9998999983 600380))"
zostera_noltei_2001.78,2001,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258360 600380, 258339.9998999983 600380, 258339.9998999983 600400, 258360 600400, 258360 600380))"
zostera_noltei_2001.79,2001,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258380 600380, 258360 600380, 258360 600400, 258380 600400, 258380 600380))"
zostera_noltei_2001.88,2001,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258380 600400, 258360 600400, 258360 600419.9998999983, 258380 600419.9998999983, 258380 600400))"
zostera_noltei_2001.113,2001,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258399.9998999983 600400, 258380 600400, 258380 600419.9998999983, 258399.9998999983 600419.9998999983, 258399.9998999983 600400))"
zostera_noltei_2001.140,2001,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258099.9998999983 599960, 258079.9998999983 599960, 258079.9998999983 599979.9998999983, 258099.9998999983 599979.9998999983, 258099.9998999983 599960))"
zostera_noltei_2001.142,2001,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258099.9998999983 599859.9998999983, 258079.9998999983 599859.9998999983, 258079.9998999983 599879.9998999983, 258099.9998999983 599879.9998999983, 258099.9998999983 599859.9998999983))"
zostera_noltei_2001.143,2001,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258079.9998999983 599859.9998999983, 258060 599859.9998999983, 258060 599879.9998999983, 258079.9998999983 599879.9998999983, 258079.9998999983 599859.9998999983))"
zostera_noltei_2001.147,2001,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258140 599879.9998999983, 258119.9998999983 599879.9998999983, 258119.9998999983 599899.9998999983, 258140 599899.9998999983, 258140 599879.9998999983))"
zostera_noltei_2001.150,2001,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258099.9998999983 599879.9998999983, 258079.9998999983 599879.9998999983, 258079.9998999983 599899.9998999983, 258099.9998999983 599899.9998999983, 258099.9998999983 599879.9998999983))"
