X,Y,BEHEERDER,EIGENAAR,STRAATNAAM,WIJK,BEHEEROBJECTTYPE,TYPE,OBJECTID,PLAATSINGSJAAR,ID_TEKST,IM_GEO_LOKAAL_ID,INHOUD,MODEL,FABRIKANT,BEHEERGEBIED,OBJECTID_1
4.35402850768737,52.0119804631948,BOR,Gemeente Delft,Sint Agathaplein,Centrum-West,Vaste afvalbakken op straat,Afvalbakken,3032,2021/05/03 00:00:00+00,0661,G0503.032E68F0-A4FA-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,11
4.35396259461092,52.0121200113849,BOR,Gemeente Delft,Schoolstraat,Centrum-West,Vaste afvalbakken op straat,Afvalbakken,3033,,0662,G0503.032E68F0-A4FB-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,12
4.37075844536086,52.0130082503556,BOR,Gemeente Delft,Geertruyt van Oostenstraat,Heilige Land,Vaste afvalbakken op straat,Afvalbakken,33092,2017/01/01 00:00:00+00,1921,G0503.6EC9230C-B812-491C-BF0F-80A818E1EFAC,50 liter,Capitole Prestige,Bammens,Perceel 1,13
4.36568294379168,52.0072496245784,BOR,Gemeente Delft,Kanaalweg,Zeeheldenbuurt,Vaste afvalbakken op straat,Afvalbakken,32990,,1839,G0503.3344837C-7DAB-4B91-A277-01D436B6831F,50 liter,Capitole Prestige,Bammens,Perceel 1,14
4.36940597205077,52.0104848890379,BOR,Gemeente Delft,Oostpoort,TU-Noord,Vaste afvalbakken op straat,Afvalbakken,32991,,1840,G0503.032E68F0-A71F-49CC-E053-2EE22091B28C,70 liter,Capitole Prestige,Bammens,Perceel 1,15
4.33306550500182,52.0131041019894,BOR,Gemeente Delft,Hoogenhouckstraat,Kuyperwijk-Noord,Vaste afvalbakken op straat,Afvalbakken,2741,,0044,G0503.032E68F0-A2DB-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 2,16
4.35692476076712,52.0126986609456,BOR,Gemeente Delft,Choorstraat,Centrum-West,Vaste afvalbakken op straat,Afvalbakken,34601,2020/08/04 00:00:00+00,2464,G0503.9D2014A0-C114-48D2-ABB2-3C7C59593D89,200 liter,,Bammens,Perceel 1,17
4.3573940669807,52.0128616807568,BOR,Gemeente Delft,Choorstraat,11 Binnenstad,Vaste afvalbakken op straat,Afvalbakken,34602,2020/08/04 00:00:00+00,2182,G0503.F044FA12-7185-4286-9CF7-F9B9D03C920B,200 liter,,Bammens,Perceel 1,18
4.38813915791869,52.0116803460033,BOR,Gemeente Delft,Hoflaan,Hoflaan,Vaste afvalbakken op straat,Afvalbakken,33100,2021/04/05 00:00:00+00,1929,G0503.032E68F0-A871-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,19
4.36407381194441,52.0146860185509,BOR,Gemeente Delft,Oostsingel,Koepoort,Vaste afvalbakken op straat,Afvalbakken,33102,,1931,G0503.A54B4B6C-A79B-422A-BD2D-DFD426E5B220,50 liter,Capitole Prestige,Bammens,Perceel 1,20
4.34830063530942,52.0002894041066,BOR,Gemeente Delft,Westlandseweg,25 Buitenhof,Vaste afvalbakken op straat,Afvalbakken,33964,,2406,G0503.BEEC3BFF-AA4E-4AC2-9B49-F567E0822191,240 liter,,,Perceel 2,21
4.36758335639675,51.9994136074685,BOR,Gemeente Delft,De Nieuwe Haven,29 Ruiven,Vaste afvalbakken op straat,Afvalbakken,33980,2021/09/06 00:00:00+00,2391,G0503.13248A2B-2AB6-41F3-906D-FD1FA3C9C8C4,50 liter,Capitole Prestige,Bammens,Perceel 1,22
4.34838523496423,51.9998229019943,BOR,Gemeente Delft,Prinses Beatrixlaan,25 Buitenhof,Vaste afvalbakken op straat,Afvalbakken,34022,,2431,G0503.05C07A5B-BA35-4DF0-87D2-5432293DDFF5,240 liter,,,Perceel 2,23
4.37677520103714,52.0237694365802,BOR,Gemeente Delft,De Grote Plas,De Grote Plas,Vaste afvalbakken op straat,Afvalbakken,3420,,1680,G0503.032E68F0-A986-49CC-E053-2EE22091B28C,3000 liter,,Nader te bepalen,Perceel 1,24
4.35647315928607,51.9839777066635,BOR,Gemeente Delft,Waterhoenstraat,Vogelbuurt-West,Vaste afvalbakken op straat,Afvalbakken,3043,,0689,G0503.032E68F0-A517-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 2,25
4.36498899155019,51.9912179071475,BOR,Gemeente Delft,Forensenweg,Bedrijventerrein Schieweg-Noord,Vaste afvalbakken op straat,Afvalbakken,34309,2021/12/06 00:00:00+00,2418,G0503.F7284B96-75B6-4ADA-A36E-B3FFE70E71EF,50 liter,Capitole Prestige,Bammens,Perceel 2,26
4.38157827342506,52.0187047208042,BOR,Gemeente Delft,Korftlaan,De Grote Plas,Vaste afvalbakken op straat,Afvalbakken,3325,2022/01/10 00:00:00+00,1388,G0503.37A37C8A-8276-4A3F-8F8D-E0A9797E8E61,120 liter,Boender,Boender,Perceel 1,27
4.38446570255423,52.0038786247559,Derden,Gemeente Delft,Oudelaan,Bedrijventerrein Delftech,Vaste afvalbakken op straat,Afvalbakken,3331,,1398,G0503.032E68F0-A84D-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,28
4.38460171942775,52.0032957287969,BOR,Gemeente Delft,Oudelaan,Bedrijventerrein Delftech,Vaste afvalbakken op straat,Afvalbakken,3338,,1410,G0503.032E68F0-A85A-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,29
4.38603817287422,52.0211801853173,BOR,Gemeente Delft,Korftlaan,De Grote Plas,Vaste afvalbakken op straat,Afvalbakken,3350,,1424,G0503.032E68F0-A86C-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,30
4.35592901008646,52.0180016113673,BOR,Gemeente Delft,Nieuwe Plantage,Centrum-Noord,Vaste afvalbakken op straat,Afvalbakken,3053,,0728,G0503.032E68F0-A93C-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,31
4.35541038395603,52.0194842387584,BOR,Gemeente Delft,Oostsingel,Centrum-Noord,Vaste afvalbakken op straat,Afvalbakken,3054,,0731,G0503.032E68F0-A55A-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,32
4.35816759430558,51.9810696861123,BOR,Gemeente Delft,Steltloperstraat,Vogelbuurt-West,Vaste afvalbakken op straat,Afvalbakken,3058,,0740,G0503.032E68F0-A561-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 2,33
4.35772779187369,51.9949847910018,BOR,Gemeente Delft,Potgieterlaan,Multatulibuurt,Vaste afvalbakken op straat,Afvalbakken,3061,,0749,G0503.032E68F0-A56A-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 2,34
4.35703373237028,51.9980081269463,BOR,Gemeente Delft,Herculesweg,Mythologiebuurt,Vaste afvalbakken op straat,Afvalbakken,3064,,0760,G0503.032E68F0-A574-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 2,35
4.35766278399213,52.0115853723022,BOR,Gemeente Delft,Cameretten,Centrum,Vaste afvalbakken op straat,Afvalbakken,3066,2020/08/03 00:00:00+00,0773,G0503.032E68F0-A588-49CC-E053-2EE22091B28C,200 liter,,Bammens,Perceel 1,36
4.35653789385712,52.0183052551231,BOR,Gemeente Delft,Nieuwe Plantage,Centrum-Noord,Vaste afvalbakken op straat,Afvalbakken,3069,,0786,G0503.032E68F0-A591-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,37
4.37346944914282,52.0260279275967,BOR,Gemeente Delft,Middelweg,De Bras,Vaste afvalbakken op straat,Afvalbakken,3231,,1247,G0503.032E68F0-A79D-49CC-E053-2EE22091B28C,120 liter,Boender,Boender,Perceel 1,38
4.37219230130432,52.0260939685735,BOR,Gemeente Delft,Middelweg,16 Delftse Hout,Vaste afvalbakken op straat,Afvalbakken,34133,,2432,G0503.88BD85AD-4ED7-4B9C-BAF2-AB02B62FCC48,120 liter,Boender,Boender,Perceel 1,39
4.36993654382195,52.0307164470416,BOR,Gemeente Delft,Nootdorpsepad,16 Delftse Hout,Vaste afvalbakken op straat,Afvalbakken,34163,2020/06/08 00:00:00+00,2212,G0503.DF3E29B4-7CDB-464A-83C1-01D7310A6966,120 liter,Boender,Boender,Perceel 1,40
4.37169998090731,52.0314929250091,BOR,Gemeente Delft,Brasserskade,16 Delftse Hout,Vaste afvalbakken op straat,Afvalbakken,34164,2020/06/09 00:00:00+00,2211,G0503.F83BA762-18CA-4A38-BB6C-02E10B0FF502,120 liter,Boender,Boender,Perceel 1,41
4.37207265755076,52.0316570009087,BOR,Gemeente Delft,Brasserskade,16 Delftse Hout,Vaste afvalbakken op straat,Afvalbakken,34165,2020/06/09 00:00:00+00,2210,G0503.812FF07F-99A4-4DE9-B082-03A858FE3374,120 liter,Boender,Boender,Perceel 1,42
4.35816197963135,52.016559390741,Derden,Derden,Paardenmarkt,11 Binnenstad,Vaste afvalbakken op straat,Afvalbakken,34220,,2290,G0503.26360ADD-5BEC-4711-97D2-0AEB616E0F98,70 liter,,,Perceel 1,43
4.33890459447814,51.9931262975801,BOR,Gemeente Delft,Toscaninipad,Gillisbuurt,Vaste afvalbakken op straat,Afvalbakken,3576,,0157,G0503.032E68F0-A33A-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 2,44
4.33820905770038,51.9953598765713,BOR,Gemeente Delft,Lisztstraat,Buitenhof-Noord,Vaste afvalbakken op straat,Afvalbakken,3577,,0161,G0503.032E68F0-A9FC-49CC-E053-2EE22091B28C,70 liter,Capitole Prestige,Bammens,Perceel 2,45
4.34062636504003,51.9932592613757,BOR,Gemeente Delft,Haydnlaan,Gillisbuurt,Vaste afvalbakken op straat,Afvalbakken,3590,,0190,G0503.032E68F0-A8C7-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 2,46
4.34056858135783,51.9934186409777,BOR,Gemeente Delft,Haydnlaan,Gillisbuurt,Vaste afvalbakken op straat,Afvalbakken,3591,,0191,G0503.032E68F0-A8C8-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 2,47
4.33974125029393,52.0007445672834,BOR,Gemeente Delft,Molenweide,Molenbuurt,Vaste afvalbakken op straat,Afvalbakken,3592,,0193,G0503.032E68F0-A34D-49CC-E053-2EE22091B28C,50 liter,Grijsen,Grijsen,Perceel 2,48
4.36535083414973,51.9908966979434,BOR,Gemeente Delft,Edisonpad,Bedrijventerrein Schieweg-Noord,Vaste afvalbakken op straat,Afvalbakken,34313,2021/12/07 00:00:00+00,2414,G0503.2E5A5E47-2B97-4D42-BF31-5B0AEBB202A6,50 liter,Capitole Prestige,Bammens,Perceel 2,49
4.36867288144134,52.0095007651946,BOR,Gemeente Delft,Nieuwelaan,11 Binnenstad,Vaste afvalbakken op straat,Afvalbakken,34340,,2329,G0503.A2B93511-899D-435E-859C-9074A1BF20FA,50 liter,Capitole Prestige,Bammens,Perceel 1,50
4.32636772243463,51.9880793238486,BOR,Gemeente Delft,Kerkpolderweg,25 Buitenhof,Vaste afvalbakken op straat,Afvalbakken,34400,2021/06/07 00:00:00+00,2325,G0503.333D6083-E250-49ED-97B7-EB8DCD414CA2,50 liter,Capitole Prestige,Bammens,Perceel 2,51
4.36632060258529,52.0120208745124,BOR,Gemeente Delft,Oranjestraat,Centrum-Zuidoost,Vaste afvalbakken op straat,Afvalbakken,4098,2021/07/05 00:00:00+00,1097,G0503.032E68F0-A6E5-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,52
4.36541511705483,52.0139213950919,BOR,Gemeente Delft,Willem Naghelstraat,Koepoort,Vaste afvalbakken op straat,Afvalbakken,4099,,1099,G0503.032E68F0-A95D-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,53
4.36944975490772,52.0095581095052,BOR,Gemeente Delft,Botaniestraat,TU-Noord,Vaste afvalbakken op straat,Afvalbakken,4115,,1161,G0503.032E68F0-A71D-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,54
4.37352825532537,52.0081614325212,BOR,Gemeente Delft,Simonsstraat,Wippolder-Noord,Vaste afvalbakken op straat,Afvalbakken,4130,,1229,G0503.032E68F0-A787-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,55
4.37307134339818,52.0132587781738,BOR,Gemeente Delft,Van Lodensteynstraat,Heilige Land,Vaste afvalbakken op straat,Afvalbakken,4132,,1235,G0503.032E68F0-A78D-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,56
4.37530716619293,52.0071148749723,BOR,Gemeente Delft,De Colignystraat,Wippolder-Zuid,Vaste afvalbakken op straat,Afvalbakken,4138,,1261,G0503.032E68F0-A7B0-49CC-E053-2EE22091B28C,70 liter,Capitole Prestige,Bammens,Perceel 1,57
4.36177693680047,52.0118280253341,BOR,Gemeente Delft,Burgwal,11 Binnenstad,Vaste afvalbakken op straat,Afvalbakken,34240,2021/05/03 00:00:00+00,2297,G0503.D5F40B6D-9654-49E9-B552-8F0CD90FA994,70 liter,Capitole Prestige,Bammens,Perceel 1,58
4.34407217901033,51.9828106639711,BOR,Gemeente Delft,Saharapad,22 Tanthof-West,Vaste afvalbakken op straat,Afvalbakken,34640,2022/02/09 00:00:00+00,2437,G0503.6A4CA0AE-797F-44DF-99F9-5AF996601B87,50 liter,Capitole Prestige,Bammens,Perceel 2,59
4.3433029353944,51.9931699572624,BOR,Gemeente Delft,Schubertlaan,Gillisbuurt,Vaste afvalbakken op straat,Afvalbakken,3611,,0232,G0503.032E68F0-A376-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 2,60
4.34559357342712,51.9819342322969,BOR,Gemeente Delft,Bikolaan,Afrikabuurt-Oost,Vaste afvalbakken op straat,Afvalbakken,3618,,0255,G0503.21AEA768-50AB-46C9-82A8-D0AA6EABB39F,50 liter,Capitole Prestige,Bammens,Perceel 2,61
4.34543639905108,51.988226980476,BOR,Gemeente Delft,Foulkeslaan,Vrijheidsbuurt,Vaste afvalbakken op straat,Afvalbakken,3623,,0262,G0503.032E68F0-A89E-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 2,62
4.36294174996044,52.0133624248891,BOR,Gemeente Delft,Trompetstraat,Centrum-Oost,Vaste afvalbakken op straat,Afvalbakken,33024,2005/01/01 00:00:00+00,1857,G0503.032E68F0-A962-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,63
4.37825068279858,52.0055406514584,BOR,Gemeente Delft,Koningin Emmalaan,Wippolder-Zuid,Vaste afvalbakken op straat,Afvalbakken,4150,2020/07/01 00:00:00+00,1333,G0503.032E68F0-A7FC-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,64
4.3568551688792,52.0068039597044,BOR,Gemeente Delft,Stationsplein,Stationsbuurt,Vaste afvalbakken op straat,Afvalbakken,4165,,1692,G0503.1456E43B-287D-43CD-BD9A-45C0BACAC9BD,50 liter,Capitole Prestige,Bammens,Perceel 1,65
4.35695311542367,52.0079676913907,BOR,Gemeente Delft,Westvest,Centrum-Zuidwest,Vaste afvalbakken op straat,Afvalbakken,4168,2021/05/10 00:00:00+00,1693,G0503.044402E3-6FC4-4143-9A8F-41D3859C32B6,50 liter,Capitole Prestige,Bammens,Perceel 1,66
4.359783197077,52.0055272013956,BOR,Gemeente Delft,Kethelstraat,Centrum-Zuidwest,Vaste afvalbakken op straat,Afvalbakken,4183,2020/05/11 00:00:00+00,1466,G0503.896514DE-E0ED-443E-8E58-1B77B95B251C,50 liter,Capitole Prestige,Bammens,Perceel 1,67
4.34641297231929,51.9805734390722,BOR,Gemeente Delft,Syriësingel,Aziëbuurt,Vaste afvalbakken op straat,Afvalbakken,3636,,0312,G0503.FE420935-0BA4-420B-8F7E-8B79A27134F9,50 liter,Capitole Prestige,Bammens,Perceel 2,68
4.34607588754267,51.9984950141345,BOR,Gemeente Delft,Juniusstraat,Juniusbuurt,Vaste afvalbakken op straat,Afvalbakken,3650,,0339,G0503.032E68F0-A3D1-49CC-E053-2EE22091B28C,50 liter,Omnipole,Omnium,Perceel 2,69
4.34586810206499,52.0088269422175,BOR,Gemeente Delft,Westplantsoen,Westeindebuurt,Vaste afvalbakken op straat,Afvalbakken,3658,,0369,G0503.032E68F0-A3EC-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,70
4.34833466100917,51.9926177557435,BOR,Gemeente Delft,Pijperring,Pijperring,Vaste afvalbakken op straat,Afvalbakken,3667,,0394,G0503.032E68F0-A402-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 2,71
4.3628001113076,52.0032314802943,BOR,Gemeente Delft,Hertog Govertkade,Zeeheldenbuurt,Vaste afvalbakken op straat,Afvalbakken,33672,2020/08/03 00:00:00+00,2048,G0503.16F597A0-BC58-4E18-B9CE-8C5FBE54025F,50 liter,Capitole Prestige,Bammens,Perceel 1,72
4.35693982852232,51.9916217309515,Derden,Gemeente Delft,Voorhofdreef,Roland Holstbuurt,Vaste afvalbakken op straat,Afvalbakken,33610,,1983,G0503.FC63EFEE-4394-49CE-BBFF-C11710D5B749,40 liter,Omnium,Omnium,Perceel 2,73
4.37107081514449,51.9777653792751,BOR,Gemeente Delft,Tanthofdreef,Abtswoude,Vaste afvalbakken op straat,Afvalbakken,33615,2021/02/01 00:00:00+00,2015,G0503.032E68F0-A730-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 2,74
4.37966214989093,52.0072040350244,BOR,Gemeente Delft,Dillenburgstraat,Wippolder-Noord,Vaste afvalbakken op straat,Afvalbakken,4279,2022/03/02 00:00:00+00,1545,G0503.093EF14C-4F0E-456C-88C5-D3709D257073,50 liter,Capitole Prestige,Bammens,Perceel 1,75
4.35102840002071,52.0154388169651,BOR,Gemeente Delft,Wateringsevest,11 Binnenstad,Vaste afvalbakken op straat,Afvalbakken,34189,2021/05/03 00:00:00+00,2288,G0503.67FCA58E-1B2E-4E09-8DF0-5CFE8318C599,50 liter,Capitole Prestige,Bammens,Perceel 1,76
4.35767544509338,52.0066146239064,BOR,Gemeente Delft,Houttuinen,11 Binnenstad,Vaste afvalbakken op straat,Afvalbakken,34000,2021/01/04 00:00:00+00,2428,G0503.C7B24172-AF43-48B0-9960-F9C06CAFDFD6,50 liter,Capitole Prestige,Bammens,Perceel 1,77
4.35721039115957,52.0072569230924,BOR,Gemeente Delft,Houttuinen,11 Binnenstad,Vaste afvalbakken op straat,Afvalbakken,34001,2021/01/04 00:00:00+00,2427,G0503.033D35A2-5A7F-4CAE-AF9A-428F124955EE,70 liter,Capitole Prestige,Bammens,Perceel 1,78
4.35678842916222,52.0078590491742,BOR,Gemeente Delft,Houttuinen,11 Binnenstad,Vaste afvalbakken op straat,Afvalbakken,34003,,2426,G0503.8F332630-3AE3-45DC-9782-F73F425DFBA2,70 liter,Capitole Prestige,Bammens,Perceel 1,79
4.34761382192455,52.0098563224142,BOR,Gemeente Delft,Adriaan Pauwstraat,Ministersbuurt-Oost,Vaste afvalbakken op straat,Afvalbakken,3678,,0419,G0503.032E68F0-A425-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,80
4.35460388610923,52.0065300897809,BOR,Gemeente Delft,Raamstraat,Westerkwartier,Vaste afvalbakken op straat,Afvalbakken,3794,2006/02/02 00:00:00+00,0658,G0503.032E68F0-A4F5-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,81
4.35425615286671,52.0119143617119,BOR,Gemeente Delft,Sint Agathaplein,Centrum-West,Vaste afvalbakken op straat,Afvalbakken,3800,2021/05/03 00:00:00+00,0667,G0503.032E68F0-A500-49CC-E053-2EE22091B28C,70 liter,Capitole Prestige,Bammens,Perceel 1,82
4.35438750764633,52.0251933093825,BOR,Gemeente Delft,Freibergstraat,Indische Buurt-Noord,Vaste afvalbakken op straat,Afvalbakken,3808,2017/02/02 00:00:00+00,0681,G0503.032E68F0-A50F-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,83
4.35480785355464,52.0253698413377,BOR,Gemeente Delft,Freibergstraat,Indische Buurt-Noord,Vaste afvalbakken op straat,Afvalbakken,3809,2017/02/02 00:00:00+00,0684,G0503.032E68F0-A511-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,84
4.35459878543907,52.025281985242,BOR,Gemeente Delft,Freibergstraat,Indische Buurt-Noord,Vaste afvalbakken op straat,Afvalbakken,3810,2017/02/02 00:00:00+00,0685,G0503.032E68F0-A512-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,85
4.35597407442507,51.9945967861446,BOR,Gemeente Delft,Bosboom-Toussaintplein,Voorhof-Hoogbouw,Vaste afvalbakken op straat,Afvalbakken,3815,,0700,G0503.032E68F0-A522-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 2,86
4.35607766993184,51.9967256973135,BOR,Gemeente Delft,Minervaweg,Voorhof-Hoogbouw,Vaste afvalbakken op straat,Afvalbakken,3819,,0704,G0503.032E68F0-A527-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 2,87
4.35573339788416,52.0106912453418,BOR,Gemeente Delft,Oude Delft,11 Binnenstad,Vaste afvalbakken op straat,Afvalbakken,34361,2020/09/07 00:00:00+00,2335,G0503.9AFC3AB0-A55C-48BF-BA4B-B4F18B12F1CE,70 liter,Capitole Prestige,Bammens,Perceel 1,88
4.35423024089248,52.0161657013239,BOR,Gemeente Delft,Binnenboogerd,Centrum-Noord,Vaste afvalbakken op straat,Afvalbakken,3035,2009/01/01 00:00:00+00,0669,G0503.032E68F0-A503-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,89
4.3316837261497,51.9915137804226,BOR,Gemeente Delft,Kerkpolderweg,25 Buitenhof,Vaste afvalbakken op straat,Afvalbakken,34462,2021/05/10 00:00:00+00,2327,G0503.08331B11-6DC7-4A3B-BB94-D59FADA41730,50 liter,Capitole Prestige,Bammens,Perceel 2,90
4.36196316413909,52.0096512013275,BOR,Gemeente Delft,Pieterstraat,In de Veste,Vaste afvalbakken op straat,Afvalbakken,3988,,0934,G0503.032E68F0-A94A-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,91
4.37755075102984,52.0116651336764,BOR,Gemeente Delft,Oostpoortweg,Heilige Land,Vaste afvalbakken op straat,Afvalbakken,34600,,2179,G0503.937161BF-C711-4CB7-BE03-6E8F3536BD7C,50 liter,Capitole Prestige,Bammens,Perceel 1,92
4.35569151378883,52.016066702476,BOR,Gemeente Delft,Verwersdijk,Centrum-Oost,Vaste afvalbakken op straat,Afvalbakken,3834,,0724,G0503.032E68F0-A556-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,93
4.35572032587184,52.0214109639019,BOR,Gemeente Delft,Riouwstraat,Indische Buurt-Zuid,Vaste afvalbakken op straat,Afvalbakken,3838,2016/05/07 00:00:00+00,0733,G0503.032E68F0-A55C-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,94
4.34673801745667,52.0101511211915,BOR,Gemeente Delft,Westplantsoen,Ministersbuurt-Oost,Vaste afvalbakken op straat,Afvalbakken,3682,,0423,G0503.032E68F0-A429-49CC-E053-2EE22091B28C,50 liter,Omnium,Omnium,Perceel 1,95
4.34776500391447,52.0121037858932,BOR,Gemeente Delft,Van der Brugghenstraat,Ministersbuurt-Oost,Vaste afvalbakken op straat,Afvalbakken,3684,,0425,G0503.032E68F0-A42B-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,96
4.34735218043545,52.0121174523346,BOR,Gemeente Delft,Rochussenstraat,Ministersbuurt-Oost,Vaste afvalbakken op straat,Afvalbakken,3686,,0427,G0503.032E68F0-A90C-49CC-E053-2EE22091B28C,50 liter,Capitole Prestige,Bammens,Perceel 1,97
4.34854960039717,52.0046769854485,BOR,Gemeente Delft,Pootstraat,Krakeelpolder,Vaste afvalbakken op straat,Afvalbakken,3697,2022/01/25 00:00:00+00,0450,G0503.032E68F0-A442-49CC-E053-2EE22091B28C,70 liter,Capitole Prestige,Bammens,Perceel 1,98
