Nummer;Totaal van;Jaar;Maand;Type;Land bij nationaliteit;Aantal instroom
3;Jaar, Maand, Type;2016;1;Nareiziger;;790
3;Jaar, Maand, Type;2016;2;Nareiziger;;680
3;Jaar, Maand, Type;2016;3;Nareiziger;;440
3;Jaar, Maand, Type;2016;4;Nareiziger;;400
3;Jaar, Maand, Type;2016;5;Nareiziger;;440
3;Jaar, Maand, Type;2016;6;Nareiziger;;460
3;Jaar, Maand, Type;2016;7;Nareiziger;;670
3;Jaar, Maand, Type;2016;8;Nareiziger;;710
3;Jaar, Maand, Type;2016;9;Nareiziger;;1.230
3;Jaar, Maand, Type;2016;10;Nareiziger;;1.550
3;Jaar, Maand, Type;2016;11;Nareiziger;;2.130
3;Jaar, Maand, Type;2016;12;Nareiziger;;2.320
4;Jaar, Type;2016;;Nareiziger;;11.810
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Afghanistan;60
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Algeria;10
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Armenia;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Burkina Faso;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Burundi;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Cameroon;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;China (including Hong Kong);30
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Congo, the Democratic Republic of the;20
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Congo, the Republic of the;20
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Cote d'Ivoire;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Egypt;10
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Eritrea;1.310
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Ethiopia;30
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Gambia;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Ghana;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Guinea;10
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Honduras;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Indonesia;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Iran (Islamic Republic of);40
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Iraq;120
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Jamaica;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Jordan;30
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Lebanon;10
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Libyan Arab Jamahiriya;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Moldova, Republic of;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Morocco;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Myanmar;10
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Nepal;10
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Nigeria;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Pakistan;30
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Palestinian Territory, Occupied;10
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Philippines;10
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Russian Federation;10
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Saint Kitts and Nevis;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Sierra Leone;20
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Somalia;250
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;South Sudan;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Sri Lanka;10
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Stateless;1.140
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Sudan;30
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Syrian Arab Republic;8.400
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Tanzania, United Republic of;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Turkey;10
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Uganda;20
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Ukraine;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;United Arab Emirates;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;United States of America;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Unknown;100
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Venezuela;0
7;Jaar, Type, Land bij nationaliteit;2016;;Nareiziger;Yemen;20
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;China (including Hong Kong);0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Congo, the Democratic Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Eritrea;160
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Ethiopia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Guinea;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Iraq;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Jordan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Palestinian Territory, Occupied;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Philippines;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Sierra Leone;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Somalia;40
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Sri Lanka;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Stateless;80
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Syrian Arab Republic;440
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Turkey;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Ukraine;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;United States of America;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;1;Nareiziger;Yemen;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Algeria;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Burkina Faso;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Cameroon;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;China (including Hong Kong);10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Congo, the Democratic Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Congo, the Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Eritrea;80
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Ethiopia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Guinea;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Jamaica;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Jordan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Lebanon;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Nepal;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Pakistan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Russian Federation;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Sierra Leone;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Somalia;20
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Sri Lanka;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Stateless;110
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Sudan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Syrian Arab Republic;410
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Uganda;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Unknown;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;2;Nareiziger;Yemen;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;China (including Hong Kong);0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Congo, the Democratic Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Congo, the Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Eritrea;90
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Ethiopia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Guinea;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Jordan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Lebanon;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Libyan Arab Jamahiriya;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Nepal;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Sierra Leone;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Somalia;20
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Stateless;50
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Sudan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Syrian Arab Republic;210
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;3;Nareiziger;Yemen;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Afghanistan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;China (including Hong Kong);0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Congo, the Democratic Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Egypt;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Eritrea;70
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Ethiopia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Iraq;20
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Jordan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Libyan Arab Jamahiriya;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Myanmar;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Nigeria;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Pakistan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Philippines;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Saint Kitts and Nevis;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Sierra Leone;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Stateless;40
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Sudan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Syrian Arab Republic;200
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Turkey;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Uganda;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;4;Nareiziger;Yemen;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Algeria;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Cameroon;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;China (including Hong Kong);0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Eritrea;80
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Guinea;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Indonesia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Iran (Islamic Republic of);0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Jordan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Lebanon;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Myanmar;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Russian Federation;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Somalia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;South Sudan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Sri Lanka;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Stateless;30
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Sudan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Syrian Arab Republic;260
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Tanzania, United Republic of;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Uganda;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;United Arab Emirates;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Unknown;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;5;Nareiziger;Yemen;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Armenia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;China (including Hong Kong);0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Congo, the Democratic Republic of the;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Congo, the Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Cote d'Ivoire;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Eritrea;70
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Iran (Islamic Republic of);0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Iraq;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Moldova, Republic of;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Morocco;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Sierra Leone;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Stateless;40
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Syrian Arab Republic;300
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Unknown;20
8;Jaar, Maand, Type, Land bij nationaliteit;2016;6;Nareiziger;Venezuela;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Afghanistan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Algeria;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Congo, the Democratic Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Eritrea;110
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Ethiopia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Honduras;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Jamaica;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Nepal;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Philippines;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Russian Federation;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Sierra Leone;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Somalia;20
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Stateless;40
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Sudan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Syrian Arab Republic;480
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Uganda;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;7;Nareiziger;Unknown;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Algeria;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Burundi;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;China (including Hong Kong);0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Congo, the Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Egypt;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Eritrea;80
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Ethiopia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Pakistan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Russian Federation;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Sierra Leone;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Somalia;30
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Sri Lanka;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Stateless;80
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Sudan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Syrian Arab Republic;480
8;Jaar, Maand, Type, Land bij nationaliteit;2016;8;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Afghanistan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;China (including Hong Kong);0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Eritrea;130
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Ethiopia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Guinea;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Iran (Islamic Republic of);0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Jamaica;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Jordan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Sierra Leone;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Somalia;30
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Sri Lanka;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Stateless;100
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Sudan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Syrian Arab Republic;920
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Uganda;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;9;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Afghanistan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Armenia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;China (including Hong Kong);10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Egypt;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Eritrea;140
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Ethiopia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Ghana;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Iran (Islamic Republic of);0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Jordan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Lebanon;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Pakistan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Sierra Leone;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Stateless;180
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Sudan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Syrian Arab Republic;1.170
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Turkey;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Uganda;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;10;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Afghanistan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Congo, the Democratic Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Congo, the Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Egypt;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Eritrea;140
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Ethiopia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Gambia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Iran (Islamic Republic of);0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Iraq;30
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Jordan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Lebanon;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Somalia;20
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Stateless;210
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Sudan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Syrian Arab Republic;1.700
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Uganda;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;11;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Congo, the Democratic Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Congo, the Republic of the;10
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Egypt;0
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Eritrea;180
8;Jaar, Maand, Type, Land bij nationaliteit;2016;12;Nareiziger;Ethiopia;10
