OBJECTID,STD_STRUCTUURELEMENT,VERHARDINGSTYPE,VERHARDINGSSOORT,STD_VERHARDINGSSOORT,VERHARDINGSFUNCTIE,STD_VERHARDINGSFUNCTIE,OPPERVLAKTE,RIJSTROOK,STD_RIJSTROOK,AANLEGJAAR,LENGTE,BREEDTE,BINNEN_KOM,WEGTYPE,WOONPLAATS,WIJK,BUURT,OPENBARE_RUIMTE,GlobalID,Shape__Area,Shape__Length
2836177,Woongebied,Elementen,Betontegels,tegels overig,Voetpad-Vrijliggend onverdeeld,voetpad,28.62,Voetpad-Vrijliggend onverdeeld,beide,2003,22.88,1.25,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,Achter het Singel,Arembergerstraat,046ffc7f-560b-4a56-9e65-6477258896a6,28.6161651611328,48.2695324921124
2836178,Woongebied,Elementen,Betontegels,tegels overig,Voetpad-Vrijliggend onverdeeld,voetpad,44.98,Voetpad-Vrijliggend onverdeeld,beide,2003,33.99,1.32,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,Achter het Singel,Beatrixstraat,64556c28-fce6-42d3-a9dd-c01f4732efc2,44.9846572875977,70.6274573916982
2836179,Bedrijventerreinen,Elementen,Betontegels,tegels overig,Voetpad-Aanliggend rechts,voetpad,45.46,Voetpad-Aanliggend rechts,rechts,2014,32.44,1.4,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,Zomerdijk,Zomerdijk,9fab3e96-61c3-4a51-aa64-64d5fed7c992,45.4641036987305,67.6753459374843
2836180,Woongebied,Elementen,Betontegels,tegels overig,Voetpad-Vrijliggend onverdeeld,voetpad,69.82,Voetpad-Vrijliggend onverdeeld,beide,1980,38.11,1.83,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Vogelbuurt,Reiger,dcaef357-423c-44ab-a36a-f2185706a18e,69.8158569335938,79.881227382424
2836181,Woongebied,Elementen,Betontegels,tegels grijs,Fietspad-Vrijliggend onverdeel,fietspad,113.5,Fietspad-Vrijliggend onverdeel,beide,1980,35.02,3.24,Y,fietspaden,Genemuiden,Wijk 00 Genemuiden,Vogelbuurt,Patrijs,aae21cd7-be13-4e4d-baa7-3627d9cce78d,113.497993469238,76.52209303141
2836182,Woongebied,Elementen,Betonstenen,beton dikformaat,Inrit links,overige,96.63,Inrit links,links,1980,31.26,3.09,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Vogelbuurt,Patrijs,3cf59a0d-8b3c-4bac-9099-ddce773a54dd,96.6283340454102,68.7111792574299
2836183,Buitengebied,Oppervlakbehandeling,Oppervlakbehandeling,oppervlakbehandeling,Rijbaan onverdeeld,rijbaan,2888.37,Rijbaan onverdeeld,beide,1980,831.51,3.47,N,licht belaste weg,Genemuiden,Wijk 00 Genemuiden,Zuiderzeepolder,Kettingweg,ee18ba40-c9bf-4921-bb86-7f4a524cdf82,2888.37107849121,1669.9670935242
2836184,Woongebied,Elementen,Betonstenen,beton keiformaat,Parkeerstrook links,parkeervak,41.7,Parkeerstrook links,links,1960,22.2,1.88,Y,weg in woongebied,Hasselt,Wijk 02 Hasselt,Hasselt Dedemsvaart,van Brandenburgstraat,fee3bdc1-3613-4ef5-b05b-2e2d26c80321,41.7028121948242,48.1487542031898
2836185,Woongebied,Elementen,Betonstenen,beton dikformaat,Rijbaan rechts,rijbaan,280.4,Rijbaan rechts,rechts,2007,104.4,2.69,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Genemuiden Noord-Oost,Prinses Beatrixstraat,e50a51e3-a95a-4080-b54a-b4a034d03a4c,280.400817871094,214.18351087841
2836186,Buitengebied,Oppervlakbehandeling,Oppervlakbehandeling,oppervlakbehandeling,Rijbaan onverdeeld,rijbaan,1123.01,Rijbaan onverdeeld,beide,1980,331.2,3.39,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Streukel-Holten-Genne,Verkavelingsweg,ad52a90c-22c0-4fc6-bf0f-242ad783d011,1123.01470184326,669.180574268078
2836187,Buitengebied,Elementen,Betonstenen,beton keiformaat,Rijbaan onverdeeld,rijbaan,79.93,Rijbaan onverdeeld,beide,2019,17.68,4.52,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Streukel-Holten-Genne,Klinkerweg,ac77977e-e2c5-48e5-afb7-f71d05f1c682,79.9328765869141,44.4026965990379
2836188,Buitengebied,Elementen,Betonstenen,beton keiformaat,Rijbaan onverdeeld,rijbaan,110.43,Rijbaan onverdeeld,beide,2019,27.3,4.05,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Streukel-Holten-Genne,Klinkerweg,6ad0750b-ad5a-4731-a0b1-5f22a039efab,110.432456970215,62.6855627074605
2836189,Buitengebied,Elementen,Betonstenen,beton keiformaat,Rijbaan onverdeeld,rijbaan,17,Rijbaan onverdeeld,beide,1970,4.51,3.77,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Streukel-Holten-Genne,Klinkerweg,bef5211d-44af-4f57-aa5d-d3b62e1f2fe8,16.9999847412109,16.5616802261821
2836190,Buitengebied,Oppervlakbehandeling,Oppervlakbehandeling,oppervlakbehandeling,Rijbaan onverdeeld,fietspad,1738.09,Rijbaan onverdeeld,beide,1970,645.57,2.69,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Streukel-Holten-Genne,Stenendijk,f551bed7-5141-46ff-a98e-194235ed0eee,1738.08636474609,1296.53329033266
2836191,Bedrijventerreinen,Cementbeton,Cementbeton,cementbeton,Inrit rechts,overige,88.19,Inrit rechts,rechts,2013,13.26,6.65,Y,licht belaste weg,Zwartsluis,Wijk 04 Zwartsluis,Zwartsluis Industrieterrein,Het Oude Diep,cfb85fd6-5597-428f-9d29-071021e0ef40,88.1858139038086,39.8192344815518
2836192,Buitengebied,Oppervlakbehandeling,Oppervlakbehandeling,oppervlakbehandeling,Rijbaan onverdeeld,rijbaan,1995.93,Rijbaan onverdeeld,beide,1970,630.5,3.17,N,licht belaste weg,Genemuiden,Wijk 01 Kamperzeedijk,Pieperpolder,Slangenweg,1fd0f5af-decf-4eb1-9fe1-61f42db1a5eb,1995.93043518066,1267.34089033739
2836193,Buitengebied,Cementbeton,Cementbeton,cementbeton,Inrit rechts,overige,307.6,Inrit rechts,rechts,1970,109.37,2.81,N,licht belaste weg,Genemuiden,Wijk 01 Kamperzeedijk,Pieperpolder,Slangenweg,7842cfa7-1358-4785-b190-d8a2cc733e01,307.60498046875,224.361001661331
2836194,Buitengebied,Oppervlakbehandeling,Oppervlakbehandeling,oppervlakbehandeling,Rijbaan onverdeeld,rijbaan,1336.55,Rijbaan onverdeeld,beide,1970,415.99,3.21,N,licht belaste weg,Genemuiden,Wijk 01 Kamperzeedijk,Pieperpolder,Slangenweg,14932811-73bb-49e4-93e6-77b35c84f428,1336.54927825928,838.397350529189
2836195,Woongebied,Dicht asfaltbeton,Dichte deklagen,dicht asfaltbeton,Rijbaan onverdeeld,rijbaan,1245.1,Rijbaan onverdeeld,beide,1970,377.05,3.3,N,weg in woongebied,Genemuiden,Wijk 01 Kamperzeedijk,Kamperzeedijk-Oost,Staalweg,316093e1-fa89-4c22-ab5c-0b530aff4930,1245.10095977783,760.704904572354
2836196,Buitengebied,Cementbeton,Cementbeton,cementbeton,Fietspad-Vrijliggend rechts,fietspad,1701.53,Fietspad-Vrijliggend rechts,rechts,1980,680.46,2.5,N,fietspaden,Hasselt,Wijk 03 Landelijk gebied Hasselt,Genne-Overwaters,Wolfshagenweg,cdf4dfee-de5d-48e3-866d-7aa639d4c3db,1701.52924346924,1365.92444059227
2836197,Woongebied,Elementen,Betontegels,tegels overig,Plein,voetpad,180.72,Plein,beide,1980,19.3,9.36,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Vogelbuurt,Tureluur,d5a53642-a32e-4cde-90a8-f86c87440ea7,180.721122741699,57.3295920132884
2836198,Buitengebied,Elementen,Betonstenen,beton keiformaat,Inrit links,overige,43.61,Inrit links,links,1970,12.58,3.47,N,licht belaste weg,Genemuiden,Wijk 00 Genemuiden,Zuiderzeepolder,Topweg,e2a7549b-71c7-4a28-8ae3-36862a796f66,43.6052169799805,32.0930850351251
2836199,Buitengebied,Elementen,Klinkers,beton keiformaat,Inrit rechts,overige,58.46,Inrit rechts,rechts,1970,13.75,4.25,N,licht belaste weg,Genemuiden,Wijk 00 Genemuiden,Zuiderzeepolder,Topweg,98874a93-ffa3-4052-bfb8-3086ce70794f,58.4597930908203,35.9981244313685
2836200,Woongebied,Elementen,Betontegels,tegels overig,Voetpad-Aanliggend links,voetpad,241.29,Voetpad-Aanliggend links,links,1999,115.14,2.1,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Achter 't Tag,Kabel,d1453a14-c821-4cd5-acbd-e54231033d04,241.292366027832,234.479490212387
2836201,Centra,Elementen,Combinatie betonsteen,gebakken dikformaat,Parkeervak links,parkeervak,19.5,Parkeervak links,links,1970,29.39,0.66,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Genemuiden Kern,Havenplein,45416226-8abb-4e5f-9351-b83030162c9d,19.5034103393555,60.1112712579338
2836202,Woongebied,Elementen,Betonstenen,beton keiformaat,Rijbaan onverdeeld,rijbaan,44.56,Rijbaan onverdeeld,beide,1976,14.62,3.05,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Binnenlanden-West,Karel Doormanstraat,30368069-3138-427b-af33-c830931fe479,44.5620574951172,35.3334958755343
2836203,Woongebied,Elementen,Klinkers,gebakken dikformaat,Voetpad-Aanliggend rechts,voetpad,21.22,Voetpad-Aanliggend rechts,rechts,1980,7.74,2.74,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Binnenlanden-West,Prinses Irenestraat,2c1f0d78-3f06-4ea8-80aa-1a3569944ba1,21.2154693603516,20.9588107275803
2836204,Woongebied,Elementen,Combinatie betonsteen,betonstraatstenen overig,Parkeerstrook links,parkeervak,42.86,Parkeerstrook links,links,1989,20.11,2.13,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Greente,Pastinaak,60b08b49-f049-43d8-95fa-6d5375987eae,42.8561706542969,44.4799701148501
2836205,Woongebied,Elementen,Combinatie betonsteen,betonstraatstenen overig,Parkeervak rechts,parkeervak,41.06,Parkeervak rechts,rechts,1989,9.15,4.49,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Greente,Pastinaak,6b3df59e-79de-4139-80b9-930fae44cb08,41.0634841918945,27.2743488911387
2836206,Woongebied,Elementen,Betonstenen,beton keiformaat,Rijbaan onverdeeld,rijbaan,449.78,Rijbaan onverdeeld,beide,1986,91.42,4.92,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Greente,Fluitekruid,df9c53d2-37a4-4eaf-91bd-c3e05951c982,449.780204772949,192.66501270452
2836207,Woongebied,Elementen,Betontegels,tegels overig,Voetpad-Aanliggend links,voetpad,20.63,Voetpad-Aanliggend links,links,1986,5.57,3.7,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Greente,Fluitekruid,cd1f2aad-f0c0-49c6-84f3-cecfc1c19d92,20.6318511962891,18.5528892332201
2836208,Bedrijventerreinen,Oppervlakbehandeling,Oppervlakbehandeling,oppervlakbehandeling,Rijbaan onverdeeld,rijbaan,227.49,Rijbaan onverdeeld,beide,1975,67.73,3.36,Y,licht belaste weg,Genemuiden,Wijk 00 Genemuiden,Genemuiden Industrieterrein,Hasselterdijk,a02f8fde-fa4d-43eb-9c44-6d8f0c331f5e,227.489608764648,142.175562678633
2836209,Woongebied,Elementen,Betonstenen,beton keiformaat,Diversen links,overige,34.53,Diversen links,links,1980,9.03,3.82,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Vogelbuurt,Fazant,85b0e733-0f20-4c92-8d5c-6155f1e63e32,34.5281219482422,25.7147873674778
2836210,Woongebied,Elementen,Betonstenen,beton keiformaat,Parkeerstrook links,parkeervak,100.85,Parkeerstrook links,links,1974,43.85,2.3,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Binnenlanden-West,Prins Clausstraat,ecef2d3d-04d3-436b-8832-b041b6f5ef4b,100.847640991211,92.3025658135953
2836211,Woongebied,Elementen,Betontegels,tegels overig,Voetpad-Aanliggend links,voetpad,89.64,Voetpad-Aanliggend links,links,1974,67.66,1.33,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Binnenlanden-West,Prins Clausstraat,41263a78-813f-407b-be6d-47586a44bfe8,89.6196060180664,137.968511768559
2836212,Woongebied,Elementen,Betonstenen,beton keiformaat,Drempel,rijbaan,139.9,Drempel,beide,1975,21.36,6.55,Y,licht belaste weg,Genemuiden,Wijk 00 Genemuiden,Genemuiden Noord-Oost,Simondsstraat,f8037a5e-9076-46d4-a726-966ef72bd29a,139.900054931641,55.8234763381515
2836213,Bedrijventerreinen,Cementbeton,Betonstenen,cementbeton,Inrit rechts,overige,21.56,Inrit rechts,rechts,2013,10.71,2.01,Y,licht belaste weg,Zwartsluis,Wijk 04 Zwartsluis,Zwartsluis Industrieterrein,Het Oude Diep,c920cb4f-fcf5-4e67-81ff-6aeebb21e994,21.5619049072266,25.4450333204343
2836214,Bedrijventerreinen,Elementen,Betontegels,tegels overig,Voetpad-Aanliggend rechts,voetpad,6.96,Voetpad-Aanliggend rechts,rechts,2013,7.49,0.93,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,Zwartsluis Industrieterrein,Het Oude Diep,7d9e54bd-08c6-4538-a46e-2282562382a6,6.95849609375,16.8329805117165
2836215,Bedrijventerreinen,Elementen,Betonstenen,beton keiformaat,Diversen links,overige,152.28,Diversen links,links,2009,91.7,1.66,Y,licht belaste weg,Genemuiden,Wijk 00 Genemuiden,Genemuiden Industrieterrein,Puttenstraat,bf1d1e69-1e1d-47bb-946c-540b2877726b,152.283027648926,186.727258251451
2836216,Woongebied,Elementen,Betontegels,tegels overig,Voetpad-Aanliggend rechts,voetpad,139.3,Voetpad-Aanliggend rechts,rechts,1970,75.33,1.85,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,De Nieuwesluis,De Nieuwesluis,323a83bc-5991-448c-b2f3-562eb33773b9,139.301300048828,154.351783046395
2836217,Woongebied,Elementen,Betontegels,tegels overig,Voetpad-Aanliggend rechts,voetpad,43.46,Voetpad-Aanliggend rechts,rechts,1970,11.25,3.86,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,De Nieuwesluis,De Nieuwesluis,d07f454d-a655-4029-b538-315576a61dd2,43.4566879272461,30.2281187513372
2836218,Woongebied,Elementen,Betonstenen,beton keiformaat,Voetpad-Aanliggend rechts,voetpad,43.51,Voetpad-Aanliggend rechts,rechts,1970,25.78,1.69,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,De Nieuwesluis,De Nieuwesluis,6f4c22f9-528f-450a-9fd0-232bcb97d2fd,43.5054779052734,54.934779024021
2836219,Woongebied,Elementen,Klinkers,gebakken keiformaat,Diversen rechts,overige,25.1,Diversen rechts,rechts,1980,4.93,4.93,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Vogelbuurt,Fazant,7c6e1566-e878-47c6-b9eb-088319849261,25.1045532226563,19.6984829729538
2836220,Bedrijventerreinen,Dicht asfaltbeton,Dichte deklagen,dicht asfaltbeton,Inrit links,overige,105.3,Inrit links,links,2010,19.3,5.46,Y,licht belaste weg,Zwartsluis,Wijk 04 Zwartsluis,Zwartsluis Industrieterrein,Stouweweg,4646c5bd-5f79-480b-8af4-3e18b28b5d15,105.302894592285,49.5063176559571
2836221,Bedrijventerreinen,Elementen,Betonstenen,beton keiformaat,Inrit rechts,overige,16.98,Inrit rechts,rechts,1980,5.69,2.98,Y,licht belaste weg,Zwartsluis,Wijk 04 Zwartsluis,Zwartsluis Industrieterrein,Stouweweg,d7a8f8df-c87b-4ddd-8d14-b3e2cf5221a0,16.9844360351563,17.3503644800859
2836222,Woongebied,Elementen,Betontegels,tegels overig,Voetpad-Aanliggend rechts,voetpad,69.8,Voetpad-Aanliggend rechts,rechts,1990,30.69,2.28,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Greente,Karwij,0e0008b2-b6a0-4632-9bb8-ddf4082c88ed,69.7952651977539,65.9234934432636
2836223,Woongebied,Elementen,Combinatie betonsteen,betonstraatstenen overig,Parkeervak rechts,parkeervak,54.98,Parkeervak rechts,rechts,1976,58.01,0.95,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Binnenlanden-West,Trompstraat,c8ab8be7-c22e-41ff-9a25-1b2692cd9cfe,54.983283996582,117.912692153896
2836224,Woongebied,Elementen,Klinkers,gebakken waalformaat,Voetpad-Aanliggend rechts,voetpad,8.1,Voetpad-Aanliggend rechts,rechts,1905,5.05,1.6,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Genemuiden Noord-Oost,Fabrieksstraat,5dcf0172-ee54-45ae-8e67-32b885f65f35,8.10017395019531,13.308283432566
2836225,Centra,Elementen,Betonstenen,beton keiformaat,Parkeerstrook rechts,parkeervak,67.73,Parkeerstrook rechts,rechts,1980,35.16,1.93,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Genemuiden Kern,Benthemersteeg,2db1ccd7-895e-4d46-877f-dd3b544c4e89,67.7303314208984,74.1800678456513
2836226,Centra,Elementen,Betonstenen,beton keiformaat,Rijbaan onverdeeld,rijbaan,181.13,Rijbaan onverdeeld,beide,1980,34.68,5.22,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Genemuiden Kern,Benthemersteeg,f93d5253-dff2-498a-bbc0-f200fdd7f3f2,181.132125854492,79.8129776762191
2836227,Centra,Elementen,Klinkers,gebakken dikformaat,Rijbaan onverdeeld,rijbaan,59.66,Rijbaan onverdeeld,beide,1980,14.08,4.24,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Genemuiden Kern,Benthemersteeg,b1f97599-55cb-45f7-9d95-60c8f1ba335a,59.6634521484375,36.6291829825687
2836228,Centra,Elementen,Klinkers,gebakken dikformaat,Rijbaan onverdeeld,rijbaan,19.88,Rijbaan onverdeeld,beide,1980,4.82,4.12,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Genemuiden Kern,Benthemersteeg,34b4e3c1-ac25-4ffc-b09c-ab126e77fbf6,19.8784027099609,17.8928010747691
2836229,Woongebied,Elementen,Klinkers,gebakken dikformaat,Drempel,rijbaan,70.23,Drempel,beide,1980,22.91,3.07,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Binnenlanden-West,Prinses Irenestraat,7fb1743d-84e7-4c9a-8213-ffb6df0902ad,70.2274398803711,51.9529746922295
2836230,Woongebied,Elementen,Betontegels,tegels grijs,Voetpad-Aanliggend rechts,voetpad,154.52,Voetpad-Aanliggend rechts,rechts,2014,80.75,1.91,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,Zomerdijk,Veldweg,6a12c918-98ff-44df-9432-ed61a14e1e75,154.517959594727,165.320625652343
2836231,Woongebied,Elementen,Betonstenen,beton keiformaat,Drempel,rijbaan,32.53,Drempel,beide,1972,7.66,4.25,Y,licht belaste weg,Zwartsluis,Wijk 04 Zwartsluis,Achter het Singel,Cingellanden,335f17c7-9e81-468c-87c9-c3fa125dc15b,32.5289993286133,23.8126232482946
2836232,Woongebied,Elementen,Betonstenen,beton keiformaat,Diversen links,overige,13.32,Diversen links,links,1972,8.44,1.58,Y,weg in woongebied,Zwartsluis,Wijk 04 Zwartsluis,Achter het Singel,Weteringallee,2fd73666-8a37-4b50-a5d2-fa80c1f31f5a,13.3207092285156,20.0425489404177
2836233,Woongebied,Dicht asfaltbeton,Dichte deklagen,dicht asfaltbeton,Rijbaan onverdeeld,rijbaan,174.61,Rijbaan onverdeeld,beide,2017,53.07,3.29,Y,licht belaste weg,Genemuiden,Wijk 00 Genemuiden,Genemuiden Noord-Oost,Simondsstraat,6cc2e5f2-8436-47f9-8d95-705ab9467b83,174.61304473877,112.72056804736
2836234,Woongebied,Elementen,Betontegels,tegels overig,Voetpad-Aanliggend links,voetpad,146.1,Voetpad-Aanliggend links,links,1976,64.84,2.25,Y,weg in verblijfsgebied,Genemuiden,Wijk 00 Genemuiden,Binnenlanden-West,Prins Bernhardstraat,7cffd3cc-2c79-47fc-bca3-fa80bdffe419,146.103500366211,134.175610235516
2836235,Centra,Elementen,,tegels overig,,parkeervak,4.51,,,2019,3,1.5,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,Zwartsluis Kern,Molenstraat,0638d546-9f1d-4f18-8d12-e9d2197a970d,4.50984954833984,9.01138832464267
2836236,Centra,Elementen,,gebakken waalformaat,,voetpad,14.34,,,2019,10.87,1.32,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,Zwartsluis Kern,Schoolstraat,1d422c9d-8bc4-4a87-bf01-ddbdba6f4938,14.3384246826172,24.3664321177787
2836237,Centra,Elementen,,tegels overig,,parkeervak,4.59,,,2014,3.04,1.51,Y,weg in verblijfsgebied,Zwartsluis,Wijk 04 Zwartsluis,Zwartsluis Kern,Baanstraat,a586a075-a683-4a42-b8fe-8533a62452c8,4.59232330322266,9.09985089136755
2836238,Bedrijventerreinen,Elementen,Betonstenen,beton keiformaat,Diversen rechts,overige,110.07,Diversen rechts,rechts,2009,74.76,1.47,Y,licht belaste weg,Genemuiden,Wijk 00 Genemuiden,Genemuiden Industrieterrein,Puttenstraat,c199e4ec-344d-4e74-ad5c-e3c89b0ef84e,110.067039489746,152.459919002716
2836239,Woongebied,Elementen,Klinkers,gebakken dikformaat,Rijbaan onverdeeld,rijbaan,1131.83,Rijbaan onverdeeld,beide,1990,224.14,5.05,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Greente,Ratelaar,87861aa1-476e-435c-a6c0-81e79ec41a6f,1131.83296966553,458.38066652626
2836240,Buitengebied,Elementen,Betontegels,tegels grijs,Inrit rechts,overige,5.59,Inrit rechts,rechts,1970,3.54,1.58,N,licht belaste weg,Hasselt,Wijk 03 Landelijk gebied Hasselt,Streukel-Holten-Genne,Klinkerweg,aa543f3f-4df0-4d2f-acf0-ad966180980f,5.5853271484375,10.2417898397169
2836241,Woongebied,Elementen,Betonstenen,beton keiformaat,Drempel,rijbaan,37.69,Drempel,beide,1996,9.13,4.13,Y,weg in woongebied,Genemuiden,Wijk 00 Genemuiden,Achter 't Tag,Hoekkeper,1d770427-c8d4-4bfa-99c4-27f1d3cb5147,37.6919174194336,26.5192250424081
