Nummer;Totaal van;Jaar;Maand;Type;Land bij nationaliteit;Aantal instroom
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Egypt;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Eritrea;290
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Ethiopia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Guinea;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Iraq;40
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Jordan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Lebanon;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Myanmar;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Somalia;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Sri Lanka;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Stateless;30
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Sudan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Syrian Arab Republic;220
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Turkey;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Uganda;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Ukraine;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;2;Nareiziger;Yemen;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Afghanistan;30
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Congo, the Democratic Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Congo, the Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Egypt;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Eritrea;280
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Ethiopia;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Guinea;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Iran (Islamic Republic of);20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Iraq;30
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Lebanon;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Myanmar;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Pakistan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Saudi Arabia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Sierra Leone;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Somalia;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Stateless;30
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Sudan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Syrian Arab Republic;230
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Turkey;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Uganda;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;United Arab Emirates;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;United States of America;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Unknown;30
8;Jaar, Maand, Type, Land bij nationaliteit;2018;3;Nareiziger;Yemen;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Afghanistan;30
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Burundi;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;China (including Hong Kong);0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Congo, the Democratic Republic of the;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Egypt;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Eritrea;180
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Ethiopia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Guinea;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Iran (Islamic Republic of);20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Lebanon;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Myanmar;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Nigeria;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Russian Federation;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Somalia;40
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Stateless;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Sudan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Syrian Arab Republic;240
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Uganda;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Unknown;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;4;Nareiziger;Yemen;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Afghanistan;30
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Central African Republic;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;China (including Hong Kong);0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Congo, the Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Cote d'Ivoire;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Eritrea;340
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Ethiopia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Ghana;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Iraq;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Jordan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Lebanon;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Libyan Arab Jamahiriya;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Nepal;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Nigeria;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Pakistan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Philippines;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Somalia;30
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;South Sudan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Sri Lanka;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Stateless;30
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Sudan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Syrian Arab Republic;240
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Turkey;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Uganda;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Unknown;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Yemen;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;5;Nareiziger;Zimbabwe;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Algeria;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Burundi;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;China (including Hong Kong);0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Egypt;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Eritrea;250
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Ethiopia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Ghana;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Honduras;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Iraq;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Lebanon;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Myanmar;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Sierra Leone;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Stateless;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Syrian Arab Republic;160
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Thailand;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Turkey;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Uganda;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;6;Nareiziger;Yemen;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Afghanistan;40
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;China (including Hong Kong);0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Egypt;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Eritrea;230
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Ethiopia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Gambia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Iraq;30
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Jordan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Lebanon;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Morocco;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Nigeria;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Pakistan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Sierra Leone;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Stateless;30
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Sudan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Syrian Arab Republic;160
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Tanzania, United Republic of;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Turkey;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Uganda;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Yemen;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;7;Nareiziger;Zimbabwe;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Afghanistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Central African Republic;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Eritrea;160
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Ethiopia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Jordan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Mexico;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Mongolia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Somalia;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Stateless;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Sudan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Syrian Arab Republic;100
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Turkey;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Uganda;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;8;Nareiziger;Yemen;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Afghanistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;China (including Hong Kong);0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Egypt;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Eritrea;120
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Ethiopia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Ghana;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Iraq;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Jamaica;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Lebanon;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Myanmar;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Nigeria;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Somalia;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Sri Lanka;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Stateless;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Syrian Arab Republic;120
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Turkey;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Uganda;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Unknown;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;9;Nareiziger;Yemen;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Afghanistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;China (including Hong Kong);0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Congo, the Republic of the;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Egypt;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Eritrea;90
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Ethiopia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Guinea;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Iran (Islamic Republic of);0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Iraq;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Jordan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Pakistan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Senegal;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Sri Lanka;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Stateless;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Sudan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Syrian Arab Republic;180
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Turkey;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Uganda;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Unknown;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;10;Nareiziger;Yemen;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Afghanistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Colombia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Congo, the Democratic Republic of the;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Eritrea;170
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Ethiopia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Iran (Islamic Republic of);0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Jamaica;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Nigeria;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Philippines;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Russian Federation;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Somalia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Stateless;20
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Sudan;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Syrian Arab Republic;150
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Turkey;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Unknown;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;11;Nareiziger;Yemen;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;12;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;12;Nareiziger;Bahrain;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;12;Nareiziger;Eritrea;110
8;Jaar, Maand, Type, Land bij nationaliteit;2018;12;Nareiziger;Ethiopia;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;12;Nareiziger;Iran (Islamic Republic of);0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;12;Nareiziger;Iraq;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;12;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;12;Nareiziger;Russian Federation;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;12;Nareiziger;Sierra Leone;0
8;Jaar, Maand, Type, Land bij nationaliteit;2018;12;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;12;Nareiziger;Stateless;10
8;Jaar, Maand, Type, Land bij nationaliteit;2018;12;Nareiziger;Sudan;10
