Nummer;Totaal van;Jaar;Maand;Type;Land bij nationaliteit;Aantal AMV
11;Jaar, Land bij nationaliteit, Aantal AMV;2021;;Alleenstaande minderjarige vreemdelingen;Libyan Arab Jamahiriya;10
11;Jaar, Land bij nationaliteit, Aantal AMV;2021;;Alleenstaande minderjarige vreemdelingen;Morocco;140
11;Jaar, Land bij nationaliteit, Aantal AMV;2021;;Alleenstaande minderjarige vreemdelingen;Pakistan;10
11;Jaar, Land bij nationaliteit, Aantal AMV;2021;;Alleenstaande minderjarige vreemdelingen;Sierra Leone;10
11;Jaar, Land bij nationaliteit, Aantal AMV;2021;;Alleenstaande minderjarige vreemdelingen;Somalia;190
11;Jaar, Land bij nationaliteit, Aantal AMV;2021;;Alleenstaande minderjarige vreemdelingen;Sudan;10
11;Jaar, Land bij nationaliteit, Aantal AMV;2021;;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;1.080
11;Jaar, Land bij nationaliteit, Aantal AMV;2021;;Alleenstaande minderjarige vreemdelingen;Tunisia;10
11;Jaar, Land bij nationaliteit, Aantal AMV;2021;;Alleenstaande minderjarige vreemdelingen;Unknown;70
11;Jaar, Land bij nationaliteit, Aantal AMV;2021;;Alleenstaande minderjarige vreemdelingen;Yemen;70
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;1;Alleenstaande minderjarige vreemdelingen;Algeria;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;1;Alleenstaande minderjarige vreemdelingen;Eritrea;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;1;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;1;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;40
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;2;Alleenstaande minderjarige vreemdelingen;Eritrea;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;2;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;2;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;30
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;3;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;3;Alleenstaande minderjarige vreemdelingen;Somalia;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;3;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;40
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;4;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;4;Alleenstaande minderjarige vreemdelingen;Eritrea;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;4;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;4;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;40
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;5;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;5;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;5;Alleenstaande minderjarige vreemdelingen;Somalia;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;5;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;30
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;6;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;6;Alleenstaande minderjarige vreemdelingen;Algeria;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;6;Alleenstaande minderjarige vreemdelingen;Eritrea;30
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;6;Alleenstaande minderjarige vreemdelingen;Iraq;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;6;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;6;Alleenstaande minderjarige vreemdelingen;Somalia;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;6;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;40
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;6;Alleenstaande minderjarige vreemdelingen;Unknown;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;7;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;7;Alleenstaande minderjarige vreemdelingen;Eritrea;30
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;7;Alleenstaande minderjarige vreemdelingen;Iraq;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;7;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;7;Alleenstaande minderjarige vreemdelingen;Somalia;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;7;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;60
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;7;Alleenstaande minderjarige vreemdelingen;Unknown;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;7;Alleenstaande minderjarige vreemdelingen;Yemen;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;8;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;8;Alleenstaande minderjarige vreemdelingen;Algeria;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;8;Alleenstaande minderjarige vreemdelingen;Eritrea;40
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;8;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;8;Alleenstaande minderjarige vreemdelingen;Somalia;40
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;8;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;130
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;8;Alleenstaande minderjarige vreemdelingen;Unknown;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;8;Alleenstaande minderjarige vreemdelingen;Yemen;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;9;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;9;Alleenstaande minderjarige vreemdelingen;Algeria;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;9;Alleenstaande minderjarige vreemdelingen;Eritrea;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;9;Alleenstaande minderjarige vreemdelingen;Iraq;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;9;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;9;Alleenstaande minderjarige vreemdelingen;Somalia;40
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;9;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;150
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;9;Alleenstaande minderjarige vreemdelingen;Unknown;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;10;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;10;Alleenstaande minderjarige vreemdelingen;Algeria;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;10;Alleenstaande minderjarige vreemdelingen;Eritrea;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;10;Alleenstaande minderjarige vreemdelingen;Iraq;70
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;10;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;10;Alleenstaande minderjarige vreemdelingen;Somalia;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;10;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;200
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;10;Alleenstaande minderjarige vreemdelingen;Unknown;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;10;Alleenstaande minderjarige vreemdelingen;Yemen;30
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;11;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;11;Alleenstaande minderjarige vreemdelingen;Algeria;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;11;Alleenstaande minderjarige vreemdelingen;Eritrea;30
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;11;Alleenstaande minderjarige vreemdelingen;Iraq;50
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;11;Alleenstaande minderjarige vreemdelingen;Morocco;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;11;Alleenstaande minderjarige vreemdelingen;Somalia;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;11;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;190
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;11;Alleenstaande minderjarige vreemdelingen;Unknown;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;11;Alleenstaande minderjarige vreemdelingen;Yemen;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;12;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;12;Alleenstaande minderjarige vreemdelingen;Algeria;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;12;Alleenstaande minderjarige vreemdelingen;Eritrea;50
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;12;Alleenstaande minderjarige vreemdelingen;Iraq;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;12;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;12;Alleenstaande minderjarige vreemdelingen;Somalia;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;12;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;140
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2021;12;Alleenstaande minderjarige vreemdelingen;Yemen;10
