Nummer;Totaal van;Jaar;Maand;Nationaliteit;Aantal Inbewaringstelling na ID-onderzoek
3;Jaar, Nationaliteit;2021;*Alle*;Vietnamese;10
4;Jaar, Maand, Nationaliteit;2021;01;Afghaanse;10
4;Jaar, Maand, Nationaliteit;2021;01;Albanese;20
4;Jaar, Maand, Nationaliteit;2021;01;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2021;01;Marokkaanse;30
4;Jaar, Maand, Nationaliteit;2021;01;Nigeriaanse;10
4;Jaar, Maand, Nationaliteit;2021;01;Poolse;10
4;Jaar, Maand, Nationaliteit;2021;02;Albanese;20
4;Jaar, Maand, Nationaliteit;2021;02;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2021;02;Letse;10
4;Jaar, Maand, Nationaliteit;2021;02;Marokkaanse;10
4;Jaar, Maand, Nationaliteit;2021;02;Poolse;10
4;Jaar, Maand, Nationaliteit;2021;02;Turkse;10
4;Jaar, Maand, Nationaliteit;2021;03;Albanese;10
4;Jaar, Maand, Nationaliteit;2021;03;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2021;03;Marokkaanse;20
4;Jaar, Maand, Nationaliteit;2021;03;Nigeriaanse;10
4;Jaar, Maand, Nationaliteit;2021;03;Onbekend;10
4;Jaar, Maand, Nationaliteit;2021;03;Poolse;10
4;Jaar, Maand, Nationaliteit;2021;04;Afghaanse;10
4;Jaar, Maand, Nationaliteit;2021;04;Albanese;30
4;Jaar, Maand, Nationaliteit;2021;04;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2021;04;Marokkaanse;10
4;Jaar, Maand, Nationaliteit;2021;04;Poolse;10
4;Jaar, Maand, Nationaliteit;2021;05;Albanese;20
4;Jaar, Maand, Nationaliteit;2021;05;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2021;05;Marokkaanse;10
4;Jaar, Maand, Nationaliteit;2021;05;Poolse;10
4;Jaar, Maand, Nationaliteit;2021;06;Albanese;20
4;Jaar, Maand, Nationaliteit;2021;06;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2021;06;Braziliaanse;10
4;Jaar, Maand, Nationaliteit;2021;06;Marokkaanse;20
4;Jaar, Maand, Nationaliteit;2021;06;Onbekend;10
4;Jaar, Maand, Nationaliteit;2021;06;Poolse;10
4;Jaar, Maand, Nationaliteit;2021;07;Albanese;20
4;Jaar, Maand, Nationaliteit;2021;07;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2021;07;Marokkaanse;10
4;Jaar, Maand, Nationaliteit;2021;07;Poolse;20
4;Jaar, Maand, Nationaliteit;2021;08;Albanese;30
4;Jaar, Maand, Nationaliteit;2021;08;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2021;08;Marokkaanse;20
4;Jaar, Maand, Nationaliteit;2021;08;Poolse;20
4;Jaar, Maand, Nationaliteit;2021;09;Albanese;30
4;Jaar, Maand, Nationaliteit;2021;09;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2021;09;Marokkaanse;20
4;Jaar, Maand, Nationaliteit;2021;09;Poolse;10
4;Jaar, Maand, Nationaliteit;2021;10;Albanese;30
4;Jaar, Maand, Nationaliteit;2021;10;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2021;10;Colombiaanse;10
4;Jaar, Maand, Nationaliteit;2021;10;Libische;10
4;Jaar, Maand, Nationaliteit;2021;10;Marokkaanse;20
4;Jaar, Maand, Nationaliteit;2021;10;Nigeriaanse;10
4;Jaar, Maand, Nationaliteit;2021;10;Poolse;20
4;Jaar, Maand, Nationaliteit;2021;11;Albanese;40
4;Jaar, Maand, Nationaliteit;2021;11;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2021;11;Colombiaanse;10
4;Jaar, Maand, Nationaliteit;2021;11;Marokkaanse;10
4;Jaar, Maand, Nationaliteit;2021;11;Onbekend;10
4;Jaar, Maand, Nationaliteit;2021;11;Poolse;10
4;Jaar, Maand, Nationaliteit;2021;12;Afghaanse;10
4;Jaar, Maand, Nationaliteit;2021;12;Albanese;40
4;Jaar, Maand, Nationaliteit;2021;12;Algerijnse;10
4;Jaar, Maand, Nationaliteit;2021;12;Egyptische;10
4;Jaar, Maand, Nationaliteit;2021;12;Marokkaanse;10
4;Jaar, Maand, Nationaliteit;2021;12;Poolse;20
4;Jaar, Maand, Nationaliteit;2021;12;Roemeense;10
