FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_1998.7379,1998,0,3.125,0,0,0,1087.5,0,0,1087.5,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257760.0001000017 599560.0001000017, 257740.0001000017 599560.0001000017, 257740.0001000017 599580, 257760.0001000017 599580, 257760.0001000017 599560.0001000017))"
zostera_noltei_1998.9163,1998,0,0.125,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257720 599680.0001000017, 257700 599680.0001000017, 257700 599700, 257720 599700, 257720 599680.0001000017))"
zostera_noltei_1998.10691,1998,0,0.75,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257680 599759.9998999983, 257660.0001000017 599759.9998999983, 257660.0001000017 599780.0001000017, 257680 599780.0001000017, 257680 599759.9998999983))"
zostera_noltei_1998.11368,1998,0,1.875,0,0,0,652.5,0,0,652.5,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257660.0001000017 599340.0001000017, 257639.9998999983 599340.0001000017, 257639.9998999983 599360.0001000017, 257660.0001000017 599360.0001000017, 257660.0001000017 599340.0001000017))"
zostera_noltei_1998.14887,1998,0,1.875,0,0,0,652.5,0,0,652.5,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257740.0001000017 599620, 257720 599620, 257720 599639.9998999983, 257740.0001000017 599639.9998999983, 257740.0001000017 599620))"
zostera_noltei_1998.15223,1998,0,1.875,0,0,0,652.5,0,0,652.5,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257620.00019999966 599360.0001000017, 257600.00019999966 599360.0001000017, 257600.00019999966 599380, 257620.00019999966 599380, 257620.00019999966 599360.0001000017))"
zostera_noltei_1998.16153,1998,0,0.75,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257500 599199.9998999983, 257480 599199.9998999983, 257480 599219.9998999983, 257500 599219.9998999983, 257500 599199.9998999983))"
zostera_noltei_1998.16892,1998,0,0.75,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257800 599400.0001999997, 257780.0001000017 599400.0001999997, 257780.0001000017 599419.9998999983, 257800 599419.9998999983, 257800 599400.0001999997))"
zostera_noltei_1998.17299,1998,0,0.125,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257460.0001000017 599159.9998000003, 257440.0001000017 599159.9998000003, 257440.0001000017 599180, 257460.0001000017 599180, 257460.0001000017 599159.9998000003))"
zostera_noltei_1998.17366,1998,0,0.125,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257840 599380, 257820 599380, 257820 599400.0001999997, 257840 599400.0001999997, 257840 599380))"
zostera_noltei_1998.18319,1998,0,1.875,0,0,0,652.5,0,0,652.5,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257800 599480, 257780.0001000017 599480, 257780.0001000017 599500, 257800 599500, 257800 599480))"
zostera_noltei_1998.19185,1998,0,0.125,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257560.0001000017 599360.0001000017, 257540.0001000017 599360.0001000017, 257540.0001000017 599380, 257560.0001000017 599380, 257560.0001000017 599360.0001000017))"
zostera_noltei_1998.19368,1998,0,0.75,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257520.0001000017 599260, 257500 599260, 257500 599280, 257520.0001000017 599280, 257520.0001000017 599260))"
zostera_noltei_1998.20375,1998,0,1.875,0,0,0,652.5,0,0,652.5,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257740.0001000017 599340.0001000017, 257720 599340.0001000017, 257720 599360.0001000017, 257740.0001000017 599360.0001000017, 257740.0001000017 599340.0001000017))"
zostera_noltei_1998.24710,1998,0,0.125,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257280 598960, 257260 598960, 257260 598980, 257280 598980, 257280 598960))"
zostera_noltei_1998.28743,1998,0,0.125,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257339.9998999983 598999.9998999983, 257319.9998999983 598999.9998999983, 257319.9998999983 599019.9998999983, 257339.9998999983 599019.9998999983, 257339.9998999983 598999.9998999983))"
zostera_noltei_1998.31709,1998,0,0.75,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257600.00019999966 600700, 257580 600700, 257580 600720, 257600.00019999966 600720, 257600.00019999966 600700))"
