FID,oid_,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,se_anno_cad_data,gdb_geomattr_data,shape
trend_2009_100.11,0,806175,8,6175,144,154.5,10.5,0.195,-,- - - - 5 -,1,439,,,"POLYGON ((96913.5850000009 491864.0170000009, 96895.37999999896 491871.00499999896, 96967.0540000014 492057.72100000083, 96985.25899999961 492050.7329999991, 96913.5850000009 491864.0170000009))"
trend_2009_100.12,0,701910,7,1910,-55,-35.1,19.9,-3.831,2014,- - - - 5 -,3,1166.2,,,"POLYGON ((105385.50699999928 533807.9690000005, 105745.50299999863 533676.9409999996, 105677.09899999946 533489.0029999986, 105317.10300000012 533620.0309999995, 105385.50699999928 533807.9690000005))"
trend_2009_100.13,0,701925,7,1925,-61,-46.4,14.6,-1.121,>2019,- - - - 5 -,3,624.2,,,"POLYGON ((105335.50699999928 533666.9690000005, 105440.84600000083 533628.6290000007, 105372.44200000167 533440.6909999996, 105267.10300000012 533479.0309999995, 105335.50699999928 533666.9690000005))"
trend_2009_100.14,0,703750,7,3750,129,133.9,4.9,-25.305,2009,- - - 4 5 -,3,5461,,,"POLYGON ((102101.65199999884 515512.21400000155, 104607.52499999851 515160.0370000005, 104579.69000000134 514961.9829999991, 102073.81700000167 515314.16099999845, 102101.65199999884 515512.21400000155))"
trend_2009_100.15,0,1301668,13,1668,63,85.15431148,22.15431148,-2.946,2016,- - 3 - - -,3,989.2,,,"POLYGON ((37573.4450000003 409860.13599999994, 37788.90100000054 410061.0520000011, 37925.300999999046 409914.7820000015, 37709.84400000051 409713.86499999836, 37573.4450000003 409860.13599999994))"
trend_2009_100.16,0,1301688,13,1688,36,68.04444809,32.04444809,-3.596,2017,- - 3 - - -,3,1119.2,,,"POLYGON ((37709.4450000003 409714.13500000164, 37972.438999999315 409959.3819999993, 38108.83900000155 409813.11100000143, 37845.84400000051 409567.86400000006, 37709.4450000003 409714.13500000164))"
trend_2009_100.17,0,1301697,13,1697,22,55.53011202,33.53011202,-3.827,2017,- - 3 - - -,3,1165.4,,,"POLYGON ((37934.90500000119 409476.88800000027, 38148.90799999982 409794.16099999845, 38314.71599999815 409682.3220000006, 38100.71299999952 409365.05000000075, 37934.90500000119 409476.88800000027))"
trend_2009_100.18,0,1301706,13,1706,52,93.60787978,41.60787978,-3.088,>2019,- - 3 - - -,3,1017.6,,,"POLYGON ((38229.01099999994 409312.51399999857, 38334.62700000033 409602.69099999964, 38522.56500000134 409534.2870000005, 38416.949999999255 409244.1099999994, 38229.01099999994 409312.51399999857))"
trend_2009_100.19,0,1301719,13,1719,82,140.91121038,58.91121038,-1.001,>2019,- - 3 - - -,3,600.2,,,"POLYGON ((38360.01099999994 409266.5150000006, 38394.24799999967 409360.5780000016, 38582.186000000685 409292.1739999987, 38547.949999999255 409198.11100000143, 38360.01099999994 409266.5150000006))"
trend_2009_100.20,0,1500120,15,120,247,273,26,1.297,-,- - - - - -,1,659.4,,,"POLYGON ((36476.58700000122 403371.0560000017, 36443.017999999225 403496.3359999992, 36636.20399999991 403548.1000000015, 36669.77199999988 403422.8200000003, 36476.58700000122 403371.0560000017))"
trend_2009_100.21,0,1600540,16,540,95,234.8,139.8,1.357,-,- - - - - -,1,671.4,,,"POLYGON ((32821.14499999955 402326.1979999989, 32840.03099999949 402460.5780000016, 33038.08399999887 402432.7430000007, 33019.199000000954 402298.36400000006, 32821.14499999955 402326.1979999989))"
trend_2009_100.22,0,1600560,16,560,100,215.3,115.3,0.002,-,- - - - - -,1,400.4,,,"POLYGON ((33037.322000000626 402332.66000000015, 33037.425000000745 402332.83100000024, 33208.8590000011 402229.82400000095, 33208.75600000098 402229.65199999884, 33037.322000000626 402332.66000000015))"
trend_2009_100.23,0,1600580,16,580,120,281.5,161.5,-5.652,>2019,- - - - - -,3,1530.4,,,"POLYGON ((33036.75600000098 402331.65199999884, 32745.655999999493 401847.1810000017, 32574.223000001162 401950.1889999993, 32865.322000000626 402434.66000000015, 33036.75600000098 402331.65199999884))"
trend_2009_100.24,0,1600600,16,600,135,251.7,116.7,-4.996,>2019,- - - - - -,3,1399.2,,,"POLYGON ((32864.75600000098 402433.65300000086, 32607.44299999997 402005.4120000005, 32436.008999999613 402108.41899999976, 32693.322000000626 402536.66000000015, 32864.75600000098 402433.65300000086))"
trend_2009_100.25,0,1600620,16,620,160,232,72,-2.765,>2019,- - - - - -,3,953,,,"POLYGON ((32692.754000000656 402535.65300000086, 32550.346000000834 402298.6460000016, 32378.912999998778 402401.65300000086, 32521.3209999986 402638.66000000015, 32692.754000000656 402535.65300000086))"
trend_2009_100.26,0,1600640,16,640,150,187.2,37.2,0.03,-,- - - - - -,1,406,,,"POLYGON ((32349.320000000298 402740.66000000015, 32350.86499999836 402743.23099999875, 32522.29899999872 402640.22399999946, 32520.754000000656 402637.65199999884, 32349.320000000298 402740.66000000015))"
trend_2009_100.27,0,1600660,16,660,105,141.4,36.4,1.823,-,- - - - - -,1,764.6,,,"POLYGON ((32177.3209999986 402842.66000000015, 32271.212000001222 402998.9219999984, 32442.644999999553 402895.9140000008, 32348.754000000656 402739.65199999884, 32177.3209999986 402842.66000000015))"
trend_2009_100.28,0,1600670,16,670,75,119.3,44.3,2.844,-,- - - - - -,1,968.8,,,"POLYGON ((31841.51099999994 402972.8139999993, 31919.901999998838 403246.1970000006, 32112.153999999166 403191.0689999983, 32033.76300000027 402917.6860000007, 31841.51099999994 402972.8139999993))"
trend_2009_100.29,0,1600680,16,680,100,148.7,48.7,2.516,-,- - - - - -,1,903.2,,,"POLYGON ((31479.469000000507 402987.58900000155, 31483.859999999404 403239.15100000054, 31683.82899999991 403235.66000000015, 31679.438000001013 402984.09800000116, 31479.469000000507 402987.58900000155))"
trend_2009_100.30,0,1600700,16,700,130,184,54,0.52,-,- - - - - -,1,504,,,"POLYGON ((31279.46799999848 402990.58900000155, 31280.3759999983 403042.58100000024, 31480.346000000834 403039.09099999815, 31479.438000001013 402987.09899999946, 31279.46799999848 402990.58900000155))"
trend_2009_100.31,0,806850,8,6850,164,165.4,1.4,-1.267,2010,- - - - 5 -,3,653.4,,,"POLYGON ((94451.56500000134 485829.76900000125, 94568.19299999997 485780.26399999857, 94490.04699999839 485596.1629999988, 94373.41899999976 485645.66800000146, 94451.56500000134 485829.76900000125))"
trend_2009_100.32,0,806875,8,6875,170,163.9,-6.1,-2.111,-,1 - - - 5 -,4,822.2,,,"POLYGON ((94355.56500000134 485599.76900000125, 94549.88399999961 485517.28599999845, 94471.73800000176 485333.18499999866, 94277.41899999976 485415.66800000146, 94355.56500000134 485599.76900000125))"
trend_2009_100.33,0,1201400,12,1400,125,203.7,78.7,-29.819,2011,- - - - - -,3,6363.8,,,"POLYGON ((50294.11300000176 427741.6479999982, 51411.15199999884 424976.8779999986, 51225.71599999815 424901.95699999854, 50108.675999999046 427666.7270000018, 50294.11300000176 427741.6479999982))"
trend_2009_100.34,0,1201425,12,1425,54,187.6,133.6,-15.618,2017,- - - - - -,3,3523.6,,,"POLYGON ((50002.01399999857 427667.57499999925, 50662.05900000036 426252.1030000001, 50480.79699999839 426167.5789999999, 49820.75200000033 427583.05099999905, 50002.01399999857 427667.57499999925))"
trend_2009_100.35,0,300360,3,360,660,587.3,-72.7,-37.054,-,1 - - - - -,4,7810.8,,,"POLYGON ((171043.08999999985 608972.9640000015, 172188.12200000137 605448.9200000018, 171997.91000000015 605387.1160000004, 170852.87900000066 608911.1609999985, 171043.08999999985 608972.9640000015))"
trend_2009_100.36,0,300380,3,380,670,705.1,35.1,-34.315,2010,- - - - - -,3,7263,,,"POLYGON ((171233.98999999836 609040.057, 172351.17700000107 605795.5100000016, 172162.07299999893 605730.3960000016, 171044.88599999994 608974.943, 171233.98999999836 609040.057))"
trend_2009_100.37,0,300400,3,400,670,823.2,153.2,-25.968,2014,- - - - - -,3,5593.6,,,"POLYGON ((171444.98900000006 609111.057, 172290.42500000075 606655.7340000011, 172101.3209999986 606590.620000001, 171255.88599999994 609045.943, 171444.98900000006 609111.057))"
trend_2009_100.38,0,300401,3,401,670,878.4,208.4,-22.471,2018,- - - - - -,3,4894.2,,,"POLYGON ((171583.3500000015 609133.7060000002, 172012.1169999987 606927.8920000009, 171815.79199999943 606889.7300000004, 171387.0249999985 609095.5439999998, 171583.3500000015 609133.7060000002))"
trend_2009_100.39,0,300402,3,402,675,948,273,-17.962,>2019,- - - - - -,3,3992.4,,,"POLYGON ((171706.00600000098 609137.5379999988, 171831.30299999937 607345.7140000015, 171631.7899999991 607331.7619999982, 171506.49399999902 609123.5870000012, 171706.00600000098 609137.5379999988))"
trend_2009_100.40,0,300420,3,420,725,1048.2,323.2,-14.835,>2019,- - - - - -,3,3367,,,"POLYGON ((171904.00699999928 609149.5379999988, 172007.48999999836 607669.6519999988, 171807.97700000182 607655.7010000013, 171704.49399999902 609135.5870000012, 171904.00699999928 609149.5379999988))"
trend_2009_100.41,0,300440,3,440,770,1112.3,342.3,-13.471,>2019,- - - - - -,3,3094.2,,,"POLYGON ((172104.00699999928 609161.5379999988, 172197.9750000015 607817.7199999988, 171998.46299999952 607803.7690000013, 171904.49399999902 609147.5870000012, 172104.00699999928 609161.5379999988))"
trend_2009_100.42,0,300460,3,460,810,1156.8,346.8,-13.498,>2019,- - - - - -,3,3099.6,,,"POLYGON ((172303.00699999928 609172.5379999988, 172397.1640000008 607826.0260000005, 172197.65100000054 607812.0749999993, 172103.49399999902 609158.5870000012, 172303.00699999928 609172.5379999988))"
trend_2009_100.43,0,300480,3,480,850,1162.6,312.6,-16.673,>2019,- - - - - -,3,3734.6,,,"POLYGON ((172504.00699999928 609184.5379999988, 172620.311999999 607521.3000000007, 172420.79899999872 607507.3489999995, 172304.49399999902 609170.5870000012, 172504.00699999928 609184.5379999988))"
trend_2009_100.44,0,300500,3,500,830,1156.9,326.9,-20.927,>2019,- - - - - -,3,4585.4,,,"POLYGON ((172739.03299999982 609194.8649999984, 172812.06700000167 607103.4400000013, 172612.1889999993 607096.4600000009, 172539.1550000012 609187.8850000016, 172739.03299999982 609194.8649999984))"
trend_2009_100.45,0,300520,3,520,790,1131.5,341.5,-26.836,>2019,- - - - - -,3,5767.2,,,"POLYGON ((172985 609193, 172985 606509.3999999985, 172785 606509.3999999985, 172785 609193, 172985 609193))"
trend_2009_100.46,0,300540,3,540,780,1082.3,302.3,-30.986,2018,- - - - - -,3,6597.2,,,"POLYGON ((173182 609193, 173182 606094.3999999985, 172982 606094.3999999985, 172982 609193, 173182 609193))"
trend_2009_100.47,0,300560,3,560,680,1038.5,358.5,-28.537,>2019,- - - - - -,3,6107.4,,,"POLYGON ((173377 609193, 173377 606339.3000000007, 173177 606339.3000000007, 173177 609193, 173377 609193))"
trend_2009_100.48,0,300580,3,580,650,975.7,325.7,-28.448,>2019,- - - - - -,3,6089.6,,,"POLYGON ((173578 609193, 173578 606348.1999999993, 173378 606348.1999999993, 173378 609193, 173578 609193))"
trend_2009_100.49,0,300600,3,600,575,943.2,368.2,-29.308,>2019,- - - - - -,3,6261.6,,,"POLYGON ((173758.5309999995 609194.620000001, 173809.68100000173 606264.2670000009, 173609.7109999992 606260.7760000005, 173558.561999999 609191.129999999, 173758.5309999995 609194.620000001))"
trend_2009_100.50,0,300620,3,620,540,901,361,-28.381,>2019,- - - - - -,3,6076.2,,,"POLYGON ((173943.03299999982 609201.8649999984, 174042.08100000024 606365.493999999, 173842.2030000016 606358.5139999986, 173743.15399999917 609194.8850000016, 173943.03299999982 609201.8649999984))"
trend_2009_100.51,0,300640,3,640,475,847.7,372.7,-31.448,>2019,- - - - - -,3,6689.6,,,"POLYGON ((174143.03299999982 609207.8649999984, 174252.78500000015 606064.9809999987, 174052.9059999995 606058.0009999983, 173943.15399999917 609200.8850000016, 174143.03299999982 609207.8649999984))"
trend_2009_100.52,0,300660,3,660,425,828.1,403.1,-28.513,>2019,- - - - - -,3,6102.6,,,"POLYGON ((174343.03299999982 609213.8649999984, 174442.54100000113 606364.3020000011, 174242.66299999878 606357.3220000006, 174143.15399999917 609206.8850000016, 174343.03299999982 609213.8649999984))"
trend_2009_100.53,0,300680,3,680,400,776.6,376.6,-30.729,>2019,- - - - - -,3,6545.8,,,"POLYGON ((174543.03299999982 609219.8649999984, 174650.2749999985 606148.8370000012, 174450.39699999988 606141.8570000008, 174343.15399999917 609212.8850000016, 174543.03299999982 609219.8649999984))"
trend_2009_100.54,0,300700,3,700,350,735.9,385.9,-29.353,>2019,- - - - - -,3,6270.6,,,"POLYGON ((174743.03299999982 609225.8649999984, 174845.47300000116 606292.3530000001, 174645.5949999988 606285.3729999997, 174543.1550000012 609218.8850000016, 174743.03299999982 609225.8649999984))"
trend_2009_100.55,0,300720,3,720,325,713.7,388.7,-24.557,>2019,- - - - - -,3,5311.4,,,"POLYGON ((174913.00600000098 609241.5379999988, 175084.30700000003 606791.8200000003, 174884.7950000018 606777.868999999, 174713.49399999902 609227.5870000012, 174913.00600000098 609241.5379999988))"
trend_2009_100.56,0,300740,3,740,275,710.1,435.1,-17.95,>2019,- - - - - -,3,3990,,,"POLYGON ((175113.00600000098 609255.5379999988, 175238.2190000005 607464.9100000001, 175038.70699999854 607450.9589999989, 174913.49399999902 609241.5870000012, 175113.00600000098 609255.5379999988))"
trend_2009_100.57,0,300760,3,760,225,721.4,496.4,-4.749,>2019,- - - - - -,3,1349.8,,,"POLYGON ((175312.00699999928 609268.5379999988, 175345.1339999996 608794.7950000018, 175145.62099999934 608780.8440000005, 175112.49399999902 609254.5870000012, 175312.00699999928 609268.5379999988))"
trend_2009_100.58,0,300780,3,780,200,715.5,515.5,10.345,-,- - - - - -,1,2469,,,"POLYGON ((175312.49399999902 609268.5870000012, 175240.33100000024 610300.5670000017, 175439.84299999848 610314.5179999992, 175512.00600000098 609282.5379999988, 175312.49399999902 609268.5870000012))"
trend_2009_100.59,0,300800,3,800,150,688.4,538.4,20.53,-,- - - - - -,1,4506,,,"POLYGON ((175528.79300000146 609284.3920000009, 175421.34699999914 611334.5780000016, 175621.07299999893 611345.0450000018, 175728.51900000125 609294.8590000011, 175528.79300000146 609284.3920000009))"
trend_2009_100.60,0,300820,3,820,130,674.4,544.4,30.359,-,- - - - - -,1,6471.8,,,"POLYGON ((175760.561999999 609292.1290000007, 175707.5789999999 612327.5670000017, 175907.54800000042 612331.0579999983, 175960.53200000152 609295.620000001, 175760.561999999 609292.1290000007))"
trend_2009_100.61,0,602901,6,2901,235,231.5,-3.5,-8.318,-,1 - - - - -,4,2063.6,,,"POLYGON ((117219.40799999982 576886.2930000015, 117765.11800000072 576258.5260000005, 117614.17700000107 576127.3139999993, 117068.46700000018 576755.0819999985, 117219.40799999982 576886.2930000015))"
trend_2009_100.62,0,602917,6,2917,272,281.6,9.6,-6.871,2010,- - - - - -,3,1774.2,,,"POLYGON ((117348.40799999982 576999.2930000015, 117799.18699999899 576480.7320000008, 117648.24500000104 576349.5199999996, 117197.46700000018 576868.0810000002, 117348.40799999982 576999.2930000015))"
trend_2009_100.63,0,602937,6,2937,284,341.8,57.8,-4.856,>2019,- - - - - -,3,1371.2,,,"POLYGON ((117498.40900000185 577130.2939999998, 117816.99100000039 576763.807, 117666.04899999872 576632.5949999988, 117347.46700000018 576999.0819999985, 117498.40900000185 577130.2939999998))"
trend_2009_100.64,0,1201325,12,1325,192,365.7,173.7,-20.667,2017,- - - - - -,3,4533.4,,,"POLYGON ((51041.984999999404 428018.0879999995, 51714.83700000122 426063.9849999994, 51525.732999999076 425998.87099999934, 50852.881999999285 427952.9750000015, 51041.984999999404 428018.0879999995))"
trend_2009_100.65,0,1201350,12,1350,227,348.3,121.3,-32.328,2012,- - - - - -,3,6865.6,,,"POLYGON ((50827.98600000143 427871.0879999995, 51880.482000000775 424814.4149999991, 51691.379000000656 424749.3020000011, 50638.881999999285 427805.97399999946, 50827.98600000143 427871.0879999995))"
trend_2009_100.66,0,1201375,12,1375,184,261.1,77.1,-33.702,2011,- - - - - -,3,7140.4,,,"POLYGON ((50583.984999999404 427812.0879999995, 51681.21499999985 424625.5009999983, 51492.11199999973 424560.38800000027, 50394.881999999285 427746.97399999946, 50583.984999999404 427812.0879999995))"
trend_2009_100.67,0,302000,3,2000,58,57.1,-0.9,-0.232,-,1 - - - - -,4,446.4,,,"POLYGON ((187730.53200000152 610132.620000001, 187730.936999999 610109.4239999987, 187530.96700000018 610105.9329999983, 187530.561999999 610129.129999999, 187730.53200000152 610132.620000001))"
trend_2009_100.68,0,302020,3,2020,102,85.4,-16.6,-1.158,-,1 - - - - -,4,631.6,,,"POLYGON ((188017.50600000098 610110.5870000012, 188009.42799999937 609995.0689999983, 187809.91600000113 610009.0199999996, 187817.99300000072 610124.5379999988, 188017.50600000098 610110.5870000012))"
trend_2009_100.69,0,302040,3,2040,130,123.1,-6.9,-0.625,-,1 - - - - -,4,525,,,"POLYGON ((188235.77600000054 610095.4719999991, 188230.3280000016 610033.2100000009, 188031.08900000155 610050.6409999989, 188036.53700000048 610112.9030000009, 188235.77600000054 610095.4719999991))"
trend_2009_100.70,0,701360,7,1360,69,90.7,21.7,-1.553,>2019,- - - 4 5 -,3,710.6,,,"POLYGON ((106960.89499999955 538970.9670000002, 107111.58199999854 538933.3960000016, 107063.19799999893 538739.3370000012, 106912.51099999994 538776.9079999998, 106960.89499999955 538970.9670000002))"
trend_2009_100.71,0,701381,7,1381,71,108.2,37.2,4.508,-,- - - - 5 -,1,1301.6,,,"POLYGON ((106863.51099999994 538573.9079999998, 106426.10200000182 538682.9670000002, 106474.48600000143 538877.0260000005, 106911.89499999955 538767.9670000002, 106863.51099999994 538573.9079999998))"
trend_2009_100.72,0,701401,7,1401,76,104.7,28.7,3.012,-,- - - - 5 -,1,1002.4,,,"POLYGON ((106824.45800000057 538428.745000001, 106536.41899999976 538516.807, 106594.89400000125 538708.068, 106882.93299999833 538620.006000001, 106824.45800000057 538428.745000001))"
trend_2009_100.73,0,701421,7,1421,56,104.1,48.1,3.681,-,- - - - 5 -,1,1136.2,,,"POLYGON ((106762.17799999937 538215.4990000017, 106408.33799999952 538316.9609999992, 106463.46499999985 538509.2129999995, 106817.30600000173 538407.7509999983, 106762.17799999937 538215.4990000017))"
trend_2009_100.74,0,701442,7,1442,47,93.6,46.6,3.145,-,- - - - 5 -,1,1029,,,"POLYGON ((106703.1790000014 538019.4990000017, 106400.86199999973 538106.186999999, 106455.98900000006 538298.4389999993, 106758.30600000173 538211.7509999983, 106703.1790000014 538019.4990000017))"
trend_2009_100.75,0,701462,7,1462,32,86.2,54.2,3.09,-,- - - - 5 -,1,1018,,,"POLYGON ((106643.17799999937 537823.4990000017, 106346.14799999818 537908.6710000001, 106401.27600000054 538100.9230000004, 106698.30600000173 538015.7509999983, 106643.17799999937 537823.4990000017))"
trend_2009_100.76,0,701483,7,1483,18,71.4,53.4,2.168,-,- - - - 5 -,1,833.6,,,"POLYGON ((106587.45800000057 537645.745000001, 106380.13100000098 537709.131000001, 106438.60599999875 537900.3920000009, 106645.93299999833 537837.004999999, 106587.45800000057 537645.745000001))"
trend_2009_100.77,0,701503,7,1503,15,59.2,44.2,1.249,-,- - - - 5 -,1,649.8,,,"POLYGON ((106533.04399999976 537468.8940000013, 106414.25699999928 537507.4899999984, 106476.05999999866 537697.7019999996, 106594.84699999914 537659.1050000004, 106533.04399999976 537468.8940000013))"
trend_2009_100.78,0,701524,7,1524,6,43.3,37.3,0.603,-,- - - - 5 -,1,520.6,,,"POLYGON ((106470.45800000057 537254.745000001, 106412.79300000146 537272.375, 106471.26700000092 537463.6350000016, 106528.93200000003 537446.004999999, 106470.45800000057 537254.745000001))"
trend_2009_100.79,0,701544,7,1544,-14,22,36,0.248,-,- - - - 5 -,1,449.6,,,"POLYGON ((106410.45800000057 537054.743999999, 106386.74199999869 537061.995000001, 106445.21599999815 537253.256000001, 106468.93299999833 537246.004999999, 106410.45800000057 537054.743999999))"
trend_2009_100.80,0,701565,7,1565,-48,-8.3,39.7,0.96,-,- - - - 5 -,1,592,,,"POLYGON ((106351.45800000057 536858.745000001, 106259.65300000086 536886.811999999, 106318.12799999863 537078.0729999989, 106409.93299999833 537050.006000001, 106351.45800000057 536858.745000001))"
trend_2009_100.81,0,701585,7,1585,-55,-40.9,14.1,0.469,-,- - - - 5 -,1,493.8,,,"POLYGON ((106293.45800000057 536666.745000001, 106248.60700000077 536680.4569999985, 106307.08199999854 536871.7179999985, 106351.93200000003 536858.006000001, 106293.45800000057 536666.745000001))"
trend_2009_100.82,0,701606,7,1606,-69,-62.8,6.2,-0.051,>2019,- - - - 5 -,3,410.2,,,"POLYGON ((106299.84699999914 536677.1059999987, 106304.69799999893 536675.5300000012, 106242.89400000125 536485.318, 106238.04399999976 536486.8940000013, 106299.84699999914 536677.1059999987))"
trend_2009_100.83,0,701626,7,1626,-74,-68.1,5.9,-1.531,2012,- - - - 5 -,3,706.2,,,"POLYGON ((106232.93200000003 536461.004999999, 106379.34299999848 536416.2430000007, 106320.86800000072 536224.9820000008, 106174.45800000057 536269.743999999, 106232.93200000003 536461.004999999))"
trend_2009_100.84,0,701647,7,1647,-73,-70.9,2.1,1.381,-,- - - - 5 -,1,676.2,,,"POLYGON ((106114.45800000057 536070.745000001, 105982.39200000092 536111.1209999993, 106040.86699999869 536302.3819999993, 106172.93200000003 536262.004999999, 106114.45800000057 536070.745000001))"
trend_2009_100.85,0,701668,7,1668,-82,-75,7,1.926,-,- - - - 5 -,1,785.2,,,"POLYGON ((106051.17799999937 535855.4990000017, 105866.0390000008 535908.5870000012, 105921.16699999943 536100.8390000015, 106106.30600000173 536047.7509999983, 106051.17799999937 535855.4990000017))"
trend_2009_100.86,0,701688,7,1688,-87,-68.2,18.8,2.363,-,- - - - 5 -,1,872.6,,,"POLYGON ((105988.18800000101 535640.2199999988, 105759.94000000134 535701.3790000007, 105811.70399999991 535894.5639999993, 106039.95199999958 535833.4050000012, 105988.18800000101 535640.2199999988))"
trend_2009_100.87,0,701708,7,1708,-103,-44.8,58.2,2.972,-,- - - - 5 -,1,994.4,,,"POLYGON ((105935.45800000057 535478.743999999, 105651.24500000104 535565.6369999982, 105709.7190000005 535756.8979999982, 105993.93299999833 535670.004999999, 105935.45800000057 535478.743999999))"
trend_2009_100.88,0,701729,7,1729,-106,-51.8,54.2,-0.129,>2019,- - - - 5 -,3,425.8,,,"POLYGON ((105932.93200000003 535470.004999999, 105945.26900000125 535466.2340000011, 105886.79399999976 535274.9730000012, 105874.45800000057 535278.745000001, 105932.93200000003 535470.004999999))"
trend_2009_100.89,0,701748,7,1748,-95,-61.4,33.6,-1.766,>2019,- - - - 5 -,3,753.2,,,"POLYGON ((105880.93200000003 535296.004999999, 106049.81599999964 535244.3729999997, 105991.34099999815 535053.1119999997, 105822.45800000057 535104.743999999, 105880.93200000003 535296.004999999))"
trend_2009_100.90,0,701763,7,1763,-88,-53.7,34.3,-1.601,>2019,- - - - 5 -,3,720.2,,,"POLYGON ((105837.93200000003 535153.004999999, 105991.03700000048 535106.1970000006, 105932.56199999899 534914.9360000007, 105779.45800000057 534961.743999999, 105837.93200000003 535153.004999999))"
trend_2009_100.91,0,701777,7,1777,-82,-56.6,25.4,-3.591,2016,- - - - 5 -,3,1118.2,,,"POLYGON ((105796.93299999833 535019.006000001, 106140.34099999815 534914.0150000006, 106081.86699999869 534722.7540000007, 105738.45800000057 534827.745000001, 105796.93299999833 535019.006000001))"
trend_2009_100.92,0,701791,7,1791,-73,-41.3,31.7,-1.507,>2019,- - - - 5 -,3,701.4,,,"POLYGON ((105756.93200000003 534885.004999999, 105901.04800000042 534840.9450000003, 105842.57299999893 534649.6840000004, 105698.45800000057 534693.745000001, 105756.93200000003 534885.004999999))"
trend_2009_100.93,0,701808,7,1808,-60,-27.8,32.2,-1.683,>2019,- - - - 5 -,3,736.6,,,"POLYGON ((105723.50699999928 534763.9690000005, 105881.65700000152 534706.4070000015, 105813.25299999863 534518.4690000005, 105655.10300000012 534576.0309999995, 105723.50699999928 534763.9690000005))"
trend_2009_100.94,0,701827,7,1827,-53,-31.4,21.6,-2.702,2016,- - - - 5 -,3,940.4,,,"POLYGON ((105661.50699999928 534587.9690000005, 105915.41200000048 534495.5560000017, 105847.00800000131 534307.6169999987, 105593.10300000012 534400.0309999995, 105661.50699999928 534587.9690000005))"
trend_2009_100.95,0,701844,7,1844,-48,-32,16,-1.849,2017,- - - - 5 -,3,769.8,,,"POLYGON ((105596.04100000113 534406.1140000001, 105770.86800000072 534345.9169999994, 105705.75400000066 534156.813000001, 105530.92799999937 534217.0100000016, 105596.04100000113 534406.1140000001))"
