FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
aansluiting_66.3,31981,11421,P1.12,Aansluiting,x049,Lansinghageweg,Oostweg,N470,0, ,-1,-1,-1,-1, ,0,1,0,0,1, ,2562,31980,16046,31982,0,0,1,1,0, , ,0,0,0,0,,POINT (94279.11239999905 450393.4653999992)
aansluiting_66.4,16046,5534,P1.12,Aansluiting,N470, ,Industriegebied Lansinghageweg, ,0, ,169,169,169,169, ,1,1,1,1,1, ,2562,6102,31981,21818,21817,0,1,1,0, , ,0,0,0,0,,POINT (94258.06340000033 450394.9221000001)
aansluiting_66.5,31982,11422,P1.12,Aansluiting,x049,Laan van Mathenesse,Hoefweg,N209,0, ,-1,-1,-1,-1, ,0,0,1,1,0, ,2480,31980,10946,0,31981,0,1,1,0, , ,0,0,0,0,,POINT (96820.51630000025 449646.6570000015)
aansluiting_66.6,10946,3416,P1.12,Aansluiting,N209, ,Industriegebied Hoefweg-Zuid, ,0, ,135,135,135,135, ,1,1,1,1,1, ,2480,3590,31982,10939,10938,0,1,1,0, , ,0,0,0,0,,POINT (96831.78350000083 449631.008200001)
aansluiting_66.13,22646,7737,P1.12,Aansluiting,N768, ,Enschede,N315,0, ,-1,-1,-1,-1, ,0,1,0,0,1, ,2267,22645,13308,22647,0,0,1,1,0, , ,0,0,0,0,,POINT (243628.85090000182 461365.9151000008)
aansluiting_66.18,32022,11451,P1.12,Aansluiting,x057,Bosweg,Burgemeester Elsenweg,N213,0, ,-1,-1,-1,-1, ,0,0,1,1,0, ,2518,32020,11042,0,32021,0,1,1,0, , ,0,0,0,0,,POINT (74288.01069999859 447044.2716999985)
aansluiting_66.21,32031,11456,P1.12,Aansluiting,x059,Komkommerweg,Strikledeweg,N470,0, ,-1,-1,-1,-1, ,0,1,0,0,1, ,1001,32030,16047,32032,0,0,1,1,0, , ,0,0,0,0,,POINT (88480.21770000085 446755.2960000001)
aansluiting_66.22,16047,5535,P1.12,Aansluiting,N470, ,Pijnacker, ,0, ,78,78,78,78, ,1,1,1,1,1, ,1001,6102,32031,16045,21773,0,1,1,0, , ,0,0,0,0,,POINT (88457.91409999877 446736.9490999989)
aansluiting_66.23,32032,11457,P1.12,Aansluiting,x059,Komkommerweg,Delftsestraatweg,N473,0, ,-1,-1,-1,-1, ,0,0,1,1,0, ,2533,32030,16075,0,32031,0,1,1,0, , ,0,0,0,0,,POINT (88120.33170000091 447771.64460000023)
aansluiting_66.24,16075,5548,P1.12,Aansluiting,N473, ,Berkel en Rodenrijs, ,0, ,22,22,22,22, ,1,1,1,1,1, ,2533,6106,32032,16073,16071,0,1,1,0, , ,0,0,0,0,,POINT (88084.87029999867 447780.3533000015)
aansluiting_66.25,32036,11459,P1.12,Aansluiting,x060,Jaagweg,Verzetslaan,N235,0, ,-1,-1,-1,-1, ,0,1,0,0,1, ,2456,32035,11544,32037,0,0,1,1,0, , ,0,0,0,0,,POINT (125241.42610000074 499810.3145999983)
aansluiting_66.29,32041,11464,P1.12,Aansluiting,x061,Bentz-Berg,Lexmondsestraatweg,Lange Waaijsteeg,0, ,-1,-1,-1,-1, ,0,1,0,0,1, ,1961,32040,0,32042,0,0,1,1,0, , ,0,0,0,0,,POINT (133239.2250000015 443827.6561000012)
aansluiting_66.37,32051,11471,P1.12,Aansluiting,x063,Zuidplasweg,Provincieweg,N219,0, ,-1,-1,-1,-1, ,0,1,0,0,1, ,2742,32050,11178,32052,0,0,1,1,0, , ,0,0,0,0,,POINT (100459.04569999874 445958.1154000014)
aansluiting_66.38,32052,11472,P1.12,Aansluiting,x063,Noordeinde,Noordeinde, ,0, ,-1,-1,-1,-1, ,0,0,1,1,0, ,2742,32050,0,0,32051,0,1,1,0, , ,0,0,0,0,,POINT (99563.05389999971 449062.1451999992)
aansluiting_66.39,11080,3496,P1.12,Aansluiting,N215, ,Oude-Tonge,N498,0, ,265,265,265,265, ,1,1,1,1,1, ,2491,3650,16310,11079,11078,0,1,1,0, , ,0,0,0,0,,POINT (73104.84430000186 413149.0337000005)
aansluiting_66.562,7773,1788,P1.12,Aansluiting,N18, ,Aalten,N318,0, ,2170,2170,2170,2170, ,1,1,1,1,1, ,2328,3091,13400,21690,7772,0,1,1,0, , ,0,0,15,630,,POINT (229398.5417000018 441060.44249999896)
aansluiting_66.755,8150,1981,P1.12,Aansluiting,N200, ,Alkmaar,N201,0, ,277,277,277,277, ,-1,1,0,0,1, ,2470,3330,10710,8151,0,0,1,1,0, , ,0,0,0,0,,POINT (96328.91169999912 487404.8757000007)
aansluiting_66.756,8151,1982,P1.12,Aansluiting,N200, ,Autocircuit Zandvoort, ,0, ,260,260,260,260, ,-1,1,1,1,1, ,2470,3330,0,8152,8150,0,1,1,0, , ,0,0,0,0,,POINT (96872.07649999857 488912.1618000008)
aansluiting_66.757,8152,1983,P1.12,Aansluiting,N200, ,Bloemendaal aan Zee, ,0, ,238,238,238,238, ,-1,1,1,1,1, ,2424,3330,0,8153,8151,0,1,1,0, , ,0,0,0,0,,POINT (97920.95160000026 490962.8114)
aansluiting_66.758,8153,1984,P1.12,Aansluiting,N200, ,Overveen, ,0, ,198,198,198,198, ,-1,1,1,1,1, ,2424,3330,0,8168,8152,0,1,1,0, , ,0,0,0,0,,POINT (101401.55889999866 489806.1713999994)
aansluiting_66.775,8173,2001,P1.12,Aansluiting,N200, ,Haarlem-Noord, ,0, ,122,122,122,122, ,-1,1,1,1,1, ,2431,3330,25592,8154,22219,0,1,1,0, , ,0,0,0,0,,POINT (105860.38940000162 488991.80779999867)
aansluiting_66.782,8186,2008,P1.12,Aansluiting,N205, ,Zwaanshoek, ,0, ,230,230,230,230, ,1,1,1,1,1, ,2433,3133,31666,8185,8187,0,1,1,0, , ,0,0,0,0,,POINT (102879.1688000001 480098.7274999991)
aansluiting_66.787,8191,2013,P1.12,Aansluiting,N208, ,Sassenheim-Centrum, ,0, ,69,69,69,69, ,1,1,1,1,1, ,2540,3140,0,8192,8190,0,1,1,0, , ,0,0,0,0,,POINT (96465.5716000013 471470.6737000011)
aansluiting_66.789,8193,2015,P1.12,Aansluiting,N208, ,Lisse, ,0, ,102,102,102,102, ,1,1,1,1,1, ,2511,3140,0,8194,8192,0,1,1,0, , ,0,0,0,0,,POINT (97689.68499999866 474332.6425999999)
aansluiting_66.794,8198,2020,P1.12,Aansluiting,N208, ,Heemstede-Centrum, ,0, ,220,220,220,220, ,1,1,1,1,1, ,2436,3140,0,8199,8197,0,1,1,0, , ,0,0,0,0,,POINT (102034.3685999997 484788.17020000145)
aansluiting_66.827,8253,2053,P1.12,Aansluiting,N256, ,Zierikzee,N59,0, ,230,230,230,230, ,1,0,1,1,0, ,2714,3149,9733,0,8252,0,1,1,0, , ,0,0,0,0,,POINT (55075.8927000016 407788.06489999965)
aansluiting_66.1006,8634,2232,P1.12,Aansluiting,N280, ,Baexem, ,0, ,107,107,107,107, ,1,1,1,1,1, ,2667,3200,0,8638,8633,0,1,1,0, , ,0,0,0,0,,POINT (189717.86659999937 359119.6655000001)
