FID,id,jaar,soortnaam_opname,soortnaam_uniform,datum,x,y,tijd,substraat,lengte__m_,breedte__m_,oppervlak__m2__1,naam_waterlichaam,deelwaterlichaam,waterlochaam_code,gdb_geomattr_data,shape
biezen_2019.1115,2019-101,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-10T00:00:00,114007,424812,08:13:50,slik,0,0,5,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (114007 424812)
biezen_2019.1116,2019-101,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-10T00:00:00,114007,424812,08:13:50,slik,5,10,40,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (114007 424812)
biezen_2019.1117,2019-101,2019,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2019-09-10T00:00:00,114007,424812,08:13:50,slik,5,4,2,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (114007 424812)
biezen_2019.1118,2019-102,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-10T00:00:00,113829,424836,08:25:38,slik,200,50,20,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (113829 424836)
biezen_2019.1119,2019-102,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-10T00:00:00,113829,424836,08:25:38,slik,200,50,55,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (113829 424836)
biezen_2019.1120,2019-102,2019,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2019-09-10T00:00:00,113829,424836,08:25:38,slik,200,50,10,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (113829 424836)
biezen_2019.1121,2019-103,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-10T00:00:00,114344,424892,08:42:12,slik,3,1,3,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (114344 424892)
biezen_2019.1122,2019-104,2019,Schoenoplectus triqueter,Schoenoplectus triqueter,2019-09-10T00:00:00,114433,424882,08:45:36,slik,100,20,26,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (114433 424882)
biezen_2019.1123,2019-104,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-10T00:00:00,114433,424882,08:45:36,slik,100,20,1,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (114433 424882)
biezen_2019.1124,2019-104,2019,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2019-09-10T00:00:00,114433,424882,08:45:36,slik,100,20,6,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (114433 424882)
biezen_2019.1131,2019-001,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,98080,435748,07:15:02,stortsteen,20,1,20,Nieuwe Maas,Hollandsche Ijssel,NL94_8,,POINT (98080 435748)
biezen_2019.1132,2019-002,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,98039,435737,07:23:32,stortsteen,30,1,5,Nieuwe Maas,Hollandsche Ijssel,NL94_8,,POINT (98039 435737)
biezen_2019.1133,2019-003,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,98071,435683,07:24:53,stortsteen,5,1,5,Nieuwe Maas,Hollandsche Ijssel,NL94_8,,POINT (98071 435683)
biezen_2019.1134,2019-004,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,98705,436014,07:28:45,stortsteen,2,1,2,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (98705 436014)
biezen_2019.1135,2019-005,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,98732,436037,07:30:28,stortsteen,2,1,2,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (98732 436037)
biezen_2019.1136,2019-006,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,98791,436104,07:31:46,stortsteen,4,1,4,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (98791 436104)
biezen_2019.1137,2019-006,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,98791,436104,07:31:46,stortsteen,6,1,3,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (98791 436104)
biezen_2019.1138,2019-007,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,98906,436229,07:34:59,stortsteen,20,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (98906 436229)
biezen_2019.1139,2019-008,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,99529,436930,07:38:47,stortsteen,8,1,8,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (99529 436930)
biezen_2019.1140,2019-009,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,99546,437004,07:40:13,stortsteen,10,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (99546 437004)
biezen_2019.1141,2019-010,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,99559,437048,07:41:18,stortsteen,6,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (99559 437048)
biezen_2019.1142,2019-011,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,99590,437088,07:42:20,stortsteen,25,1,20,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (99590 437088)
biezen_2019.1143,2019-012,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,101479,437623,07:50:43,stortsteen,5,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (101479 437623)
biezen_2019.1144,2019-013,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,101497,437611,07:51:39,stortsteen,20,1,10,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (101497 437611)
biezen_2019.1145,2019-014,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,101871,437701,07:55:51,stortsteen,3,2,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (101871 437701)
biezen_2019.1146,2019-015,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,101924,437811,07:54:51,stortsteen,10,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (101924 437811)
biezen_2019.1147,2019-016,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,101964,437929,07:56:34,stortsteen,4,1,2,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (101964 437929)
biezen_2019.1148,2019-017,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,101985,437974,07:58:27,stortsteen,1,1,1,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (101985 437974)
biezen_2019.1149,2019-018,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,102886,438810,07:59:38,slik,5,2,10,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (102886 438810)
biezen_2019.1150,2019-019,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,103357,439163,08:05:53,stortsteen,2,1,1,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103357 439163)
biezen_2019.1151,2019-020,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,103502,439783,08:11:41,stortsteen,5,1,3,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103502 439783)
biezen_2019.1152,2019-021,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103553,439896,08:16:49,stortsteen,2,1,2,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103553 439896)
biezen_2019.1153,2019-022,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103666,440464,08:18:27,stortsteen,50,1,10,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103666 440464)
biezen_2019.1154,2019-023,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103755,440632,08:25:36,zetsteen,6,1,6,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103755 440632)
biezen_2019.1155,2019-024,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,104286,440835,08:32:13,slik,30,3,50,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (104286 440835)
biezen_2019.1156,2019-024,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,104286,440835,08:27:43,slik,10,5,30,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (104286 440835)
biezen_2019.1157,2019-025,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,103477,442043,08:39:17,stortsteen,10,2,10,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103477 442043)
biezen_2019.1158,2019-026,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,103397,442129,08:40:56,slik,10,1,10,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103397 442129)
biezen_2019.1159,2019-027,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,103341,442174,08:42:20,stortsteen,20,2,40,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103341 442174)
biezen_2019.1160,2019-028,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103079,442516,08:41:53,stortsteen,10,1,4,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103079 442516)
biezen_2019.1161,2019-029,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103106,442554,08:45:09,stortsteen,10,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103106 442554)
biezen_2019.1162,2019-030,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103365,442657,08:46:10,stortsteen,2,1,2,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103365 442657)
biezen_2019.1163,2019-031,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,103634,442739,08:48:42,slik,15,1,15,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103634 442739)
biezen_2019.1164,2019-032,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,103708,442782,08:50:25,stortsteen,2,1,2,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103708 442782)
biezen_2019.1165,2019-033,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,103836,442837,08:52:10,stortsteen,4,1,4,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103836 442837)
biezen_2019.1166,2019-034,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103890,442853,08:53:23,stortsteen,5,1,2,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103890 442853)
biezen_2019.1167,2019-036,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,104137,442884,08:54:39,stortsteen,2,2,2,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (104137 442884)
biezen_2019.1168,2019-037,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,104241,442857,08:57:40,slik,10,1,10,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (104241 442857)
biezen_2019.1169,2019-038,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,104399,442978,09:00:24,stortsteen,5,5,20,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (104399 442978)
biezen_2019.1170,2019-038,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,104399,442978,09:00:24,stortsteen,2,1,2,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (104399 442978)
biezen_2019.1171,2019-039,2019,Schoenoplectus x carinatus,Schoenoplectus x carinatus,2019-09-09T00:00:00,104638,443250,09:02:27,stortsteen,8,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (104638 443250)
biezen_2019.1172,2019-040,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,104743,443304,09:05:32,stortsteen,5,2,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (104743 443304)
biezen_2019.1173,2019-040,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,104743,443304,09:05:32,stortsteen,5,1,3,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (104743 443304)
biezen_2019.1174,2019-042,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,105300,443516,09:09:10,stortsteen,2,2,2,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (105300 443516)
biezen_2019.1175,2019-043,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,105808,443765,09:13:20,slik,2,1,2,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (105808 443765)
biezen_2019.1176,2019-044,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,105845,443914,09:17:01,stortsteen,20,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (105845 443914)
biezen_2019.1177,2019-045,2019,Eleocharis palustris,Eleocharis palustris,2019-09-09T00:00:00,105858,444025,09:18:48,stortsteen,1,1,1,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (105858 444025)
biezen_2019.1178,2019-046,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,106361,444786,09:20:30,zand,10,3,15,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (106361 444786)
biezen_2019.1179,2019-047,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,106976,445560,09:26:19,slik,30,5,80,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (106976 445560)
biezen_2019.1180,2019-048,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,106863,445460,09:46:57,slik,10,1,10,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (106863 445460)
biezen_2019.1181,2019-049,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,106800,445405,09:49:07,stortsteen,8,2,10,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (106800 445405)
biezen_2019.1182,2019-050,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,106554,445275,09:50:34,slik,5,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (106554 445275)
biezen_2019.1183,2019-050,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,106554,445275,09:50:34,slik,10,3,30,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (106554 445275)
biezen_2019.1184,2019-051,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,106253,444791,09:58:32,stortsteen,10,1,3,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (106253 444791)
biezen_2019.1185,2019-052,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,106303,444877,10:07:56,stortsteen,15,1,10,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (106303 444877)
biezen_2019.1186,2019-052,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,106303,444877,10:07:56,stortsteen,8,2,12,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (106303 444877)
biezen_2019.1187,2019-053,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,105273,443613,10:06:50,slik,10,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (105273 443613)
biezen_2019.1188,2019-054,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,105244,443597,10:15:16,slik,5,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (105244 443597)
biezen_2019.1189,2019-055,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,105165,443552,10:16:32,stortsteen,10,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (105165 443552)
biezen_2019.1190,2019-056,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,105008,443490,10:17:51,stortsteen,20,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (105008 443490)
biezen_2019.1191,2019-056,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,105008,443490,10:17:51,stortsteen,2,1,2,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (105008 443490)
biezen_2019.1192,2019-057,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,104855,443482,10:19:03,stortsteen,20,2,30,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (104855 443482)
biezen_2019.1193,2019-058,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,104572,443460,10:20:46,s ss,2,1,1,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (104572 443460)
biezen_2019.1194,2019-059,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,104240,443160,10:23:31,stortsteen,3,1,3,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (104240 443160)
biezen_2019.1195,2019-060,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103319,442841,10:28:32,stortsteen,4,1,3,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103319 442841)
biezen_2019.1196,2019-061,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103938,440844,10:32:26,stortsteen,5,1,3,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103938 440844)
biezen_2019.1197,2019-062,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103864,440828,10:39:53,stortsteen,10,2,15,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103864 440828)
biezen_2019.1198,2019-063,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103823,440829,10:42:27,slik,20,5,60,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103823 440829)
biezen_2019.1199,2019-063,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,103823,440829,10:42:27,slik,10,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103823 440829)
biezen_2019.1200,2019-064,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103803,440830,10:43:54,slik,15,5,25,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103803 440830)
biezen_2019.1201,2019-065,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103666,440805,10:45:57,slik,150,1,100,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103666 440805)
biezen_2019.1202,2019-066,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,103591,440754,10:49:54,slik,15,2,20,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103591 440754)
biezen_2019.1203,2019-067,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103490,440678,10:51:36,slik,20,2,30,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103490 440678)
biezen_2019.1204,2019-068,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103477,440469,10:53:16,slik,15,3,30,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103477 440469)
biezen_2019.1205,2019-069,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103472,440404,10:56:16,slik,80,3,100,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103472 440404)
biezen_2019.1206,2019-070,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103440,440333,10:57:28,slik,50,3,80,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103440 440333)
biezen_2019.1207,2019-071,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,103410,439990,10:59:26,stortsteen,2,1,2,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (103410 439990)
biezen_2019.1208,2019-072,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,102524,439059,11:01:52,stortsteen,2,1,2,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (102524 439059)
biezen_2019.1209,2019-072,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,102524,439059,11:01:52,slik,5,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (102524 439059)
biezen_2019.1210,2019-074,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,102176,438678,11:17:36,stortsteen,10,1,10,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (102176 438678)
biezen_2019.1211,2019-075,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,102089,438516,11:19:58,stortsteen,6,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (102089 438516)
biezen_2019.1212,2019-076,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,101897,438367,11:22:48,stortsteen,30,2,25,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (101897 438367)
biezen_2019.1213,2019-077,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,101622,437793,11:26:41,stortsteen,6,1,6,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (101622 437793)
biezen_2019.1214,2019-078,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,101544,437771,11:28:12,stortsteen,50,1,20,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (101544 437771)
biezen_2019.1215,2019-079,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,101388,437866,11:30:11,stortsteen,100,1,35,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (101388 437866)
biezen_2019.1216,2019-080,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,101005,437939,11:32:44,slik,20,1,20,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (101005 437939)
biezen_2019.1217,2019-080,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,101005,437939,11:32:44,slik,30,2,50,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (101005 437939)
biezen_2019.1218,2019-081,2019,Schoenoplectus lacustris,Schoenoplectus lacustris,2019-09-09T00:00:00,100872,437933,11:35:03,slik,3,2,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (100872 437933)
biezen_2019.1219,2019-082,2019,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2019-09-09T00:00:00,100025,437395,11:38:35,stortsteen,10,1,5,Hollandsche IJssel,Hollandsche Ijssel,NL94_7,,POINT (100025 437395)
