Vri;Detector;Long;Lat;Datum;Uur;Waarde
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;0;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;1;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;2;7
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;3;9
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;5;20
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;6;108
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;7;166
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;8;209
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;9;154
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;10;113
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;11;136
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;12;111
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;13;133
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;14;154
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;15;179
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;16;291
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;17;318
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;18;179
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;19;104
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;20;67
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;21;67
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;22;63
1;1.2;5,14429327107389;52,0955725429849;2015-12-01;23;16
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;0;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;1;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;2;2
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;3;4
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;4;2
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;5;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;6;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;9;23
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;10;115
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;11;151
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;12;144
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;13;119
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;14;131
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;15;183
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;16;258
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;17;266
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;18;151
1;1.2;5,14429327107389;52,0955725429849;2015-12-02;19;49
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;0;13
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;1;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;2;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;3;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;4;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;5;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;6;86
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;7;141
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;8;163
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;9;125
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;10;107
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;11;124
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;12;141
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;13;139
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;14;172
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;15;165
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;16;123
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;20;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;21;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;22;14
1;1.2;5,14429327107389;52,0955725429849;2015-12-03;23;31
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;0;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;1;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;2;2
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;4;2
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;5;23
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;6;79
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;7;102
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;8;149
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;9;116
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;10;103
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;11;112
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;12;150
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;14;118
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;15;203
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;16;213
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;17;205
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;18;143
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;19;74
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;20;63
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;21;34
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;22;31
1;1.2;5,14429327107389;52,0955725429849;2015-12-04;23;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;0;15
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;1;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;2;4
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;3;6
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;4;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;5;18
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;6;98
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;7;145
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;8;166
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;9;135
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;10;91
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;11;101
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;12;122
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;13;109
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;14;148
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;15;149
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;16;245
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;17;272
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;18;153
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;19;101
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;20;67
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;21;73
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;22;65
1;1.2;5,14429327107389;52,0955725429849;2015-12-07;23;28
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;0;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;1;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;2;5
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;3;7
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;4;4
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;5;22
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;6;87
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;7;155
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;8;197
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;9;129
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;10;124
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;11;107
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;12;130
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;13;151
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;14;128
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;15;166
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;16;350
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;17;413
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;18;213
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;19;101
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;20;73
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;21;12
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;22;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-08;23;0
1;1.2;5,14429327107389;52,0955725429849;2015-12-11;0;29
