FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
sifon.511,146370,390000,2661,Grote Beerze,51A-304,51A-304-01,Grote Beerze,Sifon in de Beerze onder het Wilhelminakanaal,Sifon,Nat,HWS,,,146.37,390,1917,51A-304-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (146370 390000)
sifon.512,146976,390003,2662,Kleine Beerze,51A-307,51A-307-01,Kleine Beerze,Sifon in de Beerzeloop onder het Wilhelminakanaal,Sifon,Nat,HWS,,,146.976,390.003,1917,51A-307-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (146976 390003)
sifon.514,146000,389985,2664,"Waterloop hm 40,400",51A-309,51A-309-01,"Waterloop nabij hm 40,400",Sifon onder het Wilhelminakanaal,Sifon,Nat,HWS,,,146,389.985,1917,51A-309-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (146000 389985)
sifon.515,146485,389995,2665,"Waterloop hm 40,900",51A-310,51A-310-01,"Waterloop nabij hm 40,900",Sifon onder het Wilhelminakanaal,Sifon,Nat,HWS,,,146.485,389.995,1917,51A-310-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (146485 389995)
sifon.536,161109,390640,2709,Grootte Beek,51E-306,51E-306-01,Grootte Beek,Sifon onder het Wilhelminakanaal,Sifon,Nat,HWS,,,161.109,390.64,1917,51E-306-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (161109 390640)
sifon.537,163080,390790,2710,Dommelduiker,51E-307,51E-307-01,Dommelduiker,Sifon onder het Wilhelminakanaal,Sifon,Nat,HWS,,,163.08,390.79,1917,51E-307-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (163080 390790)
sifon.539,170858,395979,2727,Goorloop,51F-304,51F-304-01,Goorloop,Sifon in de Goorloop onder Zuid-Willemsvaart ,Sifon,Nat,HWS,,,170.858,395.979,1915,51F-304-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (170858 395979)
sifon.541,170669,391687,2729,Goorloop,51F-306,51F-306-01,Goorloop,Sifon in de Goorloop onder het Wilhelminakanaal,Sifon,Nat,HWS,,,170.669,391.687,1915,51F-306-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (170669 391687)
sifon.542,172874,392314,2730,De Beemd,51F-307,51F-307-01,De Beemd,Sifon onder het Wilhelminakanaal,Sifon,Nat,HWS,,,172.874,392.314,1915,51F-307-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (172874 392314)
sifon.543,173080,392270,2731,Beemd,51F-308,51F-308-01,Beemd,Sifon onder de Zuid-Willemsvaart,Sifon,Nat,HWS,,,173.08,392.27,1978,51F-308-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (173080 392270)
sifon.544,173582,392204,2732,Verlegde Aa,51F-309,51F-309-01,Verlegde Aa,Sifon onder de omgelegde Zuid Willemsvaart,Sifon,Nat,HWS,,,173.582,392.204,1989,51F-309-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (173582 392204)
sifon.550,176796,381103,2760,Kleine Aa,51H-315,51H-315-01,Kleine Aa,Sifon in de Kleine Aa onder de Zuid-Willemsvaart,Sifon,Nat,HWS,,,176.796,381.103,1907,51H-315-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (176796 381103)
sifon.551,176208,383999,2761,De Aa,51H-355,51H-355-01,Stipdonkse Aa,Sifon in de omlegging Zuid-Willemsvaart in de Kadeweg,Sifon,Nat,HWS,,,176.208,383.999,1985,51H-355-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (176208 383999)
sifon.574,179771,373867,2813,de Aa,57F-302,57F-302-01,de Aa,Sifon in de Aa onder de Zuid Willemsvaart,Sifon,Nat,HWS,,,179.771,373.867,1912,57F-302-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (179771 373867)
sifon.576,171620,360200,2818,Tungelroysebeek,57H-302,57H-302-01,Tungelroysebeek,Sifon onder de Zuidwillemsvaart Tungelroysebeek,Sifon,Nat,HWS,,,171.62,360.2,1949,57H-302-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (171620 360200)
sifon.583,182169,363208,2831,Einderbeek,58A-308,58A-308-01,Einderbeek,Sifon in de Einderbeek onder kanaal Wessem-Nederweert,Sifon,Nat,HWS,,,182.169,363.208,1974,58A-308-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (182169 363208)
sifon.584,181160,364900,2832,Voedingskanaal,58A-309,58A-309-01,Voedingsduiker,Sifon in het Voedingskanaal o/h kanaal Wessem-Nederweert,Sifon,Nat,HWS,,,181.16,364.9,1924,58A-309-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (181160 364900)
sifon.586,189301,353459,2834,Sleyebeek,58C-110,58C-110-01,Sleyebeek,Sifon in de Sleyebeek onder kanaal Wessem-Nederweert,Sifon,Nat,HWS,,,189.301,353.459,1979,58C-110-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (189301 353459)
sifon.587,186569,355846,2835,Uffelse Beek,58C-112,58C-112-01,Uffelse Beek,Sifon in de Uffelse Beek onder het kanaal Wessem-Nederweert,Sifon,Nat,HWS,,,186.569,355.846,1983,58C-112-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (186569 355846)
sifon.588,185479,357666,2836,Rijdt Duiker,58C-113,58C-113-01,Rijdt Duiker,Sifon in de Vloot Beek onder het kanaal Wessem-Nederweert,Sifon,Nat,HWS,,,185.479,357.666,1969,58C-113-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (185479 357666)
sifon.590,183540,360922,2839,Tungelroyse Beek,58C-116,58C-116-01,Sifon Tungelroyse beek,Sifon onder kanaal Wessem-Nederweert in de Tungelroyse beek,Sifon,Nat,HWS,,,183.54,360.922,1946,58C-116-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (183540 360922)
sifon.591,192279,354549,2866,Sleijbeek,58D-305,58D-305-01,Uitlaatwerk Sleijebeek (lat.kanaal) ,Uitlaatwerk nabij complex heel in het lateraalkanaal Linne-Buggenum,Sifon,Nat,HWS,,,192.279,354.549,1971,58D-305-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (192279 354549)
sifon.599,186562,344984,2878,Groenbeek,60A-313,60A-313-01,Groenbeek,Sifon onder Julianakanaal in de Groenbeek,Sifon,Nat,HWS,,,186.562,344.984,1962,60A-313-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (186562 344984)
sifon.600,187970,347580,2879,Molenbeek,60A-316,60A-316-01,Sifon Molenbeek,Sifon onder Julianakanaal in de Molenbeek,Sifon,Nat,HWS,,,187.97,347.58,1962,60A-316-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (187970 347580)
sifon.602,180662,331351,2885,Sifon Stein,60C-315,60C-315-01,Sifon Stein Zuid,Zuidelijke sifon onder het Julianakanaal te Stein,Sifon,Nat,HWS,,,180.662,331.351,1932,60C-315-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (180662 331351)
sifon.603,180706,331440,2886,Sifon Stein,60C-315,60C-315-02,Sifon Stein Noord,Noordelijke sifon onder het Julianakanaal te Stein,Sifon,Nat,HWS,,,180.706,331.44,1932,60C-315-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (180706 331440)
sifon.604,180939,328746,2887,Hemelbeekduiker,60C-316,60C-316-01,Hemelbeekduiker,Sifon onder het Julianakanaal in de Hemelbeek,Sifon,Nat,HWS,,,180.939,328.746,1930,60C-316-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (180939 328746)
sifon.605,179925,326104,2888,60C 317,60C-317,60C-317-01,Sifon Geulle,Sifon onder het Julianakanaal te Geulle,Sifon,Nat,HWS,,,179.925,326.104,1933,60C-317-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (179925 326104)
sifon.619,177060,320650,2921,Kanjelbeekduiker,61F-319,61F-319-01,Kanjelbeekduiker,Sifon onder het Julianakanaal in de Kanjelbeek ,Sifon,Nat,HWS,,,177.06,320.65,1933,61F-319-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (177060 320650)
sifon.620,178230,323090,2922,Geulduiker,61F-320,61F-320-01,Geulduiker,Sifon onder het Julianakanaal in de Geul ,Sifon,Nat,HWS,,,178.23,323.09,1930,61F-320-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (178230 323090)
sifon.3770,158252,436780,6214,Linge-sifon,39D-002,39D-002-04,Linge sifon,Sifons de Linge onder het Amsterdam-Rijnkanaal,Sifon,Nat,HWS,,,158.252,436.78,1977,39D-315-00,1676,RWS MN / MN District Zuid,1676,,,POINT (158252 436780)
sifon.5968,182424,366135,8642,Rietbeekduiker ,58A-355,58A-355-01,Rietbeekduiker ,Sifon onder de Noordervaart,Sifon,Nat,HWS,,,182.424,366.135,1980,58A-355-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (182424 366135)
sifon.5969,188620,369529,8643,Achterste Moost,58A-356,58A-356-01,Achterste Moost,Sifon onder de Noordervaart,Sifon,Nat,HWS,,,188.62,369.529,1994,58A-356-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (188620 369529)
sifon.5970,186743,368503,8644,Neerpeel duiker,58A-357,58A-357-01,Neerpeelbeek duiker,Sifon onder de Noordervaart,Sifon,Nat,HWS,,,186.743,368.503,1994,58A-357-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (186743 368503)
sifon.5971,190224,370410,8645,Roggelsebeek,58A-358,58A-358-01,Roggelsebeek,Sifon onder de Noordervaart,Sifon,Nat,HWS,,,190.224,370.41,1979,58A-358-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (190224 370410)
sifon.5972,191100,370890,8646,Snepheidsbeek,58A-359,58A-359-01,Snepheidsbeek,Sifon onder de Noordervaart,Sifon,Nat,HWS,,,191.1,370.89,1977,58A-359-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (191100 370890)
sifon.6692,171620,360200,9777,Tungelroysebeek,57H-302,57H-302-02,Tungelroysebeek,Sifon onder de Zuidwillemsvaart in de Tungelroysebeek,Sifon,Nat,HWS,,,171.62,360.2,2011,57H-302-02,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (171620 360200)
sifon.6697,151451,416416,9786,Sifon Empelse Aanvoersloot,45B-106,45B-106-01,Sifon Empelse Aanvoersloot,Sifon onder het Maximakanaal in de Empelse Aanvoersloot,Sifon,Nat,HWS,,,151.451,416.416,2012,45B-106-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (151451 416416)
sifon.6702,153054,412160,9791,Sifon Wamberg,45D-111,45D-111-01,Sifon Wamberg,Sifon onder het Maximakanaal in de Wamberg/Groote Wetering,Sifon,Nat,HWS,,,153.054,412.16,2012,45D-111-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (153054 412160)
sifon.6703,153405,411245,9792,Sifon Aa,45D-112,45D-112-01,Sifon Aa,Sifon onder het Maximakanaal in de Aa,Sifon,Nat,HWS,,,153.405,411.245,2012,45D-112-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (153405 411245)
sifon.6707,154561,409693,9796,Sifon Dungenseloop,45D-115,45D-115-01,Sifon Dungenseloop,Sifon onder de Zuid-Willemsvaart in de Dungenseloop,Sifon,Nat,HWS,,,154.561,409.693,2012,45D-115-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (154561 409693)
sifon.7161,257652,592831,10285,Duurswold,07F-127,07F-127-01,Duurswold,Sifon onder het Eemskanaal te Farmsum,Sifon,Nat,HWS,,,257.652,592.831,1955,07F-127-00,1687,RWS NN / NN District Oost,1687,,,POINT (257652 592831)
sifon.7214,189340,353450,10368,Sleyebeek,58C-110,58C-110-02,Sleyebeek,Sifon in de Sleyebeek onder kanaal Wessem-Nederweert,Sifon,Nat,HWS,,,189.34,353.45,1979,58C-110-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (189340 353450)
sifon.7609,13000,305000,10832,Sifons,86K-100-50,86K-100-5050,Sifons,v.1.3,Sifon,Droog,HWN,,,13,305,,86K-100-50,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
