GemeenteCode;GemeenteNaam;LijstNummer;LijstNaam;DocumentTaal;PublicatieGeslacht;KandidaatNummer;Initialen;Roepnaam;Tussenvoegsel;Achternaam;Woonplaats;Land;Geslacht
0014;Groningen;8;CDA;nl;ja;18;G.J.;;;Boonstra-Bolt;Haren Gn;NL;v
0014;Groningen;8;CDA;nl;ja;19;B.G.;;;Westerink;Groningen;NL;m
0014;Groningen;8;CDA;nl;ja;20;P.B.;;;Boon;Ten Boer;NL;m
0014;Groningen;8;CDA;nl;ja;21;M.C.;;;Nagelmaker;Groningen;NL;v
0014;Groningen;8;CDA;nl;ja;22;C.A.;;van;Santen;Groningen;NL;v
0014;Groningen;8;CDA;nl;ja;23;U.J.;;;Molenhuis;Groningen;NL;m
0014;Groningen;8;CDA;nl;ja;24;M.H.;;van der;Kramer;Groningen;NL;v
0014;Groningen;8;CDA;nl;ja;25;A.P.;;;Soldaat;Groningen;NL;m
0014;Groningen;8;CDA;nl;ja;26;G.R.;;;Peetoom;Groningen;NL;v
0014;Groningen;8;CDA;nl;ja;27;A.;;;Kuik;Groningen;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;1;A.;Amrut;;Sijbolts;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;2;Y.P.;Yanet;;Menger;Groningen;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;3;M.J.;Mariska;;Sloot;Haren Gn;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;4;J.A.C.;Hans;;Moerkerk;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;5;N.M.;Niels;;Hilboesen;Meerstad;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;6;R.F.;René;;Staijen;Woltersum;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;7;J.C.A.;Hans;;Singelenberg;Zuidhorn;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;8;A.H.A.;Anjo;;Mekel;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;9;A.J.;André;;Huitenga;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;10;M.;Marcel;den;Os;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;11;Y.;Yola;;Qubaisi;Groningen;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;12;S.;Suzanne;;Kąklewska;Groningen;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;13;L.;Lianne;;Meijer;Groningen;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;14;E.P.;Erick;;Bakker;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;15;J.;Jochem;;Atema;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;16;L.E.A.;Louise;;Sloot;Groningen;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;17;S.;Soraya;;Houshyar Fahim;Groningen;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;18;J.;Jan;;Ploeg;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;19;B.R.;Bauke;van;Stempvoort;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;20;S.S.;Saschia;;Stoffers;Groningen;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;21;M.;Martin;;Rezelman;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;22;A.J.;Ada;;Brokaar;Groningen;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;23;L.T.;Lutske;;Pultrum;Groningen;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;24;U.;Uno;;Sissingh;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;25;E.N.;Esther;;Wiersema;Haren Gn;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;26;V.;Vince;;Huisman;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;27;O.;Onno;;Hefti;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;28;L.T.L.;Lennart;;Deddens;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;29;S.E.;Sven;;Spijkerman;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;30;F.R.;Frank;;Hospers;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;31;A.;Alieke;;Rademaker;Groningen;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;32;G.J.;Geert;;Hovingh;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;33;T.A.;Theo;;Hartwig;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;34;B.A.J;Benny;;Kleiker;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;35;S.R.;Simon;;Bleeker;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;36;S.M.;Sophia;;Roggen;Groningen;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;37;K.C.;Conny;;Eldering;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;38;A.;Aura;van der;Meulen;Groningen;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;39;A.J.;Andre;;Dokter;Niekerk;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;40;J.;Jan;;Knevelman;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;41;E.T.G.;Eggo;;Bosklopper;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;42;T.A.M.;Tekie;;Buissink;Groningen;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;43;G.J.;Gerjan;;Kelder;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;44;W.;Willem;;Koster;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;45;R.;Rob;de;Waard;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;46;M.M.;Miep;;Hamming;Den Horn;NL;v
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;47;H.D.;Harm Derk;;Tammeling;Garmerwolde;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;48;P.J.;Pieter Jan;;Jansen;Glimmen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;49;O.;Onno;;Kukler;Groningen;NL;m
0014;Groningen;9;Stadspartij 100% voor Groningen;nl;ja;50;G.E.;Glenn;;Pinas;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;1;S.R.;Steven;;Bosch;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;2;M.;Mirte;;Goodijk;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;3;K.F.;Karoline;de;Groot;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;4;D.;Daan;;Swets;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;5;F.C.;Floris;de;Knijff;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;6;T.J.H.;Tjeerd;;Froentjes;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;7;J.M.;Justin;;Uitendaal;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;8;E.L.;Eline;de;Flines;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;9;C.I.;Cheikh;;Diallo;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;10;J.;Jeanne;;Borst;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;11;P.D.E.;Pablo;;Vermerris;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;12;R.;Rebekka;de;Witte;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;13;T.;Tycho;;Wuestman;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;14;W.M.A.;Wieke;van;Heteren;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;15;S.W.;Siem;;Groenenboom;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;16;O.;Olivier;van;Schagen;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;17;W.A.;Wouter;;Elling;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;18;M.N.;Myrte;;Venema;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;19;J.K.;Jessy;;Wever;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;20;N.E.;Nienke;;Berenschot;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;21;J.A.;Johannes;;Hütten;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;22;C.S.;Casper;;Dam;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;23;D.;Danny;;Kolthof;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;24;B.;Bjorn;de;Boer;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;25;A.W.;Annemarie;de;Wit;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;26;E.L.J.;Emma;;Tibbe;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;27;S.E.;Sanne;;Veken;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;28;F.A.;Florentine;;Beelaerts van Blokland;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;29;J.;Job;;Key;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;30;M.C.H.;Meike;;Amse;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;31;C.C.;Coen;;Heere;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;32;Y.;Yljan;;Dijkstra;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;33;T.C.;Thom;;Struik;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;34;B.;Bram;;Pikkemaat;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;35;B.M.;Belí;de;Jong;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;36;E.S.;Emma;du;Marchie Sarvaas;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;37;E.H.;Eduard;;Nijborg;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;38;M.;Mirte;de;Vries;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;39;M.J.;Marten;van der;Meer;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;40;S.T.;Steffie;;Lindeboom;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;41;F.;Fleur;de;Veen;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;42;S.;Stan;;Huisman;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;43;L.;Lonneke;;Mulder;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;44;C.C.;Casper;;Christiaanse;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;45;A.M.;Sandra;;Nijgh;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;46;W.A.C.;Willem;;Koenders;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;47;C.;Chantal;;Engels;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;48;T.L.;Tobias;;Mulder;Groningen;NL;m
0014;Groningen;10;Student en Stad;nl;ja;49;S.J.;Sterre;;Ropers;Groningen;NL;v
0014;Groningen;10;Student en Stad;nl;ja;50;M.J.H.;Marten;;Duit;Groningen;NL;m
0014;Groningen;11;PVV (Partij voor de Vrijheid);nl;ja;1;D.;Dennis;;Ram;Groningen;NL;m
0014;Groningen;11;PVV (Partij voor de Vrijheid);nl;ja;2;K.A.;Kelly;;Blauw;Groningen;NL;v
0014;Groningen;11;PVV (Partij voor de Vrijheid);nl;ja;3;A.J.M.;Ton;van;Kesteren;Groningen;NL;m
0014;Groningen;11;PVV (Partij voor de Vrijheid);nl;ja;4;B.O.;Bart;;Onnes;Groningen;NL;m
0014;Groningen;11;PVV (Partij voor de Vrijheid);nl;ja;5;F.A.;Fenna;;Koops-Meuken;Groningen;NL;v
0014;Groningen;11;PVV (Partij voor de Vrijheid);nl;ja;6;R.;Ricardo;;Dodde;Groningen;NL;m
0014;Groningen;12;Partij van de Zuinigheid;nl;ja;1;C.R.;Carlos;;Bril;Groningen;NL;m
0014;Groningen;12;Partij van de Zuinigheid;nl;ja;2;R.M.;Ronald;;Kaatee;Groningen;NL;m
0014;Groningen;12;Partij van de Zuinigheid;nl;ja;3;M.B.E.;Maarten;;Dölle;Groningen;NL;m
0014;Groningen;12;Partij van de Zuinigheid;nl;ja;4;S.R.;Sander;;Kaatee;Groningen;NL;m
0014;Groningen;12;Partij van de Zuinigheid;nl;ja;5;H.J.P.;Jan;;Jansen;Groningen;NL;m
0014;Groningen;13;Partij voor het Noorden;nl;ja;1;L.E.J.;Leendert;van der;Laan;Groningen;NL;m
0014;Groningen;13;Partij voor het Noorden;nl;ja;2;M.A.;Matthijs;;Hekert;Groningen;NL;m
0014;Groningen;13;Partij voor het Noorden;nl;ja;3;R.L.;Rob;;Griep;Groningen;NL;m
0014;Groningen;13;Partij voor het Noorden;nl;ja;4;J.P.;Jelle Philip;;Dams;Groningen;NL;m
0014;Groningen;13;Partij voor het Noorden;nl;ja;5;E.E.;Evelien;;Bernabela;Groningen;NL;v
0014;Groningen;13;Partij voor het Noorden;nl;ja;6;H.;Koos;;Nanninga;Groningen;NL;m
0014;Groningen;13;Partij voor het Noorden;nl;ja;7;J.A.;Jan Alix;;Uitham;Thesinge;NL;m
0014;Groningen;13;Partij voor het Noorden;nl;ja;8;W.;Wolter;;Kobus;Groningen;NL;m
0014;Groningen;13;Partij voor het Noorden;nl;ja;9;M.G.;Rien;de;Koning;Haren Gn;NL;m
0014;Groningen;13;Partij voor het Noorden;nl;ja;10;J.;Jan;;Oosterhaven;Groningen;NL;m
0014;Groningen;13;Partij voor het Noorden;nl;ja;11;L.K.;Lieuwe;;Terpstra;Groningen;NL;m
0014;Groningen;14;Forum voor Democratie;nl;nee;1;M.A.;;van den;Maagdenberg;Groningen;NL;
0014;Groningen;14;Forum voor Democratie;nl;nee;2;D.;;;Osseweijer;Groningen;NL;
0014;Groningen;14;Forum voor Democratie;nl;nee;3;H.P.;;van;Houten;Groningen;NL;
0014;Groningen;14;Forum voor Democratie;nl;nee;4;H.L.;;;Meerema;Groningen;NL;
0014;Groningen;14;Forum voor Democratie;nl;nee;5;K.;;;Smid;Groningen;NL;
0014;Groningen;14;Forum voor Democratie;nl;nee;6;J.;;van der;Weide;Groningen;NL;
0014;Groningen;14;Forum voor Democratie;nl;nee;7;E.;;;Thiescheffer;Groningen;NL;
0014;Groningen;14;Forum voor Democratie;nl;nee;8;K.P.G.H.;;;Winkelaar;Groningen;NL;
0014;Groningen;14;Forum voor Democratie;nl;nee;9;I.;;;Brugge;Groningen;NL;
0014;Groningen;14;Forum voor Democratie;nl;nee;10;J.L.;;;Epema;Groningen;NL;
0014;Groningen;14;Forum voor Democratie;nl;nee;11;F.;;;Jarir;Groningen;NL;
0014;Groningen;14;Forum voor Democratie;nl;nee;12;A.;;;Sarnatskiy;Groningen;NL;
0014;Groningen;15;Belang van Nederland (BVNL);nl;ja;1;R.J.E.;Robert;;Pestman;Groningen;NL;m
0014;Groningen;15;Belang van Nederland (BVNL);nl;ja;2;J.B.H.;Linda;;Meijer;Ten Post;NL;v
0014;Groningen;15;Belang van Nederland (BVNL);nl;ja;3;T.M.;Tim;ten;Have;Groningen;NL;m
0014;Groningen;15;Belang van Nederland (BVNL);nl;ja;4;J.J.;Johan;van der;Veen;Groningen;NL;m
0014;Groningen;15;Belang van Nederland (BVNL);nl;ja;5;A.D.;Danilo;;Oetomo;Groningen;NL;m
0014;Groningen;15;Belang van Nederland (BVNL);nl;ja;6;D.;Dik;;Smid;Groningen;NL;m
0014;Groningen;15;Belang van Nederland (BVNL);nl;ja;7;P.Z.;Peter;van;Welij;Maarsbergen;NL;m
0014;Groningen;16;Blanco (Dokter, T.);nl;ja;1;T.;Teunis;;Dokter;Groningen;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;1;E.;Eltjo;;Dijkhuis;Uithuizen;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;2;R.E.;Roelf;;Torringa;Winsum;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;3;M.R.G.G.;Rose-Marie;;Zuidema-Verweij;Uithuizen;NL;v
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;4;K.E.;Karen;;Hansems;Usquert;NL;v
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;5;E.;Erwin;;Venema;Bedum;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;6;K.;Kick;;Mulder;Bedum;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;7;M.J.;Marjan;;Stel-Dost;Uithuizermeeden;NL;v
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;8;J.;Jacob;;Cleveringa;Baflo;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;9;R.;Rolf;;Bouwman;Oudeschip;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;10;J.G.;Jeanet;;Kuipers;Usquert;NL;v
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;11;J.G.;Janet;;Martini;Winsum;NL;v
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;12;A.R.H.;Aeilco;;Holtkamp;Uithuizen;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;13;G.P.;Gerwin;;Groenewold;Bedum;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;14;J.E.;Jeroen;;Wolters;Mensingeweer;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;15;E.G.;Eddy;;Mul;Roodeschool;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;16;Y.N.;Yvonne;;Eisinga-Moorlag;Rottum;NL;v
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;17;M.E.;Maria;;Smits-Nienhuis;Rottum;NL;v
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;18;L.J.;Lineke;;Nienhuis;Eenrum;NL;v
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;19;E.M.;Diane;;Beerlage;Warffum;NL;v
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;20;T.M.;Dora;;Jensma-Lietmeijer;Onderdendam;NL;v
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;21;G.;Germ;;Martini;Kantens;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;22;A.W.;Aries;van;Calcar;Ulrum;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;23;S.W.J.;Simon;;Arends;Bedum;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;24;A.;Arie;;Nienhuis;Uithuizermeeden;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;25;E.G.;Eddy;;Huitsing;Warffum;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;26;H.J.;Henk;;Lanting;Roodeschool;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;27;B.;Baukje;;Bouwes;Bedum;NL;v
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;28;J.J.;Jan;;Bouwman;Zandeweer;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;29;J.;Johannes;;Noorloos;Oudeschip;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;30;A.E.;Annelies;;Schrader-Hof;Roodeschool;NL;v
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;31;M.;Meindert;;Moorlach;Uithuizermeeden;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;32;F.;Ina;;Nienhuis-Leutscher;Uithuizermeeden;NL;v
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;33;H.;Henk;;Vels;Uithuizermeeden;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;34;W.C.;Willem;;Smits;Rottum;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;35;H.H.;Heero;;Forma;Eppenhuizen;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;36;E.;Elte;;Henstra;Warffum;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;37;G.J.;Gé;;Hoekzema-Niewold;Rottum;NL;v
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;38;J.C.;Johan;van;Dalen;Oudeschip;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;39;J.B.;Johan;;Smits;Zandeweer;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;40;M.J.R.;Mattheus;;Castel;Uithuizen;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;41;A.;Thijs;van;Kleef;Warffum;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;42;G.P.;Goffe;;Jensma;Onderdendam;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;43;S.W.;Sjoerd;;Schoonhoven;Zuidwolde;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;44;R.R.;Rein;;Eisinga;Stitswerd;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;45;M.D.;Menno;;Kloosterhuis;Warffum;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;46;K.;Kees;;Ensing;Roodeschool;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;47;H.;Henk;van der;Velde;Bedum;NL;m
1966;Het Hogeland;1;GemeenteBelangen Het Hogeland;nl;ja;48;J.F.;Jaap;;Nienhuis;Usquert;NL;m
1966;Het Hogeland;2;CDA;nl;ja;1;K.;Kristel;;Rutgers-Swartjes;Bedum;NL;v
1966;Het Hogeland;2;CDA;nl;ja;2;K.P.;Kor;;Berghuis;Kloosterburen;NL;m
1966;Het Hogeland;2;CDA;nl;ja;3;H.J.;Harma;;Dost;Uithuizen;NL;v
1966;Het Hogeland;2;CDA;nl;ja;4;H.;Henk;;Koopmans;Winsum;NL;m
1966;Het Hogeland;2;CDA;nl;ja;5;J.;Jakob;de;Vries;Bedum;NL;m
1966;Het Hogeland;2;CDA;nl;ja;6;G.J.;Jan;van de;Wal;Uithuizermeeden;NL;m
1966;Het Hogeland;2;CDA;nl;ja;7;P.K.;Pieter;;Boneschansker;Leens;NL;m
1966;Het Hogeland;2;CDA;nl;ja;8;A.;Ate;;Faber;Winsum;NL;m
1966;Het Hogeland;2;CDA;nl;ja;9;J.;Jasper;;Spijk;Uithuizermeeden;NL;m
1966;Het Hogeland;2;CDA;nl;ja;10;H.G.A.;Harrie;;Sienot;Uithuizen;NL;m
1966;Het Hogeland;2;CDA;nl;ja;11;B.;Bert;;Helmholt;Onderdendam;NL;m
1966;Het Hogeland;2;CDA;nl;ja;12;R.A.;Rudmer;;Veenwijk;Zoutkamp;NL;m
1966;Het Hogeland;2;CDA;nl;ja;13;P.D.;Philip;;Elsinga;Winsum;NL;m
1966;Het Hogeland;2;CDA;nl;ja;14;B.P.;Paul;;Koster;Bedum;NL;m
1966;Het Hogeland;2;CDA;nl;ja;15;R.P.;Roel;;Meijer;Baflo;NL;m
1966;Het Hogeland;2;CDA;nl;ja;16;G.J.;Gera;;Douma;Uithuizermeeden;NL;v
1966;Het Hogeland;2;CDA;nl;ja;17;H.J.;Harm Jan;;Schipper;Bedum;NL;m
1966;Het Hogeland;2;CDA;nl;ja;18;J.J.;Koos;;Dijksterhuis;Uithuizermeeden;NL;m
1966;Het Hogeland;2;CDA;nl;ja;19;H.;Henk;;Kuizenga;Baflo;NL;m
1966;Het Hogeland;2;CDA;nl;ja;20;D.J.;Durk;;Miedema;Wehe-den Hoorn;NL;m
1966;Het Hogeland;2;CDA;nl;ja;21;J.;Jan;;Polkerman;Winsum;NL;m
1966;Het Hogeland;2;CDA;nl;ja;22;W.H.;Wilte;;Everts;Winsum;NL;m
1966;Het Hogeland;3;ChristenUnie;nl;ja;1;B.;Bernd;de;Jong;Bedum;NL;m
1966;Het Hogeland;3;ChristenUnie;nl;ja;2;N.W.;Nannet;;Gijzen - van Rij;Mensingeweer;NL;v
1966;Het Hogeland;3;ChristenUnie;nl;ja;3;T.G.;Therese;;Doesburg - Kugel;Bedum;NL;v
1966;Het Hogeland;3;ChristenUnie;nl;ja;4;G.J.H.;Richard;;Bremmer;Sauwerd;NL;m
1966;Het Hogeland;3;ChristenUnie;nl;ja;5;K.M.;Kees;;Geertsema;Winsum;NL;m
1966;Het Hogeland;3;ChristenUnie;nl;ja;6;J.D.;Jan Derk;;Sterenberg;Uithuizermeeden;NL;m
1966;Het Hogeland;3;ChristenUnie;nl;ja;7;J.;Jaap;;Tempel;Winsum;NL;m
1966;Het Hogeland;3;ChristenUnie;nl;ja;8;K.H.;Klaas Harm;;Haan;Wetsinge;NL;m
1966;Het Hogeland;3;ChristenUnie;nl;ja;9;S.;Saskia;;Oosterhoff - van Dijk;Warfhuizen;NL;v
1966;Het Hogeland;3;ChristenUnie;nl;ja;10;P.M.J.;Jewan;de;Goede;Winsum;NL;m
1966;Het Hogeland;3;ChristenUnie;nl;ja;11;M.;Margrietha;;Scholte - Migchels;Uithuizermeeden;NL;v
1966;Het Hogeland;3;ChristenUnie;nl;ja;12;L.;Lucy;;Doorn - Groeneveld;Lauwersoog;NL;v
1966;Het Hogeland;3;ChristenUnie;nl;ja;13;P.;Petra;;Datema - Heller;Sauwerd;NL;v
1966;Het Hogeland;3;ChristenUnie;nl;ja;14;L.J.;Arjan;van;Duinen;Leens;NL;m
1966;Het Hogeland;3;ChristenUnie;nl;ja;15;H.J.;Henk;;Sok;Winsum;NL;m
1966;Het Hogeland;3;ChristenUnie;nl;ja;16;A.J.;Ton;van der;Made;Leens;NL;m
1966;Het Hogeland;3;ChristenUnie;nl;ja;17;K.T.A.;Kunny;;Doornbos - Ritzema;Roodeschool;NL;v
1966;Het Hogeland;3;ChristenUnie;nl;ja;18;A.;Annemieke;;Mendelts - Toet;Uithuizen;NL;v
1966;Het Hogeland;3;ChristenUnie;nl;ja;19;P.;Peter;;Dalmolen;Bedum;NL;m
1966;Het Hogeland;3;ChristenUnie;nl;ja;20;H.;Harry;;Woltjer;Uithuizermeeden;NL;m
1966;Het Hogeland;3;ChristenUnie;nl;ja;21;J.H.;Jannie;;Vogel;Leens;NL;v
