EntranceExitId,AreaManagerId,AreaId,StartDateEntranceOrExit,EndDateEntranceOrExit,Alias,PedestrianEntrance,PedestrianExit,VehicleEntrance,VehicleExit
1014,203,203_PRSTA,20200511145450,,Burgemeester Kuntzelaan,0,0,1,1
2047,14,PENRHOOGK,20210511105233,,Ingang P+R Hoogkerk 2,0,0,1,1
41,599,599_KRZM,20141001000000,,,0,0,0,0
1009,203,203_CPA30,20200511150105,,Zelderseweg,0,0,1,1
1784,2199,2199_SUST1,20200228140451,,Spoorstraat,0,0,0,0
2046,14,PENRHOOGK,20210511105203,,Ingang P+R Hoogkerk 1,0,0,1,1
1501,14,14-BOTER,20190624161231,,ingang parkeergarage Boterdiep,0,0,1,1
72,14,14_PRZE,20141001000000,,,0,0,1,1
73,14,14_PRZE,20141001000000,,,0,0,1,1
69,14,14_PRHA,20141001000000,,,0,0,1,1
75,14,14_STEU,20141001000000,,,1,1,0,0
1011,203,203_CPBSC,20200511145859,,Scherpenzeelseweg,0,0,1,1
70,14,14_PRHO,20141001000000,,,0,0,1,1
71,14,14_PRKA,20141001000000,,,0,0,1,1
1012,203,203_CPHAR,20200511150209,,Zeumerseweg,0,0,1,1
109,381,381_GEW,20141101000000,,,0,0,1,1
84,228,228_BUNS,20141101000000,,,0,0,0,1
108,381,381_DEOL,20141101000000,,,0,0,1,1
2045,14,PENRHAREN,20210511105124,,Ingang P+R Haren 2,0,0,1,1
98,289,289_GETORE,20141101000000,,,0,0,1,0
110,381,381_GEW,20141101000000,,,1,1,0,0
1683,22,22_PRLEEK,20200723152427,,,0,0,1,0
96,289,289_ARC,20141101000000,,,0,0,1,0
107,381,381_BRE,20141101000000,,,0,0,1,1
661,2448,363_BYZA,20150601000000,,,0,0,1,1
657,2448,362_HAND,20160530141046,,,0,0,1,1
1776,2199,2199_WOONB,20200606222252,,In de Cramer,0,0,0,0
2048,14,PENRKARD,20210511105314,,Ingang P+R Kardinge,0,0,1,1
1668,1709,1709_CPKLU,20200512112123,,Lange Weg Noord,,,,
111,381,381_NWBR,20141101000000,,,0,0,1,1
113,381,381_WES,20141101000000,,,0,0,1,1
86,228,228_DIJK,20141101000000,,,0,0,0,1
102,321,321_SPOO,20141101000000,,,0,0,1,1
112,381,381_NWBR,20141101000000,,,1,1,0,0
1026,777,777_CPCOU,20200512114356,,Couperuslaan,0,0,1,1
101,321,321_KRUI,20141101000000,,,0,0,1,1
83,222,222_CATH,20141101000000,,,1,1,0,0
300,995,995_CPLEL,20150601000000,,,0,0,1,1
545,1771,1771_CPGEL,20200512115800,,De Zegge,0,0,1,1
1027,777,777_PRVOS,20200512114232,,Transferium,0,0,1,1
81,222,222_AMPH,20141101000000,,,0,0,1,1
1653,2199,377_PRBLO,20200512110104,,Zuider Stationsweg,0,0,0,0
1509,796,796_PRDEU,20200512135659,,Transferium Deuteren,1,1,1,1
1688,2199,377_PROVE,20200512110655,,Tetterodeweg,0,0,0,0
1700,796,796_CPVEG,20200512135623,,Hoge Poeldonk,0,0,0,0
116,513,513_VOSSEN,20141101000000,,,0,0,1,1
134,687,687_KANA,20141101000000,,,0,0,0,1
115,513,513_SCHOUW,20141101000000,,,0,0,1,1
114,513,513_KLEINA,20141101000000,,,0,0,1,1
117,513,513_VOSSEN,20141101000000,,,0,0,1,1
120,553,553_BLOK,20141101000000,,,0,0,1,1
129,612,612_THEAG,20141101000000,,,0,0,1,1
1339,2449,518_LVHA,20191114132713,,,1,1,1,0
131,687,687_GEER,20191111150300,,,0,0,1,1
912,575,575_CPKAT,20191114130542,,,0,0,1,1
2044,14,PENRHAREN,20210511105051,,Ingang P+R Haren 1,0,0,1,1
124,612,612_BBG,20141101000000,,,1,1,0,0
136,687,687_KANA,20141101000000,,,0,0,1,0
127,612,612_KPLG,20141101000000,,,0,0,1,1
1349,2449,599_BIG,20191113113522,,,0,0,1,1
408,59,59_STA,20191113091047,,,0,0,1,1
123,612,612_BBG,20141101000000,,,1,1,1,1
130,612,612_THEAG,20141101000000,,,1,1,0,0
1539,957,957_CPROE,20191018161939,,,0,0,0,0
1081,2502,150_CENT,20200709132207,,,0,0,1,1
1787,2199,345_PRVEDA,20200519125050,,Rembrandtlaan,0,0,0,0
143,713,713_HPOLDE,20141101000000,,,0,0,1,1
138,715,715_AXDSH,20141101000000,,,0,0,1,1
133,687,687_KANA,20141101000000,,,0,0,0,1
135,687,687_KANA,20191112115524,,,0,0,1,0
1500,14,14-BOTER,20190624161211,,ingang parkeergarage Boterdiep,0,0,1,1
126,612,612_CPG,20141101000000,,,1,1,0,0
187,2449,597_JHOF,20141101000000,,,0,0,1,1
1782,2199,2199_ECHT1,20200228135458,,Stationsweg,0,0,0,0
1774,2199,622_PRVLA,20191029074639,,,0,0,0,0
2049,14,PENRMEERS,20210511105345,,Ingang P+R Meerstad,0,0,1,1
1698,1586,1586_CPGRO,20200723152000,,,0,0,1,0
2193,2199,301_PRLIJM,20210614144142,,In- en uitgang,,,,
1791,2199,119_PRSTO,20200519132822,,Ezingerweg,0,0,0,0
1786,2199,2199_VOER,20200228141209,,Jeustraat,0,0,0,0
2240,713,713_WALEND,20210720155441,,In- en uitgang,,,,
1781,2199,2199_KLIRA,20200228133803,,Mareheiweg,0,0,0,0
1778,2199,2199_BUND2,20200228110618,,Spoorstraat,0,0,0,0
1440,80,80_OOST,20170623164542,,Voertuig in- en uitgang,0,0,1,1
2167,2199,307_PRBARC,20210614134019,,In- en uitgang,,,,
1788,2199,345_PRSTVW,20200519130513,,Dichterslaan,0,0,0,0
2142,2199,153_PARK,20210518154504,,In- en uitgang,,,,
2183,2199,935_PRPARA,20210614142538,,In- en uitgang,,,,
2234,713,713_RADAR,20210720154554,,In- en uitgang,,,,
2221,713,713_TOVER,20210720152445,,In- en uitgang,,,,
1241,2452,14_MPDEK,20200723093131,,,1,1,1,1
1779,2199,2199_MEERS,20200228112512,,Stationsstraat,0,0,0,0
1463,193,193_DIEZER,20170620103007,,,0,0,1,1
1465,193,193_LUBECK,20170620105308,,,0,0,1,1
1783,2199,2199_ECHT2,20200228135748,,Stationsweg,0,0,0,0
1780,2199,2199_KERKE,20200228120331,,Baanweg,0,0,0,0
878,2093,363_HOOFD,20200723093732,,,0,0,1,0
1775,2199,2199_KISS,20200606221851,,Spoordamstraat,0,0,0,0
1240,2093,363_HOOFD,20200723093741,,,0,0,0,1
927,597,597_PRFER,20150601000000,,,0,0,1,1
584,828,828_JGPL,20201124082652,,In- / uitgang,0,0,1,1
585,828,828_OOST,20201124083800,,In- / uitgang,0,0,1,1
222,363,363_PRZ2,20141101000000,,,0,0,1,1
926,597,597_CPIJS,20191113134338,,,0,0,1,1
583,828,828_BOSS,20201124084209,,,1,1,1,1
1004,193,193_CPA28O,20150601000000,,,0,0,1,1
1644,1970,1970_CPDOK,20191111141640,,,0,0,0,0
582,828,828_BOSS,20201124084152,,,0,0,1,1
221,363,363_PRZE,20141101000000,,,0,0,1,1
203,392,392_STA,20141101000000,,,0,0,1,1
1950,1900,1900_NMP,20201125152442,,In- / uitgang,,,1,
103,345,345_SCHE,20201104101548,,Parkeergarage Scheepjeshof (Veenendaal),0,0,1,1
1902,935,935_SP3,20200730160032,,,0,0,1,0
132,687,687_HOUT,20191112103619,,,0,0,1,1
1728,2199,2199_PRZEV,20191018141721,,,0,0,0,0
1593,2199,296_PRWIJC,20191003114128,,,0,0,0,0
839,2199,363_PRABCO,20190926123354,,,0,0,0,0
245,794,794_DOOR,20141101000000,,,0,1,0,0
250,935,NBRUG,20141101000000,,,0,0,1,1
249,935,NBRUG,20141101000000,,,0,0,1,1
1732,2199,457_PRWEE,20191018141913,,,0,0,0,0
251,935,SPARK,20141101000000,,,0,0,1,1
242,794,794_BOSC,20141101000000,,,1,1,0,0
1630,2199,1700_PRVRI,20191008080219,,,0,0,0,0
252,935,SPARK,20141101000000,,,0,0,1,1
243,794,794_DOOR,20141101000000,,,1,1,0,0
239,794,794_BOSC,20141101000000,,,0,0,1,1
1632,2199,285_PRTWE,20191008084550,,,0,0,0,0
1726,2199,285_PRKLA,20191018140739,,,0,0,0,0
1744,2199,18_PRKRO,20191018142431,,,0,0,0,0
1729,2199,189_PRWIE,20191018141903,,,0,0,0,0
855,2199,1895_PRSCH,20191001080551,,,0,0,0,0
1567,1711,1711_SUST2,20190329095641,,P+R Susteren 2,0,0,0,0
1684,1708,1708_CPST2,20191009144556,,,0,0,0,0
248,856,856_BRAPL,20141101000000,,,1,1,0,0
244,794,794_DOOR,20141101000000,,,0,1,0,0
1462,193,193_CPA28Z,20150601000000,,,0,0,1,1
1719,294,294_PR2WIN,20191018135600,,,0,0,0,0
257,983,983_ARSE,20141101000000,,,0,0,0,1
262,983,983_MAASP4,20141101000000,,,0,0,1,0
258,983,983_ARSE,20141101000000,,,0,0,1,0
261,983,983_MAASP4,20141101000000,,,0,0,0,1
260,983,983_MAASK,20141101000000,,,0,0,1,1
1452,150,150_CPBAT,20200518153109,,Baarhorsterdijk,1,1,1,1
285,1674,1674_LIGA,20141101000000,,,1,1,0,0
1659,150,150_CPDOO,20200518152838,,Maagdenburgstraat,0,0,0,0
286,1674,1674_NWM,20141101000000,,,1,1,0,0
1453,150,150_CPDEV,20200518153858,,Deventerweg,1,1,1,1
290,518,518_RIJN,20141101000000,,,0,0,1,0
837,1708,1708_CPWA1,20190926132429,,,0,0,0,0
1670,25,25_CPMARN,20200724090704,,,0,0,0,0
1449,150,150_PRDCO,20200518154156,,Piet van Donkplein,0,0,1,1
1428,268,RB_P3,20200703085242,,In- en uitgang,0,0,1,1
303,1742,1742_DHW,20141101000000,,,1,1,1,0
1665,1708,1708_CPVOL,20191008160231,,,0,0,0,0
305,1916,1916_CORB,20141101000000,,,0,0,0,1
202,392,392_RAA,20200706142953,,Voertuigingang,0,0,1,0
1471,200,200_CPLAN,20170731104156,,In- en uitgang aan Zutphensestraat - Landgoedlaan,1,1,1,1
323,2459,518_WIJN,20141101000000,,,0,0,0,1
317,2459,363_HEIN,20141101000000,,,1,1,1,1
309,2459,344_WALL,20141101000000,,,0,0,0,1
311,2459,344_WALL,20141101000000,,,0,0,1,0
2187,2199,957_PRVEEL,20210614143322,,In- en uitgang,,,,
320,2459,518_HAVE,20141101000000,,,1,1,1,1
322,2459,518_NOOR,20141101000000,,,1,1,1,1
1237,2453,80_B1,20200706110312,,In- en uitgang,1,1,1,1
318,2459,505_MAAS,20141101000000,,,1,1,1,1
327,2459,518_WIJN,20141101000000,,,1,1,0,0
328,2459,599_BLAA,20141101000000,,,1,1,1,1
326,2459,518_WIJN,20141101000000,,,0,0,1,0
312,2459,344_WALL,20141101000000,,,0,0,1,0
1217,2463,394_P6SS,20200701140540,,In- en uitgang,0,0,1,1
1792,294,294_PRWINT,20200724090303,,Voertuigingang,0,0,1,0
314,2459,363_ANTA,20141101000000,,,1,1,1,1
321,2459,518_MALI,20141101000000,,,1,1,1,1
324,2459,518_WIJN,20141101000000,,,0,0,1,0
325,2459,518_WIJN,20141101000000,,,0,0,1,0
74,14,14_STEU,20141001000000,,,0,0,1,1
349,2460,957_KAPL,20141101000000,,,0,0,1,1
1793,25,25_CPMAR,20200724090836,,,0,0,1,0
1447,150,150_NOORD,20170623092704,,,0,0,1,1
1638,1708,1708_CPONN,20191008110934,,,0,0,0,0
1959,995,995_AGDE,20201130152919,,In- / uitgang,1,1,1,1
1456,361,361_KARP,20170623154850,,Karperton,1,1,1,1
1457,361,361_SCHELP,20170623155634,,Schelphoek,1,1,1,1
1454,361,361_KANAAL,20170626122558,,Kanaalschiereiland,1,1,1,1
1903,935,935_SP1,20200907161140,,,0,0,1,0
1460,762,762_HEUVEL,20171009100301,,Parkeerterreinen Heuvel (Deurne),1,1,1,1
1476,2449,14_EBORG,20161222111852,,,0,0,1,1
1441,141,141_CAMPER,20170608152616,,,0,0,0,0
1901,935,935_SP2,20200730160107,,,0,0,1,0
1478,193,193_ROIJ,20171114132517,,In-/uitgang V Roijensingel,0,0,0,0
1482,1930,1930_STAD,20161005094532,,,0,0,1,1
354,2461,518_ZPAD,20141101000000,,,0,0,1,1
1485,1930,1930_CITY,20161005094448,,,1,1,0,0
1479,1930,1930_PRHNO,20150601000000,,,0,0,1,1
1481,1930,1930_KOLK,20161005094507,,,0,0,1,1
957,1930,1930_PRAKK,20150601000000,,,0,0,1,1
1480,1930,1930_CITY,20161005094435,,,0,0,1,1
445,1930,1930_BOEK,20161005094408,,,1,1,1,1
962,1930,1930_PRHEE,20150601000000,,,0,0,1,1
1488,1930,1930_STAD,20161005094545,,,1,1,0,0
956,1930,1930_CPSPI,20150601000000,,,0,0,1,1
1487,1930,1930_KOLK,20161005094521,,,1,1,0,0
22,202,202_VPOO,20141001000000,20150204235959,,1,1,1,1
1483,1930,1930_THEA,20161005094557,,,0,0,1,1
1486,1930,1930_THEA,20161005094611,,,1,1,0,0
383,599,599_OUHA,20150301000000,,,1,1,0,0
1484,1930,1930_BOEK,20161005094422,,,1,1,0,0
961,1930,1930_PRCEN,20150601000000,,,0,0,1,1
47,599,599_STJP,20141001000000,,,0,0,1,1
50,599,599_BOOM,20141001000000,,,0,0,0,1
414,855,855_KNEGT,20201204084026,,In- / uitgang,0,0,1,1
61,599,599_MATP,20141001000000,,,0,0,1,1
392,599,599_SCHBP,20150301000000,,,1,1,0,0
379,599,599_MUPL,20150301000000,,,1,1,0,0
380,599,599_MUPL,20150301000000,,,1,1,0,0
64,599,599_VERA,20141001000000,,,0,0,0,1
377,599,599_MATP,20150301000000,,,1,1,0,0
409,197,197_PRAAL,20150601000000,,,0,0,1,1
406,59,59_CPBUI,20150601000000,,,0,0,1,1
1508,796,796_STJAN,20201202152805,,Parkeergarage St. Jan,0,0,1,1
1678,2199,626_PRVOO1,20200519124439,,Trompplein,0,0,0,0
1076,2505,405_PARK,20201223153130,,In- en uitgang,0,0,1,1
1507,796,796_STAT,20201202152940,,Parkeergarage Stationsplein,0,0,1,1
1502,796,796_JOSE,20201124084927,,Parkeergarage St. Josephstraat,0,0,1,1
2838,417,417_SINGER,20220906134546,,Hein Keverweg,,,1,1
495,736,736_PRABC,20201223095232,,In- / uitgang,0,0,1,1
1806,25,25_CPNIE,20200727115858,,,0,0,1,0
410,613,613_PRPOO,20150601000000,,,0,0,1,1
1687,2199,80_PRLITT,20200519124144,,Seero van Galemawei,0,0,0,0
800,2001,1884_LEIMU,20200727121443,,,0,0,0,0
412,738,738_CPAAL,20150601000000,,,0,0,1,1
829,851,851_CPSTE1,20190926122723,,,0,0,0,0
407,59,59_CPKOO,20150601000000,,,0,0,1,1
1634,851,851_CPSTE2,20191008110347,,,0,0,0,0
1735,384,384_PRDIE,20200612142308,,Harmonielaan,0,0,0,0
415,855,855_KONPL,20150301000000,,,0,0,1,1
416,855,855_NSTAP,20150301000000,,,0,0,1,1
419,855,855_TIVOLI,20150301000000,,,0,0,1,1
420,855,855_TIVOLI,20150301000000,,,1,1,0,0
413,855,855_EMMA,20150301000000,,,1,1,1,1
417,855,855_PVPLEI,20150301000000,,,0,0,1,1
418,855,855_SCHB,20150301000000,,,0,0,1,1
423,141,141_XLBUS,20150601000000,,,0,0,1,1
2225,713,713_MARIAP,20210720153004,,In- en uitgang,,,,
422,362,362_PRSPI,20150601000000,,,0,0,1,1
2191,2199,983_PRKALD,20210614143919,,In- en uitgang,,,,
2222,713,713_BEESTE,20210720152555,,In- en uitgang,,,,
1607,823,823_CPOIR,20191003150234,,,0,0,0,0
1642,2199,828_PROSSW,20200519113224,,De Wildestraat,0,0,0,0
439,5,5_PRBED,20150601000000,,,0,0,1,1
825,851,851_CPSTE3,20200727122642,,,0,0,1,0
2198,2199,632_PRHOUT,20210622131156,,In- en uitgang,,,,
1601,2199,274_PROOS,20200727115448,,,0,0,1,0
460,147,147_PRBOR,20150601000000,,,0,0,1,1
465,758,758_CPULV,20150601000000,,,0,0,1,1
1231,590,590_GPOVER,20200727154013,,,0,0,1,1
456,1681,1681_CPEXL,20150601000000,,,0,0,1,1
461,756,756_CPBOX,20150601000000,,,0,0,1,1
451,585,585_CPOBW,20150601000000,,,0,0,1,1
1807,823,823_CPBES,20200727121850,,,0,0,1,0
468,501,501_CPVIE,20150601000000,,,0,0,1,1
444,1721,1721_CPOSS,20150601000000,,,0,0,1,1
448,753,753_PRMOL,20150601000000,,,0,0,1,1
437,489,489_PRBAR,20150601000000,,,0,0,1,1
467,501,501_CPHEE,20150601000000,,,0,0,1,1
443,889,889_PRREU,20150601000000,,,0,0,1,1
440,888,888_CPGEL,20150601000000,,,0,0,1,1
447,753,753_CPBWE,20150601000000,,,0,0,1,1
446,753,753_CPBES,20150601000000,,,0,0,1,1
470,1876,1876_CPZEL,20150601000000,,,0,0,1,1
453,376,376_CPHUI,20150601000000,,,0,0,1,1
2169,2199,363_PRCOM,20210614134505,,In- en uitgang,,,,
452,1728,1728_CPBLA,20150601000000,,,0,0,1,1
435,489,489_CPBAR,20150601000000,,,0,0,1,1
1745,384,384_PRDZU,20200612142416,,Diemerdreef,0,0,0,0
1396,163,163_NIJV,20200728162348,,,1,1,1,1
436,489,489_PRBAR,20150601000000,,,0,0,1,1
1809,2199,2199_DOOR,20200727131246,,Ingang,,,1,
2166,2199,425_SLOCHT,20210611135014,,In- en uitgang,,,,
438,5,5_CPBED,20150601000000,,,0,0,1,1
752,2448,599_ZUIDPL,20160523144546,,,1,1,1,1
748,2448,14_MUSEUM,20160407110149,,,1,1,0,0
777,2448,518_BIJ,20160615142014,,,1,1,0,0
462,756,756_PRVIE,20150601000000,,,0,0,1,1
469,1876,1876_CPLKE,20150601000000,,,0,0,1,1
487,611,611_CPNOO,20150601000000,,,0,0,1,1
474,381,381_PRBUZ,20150601000000,,,0,0,1,1
486,1706,1706_CPMAA,20150601000000,,,0,0,1,1
472,213,213_PRVOO,20150601000000,,,0,0,1,1
1397,163,163_NIJV,20200728162403,,,1,1,0,0
496,503,503_CPDNO,20150601000000,,,0,0,1,1
1708,2001,599_ROTDAM,20200519135902,,Schieveensedijk,0,0,0,0
489,1684,1684_CPCUI,20150601000000,,,0,0,1,1
478,383,383_PRKRA,20150601000000,,,0,0,1,1
479,109,109_CPCOO,20150601000000,,,0,0,1,1
483,109,109_CPZWE,20150601000000,,,0,0,1,1
476,502,502_PRSLO,20150601000000,,,0,0,1,1
1604,2199,1908_PRDEI,20200519121844,,It Hoit,0,0,0,0
491,216,216_PRPAR,20150601000000,,,0,0,1,1
480,109,109_CPERM,20150601000000,,,0,0,1,1
492,216,216_PRSTA,20150601000000,,,0,0,1,1
481,109,109_CPHOO,20150601000000,,,0,0,1,1
471,213,213_PRBRU,20150601000000,,,0,0,1,1
477,502,502_PRTER,20150601000000,,,0,0,1,1
1398,163,163_NIJV,20200728162418,,,1,1,0,0
497,503,503_PRDZU,20150601000000,,,0,0,1,1
1611,2199,1525_PRSAS,20191003145721,,,0,0,0,0
484,109,109_PRCOE,20150601000000,,,0,0,1,1
490,216,216_CPCUL,20150601000000,,,0,0,1,1
485,109,109_PRDAL,20150601000000,,,0,0,1,1
525,228,228_CPEDE,20150601000000,,,0,0,1,1
1651,2199,2199_PRZOE,20191008113816,,,0,0,0,0
505,90,90_KNOBEL,20150301000000,,,0,0,1,1
535,772,772_MEER,20141101000000,,,0,0,1,1
523,1711,1711_PRECH,20150601000000,,,0,0,1,1
508,90,90_RAAD,20150301000000,,,0,0,1,0
511,400,400_PRWAT,20150601000000,,,0,0,1,1
534,772,772_EINDJE,20141101000000,,,0,0,1,1
512,1891,1891_PRVEE,20150601000000,,,0,0,1,1
533,772,772_BBA,20141101000000,,,0,0,1,1
539,772,772_PRBEU,20150601000000,,,0,0,1,1
604,166,166_PRKZU,20191219115304,,,0,0,1,1
506,90,90_KNOBEL,20150301000000,,,1,1,0,0
513,1891,1891_PRZWA,20150601000000,,,0,0,1,1
536,772,772_STADS,20141101000000,,,0,0,1,1
541,772,772_CPVEL,20150601000000,,,0,0,1,1
796,2199,18_PRHOO,20190923145401,,,0,0,0,0
538,772,772_EINDJE,20141101000000,,,0,0,1,1
526,228,228_PRDOC,20150601000000,,,0,0,1,1
527,228,228_PREDE,20150601000000,,,0,0,1,1
530,228,228_PRSTA,20150601000000,,,0,0,1,1
537,772,772_TECH,20141101000000,,,0,0,1,1
524,1711,1711_PRSUS,20150601000000,,,0,0,1,1
1680,2199,626_PRVOO,20191009142748,,,0,0,0,0
1721,2199,1740_PRNE3,20191018140734,,,0,0,0,0
1876,715,715_CPBHVN,20200612131727,,Buitenhaven,0,0,0,0
1960,2587,2587_GAR01,20201130104441,,Schoolplein,1,1,1,1
531,228,228_PRSTA,20150601000000,,,0,0,1,1
510,400,400_PRBUR,20150601000000,,,0,0,1,1
529,228,228_PRSTA,20150601000000,,,0,0,1,1
509,90,90_RAAD,20150301000000,,,1,1,0,0
514,762,762_CPDEU,20150601000000,,,0,0,1,1
528,228,228_PRLUN,20150601000000,,,0,0,1,1
562,398,398_PRWES,20150601000000,,,0,0,1,1
1629,1948,1948_CPMAR,20191008083917,,,0,0,0,0
1867,530,530_STRUPG,20200729083144,,,0,0,1,0
544,236,236_PRGWE,20150601000000,,,0,0,1,1
556,523,523_CPHAR,20150601000000,,,0,0,1,1
542,388,388_PRSTA,20150601000000,,,0,0,1,1
543,236,236_PRBEE,20150601000000,,,0,0,1,1
554,243,243_CPHZU,20150601000000,,,0,0,1,1
559,398,398_PRHAN,20150601000000,,,0,0,1,1
563,398,398_CPOOS,20150601000000,,,0,0,1,1
2236,713,713_ONTHAA,20210720154818,,In- en uitgang,,,,
558,396,396_PRHEE,20150601000000,,,0,0,1,1
185,2449,518_LVGA,20191119161452,,,0,0,1,1
552,392,392_PRSPA,20150601000000,,,0,0,1,1
550,1924,1924_CPPRO,20150601000000,,,0,0,1,1
561,398,398_PRSTA,20150601000000,,,0,0,1,1
548,1924,1924_CPDEN,20150601000000,,,0,0,1,1
551,1924,1924_CPSTE,20150601000000,,,0,0,1,1
2182,2199,80_PRWIJNH,20210614142428,,In- en uitgang,,,,
560,398,398_PRHAN,20150601000000,,,0,0,1,1
2192,2199,632_PRSPOO,20210614144026,,In- en uitgang,,,,
557,523,523_PRHAR,20150601000000,,,0,0,1,1
569,794,794_CPHEL,20150601000000,,,0,0,1,1
580,1690,1690_CPWEE,20150601000000,,,0,0,1,1
572,794,794_PRHOU,20150601000000,,,0,0,1,1
579,1690,1690_CPRUI,20150601000000,,,0,0,1,1
577,1911,1911_PRKRU,20150601000000,,,0,0,1,1
2177,2199,164_PRINDU,20210614140243,,In- en uitgang,,,,
567,530,530_CPNIE,20150601000000,,,0,0,1,1
573,794,794_PRHOU,20150601000000,,,0,0,1,1
570,794,794_PRBRA,20150601000000,,,0,0,1,1
568,794,794_CPBAK,20150601000000,,,0,0,1,1
575,534,534_PRHIL,20150601000000,,,0,0,1,1
571,794,794_PRBRO,20150601000000,,,0,0,1,1
578,1911,1911_PRSTA,20150601000000,,,0,0,1,1
581,1690,1690_CPZUI,20150601000000,,,0,0,1,1
566,399,399_PRHEI,20150601000000,,,0,0,1,1
576,534,534_PRPAR,20150601000000,,,0,0,1,1
574,534,534_CPLIS,20150601000000,,,0,0,1,1
450,585,585_CPOBO,20191119150053,,,0,0,1,1
587,321,321_PRCAS,20150601000000,,,0,0,1,1
598,222,222_PRWEH,20150601000000,,,0,0,1,1
599,222,222_PRWEH,20150601000000,,,0,0,1,1
592,222,222_CPDOE,20150601000000,,,0,0,1,1
1675,2199,1908_PRDRO,20200519122039,,Hatzum,0,0,0,0
608,416,416_CPWAR,20150601000000,,,0,0,1,1
603,166,166_PRKAM,20150601000000,,,0,0,1,1
5,988,988_WALBUR,20200701100438,,Voertuig in- en uitgang,0,0,1,1
1210,2463,394_EXCP,20200702104903,,Jan Plezierweg,0,0,0,1
606,1598,1598_CPLEE,20150601000000,,,0,0,1,1
281,1674,1674_LIGA,20191219113030,,,0,0,1,1
602,166,166_PRKAM,20150601000000,,,0,0,1,1
595,222,222_PRDOE,20150601000000,,,0,0,1,1
204,392,392_DRE,20200706133617,,In- en uitgang,0,0,1,1
284,1674,1674_ROSE,20191219115937,,,0,0,1,1
1082,2502,150_CENT,20200709132315,,,1,1,0,0
1540,503,503_ZUID,20200709085435,,In- en uitgang,0,0,1,1
1424,2533,307_SPO,20200701154718,,In- en uitgang,0,0,1,1
590,1884,1884_CPROE,20150601000000,,,0,0,1,1
600,222,222_PRWEH,20150601000000,,,0,0,1,1
596,222,222_PRDOE,20150601000000,,,0,0,1,1
610,1621,1621_PRROD,20150601000000,,,0,0,1,1
597,222,222_PRHUE,20150601000000,,,0,0,1,1
591,1884,1884_CPWOU,20150601000000,,,0,0,1,1
387,599,599_PRAL,20200519131651,,,0,0,0,1
593,222,222_CPETT,20150601000000,,,0,0,1,1
601,166,166_PRKAM,20150601000000,,,0,0,1,1
372,599,599_KRAL,20200519124105,,,0,0,1,1
589,1884,1884_CPRIJ,20150601000000,,,0,0,1,1
607,542,542_PRKRI,20150601000000,,,0,0,1,1
611,1719,1719_CPTER,20150601000000,,,0,0,1,1
605,1598,1598_CPHAV,20150601000000,,,0,0,1,1
39,599,599_KRAL,20200519124040,,,1,1,1,1
618,546,546_PRLAM,20150601000000,,,0,0,1,1
172,2449,576_VICT,20191119161941,,,0,0,1,0
619,546,546_PRSCH,20150601000000,,,0,0,1,1
616,546,546_PRHAA,20150601000000,,,0,0,1,1
622,303,303_CPHAN,20150601000000,,,0,0,1,1
159,2449,52_ROND,20191119155015,,,0,0,1,1
870,556,556_PRMWE,20191119145419,,,0,0,1,1
913,575,575_CPNOO,20191119145745,,,0,0,1,1
184,2449,518_LEID,20191119161733,,,0,0,1,1
