RECEPTORID;NAAM;NO2_2014;NO2_2015;NO2_2016;NO2_2017;PM10_2014;PM10_2015;PM10_2016;PM10_2017;PM25_2014;PM25_2015;PM25_2016;PM25_2017;EC_2014;EC_2015;EC_2016;EC_2017;COUNTER;LONG;LAT
110471;Melis Stokelaan,S Grav;33.46;30.29;30.936;29.617;22.772;20.268;21.258;20.81;14.908;12.322;12.495;12.398;1.331;1.066;1.195;1.039;574;4.29809217087674;52.05522115072659
114607;Hofzichtlaan,S Gravenh;29.129;26.974;27.959;26.766;21.689;19.492;20.352;19.999;14.21;11.824;11.991;11.958;1.102;0.935;1.06;0.93;575;4.365361659440353;52.09165522781782
15854311;013_-4074_TBT_1;34.993;32.967;31.962;31.388;21.871;19.648;19.976;19.885;14.361;11.907;11.778;11.9;1.193;1.095;1.205;1.088;576;4.354785197999059;52.044013252603676
15709020;Laan van Wateringse Ve;27.586;26.621;27.425;26.602;21.097;18.976;19.699;19.506;13.753;11.427;11.451;11.561;0.999;0.835;0.955;0.859;577;4.292376253790145;52.02344855551962
111396;Raamweg, S Gravenhage;42.183;41.007;41.789;37.66;24.264;21.777;22.869;21.668;15.403;12.85;13.067;12.548;1.787;1.465;1.61;1.267;578;4.311660450816435;52.09130375017325
106852;Ockenburghstraat,S Gra;27.192;24.926;25.366;24.116;21.332;19.016;20.409;20.107;13.797;11.405;11.456;11.69;1.041;0.851;0.971;0.842;579;4.2267437869606495;52.058323778620654
237054;Benoordenhoutseweg,S G;30.718;28.35;29.386;28.159;21.702;19.4;20.253;19.887;14.175;11.725;11.884;11.826;1.194;0.983;1.103;0.959;580;4.33194001509823;52.09253552962474
15709051;Zeestraat,S Gravenhage;29.879;28.564;29.835;28.716;21.943;19.828;20.983;20.472;14.538;12.186;12.438;12.301;1.202;0.986;1.129;0.954;581;4.303638072732411;52.08435722014167
15528862;Thorbeckelaan,S Graven;31.812;29.547;29.976;28.559;22.574;20.186;21.626;21.196;14.644;12.173;12.332;12.416;1.276;1.034;1.169;1.013;582;4.258818119973459;52.062957579082315
15860847;R Beeklaan;31.665;29.394;30.217;28.805;22.752;20.571;21.888;21.298;15.013;12.61;12.875;12.713;1.301;1.087;1.224;1.033;583;4.281198936192182;52.07394824371596
108996;Laan van Meerdervoort,;28.554;27.154;27.961;26.699;22.281;20.162;21.616;21.069;14.75;12.419;12.688;12.626;1.169;0.991;1.132;0.965;584;4.271877517257845;52.07701357141902
113343;Schenkkade,S Gravenhag;33.371;31.443;32.382;31.543;22.329;20.185;21.14;20.715;14.705;12.296;12.536;12.421;1.282;1.078;1.213;1.052;585;4.340908856385406;52.080427718108155
15708681;Sportlaan,S Gravenhage;30.313;27.35;27.785;26.147;21.798;19.317;20.845;20.507;13.889;11.367;11.415;11.673;1.211;0.968;1.09;0.929;586;4.248690561666007;52.07571715684839
110886;Torenstraat,S Gravenha;31.745;30.203;31.175;30.048;22.77;20.579;21.754;21.204;15.103;12.698;12.976;12.803;1.297;1.083;1.226;1.054;587;4.304681884819771;52.078239036364884
109224;Dedemsvaartweg,S Grave;27.146;25.266;25.982;25.045;21.549;19.206;20.215;19.887;14.161;11.679;11.773;11.839;1.053;0.851;0.98;0.855;588;4.27586024164862;52.04220953793167
112307;Weteringkade,S Gravenh;36.227;32.937;33.672;32.506;22.786;20.269;21.138;20.698;14.98;12.331;12.5;12.361;1.479;1.151;1.275;1.098;589;4.324511437109323;52.07335985523937
109654;Melis Stokelaan,S Grav;29.163;27.067;27.668;26.604;22.039;19.68;20.651;20.289;14.466;11.978;12.11;12.105;1.147;0.943;1.064;0.935;590;4.281698059214734;52.04741598432182
108870;Hengelolaan,S Gravenha;29.497;27.286;27.846;26.764;21.983;19.566;20.603;20.245;14.382;11.844;11.943;11.983;1.158;0.922;1.051;0.913;591;4.272262995680775;52.04949431642625
108471;Melis Stokelaan,S Grav;27.164;25.15;25.722;24.8;21.361;18.996;19.865;19.569;13.995;11.517;11.535;11.603;1.054;0.849;0.969;0.841;592;4.266377908904428;52.03945790883023
110981;;30;27.035;27.907;26.54;21.097;18.71;19.769;19.453;13.532;11.073;11.107;11.222;1.189;0.949;1.069;0.915;593;4.3059947153254665;52.096735869010125
111882;Koningskade,S Gravenha;32.814;33.146;34.489;33.439;22.064;19.782;20.674;20.241;14.473;12.042;12.222;12.098;1.329;1.076;1.216;1.039;594;4.320285736966668;52.083024891370655
15708534;Neherkade,S Gravenhage;42.111;39.638;;;24.708;22.355;;;15.99;13.442;;;1.72;1.456;;;595;4.325903184321232;52.06612128254368
15708875;Goeverneurlaan,S Grave;34.071;30.568;31.111;29.81;23.053;20.487;21.342;20.86;15.055;12.427;12.599;12.422;1.341;1.082;1.209;1.037;596;4.324225498896501;52.05929466538334
108519;Oude Haagweg,S Gravenh;27.356;25.381;26.17;25.104;21.913;19.734;21.018;20.597;14.531;12.139;12.334;12.364;1.113;0.921;1.051;0.917;597;4.264349579088939;52.06489974629699
108029;Lozerlaan,S Gravenhage;33.099;30.685;31.051;29.579;22.541;20.085;21.141;20.798;14.512;11.999;12.058;12.129;1.272;1.04;1.151;1.009;598;4.251620438992742;52.03771583320171
15860893;R Ruijsdaelstraat;33.506;32.025;32.971;31.576;23.197;20.982;22.201;21.623;15.276;12.855;13.147;12.951;1.364;1.155;1.293;1.108;599;4.299954581532928;52.06935679809
107409;Nieuweweg,S Gravenhage;28.848;25.627;25.709;24.675;20.524;18.058;18.867;18.742;13.172;10.678;10.532;10.819;1.012;0.779;0.891;0.789;600;4.235979311717128;52.04023150834686
107784;Laan van Meerdervoort,;27.89;25.704;26.299;25.054;21.53;19.204;20.665;20.343;14.025;11.589;11.7;11.935;1.076;0.872;0.999;0.871;601;4.24369833132859;52.066305126028865
106136;Madepolderweg,S Graven;23.813;21.72;21.469;20.655;19.189;17.071;17.709;17.688;12.288;10.075;9.711;10.135;0.795;0.633;0.75;0.67;602;4.22089362059396;52.03586192899721
15843134;R;33.379;32.146;33.239;32.266;22.967;20.603;21.614;21.108;15.21;12.718;12.996;12.809;1.35;1.099;1.239;1.073;603;4.316112936375131;52.07406730583847
110157;Loosduinsekade,S Grave;33.776;32.019;32.979;31.622;23.295;21.048;22.282;21.697;15.321;12.887;13.185;12.981;1.381;1.161;1.299;1.114;604;4.295991789759926;52.073575521753185
109199;Erasmusweg,S Gravenhag;29.775;27.595;28.204;27.099;21.973;19.582;20.524;20.173;14.284;11.779;11.824;11.844;1.176;0.957;1.077;0.929;605;4.275453805443321;52.03779469736662
109277;Escamplaan,S Gravenhag;27.695;25.72;26.479;25.398;21.959;19.777;21.062;20.638;14.557;12.16;12.354;12.381;1.128;0.93;1.061;0.926;606;4.27578572667453;52.06447497517635
108392;Erasmusweg,S Gravenhag;30.755;27.671;27.521;26.388;21.015;18.542;19.096;18.971;13.631;11.095;10.879;11.104;1.126;0.865;0.967;0.866;607;4.260753088749512;52.03112088209537
15814917;0;36.162;34.121;33.482;33.337;22.035;19.787;20.175;20.14;14.45;11.976;11.875;12.014;1.235;1.127;1.25;1.14;254;4.365336921283995;52.05141468511142
15876971;;;37.404;38.274;37.528;;20.342;21.186;20.778;;12.345;12.509;12.413;;1.163;1.33;1.165;255;4.325738927925115;52.07911757084852
830469;012_90_WGR_-1;37.638;36.218;35.05;34.872;22.29;19.981;20.271;20.043;14.552;12.063;11.932;11.853;1.372;1.22;1.332;1.206;256;4.411063288606247;52.05309614124247
112399;Van Alkemadelaan,S Gra;32.151;29.62;30.607;29.306;22.072;19.718;20.604;20.213;14.346;11.864;12.033;11.952;1.266;1.042;1.16;1.007;257;4.327446906768774;52.094907755637315
109908;Gevers Deynootweg,S Gr;24.738;23.743;24.611;23.297;21.035;19.012;20.584;20.122;13.808;11.579;11.784;11.895;0.975;0.823;0.961;0.81;258;4.281884890937735;52.11205391303943
15528858;Segbroeklaan,S Gravenh;30.342;28.029;28.759;27.138;22.313;19.969;21.517;21.026;14.453;12.019;12.204;12.264;1.216;1.012;1.141;0.967;259;4.258138031572474;52.07771628286395
106857;Kijkduinsestraat,S Gra;25.275;22.821;23.363;22.16;20.745;18.394;19.868;19.651;13.406;10.991;11.005;11.373;0.957;0.762;0.887;0.774;260;4.22704732254761;52.06183259717975
113359;Juliana van Stolbergla;29.62;27.907;28.934;28.356;21.809;19.71;20.604;20.226;14.426;12.052;12.265;12.193;1.131;0.946;1.08;0.942;261;4.33913267779007;52.08373458081094
114170;Singel,S Gravenhage;32.779;29.771;28.535;28.114;21.868;19.376;19.813;19.635;14.297;11.675;11.669;11.701;1.146;0.955;1.059;0.955;262;4.355089644643362;52.03714677618262
109847;Johan de Wittlaan,S Gr;29.065;27.617;28.424;26.901;21.315;19.27;20.674;20.249;13.744;11.554;11.825;11.822;1.179;0.967;1.098;0.921;263;4.283217563617584;52.091387643365614
15860854;L Laan van Leidschenve;30.937;29.995;29.433;28.902;21.966;19.583;19.946;19.701;14.419;11.787;11.67;11.632;1.233;1.127;1.238;1.092;264;4.394728590014891;52.060223029305185
15708925;Van Musschenbroekstraa;32.062;29.686;30.458;29.417;22.644;20.367;21.238;20.774;14.989;12.521;12.718;12.565;1.265;1.055;1.186;1.023;265;4.328280408187177;52.063214133792165
15709082;Koningin Emmakade,S Gr;29.191;27.752;28.741;27.452;22.109;20.009;21.337;20.721;14.597;12.27;12.523;12.363;1.231;1.012;1.158;0.96;266;4.291488210987044;52.078723353038896
109804;Laan van Meerdervoort,;29.372;28.051;29.006;27.694;22.127;20.051;21.378;20.759;14.604;12.288;12.54;12.378;1.234;1.02;1.165;0.966;267;4.281745979891857;52.080110262754665
110044;Oosteinde,S Gravenhage;28.959;27.063;27.71;26.789;21.604;19.141;19.892;19.577;14.026;11.512;11.558;11.56;1.096;0.892;1.019;0.886;268;4.296469770499646;52.028960057385945
109044;Houtrustweg,S Gravenha;27.426;26.006;26.175;24.665;21.432;19.364;20.909;20.375;14.07;11.804;12.039;12.029;1.068;0.902;1.04;0.86;269;4.269708697663208;52.08775217513683
108615;Segbroeklaan,S Gravenh;30.288;28.181;28.78;26.949;21.836;19.493;21.024;20.596;13.942;11.516;11.625;11.775;1.201;0.992;1.12;0.939;270;4.260980149593261;52.07888729401801
110615;Zwolsestraat,S Gravenh;25.63;23.111;24.173;22.924;20.593;18.358;19.609;19.321;13.339;10.984;11.078;11.284;0.97;0.794;0.918;0.789;271;4.299278311179547;52.11215144589221
15843274;Oorberlaan,S Gravenhag;23.044;20.841;20.555;19.809;19.08;16.969;17.595;17.581;12.235;10.029;9.657;10.088;0.77;0.613;0.725;0.649;272;4.208705615698674;52.03913007124779
236894;Noordweg,S Gravenhage;31.341;28.479;28.748;27.601;21.752;19.021;19.751;19.419;14.149;11.362;11.323;11.311;1.222;0.95;1.071;0.914;273;4.285892725841907;52.03689049843598
106514;Monsterseweg,S Gravenh;23.239;21.871;22.333;21.391;19.477;17.349;18.384;18.339;12.474;10.224;10.044;10.507;0.803;0.653;0.783;0.69;274;4.215457703865191;52.04697436953314
236860;Laan van Meerdervoort,;26.027;24.16;24.995;23.745;21.366;19.115;20.574;20.154;14.024;11.649;11.805;11.926;1.036;0.854;0.989;0.842;275;4.2628561774149425;52.073753881347606
108547;Laan van Meerdervoort,;26.603;24.643;25.481;24.171;21.536;19.268;20.744;20.311;14.097;11.711;11.873;11.984;1.061;0.878;1.011;0.86;276;4.25766336360535;52.07198333412619
15843107;L Theresiastraat;35.94;36.93;38.151;37.364;22.443;20.168;21.063;20.657;14.72;12.269;12.463;12.365;1.447;1.19;1.316;1.149;277;4.331368537701149;52.08385113138137
15843137;L Hoefkade;33.818;33.167;33.825;32.519;22.891;20.825;21.767;21.268;15.048;12.653;12.853;12.666;1.376;1.165;1.299;1.116;278;4.309460151972213;52.06658414789201
117788;Zoetermeerse Rijweg;26.197;24.769;24.399;24.099;21.048;18.759;18.996;18.776;13.859;11.416;11.271;11.246;0.999;0.882;1;0.905;279;4.420438481420014;52.05798588415049
110037;Laan van Wateringse Ve;28.057;27.126;27.782;26.757;21.521;19.09;19.851;19.458;14.15;11.538;11.574;11.506;1.13;0.92;1.048;0.88;280;4.288720906392642;52.027514988345736
15708984;Erasmusweg,S Gravenhag;31.218;29.021;29.746;28.538;22.55;20.165;21.224;20.813;14.708;12.198;12.364;12.316;1.244;1.032;1.158;1.012;281;4.292507180952031;52.04707968146608
15709024;Vaillantlaan,S Gravenh;36.094;33.166;33.991;32.503;23.886;21.481;22.69;22.048;15.692;13.131;13.416;13.13;1.538;1.254;1.401;1.189;282;4.304573605695434;52.066471381978154
112386;Benoordenhoutseweg,S G;31.832;29.313;30.363;29.028;21.931;19.593;20.473;20.091;14.279;11.809;11.976;11.904;1.241;1.02;1.141;0.99;283;4.3233589848628355;52.08953978541001
108014;Lozerlaan,S Gravenhage;33.617;30.292;30.391;28.859;21.618;19.09;19.722;19.545;13.9;11.331;11.144;11.326;1.24;0.971;1.074;0.952;284;4.2587797896826025;52.03064139967166
110523;Elandstraat,S Gravenha;29.587;28.251;29.494;28.405;21.882;19.775;20.92;20.414;14.509;12.162;12.41;12.278;1.189;0.976;1.119;0.945;285;4.297285798893644;52.08056351458475
105928;Oorberlaan,S Gravenhag;20.138;18.548;18.058;17.323;18.662;16.614;17.398;17.426;11.936;9.777;9.349;9.893;0.705;0.568;0.679;0.598;286;4.205117997939666;52.043666795155794
15843177;L Theresiastraat;34.727;35.831;37.094;36.395;22.285;20.035;20.92;20.522;14.637;12.205;12.395;12.306;1.409;1.159;1.286;1.123;287;4.334955287510091;52.08538854938979
106131;Madepolderweg,S Graven;24.259;22.2;22.002;21.127;19.257;17.131;17.78;17.752;12.321;10.103;9.744;10.163;0.811;0.645;0.765;0.683;288;4.217080077017262;52.03481283127281
237000;Amsterdamse Veerkade,S;32.284;32.077;33.155;32.224;22.795;20.572;21.578;21.073;15.143;12.716;12.992;12.804;1.318;1.096;1.24;1.073;289;4.316784108883043;52.0756235148775
113365;Ln van Nieuw Oost-Indi;30.759;28.997;29.94;29.287;22.022;19.898;20.801;20.407;14.534;12.138;12.351;12.265;1.182;0.98;1.116;0.972;290;4.339766226332856;52.08365932948331
15708717;Leyweg,S Gravenhage;32.001;29.513;29.959;28.66;22.562;20.102;21.294;20.879;14.819;12.225;12.378;12.402;1.319;1.021;1.144;1.003;291;4.266540394507518;52.05708822912128
15843068;R Hoefkade;34.64;31.55;32.312;30.786;23.333;20.963;22.089;21.501;15.43;12.893;13.153;12.916;1.428;1.169;1.299;1.105;292;4.302335682288997;52.06312795169117
109697;Soestdijksekade,S Grav;31.536;28.287;27.993;26.876;21.968;19.284;19.921;19.657;14.181;11.485;11.309;11.388;1.262;1.013;1.113;0.96;293;4.287594000743207;52.060102139303766
108495;Hengelolaan,S Gravenha;29.171;26.888;27.464;26.408;21.927;19.487;20.518;20.167;14.358;11.809;11.906;11.953;1.149;0.907;1.036;0.901;294;4.267586783723668;52.047006983015415
15843273;Lozerlaan,S Gravenhage;27.442;24.62;24.578;23.46;20.924;18.499;19.501;19.374;13.431;10.993;10.842;11.193;1.007;0.8;0.903;0.797;295;4.231598393797797;52.049021439463544
117843;Veenweg,S Gravenhage;23.334;22.065;21.711;21.255;20.78;18.406;18.684;18.424;13.671;11.171;11.011;10.977;0.932;0.761;0.868;0.777;296;4.411721512979219;52.07176283237034
111332;Kneuterdijk,S Gravenha;32.609;32.749;34.003;33.014;21.947;19.673;20.54;20.12;14.452;12.006;12.178;12.063;1.322;1.066;1.2;1.026;297;4.309372360881265;52.08127011665499
110189;Waldeck Pyrmontkade,S ;32.613;31.104;32.007;30.81;22.942;20.731;21.916;21.359;15.17;12.759;13.036;12.856;1.32;1.1;1.245;1.069;298;4.293611323637856;52.0776736182554
236885;Zuiderparklaan,S Grave;29.698;27.786;28.443;27.222;22.39;20.185;21.504;21.044;14.755;12.343;12.546;12.542;1.214;1.005;1.138;0.989;299;4.277434680988135;52.067117171051045
111803;Parallelweg,S Gravenha;40.334;34.874;35.443;34.002;24.113;21.144;22.105;21.578;15.676;12.802;13.005;12.794;1.665;1.23;1.364;1.169;300;4.316386553079123;52.06730029389773
111870;Boslaan,S Gravenhage;36.004;36.405;37.849;36.486;22.617;20.303;21.257;20.774;14.738;12.281;12.487;12.321;1.453;1.18;1.332;1.133;301;4.321611864066999;52.08667823997703
107476;Laan van Meerdervoort,;26.888;24.829;25.46;24.279;21.408;19.105;20.555;20.244;13.951;11.533;11.639;11.884;1.039;0.842;0.969;0.846;302;4.24201332185311;52.06626040615903
15843289;Monsterseweg,S Gravenh;24.928;22.44;22.526;21.637;20.408;18.048;19.019;18.928;13.198;10.798;10.637;11.019;0.91;0.713;0.824;0.733;303;4.221824695051536;52.04929726298324
15860899;L Laan van Leidschenve;32.492;31.5;30.798;30.302;22.159;19.762;20.124;19.882;14.522;11.879;11.76;11.717;1.285;1.171;1.28;1.131;304;4.391692853338157;52.058832806052926
15708711;Soestdijksekade,S Grav;29.378;27.565;28.246;27.051;22.359;20.17;21.491;21.031;14.74;12.336;12.539;12.536;1.207;1.002;1.135;0.987;305;4.271753346110128;52.065357076250265
109856;Johan de Wittlaan,S Gr;27.762;26.368;27.211;25.787;21.014;18.984;20.358;19.958;13.605;11.428;11.689;11.708;1.12;0.913;1.046;0.878;306;4.285201535045734;52.0938478834311
107484;Sportlaan,S Gravenhage;26.812;24.143;24.681;23.303;20.998;18.596;20.053;19.776;13.509;11.046;11.071;11.383;1.043;0.828;0.954;0.817;307;4.241557771229584;52.07242189300292
112227;Van Musschenbroekstraa;32.035;29.625;30.401;29.364;22.635;20.352;21.225;20.763;14.985;12.514;12.713;12.56;1.263;1.052;1.183;1.021;308;4.328230692651372;52.06287710311849
109656;Melis Stokelaan,S Grav;30.353;28.162;28.721;27.561;22.258;19.878;20.869;20.49;14.571;12.07;12.209;12.188;1.194;0.984;1.104;0.968;309;4.2833752809407954;52.04842788083276
114560;Westvlietweg,S Gravenh;29.296;28.547;28.694;27.634;21.09;19.143;19.544;19.206;13.912;11.647;11.542;11.46;1.031;1.046;1.179;1.04;310;4.367804505616735;52.066781627473596
109619;Noordweg,S Gravenhage;29.709;26.7;27.073;26.029;21.391;18.656;19.356;19.054;13.982;11.202;11.156;11.17;1.146;0.883;1.004;0.858;311;4.283084442093365;52.03498085785012
109290;Soestdijksekade,S Grav;34.801;33.123;33.679;32.078;23.289;21.078;22.508;21.964;15.209;12.776;13.021;12.941;1.441;1.217;1.352;1.166;312;4.276883895806878;52.06152884977897
107709;Meppelweg,S Gravenhage;27.666;25.746;26.338;25.185;21.408;19.061;20.14;19.863;13.98;11.525;11.588;11.735;1.04;0.844;0.962;0.844;313;4.2505714835775255;52.04336977236588
15843144;R Hoefkade;35.058;34.643;35.244;33.851;23.196;21.154;22.126;21.598;15.191;12.802;13.01;12.797;1.44;1.227;1.363;1.168;314;4.312892393580751;52.067990679739616
15816648;;37.282;;;;22.138;;;;14.504;;;;1.263;;;;315;4.3589284497330905;52.047083888110045
15708674;Goudenregenstraat,S Gr;26.509;25.041;25.688;24.188;20.919;18.685;20.128;19.769;13.526;11.169;11.245;11.454;1.029;0.838;0.977;0.822;316;4.262174314701605;52.07819195369916
111749;Goeverneurlaan,S Grave;30.397;27.196;27.953;26.857;22.29;19.851;20.691;20.229;14.737;12.193;12.363;12.208;1.206;0.974;1.102;0.944;317;4.3160335492244615;52.05610643846785
15708801;Vaillantlaan,S Gravenh;34.775;31.803;32.608;31.218;23.549;21.193;22.355;21.742;15.539;13.003;13.272;13.01;1.471;1.201;1.343;1.141;318;4.301788615864248;52.069014860490284
737759;004_447_TBT_1;32.348;32.933;32.413;32.124;21.273;19.442;19.943;19.793;13.923;11.682;11.656;11.704;1.148;1.083;1.186;1.063;319;4.389513162837082;52.07048479380991
110600;Nieuwe Parklaan,S Grav;26.708;24.163;25.114;23.968;20.328;18.049;19.041;18.784;13.173;10.779;10.79;10.957;1.04;0.825;0.949;0.817;320;4.297207180933686;52.10167692695538
2502;Ferrandweg,S Gravenhag;29.869;26.75;27.601;;22.178;19.762;20.613;;14.683;12.153;12.328;;1.18;0.956;1.087;;321;4.31269712029666;52.05609956275532
15843232;L Kempstraat;36.677;33.502;33.961;32.207;23.296;20.958;22.203;21.683;15.334;12.807;13.051;12.923;1.429;1.17;1.296;1.117;322;4.290152618573902;52.06374340717523
109223;Dedemsvaartweg,S Grave;26.789;24.888;25.625;24.713;21.47;19.13;20.133;19.811;14.124;11.645;11.737;11.809;1.037;0.837;0.965;0.843;323;4.276146566338812;52.042425073739004
15843174;R Hoefkade;35.612;32.472;33.209;31.596;23.545;21.161;22.307;21.703;15.525;12.979;13.244;12.994;1.469;1.207;1.336;1.135;324;4.300282780345541;52.06235337073154
109633;Laan van Wateringse Ve;27.802;25.243;25.658;24.742;21.25;18.583;19.269;18.972;13.905;11.158;11.109;11.127;1.106;0.864;0.979;0.838;325;4.280684251923565;52.03890510364825
237015;Van Musschenbroekstraa;33.559;31.274;31.846;30.702;22.946;20.673;21.54;21.052;15.13;12.659;12.85;12.675;1.328;1.112;1.239;1.067;326;4.329332400861908;52.064261376685465
108885;Dedemsvaartweg,S Grave;28.66;26.785;27.345;26.307;21.809;19.451;20.477;20.129;14.287;11.794;11.891;11.94;1.112;0.903;1.03;0.896;327;4.267257100738283;52.04769395138424
15708846;De Genestetlaan,S Grav;33.736;30.319;30.929;29.573;22.922;20.404;21.295;20.785;15.041;12.442;12.624;12.429;1.342;1.075;1.207;1.03;328;4.320376608900644;52.059453524303684
690828;014_110_TBT_-1;26.157;23.721;24.781;23.527;20.675;18.457;19.273;18.993;13.509;11.126;11.174;11.249;0.972;0.844;0.967;0.841;329;4.360286155094984;52.10377620271758
115380;Brasserskade,S Gravenh;25.957;24.973;25.035;24.503;21.223;18.676;19.098;18.943;13.956;11.267;11.254;11.307;1.052;0.846;0.954;0.852;330;4.384862835418715;52.0373124113144
15843216;Oude Waalsdorperweg,S ;25.268;21.595;21.849;21.041;19.928;17.588;18.283;18.236;12.808;10.404;10.139;10.491;0.953;0.757;0.869;0.753;331;4.321458449259541;52.106101982994005
15708669;Sportlaan,S Gravenhage;24.174;22.568;23.32;21.998;20.476;18.25;19.65;19.329;13.331;10.974;11.039;11.28;0.947;0.758;0.894;0.754;332;4.26255790766717;52.08139265156813
112868;Prinses Beatrixlaan,S ;34.363;35.702;36.972;36.334;22.135;19.907;20.774;20.393;14.562;12.147;12.331;12.255;1.373;1.13;1.262;1.105;333;4.3340419532977155;52.08102209354787
236895;Noordweg,S Gravenhage;29.719;26.909;27.26;26.226;21.461;18.751;19.456;19.147;14.011;11.24;11.194;11.202;1.16;0.898;1.019;0.871;334;4.286367645619252;52.037174123389406
15843159;L Stationsweg;36.609;34.049;35.03;33.884;23.433;20.875;21.906;21.375;15.472;12.856;13.141;12.931;1.471;1.165;1.302;1.125;335;4.3189070745454305;52.07305859302182
114530;Laan van Hoornwijck,S ;34.485;32.105;31.558;31.132;22.363;20.022;20.47;20.344;14.555;12.04;11.957;12.05;1.258;1.141;1.257;1.13;336;4.360514029073102;52.04486415031763
15708685;Soestdijksekade,S Grav;29.39;27.564;28.243;27.046;22.353;20.163;21.483;21.024;14.737;12.333;12.536;12.533;1.206;1.001;1.134;0.986;337;4.273129366206003;52.06369274859134
115003;Hofzichtlaan,S Gravenh;27.41;26.122;27.011;25.913;21.381;19.183;19.934;19.659;13.937;11.553;11.629;11.667;1.086;0.931;1.05;0.927;338;4.36601550786498;52.091053323021995
116763;RANDWEG,S Gravenhage;31.618;30.134;29.723;29.561;21.679;19.416;19.668;19.612;14.311;11.786;11.595;11.713;1.204;1.094;1.219;1.088;339;4.399831000298791;52.05555736284076
111326;Parkstraat,S Gravenhag;36.676;36.354;37.373;36.156;22.835;20.445;21.365;20.883;14.89;12.35;12.53;12.361;1.53;1.207;1.343;1.145;340;4.309025825684571;52.08196029888406
106173;Monsterseweg,S Gravenh;23.251;21.883;22.351;21.406;19.478;17.35;18.386;18.341;12.475;10.225;10.045;10.508;0.804;0.654;0.783;0.69;341;4.2111794103927425;52.046288648292006
107448;Lippe-Biesterfeldweg,S;25.901;23.873;24.439;23.428;21.313;19.02;20.337;20.02;13.965;11.565;11.66;11.854;0.986;0.802;0.929;0.809;342;4.238504007053368;52.05101069534373
109074;Westduinweg,S Gravenha;26.208;24.846;25.039;23.653;21.204;19.146;20.666;20.15;13.968;11.709;11.936;11.942;1.025;0.86;0.999;0.827;343;4.269479255371692;52.09522887238645
113385;Bezuidenhoutseweg,S Gr;27.544;24.799;25.87;24.787;21.107;18.839;19.608;19.302;13.794;11.375;11.479;11.481;1.036;0.855;0.982;0.855;344;4.3470572532696;52.09209583697399
109591;Laan van Wateringse Ve;28.209;27.056;27.566;26.535;21.687;19.242;20.008;19.603;14.217;11.595;11.627;11.549;1.151;0.94;1.059;0.889;345;4.285193475254245;52.032007620825404
108841;Erasmusweg,S Gravenhag;27.651;25.413;26.021;25.072;21.447;19.045;19.921;19.619;14.04;11.539;11.561;11.624;1.08;0.859;0.98;0.85;346;4.269263302828344;52.035089585194555
109713;De La Reyweg,S Gravenh;32.474;30.061;30.642;29.351;22.84;20.598;21.801;21.31;15.072;12.62;12.846;12.743;1.303;1.074;1.207;1.043;347;4.285730408944813;52.06810106465326
107196;Lozerlaan,S Gravenhage;29.232;26.609;27.034;25.725;21.361;18.964;20.118;19.862;13.808;11.342;11.364;11.574;1.075;0.866;0.977;0.858;348;4.2377548709220045;52.04290726043594
15708882;De Genestetlaan,S Grav;33.307;30.126;30.788;29.448;22.821;20.366;21.263;20.752;15.005;12.433;12.621;12.424;1.33;1.078;1.21;1.032;349;4.322524007269111;52.05770878538328
113369;Ln van Nieuw Oost-Indi;30.95;29.14;30.079;29.411;22.045;19.912;20.817;20.422;14.549;12.147;12.361;12.273;1.189;0.985;1.121;0.976;350;4.340926042863308;52.08318076690248
15816289;0;36.155;34.403;35.022;33.014;22.051;19.968;20.468;19.973;14.432;12.069;12.008;11.818;1.293;1.249;1.402;1.208;351;4.371985635026941;52.06100606161026
109674;Loevesteinlaan,S Grave;30.483;28.228;28.775;27.649;22.219;19.825;20.811;20.436;14.563;12.05;12.184;12.167;1.198;0.971;1.098;0.964;352;4.285300257091076;52.047606070801905
108090;Oude Haagweg,S Gravenh;29.115;26.954;27.487;26.373;21.671;19.266;20.438;20.146;14.071;11.583;11.644;11.81;1.128;0.901;1.028;0.897;353;4.251969839915335;52.058715322670565
107214;Laan van Meerdervoort,;25.003;22.622;23.18;22.003;20.713;18.371;19.844;19.629;13.39;10.981;10.996;11.365;0.944;0.756;0.881;0.77;354;4.233101695962181;52.0636547541767
15843047;L Hoefkade;34.868;31.771;32.519;30.958;23.474;21.1;22.237;21.642;15.475;12.937;13.198;12.955;1.446;1.189;1.317;1.12;355;4.296472729655786;52.06081432973408
15843290;Monsterseweg,S Gravenh;25.534;23.007;23.078;22.148;20.531;18.157;19.14;19.039;13.257;10.847;10.69;11.063;0.937;0.734;0.846;0.751;356;4.223540753604581;52.0500656400203
112805;Jan van der Heijdenstr;33.895;29.831;30.557;29.256;22.854;20.205;21.072;20.609;14.979;12.312;12.497;12.337;1.318;1.046;1.175;1.009;357;4.334047311065412;52.05956404785798
109025;Segbroeklaan,S Gravenh;37.467;35.145;35.593;33.386;23.799;21.495;23.127;22.486;15.179;12.73;12.997;12.885;1.557;1.317;1.439;1.211;358;4.269112558895568;52.08162118706938
15708869;Regentesselaan,S Grave;29.362;28.143;29.08;27.743;22.063;20.01;21.332;20.719;14.575;12.271;12.521;12.363;1.222;1.013;1.157;0.96;359;4.282840046731644;52.07832038124433
