Nummer;Totaal van;Jaar;Maand;Categorie;Nationaliteit;Aantal ketenbreed vertrek
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Colombiaanse;40
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Eritrese;30
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Filipijnse;20
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Gambiaanse;30
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Georgische;30
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Ghanese;20
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Hondurese;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Indiase;20
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Iraakse;50
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Iraanse;40
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Japanse;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Kazachse;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Kosovaarse;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Letse;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Libische;30
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Macedonische/Burger van Noord-Macedonië;20
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Marokkaanse;130
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Moldavische;20
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Nigeriaanse;90
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Oekraïense;40
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Onbekend;20
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Pakistaanse;20
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Peruaanse;80
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Poolse;20
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Russische;30
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Servische;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Somalische;20
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Surinaamse;30
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Syrische;70
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Tunesische;40
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Turkse;40
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2021;03;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Afghaanse;40
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Albanese;60
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Algerijnse;120
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Amerikaans burger;40
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Angolese;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Argentijnse;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Bengalese;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Braziliaanse;40
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Brits burger;50
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Canadese;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Colombiaanse;30
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Eritrese;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Filipijnse;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Georgische;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Ghanese;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Hondurese;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Iraakse;30
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Iraanse;30
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Kazachse;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Kosovaarse;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Macedonische/Burger van Noord-Macedonië;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Marokkaanse;160
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Nicaraguaanse;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Nigerese;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Nigeriaanse;70
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Oekraïense;30
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Onbekend;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Pakistaanse;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Peruaanse;50
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Poolse;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Servische;30
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Somalische;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Staatloos;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Syrische;60
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Tunesische;40
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Turkse;30
5;Jaar, Maand, Nationaliteit;2021;04;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Afghaanse;30
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Albanese;70
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Algerijnse;110
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Amerikaans burger;70
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Amerikaans onderdaan;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Braziliaanse;40
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Brits burger;80
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Canadese;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Colombiaanse;20
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Eritrese;20
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Georgische;20
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Hondurese;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Iraakse;30
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Iraanse;50
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Malinese;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Marokkaanse;100
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Nicaraguaanse;20
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Nigeriaanse;80
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Oekraïense;30
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Onbekend;20
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Pakistaanse;30
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Peruaanse;30
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Poolse;20
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Servische;20
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Somalische;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Surinaamse;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Syrische;60
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Turkse;30
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2021;05;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Afghaanse;20
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Albanese;70
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Algerijnse;160
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Amerikaans burger;70
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Argentijnse;10
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Armeense;20
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Braziliaanse;50
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Brits burger;80
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Canadese;10
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Colombiaanse;50
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Eritrese;30
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2021;06;*Alle*;Filipijnse;10
