id;latitude;longitude;orig_id;mastnummer;mastcode;geometrie
1;52.45367759544268;4.6920908287208745;9;Niet leesbaar;;POINT (107749.479 496439.417)
2;52.457374361648945;4.688578800497437;10;Niet leesbaar;;POINT (107514.721 496853.028)
3;52.45451162019084;4.690592197979;11;Niet leesbaar;;POINT (107648.504 496533.192)
4;52.46143850596785;4.685887271557556;12;Niet leesbaar;;POINT (107336.162 497306.986)
5;52.45982861693799;4.6877166827658705;13;Niet leesbaar;;POINT (107458.762 497126.662)
6;52.45990199770227;4.702454365177646;14;1;;POINT (108460.476 497125.254)
7;52.46026801099572;4.7014481067196074;15;2;;POINT (108392.472 497166.625)
8;52.46062349011291;4.70097095816161;16;3;;POINT (108360.418 497206.484)
9;52.46815168527178;4.695976795403489;17;Niet aanwezig;;POINT (108028.994 498047.325)
10;52.46858695200926;4.6953172215259595;21;Niet aanwezig;;POINT (107984.6376417119 498096.18233307515)
11;52.468387536618586;4.69562834791398;22;Niet leesbaar;;POINT (108005.56706078343 498073.79272197536)
12;52.467157483852006;4.701996710327878;24;5;;POINT (108437.01 497932.819)
13;52.467972661495466;4.703858760659172;25;6;;POINT (108564.398 498022.323)
14;52.46872261474007;4.70482407205232;26;7;;POINT (108630.779 498105.147)
15;52.470038519687634;4.706223971291565;27;9;;POINT (108727.28 498250.664)
16;52.469587230980494;4.705793653793546;28;8;;POINT (108697.568 498200.727)
17;52.4713445977975;4.705174802666714;31;10;;POINT (108657.359 498396.654)
18;52.478697555219334;4.70643884906765;33;15;;POINT (108750.938 499213.964)
19;52.473693423104656;4.70638679900516;34;11;;POINT (108742.16718006015 498657.21822422976)
20;52.474652722193184;4.706514383823889;35;12;;POINT (108751.839 498763.872)
21;52.476219134571714;4.705550591502314;36;13;;POINT (108687.998 498938.773)
22;52.43003148968029;4.771867890185808;37;Niet aanwezig;;POINT (113149.895 493759.405)
23;52.4299781448317;4.772286345448155;38;Niet aanwezig;;POINT (113178.304 493753.228)
24;52.42991698391186;4.772723037644443;39;Niet aanwezig;;POINT (113207.946 493746.171)
25;52.42986461644116;4.77312775880816;40;Niet aanwezig;;POINT (113235.422 493740.111)
26;52.42846043745926;4.773430580937849;43;Niet aanwezig;;POINT (113254.69341 493583.702756)
27;52.428732121110286;4.773519317746567;44;Niet aanwezig;;POINT (113260.984756 493613.88006)
28;52.428995552099174;4.773610588004765;45;Niet aanwezig;;POINT (113267.440556 493643.137695)
