X,Y,OBJECTID,KRG_KRG_ID,RICHTING,TEMP_ID,MONITORING_REEKS,MONITORING_TYPE,GlobalID
5.92384742800004,52.567763803,1,,,"2,49",7,3,{32545902-23E4-43A5-AE52-4FDA98241058}
5.92402599800005,52.5679223590001,2,,,"2,498",7,3,{1828E553-8D08-4AD1-982C-B9362B77140E}
5.92430200200005,52.5681749660001,3,,,"2,482",7,3,{756755DF-1600-4740-A905-9E8ACCF2E3ED}
5.92447776700004,52.5682628850001,4,,,"2,42",7,3,{226A7C1A-4CA4-4F0B-8CAC-5C6DD6CFC700}
5.92455469900005,52.5683255920001,5,,,"2,401",7,3,{3714B136-CC6B-41F8-BF7C-38B4E7E8D730}
5.92540380500003,52.5690551390001,6,,,"2,517",7,3,{4ED0572A-D32D-4FDD-BE72-1482FFADBC30}
5.92557042100003,52.5692025490001,7,,,"2,591",7,3,{8E7873DE-2ED6-47BB-8575-8D31EC539CC3}
5.92607257900005,52.569643822,8,,,"2,508",7,3,{F4B86368-AA94-4AE9-B77C-636F00475381}
5.92623950700005,52.569791104,9,,,"2,487",7,3,{AE106139-8113-44AB-BC15-A56CB6D58770}
5.92640575100006,52.56993899,10,,,"2,539",7,3,{6391CF88-CD59-4CF8-99AA-F9036ED8DEE7}
5.92673903400004,52.5702344270001,11,,,"2,543",7,3,{25B8C29C-579D-4B7E-BFEC-22C373719DF8}
5.92690726200004,52.5703814680001,12,,,"2,524",7,3,{48D135FA-73CB-4C16-9AD3-5803592AEF01}
5.92744859400005,52.5708419430001,13,,,"2,507",7,3,{37F0386F-5456-4C52-A086-5EF5CBE1B5C6}
5.92763394400004,52.5709991690001,14,,,"2,546",7,3,{538F3189-31A7-4953-A2F8-9DEA6805504F}
5.92791388100005,52.5712421970001,15,,,"2,419",7,3,{1EFD37F2-5007-43A8-BD06-A29D84166B9A}
5.92782960300002,52.5712787630001,16,,,"1,737",7,3,{06ED6170-E270-4998-B3BF-1119BA667285}
5.92800309900002,52.5714650450001,17,,,"2,3",7,3,{4F448187-033B-452C-BCFB-B8CE6E309896}
5.92827081700005,52.571788843,18,,,"2,397",7,3,{14ED49F5-9CBA-4E0B-905B-A29495739C85}
5.92830736700006,52.571973572,19,,,"2,728",7,3,{FB9F0EB8-5AAF-4167-9059-1B1634823C8E}
5.92821334100006,52.5721521470001,20,,,"2,869",7,3,{59CD98FF-9396-400E-A5B9-5D4222F29012}
5.92801137800006,52.572507069,21,,,"2,899",7,3,{8C702B99-C79F-42A8-B464-3DD7F04D4A75}
5.92780284500003,52.5728605910001,22,,,"3,097",7,3,{CC1D2FBB-6C18-4C0F-BD4B-DBC5643D9835}
6.05769334700005,52.5157329400001,23,,,"3,169",8,3,{2851F801-EAF5-4DE5-A72D-F68C89383AC2}
6.05799471000006,52.5157291960001,24,,,"3,098",8,3,{709CA36B-D3F7-4DF6-B14A-C8D9AD3BE397}
6.05847840000007,52.5157217770001,25,,,"2,836",8,3,{FFFFA859-90BA-4435-A722-341EEA23CA4B}
6.05857878000006,52.5156846570001,26,,,"2,865",8,3,{97F5EB68-9E02-4D2A-A101-C3902DA0C20A}
6.05971759600004,52.515116549,27,,,"2,991",8,3,{E3F3F3F3-1089-4891-BB01-95B80D3416E0}
6.05996295100005,52.51482815,28,,,"3,086",8,3,{9562BF98-8C33-4D4A-B9E0-89A308330E87}
