JAAR,PERIODE,BELEIDSPROGRAMMA,ORGANISATIE,SUBSIDIE_BESCHIKT,BEKOSTIGD_UIT_RIJKSINKOMSTEN,WETTELIJKE_TAAK,GLOB_OVERZ_GESUB_ACTIVITEITEN,INLEES_DATUM,GEMEENTE,GEMEENTE_CODE,LAND_CODE
"2,017",Q3,"Programma Kunst, Cultuur en Erfgoed",Zwemvereniging Vlaardingen-Schiedam,500,Nee,Nee,Zwemwedstrijd Slag bij Vlaardingen.,16/10/2017,Vlaardingen,0622,NL
"2,017",Q3,"Programma Kunst, Cultuur en Erfgoed",Vries,650,Nee,Nee,Middeleeuws buurtfeest.,16/10/2017,Vlaardingen,0623,NL
"2,017",Q3,"Programma Kunst, Cultuur en Erfgoed",ServiceTeam Vlaardingen,750,Nee,Nee,"Het organiseren van stadswandelingen en het organiseren van de cursus ""Ken uw stad"".",16/10/2017,Vlaardingen,0624,NL
"2,017",Q3,"Programma Kunst, Cultuur en Erfgoed",Toneelgroep De Fakkel,"1,000",Nee,Nee,"Het repeteren en uitvoeren van de jaarlijkse toneelvoorstelling, het deelnemen aan de Vlaardingse Uitmarkt en het uitvoeren van de Zwarte Pietenvoorstelling.",16/10/2017,Vlaardingen,0625,NL
"2,017",Q3,"Programma Kunst, Cultuur en Erfgoed",Stichting Vlaardingse Bierbrouwerij,"1,018",Nee,Nee,Mobiele middeleeuwse brouwerij.,16/10/2017,Vlaardingen,0626,NL
"2,017",Q3,"Programma Kunst, Cultuur en Erfgoed",Vereniging Historische Markt Vlaardingen,"1,018",Nee,Nee,Middeleeuwse markt.,16/10/2017,Vlaardingen,0627,NL
"2,017",Q3,"Programma Kunst, Cultuur en Erfgoed",Stichting Metamorphose,"1,018",Nee,Nee,Vervolgstrip Slag bij Vlaardingen.,16/10/2017,Vlaardingen,0628,NL
"2,017",Q3,"Programma Kunst, Cultuur en Erfgoed",Wielaard,"1,018",Nee,Nee,Muzikale activiteiten in middeleeuwse sfeer.,16/10/2017,Vlaardingen,0629,NL
"2,017",Q3,"Programma Kunst, Cultuur en Erfgoed",Robberegt,"1,018",Nee,Nee,Middeleeuwse maaltijden.,16/10/2017,Vlaardingen,0630,NL
"2,017",Q3,"Programma Kunst, Cultuur en Erfgoed",Kade40,"1,018",Nee,Nee,Het Tapijt van Vlaardingen.,16/10/2017,Vlaardingen,0631,NL
"2,017",Q3,"Programma Kunst, Cultuur en Erfgoed",Stichting Verder Kijken,"1,018",Nee,Nee,Slag bij Vlaardingen in Licht en Geluid.,16/10/2017,Vlaardingen,0632,NL
"2,017",Q3,"Programma Kunst, Cultuur en Erfgoed",Stichting Huisomroepen Vlaardingen / Plus-Radio,"1,018",,Nee,Radioverslaglegging voor doelgroep die de evenementen niet kan bezoeken.,16/10/2017,Vlaardingen,0633,NL
"2,017",Q3,"Programma Kunst, Cultuur en Erfgoed",Vries,"1,018",Nee,Nee,Puzzel in thema Slag bij Vlaardingen.,16/10/2017,Vlaardingen,0634,NL
"2,017",Q3,"Programma Kunst, Cultuur en Erfgoed",Kunsthistorisch Bureau Kunst + Kunde,"1,018",Nee,Nee,Cultuurhistorische presentatie en lezingen over de tijd waarin de Slag bij Vlaardingen plaats had.,16/10/2017,Vlaardingen,0635,NL
