Jaar;Hoofdniv;Niveau1;Niveau2;Niveau3;Maatschappelijke klasse;Maatschappelijke klasse - beleid;Aantal misdrijven;Aantal verdachten;Aantal unieke verdachten per maatschappelijke klasse;Poging tot;Voltooid
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.08 Diefstal uit/vanaf vervoermiddel (overig);A12;A12 - DIEFSTAL UIT/VANAF ANDERE VERVOERMIDDELEN;21;33;27;4;17
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.09 Diefstal uit/vanaf vaartuig;A11;A11 - DIEFSTAL UIT/VANAF VAARTUIG;2;2;2;2;0
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.10 Diefstal van dier;A60;A60 - DIEFSTAL DIER;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.12 Zakkenrollerij;A40;A40 - ZAKKENROLLERIJ/TASSENROLLERIJ;319;523;346;55;264
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.13 Diefstal/inbraak uit woning;A20;A20 - GEKWAL. DIEFSTAL IN/UIT WONING;55;69;52;21;34
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.13 Diefstal/inbraak uit woning;A30;A30 - DIEFSTAL IN/UIT WONING (NIET GEKWAL.);17;17;13;5;12
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.14 Diefstal/inbraak uit box/garage/schuur/tuinhuis;A21;A21 - GEKWAL. DIEFSTAL IN/UIT BOX/GARAGE/SCHUUR;9;12;11;2;7
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.14 Diefstal/inbraak uit box/garage/schuur/tuinhuis;A34;A34 - DIEFSTAL IN/UIT BOX/GARAGE/SCHUUR/ERF (NIET GEKWAL.);3;4;4;0;3
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.15 Winkeldiefstal;A50;A50 - WINKELDIEFSTAL;2094;2661;1628;51;2043
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.16 Diefstal/inbraak uit winkel/bedrijf/kantoor;A22;A22 - GEKWAL. DIEFSTAL IN/UIT WINKEL;116;200;163;5;111
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.16 Diefstal/inbraak uit winkel/bedrijf/kantoor;A23;A23 - GEKWAL. DIEFSTAL IN/UIT BEDRIJF/KANTOOR;30;38;30;6;24
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.16 Diefstal/inbraak uit winkel/bedrijf/kantoor;A32;A32 - DIEFSTAL IN/UIT BEDRIJF/KANTOOR (NIET GEKWAL.);16;19;18;0;16
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.17 Diefstal/inbraak uit hotel/pension;A25;A25 - GEKWAL. DIEFSTAL IN/UIT HOTEL/PENSION;2;3;3;0;2
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.17 Diefstal/inbraak uit hotel/pension;A33;A33 - DIEFSTAL IN/UIT HOTEL/PENSION (NIET GEKWAL.);1;1;1;0;1
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.18 Diefstal/inbraak uit school;A26;A26 - GEKWAL. DIEFSTAL IN/UIT SCHOOL;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.18 Diefstal/inbraak uit school;A31;A31 - DIEFSTAL IN/UIT SCHOOL (NIET GEKWAL.);2;2;2;0;2
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.19 Diefstal/inbraak uit sportcomplex;A24;A24 - GEKWAL. DIEFSTAL IN/UIT SPORTCOMPLEX;2;2;2;0;2
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.19 Diefstal/inbraak uit sportcomplex;A35;A35 - DIEFSTAL IN/UIT SPORTCOMPLEX (NIET GEKWAL.);1;1;1;0;1
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.21 Diefstal/inbraak uit gebouw (overig);A27;A27 - GEKWAL. DIEFSTAL IN/UIT ANDERE GEBOUWEN;7;9;9;2;5
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.21 Diefstal/inbraak uit gebouw (overig);A36;A36 - DIEFSTAL IN/UIT ANDERE GEBOUWEN (NIET GEKWAL.);7;7;6;0;7
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.23 Diefstal en inbraak (overig);A80;A80 - VERDUISTERING (EVT. IN DIENSTBETREKKING);7;7;7;0;7
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.23 Diefstal en inbraak (overig);A90;A90 - OVERIGE (EENVOUDIGE) DIEFSTAL;201;267;219;18;183
2019;1 Vermogensmisdrijven;1.1 Diefstal/verduistering en inbraak (WvSr art. 310-312, 321-325);1.1.2 Diefstal en inbraak zonder geweld (WvSr art. 310,311,321-325);1.1.2.23 Diefstal en inbraak (overig);A95;A95 - OVERIGE GEKWAL. DIEFSTAL;68;130;98;4;64
2019;1 Vermogensmisdrijven;1.2 Bedrog (WvSr art 326-338);1.2.1 Oplichting (WvSr art. 326);1.2.1 Oplichting (WvSr art. 326) algemeen;F600;F600 - OPLICHTING;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.2 Bedrog (WvSr art 326-338);1.2.1 Oplichting (WvSr art. 326);1.2.1 Oplichting (WvSr art. 326) algemeen;F636;F636 - FRAUDE MET ONLINE HANDEL;4;4;2;0;4
2019;1 Vermogensmisdrijven;1.2 Bedrog (WvSr art 326-338);1.2.2 Flessentrekkerij (WvSr art. 326a);1.2.2 Flessentrekkerij (WvSr art. 326a) algemeen;F601;F601 - FLESSENTREKKERIJ;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.2 Bedrog (WvSr art 326-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338) algemeen;F602;F602 - OVERIG BEDROG;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.2 Bedrog (WvSr art 326-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338) algemeen;F622;F622 - VERZEKERINGSFRAUDE OF ASSURANTIEFRAUDE;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.2 Bedrog (WvSr art 326-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338) algemeen;F631;F631 - KREDIET-, HYPOTHEEK- EN DEPOTFRAUDE;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.2 Bedrog (WvSr art 326-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338) algemeen;F632;F632 - ACQUISITIEFRAUDE;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.2 Bedrog (WvSr art 326-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338) algemeen;F633;F633 - VASTGOEDFRAUDE;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.2 Bedrog (WvSr art 326-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338) algemeen;F634;F634 - FRAUDE MET KILOMETERTELLERS;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.2 Bedrog (WvSr art 326-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338) algemeen;F635;F635 - FRAUDE IN DE ZORG;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.2 Bedrog (WvSr art 326-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338) algemeen;F637;F637 - VOORSCHOTFRAUDE;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.2 Bedrog (WvSr art 326-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338) algemeen;F638;F638 - TELECOMFRAUDE;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.2 Bedrog (WvSr art 326-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338) algemeen;F639;F639 - BELEGGINGSFRAUDE;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.2 Bedrog (WvSr art 326-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338);1.2.3 Bedrog (overig)  (WvSr art. 326b-338) algemeen;F649;F649 - OVERIGE VERTICALE FRAUDE;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.3 Valsheidsmisdrijven (WvSr art. 208-214, 216-223, 225-234);1.3.1 Muntmisdrijf (WvSr art. 208-214);1.3.1 Muntmisdrijf (WvSr art. 208-214) algemeen;F610;F610 - VALS GELD AANMAKEN;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.3 Valsheidsmisdrijven (WvSr art. 208-214, 216-223, 225-234);1.3.1 Muntmisdrijf (WvSr art. 208-214);1.3.1 Muntmisdrijf (WvSr art. 208-214) algemeen;F611;F611 - VALS GELD UITGEVEN;3;3;3;2;1
2019;1 Vermogensmisdrijven;1.3 Valsheidsmisdrijven (WvSr art. 208-214, 216-223, 225-234);1.3.2 Valsheid in zegels en merken (WvSr art. 216-223);1.3.2 Valsheid in zegels en merken (WvSr art. 216-223) algemeen;F616;F616 - IE-FRAUDE/NAMAAKGOEDEREN;1;1;1;0;1
2019;1 Vermogensmisdrijven;1.3 Valsheidsmisdrijven (WvSr art. 208-214, 216-223, 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234) algemeen;F612;F612 - VERVALSINGEN OVERIG;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.3 Valsheidsmisdrijven (WvSr art. 208-214, 216-223, 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234) algemeen;F613;F613 - VERVALSEN PASPOORT/IDENTITEITSKAART/REISDOCUMENT;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.3 Valsheidsmisdrijven (WvSr art. 208-214, 216-223, 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234) algemeen;F614;F614 - FRAUDE MET BETAALPRODUCTEN;6;9;6;2;4
2019;1 Vermogensmisdrijven;1.3 Valsheidsmisdrijven (WvSr art. 208-214, 216-223, 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234) algemeen;F615;F615 - VERVALSEN RIJBEWIJS;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.3 Valsheidsmisdrijven (WvSr art. 208-214, 216-223, 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234) algemeen;F617;F617 - IDENTITEITSFRAUDE;38;41;40;0;38
2019;1 Vermogensmisdrijven;1.3 Valsheidsmisdrijven (WvSr art. 208-214, 216-223, 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234) algemeen;F620;F620 - OVERIGE HORIZONTALE FRAUDE;9;9;8;1;8
2019;1 Vermogensmisdrijven;1.3 Valsheidsmisdrijven (WvSr art. 208-214, 216-223, 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234) algemeen;F621;F621 - UITKERINGSFRAUDE;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.3 Valsheidsmisdrijven (WvSr art. 208-214, 216-223, 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234);1.3.3 Valsheid in geschriften (WvSr art. 225-234) algemeen;F623;F623 - SUBSIDIEFRAUDE;0;0;0;0;0
2019;1 Vermogensmisdrijven;1.4 Heling (WvSr art. 416-417bis);1.4 Heling (WvSr art. 416-417bis) algemeen;1.4 Heling (WvSr art. 416-417bis) algemeen;A81;A81 - HELING;197;251;231;0;197
2019;1 Vermogensmisdrijven;1.5 Afpersing en afdreiging (WvSr art. 317-318);1.5 Afpersing en afdreiging (WvSr art. 317-318) algemeen;1.5 Afpersing en afdreiging (WvSr art. 317-318) algemeen;A82;A82 - CHANTAGE / AFPERSING;4;4;3;1;3
