FID,strooknaam,vliegdatum,shape_leng,se_anno_cad_data,gdb_geomattr_data,shape
vlieglijnen_kust_2014.49,L0019_r,2014-01-18T00:00:00,33065.7539201,,,"LINESTRING (66353.52899999917 444089.6959999986, 87821.26799999923 469238.85599999875)"
vlieglijnen_kust_2014.50,L0020_r,2014-01-18T00:00:00,32153.6962175,,,"LINESTRING (66523.98800000176 443906.38899999857, 87404.26799999923 468357.8530000001)"
vlieglijnen_kust_2014.51,L0021_r,2014-01-18T00:00:00,18519.3285568,,,"LINESTRING (66723.26199999824 443812.90399999917, 78819.58399999887 457835.90300000086)"
vlieglijnen_kust_2014.52,L0071_r,2014-01-18T00:00:00,12567.7926008,,,"LINESTRING (79483.40100000054 458599.4219999984, 87574.94200000167 468215.88500000164)"
vlieglijnen_kust_2014.53,L0001_r,2014-01-18T00:00:00,7825.50972376,,,"LINESTRING (98754.58100000024 497918.63599999994, 101447.35000000149 505266.26099999994)"
vlieglijnen_kust_2014.54,L0002_r,2014-01-18T00:00:00,7848.11678921,,,"LINESTRING (98985.52400000021 497819.5, 101664.15900000185 505196.3449999988)"
vlieglijnen_kust_2014.55,L0003_r,2014-01-18T00:00:00,7842.01848834,,,"LINESTRING (99216.12000000104 497770.4270000011, 101917.39299999923 505132.5170000009)"
vlieglijnen_kust_2014.56,L0004_r,2014-01-18T00:00:00,6496.12677379,,,"LINESTRING (99423.00499999896 497628.9279999994, 101665.34699999914 503725.77699999884)"
vlieglijnen_kust_2014.57,L0005_r,2014-01-18T00:00:00,5466.10391196,,,"LINESTRING (99672.30799999833 497556.7280000001, 101559.10500000045 502686.86300000176)"
vlieglijnen_kust_2014.58,L0007_r,2014-01-18T00:00:00,24001.7011814,,,"LINESTRING (101392.65700000152 504616.9990000017, 104643.3440000005 528397.5520000011)"
vlieglijnen_kust_2014.59,L0008_r,2014-01-18T00:00:00,24870.0824203,,,"LINESTRING (101640.04800000042 504619.2430000007, 105015.43100000173 529259.2060000002)"
vlieglijnen_kust_2014.60,L0009_r,2014-01-18T00:00:00,25940.3765803,,,"LINESTRING (101881.81300000101 504570.875, 105409.84899999946 530270.2159999982)"
vlieglijnen_kust_2014.61,L0010_r,2014-01-18T00:00:00,9985.23120346,,,"LINESTRING (103265.97899999842 512716.16800000146, 104602.20899999887 522611.5870000012)"
vlieglijnen_kust_2014.62,L0011_r,2014-01-18T00:00:00,17346.7086263,,,"LINESTRING (104170.57800000161 527198.0520000011, 109291.93400000036 543771.5249999985)"
vlieglijnen_kust_2014.63,L0012_r,2014-01-18T00:00:00,16996.4506798,,,"LINESTRING (104116.3040000014 526122.5819999985, 109098.43100000173 542372.4360000007)"
vlieglijnen_kust_2014.64,L0013_r,2014-01-18T00:00:00,16446.3059273,,,"LINESTRING (104363.08700000122 526096.1440000013, 109202.03799999878 541814.4629999995)"
vlieglijnen_kust_2014.65,L0014_r,2014-01-18T00:00:00,10050.2584529,,,"LINESTRING (105896.21400000155 530207.8610000014, 108835.77199999988 539818.620000001)"
vlieglijnen_kust_2014.66,L0015_r,2014-01-18T00:00:00,13543.0011209,,,"LINESTRING (108607.13899999857 538932.813000001, 109794.96299999952 552423.6229999997)"
vlieglijnen_kust_2014.67,L0016_r,2014-01-18T00:00:00,13487.6521229,,,"LINESTRING (108852.82299999893 538912.3729999997, 110035.79300000146 552348.0469999984)"
vlieglijnen_kust_2014.68,L0017_r,2014-01-18T00:00:00,13510.8382197,,,"LINESTRING (109107.41600000113 538909.7199999988, 110287.25699999928 552368.9450000003)"
vlieglijnen_kust_2014.69,L0018_r,2014-01-18T00:00:00,13461.1041869,,,"LINESTRING (109346.20899999887 538912.2719999999, 110540.99100000039 552320.2479999997)"
vlieglijnen_kust_2014.70,L0021_r,2014-03-29T00:00:00,19723.5006678,,,"LINESTRING (108145.29500000179 561938.1270000003, 118812.09499999881 578528.3610000014)"
vlieglijnen_kust_2014.71,L0022_r,2014-03-29T00:00:00,20177.8262259,,,"LINESTRING (108755.6799999997 561567.3390000015, 119655.16600000113 578548.0890000015)"
vlieglijnen_kust_2014.72,L0023_r,2014-03-29T00:00:00,21836.2768153,,,"LINESTRING (108480.93800000101 559859.7459999993, 120248.06899999827 578254.245000001)"
vlieglijnen_kust_2014.73,L0024_r,2014-03-29T00:00:00,22233.7515312,,,"LINESTRING (108707.61400000006 558976.8539999984, 120744.54800000042 577670.4880000018)"
vlieglijnen_kust_2014.74,L0025_r,2014-03-29T00:00:00,22937.9433993,,,"LINESTRING (108784.28000000119 557733.5859999992, 121137.66600000113 577060.8500000015)"
vlieglijnen_kust_2014.75,L0026_r,2014-03-29T00:00:00,40306.8766408,,,"LINESTRING (108724.65500000119 556363.0749999993, 130510.28700000048 590275.175999999)"
vlieglijnen_kust_2014.76,L0027_r,2014-03-29T00:00:00,23797.3550334,,,"LINESTRING (109158.79399999976 555773.1429999992, 121982.7100000009 575819.6209999993)"
vlieglijnen_kust_2014.77,L0028_r,2014-03-29T00:00:00,6391.9082974,,,"LINESTRING (109374.39600000158 554846.5769999996, 112841.55000000075 560216.4310000017)"
vlieglijnen_kust_2014.78,L0029_r,2014-03-29T00:00:00,5694.07124579,,,"LINESTRING (110131.64499999955 554644.1270000003, 113192.70399999991 559445.4149999991)"
vlieglijnen_kust_2014.79,L0030_r,2014-03-29T00:00:00,5128.71183491,,,"LINESTRING (110757.28200000152 554340.7399999984, 113519.38399999961 558662.1369999982)"
vlieglijnen_kust_2014.80,L0031_r,2014-03-29T00:00:00,5724.21215736,,,"LINESTRING (111258.4290000014 553795.7639999986, 114320.86899999902 558631.8850000016)"
vlieglijnen_kust_2014.81,L0032_r,2014-03-29T00:00:00,11453.7072536,,,"LINESTRING (109324.1959999986 548106.807, 114520.93899999931 558313.7300000004)"
vlieglijnen_kust_2014.82,L0033_r,2014-03-29T00:00:00,19811.1020967,,,"LINESTRING (117528.29500000179 581331.0670000017, 133983.72100000083 592362.7800000012)"
vlieglijnen_kust_2014.83,L0034_r,2014-03-29T00:00:00,32653.0714761,,,"LINESTRING (117710.73299999908 580599.5529999994, 144860.76900000125 598740.6279999986)"
vlieglijnen_kust_2014.84,L0035_r,2014-03-29T00:00:00,32316.3673596,,,"LINESTRING (118083.125 579984.2360000014, 144851.21499999985 598089.9519999996)"
vlieglijnen_kust_2014.85,L0036_r,2014-03-29T00:00:00,31902.679716,,,"LINESTRING (118515.2340000011 579429.4600000009, 144959.49599999934 597275.5229999982)"
vlieglijnen_kust_2014.86,L0037_r,2014-03-29T00:00:00,31370.5703247,,,"LINESTRING (119044.00299999863 579008.1620000005, 145100.91299999878 596476.7080000006)"
vlieglijnen_kust_2014.87,L0038_r,2014-03-29T00:00:00,25268.3877024,,,"LINESTRING (141142.1090000011 600556.8630000018, 165367 607743.3830000013)"
vlieglijnen_kust_2014.88,L0039_r,2014-03-29T00:00:00,26743.9744827,,,"LINESTRING (140468.9459999986 599858.7769999988, 166216.60500000045 607090.5300000012)"
vlieglijnen_kust_2014.89,L0040_r,2014-03-29T00:00:00,28719.1359797,,,"LINESTRING (139500.76900000125 598922.5579999983, 167167.80200000107 606624.7679999992)"
vlieglijnen_kust_2014.90,L0041_r,2014-03-29T00:00:00,35237.3764068,,,"LINESTRING (138629.05799999833 597914.8409999982, 172597.1959999986 607287.0480000004)"
vlieglijnen_kust_2014.91,L0042_r,2014-03-29T00:00:00,9607.45063451,,,"LINESTRING (135719.94799999893 596327.7910000011, 144963.48200000077 598946.9869999997)"
vlieglijnen_kust_2014.92,L0043_r,2014-03-29T00:00:00,9313.66240889,,,"LINESTRING (135867.13800000027 595785.0190000013, 144865.9059999995 598186.370000001)"
vlieglijnen_kust_2014.93,L0044_r,2014-03-29T00:00:00,9398.0489143,,,"LINESTRING (136025.25299999863 594988.8979999982, 145067.31700000167 597551.0069999993)"
vlieglijnen_kust_2014.94,L0045_r,2014-03-29T00:00:00,8035.15135935,,,"LINESTRING (137250.60799999908 594643.1339999996, 144982.23900000006 596830.7230000012)"
vlieglijnen_kust_2014.95,L0046_r,2014-03-29T00:00:00,12424.5981149,,,"LINESTRING (135130.96499999985 588924.6629999988, 145388.94299999997 595934.9800000004)"
vlieglijnen_kust_2014.96,L0047_r,2014-03-19T00:00:00,24354.2965858,,,"LINESTRING (170427.85399999842 609410.8509999998, 194781.89200000092 609298.7740000002)"
vlieglijnen_kust_2014.97,L0048_r,2014-03-19T00:00:00,37128.5772887,,,"LINESTRING (170104.07200000063 608738.7859999985, 207231.7650000006 608482.4930000007)"
vlieglijnen_kust_2014.98,L0049_r,2014-03-19T00:00:00,25059.8844149,,,"LINESTRING (169610.84600000083 608029.5489999987, 194670.3289999999 607887.7969999984)"
vlieglijnen_kust_2014.99,L0050_r,2014-03-19T00:00:00,3526.39753097,,,"LINESTRING (169268.15199999884 607346.438000001, 172794.28400000185 607303.1629999988)"
vlieglijnen_kust_2014.100,L0051_r,2014-03-19T00:00:00,8394.17767265,,,"LINESTRING (169919.67799999937 607603.6460000016, 176233.58399999887 602072.2080000006)"
vlieglijnen_kust_2014.101,L0052_r,2014-03-19T00:00:00,8449.21575918,,,"LINESTRING (169263.94000000134 607290.5399999991, 175584.96200000122 601683.943)"
vlieglijnen_kust_2014.102,L0053_r,2014-03-19T00:00:00,7252.56473193,,,"LINESTRING (168823.48299999908 606791.4710000008, 174256.64299999923 601987.2580000013)"
vlieglijnen_kust_2014.103,L0054_r,2014-03-20T00:00:00,19456.0206074,,,"LINESTRING (203380.7749999985 613060.5089999996, 222659.7969999984 615678.9140000008)"
vlieglijnen_kust_2014.104,L0056_r,2014-03-20T00:00:00,20874.4506269,,,"LINESTRING (202540.18200000003 611506.8390000015, 223220.39699999988 614347.8630000018)"
vlieglijnen_kust_2014.105,L0057_r,2014-03-20T00:00:00,21265.2899421,,,"LINESTRING (202754.1640000008 610875.9549999982, 223832.5249999985 613689.3599999994)"
vlieglijnen_kust_2014.106,L0058_r,2014-03-20T00:00:00,21438.4252136,,,"LINESTRING (202495.49399999902 610066.0789999999, 223735.55299999937 612975.7159999982)"
vlieglijnen_kust_2014.107,L0059_r,2014-03-20T00:00:00,21283.1896635,,,"LINESTRING (202405.8509999998 609370.6909999996, 223486.53299999982 612299.6860000007)"
vlieglijnen_kust_2014.108,L0060_r,2014-03-20T00:00:00,4841.00441627,,,"LINESTRING (202235.06899999827 608642.1380000003, 207035.94000000134 609264.1979999989)"
vlieglijnen_kust_2014.109,L0061_r,2014-03-20T00:00:00,4245.86953743,,,"LINESTRING (202725.33399999887 607998.8960000016, 206928.9919999987 608596.1119999997)"
vlieglijnen_kust_2014.110,L0062_r,2014-03-20T00:00:00,3435.59713859,,,"LINESTRING (203328.25299999863 607418.1490000002, 206747.30700000003 607754.8960000016)"
vlieglijnen_kust_2014.111,L0063_r,2014-03-20T00:00:00,3177.18802485,,,"LINESTRING (203766.46599999815 606753.3900000006, 206912.06700000167 607200.2879999988)"
vlieglijnen_kust_2014.112,L0064_r,2014-03-29T00:00:00,7888.91418503,,,"LINESTRING (170869.67500000075 607860.6770000011, 176682.35799999908 602527.0399999991)"
vlieglijnen_kust_2014.113,L0065_r,2014-03-29T00:00:00,12288.0142158,,,"LINESTRING (135232.36100000143 588193.8350000009, 145407.3909999989 595083.2529999986)"
vlieglijnen_kust_2014.114,L0066_r,2014-03-29T00:00:00,11741.0073134,,,"LINESTRING (135562.26399999857 587559.3350000009, 145294.43299999833 594127.1449999996)"
vlieglijnen_kust_2014.115,L0067_r,2014-03-29T00:00:00,11355.658901,,,"LINESTRING (135974.2960000001 587017.6030000001, 145387.04800000042 593369.8530000001)"
vlieglijnen_kust_2014.116,L0055_r,2014-03-20T00:00:00,20313.8010799,,,"LINESTRING (203054.71400000155 612334.3260000013, 223187.8830000013 615037.2919999994)"
