FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
verkeersplein_66.754,8113,1980,P1.9,Verkeersplein,A20, ,Westerlee,N213/N223,0, ,100,100,100,100, ,1,1,0,0,1, ,2518,3123,11040,8080,0,0,1,1,0, , ,0,0,20,425,,POINT (74560.52479999885 443265.7617000006)
verkeersplein_66.1123,8880,2349,P1.9,Verkeersplein,N325,Rondweg Arnhem,Velperbroek,A12/A348,0, ,278,278,278,278, ,1,0,1,1,0, ,2304,3252,8930,0,8879,0,1,1,0, , ,0,0,0,0,,POINT (195596.18329999968 443823.8233000003)
verkeersplein_66.1135,8930,2361,P1.9,Verkeersplein,A348, ,Velperbroek,A12/N325,8930, ,1337,1342,1341,1337, ,1,1,0,0,1, ,2304,3270,7324,8984,0,0,1,1,0, , ,0,0,0,0,,POINT (195667.9514000006 443888.58370000124)
verkeersplein_66.2130,10606,3226,P1.9,Verkeersplein,A9, ,Kooimeerplein,N9,0, ,747,750,750,747, ,1,1,1,0,0, ,2413,3461,21824,21824,10607,0,1,1,0, , ,0,0,9,409,,POINT (111167.99100000039 514347.6906000003)
verkeersplein_66.2370,11040,3468,P1.9,Verkeersplein,N213, ,Westerlee,A20/N223,0, ,50,50,50,50, ,1,1,0,0,1, ,2518,3630,11241,11045,0,0,1,1,0, , ,0,0,0,0,,POINT (74546.41829999909 443282.1488999985)
verkeersplein_66.3256,11241,3577,P1.9,Verkeersplein,N223, ,Westerlee,A20/N213,0, ,79,80,80,79, ,1,1,1,1,1, ,2518,3720,8113,11242,11240,0,1,1,0, , ,0,0,0,0,,POINT (74575.97789999843 443277.6402999982)
verkeersplein_66.4801,15592,5399,P1.9,Verkeersplein,N408, ,Laagraven,A12,0, ,1,1,1,1, ,-1,0,1,1,0, ,2402,6078,7292,0,15591,0,1,1,0, , ,0,0,0,0,,POINT (136825.84050000086 452043.45870000124)
verkeersplein_66.5942,22295,7476,P1.9,Verkeersplein,N331, ,Spoolderplein,A28,0, ,8949,8949,8949,8949, ,1,1,0,0,1, ,2297,4740,21997,13759,0,0,1,1,0, , ,0,0,0,0,,POINT (201152.47780000046 502333.50560000166)
verkeersplein_66.6600,21824,7089,P1.9,Verkeersplein,N9, ,Kooimeerplein,A9,0, ,747,750,750,747, ,1,0,0,1,1, ,2413,3464,10606,10608,10606,0,1,1,0, , ,0,0,9,409,,POINT (111099.4989 514397.7710000016)
verkeersplein_66.6636,21870,7125,P1.9,Verkeersplein,N2,Randweg N2,Leenderheide,A67/A2,0, ,1706,1692,1691,1707, ,-1,1,0,0,1, ,2606,3120,21878,7915,0,0,1,1,0, , ,0,0,2,578,,POINT (162876.92460000142 379555.9486999996)
verkeersplein_66.6742,21997,7230,P1.9,Verkeersplein,N337, ,Spoolderplein,A28,0, ,335,335,335,335, ,1,0,1,1,0, ,2297,4800,8519,0,21996,0,1,1,0, , ,0,0,0,0,,POINT (201178.5813000016 502332.1103999987)
verkeersplein_66.7382,26254,8284,P1.9,Verkeersplein,R115,Stadhoudersweg,Kleinpolderplein,A13/A20,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2536,26011,22355,26255,0,0,1,1,0, , ,0,0,0,0,,POINT (89817.96330000088 438472.97780000046)
verkeersplein_66.7506,27228,8711,P1.9,Verkeersplein,U106,Waterlinieweg,Laagraven,A12,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2402,27007,15592,27385,27227,0,1,1,0, , ,0,0,0,0,,POINT (136828.82349999994 452056.6977000013)
verkeersplein_66.8107,29025,9797,P1.9,Verkeersplein,B101,Leenderweg,Leenderheide,N2,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2606,29001,21870,29026,0,0,1,1,0, , ,0,0,0,0,,POINT (163027.89730000123 379562.6761999987)
